mM1	mM2	mM3	mM4	mM5	mM6
43.526	72.6627	109.02600000000001	77.1116	85.9438	42.0446
95.1906	130.707	125.928	115.348	110.955	123.681
290.279	322.461	213.933	224.093	247.916	261.079
153.56	193.57299999999998	277.361	306.28700000000003	275.645	242.17700000000002
0.0	0.0	0.0	0.0	0.0	0.0
24.9711	37.7962	36.6951	46.5988	46.617	36.5264
0.0	0.0	0.0	0.0	0.0	0.0
0.0	7.78528	0.778754	1.6523900000000002	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
366.30300000000005	364.88599999999997	344.07300000000004	343.86199999999997	307.052	356.458
0.0	0.0	0.0	0.0	0.0	0.0
6.47829	99.1366	8.11353	1.91285	453.522	51.4033
105.00399999999999	113.65	97.1627	91.2022	145.412	113.90299999999999
6.81003	8.14056	9.89785	7.4474	32.3716	14.4443
536.231	463.73699999999997	440.384	394.535	454.45099999999996	395.46
281.245	337.602	399.20099999999996	322.683	872.66	424.142
22.0178	17.4254	17.5666	14.1582	31.1791	17.5549
43.8687	44.5512	34.7966	21.3727	32.4827	27.2415
191.815	188.672	173.68900000000002	199.42700000000002	147.91	191.997
1471.2	1649.62	1750.54	1683.92	1453.95	1625.28
55.146	54.8388	61.3918	37.089	57.7436	57.074
4.13713	18.4175	13.8171	8.550989999999999	14.8526	12.8453
0.0	0.0	0.0	0.0	0.0	0.268524
334.0	269.848	267.204	221.174	248.34599999999998	269.985
10.5046	21.4335	20.4651	8.271189999999999	25.1415	9.66388
8.69388	3.6284099999999997	7.7126	7.380260000000001	13.6551	8.24802
9.38988	57.477	31.3602	22.1804	29.4966	38.8727
6.649030000000001	16.8233	12.0573	9.939010000000001	19.861	18.2073
0.0	0.0	0.0	0.0	0.0	0.0
11.7198	18.5216	5.0884	6.36733	16.4092	18.4369
0.0	2.20051	1.6508599999999998	3.5028599999999996	5.32374	1.36422
41.785	63.1127	24.9201	59.9268	85.7206	57.6611
453.09	465.041	496.001	529.19	397.62	541.876
160.636	195.778	154.69299999999998	161.789	183.09099999999998	172.03099999999998
61.9037	87.8411	82.6979	59.0999	80.5615	75.4578
88.9294	131.04	134.84	131.501	115.573	116.337
49.9754	69.5244	90.4079	73.7812	52.3294	68.9635
42.6873	53.302	45.20399999999999	43.0391	50.4605	46.693999999999996
217.324	223.757	248.951	255.437	208.24400000000003	232.528
255.785	188.08700000000002	272.043	209.794	179.467	163.87900000000002
42.2329	33.1155	40.6049	37.7882	49.3911	40.1774
0.0	0.625896	0.0	0.0	6.05697	4.65635
0.0	0.0	0.0	0.0	0.0	0.0
31.6353	31.3573	31.3663	16.3467	31.0551	36.834
31.3387	2.17988	3.27077	34.7002	63.2859	14.8658
30.1241	51.9116	45.4358	44.7606	59.3067	61.0135
62.0388	111.691	112.73899999999999	113.14200000000001	131.014	127.15700000000001
46.4278	55.9772	61.3774	45.6958	41.6697	64.0679
13.2417	23.7433	20.8838	14.7707	31.6925	19.2881
10.9517	38.9097	16.178	17.9098	48.3907	58.7074
36.7282	49.4661	34.2215	28.9193	59.24	48.1122
2.36742	0.0	0.988334	0.699029	1.0624	0.8167300000000001
86.1413	137.366	106.275	94.1474	107.316	129.516
0.0	2.53474	0.0	0.537988	1.63529	3.77144
87.2773	95.8449	84.4797	83.0126	88.7311	83.1344
0.442013	1.4758	0.738114	2.0882099999999997	1.19014	1.21991
43.5651	25.0246	19.9473	26.5568	20.1809	33.9373
3.44004	0.76571	0.0	2.43778	6.17499	3.32295
28.1453	0.0	0.0	0.0	0.0	1.49381
35.0299	39.3083	38.1917	29.7476	38.7153	33.7577
0.0	0.0	0.0	0.0	12.4319	0.0
1.68488	0.0	0.0	0.9949889999999999	1.51221	3.48757
15.2341	0.0	0.0	0.0	0.0	0.0
446.086	513.3330000000001	495.096	511.719	588.0	531.927
22.0474	22.2004	22.7913	26.0397	28.2684	33.3218
13.4856	16.3731	16.3778	18.8235	13.2039	13.9571
14.6101	30.8943	14.6384	10.3535	27.537	11.0887
0.0	1.3174	0.0	0.0	5.31201	8.98403
1.4610100000000001	4.06504	6.09933	0.8627879999999999	2.62257	4.03225
240.22099999999998	218.4	189.27200000000002	225.778	180.68099999999998	238.115
0.0	53.6586	40.2556	85.416	0.0	33.266
12.2127	27.6695	21.8506	24.2121	32.1005	37.3172
31.3611	41.8836	41.8957	46.5646	48.2523	55.0233
0.8609540000000001	5.27004	4.3131	4.06743	2.3181599999999998	8.91055
28.2756	44.581	26.2317	27.3659	43.0013	37.935
2.28229	8.57267	3.8111800000000002	7.74977	11.7783	11.4167
3.78145	6.3127699999999995	8.41947	6.6992899999999995	6.7878300000000005	6.9576
1348.52	1564.23	1005.41	1068.91	692.096	1205.64
6.46159	0.0	2.69754	1.90792	0.0	0.0
69.3727	65.5367	67.3517	79.0767	76.7431	75.6942
1796.75	1712.72	1647.67	1288.19	2175.16	1294.75
7.085839999999999	7.16918	0.0	0.380407	0.0	0.0
3.7871599999999996	8.42975	1.0540200000000002	0.74549	0.0	0.871014
55.0385	67.8551	59.0273	63.0436	68.5611	60.5638
1.6284100000000001	1.44986	1.35963	1.53863	8.47685	2.2471200000000002
0.0	2.77636	0.0	0.0	2.23897	3.44246
11.6069	3.52304	0.0	0.0	1.89408	1.4560899999999999
7.44262	0.591655	0.0	1.25576	14.314	1.4672
0.0	1.04621	0.0	0.0	0.0	0.0
5.36469	5.9705699999999995	1.4930700000000001	29.5686	9.62981	0.0
1.8488900000000001	0.0	0.0	1.09185	0.0	1.27569
6.19343	10.3394	12.4108	8.04643	16.6761	7.69195
0.0	0.0	0.0	0.0	0.0	0.0
94.1363	103.164	124.314	87.3577	93.9724	110.02
0.0	0.29370999999999997	0.0	0.0	0.0	0.0
4.41909	2.04924	7.68688	0.434942	2.9746599999999996	1.77862
2.02185	0.750066	0.562713	0.397996	0.604883	0.0
46.6437	82.1933	90.8715	92.9644	94.193	85.8212
76.3811	85.0075	103.164	86.2324	70.5697	75.9515
5.96928	11.0032	7.787539999999999	11.0159	24.1089	8.752139999999999
509.853	588.768	643.351	640.663	474.806	634.802
21.2794	39.8299	43.6102	27.9887	43.406000000000006	33.3687
12.9566	32.4447	21.6361	13.3899	20.3503	42.4636
4.769369999999999	2.2116700000000002	0.663694	2.81651	0.713432	3.8392
0.0	0.153953	0.0	0.0	0.0	0.0
1.38361	0.769935	0.0	0.0	0.0	0.0
0.0	2.0872599999999997	1.25272	2.65807	5.3863900000000005	2.58802
121.12	175.825	39.3889	90.1854	18.1179	13.4741
11.0588	20.151	9.95771	18.8237	70.4515	24.0878
8.19313	5.6990300000000005	10.2612	9.67676	16.5453	12.7194
9.38988	18.2881	19.6001	23.5667	21.069000000000003	16.197
44.7778	53.2851	47.7404	41.7666	55.0279	43.8875
2.74	3.04945	0.0	2.42712	2.4592	0.9452649999999999
3778.4	2882.84	1070.73	1113.68	1012.57	3194.07
26.3478	25.5641	20.3068	24.1371	23.6477	22.8407
22.4098	29.0975	25.7276	16.2667	28.9127	26.7367
0.0	0.0	0.0	0.0	0.0	0.0
71.3827	87.1952	74.1374	57.5767	113.29	86.4917
0.0	0.451204	0.0	0.0	0.727738	1.6783599999999999
206.396	188.747	233.15099999999998	226.74200000000002	129.398	196.334
0.551253	2.1472900000000004	1.84107	1.30215	1.9790400000000001	1.5214
0.0	0.0	0.0	0.0	0.0	0.0
95.488	94.2867	118.09200000000001	100.90799999999999	119.21	112.945
0.0	0.0	0.0	0.0	0.0	0.0
0.9478629999999999	0.263728	0.39570700000000003	0.0	0.0	0.0
10.8869	15.2898	19.4785	12.8583	37.6889	47.574
125.355	93.0082	78.4984	135.716	150.011	136.945
2.55305	15.1541	1.0658299999999998	2.76408	1.5276100000000001	0.8807709999999999
0.0	0.0	0.0	0.0	0.0	0.0
7.43946	9.93559	8.07501	7.24895	13.0202	10.5227
4.72325	4.7310099999999995	3.94365	5.0206800000000005	5.08704	7.16962
244.19799999999998	194.774	207.29	310.04900000000004	281.27099999999996	185.33900000000003
36.1058	70.3212	46.1617	53.3049	80.0014	68.5083
3.52262	7.84092	7.98325	5.34921	9.03318	8.68042
314.135	266.372	319.73900000000003	340.98400000000004	273.88599999999997	245.645
8.08742	8.25073	5.62713	3.18396	9.67813	0.930019
0.0	0.8659979999999999	1.2993700000000001	0.9190209999999999	2.0951299999999997	2.6844099999999997
291.63599999999997	259.388	230.919	198.918	294.467	239.78900000000002
132.47299999999998	158.437	221.215	180.981	218.273	193.72
2.80436	0.0	0.0	3.31218	0.0	0.0
11.9957	28.926	10.0157	20.0712	26.9159	33.1069
91.5155	55.6628	42.6477	61.5846	40.1133	63.1434
0.0	0.0	0.0	0.0	0.0	0.0
188.34099999999998	108.242	123.741	102.10600000000001	102.53200000000001	127.82
290.933	377.031	347.25199999999995	375.901	290.909	358.361
22.3928	31.1523	16.4532	18.7779	65.1173	34.9181
58.7446	84.7712	73.9884	63.5023	71.4906	81.7515
1155.91	1074.71	822.45	987.877	793.873	892.658
45.9125	29.4199	46.4659	41.0806	48.6995	29.7585
1.36552	6.838839999999999	2.2802700000000002	7.257569999999999	12.2558	20.7279
137.832	176.005	159.904	132.803	325.545	192.204
59.9269	48.1975	49.8403	47.0014	119.54700000000001	48.4547
417.85	1173.67	946.965	775.523	678.6210000000001	1070.85
20.284000000000002	38.3772	33.872	62.2882	58.2567	30.7899
8.734210000000001	19.6526	11.7316	8.97027	14.3149	18.6032
42.0038	50.8867	52.9716	42.8918	51.8363	54.6422
57.7141	70.3342	76.1372	99.1801	51.2814	89.5978
744.0930000000001	877.0210000000001	957.4689999999999	884.367	857.313	778.44
8.3237	6.48464	15.2896	7.86477	5.97654	9.18903
6.563089999999999	0.0	5.47982	0.0	11.780999999999999	0.0
2.2325	0.621159	0.0	0.0	1.00185	0.0
56.9795	76.0976	171.269	47.1082	40.9121	102.21700000000001
39.5263	36.9205	33.0023	30.011	35.4756	50.6483
14.765	24.6488	22.1904	14.8229	31.8045	13.2437
71.3575	50.3761	39.1269	43.3974	76.4712	60.2576
89.7335	69.6048	79.7877	74.5548	70.4266	69.1505
121.883	109.228	143.18200000000002	118.008	118.296	97.786
99.5911	59.0337	154.556	100.365	24.2894	54.5241
0.0	0.0	2.52813	1.7881	0.0	0.0
105.214	98.6958	183.226	92.3121	151.09	122.374
0.0	0.27484699999999995	0.0	0.0	0.0	0.0
26.9124	20.4933	21.2877	21.7481	27.9682	19.5462
29.0545	55.5241	45.6451	44.475	78.2308	46.4243
0.0	0.0	0.0	0.811702	424.37300000000005	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
84.0291	79.9768	100.447	124.19200000000001	62.2299	92.5113
46.9015	43.8942	33.8202	42.8048	42.0949	41.1865
33.5015	44.3645	42.1349	44.5766	34.2549	40.0858
73.4375	98.0259	105.945	102.381	115.554	102.62299999999999
0.0	0.0	0.0	0.280512	0.0	0.0
39.5338	40.3321	45.3867	60.3112	29.5685	43.18899999999999
5.92095	38.5965	15.1841	25.9744	29.6074	38.2268
14.2218	9.04456	15.2671	14.3975	21.8817	8.410860000000001
1.82467	0.0	1.5235	0.0	1.63768	0.0
60.2668	72.6627	75.4792	81.857	115.39299999999999	79.0069
11.3341	15.9779	9.463339999999999	13.3865	25.7704	17.7259
96.3761	119.015	56.7691	57.6936	81.1671	108.855
53.8066	67.9758	35.211999999999996	18.8932	83.5328	46.1557
28.6815	75.4205	36.6255	71.0714	179.69	69.4572
0.0	1.9705099999999998	0.0	2.09116	0.0	0.0
12.7251	22.6885	14.9614	14.7226	33.5637	25.6232
609.556	695.645	738.9780000000001	455.778	71.4338	588.2280000000001
20.7771	39.824	50.1156	54.532	51.7994	31.857
102.58	146.10399999999998	111.139	123.319	206.055	180.31400000000002
13.9731	32.2884	21.5538	20.8389	30.3962	28.1061
0.0	0.0	0.0	0.0	0.0	0.0
635.46	716.893	731.202	713.7719999999999	717.143	691.135
57.7516	62.3835	22.6915	28.0862	15.245	35.1592
81.5506	86.87100000000001	99.2173	89.43799999999999	282.316	128.612
120.986	137.143	143.107	151.494	130.707	124.443
52.6531	32.6806	30.4356	27.5061	23.6286	46.1103
27.0829	15.0708	6.46077	6.854369999999999	3.4724800000000005	13.3475
0.0	0.0	0.0	0.0	1.6742299999999999	0.0
40.5484	86.4151	59.7877	60.6279	101.436	55.9547
0.318362	0.17715799999999998	0.132907	0.282008	0.571471	0.329492
74.3156	64.3723	62.0495	59.6192	89.3522	97.7144
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
11.2932	28.2795	0.0	43.3493	20.2718	42.8563
0.0	42.5342	19.146	58.6801	41.1616	42.1911
25.3834	47.808	24.4543	40.3575	33.2968	43.1111
226.02900000000002	258.062	233.19	243.94400000000002	248.334	291.293
17.9078	27.8337	18.0456	18.598	16.0726	18.3209
100.60799999999999	151.703	155.134	156.2	142.72899999999998	140.514
0.0	7.291580000000001	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
15.5399	26.7659	12.9749	9.176919999999999	19.2606	25.5288
0.0	3.46184	0.0	0.0	0.0	0.0
212.787	356.401	353.57300000000004	376.97900000000004	283.634	297.997
5014.2	20926.8	23026.2	22948.4	12375.9	19893.1
64.7373	134.27200000000002	132.673	118.165	95.0774	89.3342
0.0	0.670088	0.0	0.0	0.0	0.830852
19.961	32.5825	44.4435	41.6501	41.8024	27.5451
0.0	1.8493099999999998	1.10991	0.392509	0.596544	3.2101900000000003
9.630339999999999	13.8441	18.7619	18.0092	23.0491	17.1655
75.0439	84.1073	86.485	92.3779	59.7641	75.8443
53.54600000000001	75.0238	66.2636	58.7248	71.2295	91.0439
41.9849	40.0514	15.0236	35.4197	21.5327	41.3836
157.658	180.986	231.054	199.88	337.426	193.218
257.138	296.116	290.735	245.703	338.166	277.217
8.230789999999999	17.8627	15.119000000000002	16.5261	45.0624	26.6915
0.0	0.219635	0.0	0.23308299999999998	1.06274	0.544658
0.36125300000000005	0.8041050000000001	0.0	0.213335	3.5665400000000003	1.2462799999999998
0.0	3.47292	0.0	1.05302	4.80121	4.3061300000000005
2.99892	10.0128	5.00787	11.5114	12.1121	15.5188
8.96673	15.9671	8.98408	9.5314	22.5338	11.1363
195.93	281.472	253.732	263.286	256.598	270.373
0.0	0.0	0.0	0.0	0.0	0.0
8.23349	4.58168	0.0	2.43111	5.54228	2.84045
89.5392	100.66799999999999	112.90299999999999	92.8038	137.765	107.169
4.42169	7.3816	9.22968	5.22238	15.8742	4.576280000000001
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
181.77599999999998	210.188	224.704	224.452	175.86	185.688
0.0	0.0	0.0	0.0	2.64725	0.0
1.00889	2.80709	3.7906699999999995	1.78738	3.16925	3.82861
0.0	0.0	0.0	0.877099	0.0	0.0
0.0	0.0	1.1389	0.0	0.0	0.0
64.082	37.1251	9.52829	14.5151	22.0604	17.5648
1.69628	3.14642	0.9442	2.6712599999999997	1.01496	3.9013
164.635	169.16299999999998	217.885	163.78799999999998	172.28799999999998	180.525
1.7219099999999998	3.83276	2.8754	1.01686	1.54544	4.75229
17.102999999999998	23.2334	14.7001	17.5265	29.3461	33.3194
326.629	481.416	530.693	474.4	586.311	493.36800000000005
12.1488	20.0908	9.71497	7.88168	17.9682	15.2299
13.9365	4.89803	6.73675	8.663219999999999	1.31666	6.5792399999999995
50.0549	59.9467	101.757	82.2524	103.523	83.3384
3.7773800000000004	0.6005699999999999	4.95613	2.54936	1.9372900000000002	2.2339700000000002
0.0	0.0	0.0	0.0	4.05192	2.0766299999999998
9.996410000000001	4.45015	8.34646	10.6259	5.38317	5.51781
29.1656	42.0064	29.604	32.7584	55.9462	46.5603
26.8618	25.7433	17.4441	31.7259	17.412	20.5933
10.257	13.8615	17.7398	27.2572	18.4116	25.2752
33.2506	37.9311	26.3744	19.6359	26.8587	27.5305
0.0	0.0	4.90232	6.93463	36.888000000000005	6.0767
50.4785	49.9373	37.4638	38.09	90.6107	46.4385
11.6069	20.4532	16.1519	23.9903	32.9885	34.7035
184.639	325.455	341.66	242.239	306.35200000000003	226.55900000000003
3.9234699999999996	1.09165	1.63794	4.63394	3.5213900000000002	2.7071
63.7188	79.469	65.4153	72.0359	79.6637	87.9287
0.69603	1.9365900000000003	3.48688	3.28827	13.7434	4.32218
152.542	163.78	194.898	202.503	140.221	187.583
10.1297	6.341469999999999	2.11444	2.24325	3.4093400000000003	3.49462
3.88697	2.16298	0.811353	0.573854	1.7443099999999998	4.022869999999999
1158.39	969.5260000000001	1536.02	814.932	710.0930000000001	1242.82
1.9976900000000002	5.00243	1.6679599999999999	4.71886	5.3788800000000005	1.37835
3.85115	33.2172	8.03875	9.09704	34.5648	45.1723
12368.6	10420.0	9700.54	10240.1	5477.81	11665.9
125.355	2.58356	19.3823	0.0	0.0	3.2034
0.43571400000000005	0.242461	0.0	0.0	0.0	0.300632
194.524	245.657	314.191	243.41099999999997	352.99199999999996	290.91200000000003
18.7097	22.3101	12.2741	14.9948	13.1939	28.5847
9.677719999999999	13.1466	7.129739999999999	4.53845	12.2625	15.5151
36.0071	51.257	47.543	55.8789	49.6028	32.9327
390.795	521.9169999999999	607.406	717.194	674.51	555.87
0.0	0.15937	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
123.23	276.66	166.75400000000002	311.165	408.08099999999996	322.512
0.0	0.0	0.0	0.0	0.0	0.0
310.454	322.415	391.833	414.105	336.958	353.066
12.0534	0.0	10.0639	17.795	0.0	0.0
12.765999999999998	14.2078	15.1001	12.3553	16.2317	13.457
81.4522	79.7731	62.5675	69.2652	59.2149	96.1019
118.28	139.635	131.061	137.08700000000002	131.954	131.187
0.0	1.37858	2.06847	0.0	2.22348	3.41865
172.903	168.377	180.456	204.213	193.98	89.4742
10.7799	22.2808	10.2864	48.1995	35.9363	41.4395
78.664	103.081	91.1048	80.9204	50.1049	89.2931
50.2568	77.5068	69.5366	91.58	67.0152	91.1482
0.0	0.0	0.0	0.0	0.0	1.60616
1.42936	0.795395	2.38688	0.844096	3.8486300000000004	0.0
5.45021	14.1534	10.6181	12.8743	8.15277	12.535
4.41909	7.377269999999999	6.1495	6.95908	13.2207	14.229000000000001
1.10251	2.6074200000000003	0.690399	1.30215	2.22642	2.09193
109.43700000000001	83.04299999999999	99.6805	47.0014	89.2923	89.2375
0.0	0.706391	0.5299470000000001	0.374821	2.8483099999999997	2.6276
0.0	2.67778	2.0089200000000003	0.0	0.0	3.3202199999999995
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
8.79359	11.9759	4.63716	7.6528	11.8386	12.6137
0.0	0.0	0.0	0.451661	2.40256	0.0
12.1489	13.520999999999999	15.6766	19.5667	31.7204	17.527
39.0862	50.7506	42.7361	25.2803	39.2568	43.6632
15.6694	20.3455	26.1661	24.6757	51.5663	32.4344
0.0	0.0	0.0	0.0	9.14701	0.0
14.7476	15.5014	4.10449	9.67676	11.7656	9.044889999999999
1.08815	0.605522	5.451280000000001	1.9277900000000001	10.743	7.507960000000001
0.0	0.0	0.44349399999999994	0.31367399999999995	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
90.5498	107.272	91.5519	70.8104	106.35	99.3288
0.9482219999999999	0.0	0.0	1.1199299999999999	0.8510459999999999	0.0
141.97899999999998	111.51	129.049	123.113	78.2316	109.742
38.2481	43.5976	41.7216	38.9808	45.402	49.8008
0.0	1.06498	0.0	1.13019	0.0	0.0
121.139	144.503	164.84799999999998	161.65	137.55700000000002	134.378
17.6236	12.9705	15.1894	18.1291	14.2868	29.8112
27.0162	40.7579	42.6077	41.4807	39.8736	30.239
7.1275	15.8649	5.95108	7.365889999999999	19.9908	14.1387
6.63254	27.680999999999997	11.0756	25.4591	29.7641	11.4407
63.2017	77.8402	57.0215	54.1274	46.7776	77.5015
46.2619	68.9257	36.1342	54.6391	72.3267	55.6018
0.0	0.26333	0.39511	0.5589069999999999	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
15.6939	17.4663	11.4656	28.9621	28.1711	16.2426
41.3333	55.0508	57.7069	51.619	46.8278	58.4404
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
122.27	275.972	160.766	131.251	123.585	173.457
82.0716	93.8041	118.0	155.053	78.551	89.2878
35.9441	81.2572	39.3899	83.5791	40.3255	60.4512
28.0153	32.0964	35.7749	37.9543	11.3396	25.3942
0.0	0.0	0.0	0.0	0.0	0.0
17.7655	14.9495	21.7071	17.9119	15.5559	22.1237
18.367	12.7759	5.36741	11.9311	67.5874	16.4746
479.93	446.439	424.639	642.979	559.327	514.008
0.0	0.0	0.0	0.0	0.0	0.0
54.5646	75.1097	68.3377	63.5972	167.53799999999998	85.2038
26.8176	34.8207	21.2429	17.0551	29.0065	31.788
18.8012	42.5315	25.5945	16.4129	26.0453	51.8894
199.60299999999998	121.027	138.683	130.616	96.5813	118.71799999999999
1.81411	14.1329	0.0	2.14261	4.884580000000001	0.0
3.60008	4.8080099999999995	2.4047	4.25199	4.5236	7.4519
198.91299999999998	171.605	217.354	165.55599999999998	134.195	153.82399999999998
391.11699999999996	282.869	267.842	254.28599999999997	236.976	228.14700000000002
12.2343	29.8506	18.0727	20.0073	18.5824	24.6748
35.8417	46.6506	42.3527	39.461999999999996	48.5255	44.6395
81.5345	107.73299999999999	120.8	133.589	137.015	115.626
14.2247	24.7362	15.5883	26.2508	15.9586	19.0159
36.3348	41.5616	42.1355	45.2984	20.8349	43.8726
2.38469	2.8751700000000002	0.995541	3.2859199999999995	2.85373	3.8392
54.0162	60.4622	65.8365	57.9311	70.7704	64.2583
0.676132	5.6437	3.3872	0.0	2.4273599999999997	1.8660599999999998
0.0	0.0	0.0	0.0	0.0	0.0
17.4231	19.9012	15.312999999999999	16.7874	17.2836	21.5122
0.0	1.94986	0.0	0.0	0.7862210000000001	1.8132400000000002
0.413303	2.98988	0.0	0.732217	4.080419999999999	17.1101
67.4653	167.12400000000002	163.53799999999998	141.371	205.093	142.651
35.1347	63.3051	52.2095	56.3042	77.7931	57.5615
92.8555	58.1301	58.147	89.1068	41.6697	88.0934
52.5871	56.2751	46.9095	43.7952	62.1236	56.1312
13.7	43.2005	40.0356	52.5876	55.3319	53.565
345.05400000000003	461.8	463.15	399.798	446.897	415.884
220.843	282.653	292.393	338.463	327.52	322.893
24.5288	44.8997	39.3435	32.7824	43.4507	39.6383
197.929	73.4275	91.811	64.9361	78.9532	136.566
14.1426	63.6748	47.2332	30.3701	69.2359	69.1934
0.0	0.0	0.0	0.0	0.0	0.0
9.813139999999999	17.2629	8.193439999999999	11.7771	8.80747	19.002
109.669	172.141	142.641	145.268	99.6065	160.985
14.3811	6.66885	12.0074	5.66173	19.3609	18.1914
57.7516	104.91799999999999	81.5476	75.7324	94.5191	104.89200000000001
8.49864	10.2467	4.7306	11.7105	25.4256	13.6823
0.0	0.0	0.0	0.0	0.0	0.0
2.70162	7.26627	1.5038	1.32951	5.65774	6.52416
0.0	0.0	0.0	1.13713	0.0	0.0
1.17374	0.653147	0.0	0.693138	1.05345	0.8098479999999999
12.5355	11.8282	12.7418	7.4027199999999995	10.2725	13.1618
25.8464	30.6831	28.7738	21.8774	29.3836	38.6389
0.0	1.56932	0.0	0.0	2.53112	0.0
3.5969900000000004	1.00081	1.5016399999999999	0.0	1.61418	1.24091
0.0	1.26945	0.0	0.0	0.0	0.0
42.8384	31.6541	49.8403	51.0103	45.3815	50.8775
29.4675	18.6935	14.2702	11.8332	5.81848	12.6058
1.96944	1.6439	2.46656	0.581518	3.53522	1.35886
1.08532	1.2079	0.0	2.56371	0.9740979999999999	2.24654
10.8869	23.3674	9.08997	5.5107099999999996	20.9383	16.0965
2.76112	3.0729599999999997	2.30539	2.17407	4.13026	3.17517
0.0	2.05165	3.07837	4.35454	6.618130000000001	5.08775
123.79799999999999	155.976	139.119	192.195	218.727	197.695
20.8925	36.9648	24.6006	20.5631	33.6563	34.7445
16.6695	35.2491	36.1872	31.5009	32.9147	41.4056
3.35302	8.5296	7.1989399999999995	5.9402800000000004	4.29913	4.95749
136.525	200.29	224.528	166.13400000000001	167.09099999999998	202.67
68.7201	51.427	81.12	72.7677	53.1703	75.2102
898.297	1263.33	1125.54	960.658	2650.6	1409.62
35.6122	27.7439	9.91142	82.7198	662595.0	190.02
414.55400000000003	576.52	847.341	670.6239999999999	579.972	710.45
0.0	30.0026	22.5085	15.9198	12.0977	37.2007
0.0	0.0	0.0	0.778414	0.0	0.0
16.0369	22.3101	20.0849	18.5463	23.989	16.5976
31.0403	56.2478	46.5176	68.152	40.0029	47.2272
16.0164	36.8389	18.7219	12.6111	62.2916	16.9447
24.9558	25.6378	24.0424	18.1384	56.8572	26.4906
81.0048	100.296	96.3793	109.426	73.612	91.5219
0.653231	0.181751	0.0	0.578639	1.46571	0.450712
3.8381800000000004	8.97048	7.05028	4.98652	2.7558700000000003	5.8261400000000005
0.0	0.0	0.0	0.0	0.0	0.0
4.82753	6.9398	5.7102	6.17685	8.30453	8.32719
133.298	152.964	129.173	145.19899999999998	119.01700000000001	108.17399999999999
22.255	31.5925	26.9246	34.8679	32.6111	34.4713
3.00431	17.9719	5.01687	7.09667	26.2901	11.4009
0.0	2.6881	2.01666	0.0	26.0135	4.9995199999999995
2.25054	2.8178	0.9395379999999999	3.3225800000000003	1.51492	2.3292200000000003
138.459	188.493	204.375	121.18799999999999	184.185	191.067
79.1208	96.0966	94.2096	89.7915	70.3949	108.23299999999999
0.0	0.0	0.0	1.9566700000000001	0.9912620000000001	1.5240799999999999
83.7156	108.15799999999999	106.97399999999999	120.369	90.8168	112.007
0.0	0.0	0.0	0.0	0.0	0.0
6.18121	0.68793	0.0	0.0	1.10955	5.11785
13.0239	47.108000000000004	35.3413	44.224	67.2127	35.9446
39.2358	29.2347	22.7652	22.7776	37.0054	38.5427
33.3578	35.4154	38.1131	37.5838	51.6057	45.4263
0.0	0.0	0.0	0.8508870000000001	112.508	0.0
0.0	0.0	0.0	0.0	787.0210000000001	0.0
2.35188	0.0	0.0	0.0	6.33255	0.0
131.162	151.67700000000002	160.847	130.304	143.471	159.314
2.98464	0.0	0.0	0.0	0.0	0.0
57.233999999999995	92.7774	86.7443	80.4563	88.7782	98.725
447.55199999999996	515.001	760.8889999999999	617.0930000000001	690.681	521.186
0.9561780000000001	1.59625	0.798357	1.69399	2.57456	2.63895
24.3295	16.7621	15.4772	10.6046	20.2764	21.583000000000002
7.65693	7.304310000000001	7.306430000000001	2.58385	4.90874	5.2830900000000005
16.5911	31.8006	55.4106	51.1658	14.8908	34.3423
0.0	0.0	0.593336	0.0	1.2756	0.490316
108.829	170.74599999999998	133.775	125.85799999999999	112.59899999999999	126.539
0.0	0.0	0.0	0.0	1.94315	0.7469060000000001
0.0	0.0	0.0	0.0	0.0	0.0
13.1491	8.9431	3.6596	6.03951	7.867710000000001	10.0806
14.8104	17.472	11.8712	13.644	15.4194	23.2988
180.88099999999997	278.556	196.685	278.223	290.709	261.217
0.0	0.0	0.0	0.0	0.0	0.0
66.3009	100.387	97.8414	77.3962	105.17399999999999	86.1726
142.155	372.51199999999994	265.438	80.8957	334.045	303.16700000000003
0.0	0.5308689999999999	0.0	0.0	0.0	0.0
91.5514	100.585	88.2005	85.9492	82.169	105.28
3.2183599999999997	4.92502	2.01536	3.326	24.5525	3.88602
19.9451	17.7581	18.3184	18.2565	17.006	26.1471
1427.51	1003.16	1392.68	1257.96	855.675	1239.13
7.18778	2.39987	1.20028	7.64042	10.3219	5.95127
22.1085	26.0817	22.5204	23.2396	28.1767	26.8475
