mV1	mV2	mV3	mV4	mV5	mV6
7.28027	7.109210000000001	13.4221	18.4762	11.0012	3.32156
5783.99	9131.6	8909.12	7724.88	7910.13	11198.4
14.741	12.9552	24.4593	49.7026	15.5927	26.2293
48.0573	37.0011	39.6144	43.2229	48.4131	53.1278
2.13357	0.0	0.0	2.32058	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
32.391	12.652000000000001	20.901	25.8354	21.7539	14.7781
212.975	129.982	176.165	130.299	128.34799999999998	153.56
6.3190800000000005	4.3194300000000005	2.9125099999999997	13.2877	8.063419999999999	3.45963
0.943739	0.921565	1.30493	0.0	0.950725	0.0
0.0	0.0	1.05669	0.0	0.0	0.0
0.6087600000000001	0.0	0.8417459999999999	0.0	0.0	0.0
28.8896	44.4059	29.5899	29.0943	24.7918	19.0387
26.5897	21.7544	15.8989	18.7591	15.9271	18.6888
24.0726	24.6264	29.3232	21.8188	32.9118	25.1038
144.315	161.50799999999998	168.158	167.546	179.687	201.96599999999998
72.8636	71.5677	73.0586	69.0542	83.2759	68.2364
158.452	144.445	152.24200000000002	150.993	103.684	134.32
12.1148	15.0151	14.8185	30.4076	17.8373	8.92865
270.643	297.005	245.919	229.885	264.857	264.597
59.7494	54.0413	48.0803	55.3983	36.0163	42.9012
2.4514400000000003	2.87261	1.35586	3.19957	2.46958	0.671068
0.0	0.0	0.0	0.0	0.0	0.0
23.7822	21.9332	36.538000000000004	28.7408	19.9652	19.8925
2.03383	0.0	0.0	11.0605	0.0	1.3918700000000002
61.2773	62.2634	57.2497	80.1581	45.0469	70.2709
148.639	171.19799999999998	203.418	119.385	184.294	167.97299999999998
94.7868	66.4793	49.2394	57.5281	113.425	50.1745
40.4358	25.226999999999997	32.615	41.5367	38.472	24.598000000000003
2.51221	1.63545	10.4211	4.553999999999999	2.5308	6.87703
0.6756310000000001	1.31951	1.86842	1.4697	2.0419	3.69901
100.432	100.03299999999999	94.4311	122.34299999999999	99.1516	134.714
2.3803400000000003	0.387402	2.7427900000000003	1.7259799999999998	2.39796	0.543004
1.1433799999999998	0.0	1.58097	0.621797	0.57592	0.0
69.3864	74.3895	75.8144	71.7739	85.0531	82.3523
8.52613	14.9864	2.35786	12.9828	8.58924	7.00195
82.5044	81.8447	85.1079	72.6434	71.2415	90.5198
1.3482	1.97478	0.310698	2.9327400000000003	2.94272	0.307552
90.7224	92.1502	59.9219	85.0184	95.47399999999999	85.3695
0.0	0.0	0.0	0.0	0.0	0.0
34.105	46.9399	43.4446	25.4111	32.1932	44.475
59.0592	54.188	42.2014	65.098	47.9165	46.9281
80.3324	66.7016	55.2061	44.4716	64.9354	54.6472
301.282	309.841	283.723	210.113	267.211	319.211
12.8878	13.4239	17.8202	14.9519	16.4453	11.7599
121.535	123.4	122.695	120.546	116.87	113.89200000000001
187.62599999999998	264.119	198.78799999999998	227.924	262.657	256.808
1127.62	935.8810000000001	920.433	931.622	991.3489999999999	884.7689999999999
2.13869	3.4807300000000003	1.47861	1.9384599999999998	2.51361	1.9515200000000001
30.1703	38.889	30.0363	37.4088	38.9038	25.6028
0.7089300000000001	0.0	0.0	0.0	0.0	0.0
7.44228	8.47865	3.4302	9.4437	8.74693	6.79095
337.25800000000004	374.559	351.39300000000003	253.157	395.981	365.714
626.895	558.419	470.819	537.763	605.222	524.7869999999999
11.1776	8.93039	4.68347	4.78923	7.5068600000000005	2.31803
63320.2	70541.2	39461.1	62080.2	52109.2	58592.3
173.69	123.945	164.729	159.851	143.57	152.394
121.06700000000001	125.105	123.259	115.444	128.64600000000002	101.581
33.5749	31.4199	29.9827	38.8001	38.0514	26.8069
1.5403	0.0	0.0	0.0	4.6551	0.0
36.6133	49.6273	48.3592	29.1239	58.3542	46.3736
4.12504	5.63936	1.14076	0.8973200000000001	3.3244599999999997	3.3876199999999996
0.0	0.0	0.0	0.0	0.0	0.383739
26.4179	44.478	41.5671	46.5681	54.1447	39.8994
12.5434	11.0238	17.344	10.9142	11.3726	17.1684
0.0	0.0	2.3488700000000002	0.0	3.4226099999999997	1.16255
0.0	0.0	0.0	0.0	0.0	0.0
29.6968	28.9991	28.2305	38.356	34.5911	24.134
1.99515	0.0	2.75874	0.0	2.00992	2.73081
36.7434	34.9359	26.74	28.0449	24.6769	23.8223
1.3647	0.666319	0.9435030000000001	0.74216	0.6874020000000001	1.8679
0.684446	1.33673	0.4732	2.23331	0.689513	0.0
7.2255	4.7038199999999994	2.85453	6.73613	6.93237	2.82563
14.4171	12.0986	7.16409	8.33041	9.531260000000001	8.32488
190.718	156.084	158.226	183.72799999999998	111.618	154.138
2.6943599999999996	0.8770180000000001	4.96741	1.9536799999999999	0.0	1.22928
65.4557	85.2236	105.59200000000001	130.52	93.4153	156.784
60.0531	41.137	61.9678	52.6434	36.118	44.1651
0.0	0.29794	0.0	0.331852	0.0	0.0
17.2319	10.4772	6.29392	11.3161	10.4812	8.01025
6.5818	16.0679	12.5136	15.2122	9.11696	15.7652
105.67299999999999	94.1184	88.3121	101.042	86.5679	74.7027
126.05799999999999	130.38299999999998	139.009	123.439	121.84899999999999	124.164
94.4184	79.4198	47.8269	95.5768	74.3987	56.2994
6.792330000000001	6.632739999999999	7.51353	16.2529	6.15835	5.5781
46.5165	45.4235	55.4478	40.126	48.4767	37.3228
0.0	0.0	0.0	26.2755	4.05614	0.0
32.2265	41.731	42.6229	27.4313	31.7593	29.7257
75.6707	61.2254	58.2948	87.0063	82.7649	63.623000000000005
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.431555	4.8886400000000005	12.0169	0.44521099999999997	0.0
1.48145	0.0	2.0484400000000003	9.6678	0.0	0.0
150.145	130.233	133.25	136.165	130.886	106.581
108.008	78.3489	85.3397	114.118	111.916	122.49
0.0	0.0	0.0	0.0	0.0	0.0
187.81599999999997	183.972	166.142	211.25599999999997	204.484	139.711
8.02008	6.78742	4.43582	8.14151	7.54082	4.39091
17.8482	14.0555	15.922	18.1602	28.4205	14.9728
128.316	113.62700000000001	125.63	123.09200000000001	111.602	107.995
50.5606	65.8302	66.0274	61.1026	81.5902	64.0774
12.2262	12.6022	6.574339999999999	16.2529	13.6852	14.8749
71.5208	63.16	47.2969	66.2903	61.3993	57.0329
0.900842	1.75935	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
323.365	275.482	249.148	219.735	341.039	273.198
56.5074	83.969	57.7512	70.8129	66.8257	73.9802
82.6577	101.95700000000001	132.339	99.3662	109.565	142.908
27.3117	31.7989	26.1447	44.5584	39.1544	46.0089
88.3799	68.3701	85.7021	79.8973	85.5652	64.4113
8.15204	3.1842	6.763210000000001	3.5466300000000004	4.92743	4.46316
95.04799999999999	94.7895	100.666	92.3812	87.6025	99.6468
162.975	156.935	179.96599999999998	116.94200000000001	142.518	123.926
316.293	430.17800000000005	398.783	241.984	400.369	374.791
163.731	77.7092	64.5037	52.7284	54.3668	72.6144
0.574635	1.12227	0.794561	0.6250020000000001	0.578888	0.0
62.0304	89.1451	71.206	64.9215	80.1753	59.2715
67.8002	30.5571	64.9031	45.3803	21.016	42.8307
276.249	247.356	298.707	359.722	282.145	345.4
0.0	0.0	0.0	0.0	0.0	0.0
5.95472	4.0256300000000005	3.16682	10.4623	13.3819	11.9121
0.0	0.0	0.0	0.0	0.0	0.0
168.592	160.877	146.55100000000002	157.088	152.69	157.846
1.4513200000000002	0.0	1.00338	0.0	0.731029	0.0
36.4253	33.2747	32.4943	14.058	29.5927	24.124000000000002
57.0301	61.1311	60.2757	60.9594	65.3767	73.1238
3348.65	3316.68	3307.32	2241.04	3332.13	3329.96
60.0486	65.153	55.3537	70.1498	53.7717	57.8374
82.4425	80.5054	85.161	79.1193	90.3809	73.0147
19.8185	16.329	21.409000000000002	16.8403	16.8457	17.8015
12.7861	21.85	17.6797	24.337	6.44039	8.75035
16.3639	0.0	0.0	4.44956	4.1212599999999995	0.0
158.909	185.787	136.02100000000002	195.176	191.666	145.001
3.70825	1.81056	2.56374	6.04991	2.80177	1.26889
12.9609	10.2456	4.26698	14.7682	9.326310000000001	5.9133
0.0	0.389133	1.10202	0.0	0.0	0.545431
95.04799999999999	50.3569	99.2679	51.6895	70.2857	51.2074
21.0773	15.4365	16.3935	8.59678	33.1771	10.8184
0.0	0.0	0.0	0.0	1.0326799999999998	0.0
23.412	21.7986	27.1024	29.6094	19.7458	22.3567
32.1464	35.2776	44.4496	34.2981	32.3844	36.4568
8.90053	13.9062	4.92279	7.74453	10.7597	2.43647
33.6933	36.1512	27.608	34.8369	32.6856	21.6351
61.0164	83.8316	80.4447	95.6884	75.0483	68.9481
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.921565	0.0	1.02646	0.0	0.0
73.678	67.1146	61.5819	76.5477	72.0077	48.1647
17.1837	3.3559900000000003	9.50411	7.47594	8.655439999999999	4.70394
253.088	290.293	231.449	337.899	288.686	192.449
31.811999999999998	18.2103	34.8864	25.0554	22.1017	18.0173
31.2267	14.6366	17.2711	20.3782	20.133	15.3866
1.18753	0.0	0.0	1.29162	0.0	0.0
4.50421	2.19919	1.55702	4.89901	2.26878	3.0825099999999996
5.86733	26.7375	8.11288	19.1448	7.881010000000001	10.7077
0.0	0.0	0.0	0.0	0.0	0.0
58.852	58.9427	66.77	65.6516	68.4088	80.5521
6.648389999999999	3.70981	2.6265400000000003	2.06603	4.784	1.29997
121.61399999999999	117.072	131.187	118.20200000000001	139.023	146.386
75.1836	51.0544	63.3308	82.7134	79.6577	63.8725
99.2479	87.3609	69.5826	110.988	66.1856	70.7914
43.1881	51.3109	56.7313	54.8024	42.7826	53.2013
259.442	435.439	291.474	440.91	179.687	288.52299999999997
50.8854	47.0745	68.5088	36.4115	49.9131	38.4897
59.4556	43.5439	61.6579	145.5	44.9217	81.3782
81.2239	75.9064	75.9461	80.2429	62.5997	74.2215
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
12.3485	18.3108	25.9279	12.4359	17.508	21.2835
0.0	64.5095	68.5088	0.0	0.0	22.6051
31.1363	21.7177	46.1281	50.7982	38.0883	48.7052
10.0206	20.7935	3.4639300000000004	10.8989	8.832930000000001	10.2866
0.0	0.0	0.0	0.0	0.0	0.0
38.7754	16.8286	29.7864	37.488	26.0416	11.7939
44.2754	52.4998	48.1019	27.5178	73.2766	38.9577
68.4179	83.2199	73.0269	66.5816	56.8324	60.7872
0.0	0.0	0.0	0.0	0.0	0.0
79.628	64.7975	53.8283	98.1551	58.8261	31.4856
108.96799999999999	83.7674	85.4876	105.91	96.5389	66.6399
75.6513	59.3071	58.9323	37.0849	77.2847	58.3357
0.0	0.0	0.0	0.0	0.7922710000000001	0.0
1.46804	4.3006400000000005	2.02989	5.58849	2.2183599999999997	6.02802
12.7724	23.3856	18.9853	15.2811	24.7689	19.2301
94.13799999999999	87.0879	82.2106	113.167	89.8435	149.19299999999998
215.80200000000002	187.078	194.86900000000003	249.08700000000002	179.687	162.756
7.17773	10.5136	9.92482	5.85515	9.03858	7.36825
111.77799999999999	119.639	118.256	102.971	104.59	94.7356
3.9637	3.87057	5.4807	0.0	0.0	0.0
120.455	135.721	92.8873	125.97399999999999	193.68900000000002	225.111
90.245	69.1174	85.63600000000001	75.0598	62.3913	72.6591
8.319339999999999	6.49909	4.60134	9.04854	15.0857	18.219
163.38299999999998	131.52700000000002	126.73200000000001	131.761	126.85700000000001	93.8141
245.812	234.771	230.095	228.44	225.16400000000002	196.234
71.7567	60.0606	70.8712	66.8968	72.2879	56.1229
1.1382700000000001	3.33457	2.3608599999999997	1.23804	2.29339	0.778988
3.0735200000000003	3.0013099999999997	1.4166100000000001	4.4572199999999995	5.6765	1.4022700000000001
5.72232	4.55307	2.63746	7.606960000000001	3.2026	3.62605
3.6033699999999995	6.15773	7.4736899999999995	8.81821	4.53755	7.39802
19.5842	19.124000000000002	14.5813	19.6622	30.3525	24.7434
5.50514	8.06369	0.0	0.0	16.6377	0.0
46.2432	38.7057	42.3509	48.9901	43.5605	46.0321
0.0	0.0	0.0	0.0	0.0	0.0
234.459	170.988	147.733	185.608	213.771	188.89
69.0913	58.9375	58.1989	76.0109	58.4023	75.0013
11.033	8.379589999999999	11.8654	14.0	10.4972	8.389510000000001
5.4463099999999995	0.0	5.64805	31.0993	1.37166	0.0
25.5629	33.1275	16.1866	22.3467	36.3417	32.3725
1331.81	1751.61	2056.63	1770.16	1647.63	2023.62
48.1957	54.1436	44.2309	44.9977	47.2634	50.2047
40.1325	32.658	40.0776	29.1001	33.6913	18.3101
0.0	0.0	0.0	0.0	3.11957	0.0
0.0	0.0	0.0	0.0	0.0	0.0
160.42700000000002	161.711	207.514	163.231	166.827	115.69200000000001
87.4346	70.581	38.6873	60.8629	73.9888	55.8478
3.81125	7.443410000000001	0.0	4.14531	7.67893	0.0
0.0	0.0	0.0	4.30157	0.9960479999999999	1.3533
0.0	0.0	0.0	0.0	0.0	0.0
170.74	121.87200000000001	155.793	155.54	119.617	124.559
56.1651	48.1975	32.946999999999996	62.9391	60.01	58.2382
172.955	160.84799999999998	375.80400000000003	490.12	131.565	246.389
188.484	175.639	182.90099999999998	179.736	174.025	200.53900000000002
142.509	141.406	111.23899999999999	190.00099999999998	125.04	173.03400000000002
0.0	0.0	0.0	1.02755	0.0	0.0
859.909	935.2389999999999	919.885	847.913	966.9069999999999	947.22
12.9251	22.0875	22.3398	31.6305	48.828	35.3818
296.698	232.00799999999998	266.824	296.232	269.70599999999996	260.157
2.48422	4.043080000000001	2.28999	2.7019599999999997	4.17101	3.4002
211.62099999999998	180.81799999999998	182.88400000000001	189.06799999999998	178.926	162.929
174.96900000000002	137.68200000000002	112.74600000000001	162.591	147.172	137.18
11.3357	5.25793	5.8777800000000004	5.54816	5.4243	7.7577
579.388	696.1110000000001	802.5319999999999	461.906	600.994	595.113
130.643	119.581	108.821	114.01700000000001	123.999	111.166
1.03641	1.26508	1.43307	1.12726	2.8712299999999997	1.41856
34.4742	35.336999999999996	33.1606	36.5643	29.7681	30.7733
0.0	0.0	0.0	0.0	0.0	0.0
2.57013	0.0	0.0	2.7954	0.0	3.51779
1.56875	1.53189	6.50743	7.67812	2.37054	4.29437
4.61538	3.81356	4.90907	5.40607	4.29189	4.37343
0.7836850000000001	0.765271	0.0	3.4095	0.0	0.0
15.8585	19.5611	16.1574	14.979000000000001	21.8618	17.7075
191.872	172.889	179.907	177.34099999999998	160.109	154.416
31.3203	33.1763	36.7011	38.6846	45.4565	33.4232
0.0	0.0	0.0	0.0	0.0	0.0
79.5129	64.6339	68.3437	64.9785	54.1226	77.6525
439.454	301.863	269.567	363.165	309.244	334.653
2.08372	2.03476	2.88121	0.0	4.19829	2.85204
19.3685	20.203	13.3907	15.7997	24.3899	18.0751
12.9742	15.9744	16.3797	30.0633	11.3654	13.1255
198.812	194.14	198.511	171.273	166.209	169.238
486.455	435.439	448.421	705.457	775.921	554.852
0.0	0.0	0.0	0.0	0.0	0.0
222.78799999999998	209.783	224.75400000000002	213.139	220.773	171.137
0.0	2.9454700000000003	1.39026	0.0	0.0	1.37618
2.2578099999999997	2.20476	3.1219200000000003	0.0	2.27452	3.0903099999999997
681.3919999999999	711.982	841.577	475.642	756.577	693.857
278.546	286.265	274.627	242.28	273.25	260.185
415.837	326.70799999999997	356.084	412.108	391.27099999999996	418.92900000000003
12.6629	3.5329800000000002	5.002669999999999	13.7729	1.8223799999999999	4.95202
0.0	0.0	0.172784	0.0	0.0	0.0
73.2619	92.383	99.7056	64.625	101.699	75.7986
0.0	0.0	0.0	0.0	0.0	0.0
7.622510000000001	5.31672	3.01138	4.7375	1.09699	1.49044
0.742576	0.0	0.0	0.0	0.0	0.0
6.985639999999999	6.8215	1.6098700000000001	11.3969	17.5934	4.78071
1.44465	0.940474	0.665852	1.57128	1.9404599999999999	1.97733
122.84200000000001	74.3726	88.3254	96.1986	116.32600000000001	137.872
1.21091	0.0	4.1858699999999995	19.7557	0.0	2.4861
169.873	129.595	161.485	106.816	181.826	217.977
0.0	0.0	0.0	0.0	0.0	0.0
194.862	182.31799999999998	218.05900000000003	147.866	205.435	177.395
74.5135	85.6478	68.6877	69.2256	81.3205	80.7408
0.0	0.0	0.0	0.0	1.56795	0.0
3.53902	0.0	0.0	0.0	0.0	0.0
136.886	141.77100000000002	94.6377	128.582	133.721	110.712
75.3553	81.9294	87.0086	92.9445	73.5652	61.6717
0.0	2.02766	4.306719999999999	1.1292200000000001	2.0918200000000002	0.0
51.3621	47.8755	37.1239	46.9766	45.8625	60.7141
17.2793	19.5948	10.7901	16.3688	12.3535	12.9697
41.596000000000004	41.7366	36.409	33.2051	36.1373	37.6074
7.8094	10.3712	16.4133	13.93	10.6994	11.9716
386.92	374.468	430.994	296.241	364.277	323.001
0.0	0.0	0.0	0.0	0.0	0.0
209.09400000000002	172.71200000000002	226.94299999999998	133.681	191.767	171.305
174.412	151.428	155.085	142.369	152.914	127.161
77.2064	93.7572	105.38600000000001	52.7527	64.815	59.6111
16.4642	15.2237	14.7068	16.3225	12.3294	11.5666
349.599	310.033	274.58299999999997	288.414	269.53	247.39
0.501876	0.980167	0.0	3.2751900000000003	0.505591	0.0
0.0	2.30087	3.25801	3.8441300000000003	1.18684	1.61251
0.0	0.0	0.0	0.0	0.0	0.0
96.7881	143.459	126.662	172.946	200.233	172.692
51.9357	64.1867	39.2726	36.1876	44.1451	39.9857
244.817	232.56	227.979	271.71	289.41200000000003	280.379
227.31099999999998	218.44099999999997	244.361	209.363	247.19400000000002	191.081
5.40704	4.63999	4.5311699999999995	6.4156	4.12656	4.03677
96.6593	111.34899999999999	127.38799999999999	87.0621	149.105	99.2249
8.85394	13.3619	7.790710000000001	10.5054	13.7847	13.2203
2.70663	2.64303	0.0	2.94386	2.72666	1.85231
96.2443	73.3418	65.2958	82.1788	74.3032	55.4012
49.8073	57.355	46.1297	54.684	41.1822	32.1568
101.81200000000001	86.9923	83.9252	121.383	102.566	80.3956
0.0	1.66357	1.1778	0.0	0.8581040000000001	1.16588
0.0	0.0	0.0	0.0	0.0	0.0
139.63	98.9635	149.474	102.87899999999999	79.4071	169.53799999999998
114.508	112.141	136.304	117.686	101.647	116.29799999999999
3.45672	0.0	2.38984	5.63955	10.4469	4.73129
594.556	516.076	474.994	531.705	512.441	461.14300000000003
85.1499	87.5255	55.771	53.6183	54.177	92.0106
184.821	177.613	175.77900000000002	116.99600000000001	156.635	165.96900000000002
0.0	1.2844799999999998	0.0	0.0	0.0	0.0
25.0959	6.807289999999999	5.783440000000001	9.60399	26.218000000000004	10.8137
6.92583	2.08095	12.5231	31.2904	9.12389	2.18759
59.321000000000005	66.5966	79.2346	67.1541	69.5169	45.292
2.37316	1.85392	1.96885	2.06493	2.39073	1.94892
6.1980699999999995	4.03496	4.76123	8.988439999999999	6.24395	5.65563
143.99	133.245	143.851	137.752	123.03200000000001	147.554
156.752	140.234	169.627	105.366	174.09599999999998	169.908
23.0474	21.5273	34.6393	35.9664	44.417	19.2016
78.303	97.9416	83.9407	87.0802	83.9051	66.2319
22.6838	29.1459	21.4606	20.1272	27.0613	26.9627
213.005	280.703	216.35299999999998	213.92	225.812	225.062
20.0162	22.8036	24.6017	20.5612	7.8417	16.7424
0.0	0.0	0.0	0.0	0.0	0.0
89.3057	111.1	101.495	105.117	107.221	92.0947
0.0	0.0	0.0	0.0	0.0	0.0
0.550005	0.0	0.380252	0.299107	0.277038	0.0
0.0	0.0	0.0	0.0	2.3336	0.0
112.031	94.7544	101.23899999999999	88.2693	85.3113	70.0287
33.6603	35.4223	29.3717	39.0987	38.8477	27.7324
29.759	33.4073	30.7804	28.2896	36.1168	23.4128
69.9727	75.7826	77.4022	69.87899999999999	53.8292	51.3693
288.481	202.613	200.074	188.062	176.937	160.68
2.10338	0.0	2.9083900000000003	2.2877400000000003	2.11895	0.0
0.0	0.0	0.0	0.0	0.0	0.0
6.60617	0.0	0.0	3.5926	0.0	4.5210099999999995
87.3775	98.9764	91.8224	102.006	89.198	104.447
78.7147	67.8911	63.5364	67.3613	74.0645	70.5497
0.0	0.454056	0.64294	0.505737	0.468423	1.27286
2.13102	3.12143	1.4733100000000001	3.4767099999999997	3.2202	2.9167799999999997
79.7575	59.0026	53.4703	42.0598	85.2174	56.236999999999995
1.30195	0.635678	0.0	1.18005	0.874389	0.8910030000000001
3.11612	2.43432	0.8617459999999999	4.0671	0.627837	1.7060400000000002
37.3619	34.1149	31.5334	50.1362	32.2615	24.5729
143.465	135.998	128.768	108.589	126.77799999999999	142.393
1.10971	0.361211	0.511472	10.0581	0.74528	0.0
29.7278	18.7837	33.8514	22.8236	5.28491	21.5413
117.07700000000001	61.2239	35.3847	69.5841	56.0716	48.1614
64.5772	77.194	86.2133	70.2374	89.7313	56.3857
65.6993	66.4307	56.0527	66.8968	62.4304	66.3271
4.60182	2.6962200000000003	6.36305	4.0041400000000005	4.63589	8.81808
0.0	0.0	0.0	0.0	0.0	21.7977
4.40956	4.30595	0.0	2.39803	0.0	0.0
22.4204	20.6773	22.3897	28.4498	17.5672	18.7534
2.63078	1.7126400000000002	1.21255	9.537889999999999	0.441708	1.2002700000000002
7.1729199999999995	4.66959	3.30605	13.0027	16.8607	16.3629
166.465	203.192	194.68099999999998	149.752	192.774	198.033
0.0	6.13295	13.0263	13.662	0.0	8.59629
327.006	275.778	267.184	334.11199999999997	349.39099999999996	339.07599999999996
120.87899999999999	85.7095	72.7475	96.5816	92.0411	96.2488
106.265	75.6443	92.0063	103.697	97.04700000000001	67.9662
46.1798	52.1339	39.8697	47.2873	43.3445	46.2493
78.3057	71.6667	75.2036	71.9841	67.003	67.2671
6.3209800000000005	7.855860000000001	2.38368	9.37503	8.104439999999999	7.07865
134.759	97.5857	62.8094	126.809	94.5721	109.84
36.5672	31.7405	42.1353	35.3532	26.6051	33.3669
10.8613	2.35691	8.34343	10.5007	2.43149	6.60716
121.61399999999999	106.38600000000001	119.11200000000001	126.762	178.666	104.035
168.02700000000002	315.536	178.71900000000002	210.87	286.45799999999997	141.52700000000002
23.2216	12.8701	25.1665	17.0655	15.8064	13.7444
790.632	592.939	629.698	543.477	694.535	787.811
0.857532	2.51215	1.18573	1.86539	1.72776	1.17372
73.9088	66.1579	61.3173	58.9505	81.9015	62.3825
489.27	368.41	435.316	431.67400000000004	398.265	365.91900000000004
189.26	199.31900000000002	199.31400000000002	181.91299999999998	195.649	182.235
15.1672	7.89913	12.5832	27.4944	10.1863	6.919919999999999
53.1853	42.0952	70.8311	43.233000000000004	47.3751	56.3211
4.70376	1.8373	1.3008	1.02321	2.84315	2.5752599999999997
8.0265	10.4505	12.3316	9.70003	10.7812	8.54471
0.0	0.0	0.0	0.0	0.0	0.0
245.296	263.36400000000003	246.517	230.35299999999998	272.531	272.33
471.77099999999996	416.96	384.76300000000003	476.015	461.3	388.894
91.1274	122.801	36.9612	99.1147	386.792	48.2282
20.4415	29.0863	32.3028	33.6674	38.8322	28.7782
58.2437	41.6602	35.3943	36.3146	39.2411	33.0049
52.3847	66.3106	54.5487	77.3751	74.9239	61.9631
70.6941	55.2265	54.6399	60.5266	61.7217	52.35
12.3181	8.82105	9.08404	17.8638	17.3731	6.74405
62.8662	59.4839	58.4506	49.2782	54.8146	55.1884
130.47899999999998	120.40799999999999	128.338	89.7338	115.63600000000001	104.945
91.4701	66.9907	91.6964	106.949	82.9325	87.6381
541.346	390.82199999999995	385.462	596.344	457.957	459.13800000000003
0.0	0.0	0.0	0.0	0.0	0.0
1.93038	0.0	9.34211	27.2945	0.0	0.0
50.3136	43.3513	24.554000000000002	34.3364	40.7476	27.0061
63.7024	80.8673	79.2745	100.465	102.678	143.865
47.2818	62.0919	49.5969	72.7059	57.4867	51.3263
0.5001869999999999	0.9768690000000001	2.0748599999999997	1.63209	1.00778	3.42309
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
145.171	134.372	125.539	124.465	134.33700000000002	132.035
34.8713	30.6468	33.7521	45.5133	26.3471	35.7969
0.0	2.05881	2.91527	0.0	0.0	2.88575
25.3108	21.8083	19.5576	21.0518	15.7489	23.4353
0.0	1.38896	0.9833799999999999	0.0	0.7164550000000001	0.0
38.6227	35.4294	37.2213	31.8242	34.1924	25.6309
189.17700000000002	191.83700000000002	156.66	197.84400000000002	191.62400000000002	173.56900000000002
10.7127	5.2305	9.87514	18.4485	10.792	14.6627
98.2528	92.6641	91.7321	90.42399999999999	90.5203	80.4587
96.9027	88.2105	94.2469	83.0666	125.74799999999999	59.5725
3.0966400000000003	9.07165	12.8454	10.1042	0.0	8.4769
14.5309	37.2474	30.1383	29.6335	21.9577	22.3749
1.32221	0.0	0.0	0.7190529999999999	0.0	0.0
11.0351	5.8777	2.77426	14.7301	3.0318400000000003	6.17889
12.9251	6.31072	17.8719	36.9023	3.2552	11.0568
260.944	196.75400000000002	251.199	283.816	202.98	217.00900000000001
5.6149	11.8798	10.3518	12.2141	14.1412	11.5279
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
144.303	124.664	114.406	134.247	125.257	96.0639
27.0253	30.9403	34.7913	32.4348	28.1641	28.0615
50.5849	33.8257	32.6916	37.0778	32.1265	42.1441
244.24599999999998	306.339	297.445	251.03099999999998	279.914	272.965
43.2929	42.2757	11.9724	84.7575	52.336000000000006	47.4048
482.05199999999996	511.647	520.119	442.69699999999995	495.73199999999997	445.81699999999995
45.897	25.4931	36.0981	60.9114	39.4497	35.7327
13.6893	14.3579	19.6296	16.5435	13.2799	15.2671
82.1029	71.8377	79.8498	69.637	76.6401	65.295
273.613	224.09	241.96200000000002	225.388	228.475	207.472
34.24	37.3234	38.5362	26.8483	33.6913	37.0562
35.0013	30.761	24.1986	22.8415	32.4396	33.535
925.85	887.487	777.115	879.115	1025.08	997.997
69.6922	75.8007	78.3455	73.3357	59.9337	77.5523
3.00932	2.30891	3.56662	2.10413	4.54739	4.70735
32.1101	31.558000000000003	32.6551	35.1499	31.3044	35.727
420.676	388.88300000000004	426.564	396.542	457.69300000000004	475.986
162.248	179.146	162.759	100.92200000000001	154.368	187.238
278.35200000000003	316.437	294.88599999999997	259.069	280.41200000000003	303.27299999999997
8.84755	14.6874	13.4571	9.62305	10.6957	21.7977
49.0468	40.7102	30.5181	48.9002	32.1164	22.3772
54.7059	47.83	29.0258	79.5652	86.5112	27.8613
246.497	262.4	280.862	178.352	248.322	215.75400000000002
2.19303	2.85534	0.0	4.77051	0.0	0.0
360.337	255.106	311.404	215.55599999999998	263.178	295.921
69.0391	51.2553	54.9233	43.2027	47.1607	69.2535
29.339000000000002	31.7562	30.3035	27.296999999999997	27.7756	33.8673
0.0	3.26172	2.3092900000000003	1.8164900000000002	0.0	2.28591
47.4379	47.8674	45.9155	37.836999999999996	15.9297	38.9577
388.255	296.54900000000004	340.18199999999996	313.579	317.55	294.645
0.0	0.0	0.0	0.0	0.0	0.0
27.4939	30.2039	35.6404	20.5588	25.9663	32.9276
169.581	134.672	132.78	162.22299999999998	226.41	121.648
0.0	0.0	0.0	0.593274	0.0	0.0
123.93299999999999	182.718	161.285	140.082	181.768	152.168
175.125	168.812	147.531	183.62	131.976	130.016
84.0062	78.2169	63.4813	93.4943	73.8035	69.5236
27.5567	26.9092	23.0929	19.0731	21.872	16.0013
6.3520900000000005	1.2405700000000002	5.269909999999999	5.527080000000001	5.11929	1.73885
1.92205	2.81534	1.32883	6.27157	6.77699	6.5769
0.0	0.0	0.0	0.0	0.0	2.80615
46.778	32.7697	32.3405	39.8177	30.7332	40.3643
10.2233	11.7448	11.6414	10.4653	16.963	9.87733
