mP1	mP2	mP3	mP4	mP5	mP6
121.479	67.4257	102.521	81.0673	95.0764	72.6163
0.0	2.01484	2.1882599999999996	0.0	0.0	2.3586400000000003
56.512	24.4659	26.5717	0.0	0.0	28.6406
32.6726	38.3285	45.5919	37.5898	26.4934	40.5954
0.968382	0.628867	0.45532799999999995	0.700091	0.21734299999999998	0.736172
76.0739	85.6307	96.5778	80.6631	61.4662	88.6757
19.4152	10.5068	30.8101	15.2059	8.71505	15.9895
271.593	219.757	271.189	228.143	240.81099999999998	232.75400000000002
66.3823	53.9591	72.6171	66.5998	70.5412	76.898
91.83200000000001	112.54299999999999	82.3722	96.6909	64.6859	65.8734
1.7149599999999998	2.96985	0.0	0.0	0.0	0.0
68.3023	64.069	61.5545	85.0418	79.2035	49.0393
30.3719	30.1939	23.2722	34.698	48.4738	26.2245
160.686	187.745	218.46900000000002	166.08700000000002	185.97	174.64700000000002
145.704	131.036	142.314	122.80799999999999	136.494	102.73899999999999
160.22299999999998	195.18099999999998	146.515	151.248	170.625	171.364
111.258	128.446	102.79	118.53399999999999	96.37799999999999	112.772
88.2125	78.7565	72.631	84.2751	77.7855	85.0418
0.883	0.0	0.0	0.0	0.0	0.0
45.3825	31.4361	49.0788	56.8694	35.6496	43.7002
28.9452	67.6691	45512.8	47.431999999999995	46.7743	58.6783
33.217	41.8348	51.115	29.1081	24.3988	42.8516
88.2314	101.17399999999999	105.397	97.3085	94.1961	86.2095
30.2064	43.0001	37.0719	45.4026	42.2857	42.0342
174.143	126.212	185.597	166.61900000000003	141.283	190.896
47.393	58.0509	32.7315	51.7501	59.036	39.0554
1.15219	2.9929200000000002	3.25051	2.22126	13.447000000000001	4.67148
79.186	71.5585	70.8888	67.3303	72.3315	74.6558
21.3829	31.4751	26.1408	32.9787	23.035999999999998	21.674
1266.53	1139.82	1067.56	1081.46	1202.7	1228.18
0.0	0.0	0.0	0.0	0.0	0.0
91.95299999999999	103.81299999999999	53.9851	84.2291	60.2032	54.0689
104.33	62.1058	91.9789	78.5679	55.6123	89.2265
386.06800000000004	342.523	350.27099999999996	349.86800000000005	368.56300000000005	384.434
104.78299999999999	111.116	95.2151	78.306	88.7846	97.8554
1486.76	1390.78	1517.97	1484.32	1489.67	1463.94
1.17733	1.01941	0.0	1.13487	0.0	0.0
92.4262	102.43700000000001	180.787	117.602	102.891	74.9474
45.0665	43.3573	56.5068	38.6143	38.9603	33.836999999999996
291.743	278.3	290.628	324.119	279.671	298.22
250.649	263.579	191.804	265.702	270.746	216.05900000000003
95.8055	123.094	104.626	80.4339	113.755	150.363
50.5001	56.2195	64.4504	62.5869	48.5751	47.5312
71.8021	64.9652	73.5914	75.4338	71.7036	61.331
105.507	125.52600000000001	142.767	103.25399999999999	91.4659	118.37200000000001
26.4773	36.8451	35.57	41.0181	37.3532	32.5887
53.5687	73.7375	67.1673	62.2287	62.8891	52.9055
29.6874	19.279	28.6156	37.917	25.9857	23.3209
20.7922	40.161	33.0892	33.9176	22.9739	55.1196
91.6483	94.7403	88.8235	85.6384	109.14399999999999	98.5832
0.0	3.0491599999999996	1.1038700000000001	0.0	1.05382	0.0
27.4587	17.9766	24.5623	23.2405	19.8412	15.6133
5.30985	9.19524	7.49	5.11834	3.57522	6.72766
72.555	80.8419	59.7674	79.6969	85.3342	61.5705
99.4306	95.3509	76.0764	93.4397	82.5456	78.3875
9.28763	5.36123	0.9704440000000001	10.9421	6.485130000000001	6.27603
108.53200000000001	126.47	59.138999999999996	111.462	158.446	63.7437
243.615	262.166	160.365	248.247	303.065	285.73400000000004
64.1488	0.0	30.1624	30.9175	0.0	65.0219
241.423	204.003	246.179	171.96599999999998	167.99400000000003	211.295
1271.18	1547.62	1302.01	1283.46	1459.53	1330.04
3.2513799999999997	0.0	3.05756	9.40232	3.8919300000000003	5.492719999999999
142.694	139.66899999999998	134.188	160.614	126.51299999999999	119.48200000000001
2.46726	8.54527	3.4802800000000005	8.32395	6.645	5.00168
13.5629	21.1385	11.479000000000001	6.53685	14.6114	9.62324
0.0	0.0	0.0	0.0	0.0	0.0
44.0778	41.5472	35.1541	44.6393	40.071999999999996	41.2845
7941.89	11300.8	7721.51	10066.2	9563.31	11182.1
75.4733	47.3222	53.8426	60.2078	58.4109	47.4831
6.38039	2.76228	0.0	0.0	8.59205	3.23362
19.4251	19.9732	13.7004	11.1177	14.7142	15.3824
40.8506	55.5833	60.3672	50.2261	46.0295	49.0119
0.0	0.0	0.0	0.0	0.0	0.0
30.9088	42.3226	35.1499	35.336999999999996	48.3986	34.9724
31.3219	21.0938	29.4548	20.1281	21.8707	35.2758
35.9622	31.1384	33.8185	34.6651	24.214000000000002	27.3387
79.3954	50.6548	67.7858	45.3149	62.836999999999996	69.8871
8.57142	11.4699	8.79325	14.2712	8.3946	13.427
150.76	152.852	152.679	137.87	152.69799999999998	127.99600000000001
177.24400000000003	176.236	160.817	181.365	173.46	151.424
114.93299999999999	109.931	128.19	118.51700000000001	133.17700000000002	124.625
6.61143	0.954102	5.181109999999999	5.31081	2.96773	3.35071
138.80100000000002	138.211	156.63299999999998	140.485	137.071	168.829
83.4976	88.1262	82.7018	79.5335	81.6138	82.1301
87.809	86.3987	85.07700000000001	94.9016	70.4703	84.9585
79.5992	79.365	86.1959	86.0287	103.943	58.6783
0.576653	0.998609	3.25367	2.77927	1.03539	1.75351
128.35399999999998	83.8088	87.0646	42.5939	49.1149	53.3203
85.5481	72.4971	47.9268	80.7081	63.7288	73.7979
28.0888	29.2959	29.4161	28.9218	27.5094	24.5887
4.65393	8.05936	0.0	4.48608	0.0	0.0
10.4945	5.30065	9.046510000000001	12.645	5.4958800000000005	7.09155
52.3567	52.8895	46.5004	50.4683	28.7244	38.3279
15.5131	5.37291	10.2119	16.4489	11.1416	4.71727
38.2823	30.691999999999997	32.0003	36.9016	28.0037	35.9291
0.0	0.0	0.0	0.0	0.0	0.0
337.639	300.455	269.72900000000004	299.038	321.125	280.565
4.6944300000000005	4.8777	13.2438	7.2401800000000005	5.90024	6.66166
12.0605	22.9741	27.2198	20.9259	8.66191	34.229
49.883	37.1652	43.6368	33.5469	44.7828	32.9241
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
85.4462	57.2604	77.2741	72.266	67.3048	71.3447
103.486	111.28399999999999	139.697	106.994	110.13799999999999	92.2058
13.8195	10.4701	12.9958	6.66055	1.55082	8.754769999999999
17.214000000000002	23.6726	25.7101	22.4495	16.363	31.8175
6.38039	4.296880000000001	6.00005	7.85867	7.63738	8.26368
279.236	0.0	131.295	0.0	125.34299999999999	141.518
57.5395	59.163000000000004	84.5462	65.8637	61.3421	51.0323
57.5008	40.107	43.5589	69.2836	54.4896	46.9505
71.5713	61.9712	33.6525	80.2208	72.4721	43.8647
368.855	342.523	328.959	382.92699999999996	307.447	349.154
155.62	237.797	107.971	170.638	207.768	132.597
289.585	277.71299999999997	213.416	261.653	256.597	246.687
56.6739	62.8122	78.8775	56.815	63.0905	72.3811
79.6067	68.9287	74.8614	54.3051	60.4725	62.0694
143.319	132.41899999999998	84.6458	131.411	133.373	114.26700000000001
181.611	146.372	157.89600000000002	158.545	187.65200000000002	147.035
8.637210000000001	2.99147	3.24894	11.655999999999999	3.10164	14.0076
95.6487	85.8863	74.9559	70.0029	65.197	77.2014
203.653	243.585	287.151	223.37599999999998	282.536	205.655
107.887	99.9708	126.374	124.065	100.25399999999999	103.59899999999999
31.5702	18.6379	10.7957	11.065999999999999	5.15315	15.9999
515.11	525.319	438.99199999999996	517.399	556.129	462.483
338.968	325.55400000000003	431.38699999999994	365.224	310.176	341.375
0.0	0.605878	0.0	0.0	1.5704799999999999	0.0
40.4091	44.1965	80.0007	43.0518	55.371	38.8034
137.889	181.105	127.251	147.19899999999998	196.02	137.407
3.84809	3.9983199999999997	2.17123	1.4837200000000001	1.38186	3.90047
0.0	0.0	0.0	0.0	0.0	13.6694
4.23607	13.684000000000001	6.5882	7.69543	12.579	9.24803
12.1435	19.1175	16.6104	12.2376	11.3975	14.5468
0.0	1.8101599999999998	0.0	1.34345	1.87683	0.0
0.0	0.0	0.0	0.0	0.141096	0.159304
45.2575	56.6033	61.4751	61.8023	62.074	49.6963
66.4275	66.3661	40.2436	68.9571	56.1952	42.7297
20.7293	7.8526	15.8386	14.9862	11.6312	9.19251
74.3219	66.4287	84.5462	75.1078	44.1232	81.4087
0.421432	0.0	0.0	0.40623200000000004	0.378343	0.0
0.0	0.0	0.0	0.0	0.0	0.0
7.9898	8.76293	15.0271	6.67475	8.60748	6.47884
49.888999999999996	41.8881	54.0234	67.03399999999999	42.0737	62.8269
57.3784	39.9879	46.0617	45.1914	56.5373	43.2649
72.1888	118.83	44.7598	68.0558	89.022	86.0367
0.0	0.0	0.0	0.0	0.0	3.37895
25.0722	36.181999999999995	34.0566	32.2239	35.0136	43.7677
29.4236	38.2153	27.6697	30.7259	26.4152	29.8241
421.524	437.98	441.119	452.162	467.69599999999997	442.599
532.674	484.856	424.81	534.327	520.456	505.583
54.4937	64.223	133.80700000000002	67.1195	62.5116	62.907
68.7308	63.4791	63.1975	45.6402	60.3324	66.57
68.2042	39.0676	59.2048	37.4236	49.9266	58.4967
44.2915	41.3584	30.2176	43.9497	42.4918	44.8944
84.4472	76.2314	96.3097	102.185	93.5565	71.0269
36.8765	42.0897	37.8309	38.7779	42.135	45.8735
66.5971	62.3203	53.6805	61.403999999999996	55.7031	51.571000000000005
179.425	186.90200000000002	204.702	187.0	166.803	164.326
7.987760000000001	10.8685	10.7309	13.1994	10.2444	9.25312
0.8275819999999999	2.14972	3.113	2.3932	0.0	0.8388459999999999
93.2371	74.1977	76.0225	70.6526	94.8326	89.0434
14.003	9.09352	9.8762	10.1234	3.14282	3.54839
39.9683	55.0166	37.5858	49.3933	31.2816	41.5511
72.1015	57.3683	75.1337	56.3522	54.2329	65.182
8.404760000000001	13.8271	13.4364	10.127	18.4863	8.0932
0.0	0.0	0.0	0.0	0.0	0.0
69.2038	83.8088	196.995	78.4268	83.5372	81.0468
74.172	41.2862	38.1968	47.6645	34.8796	41.1709
3.1987900000000002	2.76973	4.01082	9.25026	1.9144900000000002	2.16155
485.259	470.634	401.525	541.442	506.925	443.06300000000005
7.89195	7.1181	71.1228	7.92428	9.151530000000001	11.3324
1546.78	1665.47	2134.84	1786.62	1532.28	1858.42
82.4419	78.4966	91.0466	81.7309	69.2717	86.2404
3.57456	4.12678	3.9217199999999997	4.0199	2.67423	4.83094
8.72612	15.1113	8.205960000000001	8.411389999999999	9.79241	4.42244
20.4884	21.8341	26.6775	22.7878	21.2234	12.7799
170.19299999999998	176.83700000000002	193.78799999999998	167.602	184.176	151.062
789.492	742.375	581.649	647.107	769.717	662.617
83.8102	87.4046	83.368	77.5559	87.2797	71.3588
57.2279	34.4342	113.10600000000001	52.8264	61.3909	45.7173
0.0	1.0978299999999999	20.2694	0.0	0.0	0.0
300.947	242.55200000000002	418.281	335.704	302.462	226.38400000000001
14.9089	2.58183	25.2364	8.62273	13.3846	6.04475
7.93814	4.5822400000000005	3.7324800000000002	7.65183	8.31427	8.04619
11.2024	13.9434	10.5346	8.77365	5.65707	9.9355
5.56377	16.3794	4.7089	7.50834	14.4852	1.1279
91.0228	71.83	70.4278	74.4122	77.5787	63.0649
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
10.0753	7.13773	8.32629	7.65183	7.948810000000001	9.28406
55.8472	46.845	59.0829	63.9266	56.4043	51.3004
1189.03	982.118	869.2	1075.75	981.4110000000001	1103.43
3.41675	5.9169	7.49719	3.2935199999999996	10.2247	1.15442
11.6348	18.4694	16.4119	14.9536	12.1861	23.5864
332.291	392.05699999999996	359.412	362.54400000000004	375.9	378.76099999999997
128.865	108.12	118.365	119.402	151.562	118.46799999999999
108.014	146.969	133.235	123.04899999999999	105.786	123.70299999999999
0.0	0.0	0.0	0.0	0.0	0.0
31.8563	36.7777	29.1585	25.3847	27.8365	24.5403
60.0887	80.9336	76.9121	56.3125	55.4435	55.831
43.3517	42.2288	30.5756	15.6705	58.3789	32.9563
0.0	0.0	0.0	0.0	0.0	0.0
32.3263	37.95	33.5698	33.6456	31.3357	26.9367
126.26700000000001	115.367	118.012	137.393	130.047	106.785
152.21200000000002	117.103	122.958	133.733	140.233	128.485
44.3982	41.0404	53.0359	42.2185	46.3224	38.3129
94.0877	90.0191	80.1689	104.223	105.46799999999999	84.8304
285.01099999999997	280.621	242.923	242.572	268.707	235.75
0.0	0.6995020000000001	0.0	0.778726	0.7252649999999999	0.0
3.3057199999999995	6.29708	2.48693	1.2746	5.3419099999999995	2.68057
68.2042	43.8699	48.562	72.3186	42.8615	56.2936
105.667	95.6522	88.8291	72.5337	80.8493	97.7741
59.7108	64.6269	55.1487	68.8631	58.391999999999996	49.7157
117.60600000000001	74.059	55.2978	103.05799999999999	100.78200000000001	59.6034
216.36900000000003	264.935	211.69299999999998	210.672	272.73	214.88400000000001
4.9448	8.56307	9.30008	9.532910000000001	0.0	5.0121
71.0752	51.3432	57.29	56.3753	57.6097	59.6924
302.132	306.385	291.801	215.146	195.489	259.342
49.3079	55.3082	50.583999999999996	44.2889	63.8846	56.7944
50.2794	70.14	40.5276	55.7743	72.7233	52.9861
0.0	4.45478	1.61273	4.95932	3.07923	1.7383
1.22346	0.0	0.0	0.0	2.19673	0.0
0.0	0.0	0.0	0.0	2.3519099999999997	0.0
0.0	0.0	0.0	0.0	0.0	0.0
25.7931	31.0316	20.1704	23.8159	26.5683	29.7217
103.74600000000001	148.986	170.138	133.542	175.487	150.684
0.0	0.0	0.0	0.0	0.0	0.0
42.4423	38.1628	43.3663	44.0586	34.4391	47.1565
128.04399999999998	136.108	92.3482	129.112	157.32	128.028
73.8834	47.9798	55.0044	51.9302	53.8926	49.926
89.0246	85.5783	77.2254	85.1132	94.9283	89.4997
6.66247	5.0477	7.0484800000000005	6.4221699999999995	6.72894	12.6622
18.6011	14.4955	34.9846	35.8605	16.6993	24.5106
59.294	41.5255	47.5596	52.9528	43.055	56.5657
122.281	107.915	109.463	117.87100000000001	98.8711	109.64399999999999
0.724956	0.0	0.340871	0.698808	0.650834	0.367411
11.4022	13.3416	9.27352	11.8821	13.5563	9.058489999999999
155.64	145.993	103.67299999999999	118.771	128.083	138.03799999999998
45.5713	32.8822	28.5699	86.025	49.4352	21.1711
0.0	0.0	4.09796	0.0	1.30406	0.0
0.0	2.35141	0.0	0.0	0.0	0.0
18.1184	7.84403	8.519160000000001	0.0	0.0	0.0
98.4565	103.51799999999999	99.2009	113.54799999999999	97.8603	103.361
0.0	0.0	0.0	0.0	0.0	0.0
20.1455	38.0581	31.0003	30.011	26.3065	25.9887
88.9298	87.6221	80.7449	76.8545	72.9548	66.051
684.475	861.2810000000001	898.365	906.615	795.745	1247.83
108.786	77.0676	120.90100000000001	138.227	62.1492	155.375
31.5755	27.7607	31.5205	32.3097	31.836	26.0966
91.11200000000001	85.5202	140.401	76.0173	68.7364	105.545
161.306	149.64600000000002	180.584	203.61599999999999	106.88600000000001	124.573
103.196	142.541	180.225	59.2106	134.555	97.12899999999999
320.655	333.876	267.915	310.20799999999997	331.42400000000004	301.70599999999996
39.0379	24.7878	22.0265	35.1212	32.7101	39.5692
26.6583	24.2764	25.0692	27.469	21.8695	25.6235
0.0	0.0	0.0	0.0	0.0	0.0
9.65821	11.4987	10.2178	9.30986	1.08384	4.894830000000001
43.4742	52.0592	43.4922	37.4481	28.2339	35.6277
32.1885	28.3278	32.7509	28.9929	29.8449	27.278000000000002
273.32	233.585	280.393	156.252	154.023	173.9
48.7516	42.2123	49.7751	36.2519	40.0156	29.6491
36.3292	39.6115	26.5717	33.7219	32.6147	35.4598
0.0	0.0	19.4427	3.98589	3.71225	4.19131
410.45599999999996	424.934	486.681	490.264	416.55300000000005	560.753
0.0	0.0	0.0	0.0	0.0	0.0
26.5061	13.5618	35.1232	17.4205	24.8777	26.8669
45.856	38.1169	62.0964	53.0425	46.1076	46.4801
11.9042	10.3074	22.3891	11.4748	16.4416	15.7788
20.8624	12.5059	24.1463	27.8446	18.7294	17.0798
4.80467	4.1602	0.0	0.0	2.15671	4.87006
286.017	264.036	284.278	250.676	297.858	240.84900000000002
8.461689999999999	7.326689999999999	10.9413	11.2152	7.596539999999999	3.21632
48.9382	50.8487	40.4985	47.6449	57.5544	40.1795
4.38414	3.5040699999999996	2.85425	5.8514	6.66073	6.83663
9.19963	10.6209	0.0	20.6916	8.259030000000001	6.216559999999999
41.0742	42.339	45.5233	36.7647	36.6552	39.6508
83.6477	64.5059	55.3089	90.7096	53.9748	63.5897
1047.44	1085.65	815.173	1119.08	995.931	1113.99
13.3844	11.5891	14.6843	11.8265	8.010639999999999	11.3055
8.27726	4.927309999999999	10.2163	1.99468	6.5021	2.62185
0.0	0.0	0.0	0.0	0.0	0.0
401.67	518.0	323.92900000000003	449.95300000000003	434.361	431.195
2.97432	0.0	5.594040000000001	0.0	5.34042	0.0
0.0	0.0	0.0	0.0	0.0	0.0
152.875	183.31599999999997	179.826	154.451	148.092	131.526
44.5032	53.7138	41.8504	45.498000000000005	47.2172	68.3469
53.5953	19.8884	36.0003	7.380319999999999	34.3682	38.8034
47.7718	50.0722	40.1953	69.0732	40.6302	42.0507
0.0	0.0	1.14228	0.0	0.0	0.0
0.396642	0.0	0.0	0.382336	0.712176	0.0
32.811	26.8061	31.104	25.7612	29.2187	30.3073
65.0457	62.0679	58.6717	49.9038	47.6696	69.9676
59.7108	61.7995	66.6798	56.6579	67.8448	72.8174
39.0379	41.913999999999994	41.1162	61.713	42.0558	44.3176
31.2787	27.8798	23.3584	30.1506	23.1253	31.7045
35.4832	45.8063	19.7175	37.0019	39.3847	33.0235
291.763	243.692	260.255	252.75400000000002	266.564	304.29200000000003
31.8082	35.7152	28.5612	27.2981	36.6622	30.160999999999998
100.315	112.12700000000001	88.6176	104.90100000000001	90.0581	93.0526
487.58	495.861	577.47	478.86199999999997	460.441	412.624
119.37700000000001	117.552	129.871	135.379	161.809	117.443
6.7911399999999995	8.82033	11.1761	19.6386	12.1936	15.488
0.0	0.0	0.0	0.0	0.0	0.0
40.4304	39.1258	29.0744	36.6797	53.3775	40.9807
96.0221	72.0176	75.0366	76.9151	84.3833	67.8562
89.5117	62.5042	67.8838	61.2333	57.0295	76.0962
71.0023	79.0437	78.693	61.1084	50.0836	66.8281
17.7409	15.6881	18.8131	26.925	22.7044	16.8345
0.67105	0.0	0.631049	0.0	0.30122	1.36037
211.483	167.982	129.845	173.53	175.739	164.757
83.5194	66.4304	76.7143	71.1458	87.6221	62.9999
447.546	387.515	378.309	470.18199999999996	401.788	468.92900000000003
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	3.8154199999999996	1.95547	1.82122	0.0
98.7321	99.1125	99.1351	113.37100000000001	113.35700000000001	112.037
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	5.65546	0.0	1.7996900000000002	0.0
231.268	225.483	192.457	226.59099999999998	246.303	181.11
1.54525	5.35192	10.172	5.958069999999999	1.38726	3.13257
0.831059	1.43917	0.0	0.0	0.0	0.0
272.10900000000004	241.62900000000002	197.987	196.24200000000002	256.769	167.09799999999998
78.0758	79.2459	75.8691	78.1866	74.7659	69.9057
0.0	0.0	0.0	0.0	0.0	0.0
77.9678	72.4841	57.8843	69.6179	53.0497	69.8783
5.58472	2.41781	2.6259099999999997	0.0	5.84934	0.9434549999999999
56.3464	68.0628	75.2293	52.973	69.9452	78.2664
124.15299999999999	133.584	170.835	124.954	115.557	141.57299999999998
0.0	0.0	0.0	0.0	0.0	0.0
43.6233	44.6396	45.6846	59.2522	29.3723	52.2565
154.929	150.245	125.296	158.30100000000002	203.06900000000002	179.02200000000002
139.167	136.63	106.139	157.385	142.64600000000002	136.618
498.14300000000003	558.185	849.637	616.697	605.05	712.8330000000001
77138.9	50350.8	56916.5	54909.6	57532.4	51724.9
80.6314	58.5293	51.4839	81.1337	57.1743	43.79
2.14215	3.70963	6.04338	2.06489	1.92313	0.0
0.0	0.0	490.276	0.0	0.0	0.0
0.696451	1.20607	3.27468	2.01399	0.625243	2.1177900000000003
80.9149	73.9538	109.91	60.663999999999994	44.3923	54.6775
102.324	87.6858	90.2728	86.4317	98.4917	82.3322
238.507	230.295	203.9	188.104	241.373	219.77599999999998
23.8007	19.187	62.5151	29.2712	12.5256	15.8058
63.7866	65.9055	74.0982	76.47	60.1521	64.1115
203.11599999999999	160.97899999999998	135.554	168.94799999999998	152.937	164.372
554.2919999999999	765.0360000000001	663.814	646.183	731.5419999999999	701.0939999999999
0.0	0.0	0.0	0.0	0.0	0.0
62.0105	58.0129	52.9518	53.5904	42.2327	55.6298
13.8801	11.0168	9.78956	13.3795	12.460999999999999	12.8966
0.0	0.0	0.0	0.0	0.0	0.0
14.6348	12.6718	47.543	8.97718	5.97206	6.7427399999999995
154.702	166.98	158.434	142.994	164.56900000000002	175.06599999999997
539.919	573.957	658.546	535.904	422.327	455.153
165.041	134.679	151.85299999999998	135.626	134.842	169.69400000000002
393.673	317.702	329.77099999999996	367.501	378.29900000000004	344.79400000000004
311.10200000000003	258.972	229.30200000000002	268.62	227.533	254.46099999999998
266.697	263.545	287.16	259.945	242.09900000000002	309.519
123.34200000000001	109.10700000000001	166.775	147.171	132.878	102.72
73.3875	63.5437	62.6564	74.4637	62.4165	85.1528
33.7371	29.2118	31.726	24.8685	8.90815	28.1617
105.87200000000001	76.7478	85.6688	97.3069	92.837	82.3566
0.0	1027.57	0.0	0.0	2130.83	1202.9
109.213	124.605	79.3442	111.735	119.992	95.5131
47.815	65.1562	58.9702	46.846000000000004	47.8522	59.5891
30.5789	17.6515	28.7561	28.0724	24.8379	20.6634
3.8098	5.49796	5.37405	9.18097	7.410589999999999	7.723310000000001
20.8457	29.8028	12.7648	36.4494	28.7244	24.5691
0.0	0.570871	0.0	0.6355270000000001	0.0	0.0
2.26479	3.92202	0.0	0.0	2.03323	2.29562
221.56799999999998	232.845	187.80900000000003	205.96900000000002	181.475	199.97099999999998
5.15979	4.46769	2.42611	3.7302699999999995	12.7387	3.9225199999999996
123.275	106.74	152.262	136.564	110.671	152.92700000000002
3.3666699999999996	7.287719999999999	6.33197	2.43393	3.7780699999999996	2.55937
1.8187799999999998	5.5118599999999995	5.98626	3.50636	8.1641	1.84353
101.074	114.677	103.243	78.95100000000001	90.7402	107.749
46.755	54.7719	38.7953	48.1616	59.6698	40.8867
2.04143	2.94601	0.639914	3.60764	2.13816	3.10383
72.7143	91.4714	68.3798	81.994	80.0601	82.0479
0.0	0.0	2.46723	0.8429989999999999	0.785125	0.0
254.55	232.32	585.501	278.527	200.73	271.961
14.2982	11.0047	28.3858	18.3767	9.98381	12.8825
22.4599	27.6026	23.165	40.5061	33.1723	27.9062
1.39127	4.81861	1.30834	1.34109	1.24902	0.0
10.3515	9.83042	10.0485	11.2657	10.792	9.47702
85.8216	73.1489	80.7058	76.2633	85.47399999999999	73.3976
139.483	152.452	95.6887	203.88299999999998	152.935	183.101
36.5363	29.2921	38.1759	35.2185	26.7265	31.5471
26.7976	31.49	12.6001	27.6762	29.213	23.281999999999996
13.1324	19.7494	21.4492	24.6512	22.3383	21.7181
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
80.7315	132.815	53.1433	108.948	94.2204	139.111
0.0	0.0	0.0	0.0	0.0	0.0
46.2371	27.6433	25.8815	22.2847	27.6731	18.9697
1.7739200000000002	0.0	1.66818	5.12982	1.59255	0.0
10.9163	12.8277	16.1316	11.2741	11.9002	7.1131
41.7649	37.5274	34.829	48.614	48.578	41.0021
190.81099999999998	151.113	144.425	186.172	188.014	176.898
0.0	0.0	0.0	0.0	0.0	0.0
66.85600000000001	67.7033	50.6882	66.2286	56.0745	62.6073
6.29338	17.1261	5.072769999999999	18.1992	11.2999	4.5564599999999995
6.44474	2.39155	2.5973900000000003	0.8874700000000001	1.6530900000000002	0.933208
89.8727	84.3806	87.5701	123.162	90.4047	96.5836
62.5979	52.3947	50.7723	65.6199	61.115	49.9668
143.328	158.851	137.48	82.8949	97.7917	90.0726
67.0646	62.2769	78.6051	75.8885	82.0221	62.0664
12.4267	7.17325	4.86915	10.9803	11.1562	12.5959
0.0	0.0	0.0	0.0	0.0	0.334512
234.778	187.97	167.855	237.16	223.766	182.555
47.7887	24.1375	48.685	34.5488	17.8761	56.5123
10.9058	8.58453	10.2557	11.8504	8.18865	11.6572
86.8593	71.8284	86.2705	84.6673	80.607	87.0523
34.1735	51.6474	29.2149	45.5184	47.9716	47.2345
3.0798099999999997	4.4445	2.89622	2.96873	5.5298300000000005	2.08115
0.0	2.51855	0.0	2.8038	0.0	0.0
20.6561	13.8359	10.6287	16.9057	9.44703	13.8265
0.0	0.0	0.0	0.0	0.0	0.0
43.1276	42.4934	61.5344	24.3698	45.3936	43.7146
0.0	6.34301	0.0	0.0	0.0	0.0
1.4011200000000001	2.42637	0.0	0.0	0.0	0.0
1118.5	1130.08	1552.2	1063.39	970.378	1116.78
176.19	213.93099999999998	653.2280000000001	193.261	225.446	264.803
327.77	317.241	289.631	329.566	351.756	291.17900000000003
82.4134	69.3201	68.6435	104.40799999999999	50.733999999999995	59.6679
0.0	0.0	0.0	0.0	0.0	0.0
27.4077	30.2575	23.8409	36.3263	26.4508	35.4204
40.4507	38.6304	24.0544	32.1109	37.383	31.9569
0.711482	0.0	178.642	0.0	0.0	0.0
132.312	103.319	128.24200000000002	123.62799999999999	114.412	131.645
81.18	76.8929	64.1094	97.2746	86.1673	81.8303
107.728	100.45299999999999	106.228	131.59	99.0628	114.941
105.209	138.467	114.76700000000001	146.036	92.5626	142.898
0.0	0.0	0.19964400000000002	0.40928400000000004	0.190593	0.0
63.4978	42.3414	35.004	54.1723	47.8323	45.8672
4.806430000000001	5.29674	3.2872199999999996	3.36951	3.9227300000000005	4.42896
0.0	0.0	0.0	0.0	0.0	0.0
26.2888	9.75539	3.53168	14.4804	6.743130000000001	11.42
12.5582	0.0	118.096	0.0	5.6371199999999995	6.36458
81.5789	88.7727	87.6014	74.3859	94.0217	86.6002
0.8372149999999999	0.724916	1.5746200000000001	1.61404	1.5032299999999998	1.6972200000000002
92.0983	88.8585	91.5574	106.53200000000001	59.0585	98.6862
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.767415	79.1792	0.854331	0.0	0.0
159.429	135.45600000000002	95.5777	149.83700000000002	146.707	142.409
0.0	0.0	1.62211	0.0	0.0	0.0
296.487	364.55400000000003	393.664	367.892	341.19199999999995	368.12
43.1413	30.3902	26.1296	35.2418	33.4788	31.8699
0.0	9.72462	17.6027	0.0	3.36093	15.1786
53.1784	50.7081	72.164	51.9092	63.4535	68.9129
349.045	227.832	222.192	357.161	260.328	223.16299999999998
10.6305	7.531039999999999	9.996830000000001	11.1787	13.8816	10.7752
5.7859	15.0294	7.85923	12.3938	14.4287	8.471160000000001
57.0464	63.1602	53.6459	59.9469	70.5239	65.8801
54.8869	56.1432	49.4756	55.9227	80.6784	63.7052
50.0496	49.1699	61.548	44.5333	47.5246	48.7796
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
25.1285	34.6149	21.4824	19.8182	24.6102	21.9973
52.7445	68.5046	42.8368	71.6413	75.3324	99.6346
0.981598	2.5498	3.69234	2.83858	0.881236	2.98488
0.0	0.0	0.0	127.105	0.0	0.0
988.96	1035.24	1601.84	762.633	787.135	912.6519999999999
224.62	175.41299999999998	185.90599999999998	234.218	200.00599999999997	206.585
68.6236	68.3788	64.5329	71.6609	83.1209	69.2816
0.0	0.0	1.22909	0.0	0.0	0.0
