mK1	mK2	mK3	mK4	mK5	mK6
0.0	0.0	3.22453	0.0	0.0	0.0
0.0	0.482306	0.46840200000000004	0.46505799999999997	1.46485	1.23632
27.8982	24.2348	11.7681	16.0656	25.3019	19.4133
84.8959	51.7529	76.6481	81.0911	64.8381	59.6976
0.0	1.0488600000000001	1.01863	3.0340700000000003	1.59279	0.0
0.0	0.0	0.0	0.0	0.0	0.0
225.928	46.3889	137.754	196.12400000000002	40.6418	38.8749
71.9648	85.4163	53.4994	65.6507	47.9372	63.4646
0.0	0.0	0.0	0.0	0.0	0.0
56.1324	85.9975	79.2134	73.5186	94.2439	131.811
0.0	0.0	0.0	0.0	0.0	0.8689370000000001
91.9995	105.848	79.3397	83.9106	83.6062	97.8778
32.0062	26.0096	34.8411	31.9979	29.9639	19.5418
6.83632	11.4204	3.10554	2.2024	8.32462	5.85493
24.8851	28.2689	32.2988	44.8955	22.726999999999997	27.7066
7.016939999999999	20.3184	13.8129	17.6326	13.8849	13.0208
199.081	162.96200000000002	161.494	232.49400000000003	217.17	217.39
0.0	0.0	0.8975190000000001	0.0	0.0	0.0
404.82099999999997	333.842	453.444	414.694	454.649	405.038
0.656591	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
27.4218	64.7632	20.9654	31.5825	41.8265	38.1636
0.316156	0.0	0.0	0.0	0.0	0.0
72.3274	36.3302	57.6979	76.2439	48.031000000000006	47.6593
121.50399999999999	104.711	129.35299999999998	100.15899999999999	94.1359	98.7757
1.61439	35.0599	6.80985	0.0	23.4263	7.18969
2046.91	1595.96	2061.91	2386.05	1601.05	1721.12
162.005	130.17700000000002	146.925	108.559	144.257	151.062
0.0	7.38647	1.79339	3.5611599999999997	8.41277	16.5674
1.06044	2.30297	0.894633	0.44412299999999993	0.0	1.18067
23.8532	32.4328	25.3733	19.9799	25.9942	35.795
4.72791	6.7473399999999994	3.4188699999999996	3.39446	4.00948	7.519939999999999
140.29	74.0465	110.86399999999999	142.797	74.9643	106.76700000000001
4.73245	2.6161	2.54069	3.964	2.8377	1.4369999999999998
115.429	94.5086	128.722	98.9082	89.2624	113.744
0.0	0.0	0.0	0.0	0.0	0.0
3.3377	15.4635	4.22375	5.59145	7.338369999999999	9.2903
25.8975	10.7127	0.0	4.13186	0.0	27.4606
51.3016	92.8438	68.5273	72.8126	63.9163	82.5039
17.4305	43.7425	22.3301	24.8744	33.2135	21.563000000000002
1.05898	0.9199200000000001	2.3824099999999997	0.591349	1.3969799999999999	0.393015
63.1343	14.4871	0.0	69.8451	6.2857	27.8517
6.29611	10.9387	4.7215	7.031680000000001	5.53713	5.45218
96.7279	127.72	105.541	128.554	100.38	147.901
1.1067	3.8455	0.9336610000000001	1.8539900000000002	1.45993	4.9287
10.0507	2.01483	11.0882	5.82833	3.0597	3.4431599999999998
0.0	0.0	0.0	0.753003	0.0	1.0009
0.0	0.581283	0.0	0.560496	0.0	0.0
395.525	523.895	490.309	441.412	609.997	605.988
4.897959999999999	4.25479	9.18254	3.64679	4.30753	2.72664
0.0	14.2837	2.77438	5.50915	8.67642	0.0
12.1344	9.22338	6.398219999999999	10.1641	8.003739999999999	5.066319999999999
1.48652	3.87397	1.88115	0.933859	1.47075	2.89636
0.0	0.0	0.0	0.0	0.0	0.0
47.99	59.2413	53.2718	56.0649	59.1425	60.4615
59.438	73.3189	91.2632	91.6073	51.7503	72.7947
499.86199999999997	468.504	481.355	508.219	503.23199999999997	593.15
24.0476	37.9816	33.198	43.948	34.6071	36.5102
0.634223	1.6528200000000002	0.5350600000000001	0.0	0.8366549999999999	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.598992	0.0	0.192524	0.0	0.511811
10.5656	17.209	8.91358	9.95618	17.4223	20.586
45.1788	73.5176	48.8515	44.7717	67.1538	36.8402
49.6722	59.5875	72.8361	66.3723	63.9664	64.5212
19.6753	170.917	0.0	16.4805	77.8659	36.5102
44.3956	45.9118	51.7224	31.8744	36.255	40.0141
70.889	69.7136	93.6571	56.0171	70.5776	59.567
119.18	139.002	134.995	114.145	103.351	108.90299999999999
409.801	322.393	468.08099999999996	394.343	322.791	361.865
85.2022	301.343	82.149	47.5781	278.316	187.46599999999998
128.72899999999998	83.0568	107.25	116.32700000000001	100.05799999999999	87.4216
0.0	0.0	0.0	0.0	0.0	0.0
186.053	339.735	211.419	171.74400000000003	368.156	388.92900000000003
63.6221	134.221	72.2962	59.8167	128.463	164.801
7.1992899999999995	11.2571	3.8466400000000003	5.62827	11.3966	4.54214
68.1607	65.6462	66.87899999999999	85.0188	53.7543	71.7643
0.0	29.8104	13.1596	13.0656	4.11544	17.367
8.05316	12.8254	13.588	14.6153	19.4765	13.4493
29.9659	36.4434	40.4489	37.1481	41.1116	34.6979
232.975	303.574	285.889	301.58799999999997	461.005	389.084
0.680995	0.295786	0.28725900000000004	0.570416	0.44917799999999997	1.13731
22.555	82.9832	31.340999999999998	21.1152	56.0078	101.926
1989.9	1925.46	1816.18	1352.41	1298.51	1710.92
0.0	0.0	0.0	0.0	0.0	0.0
27.6145	11.9942	44.263999999999996	23.1305	14.5714	6.1490800000000005
242.644	164.028	253.408	254.873	177.299	182.111
0.0	0.0	0.0	0.461066	0.0	1.22571
0.0	0.0	0.0	0.0	1.88454	0.0
0.0	0.0	0.0	0.0	0.0	0.0
145.84	95.2627	140.20600000000002	114.583	104.397	83.0758
113.271	128.519	137.165	160.067	127.06200000000001	99.5182
9.479289999999999	16.4691	5.5365	11.6047	23.086	21.9199
510.98800000000006	772.842	488.829	428.015	475.471	299.70099999999996
0.0	0.0	0.0	0.0	0.0	0.0
63.8461	74.1327	86.9281	91.0729	73.3837	75.3077
4.71779	5.46438	6.63357	3.9517300000000004	0.0	5.25269
11203.7	14782.2	12450.9	11092.6	17496.6	14352.1
0.0	1.78102	0.0	0.0	0.0	0.0
2.25888	6.27922	8.76618	5.29784	5.95973	9.55695
206.548	370.295	194.331	205.75900000000001	391.89099999999996	315.138
254.115	223.24099999999999	363.361	358.36199999999997	213.06599999999997	219.78799999999998
23.0167	35.9897	17.4761	26.026999999999997	34.9176	24.345
0.911999	0.528161	0.0	0.7639100000000001	0.8020609999999999	0.338467
1.77446	0.770725	0.748508	0.743163	2.34083	0.987823
0.0	0.0	0.0	0.0	0.0	0.0
298.677	304.325	276.607	267.108	308.097	270.033
314.426	445.55	326.072	361.36800000000005	384.468	387.292
23.3626	30.818	25.1847	20.6562	31.961	41.9073
120.79700000000001	83.8023	157.819	120.154	77.4635	69.1146
70.0061	74.956	49.4458	46.3654	57.9876	65.2548
0.0	0.0	0.0	0.0	0.569238	0.0
29.5971	48.8501	26.8422	27.8901	47.8288	42.0148
361.523	380.856	409.897	393.124	334.69300000000004	388.908
49.4312	26.6926	36.067	36.9285	35.248000000000005	16.362000000000002
97.2861	134.0	93.1662	117.462	146.83700000000002	145.39700000000002
3.0577099999999997	13.280999999999999	0.0	2.56121	12.100999999999999	0.0
4.90616	13.9481	5.2679	7.84543	11.7675	10.9248
14.7715	18.3311	16.0224	12.3729	33.405	32.8925
9.04232	14.5014	6.7483	6.7001100000000005	7.34058	12.777999999999999
5.5762599999999996	15.7431	2.3521900000000002	3.5031	1.83902	10.8649
121.69200000000001	135.25	111.72399999999999	146.90200000000002	127.48299999999999	117.557
11.5525	15.8895	12.9949	20.1596	13.9698	19.2934
123.14299999999999	154.311	127.771	146.421	132.572	129.225
81.4068	99.404	73.2138	109.35799999999999	110.43	90.6365
142.912	73.4129	177.372	121.432	58.9144	91.79700000000001
88.0739	98.1111	88.2896	91.1309	113.45200000000001	115.36399999999999
166.338	152.523	179.31099999999998	162.55	170.668	184.262
4.643680000000001	4.0339	2.23864	1.6669900000000002	6.12585	3.6929800000000004
0.0	10.2842	4.99389	54.5406	0.0	13.1811
0.0	0.0	0.0	0.0	0.0	0.0
0.43150900000000003	0.749692	4.00445	4.3373	0.0	4.80433
0.0	0.0	0.0	0.0	0.0	0.0
138.514	189.083	172.503	154.697	178.375	143.203
45.2077	26.808000000000003	52.5272	53.2859	25.7118	28.3313
146.483	146.88	139.822	125.50200000000001	143.548	181.73
0.0	0.0	0.0	0.0	0.0	0.0
4020.33	2945.47	4022.49	2878.59	3235.76	3110.67
0.0	3.9183800000000004	1.14163	0.377826	0.0	1.00442
78.2567	73.6456	71.5227	65.5495	55.9188	61.7166
888.5369999999999	927.818	792.3960000000001	712.822	944.67	1035.58
50.498000000000005	64.8099	59.6434	63.5838	61.0288	56.2234
64.822	63.2253	83.4693	99.06700000000001	82.5115	63.3083
0.0	0.0	0.0	0.0	0.0	0.0
179.204	145.371	190.093	177.69799999999998	180.77900000000002	184.851
0.0	3.93221	3.81886	0.0	0.0	5.03983
242.6	253.084	270.087	279.293	195.81900000000002	194.87
10.0083	3.8640199999999996	7.505269999999999	2.79438	8.8018	8.66677
76.122	102.195	65.3876	91.5847	74.8575	70.884
0.0	0.8158770000000001	0.0	0.0	1.23898	0.0
0.0	0.0	0.0	0.0	1.84571	0.0
74.8269	76.8709	68.6167	60.4966	68.668	78.964
2.6550599999999998	4.612830000000001	2.51992	3.0579099999999997	6.12938	4.434130000000001
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.654086	0.0	0.0	0.0	0.0
49.6442	53.1473	54.958	48.0255	46.2732	53.3266
201.388	151.02700000000002	179.793	196.019	184.958	166.321
276.025	275.20099999999996	224.929	285.065	318.611	246.205
56.8549	119.45299999999999	39.0416	105.213	111.631	100.104
0.0	0.0	0.0	0.0	0.0	0.0
225.718	204.525	225.581	132.056	203.395	150.012
30.0595	5.22246	11.8345	3.3571400000000002	5.28719	4.46235
12.9098	40.2405	6.406630000000001	8.269160000000001	12.0214	21.983
31.4836	25.622	31.0344	25.8161	15.7386	18.449
96.9084	93.5367	74.4891	107.32799999999999	78.1242	103.1
1446.85	737.8860000000001	1406.79	1441.02	979.465	1049.07
95.7847	102.95100000000001	109.571	104.709	122.074	115.682
1.63439	13.1329	3.7918199999999995	4.107	7.0071699999999995	13.1928
0.0	0.0	1.46658	0.0	0.0	0.0
45.0583	56.9854	50.3116	66.0481	61.1882	56.8066
262.05400000000003	402.892	368.468	248.247	377.24800000000005	511.74699999999996
29.5971	34.9664	30.9621	42.6408	37.4821	44.8158
0.0	0.0	0.0	0.0	0.0	0.0
263.163	337.39099999999996	277.137	282.76	272.939	345.538
25.884	77.1785	23.6075	21.680999999999997	51.6799	45.1752
780.841	703.585	834.693	918.107	678.183	572.381
63.1976	166.312	98.7922	96.5299	161.834	196.602
0.0	0.0	0.0	0.0	0.0	0.0
24.0476	31.3348	26.374000000000002	50.3571	25.3785	32.1289
14.4392	16.9701	14.3312	24.1892	15.6865	12.2936
29.5971	97.7003	44.945	35.9472	81.9922	113.68700000000001
38.9298	45.9659	55.4822	56.3524	47.3666	46.2892
294.488	82.2271	403.72	350.18199999999996	41.6231	29.2747
557.7040000000001	299.3	629.9780000000001	547.997	339.559	317.931
7.62703	16.9678	3.92348	6.54439	14.2332	9.73447
24.7405	35.2324	19.1614	19.3643	37.9875	55.5427
0.0	0.139324	0.0	0.0	0.10578800000000001	0.0
27.8771	36.3247	27.9281	25.9044	28.1558	32.9776
0.398717	0.34636	0.0	0.0	0.0	0.0
81.2933	76.789	89.2242	92.8843	82.2525	83.4803
5.36254	16.3043	5.6551	4.49178	1.7685400000000002	10.4484
54.8615	132.488	59.2431	68.9298	111.45299999999999	124.60700000000001
61.9775	89.3168	66.7944	45.6121	73.7253	87.3524
45.0314	48.5264	36.5479	49.6558	31.5822	37.4441
20.5429	52.5713	22.9517	26.0433	32.9591	28.4354
171.445	302.289	138.911	82.4671	217.21	238.132
69.6928	97.1181	88.194	94.8613	97.6834	109.925
104.744	133.055	126.555	107.575	139.565	121.30799999999999
0.0	0.854828	0.0	0.0	0.0	0.0
4446.64	2580.35	4629.61	4018.7	3996.93	4167.71
13.6745	40.5278	10.8578	20.8868	32.8948	34.9276
188.851	121.889	158.579	237.27900000000002	122.236	111.027
15.1217	39.4079	18.4272	32.3693	13.2988	28.0602
0.0	0.0	1.64495	0.816601	3.8582199999999998	2.17087
257.241	383.89599999999996	450.73400000000004	419.892	261.036	337.81300000000005
34.9784	55.7063	59.0187	39.0649	46.1428	38.9442
8.401860000000001	5.6143	2.18098	2.16541	5.11549	1.43915
26.253	82.3946	25.7205	23.4088	44.6871	52.8018
57.468	54.9139	65.1053	68.0787	48.7354	55.7572
24.3599	14.65	14.2277	15.6957	39.551	12.5178
330.00300000000004	380.968	358.38599999999997	303.09	362.778	328.74300000000005
0.0	1.3698299999999999	2.6606799999999997	2.64168	0.0	0.0
26.755	31.2103	23.8615	22.4106	16.1347	23.8307
21.9509	26.6239	23.7599	27.4064	27.3181	26.7453
0.0	0.337955	0.0	0.0	0.0	0.433151
33.4038	38.6899	33.3996	24.8709	26.113000000000003	28.9264
19.9876	24.5976	16.8625	24.4155	40.6496	30.599
0.0	4.14344	2.012	0.0	0.0	0.0
32.2374	39.6953	37.4948	39.0622	27.6632	31.7108
58.9238	39.3327	54.4202	57.6684	36.82	31.7664
45.0163	18.4458	65.2072	27.7464	43.6981	37.8266
0.0	0.0	0.0	0.0	0.0	0.0
0.0	6.9312	4.4876	1.11389	3.50855	2.96119
12.8971	19.6061	14.0952	16.9408	24.747	25.4551
85.8295	121.94200000000001	98.802	92.7214	101.585	92.8814
73.4761	78.2405	63.9874	73.4572	53.1542	58.0564
22.0726	41.8059	16.4845	18.4885	31.026999999999997	30.6182
0.0	0.0	0.0	0.0	0.0	0.0
116.848	110.991	109.634	125.316	108.045	105.779
1.4464700000000001	0.628266	0.0	0.0	0.9540799999999999	0.805237
0.806629	2.10212	0.0	0.0	0.0	0.898084
74.9038	110.115	92.3579	77.2198	111.48	145.409
46.3569	134.903	17.5989	44.653999999999996	140.65200000000002	141.935
0.0	22.7889	4.024	7.990539999999999	9.4383	5.310569999999999
46.7322	62.6978	45.9963	49.5823	45.8937	58.9681
0.0	0.0	0.0	0.0	0.0	0.0
0.382848	0.997725	0.322988	0.0	1.01009	0.0
64.3373	144.654	127.713	82.4205	164.752	151.691
60.0173	89.7228	73.0062	75.9923	66.2849	69.93
1088.6	735.7310000000001	1215.28	980.612	776.831	707.882
0.394898	0.343043	0.333154	0.992325	0.0	0.0
186.229	304.603	234.96	212.202	281.082	237.231
221.898	201.81	271.577	236.47799999999998	203.395	201.821
26.4872	42.3852	31.7546	39.7018	38.6195	38.8031
93.7281	76.6073	123.089	96.2988	85.881	97.1579
29.5971	24.1037	14.0453	30.989	51.2451	16.4764
6.00669	5.2179400000000005	3.37835	2.51567	5.28261	1.1146200000000002
330.44300000000004	170.396	329.695	307.119	226.91400000000002	171.354
10.5898	10.2213	5.95601	10.8414	10.8654	9.17034
527.467	219.687	374.89300000000003	479.645	185.87099999999998	418.33
184.518	100.18	160.975	187.92700000000002	157.665	150.577
10.364	5.6269	14.2082	18.4473	6.83597	11.539000000000001
2.39677	9.57741	3.23524	2.8106299999999997	3.16178	6.93814
2.97688	1.9394799999999999	0.627858	0.623376	1.9635200000000002	0.828599
3.00335	5.2179400000000005	5.06752	4.19278	7.92391	3.34386
0.0	0.0	0.0	0.0	0.0	0.0
55.5226	109.156	49.3068	61.1934	98.3017	143.157
247.236	135.502	246.74200000000002	245.63400000000001	76.1356	129.384
131.733	135.071	130.266	132.05	119.652	96.1764
308.02299999999997	1235.11	450.48800000000006	226.76	2858.42	2355.53
60.833999999999996	46.0706	93.43299999999999	67.9412	34.9812	67.7313
400.08099999999996	472.00300000000004	415.066	369.08099999999996	534.911	544.762
0.0	0.0	0.0	0.0	0.0	0.0
126.932	215.359	130.51	151.175	183.144	220.817
39.7601	124.934	32.4952	43.9716	111.458	83.6943
14.2345	19.11	18.5591	19.5105	17.0708	18.7299
39.2787	68.2417	39.5509	25.4715	58.5016	52.1963
38.9001	46.788999999999994	42.9157	43.8625	49.3426	39.979
34.1294	59.738	52.4292	44.8013	45.6948	37.9989
0.0	0.0	0.0	0.0	0.0	0.0
8.9549	11.6685	17.3759	6.7507399999999995	8.26919	15.9523
41.5368	55.0733	31.3537	36.6233	51.9106	38.9442
118.958	162.387	125.72399999999999	163.15	137.958	177.56400000000002
439.24199999999996	244.91	399.865	462.037	250.641	340.055
0.0	0.9323229999999999	0.45272399999999996	0.449491	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
13.6371	26.2313	21.3663	9.790939999999999	39.8347	36.8737
1.30036	3.3888199999999995	1.46272	0.0	0.571803	1.93039
40.6674	106.95	25.3792	37.3303	41.8893	68.8477
0.0	0.0	0.0	0.664506	1.04654	0.0
103.22399999999999	94.8071	117.47399999999999	93.6684	102.838	110.738
16.6997	19.149	16.3428	8.39284	15.8616	15.6182
2841.62	2199.97	2777.78	3843.01	3098.04	3431.07
8.98277	9.10375	6.315230000000001	6.2701400000000005	3.9499699999999995	3.33374
27.9639	28.0706	33.2904	28.368000000000002	25.0028	32.5181
83.9944	108.34200000000001	92.3346	76.7515	135.986	106.27
0.0	1.84832	0.0	0.0	0.0	2.36895
10.8384	51.7833	9.14374	13.6177	42.8933	36.2016
28.0252	22.8235	20.6879	22.0073	18.4851	11.700999999999999
171.114	182.773	169.56	186.028	175.187	168.101
13.255	9.59534	24.2287	15.7288	16.0285	8.60871
0.0	0.0	24.9694	0.0	0.0	32.9528
0.0	0.0	0.0	0.0	0.0	0.0
222.44099999999997	156.674	209.217	148.553	122.927	155.625
4.14879	13.6151	3.50011	8.49474	18.8515	13.3443
88.6549	157.107	113.686	112.874	114.613	96.7323
0.0	1.3754600000000001	1.33581	0.0	1.0443799999999999	0.881452
377.925	235.96400000000003	389.62800000000004	399.86300000000006	214.016	281.66900000000004
271.312	148.355	275.895	207.98	100.662	110.58
8.61408	13.0951	1.8168099999999998	1.80384	19.8862	16.7838
129.129	90.9692	136.174	178.73	75.824	88.5409
2.48191	4.4844800000000005	2.17761	1.41365	2.7502299999999997	2.21064
0.0	0.0	0.0	0.0	1.3969799999999999	0.0
0.0	0.0	0.0	0.0	0.0	0.0
31.6243	123.62200000000001	93.3789	92.7122	146.013	52.8147
9.63365	16.2301	12.8068	10.5146	13.8638	16.2514
128.83100000000002	159.297	134.107	141.852	133.631	127.822
51.7327	70.218	49.0996	63.6446	76.7754	61.198
9.46136	37.4419	8.86893	11.4473	27.7361	25.75
0.0	0.0	0.526099	0.522342	1.6452900000000001	1.3886100000000001
5.75704	2.50053	4.8569	6.02778	5.695930000000001	3.2048799999999997
40.6725	13.425999999999998	11.6665	7.495010000000001	2.1461799999999998	24.4533
509.412	515.444	447.469	540.161	621.669	486.44800000000004
264.918	320.539	295.335	364.55199999999996	312.031	263.35200000000003
48.9193	50.633	57.0762	52.3096	82.383	61.4187
65.4889	59.0189	51.70399999999999	48.6948	48.0467	50.6889
133.227	195.299	165.96	143.851	185.362	194.68599999999998
0.24936	0.0	0.6311140000000001	0.417738	0.32895100000000005	0.0
18.1573	42.8125	13.13	17.3817	34.2182	28.8799
769.5239999999999	966.688	863.0160000000001	839.485	851.0169999999999	559.21
55.6514	70.8484	80.9483	70.7259	65.8196	71.5757
11.2849	26.6083	2.7201400000000002	2.70071	0.0	1.7949099999999998
181.673	194.38400000000001	229.278	214.65099999999998	192.896	198.982
55.4318	79.3107	27.5087	49.1622	68.8231	18.1519
77.4078	106.79799999999999	82.5912	102.979	102.115	55.7662
36.2983	271.17400000000004	73.495	72.9702	114.92200000000001	169.738
0.0	0.0	0.0	0.0	0.0	0.0
336.155	421.353	322.445	334.285	435.35	428.95599999999996
63.8955	94.1175	50.3896	60.5012	75.1278	75.7795
0.0	0.0	0.0	0.0	0.0	0.0
43.3446	63.8462	54.8512	53.6704	60.9085	46.1608
728.525	656.3430000000001	912.2330000000001	981.574	631.194	586.899
206.86599999999999	195.65099999999998	201.37099999999998	191.731	177.623	174.44299999999998
31.0008	51.5681	46.1863	44.1991	48.7268	41.125
0.0	4.5996	0.0	0.0	6.98492	5.89522
1.07176	2.79307	0.0	1.7954599999999998	0.0	2.38655
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
826.9010000000001	615.701	1133.26	930.1039999999999	739.0939999999999	766.585
1059.5	1024.06	1000.46	1257.38	1403.23	1037.35
105.60700000000001	149.535	131.861	132.688	121.204	105.823
286.953	331.73900000000003	313.985	292.768	278.927	362.727
12.6671	4.81412	8.01488	1.98941	1.0443799999999999	0.0
30.9071	42.7386	31.9281	31.1719	42.4362	54.7772
1061.42	1148.22	1240.32	1158.77	1060.17	1173.07
141.885	131.865	222.15200000000002	179.047	167.55599999999998	200.051
42.7513	99.0334	66.1228	47.746	65.7962	7.93307
32.9796	33.4238	41.7346	41.4367	21.753	0.0
100.37299999999999	92.0365	87.0312	84.0744	60.6878	110.20100000000001
0.0	0.0	0.0	0.0	2.32475	0.0
0.0	0.0	0.0	0.0	0.0	0.0
62.0759	82.1203	65.0347	75.1055	87.2415	88.9898
3.8561900000000002	3.34982	3.25326	1.0766799999999999	3.39134	4.2934
48.6708	80.5599	60.4815	57.5706	81.1245	110.941
73.9927	192.829	87.3931	111.56	165.937	65.9055
20.9714	38.6811	24.2361	27.1913	25.0122	39.6614
321.337	343.87	338.44800000000004	323.214	407.227	473.32300000000004
8.58206	11.1827	7.24021	17.9713	11.3213	9.55508
29.5001	15.113	25.5258	29.7786	25.944000000000003	25.2652
339.74800000000005	350.996	384.279	384.22900000000004	340.73699999999997	305.47900000000004
80.5316	105.54899999999999	83.4352	86.3898	93.1892	127.415
29.2864	34.5057	41.1788	42.8586	32.8611	29.9833
72.4123	87.9901	73.4538	69.319	84.1529	78.2228
69.2968	93.7356	58.4619	67.995	101.86200000000001	92.5843
334.64	297.1	335.796	538.377	280.039	331.548
156.871	146.441	148.145	223.57299999999998	101.926	145.981
84.098	104.569	114.42200000000001	98.4121	79.9424	121.17200000000001
203.42700000000002	265.642	180.47799999999998	180.28900000000002	240.65599999999998	229.41400000000002
14.4512	20.3995	11.4297	15.8873	13.1063	9.050410000000001
28.7523	67.6454	29.8156	37.6306	70.3276	91.3682
445.12800000000004	626.328	549.731	513.1990000000001	718.934	593.585
17.8959	15.5459	24.1565	4.497	4.72159	27.8949
0.0	0.0	0.0	0.0	3.2467200000000003	0.0
143.39	271.957	135.083	116.103	192.30900000000003	180.933
0.0	0.0	0.0	0.0	0.0	0.0
122.26100000000001	516.975	98.5943	70.7823	139.938	86.0775
0.0	0.0	0.0	0.0	0.0	0.0
266.835	380.25	134.05700000000002	293.824	249.171	347.159
223.41	163.076	272.248	237.815	75.7263	117.461
155.429	236.283	258.397	222.09	220.115	185.775
1.47796	5.13554	7.48124	7.42783	13.6479	6.582110000000001
334.39599999999996	361.49300000000005	361.52099999999996	417.034	323.495	273.027
0.0	0.0	1.6561400000000002	0.0	2.58965	6.55693
0.0	6.11411	0.0	0.0	0.0	7.83633
5.7468	11.4107	2.07783	0.0	8.66408	0.9140520000000001
2.11796	3.0664	4.76481	4.1394400000000005	0.0	2.3580900000000002
201.87099999999998	3709.59	268.562	244.96599999999998	5380.7	3751.74
6.28183	36.8344	3.97473	7.8927	70.4384	38.4673
46.8406	43.5962	22.5811	25.2223	57.3775	29.8008
0.0	0.0	0.0	0.0	0.0	0.0
1.11525	1.9376099999999998	0.0	0.0	0.0	2.4834
45.3593	71.676	44.4628	36.9084	58.6974	47.1353
5.73321	4.98036	1.61227	8.00377	10.0842	5.31936
9.29377	1.61468	6.27252	1.55693	2.4520299999999997	6.20849
21.5151	69.1526	38.1174	28.8345	70.9558	34.734
13.55	26.484	14.2892	17.734	17.8748	16.972
2.08921	12.7041	1.3219100000000001	3.06244	1.37802	2.9076
58.7797	72.7621	87.40100000000001	89.2387	69.7869	49.083
83.3243	73.80199999999999	85.4581	73.2155	74.3575	74.581
0.0	0.0	0.0	0.0	0.0	0.0
1.03709	0.90091	0.8749399999999999	0.0	0.0	1.15468
657.819	709.643	742.493	688.046	835.0360000000001	718.5830000000001
63.9221	54.4605	71.5578	64.8689	42.1624	69.8009
382.25699999999995	333.92699999999996	402.20599999999996	409.227	393.78	292.89599999999996
47.3291	71.8759	48.8341	44.2073	60.638999999999996	53.0744
0.0	0.0	0.736061	0.0	0.0	0.0
978.49	891.7810000000001	990.5980000000001	994.6389999999999	824.802	842.0
0.0	0.8212229999999999	0.0	0.0	0.0	0.0
51.9124	153.855	43.7956	76.7346	153.077	84.9972
0.0	0.0	0.0	0.0	0.0	0.0
2.94711	3.84018	0.828773	1.6457099999999998	1.9438900000000001	1.64063
7.31332	30.7061	1.02831	5.104830000000001	16.0793	16.285
0.0	0.0	0.0	0.0	2.66675	1.1253600000000001
1039.55	884.434	1040.28	1080.9	1027.25	1396.73
4.40207	12.5646	3.18325	3.95065	6.6367199999999995	5.25126
162.04	83.4146	168.771	118.97200000000001	97.6436	106.911
0.0	0.0	0.0	0.0	0.0	32.9528
35.3548	51.2562	33.0514	37.0174	35.9249	47.0763
560.89	691.545	580.198	596.877	778.5930000000001	657.1260000000001
171.358	148.856	210.825	145.52700000000002	166.399	153.689
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
94.1388	103.794	112.41	106.148	74.5116	80.6247
19.7314	22.8539	23.1199	12.8547	24.5832	17.0866
282.217	261.908	273.58299999999997	278.971	275.175	258.593
41.7477	44.5368	50.0498	49.07899999999999	52.1741	41.5882
120.463	84.3404	107.695	171.685	104.36	76.0685
3.13665	10.8991	9.26176	3.94099	2.0689	0.0
0.0	0.0	0.0	0.0	0.0	0.0
666.549	736.998	831.6210000000001	812.936	664.9939999999999	562.521
0.0	0.0	0.0	0.0	0.0	0.0
32.2809	57.7835	51.9915	100.78200000000001	98.073	90.3967
72.3062	101.406	94.0736	75.8891	111.47399999999999	97.963
0.0	1.1216	0.0	0.0	0.0	0.0
73.4337	119.60799999999999	81.312	86.49799999999999	96.8723	81.7595
357.69300000000004	407.3	362.12	416.218	439.98	397.17199999999997
0.0	1.5269700000000002	0.49431899999999995	1.4723700000000002	0.0	1.30473
0.0	78.8651	21.8833	32.5906	0.0	43.3199
87.6529	131.52	86.4327	108.7	103.616	128.009
465.329	402.26300000000003	480.23400000000004	420.043	408.24199999999996	455.212
3.8864900000000002	3.3761400000000004	3.2788199999999996	0.0	0.0	4.32713
0.0	0.0	1.40927	0.0	0.0	0.0
2.88973	5.29946	0.8126359999999999	0.806834	1.6942599999999999	0.357485
0.0	1.6464900000000002	0.0	3.17522	2.50035	0.0
0.0	0.0	0.0	0.0	12.3297	0.0
0.0	0.0	0.0	0.0	0.0	0.0
11.5741	23.6412	25.8627	18.6035	22.6962	22.29
118.766	133.866	121.726	123.323	145.02	163.923
208.305	224.321	253.437	270.374	211.204	173.463
67.8597	78.793	92.3928	74.2869	69.1336	76.3016
0.0	0.0	0.0	0.0	0.0	0.0
134.219	107.85	142.957	144.747	92.9562	106.47399999999999
874.238	643.09	940.937	1026.01	674.6189999999999	753.742
50.7962	105.705	100.419	101.925	107.015	93.6962
20.0165	28.9802	16.8869	13.413	26.4054	13.3716
17.7974	8.834480000000001	17.1596	14.9075	6.70798	26.8921
64.411	99.47200000000001	84.0977	76.218	110.596	100.741
0.0	0.0	0.0	0.0	0.0	0.0
171.53	175.66299999999998	194.49599999999998	163.23	199.638	221.347
5.17617	4.4964699999999995	5.82247	5.7809	2.2761	3.8420300000000003
1331.87	1691.19	1517.59	1531.54	1457.64	1541.46
58.905	62.0572	58.1536	61.9376	49.5997	64.1881
34.3538	67.6434	25.1181	49.8775	69.4888	61.198
74.0359	78.9308	76.6555	112.75299999999999	79.9091	123.645
