mC1	mC2	mC3	mC4	mC5	mC6
193.718	166.822	198.467	160.108	194.15099999999998	167.18599999999998
75.4933	62.8021	91.5812	96.5561	107.955	104.316
145.546	155.74	128.303	139.149	144.909	144.269
1.9707599999999998	3.8674199999999996	4.1388	1.48651	4.76065	5.76882
37.45	24.4973	56.1777	16.1416	43.7417	40.27
0.515767	0.0	0.0	0.0	0.0	0.0
47.8399	40.7279	46.8573	24.4103	55.6905	42.9527
36.3494	28.35	36.0716	44.9933	32.2133	31.9597
253.75799999999998	258.097	242.01	272.843	270.267	253.06400000000002
0.0	0.0	0.0	0.0	0.0	0.0
9.10707	5.8356699999999995	6.18939	5.6076	12.6402	6.2176800000000005
65.6474	58.7131	59.0856	61.3482	71.8957	59.7627
89.5505	68.4242	71.6821	86.2295	91.344	75.2139
140.39700000000002	129.945	116.809	110.103	153.275	104.76799999999999
28.6954	20.4771	28.1751	11.8061	36.3556	43.6351
61.6693	50.1597	72.3028	63.6537	56.9951	59.042
15.6128	9.32479	12.8303	23.5529	11.3523	18.1672
0.6157020000000001	0.604128	0.0	0.0	0.0	0.0
34.0406	44.0283	25.7639	32.6789	38.8149	31.0579
282.832	257.191	278.268	264.258	301.933	272.904
25.1605	29.1762	6.17606	20.7034	28.0518	22.9558
11.2286	18.3626	13.475	16.9392	8.34598	6.26069
5.64332	1.10745	3.04754	3.40533	4.4042699999999995	2.35988
68.1891	76.6197	78.2014	61.3889	101.775	80.9454
6.42897	4.45279	4.42486	2.8525099999999997	3.3730599999999997	2.8465599999999998
504.67199999999997	496.986	513.69	398.661	493.1	432.824
14.2714	9.06085	14.3561	12.6643	15.9114	13.34
1.7343400000000002	1.7017400000000003	3.12196	0.0	1.9336400000000002	2.90101
1.80371	3.18565	3.24684	2.17682	3.6197699999999995	2.11194
166.722	179.705	151.536	147.438	219.761	137.377
11.5953	7.58489	19.1332	14.5769	17.237000000000002	11.314
129.092	125.848	151.41899999999998	167.102	149.497	155.33100000000002
277.124	253.873	261.245	237.75900000000001	325.07599999999996	287.79200000000003
582.738	488.399	486.246	540.28	568.49	487.37
68.9526	64.4347	56.1499	68.3557	75.778	60.9635
116.23200000000001	102.866	110.76799999999999	106.581	87.6629	74.3372
132.216	163.916	144.73	153.635	109.561	139.717
93.5385	114.473	93.6716	105.83200000000001	93.9732	112.618
163.097	178.65599999999998	196.148	146.35299999999998	152.839	155.808
13.46	20.9758	25.6544	31.0551	22.9514	27.1497
0.0	6.32074	11.5959	19.4359	0.0	5.3876
0.0	0.0	0.0	0.0	0.0	0.0
281.574	147.819	214.15	137.984	337.259	197.99400000000003
39.6585	67.1052	60.0978	77.5316	64.5191	75.1363
11.8369	11.6144	0.0	0.0	0.0	3.2999
202.68400000000003	164.65900000000002	176.54	141.374	202.892	155.844
27.2112	69.4192	78.3721	73.8898	60.6762	81.9286
20.0944	12.3229	32.7806	22.7353	23.8038	23.1081
115.87100000000001	113.693	138.453	106.98899999999999	152.017	133.667
170.62099999999998	162.95	153.055	134.703	154.085	150.309
101.175	93.6957	108.455	111.47	87.4524	110.287
77.1445	80.1099	76.3768	79.5247	74.5415	68.2831
108.40700000000001	105.794	112.866	112.26700000000001	124.131	121.051
4.79873	10.9866	5.75876	2.4130700000000003	5.350169999999999	2.6756
21.6931	22.2107	20.3736	18.497	25.2374	20.5094
1.1926299999999999	1.17021	0.0	0.0	0.0	0.0
36.1682	25.8097	63.6263	4.96019	36.6586	41.2488
9.469489999999999	9.29149	0.0	0.0	10.5577	7.91977
37.7407	45.4475	43.2324	41.4068	55.466	28.6948
219.033	166.43900000000002	154.154	196.268	126.69200000000001	157.018
203.074	197.114	161.812	196.547	170.416	172.88299999999998
136.782	151.908	148.814	117.911	152.5	154.624
5.09264	4.996919999999999	2.54645	10.6703	5.362419999999999	3.54934
23.0113	30.105	26.9873	33.6621	21.7684	26.2437
114.09	149.261	150.607	200.798	182.321	95.4189
2.47892	0.0	1.1155700000000002	0.0	0.0	0.0
20.5858	0.0	0.0	15.5276	0.0	0.0
195.148	165.321	207.315	157.654	205.68400000000003	199.778
23.6737	26.8024	45.8929	54.9437	34.5154	39.5988
12.649000000000001	17.4885	12.4196	13.0103	14.1025	15.3875
202.918	222.80599999999998	208.726	204.077	172.37	157.58700000000002
392.39099999999996	462.719	424.63599999999997	541.88	356.918	494.546
75.1547	93.4065	103.719	108.337	94.9631	94.9813
173.812	175.815	203.405	162.071	183.946	186.12099999999998
162.844	177.293	166.644	168.261	130.572	140.858
352.224	369.00699999999995	362.816	407.81	421.952	393.661
289.235	318.78700000000003	331.647	334.72	309.22	294.92
30.2218	11.8615	21.7608	18.2366	35.941	13.4805
18.6446	10.5913	17.6642	13.3231	12.0346	12.3105
160.02100000000002	166.24900000000002	175.373	166.852	162.668	151.94
2.04746	3.01346	2.3035	3.08873	6.848210000000001	2.5685700000000002
0.0	0.0	0.0	0.0	0.0	0.0
4.19004	4.111280000000001	7.542439999999999	12.6419	18.6861	7.00864
124.59899999999999	129.592	95.3226	120.29799999999999	95.8525	116.712
1096.47	1418.17	1256.02	977.419	833.5	1500.59
138.718	119.23700000000001	124.336	104.632	139.32	124.166
0.0	0.0	0.0	0.0	0.0	0.0
210.783	188.299	169.893	123.395	133.286	181.549
49.7387	52.5579	61.9852	40.403	49.0558	46.3986
242.87	223.862	181.058	210.95	194.195	162.088
169.965	90.5324	253.503	95.2357	124.52600000000001	109.65799999999999
12.5047	15.6159	17.3938	13.7194	13.9417	12.3598
29.7082	41.6425	35.3333	28.8108	30.7562	44.3684
25.7416	14.4811	26.5667	13.9799	17.9851	16.0749
85.43299999999999	71.2922	67.5513	101.178	61.4232	63.4383
2165.56	2419.34	2198.27	2131.09	2639.42	2233.11
10.8631	10.0498	20.9512	9.36438	5.536630000000001	8.04696
27.7097	18.3229	28.7352	19.0835	28.2075	23.6787
2.1794	0.0	0.0	0.0	2.42984	0.0
54.9976	53.708	50.6733	49.5446	61.3176	40.5471
211.021	213.657	223.24099999999999	236.39700000000002	225.623	233.975
276.915	252.301	200.278	186.493	190.203	188.172
2841.29	2799.15	2671.43	2489.11	3120.5	2854.15
135.594	140.276	130.929	150.524	147.39600000000002	150.999
16.0525	15.0282	18.8221	25.1049	15.27	17.3668
332.93300000000005	262.411	275.093	273.082	336.709	267.035
0.0	0.0	0.0	0.0	0.0	0.0
7.228619999999999	18.914	21.6869	25.4447	16.1186	12.0912
243.46900000000002	151.922	166.622	199.72400000000002	186.385	191.426
1.16763	0.0	4.20368	0.0	0.0	1.9530900000000002
294.52299999999997	294.474	333.87199999999996	239.02700000000002	317.97700000000003	304.007
0.0	0.0	0.0	0.0	1.9995599999999998	0.0
17.9687	17.6309	11.3208	13.5535	22.0369	15.027999999999999
171.10299999999998	184.907	171.729	134.38299999999998	135.371	158.838
0.0	0.0	1.13943	0.0	0.7057260000000001	0.0
110.038	107.97	101.829	107.54899999999999	110.588	92.03
68.237	61.2695	48.0901	57.2968	57.4176	52.2242
3.0415900000000002	3.48182	1.82505	2.29422	2.82593	1.27191
0.0	0.0	0.0	0.0	0.0	0.0
946.949	929.1489999999999	2556.89	5714.14	0.0	1583.95
157.29	149.609	176.238	162.224	162.839	154.368
0.0	0.0	0.0	0.0	0.0	0.0
116.27799999999999	80.4897	86.7349	102.124	95.898	105.242
124.882	143.661	130.22799999999998	132.524	145.954	131.45600000000002
0.0	3.7770300000000003	0.0	2.90353	0.0	1.60971
4.60963	1.93842	12.4466	3.97367	5.873530000000001	6.6089899999999995
482.668	515.693	506.13699999999994	524.721	517.633	449.81199999999995
0.512418	0.502786	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	2.70709	0.0
0.0	0.0	39.6417	33.2218	0.0	0.0
14.7961	15.9697	15.9806	6.6962600000000005	16.4963	18.562
1297.67	1113.5	1084.54	1039.28	1181.45	875.784
0.0	0.0	0.0	0.0	0.0	0.0
559.236	576.773	644.851	568.719	563.739	410.931
41.675	36.3481	35.4255	48.8985	28.3947	21.3001
124.81299999999999	138.44	122.105	122.79700000000001	179.995	150.907
176.203	147.236	181.1	147.484	179.975	152.12
22.413	24.7406	17.6511	12.6793	12.4943	18.745
3.43845	4.72334	2.47581	2.07485	8.433860000000001	1.72544
294.478	304.52299999999997	298.823	264.366	295.808	317.515
6.80129	2.05337	4.23794	3.9462300000000003	8.74945	3.93801
26.8765	24.0272	31.4471	32.436	23.971999999999998	29.4712
5.44793	2.91574	6.24066	3.7357099999999996	4.41743	4.14214
0.0	0.0	0.0	0.0	0.0	0.0
6.08101	3.3148400000000002	2.73659	4.58681	4.14321	5.93347
1.10819	1.63104	0.0	0.0	0.0	0.0
2.00455	3.9337400000000002	2.88669	3.6288	2.68188	3.6882900000000003
29.2494	28.6996	34.8816	26.4748	26.9037	37.917
395.561	288.154	272.411	339.051	340.785	275.688
118.369	160.26	134.61700000000002	114.89200000000001	157.547	145.042
93.0852	85.8415	74.9617	65.4614	111.585	68.4858
0.0	0.0	0.0	0.0	0.269741	0.0
403.61800000000005	411.26300000000003	349.30199999999996	390.31	536.5369999999999	354.875
2.3526700000000003	0.5771109999999999	2.11751	9.76018	0.655756	3.4433800000000003
4.2655400000000006	0.0	3.8391699999999997	0.0	0.0	7.134930000000001
0.0	0.0	0.0	0.0	1.52347	0.0
7.102119999999999	13.9372	10.6537	14.2854	18.4759	5.939830000000001
334.78	308.152	252.532	240.49400000000003	312.82	257.32599999999996
111.249	119.346	105.736	122.625	129.986	108.92200000000001
14.3477	16.4243	12.9136	21.6445	18.6625	15.9995
4.43387	1.86451	1.1402	0.955542	3.53099	0.52975
10.3472	8.05215	9.31296	8.612119999999999	7.1604399999999995	8.65385
16.3591	19.4724	23.4134	23.0605	11.96	9.64458
0.0	0.0	0.0	0.0	0.0	0.0
42.0109	34.5367	38.8336	37.6832	34.1795	35.1357
4.27758	0.0	0.9625030000000001	0.8066270000000001	2.38457	2.23596
164.921	129.168	134.341	116.645	144.588	131.791
0.0	0.0	0.0	0.0	0.0	0.0
16.1836	11.4006	13.6696	10.7672	15.545	11.7304
29.7351	22.4432	18.5282	27.6046	15.300999999999998	11.4779
393.089	509.586	559.864	496.496	474.86	568.815
75.37899999999999	58.5533	67.8445	68.7024	45.5223	60.4161
7.8585	21.2046	12.3777	14.8188	13.1423	21.3604
403.82099999999997	432.03	456.74699999999996	356.50800000000004	453.92400000000004	405.69699999999995
120.411	118.992	111.47200000000001	114.179	121.78200000000001	116.531
34.4345	31.7997	32.8157	12.2228	30.4874	22.8699
83.3457	119.189	96.5616	105.669	126.53399999999999	94.9186
75.3255	58.0718	66.1821	51.4056	69.9845	65.9981
0.0	0.0	0.0	0.75664	0.559198	0.0
84.4005	60.8776	71.1287	64.054	96.6111	61.1666
0.0	0.0	0.0	0.0	0.0	0.0
21.4519	19.5452	15.1703	34.6732	18.792	24.3488
1.45909	2.1474900000000003	3.93974	1.10057	2.44014	1.2203
21.0433	20.6477	18.9399	0.0	23.4615	0.0
168.505	174.65200000000002	245.649	164.69299999999998	214.329	140.928
13.5278	6.63678	4.05855	10.2038	10.0549	9.428289999999999
124.646	142.54	161.42	154.217	109.976	135.746
75.3958	95.5096	88.6226	97.6124	76.5321	84.7034
0.0	0.999085	0.45822399999999996	2.30409	3.9733099999999997	0.8515879999999999
20.2744	24.1372	30.4131	16.3121	25.9195	18.539
63.5466	63.3743	73.1343	57.3614	73.1719	76.2354
115.78200000000001	123.756	110.655	114.64299999999999	131.305	127.781
2.63591	0.6465890000000001	0.593108	0.0	0.0	0.551132
163.111	146.708	141.37	134.424	165.016	159.153
0.0	0.0	0.399202	0.669103	0.0	0.0
0.0	0.0	0.0	6.34905	0.0	0.0
13.5037	8.28118	13.6732	12.732000000000001	18.8194	7.0586199999999995
0.0	0.0	0.0	0.0	4.842969999999999	7.26584
189.704	196.158	200.43599999999998	178.049	226.83	182.145
10.2899	5.45755	7.0086	8.39081	5.89121	5.117030000000001
2.90475	0.95005	1.7429400000000002	0.0	1.07952	0.0
17.2037	11.0089	16.1573	11.2839	11.6751	9.383610000000001
98.7048	106.686	99.9435	97.7174	109.18799999999999	92.2253
6491.71	5341.47	5275.67	5017.38	6665.82	5003.24
140.45	134.968	158.991	131.058	135.60299999999998	148.95
19.8597	17.7149	24.3745	23.1507	17.1097	22.6495
138.886	152.97299999999998	122.039	136.643	132.812	134.98
259.165	290.155	275.127	265.658	244.493	289.002
283.749	293.242	278.05400000000003	392.594	323.843	297.693
76.2887	97.0339	97.0005	82.8137	85.0553	91.8234
0.0	0.0	0.0	0.0	0.0	0.0
8.01881	5.006959999999999	8.52952	4.39888	3.25101	2.43873
0.0	0.0	0.0	0.0	0.0	0.0
51.0002	36.5168	31.0151	41.5876	52.2504	41.501000000000005
127.47399999999999	117.13600000000001	142.049	125.149	128.58700000000002	125.227
0.0	0.0	0.0	0.0	0.0	0.0
32.2677	27.0175	24.3956	32.452	18.2277	36.3424
0.0	0.0	0.700326	2.34763	0.867516	0.0
17.9405	13.0111	24.572	4.706869999999999	18.2628	13.0474
7.11992	6.98608	2.1360799999999998	0.0	0.0	0.0
304.629	326.70799999999997	269.92900000000003	349.11800000000005	350.167	306.126
0.21184499999999998	1.03932	0.9533510000000001	1.27833	1.18095	1.24023
35.1222	24.3001	25.9377	36.0021	32.1298	27.4913
34.4586	43.56399999999999	39.9607	55.9818	38.4184	27.7109
77.1588	123.88600000000001	117.848	169.308	119.914	97.7749
51.7363	50.1934	43.949	53.4934	49.9042	47.1588
16.701	26.2194	21.0444	7.558389999999999	29.7923	19.555
2.9294599999999997	10.0604	7.90994	0.0	5.715669999999999	0.6125109999999999
141.734	133.023	190.426	102.26	167.18200000000002	134.0
280.118	352.68699999999995	408.29900000000004	317.868	364.82	414.647
623.5369999999999	726.056	647.373	589.369	761.5360000000001	634.014
0.8227180000000001	1.6145100000000001	2.9619299999999997	4.9645	2.75178	0.0
110.28200000000001	95.5143	91.4957	99.4491	87.9233	94.2952
0.0	0.49239499999999997	0.451667	0.757041	0.0	0.0
147.85299999999998	149.797	147.31	133.828	133.408	129.408
0.0	0.0	0.0	0.0	1.32968	0.0
89.0659	79.0021	83.3698	82.7669	61.1693	72.1062
154.394	171.69099999999997	154.401	131.984	156.835	146.344
46.0154	55.4479	39.9627	52.3675	36.9023	44.5613
5.73908	1.87707	1.7218099999999998	2.88593	6.39858	1.59995
92.4927	99.3973	55.4984	112.954	88.3897	99.4575
5.95565	20.453	26.8018	13.4768	6.640039999999999	12.4525
13257.3	9291.49	13636.7	8571.21	8446.13	9503.72
45.1064	45.379	44.195	52.5419	49.9715	52.2891
103.641	101.213	108.682	100.3	142.259	106.306
44.5623	56.4777	40.1081	33.6126	31.052	69.8803
157.362	148.954	163.29399999999998	170.363	158.933	157.931
0.0	0.0	0.0	0.0	0.0	0.0
17.2173	8.099680000000001	17.8314	20.1027	9.1377	17.2598
69.6471	43.6375	64.9512	43.6726	70.6339	49.4766
26.090999999999998	42.1656	26.2457	27.7835	20.5335	28.239
7.228619999999999	24.1153	42.2895	10.9049	5.6415	25.9962
129.809	108.126	132.804	187.372	142.643	155.42700000000002
67.5001	99.9838	56.0798	67.5593	81.7694	93.9081
13.7356	16.6486	8.72658	17.0644	11.7107	19.5967
123.2	112.193	109.436	122.689	149.028	107.07799999999999
37.9294	29.647	36.4526	41.702	22.9359	32.2597
116.43	140.183	126.758	177.94400000000002	152.484	151.167
52.5301	56.1447	52.3451	58.7263	43.402	50.994
11.9113	14.3171	15.812999999999999	13.0275	13.2801	14.943
166.658	179.815	172.41299999999998	144.491	185.097	167.688
93.5815	96.2512	96.9565	98.0501	74.4773	85.5647
35.8109	24.463	30.1914	25.302	36.3883	20.8515
198.33700000000002	181.44	185.22299999999998	161.976	196.19	153.407
11.6776	5.20823	11.4659	9.60898	5.9179699999999995	8.87866
35.0722	39.7899	37.4852	62.8291	62.3195	40.3321
147.719	148.935	143.942	148.563	144.27700000000002	141.582
59.1398	51.7359	61.5654	52.6699	77.0574	70.9144
210.69	209.002	204.218	171.145	232.32	261.41
156.52	152.618	171.692	190.373	151.60299999999998	175.08599999999998
2.01693	0.989509	0.0	0.0	3.3730599999999997	0.0
13.2132	13.6851	19.8208	16.6109	18.8237	13.5066
176.707	161.77100000000002	132.41	136.476	244.146	148.496
869.118	1005.52	910.673	906.696	872.574	1048.74
85.1	75.1835	75.068	92.0646	90.3431	82.5153
105.601	110.411	141.79	125.35600000000001	125.45700000000001	112.93299999999999
93.3551	105.171	99.1947	110.84	88.1813	110.609
140.744	142.344	162.137	149.79399999999998	114.007	151.424
0.0	0.0	0.0	0.0	0.0	0.0
16.3267	16.0198	14.6948	13.4345	9.92884	13.6548
0.0	0.0	0.0	0.0	0.0	0.0
89.8292	75.8988	83.0961	86.5779	91.8058	77.2151
62.0415	83.303	70.5349	68.9638	55.8221	97.404
2.48543	3.04839	2.79625	1.8747200000000002	4.84932	3.11802
18.8136	28.5289	22.5774	36.982	17.7974	27.178
92.04799999999999	88.3796	96.7145	97.7388	62.9848	76.984
0.0	0.0	0.0	0.0	1.0098200000000002	0.378755
23.1238	18.8154	23.8582	12.7624	21.3794	21.2263
85.2863	83.01899999999999	78.5891	62.2878	82.2577	71.3289
49.202	36.3935	36.4491	39.967	42.6189	31.6537
5.756530000000001	1.88277	4.31761	10.1315	16.0451	2.40722
182.035	165.984	161.357	178.91400000000002	227.554	176.08
272.41900000000004	239.02	248.895	219.456	283.83299999999997	211.19400000000002
95.1848	132.539	114.01700000000001	117.197	81.9331	87.8023
84.7843	82.3474	92.2934	85.1245	88.1402	92.7087
126.06700000000001	118.53200000000001	121.993	105.61200000000001	126.762	101.03299999999999
0.0	0.0	0.0	0.0	0.0	0.0
129.34799999999998	122.62899999999999	112.87899999999999	99.5426	151.033	98.6773
106.874	112.181	114.087	161.226	77.5891	85.2258
0.0	9.1093	5.01351	5.6021	6.21039	10.8703
45.0928	66.3678	121.757	0.0	0.0	56.5698
16.8197	23.1049	31.0339	41.8665	26.2535	32.3543
0.5795279999999999	0.189545	0.521601	0.291419	0.215375	0.48468599999999995
78.9124	104.23100000000001	84.6833	96.1514	84.5967	104.074
13.5555	11.4006	13.9435	4.38201	10.7952	14.5763
240.555	221.051	228.083	209.734	228.17700000000002	231.43200000000002
89.7223	70.0044	77.8353	70.1222	86.7753	69.6144
116.11399999999999	80.7474	78.1272	91.8344	108.09	79.1977
2.73685	0.0	2.46328	2.0643599999999998	1.52567	1.14448
31.7921	6.68452	38.8336	17.1287	30.3818	18.9922
8.97582	11.4492	12.9258	10.8325	10.0073	11.2603
188.463	180.373	165.454	172.45	225.62099999999998	180.87599999999998
140.975	137.774	124.86200000000001	132.178	125.23899999999999	134.815
203.673	203.305	209.503	211.487	209.38400000000001	207.949
87.219	70.2974	75.6974	93.9826	86.8229	89.8789
98.8556	87.1748	95.1689	77.3967	86.1494	91.8348
0.0	0.0	0.0	0.0	0.0	0.0
38.9281	35.5315	42.3704	27.3143	34.3175	28.7716
6.928889999999999	16.9966	4.15754	10.4527	10.3002	25.1115
40.9622	47.2849	43.3739	18.1748	26.8643	28.2129
76.1111	65.9677	70.7868	74.6321	67.1787	76.9167
29.0049	40.4849	33.4594	33.2791	40.0809	41.3413
226.44400000000002	195.929	194.546	190.989	284.598	166.143
47.7574	65.3622	53.1302	64.0058	51.9885	60.9411
1.83874	1.80417	1.65494	2.77386	5.1250800000000005	1.53782
140.166	129.139	134.84799999999998	120.71	114.436	142.15
18.7684	21.7638	26.1064	10.2958	20.9251	17.1238
1237.4	948.669	1071.94	872.327	1333.76	1126.96
0.0	0.0	0.0	0.0	0.0	0.0
71.3455	80.3459	56.1873	83.7797	56.4943	64.7549
104.06	86.7886	72.5857	94.1892	69.611	76.1516
414.358	419.341	427.61300000000006	364.907	563.559	411.86400000000003
139.976	102.31700000000001	125.984	123.296	103.691	117.854
1158.79	1161.96	1088.73	1009.88	1443.12	1038.25
0.0	0.0	0.0	0.0	0.0	0.0
73.7499	130.254	135.412	120.15700000000001	118.404	78.9509
185.128	184.262	133.059	196.90099999999998	219.766	153.717
337.351	247.773	296.528	258.922	345.324	207.894
283.539	308.301	305.66200000000003	295.755	301.64799999999997	293.47
9.86405	19.3573	31.0733	7.440289999999999	16.4963	16.4995
48.9305	45.1866	51.8113	52.1046	64.1803	40.9228
87.5493	104.221	120.515	70.8927	88.2796	87.2197
108.93	114.134	119.443	122.64	106.042	128.189
57.3451	65.1515	54.3296	58.052	64.7761	45.4361
73.4324	64.5242	63.1331	69.4427	72.0952	44.9153
48.5615	43.0	46.3726	49.1366	46.8789	41.6048
5.10485	0.0	2.2972900000000003	1.92525	0.0	1.06735
141.781	123.008	113.505	165.48	148.922	135.429
0.9366459999999999	0.9190389999999999	0.0	0.0	0.0	1.5667200000000001
19.7726	15.2062	22.6061	10.4802	19.6616	11.6204
20.1253	17.6684	15.2536	12.7833	12.9904	20.3752
198.81400000000002	296.79900000000004	237.512	307.372	197.643	291.643
162.375	147.045	153.567	126.98100000000001	157.889	146.74200000000002
0.0	0.0	0.0	1.2422	1.83612	0.0
783.459	868.794	702.2339999999999	892.53	1000.72	926.0039999999999
155.511	209.808	192.454	184.327	222.918	199.736
0.0	25.1121	69.1051	0.0	0.0	21.4048
218.94299999999998	130.567	188.007	170.39700000000002	148.359	144.937
952.7230000000001	863.051	952.77	769.435	991.39	837.049
0.0	0.8485379999999999	0.0	0.0	0.0	0.723266
146.392	131.149	164.858	179.234	115.906	159.697
9.843539999999999	13.5219	5.31578	10.3948	12.0722	8.232610000000001
27.0557	23.3615	14.6108	16.3261	22.9252	19.0074
0.0	0.0	0.0	0.0	0.0	0.0
34.2807	39.3152	31.6556	40.9688	36.7309	34.628
6013.92	8442.17	7143.83	8922.38	7400.44	8741.99
45.6861	40.7521	69.1556	59.5223	67.143	50.3669
5.09112	0.0	0.0	0.0	0.0	0.0
13.5624	7.12902	13.5147	10.9606	14.0409	7.291860000000001
58.2073	54.5022	55.9815	58.7069	65.2669	51.185
0.0	0.0	0.0	0.0	0.0	0.0
36.7079	45.0223	44.3958	43.2627	42.8445	54.6852
30.5467	32.6973	32.4922	20.9463	27.8648	39.4827
28.6954	70.39	12.9136	32.4667	55.9876	41.9988
90.0268	45.8031	84.0292	47.7855	63.1973	89.934
65.9071	78.7001	67.154	90.0456	67.2419	77.4816
157.311	163.433	155.468	175.271	159.339	165.10299999999998
198.155	218.372	200.86900000000003	210.541	210.87599999999998	218.75900000000001
134.364	140.209	167.96400000000003	122.262	142.671	186.4
12.3095	10.3526	18.9927	21.2224	5.88171	11.7657
191.051	211.91099999999997	256.686	183.78799999999998	213.005	301.04400000000004
98.1642	82.3933	86.2231	77.3146	117.35600000000001	81.7695
143.316	104.165	106.059	83.2779	105.34	108.32
194.394	186.963	131.656	139.369	156.648	148.093
8.28235	1.80593	4.141380000000001	4.16483	2.05202	3.8482800000000004
110.81299999999999	133.442	151.116	73.4531	97.3402	129.188
7.261880000000001	9.97552	6.53601	6.57302	0.0	10.9322
16.8097	14.4945	17.8803	10.7582	15.3339	15.3368
3.7135300000000004	0.0	6.68468	0.0	0.0	0.0
22.3304	6.84708	11.3053	11.5799	10.1142	11.6725
60.3448	59.2105	58.4909	84.0315	51.7533	62.1158
21.0433	4.85829	21.1681	11.2042	44.1628	6.2115800000000005
45.2544	24.4221	34.6214	42.6683	22.7047	34.0635
0.0	0.0	0.0	0.0	0.0	0.0
486.545	455.414	414.86400000000003	497.37199999999996	452.64099999999996	407.366
28.4684	16.1719	21.5771	23.7336	15.8699	17.5438
30.7951	22.6622	15.5908	17.4212	23.6045	12.8777
27.7698	34.5138	24.994	30.7212	28.8968	27.096
0.0	0.0	0.0	0.0	2.3102099999999997	1.7329900000000003
0.0	0.0	0.0	0.0	0.0	0.0
57.7312	44.8555	49.1393	33.1026	58.2492	44.7876
133.851	134.602	136.056	111.51	156.657	150.375
12.4054	0.0	0.0	4.15876	12.2942	0.0
22.6234	12.6846	26.1797	28.0344	28.8264	24.3269
5.37396	3.88533	3.56396	2.13342	5.3608199999999995	3.07518
0.0	0.0	150.405	0.0	62.1039	0.0
63.1299	115.44	64.5679	69.2623	63.9858	81.5976
82.8421	92.5397	112.416	107.669	55.4171	83.1416
83.0074	129.012	92.0432	148.263	79.9599	121.62899999999999
591.577	483.93199999999996	516.609	472.559	561.173	502.12
297.188	324.02	267.339	276.172	360.167	299.54400000000004
218.233	242.002	228.623	265.35200000000003	183.625	247.62099999999998
99.4884	82.5318	50.4703	85.9577	73.6112	90.0145
60.5891	44.1082	53.6533	56.021	64.283	51.4907
200.826	177.209	192.67700000000002	199.86900000000003	165.595	215.19799999999998
127.59700000000001	91.2157	135.35	105.868	161.566	119.67299999999999
2.75677	2.70495	2.48121	4.15876	10.7574	5.7640199999999995
0.0	0.0	5.0883400000000005	0.0	1.5757700000000001	1.18205
153.619	182.02700000000002	172.967	203.729	205.257	202.595
135.92600000000002	117.07	129.136	132.145	122.92	99.7865
13.7405	5.61759	6.18353	5.18211	10.213	10.5342
250.24599999999998	265.099	272.671	261.252	299.743	259.671
434.38	353.474	372.195	362.595	415.849	323.08799999999997
0.279171	0.0	1.0050700000000001	1.26345	0.9337559999999999	0.466967
59.3964	63.2754	38.1853	51.202	49.1934	48.2566
249.75799999999998	293.097	252.05700000000002	239.391	256.996	308.749
0.614104	0.0	3.3163300000000002	0.0	0.684673	1.02721
0.0	0.0	0.0	0.0	0.0	0.0
13.2604	18.1136	15.2112	14.709000000000001	13.7696	19.6798
30.8309	25.9297	25.7671	19.9331	22.5885	24.3118
1.1121	1.63679	0.500468	0.838835	0.619945	0.46504799999999996
0.125407	0.369149	0.0	0.0	0.279636	0.10488399999999999
55.1718	44.292	56.8799	55.9913	53.683	55.3713
27.011999999999997	27.5044	29.8166	29.9854	35.7983	33.2477
25.8447	16.2297	23.2614	20.274	25.3568	18.1567
43.0431	47.8652	50.7934	37.5171	42.6572	53.5984
3.36274	4.9493	3.9346099999999997	1.52188	3.37425	3.09366
0.944117	0.0	0.0	0.0	1.05261	0.0
11.0506	12.0939	11.8587	7.052910000000001	10.8988	12.0858
39.808	52.0797	53.2007	63.6927	34.9681	40.3555
55.2759	45.4713	43.2178	53.907	41.0852	38.7583
99.37899999999999	67.0776	95.7124	83.0766	90.333	83.1152
0.0	0.0	0.0	4.01274	0.0	2.22465
38.9005	46.8937	42.0146	45.2705	48.3273	49.2662
29.3476	15.3578	17.6094	26.5637	43.6267	22.9084
460.538	443.41900000000004	479.708	476.17900000000003	499.999	438.54400000000004
617.2819999999999	590.941	585.32	547.1709999999999	577.6990000000001	570.9019999999999
99.0431	93.6259	90.2303	74.7066	115.811	97.9869
84.09200000000001	76.5322	76.7834	80.8952	65.2211	68.2914
60.2832	46.8271	72.3434	50.5229	45.7405	64.4225
34.9952	37.3971	29.0024	30.3165	27.4275	33.9046
194.264	260.246	311.627	315.77	182.222	297.366
64.1999	34.1213	49.3561	52.4604	49.2094	52.5747
65.6824	81.2884	73.3765	79.6674	68.4463	76.7409
188.227	196.09799999999998	190.998	173.222	210.667	180.52
14.5684	12.5078	10.6537	6.867960000000001	22.3335	5.33061
0.0	0.0	0.0	0.0	0.0	0.0
39.1337	37.1322	43.3502	41.5197	46.028	37.4049
8.38008	10.9634	7.542439999999999	8.42794	3.11436	11.6811
25.3501	24.0712	36.8004	39.4759	37.3803	28.7245
82.411	57.9764	86.7691	91.4826	72.8115	63.7223
4.69451	2.30313	3.31985	5.05855	5.98168	3.9262300000000003
0.0	0.0	0.0	0.0	0.0	0.0
90.2922	104.337	95.0354	98.5003	99.4201	109.21700000000001
32.4105	13.8266	13.9513	23.3838	18.852999999999998	15.321
