Gene	Brain_Female1	Brain_Male1	Brain_Male2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Testis_Male1	Testis_Male2
ENSMMUG00000001128	0.13	0.17	0.15	0.26	0.85	0.21	0.75	0.46	0.46	0.31	0	89.28	185.48
blastnGorilla.Locus_393468	0	0	0	0	0	0	0	0	0	0	0.96	0	0
ENSMMUG00000008287	22.62	17.5	18.61	17.86	20.03	26.66	25.74	17.74	25.21	22.01	30.41	43.59	45.76
ENSMMUG00000009069	19.51	20.62	22.26	9.2	11.6	4.92	5.37	3.31	1.56	7.09	2.56	6.04	6.63
Locus_190126	0	0.25	0.09	0.16	0.28	0.8	1.09	0	0	0	0	0.14	0.23
blastnHuman.ENSG00000238221	3.16	1.2	1.53	4.32	1.25	0	1.56	0	1.14	1.3	0.49	0.32	0
Locus_313704	0	0.04	0	0.08	0	0.41	0.32	4.58	19.36	0	0.9	3.6	0.61
ENSMMUG00000005698	1.41	3.1	2.86	3.01	2.23	0	0.69	0.52	0.76	5.22	5.06	1.24	1.9
ENSMMUG00000002719	23.07	25.94	26.53	19.75	24.93	9.69	18.25	30.01	26.15	8.23	10.37	73.08	54.79
ENSMMUG00000018041	1.17	1.22	0.91	0.04	0.36	0.44	1.28	31.21	23.34	2.03	4.06	0.64	0.16
ENSMMUG00000022517	0.07	0.08	0	0.12	0	5.26	0.54	0.4	0.15	0.11	0	13.97	15.62
Locus_40502	0	0	0	0	0	0	0.53	0	0.59	0	0	0.89	1.03
ENSMMUG00000029586	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000031948	0	0.33	0.28	1.37	0.58	0.62	0.24	0	0.26	0	0	0.33	0.46
ENSMMUG00000002797	6.79	6.27	6.71	3.95	6.3	8.66	8.69	3.11	1.75	5.76	2.55	0.61	0.69
ENSMMUG00000016906	272.6	452.39	750.16	72.72	109.07	0.72	4.49	0.88	0.87	0.7	3.31	12.82	7.65
ENSMMUG00000016262	6.05	5.89	5.66	6.59	7.81	7.88	12.1	55.56	131.73	106.81	249.49	13.18	7.67
ENSMMUG00000013904	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000007768	0	0.02	0.09	10.87	29.5	0	0	1.83	0.82	0.09	0.07	0.8	0.54
blastnOrangutan.Locus_60427	0	0	0	0.44	0	0	0	0	0	0	0	0	0
ENSMMUG00000003954	10.02	26.3	23.45	23.22	14.61	103.34	96.11	80.25	29.77	42.95	20.09	4.24	4.85
ENSMMUG00000022070	1.56	0.73	0.7	3.1	0.63	3.46	4.4	2.2	0.62	33.16	21.91	1.48	0.65
blastnPan.CUFF.190522	0	0	0	0	0	0	0	0	0	0	0	0.05	0.14
blastnHuman.Locus_167743	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000008553	30.12	29.82	36.39	24.49	29	40.52	62.66	32.92	36.06	42.53	26.01	19.9	9.55
ENSMMUG00000013198	8.98	9.54	13.75	4.97	9.84	2.76	6.19	10.92	6.43	8.27	12.49	10.9	8.41
ENSMMUG00000006510	1.46	1.49	0.92	2.57	3.29	0.82	2.9	0.78	2.95	0.95	0.55	2.17	1.8
Locus_370676	0	0.04	0	0	0	0	0	0	0	0	0	10.15	6.8
blastnPan.CUFF.409040	0	0	0	0	0	0	0	0.28	0	0	0	0	0
ENSMMUG00000012967	17.16	21.37	26.04	12.01	15.15	40.39	74.91	37.45	22.19	55.51	37.1	31.69	18
blastnHuman.Locus_62643	0	0	0	0	0	0	0	0	0	0	0	0.03	0
ENSMMUG00000019564	84.01	94.92	115.16	41.52	62.2	111.29	91.66	77.82	61.82	71.93	275.55	120.98	203.97
ENSMMUG00000029008	0.15	0.18	0.12	0.21	0	0	0	0.22	0	0	0.19	3.36	0.76
blastnHuman.ENSG00000235131	0	0.12	0.63	0.28	0	0	0.54	0	0	0	0	0.33	0
ENSMMUG00000030696	4.4	6.01	2.38	1.8	2.79	22.31	59.46	32.85	35.69	20.28	11	2.56	2.23
ENSMMUG00000002770	1.6	1.97	1.51	1.03	1.97	2.55	3.5	0.65	0.39	0.15	0.44	0.21	0.17
Locus_474880	0	0	0	0	0	0	0	0	0	0	0	1.41	1.66
Locus_245683	0	0	0	0	0	0	0	0	0	0	0	2.24	2.92
Locus_18933	0	0.14	1.08	0	0	0	0.61	0.68	0	0.77	0.58	0	0
blastnPlatypus.Locus_111307	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_39491	0	0	0	0	0	0	0	0	0	0	0	1.19	1.35
ENSMMUG00000022513	49.81	54.05	60.54	16.5	18.97	0.35	0	0	0	0	0.09	0.14	0
blastnHuman.XLOC_007745	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000023415	0.4	0.38	0.31	0.11	0.07	0.3	0.64	1.5	2.16	0.92	0.67	11.76	13.1
Locus_119924	0	0.19	0.49	0.87	1.01	0	0	0.94	0	887.82	1.6	0.51	0
ENSMMUG00000007011	20.09	24.62	33	12.16	18.2	57.38	54.86	111.52	114.52	141.43	263.38	103.21	92.97
blastnGorilla.Locus_226370	0	0.29	0	0	0	0	0	0	0	0	0	1.9	0
blastnOrangutan.Locus_12211	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.330209	0.56	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000003735	68.24	94.2	126.7	67.36	118.76	0	0.27	0	0.3	0.69	0.26	6.49	3.97
Locus_189655	0	0	0	0	0	0	0	0	0	4.9	0.53	0.17	0
ENSMMUG00000023060	0	0.02	0.06	0	0.11	0	0.09	0.21	0.21	0	0.18	976.43	1284.77
ENSMMUG00000006012	15.66	16.12	22.65	5.98	6.74	5.98	5.73	4.7	7.59	5.61	5.97	2.09	1.95
blastnHuman.ENSG00000223360	0	0	0	0	0	0	0	0	0	0	1.36	0	0
blastnHuman.CUFF.407331	0	0.16	0.4	0	0	0	0	0	0	0	0	0.1	0
ENSMMUG00000031171	0	0	0	0	0	0.78	0	0	0	0	0	0	0
ENSMMUG00000009303	0.23	0.22	0.04	0.39	0.27	0	0.07	0	0	0.09	0.14	41.09	61.15
blastnOpossum.Locus_232049	0	0	0	0	0	0	0	0	0	0	0	0.36	0
ENSMMUG00000001095	3.71	5.16	4.21	3.11	4.69	2.92	3.29	4.91	8.34	3.43	8.7	8.46	7.97
ENSMMUG00000008569	11.75	15.67	11	8.99	19.04	7.21	10.46	10.68	10.03	7.33	24.33	7.13	4.04
ENSMMUG00000032322	2.73	2.7	3.27	3.72	3.19	1.98	3.15	2.09	3.95	3.96	2.19	3.67	1.73
ENSMMUG00000030326	0.58	1.75	1.79	1.18	0.46	6.84	9.86	5.08	10.89	19.99	39.75	1.63	0
ENSMMUG00000012334	0.72	0	0	0	0	0	0	0	0.35	0.4	0	669.24	707.38
ENSMMUG00000002340	4.33	5.71	5.32	11.02	9.2	2.32	4.81	7.02	7.76	4.79	2.54	11.72	10.43
Locus_371062	0	0	0	0	0	0	0	0	0	0	0	0.58	0.12
ENSMMUG00000020693	12.86	12.15	12.29	19.49	13.7	17.44	21.37	14.52	5.28	12.99	9.23	8.72	7.45
Locus_341138	0	0	0	0	0	0	0	0	0.36	0	0	0.96	1.6
ENSMMUG00000017581	0	0	0	0	0	0	0	0.15	0.15	0	0	2.01	1.79
CUFF.11520	0	0	0	0	0	0	0.48	0	0	0	0	2.14	1.63
ENSMMUG00000019111	1.09	1.25	0.14	0.2	0.32	0.86	8.97	0.05	0.05	0.06	0.18	2.23	0.69
ENSMMUG00000020363	35.21	41.4	54.21	33.06	51.16	60.88	49.2	61.68	55.75	51.13	93.74	56.75	74.93
ENSMMUG00000016333	9.92	11.91	11.51	8.64	10.85	13.23	12.66	9.55	17.19	8.16	16.14	16.85	26.64
blastnHuman.Locus_2031	0	0	0	0	0	0	0	0	0	0	0	0.66	0
blastnHuman.CUFF.42198	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012438	0	0	0	0	0	0	0.29	0	0	0	0	0	0
blastnPan.Locus_41074	0	0.23	0	0	0	0	0	1.1	0	0	0	0	0
Locus_428911	0	0	0	0	0.35	0.75	0	0	0	0	0	0.27	0
ENSMMUG00000030891	53.12	44.73	48.73	24.28	35.2	42.67	35.06	44.28	36.11	176.51	117.19	95.78	109.52
ENSMMUG00000006873	0.17	0.28	0.85	0.52	0.27	1	1.11	23.88	15.42	172.5	189.57	0.95	0.11
ENSMMUG00000028920	10.18	19.68	21.99	1.74	8.06	103.21	27.82	17.38	7.98	7.68	104.41	105.37	274.91
Locus_189644	0	0	0	0	0	0	0	0	0	0	0	0.93	0.46
ENSMMUG00000031834	10.86	9.63	12.84	13.03	12.54	98.25	37.19	12.91	12.88	5.46	6.6	1.65	2.01
blastnOpossum.Locus_320776	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012713	1.23	1.76	2.99	0.04	0.07	0	0	0	0.2	0	0	7.44	3.78
blastnHuman.ENSG00000228561	0.27	0	0	0	0	0	0	0	0	0	0	0.05	0
ENSMMUG00000012248	13.69	16.51	16.57	13.61	13.9	21.87	14.73	23.4	31.12	45.9	27.32	38.87	70.99
Locus_221845	0	0	0	0	0	0	0	0	0	0	0	2.93	1.1
ENSMMUG00000014621	9.55	9.58	7.71	14.62	16.29	16.13	11.68	13.35	12.28	18.85	54.32	10.9	12.37
blastnPan.CUFF.265347	0	0.02	0	0.05	0	0.11	0.18	0.1	0.29	0	0	0.05	0.09
Locus_473944	0	0	0	0	0	0	0	0	0	0	0	0.53	0.5
blastnPan.CUFF.227667	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_130466	0	0	0	0	0	0	0	0	0	0	0	0.81	0.32
blastnHuman.XLOC_012822	0	0.35	0	0	0	0	1.5	0	0	0	0	0.69	0
blastnPan.CUFF.184581	0	0.06	0	0	0	0	0	0	0	0.32	0	0.04	0
ENSMMUG00000018021	32.34	35.12	28.86	25.47	28.97	12.01	15.38	13.52	15.43	13.45	12.87	71.2	80.88
blastnOrangutan.Locus_106865	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_60691	0	0	0	0	0	0	0	0	0	0	0	0.78	0.62
ENSMMUG00000007794	12.29	13.97	11.09	2.91	3.64	0	0	0.05	0.05	0	0	0.27	0.14
Locus_313487	0	0	0	0.23	0	0	0	0	0	0	0	0.6	0
ENSMMUG00000031371	1.51	1.53	1.36	1.37	2.59	0.85	1.98	1.47	1.82	2.07	1.57	1.52	1.44
Locus_139401	0	0	0	0	0	0	0	0	0	0	0	0.55	0.47
blastnOrangutan.Locus_266316	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnGorilla.CUFF.393999	0	0	0	0	0	0	0	0	0	0	0	0.17	0
ENSMMUG00000007734	202.07	175.39	462.52	44.29	69.16	0	0.44	0	0	0	0	1.14	0.53
ENSMMUG00000032414	13.97	17.94	19.04	21.82	18.62	6.83	15.9	8.6	18.62	10.28	9.64	8.26	4.43
ENSMMUG00000007878	9.89	10.95	11.12	8.44	8.81	20.49	17.88	12.38	10.68	12.97	16.84	18.24	25.91
blastnGorilla.Locus_371900	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000007466	0	0	0	0	0	0	0	0	0	0	0	0.06	0
ENSMMUG00000019185	0	0	0	0.4	0.23	0	0	0	0	0	0	0.03	0
Locus_429688	0	0	0	0	0	0	0	0	0	0	0	1.24	1.31
blastnPan.CUFF.425201	0	0	0	0	0	0	0	0	0	0	0	0.32	0
ENSMMUG00000005210	6.4	6.08	7.34	4.79	3.75	3.37	1.8	2.71	2.13	3.75	1.66	7.51	12.36
ENSMMUG00000019619	62.79	63.92	68.61	33.53	46.07	46.69	46.02	34.41	31.17	35.86	72.95	183.13	200.15
ENSMMUG00000007867	10.75	12.45	9.98	9.54	9.87	26.52	3.67	13.53	24.59	4.95	1.88	3.45	1.91
Locus_339585	0	0.05	0	0.24	0.14	0	0.46	0	0	0	0	0.35	0.56
Locus_427102	0	0.29	0	0	0	0	0	0	0	0	0	0.43	0.91
Locus_429418	0	0	0	0	0	0	0	0	0	0	0	0.49	0.31
ENSMMUG00000017296	27.45	32.03	30.85	23.94	20.33	26.96	31.57	46.14	25.98	64.25	17.73	16.33	15.27
Locus_429562	0	0	0	0	0	0	0	0.64	0	0	0	0.66	1.39
ENSMMUG00000001133	0.67	0.81	1.29	1.82	1.06	116.57	51.14	0.49	1.93	0	0	4.55	5.92
Locus_221453	0	0	0	0	0	0	0	0	0	0	0	1.88	4.5
Locus_60897	0	0.2	0	0	0	0	0	0	0	0	0	0.13	1.26
ENSMMUG00000005284	11.52	11.14	13.61	9.66	9.21	15.2	10.12	9.19	6.14	8.82	8.49	3.44	4.49
ENSMMUG00000003689	4.44	4.41	2.46	7.27	3.57	3.93	4.62	5.88	4.49	2.79	0.79	9.16	5.14
ENSMMUG00000018206	20.84	16.54	22.72	80.17	96.14	0.64	5.47	1.66	0.55	1.25	0.24	0.46	0.24
blastnPan.Locus_97738	0	0	0	0	0	0	0	0	0	0	0	0.19	0
ENSMMUG00000010394	3.13	3.44	4.2	1.28	1.76	4.93	8.48	6.92	11.38	7.78	9.73	0.8	1.46
blastnOrangutan.Locus_165310	0	0.32	0	0	0.42	2.66	8.25	0.77	0	0	1.31	0.32	0
ENSMMUG00000011387	1.48	0.6	0.19	0.67	0.98	0	0.32	0	0.71	1.22	1.54	41.15	19.57
blastnHuman.ENSG00000234699	0	0.32	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004390	36.79	39.17	39.78	15.12	24.25	32.01	25.97	22.5	16.21	25.1	47.49	15.51	22.23
blastnGorilla.Locus_294448	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_427718	0	0	0	0	0	0	0	0	0.39	0	0	1.31	0.86
ENSMMUG00000031828	0	0.36	0	0	0	0	0	0	0	0	0	0.08	0.25
ENSMMUG00000009197	46.87	87.6	50.48	17.41	38.51	0	0	0	0	0	0	0.36	0.75
ENSMMUG00000006167	0	0	0	0	0	0	0	0	0	0	0	9.6	11.92
blastnHuman.ENSG00000231477	0	0	0	0	0	0	0.76	0	0	0	0	0.23	0
blastnMouse.ENSMUSG00000087001	3.01	0.46	0	0	0	5.09	0	2.2	0	4.95	7.52	2.12	0
blastnGorilla.Locus_257202	0.27	0.33	0	0.19	0.43	0	0	0	0	0	0	0.11	0
ENSMMUG00000031195	0	0	0	0	0	0	0	0	0	0	0	0.15	0
ENSMMUG00000011133	10.87	9.39	7.92	1.91	4.55	6.29	9.87	9.43	5.62	10.85	37.32	11.81	22.83
Locus_101332	0	0	0	0	0	0	0	0	0	0	0	3.22	3.2
ENSMMUG00000018154	21.03	19.93	19.06	7.64	7.83	0.67	0.52	23.82	5.81	0	0	1.25	1.18
ENSMMUG00000029976	3.35	4.61	5.78	2.29	3.27	4.36	1.01	3.77	1.12	5.94	2.25	8.96	11.61
Locus_100592	0	0.14	0	0	0	0	0	0	0	0	0	1.37	1.15
ENSMMUG00000017846	40.87	38.3	43.16	35.96	37.52	124.39	79.01	72.38	76.86	74.91	59.46	44.73	66.48
ENSMMUG00000009848	7.04	6.9	7.8	6.47	5.81	6.93	4.88	4.84	7.35	5.63	4.28	11.34	15.55
blastnGorilla.Locus_339238	0	0	0	0	0	0	0	1.5	0	0	0	0	0
ENSMMUG00000003356	5.21	6.65	7.61	0.06	0.05	3.13	5.73	10.27	10.88	4.78	1.91	9.03	6.8
ENSMMUG00000018322	6.59	6.52	6.73	2.97	3.34	29.8	35.02	58.71	31.29	33.93	51.83	0.45	0
ENSMMUG00000011490	0	0	0	0	0	0.24	0.19	0	0.2	0.46	0	0.09	0
ENSMMUG00000014038	2.51	2.99	2.16	4.58	2.66	2.53	0.98	2.15	2.32	2.68	0.94	4.76	6.7
blastnHuman.ENSG00000249658	0	0	0	0	0	0	0	0	0	0	0	0.05	0.17
ENSMMUG00000011557	13.2	12.42	10.03	5.95	8.39	22.05	35.3	29.78	20.53	4.78	13.14	5.7	1.93
ENSMMUG00000018045	42.7	33.68	37.07	30.33	32.11	75.98	50.72	39.76	37.2	91.4	83.94	160.74	167.86
ENSMMUG00000014699	0.51	0.63	0.18	0.49	1.29	0.53	2.12	1.11	0.23	0.26	0.48	9.65	5.72
ENSMMUG00000017216	4.48	7.17	6.35	2.04	13.89	0.63	1.47	0.36	1.26	0.61	3.58	2.25	1.18
blastnHuman.Locus_69397	0	0	0	0	0	0	0	0	0.23	0	0	0.29	0.31
ENSMMUG00000011244	18.81	18.03	20.58	13.98	13.19	13.86	11.66	14.13	21.58	14.45	22.95	10.62	14.86
ENSMMUG00000003165	4.44	1.6	1.02	2.13	1.23	5.27	1.73	3.51	2.26	1.18	5.99	4.34	3.8
CUFF.291406	0.26	0.23	0.2	0.18	0.2	0	0	0	0	0	0	0.15	0
blastnGorilla.Locus_464394	0	0	0	0	0	0	0	0	0	0	0	0.37	0
Locus_115019	0.23	0.14	0.17	0.31	0.18	0.38	0.89	0.33	0	2.23	0.85	0.05	0
ENSMMUG00000009515	1.04	0.69	0.4	149.44	292.92	0.33	0.77	0.38	0.38	18.94	96.5	0.74	0.99
ENSMMUG00000000720	0.77	1.02	1.11	0	0.08	0.16	0	1.55	2.22	5.53	0.96	0.35	0.49
ENSMMUG00000006631	0	0.12	0	0.27	0	0	0	0	0	0.33	0	0.28	0
ENSMMUG00000015533	1.23	1.42	1.1	2.48	1.32	0.5	1.1	0.94	0.85	0.16	0	1.75	1.43
ENSMMUG00000001722	8.08	9.22	10.07	8	6.76	5.82	3.84	6.62	5.51	6.26	3.34	2.82	3.65
ENSMMUG00000004919	0.41	0.42	0.11	1.03	1.3	0	0.54	20.47	11.91	52.8	172.15	4.6	1.48
ENSMMUG00000018853	18.42	13.03	12.83	37.72	35.97	0	0.81	7.19	3.56	0	0	16.27	25.7
blastnPan.Locus_176479	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000020736	0.6	0.98	1.38	4.47	3.4	34.22	27.19	2.09	1.21	7.06	5.21	1.1	0.76
Locus_39559	0	0	0	0	0	0	0	0	0	0	0	3.47	0.68
blastnHuman.Locus_183653	0	0	0	0	0	0	0	0	0	0	0	0.05	0
blastnPan.Locus_40738	0	0	0	0	0	0	0	0	0	0	0	0.33	0
ENSMMUG00000032589	0.84	0.38	0.98	1.15	1.66	0.71	6.06	1.23	1.22	2.08	0.53	1.35	0.53
ENSMMUG00000021324	9.9	8.1	17.99	2.7	3.13	7.52	32.44	20.99	12.17	39.07	224.33	31.79	40.15
Locus_340336	0.32	1.96	2	0	0	0	0	0	0	0	0	0.45	0.41
Locus_115279	0.27	0	0	0	0.21	0	0	0	0	0	0	1.24	1.02
ENSMMUG00000006737	18.25	19	20.13	13.97	18.94	9.04	10.56	6.89	7.14	5.04	10.96	10.79	7.08
Locus_312726	0.74	0.27	0.23	0.61	0.47	0	0	0.44	0	0	0	0.54	0.47
ENSMMUG00000023395	2.95	4.7	3.42	4.78	3.94	14.33	7.01	2.7	4.27	1.52	0.92	2.78	9.59
ENSMMUG00000001788	0	0.03	0	0	0	0	0	0.16	0	0.92	0.14	0.02	0
Locus_61101	0	0	0	0	0	0	0	0	0.76	0	0	1.16	2.33
ENSMMUG00000015946	4.46	4.59	8.26	5.68	4.23	12.33	11.17	44.02	40.32	43.83	49.99	4.15	5.36
Locus_372591	0	0	0	0	0	0	0	0	0	0	0	1.28	0
blastnHuman.ENSG00000236212	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000812	3.63	3.8	1.52	5.17	2.13	5.26	3.4	3.49	3.45	2.73	1.55	5.39	4.08
ENSMMUG00000010206	0.2	0	0	0	0.16	0	0.26	0	0.14	0	0	0	0
blastnGorilla.CUFF.385843	0.88	0.67	0.34	0	0.12	0	0.96	1.93	0	0	0	0.32	0.19
blastnHuman.Locus_147395	0	0.08	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000014769	7.42	8.77	9.45	7.44	10.99	1.17	1.79	2.47	1.8	0.45	0.43	13.43	12.7
blastnPan.Locus_106681	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021732	0	0	0.28	0.12	0.87	1.24	0.48	0	0	0	0	1.03	0.23
ENSMMUG00000016327	7.5	11.67	10.54	3.02	9.71	7.48	16.08	13.46	7.4	3.92	35.74	18.67	9.07
ENSMMUG00000031933	0	0	0	0	0	0	0.44	0	0	0.55	0	0.07	0.21
Locus_60687	0	0.18	0	0	0	0	0	0	0	0	0	2.87	0.87
ENSMMUG00000000274	0	0	0	0	0	0	0.18	0	0	0	0	0.03	0
ENSMMUG00000019278	5.98	7.1	6.85	5.26	3.74	2.61	1.09	3.25	3.52	1.72	0.34	30.63	39.38
blastnGorilla.Locus_58540	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000005548	228.98	212.75	205.85	115.94	102.58	9.47	11.08	18.78	19.84	16.77	10.95	13.52	16.48
blastnPan.CUFF.349617	0	0.12	0.3	0	0	0	0	0	0	0	0	0.16	0.49
ENSMMUG00000020706	3.07	2.93	2.83	1.2	1.22	15.81	13.04	11.23	10.79	28.87	8.04	3.61	2.36
ENSMMUG00000029595	0.4	0.49	0.37	1.81	0.57	0.54	0.11	0.24	0.12	0	0.2	0.56	0.87
blastnOrangutan.Locus_78994	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015860	2.38	4.21	2.52	7.01	2.73	0.74	1.48	1.74	1.27	1.24	1.33	18.97	13.93
blastnHuman.ENSG00000229649	0	0	0	0.23	0.09	0	0	0	0	0	0	0.04	0
blastnPan.Locus_129666	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_139015	0	0	0	0	0	0	0	0	0	0	0	1.99	2.7
blastnGorilla.CUFF.77261	0	0	0	0	0	0	0	0	0	0	0	0.19	0
ENSMMUG00000010043	0.11	0.12	0.28	0	0	0.29	0.04	56.1	30.69	0	0.04	0.09	0.05
Locus_472938	0	0	0	0	0.16	0.35	0	0	0	0	0	6.02	2.91
Locus_115892	0	0	0	0	0	0	0	0	0	0	3.03	0	0
blastnPan.Locus_159672	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_116176	0	0	0	0	0	0	0	0	0	0	0	0	1.13
ENSMMUG00000011780	0	0	0	0	0	0	0	3.17	0	0	0	0.2	0.18
ENSMMUG00000030775	0.96	2.04	2.97	0.65	2.28	0	3.77	0	2.78	1.58	2.4	9.24	26.75
blastnHuman.ENSG00000248864	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_247310	5.36	6.31	2.07	5.49	5.38	20.08	6.56	9.02	3.49	2.79	7.59	1.67	11.44
blastnMouse.Locus_45303	0	0.26	0.33	0.58	0.67	0	0	0	0	0	0	0.09	0
ENSMMUG00000032572	37.06	54.34	50.4	43	61.55	83.1	93.02	20.21	9.73	10.6	22.74	7.42	7.81
ENSMMUG00000017594	2.27	3.57	1.76	0	0	0	0	0	0	0	0	0.26	0.18
ENSMMUG00000004409	4.67	4.15	4.49	5.52	5.38	2.69	3.54	4.26	5.08	1.33	1.18	9.12	14.69
ENSMMUG00000013923	50	48.75	64.64	26.03	36.79	65.38	34.08	29.42	30.89	34.81	80.34	57.48	89.49
ENSMMUG00000011942	4.45	4.8	3.35	2.19	2.94	0.84	2.11	0.72	0.54	1.42	0.77	19.74	19.6
ENSMMUG00000004175	11.14	9.36	11.94	1.72	3.05	1.23	0.99	0.64	0.21	2.24	3.62	0.6	1.21
ENSMMUG00000013117	2.11	1.34	2.97	0.39	0.61	1.62	0.5	3.37	1.67	0	0.48	88.69	201.52
ENSMMUG00000032127	0	0	0.12	0	0	0	0	0	0	0	0	0	0.29
ENSMMUG00000002654	1.84	2.19	0.66	1.55	3.37	1.44	0.74	2.9	0.21	453.98	3802.34	1.14	0.9
blastnHuman.ENSG00000232461	0	0	0	0	0	0	0	0	0	0	0	0.04	0
ENSMMUG00000018100	0.33	0.2	0.15	0.07	0.05	0.43	0.23	0.21	0.16	0.03	0.02	1.63	1.74
ENSMMUG00000012915	7.93	9.18	9.27	7.8	7.52	13.94	10.88	10.11	11.61	13.42	12.15	8.35	7.51
ENSMMUG00000030784	6.91	5.72	6.17	3.08	6.1	36.8	52.6	25.66	20.77	32.79	40.16	5.55	4.21
Locus_428226	0	0.07	0	0	0	0	0	0	0	0	0.3	2.07	1.06
blastnHuman.CUFF.161198	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_474961	0	0.07	0	0	0	0	0	0	0	0	0	0.27	0.28
ENSMMUG00000009540	10.06	12.86	13.67	4.8	10.9	0.13	0.3	16.9	8.36	5.41	26.23	12.73	6.23
blastnHuman.ENSG00000228082	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032157	0	0	0	0.17	0.2	0	0	0	0	0	0	0.26	0.16
ENSMMUG00000000592	0	0	0	0	0	0.46	0	1.21	0	3.61	0.34	0.06	0.35
Locus_100662	0	0	0	0	0	0	0	0	0	0	0	5.66	7.06
Locus_313745	0	0	0	0.6	0.35	0	0	0	0	0	0	1.06	0
ENSMMUG00000004488	0	0.02	0	0	0	0.09	0.28	0.16	0.16	0.44	0.13	0.01	0
ENSMMUG00000031548	0.28	0.26	0	0.38	0	0	0	0.41	0	0	0	0.06	0
blastnGorilla.Locus_149633	0	0	0	0	0	0	0	0	0	0	0	0.13	0.4
Locus_102524	0	0	0	0	0	0	0	0	0	0	0	1.14	0.29
Locus_41098	0	0.06	0	0.14	0.16	0	0	0.61	1.5	0	0	1.16	0.92
ENSMMUG00000017707	17.53	25.95	27.03	2.3	2.75	0.83	1	2.06	2.28	1.25	0.2	13.7	9.77
ENSMMUG00000013866	36.91	29.25	29.95	38.06	48.35	21.84	26.12	26.04	15.1	18.19	45.63	53.76	53.96
ENSMMUG00000000173	10.86	9.63	8.68	12.78	13.13	14.17	11.64	32.78	32	23.22	15.15	6.58	6.7
ENSMMUG00000014322	7.89	12.26	11.44	1.35	2.34	21.65	5.17	8.66	0	0	3.69	35.83	49.38
ENSMMUG00000016698	4.68	6.6	6.93	1.33	1.18	2.52	2.3	4.66	2.44	69.35	30.99	0.1	0
ENSMMUG00000017607	3.51	5.13	6.66	0.48	1.19	2.03	2.23	1.32	0.29	0.33	0	1.13	0.95
ENSMMUG00000004690	2.33	4.28	2.41	2.61	4.59	13.84	14.43	8.66	11.43	4.13	19.65	1.04	0.38
Locus_499353	2.59	2.21	1.82	2.25	1.3	0	0	0	0	0.39	0	0.24	0.15
ENSMMUG00000010476	0.09	0.19	0.14	0	0.21	0.15	0.35	1.19	0.52	1.78	3.15	3.42	2.8
blastnHuman.ENSG00000255250	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_340180	0	0	0	0	0	0	0	0	0	0	0	4.38	5.09
blastnHuman.ENSG00000235052	0	0.55	0.47	0	0	0	0.79	0	0.88	0	0	0.24	0.38
ENSMMUG00000023148	0	0	0	0	0	0	0.15	0	0	0	0	0.02	0
ENSMMUG00000031748	0	0	0	0	0	0	0	0	0	0	0	0.03	0.1
blastnHuman.Locus_120349	0	0	0	0	0	0	0	0	0	0	0.3	0	0
Locus_340016	0.15	0.5	0.17	0	0.12	0	0.1	0.11	0.32	0	0	0.15	0
Locus_339863	0.41	0.25	0.63	0	0	0	0	0	0	0	0	0.33	0.26
ENSMMUG00000018303	0	0	0	0	0	0	0	0	0	0	0	0.34	0
ENSMMUG00000019842	28.62	30.11	38.32	14.59	13.73	5.12	5.6	4.9	6.14	6.24	5.69	5.08	4.03
ENSMMUG00000002230	22.89	27.79	31.3	6.56	10.98	60.16	72.01	2.18	1.05	4.45	11.87	3.69	2.64
blastnHuman.ENSG00000222030	0	0	0.13	0	0	0	0	0	0	0	0	0.03	0
