Gene	Brain_Female1	Brain_Female2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Testis_Male1
ENSGGOG00000004506	22	44	41	29	5	3	8	13	14	32	1323
ENSGGOG00000013624	0	0	0	0	0	0	0	0	0	0	3
blastnMouse.ENSMUSG00000085842	0	1	0	0	1	0	2	1	4	2	8
ENSGGOG00000003478	263	452	307	191	50	36	181	199	267	389	1486
blastnHuman.CUFF.166802	8	9	2	1	2	3	15	33	10	39	85
ENSGGOG00000004311	0	0	0	0	167	39	0	0	0	0	3
CUFF.288946	1	4	1	0	0	0	3	1	2	0	12
ENSGGOG00000027260	0	2	0	0	0	0	0	0	0	0	371
ENSGGOG00000008943	317	746	278	148	207	125	1861	1825	2022	1085	798
ENSGGOG00000001197	1664	2761	427	586	11	24	28	35	73	118	3658
blastnMacaque.Locus_61878	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000000701	67	275	54	86	5	10	50	43	24	88	1260
ENSGGOG00000028527	37	80	22	8	3	1	24	31	12	36	262
ENSGGOG00000024105	76	149	158	61	86	48	112	84	95	81	294
ENSGGOG00000003016	26	122	11	1	26	21	63	29	121	233	57
ENSGGOG00000026997	0	4	0	7	0	7	416	1647	2256	3849	20178
ENSGGOG00000027871	0	0	0	0	0	0	0	0	0	0	0
Locus_56774	0	1	0	0	0	0	0	0	0	0	13
ENSGGOG00000012146	251	582	50	12	0	0	122	127	0	1	160
blastnMouse.Locus_60130	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000014220	4	17	3	5	1	0	201	221	151	87	18
ENSGGOG00000005578	46	142	662	252	43	21	157	136	37	146	286
blastnPan.Locus_152540	0	2	1	0	0	0	0	0	0	1	0
ENSGGOG00000005734	1184	1795	332	163	1	2	0	1	0	0	52
ENSGGOG00000015776	427	734	106	95	36	24	110	149	94	163	1029
blastnHuman.Locus_45835	0	0	0	0	0	0	0	0	0	0	0
blastnPan.Locus_45551	0	0	0	0	0	0	0	0	0	0	4
ENSGGOG00000023097	211	699	255	197	65	54	155	177	157	267	255
blastnMacaque.Locus_190197	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000004160	9	11	18	6	0	2	4	5	2	3	911
blastnHuman.XLOC_004353	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000009761	31	64	675	1002	74	127	2	1	1	1	151
blastnHuman.CUFF.256128	0	0	0	0	0	0	0	0	0	0	2
blastnMouse.Locus_40585	0	0	0	0	0	0	0	1	0	0	3
ENSGGOG00000013526	1	0	52	19	1	1	6	36	5	5	88
ENSGGOG00000008684	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000010921	401	744	466	87	179	91	105	260	148	175	326
ENSGGOG00000014813	130	241	100	26	7	10	55	56	18	43	441
ENSGGOG00000001279	14820	22622	5896	1690	15	22	55	50	13	10	66
ENSGGOG00000010761	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000007568	1185	2005	1510	1286	7	7	26	23	62	83	715
ENSGGOG00000028569	0	2	0	0	0	0	0	0	0	0	3926
ENSGGOG00000010758	10	6	2	0	26	17	0	0	11	13	616
Locus_196443	1	1	3	0	0	0	0	0	0	0	0
ENSGGOG00000008588	3329	5316	2886	981	205	114	451	468	283	306	5819
blastnMacaque.Locus_394023	0	0	0	0	0	0	0	0	0	0	0
blastnOrangutan.Locus_11274	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000012923	549	1214	528	107	9	6	131	122	73	88	193
ENSGGOG00000009240	318	750	124	107	40	29	244	422	230	326	1239
ENSGGOG00000000428	174	506	208	115	33	35	83	92	62	58	467
ENSGGOG00000010685	52	106	28	38	19	13	43	71	58	102	658
ENSGGOG00000004469	63	53	19	5	1	0	3	0	2	0	30
ENSGGOG00000027682	1697	5423	1986	1150	787	472	2536	3994	1248	2978	8434
ENSGGOG00000016637	0	0	0	4	0	0	119	115	1381	2428	4
blastnHuman.ENSG00000237074	0	0	0	0	0	0	0	0	1	0	0
blastnPan.Locus_54457	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000023537	189	475	119	109	266	120	252	531	162	223	1058
blastnMacaque.Locus_39517	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000009982	348	544	204	154	54	37	162	218	184	276	2913
CUFF.308388	1	2	0	0	1	0	0	3	15	13	16
Locus_391718	0	0	0	0	0	0	0	0	0	0	54
ENSGGOG00000027923	0	0	0	0	0	0	0	0	0	0	1
blastnMacaque.Locus_340904	0	3	0	0	0	0	0	0	0	0	0
blastnOrangutan.CUFF.113271	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000012083	270	575	77	41	118	78	184	214	108	115	1730
ENSGGOG00000012993	0	3	0	0	0	0	0	0	0	0	1080
blastnMacaque.Locus_313707	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000231134	0	0	0	0	0	1	0	0	1	0	6
ENSGGOG00000006122	916	1432	694	248	165	126	379	418	306	291	1014
ENSGGOG00000010621	1726	3080	893	323	58	66	83	76	69	61	1001
ENSGGOG00000025198	26	30	0	0	1	0	0	1	0	2	14
blastnPan.Locus_72665	0	1	0	1	0	0	0	0	1	1	5
blastnPan.CUFF.125468	1	2	4	0	0	0	1	0	2	1	5
ENSGGOG00000015608	41	168	5	15	0	2	3	6	4	2	61
Locus_105514	1	2	0	0	0	0	1	0	0	0	20
Locus_58253	4	7	0	0	0	2	1	1	1	7	15
ENSGGOG00000002032	299	422	71	37	13	13	121	120	134	105	1306
ENSGGOG00000015465	77	157	7	12	0	2	3160	3036	1	2	152
ENSGGOG00000004875	491	1140	307	160	635	71	154	189	68	72	143
blastnMouse.Locus_92679	0	0	0	0	1	0	1	1	0	1	1
ENSGGOG00000004214	224	1024	615	394	143	68	347	346	294	248	988
ENSGGOG00000024931	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000012846	401	964	775	341	161	136	451	975	573	821	3377
ENSGGOG00000023324	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000024421	977	2353	434	419	48	43	170	155	105	294	2325
ENSGGOG00000027559	322	1154	637	212	0	0	0	0	0	1	3
Locus_391128	6	7	0	0	0	0	0	0	18	1	3
ENSGGOG00000025631	182	482	132	195	63	45	243	362	232	301	2627
ENSGGOG00000006581	20	54	20	14	1	2	10	15	16	36	96
blastnMacaque.Locus_372466	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_371877	0	0	0	0	0	0	0	0	0	0	1
Locus_371838	0	0	0	0	0	0	0	0	0	0	33
ENSGGOG00000015698	1457	2486	825	250	3	5	57	103	23	67	289
ENSGGOG00000001729	2110	2838	447	324	426	453	918	804	435	1048	3266
ENSGGOG00000009168	188	287	190	101	37	32	75	106	107	82	470
blastnHuman.ENSG00000255327	0	1	0	0	0	0	0	0	0	0	0
ENSGGOG00000015026	118	231	62	51	328	150	38	115	53	89	897
ENSGGOG00000014263	322	801	838	739	42	76	219	270	98	47	304
ENSGGOG00000000381	179	313	92	77	328	233	213	265	1289	1495	1118
blastnHuman.ENSG00000225269	0	0	0	0	0	0	0	0	0	0	4
ENSGGOG00000009883	191	298	139	34	998	915	1606	1668	12916	9617	5683
blastnMacaque.Locus_115073	0	0	0	0	0	0	0	0	0	0	2
blastnMacaque.Locus_18444	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000004969	75	217	8	9	23	35	66	57	113	280	357
blastnPan.Locus_45847	0	0	0	0	0	0	0	0	0	0	2
Locus_292807	0	1	0	0	0	0	0	0	0	0	3
ENSGGOG00000011170	25	43	31	32	7	8	18	42	14	22	150
ENSGGOG00000010610	2230	3405	1080	418	153	90	430	479	292	384	2238
ENSGGOG00000010594	103	294	340	195	54	64	879	996	289	278	700
Locus_353524	0	1	0	0	0	0	0	3	0	0	0
blastnHuman.ENSG00000237552	1	1	0	0	0	0	0	0	0	0	0
blastnMouse.ENSMUSG00000091171	3	2	1	1	0	0	0	1	0	0	2
blastnHuman.Locus_118936	0	1	0	0	0	0	0	0	1	0	3
ENSGGOG00000025171	51	183	56	20	18	7	50	40	61	60	2038
blastnMouse.ENSMUSG00000091092	0	0	0	0	0	0	0	0	0	0	0
Locus_339288	1	0	1	2	1	0	0	0	0	0	8
Locus_225915	0	0	1	4	0	0	0	2	0	0	0
ENSGGOG00000013409	107	298	152	122	15	36	104	238	267	522	2786
ENSGGOG00000008325	3134	5641	2576	1221	1008	440	1801	1972	1438	1587	8990
blastnMacaque.Locus_190639	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000023914	0	0	0	0	0	0	0	0	0	0	0
blastnPan.Locus_82467	0	0	0	0	0	0	0	0	0	0	5
ENSGGOG00000034912	12	18	4	2	14	0	26	20	10	14	293
ENSGGOG00000008995	91	140	89	36	44	18	41	16	15	16	228
blastnHuman.ENSG00000234018	1	0	0	0	0	0	0	0	0	0	0
Locus_95911	0	0	0	0	1	0	0	0	0	0	49
Locus_58607	0	0	0	0	0	0	0	0	0	0	53
blastnHuman.ENSG00000254638	0	0	0	0	0	0	0	0	0	0	3
blastnMacaque.Locus_39364	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.XLOC_010714	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_115038	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000013519	40	77	11	16	16	71	367	584	34	124	813
ENSGGOG00000022706	0	5	0	0	0	14	0	1	97	261	2
ENSGGOG00000011872	72	202	35	83	34	64	43	38	54	308	526
ENSGGOG00000027860	43	157	35	29	5	3	10	6	3	3	35
ENSGGOG00000004164	532	2209	314	299	665	209	48	48	13	48	112
ENSGGOG00000007194	1	9	1	2	1	3	1	0	1	0	382
ENSGGOG00000007511	2	0	1	0	0	1	1	1	3	4	160
ENSGGOG00000001964	27	50	31	46	10	7	30	75	92	82	151
ENSGGOG00000022153	23	57	29	17	0	0	4	6	14	8	59
Locus_226085	0	0	0	1	0	0	0	0	0	0	19
blastnHuman.XLOC_000027	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000003693	290	527	185	65	99	58	129	125	70	67	985
ENSGGOG00000025166	3159	5627	2744	564	782	231	1875	897	1592	463	3433
ENSGGOG00000004520	0	0	7	6	9	6	0	0	0	0	159
ENSGGOG00000016795	469	1011	576	304	141	149	437	359	275	303	2023
blastnOrangutan.Locus_228463	0	1	0	0	0	0	0	0	0	0	2
blastnMacaque.Locus_394659	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000027097	49	197	103	37	22	15	45	36	38	52	607
ENSGGOG00000005462	701	1686	864	281	657	543	801	1377	1339	1443	2652
Locus_269297	0	0	0	0	0	0	0	0	0	0	5
ENSGGOG00000003259	3	15	4	0	3	2	1	10	1	0	88
ENSGGOG00000000032	59	150	50	22	22	15	35	71	49	100	523
ENSGGOG00000006170	228	914	161	180	87	51	190	306	228	485	1096
ENSGGOG00000024226	0	2	0	1	0	0	0	0	1	1	7
ENSGGOG00000007586	5	18	4	4	1	0	6	3	6	6	17
ENSGGOG00000008501	1046	2382	886	632	417	535	955	757	624	833	5293
ENSGGOG00000006734	60	145	49	42	11	8	25	41	18	35	535
ENSGGOG00000008351	34	80	3	1	0	0	0	0	0	0	64
Locus_133507	0	0	0	0	0	0	0	0	0	0	45
blastnMacaque.Locus_314479	0	0	0	0	0	0	0	0	0	0	1
Locus_150178	0	0	0	0	0	0	0	0	0	0	54
Locus_17623	0	0	0	0	0	0	0	0	0	0	20
blastnHuman.Locus_183808	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000024200	2	5	0	0	0	0	1	0	0	0	5
blastnPan.Locus_41138	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_373053	0	2	0	0	1	0	0	0	0	0	2
blastnMacaque.Locus_500232	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000250615	50	79	45	32	17	29	96	93	50	109	110
ENSGGOG00000015259	15	101	13	10	0	0	8	10	17	25	71
blastnHuman.ENSG00000235570	0	0	0	0	0	0	0	0	0	0	44
ENSGGOG00000002379	125	335	165	92	47	28	176	149	131	135	500
blastnMacaque.Locus_116045	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_429158	2	1	1	1	7	7	3	2	1	3	60
ENSGGOG00000001045	634	1126	465	423	136	70	366	429	303	456	3023
ENSGGOG00000000725	15	39	7	3	0	1	22	67	6	12	832
Locus_440511	0	1	0	0	0	0	0	0	0	0	6
ENSGGOG00000011451	620	1536	349	184	50	42	661	1187	387	413	1493
Locus_134214	0	0	0	2	0	0	0	0	0	0	23
ENSGGOG00000012787	23	46	19	20	0	1	14	18	3141	1683	140
blastnMacaque.Locus_244736	0	0	0	0	0	0	1	0	0	0	0
ENSGGOG00000008505	1919	1801	780	205	127	130	403	511	287	352	2433
ENSGGOG00000017070	140	265	6	3	0	0	1	1	0	0	35
Locus_371609	0	1	0	0	0	0	0	0	0	0	57
ENSGGOG00000003812	35	47	35	4	0	0	0	2	2	0	19
ENSGGOG00000024439	661	1342	441	388	263	236	874	1176	788	1151	3208
blastnPan.Locus_26069	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000003070	589	854	159	26	2	0	2	7	2	12	200
ENSGGOG00000011979	4	10	0	0	2	1	426	1088	246	244	17
blastnMouse.Locus_36039	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000012852	86	213	36	51	4	9	17	15	22	45	58
ENSGGOG00000007892	5	8	1	1	2	2	20	10	39	152	24
blastnMacaque.Locus_19147	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000014894	16	26	11	10	2	2	11	22	11	15	556
blastnPan.Locus_80931	0	0	0	0	0	0	0	0	0	0	0
Locus_393628	0	5	1	0	1	0	9	5	1	0	1
ENSGGOG00000011842	238	441	107	51	121	60	329	353	175	210	1880
ENSGGOG00000015869	40	206	6	3	2	5	94	275	65	120	420
blastnMouse.Locus_66004	0	0	0	0	0	0	0	0	0	0	0
blastnMouse.CUFF.218452	0	0	0	1	0	0	0	0	0	0	0
blastnOpossum.Locus_121098	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000015462	13	36	22	3	14	2	33	21	45	49	382
blastnHuman.XLOC_013194	0	0	0	0	1	0	3	3	1	2	8
ENSGGOG00000001265	0	1	0	0	0	1	8	27	1	1	2436
blastnMacaque.Locus_274165	2	1	0	0	0	0	0	0	0	0	4
ENSGGOG00000027205	118	217	220	134	17	35	81	101	83	167	3036
ENSGGOG00000025854	480	912	282	122	38	72	206	287	407	674	2974
ENSGGOG00000000790	325	674	172	190	317	129	342	431	61	176	513
blastnHuman.CUFF.335282	2	0	2	5	0	0	0	0	0	0	1
ENSGGOG00000004344	27	45	6	19	3	2	52	88	69	43	68
ENSGGOG00000010276	58	140	88	187	9	23	2	3	2	1	6
ENSGGOG00000001655	7	10	0	0	0	0	0	0	0	0	25
blastnHuman.Locus_69785	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000015956	267	353	214	110	41	55	162	245	198	223	3016
ENSGGOG00000016926	14382	35205	8171	6255	605	246	2793	294	18420	11736	9907
ENSGGOG00000009075	27	83	3	3	8	2	3	8	2	0	33
ENSGGOG00000025004	211	543	120	89	82	50	145	173	80	146	385
ENSGGOG00000010818	1	3	4	0	1	0	27	30	400	416	5
Locus_293112	0	0	0	0	0	0	0	0	0	0	93
ENSGGOG00000012026	90	179	107	41	31	15	243	149	825	185	744
ENSGGOG00000023315	4	2	1	1	1	1	0	2	0	0	4
ENSGGOG00000022630	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000027179	2823	3888	1620	339	8	4	63	81	11	31	23
blastnHuman.XLOC_011673	0	0	0	0	0	0	0	0	0	0	0
blastnMouse.Locus_40292	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000014680	127	348	120	63	143	94	84	77	31	102	488
blastnPan.Locus_81127	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000002396	150	205	2	4	1	0	67	41	173	152	24
ENSGGOG00000015778	52	106	8	37	65	141	77	99	81	139	1316
ENSGGOG00000028385	4	12	2	4	2	3	6	5	5	11	20
ENSGGOG00000007536	69	215	22	51	10	22	74	43	29	79	112
ENSGGOG00000015892	90	120	14	6	0	1	0	1	15	3	5
ENSGGOG00000002090	0	1	1	2	1	0	18	85	0	1	4
blastnHuman.ENSG00000228889	0	1	1	2	0	0	0	0	0	1	4
Locus_294693	86	74	59	15	3	2	95	52	12	10	76
blastnHuman.Locus_100930	3	10	14	5	0	0	0	1	2	0	5
Locus_196165	19	32	0	0	0	0	0	0	0	0	0
ENSGGOG00000004571	1	0	1	4	177	23	89	139	2149	10694	22
blastnMouse.Locus_54369	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000006583	599	841	310	236	218	157	318	595	465	473	3633
blastnMacaque.Locus_372154	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000007443	931	1710	489	358	71	102	361	531	360	518	2684
blastnMacaque.Locus_499932	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000004394	142	439	95	42	17	40	338	483	81	113	527
ENSGGOG00000012081	260	454	40	23	22	8	41	121	222	141	360
blastnMacaque.Locus_139042	0	0	0	0	0	0	1	0	0	0	0
Locus_18073	0	0	0	0	0	0	0	0	1	0	11
ENSGGOG00000016991	1	1	0	0	2	0	2	0	2	1	2
ENSGGOG00000003126	38	95	1	1	1	1	0	1	2	10	1
blastnHuman.ENSG00000248457	0	0	0	0	0	0	0	0	0	0	3
ENSGGOG00000005577	746	3036	295	397	6	8	18566	5727	156	480	303
blastnMouse.Locus_82066	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000023758	735	1971	29	23	0	0	84	243	0	12	21
blastnHuman.Locus_184361	0	0	1	0	0	0	0	1	0	0	5
blastnMacaque.Locus_498832	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000003464	20	48	18	12	8	1	49	26	43	15	87
ENSGGOG00000028244	258	521	111	95	106	54	601	707	512	1181	1252
ENSGGOG00000022771	1261	1925	720	296	758	447	467	864	240	413	1131
ENSGGOG00000013124	0	2	0	0	1	1	3	1	2	1	16
ENSGGOG00000005022	1139	2396	727	257	210	57	54	79	156	115	361
blastnHuman.Locus_131072	0	0	0	0	0	0	0	0	0	0	1
blastnMacaque.Locus_428087	0	1	0	0	2	1	0	0	0	0	0
ENSGGOG00000026207	2	9	19	9	3	2	4	8	0	2	1885
ENSGGOG00000011589	39	137	107	63	25	21	67	90	122	75	198
blastnPan.Locus_145626	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_427669	0	0	0	0	0	0	0	0	0	0	6
ENSGGOG00000002706	187	410	217	176	111	70	243	298	175	215	1796
blastnMacaque.Locus_116204	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000009673	13	7	2	3	0	0	2935	856	1	0	55
ENSGGOG00000005839	0	2	0	0	1	2	2	7	2	3	91
ENSGGOG00000009291	136	217	821	156	25	15	7	4	11	11	105
Locus_133993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSGGOG00000025661	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000002720	22	33	12	5	3	3	14	6	7	6	77
ENSGGOG00000015371	69	242	94	145	23	12	44	57	38	51	377
ENSGGOG00000006744	2035	5181	2570	1403	610	479	3872	6027	1564	2227	7905
CUFF.47177	0	0	0	0	0	0	0	0	0	0	70
Locus_149247	1	0	0	0	0	0	0	0	1	0	5
Locus_96385	0	5	1	1	0	0	5	1	2	3	3
ENSGGOG00000015000	823	1190	490	315	111	75	337	522	241	296	17461
blastnMacaque.Locus_115493	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000015730	203	493	58	49	2	4	64	120	553	1060	4648
ENSGGOG00000007054	5	18	0	4	31	18	5	5	1200	1838	17
ENSGGOG00000026552	1373	2998	1160	752	240	194	676	906	581	1042	7855
blastnMacaque.Locus_189238	0	0	0	0	2	0	0	0	0	0	1
ENSGGOG00000004659	1634	4682	640	125	39	17	73	98	170	90	662
ENSGGOG00000028192	359	423	246	132	85	48	122	146	140	139	618
ENSGGOG00000002202	82	248	208	57	19	8	87	134	55	22	1235
ENSGGOG00000015232	9	23	124	126	0	0	3	2	0	0	7
blastnPan.CUFF.372614	2	0	2	3	0	0	0	0	0	0	5
ENSGGOG00000004666	221	375	176	179	132	42	276	295	226	146	103
ENSGGOG00000034889	19	24	70	24	3	1	7	4	5	0	533
ENSGGOG00000016969	318	768	192	151	66	42	152	191	2281	2540	1406
ENSGGOG00000027820	16	52	14	42	2	1	0	0	0	1	6
Locus_134182	0	0	0	0	0	0	0	0	0	0	1651
blastnHuman.ENSG00000237844	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000022978	1	0	0	0	2	0	0	3	1	0	7
blastnMacaque.Locus_40091	0	0	0	0	0	0	0	0	0	0	23
ENSGGOG00000023886	1	0	0	0	0	0	0	0	0	0	3
ENSGGOG00000012793	856	1692	538	351	96	68	254	283	143	174	2075
Locus_337397	0	0	0	0	0	0	0	0	0	0	9
ENSGGOG00000009144	14	50	7	5	28	12	162	195	34	39	82
Locus_224702	0	1	0	0	0	0	0	0	0	0	19
ENSGGOG00000010673	0	3	0	0	0	0	7	11	3	4	10
ENSGGOG00000012810	1085	2691	445	585	1130	755	3484	3076	1192	1563	4514
ENSGGOG00000004747	425	846	177	137	101	118	79	82	47	44	615
blastnPan.Locus_176914	0	0	0	0	0	0	0	0	0	1	0
blastnMouse.ENSMUSG00000068680	0	0	0	0	1	0	0	0	1	0	0
CUFF.235233	0	2	0	0	0	0	0	0	0	0	12
ENSGGOG00000001671	3	8	5	5	0	2	4	28	15096	15518	9
CUFF.141894	76	167	76	49	32	40	21	76	56	45	415
ENSGGOG00000002338	35	99	91	36	12	3	11	27	19	26	183
ENSGGOG00000010713	0	4	1	0	0	0	0	14	4548	6831	0
ENSGGOG00000000242	295	357	10	6	17	2	1	4	4	2	213
ENSGGOG00000013161	43	105	40	31	355	103	29	60	35	56	423
ENSGGOG00000006778	0	0	0	0	0	0	0	0	0	0	10
blastnMacaque.Locus_139600	0	0	0	0	0	0	0	0	0	0	4
Locus_293292	0	0	0	0	0	0	0	0	0	1	11
ENSGGOG00000015803	0	2	0	0	0	0	0	0	0	0	84
ENSGGOG00000011981	1148	2351	1207	443	376	391	396	538	475	328	3653
ENSGGOG00000023770	169	403	123	124	67	67	316	271	591	866	1807
ENSGGOG00000014716	222	486	200	173	79	65	238	314	331	371	931
blastnMacaque.Locus_312802	0	0	0	0	0	0	0	0	0	0	0
Locus_353285	0	0	0	0	0	0	0	0	0	0	59
ENSGGOG00000004556	1108	2581	735	470	27	27	240	416	98	217	3615
Locus_337247	0	0	0	0	0	0	0	0	0	0	8
ENSGGOG00000002140	144	276	126	77	21	9	60	101	78	113	604
ENSGGOG00000022921	236	438	151	69	53	23	264	176	192	149	1240
ENSGGOG00000008768	0	6	3	0	0	0	0	2	2	0	100
blastnHuman.ENSG00000253593	0	1	0	0	0	0	1	0	1	1	0
Locus_17433	0	0	0	0	0	0	0	0	3	6	0
ENSGGOG00000010016	273	680	556	388	14	6	13	14	7	9	642
Locus_195749	0	0	0	0	0	0	0	0	0	0	8
ENSGGOG00000025142	2	6	1	2	1	0	1903	2185	68	92	39
ENSGGOG00000010221	52	129	28	38	0	1	18	5	0	0	374
blastnHuman.Locus_103103	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000016638	581	1110	449	335	382	199	539	684	370	594	1439
blastnMacaque.Locus_474088	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000028568	144	261	141	33	18	11	50	34	30	46	425
CUFF.343201	0	0	0	0	0	0	0	0	0	0	10
blastnMacaque.Locus_101194	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000011223	2	6	5	4	0	0	0	0	1	1	74
blastnMacaque.Locus_472917	0	0	0	0	0	0	0	0	0	1	0
ENSGGOG00000003928	305	473	62	66	9	6	240	251	36	40	284
ENSGGOG00000005474	80	214	49	34	3	2	26	37	15	20	546
ENSGGOG00000012764	138	287	39	29	0	0	12	4	12	1	174
Locus_59585	0	2	0	0	0	0	0	5	0	0	0
ENSGGOG00000000918	1855	3815	1618	679	947	535	1078	1022	1079	956	5733
blastnOpossum.Locus_34725	0	0	0	0	0	0	0	0	0	0	0
Locus_440865	1	4	0	0	0	0	4	21	0	0	75
ENSGGOG00000001639	125	365	43	91	350	730	410	444	258	1334	857
Locus_392465	0	2	0	0	0	0	120	107	22	25	3
ENSGGOG00000000907	51	108	70	34	3	2	15	7	2	5	26
ENSGGOG00000023671	3	10	3	2	0	2	111	148	1	6	13
blastnPan.Locus_145692	0	0	0	0	0	0	0	0	0	0	0
blastnMouse.Locus_2472	0	0	1	0	0	0	0	0	0	0	0
blastnMacaque.Locus_394754	1	0	0	0	0	0	0	0	0	0	0
Locus_391633	14	35	2	1	4	1	38	74	3	10	75
blastnHuman.ENSG00000248240	0	0	0	0	0	0	0	0	0	0	4
blastnPan.CUFF.368946	2	2	0	0	0	0	0	0	0	0	12
ENSGGOG00000005384	455	942	1341	479	538	486	540	450	685	479	225
ENSGGOG00000004323	128	301	33	31	27	17	64	39	16	17	229
Locus_225647	0	0	0	0	0	0	0	0	1	0	5
blastnMacaque.Locus_273050	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.XLOC_003330	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000002368	11	28	0	1	3	5	8	3	3	10	56
Locus_440105	3	1	3	0	0	0	0	2	4	8	15
ENSGGOG00000008461	1	1	0	0	0	0	0	0	0	1	537
blastnHuman.ENSG00000255102	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000026460	1755	2290	267	149	0	0	13	25	5	4	743
ENSGGOG00000004840	5542	16320	2662	3240	542	641	2218	2076	939	2928	3705
ENSGGOG00000015549	139	265	114	94	31	20	115	196	97	166	5434
ENSGGOG00000023242	9	24	1	1	4	5	23	28	16	19	117
blastnHuman.ENSG00000237822	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000012119	86	115	31	7	1	4	15	17	4	3	758
blastnHuman.ENSG00000248693	0	0	0	0	0	0	0	0	1	1	0
Locus_370986	2	1	1	1	0	0	0	0	0	0	1
Locus_105747	0	0	0	0	0	0	0	0	0	0	3
blastnOrangutan.Locus_137813	0	0	0	0	0	0	1	1	0	0	2
blastnMacaque.Locus_289596	0	0	0	1	0	0	0	0	0	0	3
ENSGGOG00000010915	4096	7536	4331	1653	1309	835	1348	1378	956	697	5946
ENSGGOG00000008074	11	24	4	2	2	4	7	10	11	8	59
ENSGGOG00000000227	1421	3644	1418	984	88	76	155	156	101	146	485
ENSGGOG00000025654	1	0	0	0	0	0	1	1	17	16	19
ENSGGOG00000034820	6	12	9	2	4	0	6	16	3	1	269
Locus_416770	4	18	0	2	0	0	0	0	0	0	48
ENSGGOG00000007926	25	32	19	4	2	1	16	30	20	13	324
ENSGGOG00000028342	2381	3849	611	238	27	15	96	27	0	8	193
blastnMacaque.CUFF.48667	1	0	0	0	0	0	0	0	0	0	2
blastnHuman.XLOC_003485	0	0	0	0	0	0	0	0	0	0	0
blastnPan.Locus_54596	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.XLOC_002277	0	0	0	0	1	0	0	0	0	1	8
ENSGGOG00000005086	1	1	0	0	1	0	0	2	0	1	0
ENSGGOG00000000867	1531	2661	1581	587	361	302	550	518	676	746	16518
ENSGGOG00000011596	9858	23153	5543	3566	12924	4703	8945	11437	3702	5684	23331
ENSGGOG00000025394	0	0	0	1	0	0	1	7	1	0	0
Locus_354005	0	0	0	0	0	0	0	0	0	0	24
blastnHuman.XLOC_009227	0	0	0	0	0	0	0	0	0	0	0
