Gene	Brain_Female1	Brain_Male1	Brain_Male2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Testis_Male1	Testis_Male2
ENSMMUG00000004293	39	127	47	62	39	14	21	21	13	10	7	53	31
blastnHuman.ENSG00000224128	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015691	0	2	0	2	0	0	0	0	0	0	0	23	7
blastnMouse.Locus_21488	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000013235	23	82	24	19	23	90	78	536	369	0	8	225	59
Locus_314793	0	1	0	0	0	0	0	0	0	0	0	59	25
ENSMMUG00000019062	5	15	2	1	0	2	3	3	6	6	22	105	24
ENSMMUG00000032512	15	53	20	25	20	9	8	12	10	9	3	218	78
ENSMMUG00000004605	31	38	54	8	1	2	1	14	43	1	0	5	2
blastnPan.CUFF.403140	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000224286	1	0	0	0	0	0	0	0	0	0	0	6	2
ENSMMUG00000016885	0	2	1	1	2	2	4	2	1	0	11	3	2
blastnHuman.ENSG00000255494	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSMMUG00000006579	167	482	250	126	194	49	123	60	55	41	121	443	99
blastnHuman.XLOC_005369	0	0	0	0	0	0	0	0	0	0	0	1	0
Locus_222487	0	0	0	0	0	0	0	1	0	0	1	1045	63
Locus_395157	0	0	0	0	0	0	0	0	0	0	0	9	1
ENSMMUG00000023076	37	120	65	69	47	24	13	17	17	11	12	2031	972
blastnGorilla.Locus_18691	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000022306	0	0	0	1	0	0	0	119	100	1	5	2	1
ENSMMUG00000022272	167	736	280	59	56	10	25	15	12	4	8	48	11
ENSMMUG00000002091	138	590	188	172	168	225	321	148	126	252	96	322	110
ENSMMUG00000008391	18	24	7	14	15	5	20	9	8	14	7	59	17
ENSMMUG00000017541	505	1866	794	635	572	311	375	235	227	279	384	8064	2524
ENSMMUG00000000585	0	1	0	2	1	0	1	1	0	1	0	22	23
ENSMMUG00000022897	34	179	41	47	53	22	15	158	166	9	20	904	276
ENSMMUG00000021787	6	34	8	21	19	8	6	5	3	63	19	710	284
Locus_339644	0	0	1	0	0	0	0	0	0	0	0	8	4
ENSMMUG00000003658	282	985	379	462	297	111	99	144	129	116	94	1502	590
ENSMMUG00000019890	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000021436	109	328	119	89	69	1707	2398	540	455	211	275	1554	202
ENSMMUG00000003533	3	7	9	1	12	0	0	11	0	0	0	909	212
ENSMMUG00000010121	12	83	29	22	24	37	43	169	36	53	332	242	50
Locus_209872	1	2	1	5	2	0	1	1	0	1	1	14	0
ENSMMUG00000005230	686	2287	861	1227	708	240	277	409	212	811	148	1382	271
ENSMMUG00000008875	47	193	67	109	73	141	131	144	105	142	165	1929	872
ENSMMUG00000029274	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_188737	0	0	0	0	0	0	0	0	0	0	0	11	1
ENSMMUG00000012789	0	0	0	0	0	3	15	79	199	447	456	2	1
ENSMMUG00000006450	738	1758	676	1079	838	901	593	338	329	240	228	1639	849
ENSMMUG00000008699	0	1	0	2	0	0	3	28	9	2	17	7	0
Locus_272606	1	0	0	0	0	0	0	0	0	0	0	53	5
Locus_146347	44	88	27	68	62	49	29	21	35	22	31	194	101
ENSMMUG00000018972	36	104	33	80	41	17	2	12	17	12	2	31	32
Locus_138887	0	0	0	0	0	0	0	1	0	0	0	17	4
blastnHuman.ENSG00000248545	0	0	0	0	0	0	0	0	0	0	0	4	0
blastnHuman.CUFF.322259	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000255364	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000018327	0	0	0	0	0	0	0	0	0	0	1	2	0
Locus_102098	0	0	0	0	0	0	0	0	0	0	0	287	83
ENSMMUG00000023689	0	0	0	0	0	0	0	0	0	0	0	40	11
ENSMMUG00000018991	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000031279	91	311	124	153	106	33	71	121	151	301	282	2169	740
ENSMMUG00000015644	0	0	0	0	0	0	0	0	1	0	0	1	0
ENSMMUG00000018006	204	712	228	416	281	113	73	137	123	144	61	2108	672
blastnGorilla.Locus_338921	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000019505	217	1290	531	699	428	267	519	339	174	385	663	4225	795
blastnChicken.Locus_73374	0	0	0	0	0	0	0	0	0	0	0	2	0
blastnHuman.ENSG00000234807	0	4	1	1	0	1	0	2	2	1	0	1	1
blastnMouse.Locus_98726	0	1	0	0	0	0	0	0	0	0	0	0	0
Locus_211191	0	5	0	0	1	0	0	2	0	0	0	11	19
blastnMouse.Locus_33973	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000003937	0	0	0	0	0	0	1	0	0	0	0	21	0
Locus_371788	8	24	10	8	4	5	9	3	3	11	37	1019	333
ENSMMUG00000013645	14	48	26	27	20	5	2	11	10	2	0	1009	284
ENSMMUG00000001125	33	132	33	66	54	18	25	52	76	31	47	442	136
ENSMMUG00000031605	7	45	6	50	29	1	8	3	9	1	1	239	105
ENSMMUG00000003772	0	0	0	0	0	0	0	0	0	0	0	233	121
blastnPlatypus.Locus_173465	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000030924	0	0	0	1	1	0	1	2	1	0	0	2	0
ENSMMUG00000002456	1409	5607	2633	706	1448	115	130	412	270	202	3206	8159	2322
ENSMMUG00000030105	17	57	23	20	16	0	1	10	2	3	1	192	75
blastnHuman.XLOC_010677	0	0	0	0	0	0	0	0	0	0	0	5	0
ENSMMUG00000010280	350	1563	625	602	1259	161	340	150	54	142	272	1118	299
Locus_21321	1	1	0	0	0	2	1	1	0	1	1	0	0
ENSMMUG00000010579	89	421	167	37	62	161	214	304	261	8	3	156	33
ENSMMUG00000009799	353	1006	420	188	370	4	20	13	9	18	62	859	176
ENSMMUG00000006552	176	585	254	284	197	173	158	119	192	134	81	787	229
ENSMMUG00000032187	0	0	2	1	0	0	0	0	0	0	0	0	0
ENSMMUG00000011258	161	620	359	109	138	47	97	50	34	196	500	863	188
blastnHuman.ENSG00000248199	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSMMUG00000003236	4202	10670	5186	3718	4845	30	95	91	146	255	1078	490	90
blastnPan.Locus_118041	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.CUFF.341195	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000003622	5	18	5	16	36	0	2	1	0	1	1	16	3
ENSMMUG00000008836	214	783	363	227	278	205	421	370	396	995	2163	3311	1067
blastnHuman.XLOC_000585	0	1	0	0	0	1	0	0	0	0	0	3	2
blastnHuman.Locus_120334	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_272284	0	0	1	0	0	0	0	0	0	0	0	47	18
ENSMMUG00000001307	15	44	13	103	120	7	1	1	0	0	3	1035	136
ENSMMUG00000003754	0	1	1	0	0	0	0	0	0	0	0	0	0
Locus_190300	0	0	0	0	0	0	0	0	0	0	0	12	3
Locus_272935	2	19	21	0	1	0	0	0	0	0	0	9	4
ENSMMUG00000020835	29	19	7	12	7	8	2	12	8	39	11	2095	820
ENSMMUG00000011718	2	2	0	12	1	2	9	3408	6070	3640	8796	48	17
ENSMMUG00000028861	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_393911	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000251309	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnPan.Locus_152288	0	0	0	0	0	0	0	0	0	0	0	8	0
blastnHuman.CUFF.315874	0	0	0	0	0	0	0	0	0	0	0	2	1
ENSMMUG00000014350	502	1594	643	971	762	199	238	89	104	94	96	620	177
ENSMMUG00000014515	157	589	216	258	169	107	125	116	89	93	99	929	466
ENSMMUG00000002345	52	185	69	53	34	39	95	134	146	99	49	321	80
ENSMMUG00000013879	94	413	113	250	170	84	97	154	126	140	158	3545	1042
ENSMMUG00000008334	8	17	15	8	5	34	27	9	5	1	0	36	2
blastnPan.Locus_16246	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012587	16	43	16	49	30	12	21	30	33	45	53	171	45
ENSMMUG00000005024	44	181	61	177	113	61	46	19	39	67	15	11484	4577
blastnGorilla.Locus_177680	0	2	0	3	4	0	0	0	0	0	0	5	0
blastnHuman.CUFF.209894	0	0	0	0	0	0	0	0	0	0	0	2	0
Locus_39259	0	0	0	0	0	0	0	0	0	0	0	36	3
ENSMMUG00000017206	364	1611	546	623	369	138	128	82	103	177	105	3044	739
ENSMMUG00000014652	6	50	4	1	1	0	0	3	1	10	0	33	20
ENSMMUG00000020941	80	403	175	114	129	265	148	280	301	279	481	331	132
Locus_394030	0	4	1	0	0	1	0	0	0	0	0	0	0
blastnOrangutan.Locus_156424	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000017058	0	0	0	23	29	0	0	0	0	0	0	0	0
ENSMMUG00000018711	93	265	134	86	71	39	55	72	104	67	200	744	317
Locus_448643	3	14	5	4	3	0	0	0	0	0	0	4	3
ENSMMUG00000020727	69	241	113	69	76	10	79	142	56	150	704	240	47
ENSMMUG00000003294	274	872	412	256	404	262	202	213	125	660	2439	2200	416
ENSMMUG00000016295	141	489	242	106	75	17	23	45	23	30	32	198	43
blastnMouse.Locus_27426	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000018160	12	36	13	27	21	0	7	73	109	25	21	58	10
ENSMMUG00000005914	39	166	31	77	41	46	113	135	69	38	19	968	165
Locus_428385	1	1	1	0	0	0	0	0	0	0	0	12	0
ENSMMUG00000022639	340	1161	450	1028	726	206	275	386	268	344	443	1043	364
blastnHuman.XLOC_013805	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnMouse.ENSMUSG00000090913	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMMUG00000019824	76	363	103	92	157	3	3	0	1	0	0	7	0
ENSMMUG00000017900	10	58	32	0	0	0	0	0	0	0	0	2251	673
blastnHuman.Locus_46435	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnHuman.ENSG00000224137	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016176	0	0	0	0	0	0	0	0	0	0	0	6	3
blastnPan.CUFF.230497	0	1	0	0	0	0	0	0	0	1	0	1	0
Locus_115317	0	0	0	1	1	0	0	0	0	0	0	1	2
ENSMMUG00000020802	443	1668	528	1009	1115	152	133	55	62	44	45	1279	338
Locus_289529	0	2	0	2	1	0	0	1	0	0	0	3	0
blastnGorilla.Locus_17841	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000244351	0	3	0	1	0	0	0	0	0	0	0	0	0
Locus_429766	0	1	0	0	0	0	2	3	3	0	1	0	1
ENSMMUG00000020631	46	152	56	63	51	58	50	42	34	36	21	1299	540
ENSMMUG00000021801	2064	5534	3215	1130	1255	284	226	140	222	89	127	686	514
ENSMMUG00000004818	1593	5194	1804	1310	1236	4997	2986	208	268	448	105	582	86
blastnPlatypus.Locus_189838	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000006398	92	342	159	141	84	72	103	78	91	154	178	293	105
blastnHuman.Locus_119313	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMMUG00000009463	1087	2726	942	1288	1248	1156	822	733	753	849	850	10202	4818
Locus_340211	1	9	9	0	0	0	0	0	1	0	1	1681	1087
Locus_473192	0	2	0	0	0	0	0	0	0	0	0	5	1
ENSMMUG00000018628	2	2	0	0	3	1	8	18	13	47	37	75	40
ENSMMUG00000017108	466	2218	1265	398	329	223	270	185	168	195	257	1742	586
ENSMMUG00000022833	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnPan.CUFF.23848	4	7	5	4	3	5	2	4	1	2	2	1	1
ENSMMUG00000023627	137	429	161	52	60	22	63	91	94	54	102	650	212
blastnHuman.Locus_63006	0	0	0	0	0	0	0	0	0	0	1	0	0
blastnHuman.Locus_61457	0	2	0	0	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_371849	0	0	1	0	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_464209	3	4	0	3	0	0	1	0	0	0	0	1	0
blastnMouse.Locus_75469	1	0	0	1	0	0	1	0	1	0	0	1	0
blastnPan.Locus_138363	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000017009	16	47	20	18	16	5	12	12	5	14	14	62	13
blastnPan.CUFF.402332	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_62551	0	1	0	0	0	0	0	0	0	1	0	8	1
blastnPan.CUFF.12230	3	11	0	2	5	0	2	0	0	0	0	14	0
blastnHuman.Locus_68951	0	0	0	0	0	0	0	0	0	0	0	2	2
ENSMMUG00000008256	3	8	3	2	9	3	6	5	1	0	1	10	2
ENSMMUG00000021085	192	529	231	142	124	59	77	88	134	75	81	362	119
blastnHuman.ENSG00000253267	1	11	1	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000843	65	245	56	54	90	31	32	16	14	7	56	1682	360
ENSMMUG00000005552	155	385	127	180	165	66	102	82	130	93	137	1871	592
ENSMMUG00000009944	226	580	229	265	352	112	136	131	112	129	355	1762	548
blastnHuman.ENSG00000254451	1	1	0	1	0	0	0	0	0	0	0	9	2
ENSMMUG00000003740	1	6	2	1	2	0	1	2	0	0	1	10	2
ENSMMUG00000022874	24	34	15	22	4	10	17	23	15	66	96	59	19
Locus_39328	0	0	0	0	0	0	0	0	0	0	0	478	113
ENSMMUG00000009594	322	1061	348	257	365	6	56	27	79	1444	465	176	39
ENSMMUG00000012898	5	19	10	3	6	0	0	0	0	0	0	1	0
Locus_372468	3	9	7	6	3	0	0	0	1	1	0	2	4
Locus_272531	0	0	0	1	1	0	0	0	0	0	0	14	3
ENSMMUG00000006351	137	388	176	204	168	114	197	123	207	105	65	1671	460
blastnHuman.Locus_2093	0	0	0	0	0	0	0	0	0	0	0	1	0
Locus_314492	11	26	2	31	16	1	0	0	0	0	0	41	3
blastnMouse.ENSMUSG00000072589	0	0	0	0	0	0	0	0	0	0	0	2	0
Locus_61029	0	0	0	0	0	0	0	3	4	0	0	0	0
ENSMMUG00000005011	93	234	163	127	159	49	42	37	12	78	232	4564	2522
ENSMMUG00000023172	87	419	123	402	227	81	71	82	83	91	54	216	53
ENSMMUG00000016343	238	759	319	341	294	117	137	121	94	77	51	1095	322
Locus_19275	0	0	0	0	0	0	0	1	1	0	0	2	0
Locus_101792	0	0	0	0	0	0	0	2	0	0	0	14	7
blastnHuman.Locus_86780	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnHuman.ENSG00000248428	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnGorilla.Locus_135121	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021153	17	83	22	9	6	8	8	21	30	47	17	36	7
ENSMMUG00000029468	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004669	2	3	1	0	0	0	1	0	0	0	0	130	40
Locus_340677	0	0	0	0	0	0	0	0	0	0	0	130	16
blastnGorilla.Locus_464981	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000005534	12	58	15	15	30	153	275	87	75	249	168	173	38
blastnHuman.Locus_146825	0	2	0	0	0	0	0	1	2	0	0	3	0
ENSMMUG00000000556	18	44	25	22	25	19	32	2	1	3	6	58	6
blastnGorilla.Locus_57953	0	0	0	0	0	0	0	0	0	0	0	1	0
Locus_313875	1	11	4	2	3	0	0	0	0	0	0	0	0
ENSMMUG00000029002	0	0	0	0	0	0	0	0	0	0	0	5	0
ENSMMUG00000023039	0	0	0	1	0	0	1	1	0	0	1	14	2
blastnHuman.ENSG00000230920	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000014878	20	19	28	46	11	12	8	5	3	1	1	89	53
blastnPan.Locus_105108	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000032061	0	0	0	0	0	3	1	1	0	12	1	2	3
ENSMMUG00000029806	37	136	44	53	54	19	22	28	32	17	23	418	148
ENSMMUG00000003024	0	9	1	0	0	23	21	9	10	0	0	6	1
ENSMMUG00000017600	2	1	0	0	1	1	3	11	6	4	3	2	0
ENSMMUG00000013406	176	705	277	384	269	142	81	166	172	85	69	1432	589
ENSMMUG00000006788	0	1	0	0	0	0	1	0	0	0	0	1	1
ENSMMUG00000019433	0	0	0	0	0	0	1	10	15	0	4	3	0
ENSMMUG00000028719	691	2613	1452	146	235	31	131	163	90	136	357	1336	303
ENSMMUG00000006424	1	0	0	0	0	0	1	2	5	0	0	2	4
blastnHuman.XLOC_011615	0	0	0	0	0	0	0	0	0	2	1	0	0
ENSMMUG00000012027	54	219	73	0	0	2	1	7	6	17	56	351	119
blastnHuman.ENSG00000235209	1	5	1	1	0	0	0	0	0	0	0	1	1
ENSMMUG00000020925	1668	4799	1497	3161	2238	493	662	720	818	562	784	4713	1547
blastnHuman.XLOC_012857	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_340872	0	0	0	0	0	0	0	0	0	0	0	14	2
ENSMMUG00000022083	0	1	0	0	0	0	0	15	15	0	0	25	7
ENSMMUG00000015453	490	1411	638	602	436	596	388	56	110	125	66	1961	1039
ENSMMUG00000001585	130	523	197	186	254	74	164	138	72	171	685	1343	137
Locus_61817	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMMUG00000014471	7	65	24	7	11	155	91	7	10	0	0	85	25
blastnHuman.ENSG00000224459	0	4	0	2	6	1	0	1	0	0	2	2	1
ENSMMUG00000010048	154	448	221	285	296	195	174	264	369	1051	2296	391	145
blastnPan.CUFF.212876	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_167286	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004648	281	978	423	681	494	206	210	195	213	131	180	1878	744
ENSMMUG00000002304	0	0	0	0	0	0	0	0	0	0	0	14	1
ENSMMUG00000001147	17	75	25	38	21	15	25	18	14	9	21	264	75
blastnHuman.ENSG00000242145	0	0	0	0	0	0	0	0	0	0	0	2	0
Locus_209851	0	0	0	0	0	0	0	0	0	0	0	18	17
ENSMMUG00000003802	513	1480	638	1433	1757	787	617	152	186	143	368	1650	494
ENSMMUG00000002828	0	1	0	0	0	0	0	0	0	0	0	595	158
ENSMMUG00000021385	35	170	25	18	49	42	33	10	10	63	95	6	0
ENSMMUG00000012835	9	162	59	3	25	62	186	43	103	42	376	820	402
ENSMMUG00000031533	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000013276	1	5	0	0	1	0	15	36	34	65	94	299	101
ENSMMUG00000002601	10	36	7	55	31	5	9	4	5	6	4	463	130
ENSMMUG00000011604	169	525	216	325	291	123	206	116	137	106	188	697	323
blastnGorilla.Locus_442019	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000009259	1	2	0	0	1	0	1	0	0	0	0	4	0
ENSMMUG00000012191	1	2	3	0	0	0	3	1	4	0	1	7	2
blastnHuman.Locus_126541	0	0	0	0	0	0	0	0	0	0	0	1	1
blastnOrangutan.Locus_87228	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSMMUG00000014272	11	42	14	17	14	19	48	15	14	23	44	255	96
blastnHuman.ENSG00000247033	48	138	63	19	25	7	3	10	3	5	3	26	5
blastnHuman.ENSG00000256232	1	0	0	1	1	0	1	1	0	0	0	1	0
blastnHuman.XLOC_006166	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_191726	2	1	3	0	0	0	0	0	0	0	0	5	1
blastnMouse.Locus_81601	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000011622	83	254	82	88	126	39	52	86	52	70	190	1146	340
ENSMMUG00000018176	197	630	325	318	245	1	0	0	0	0	0	295	3
ENSMMUG00000019333	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSMMUG00000001491	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_101155	0	0	0	0	0	0	0	0	0	0	0	11	6
ENSMMUG00000007151	73	208	61	97	73	69	50	59	57	120	85	127	37
ENSMMUG00000015246	1138	4374	1715	1725	1469	100	124	164	183	56	63	264	65
blastnPlatypus.Locus_7954	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000003048	114	285	177	111	70	126	110	103	119	121	142	368	127
ENSMMUG00000010689	234	570	303	276	210	400	606	203	231	224	265	1691	567
ENSMMUG00000021360	63	233	117	28	67	37	58	33	21	28	200	2061	477
ENSMMUG00000022147	0	3	1	0	2	0	4	0	0	0	1	11	0
blastnPan.CUFF.250209	0	0	0	0	0	0	0	0	0	0	0	1	1
Locus_372604	0	2	0	0	0	0	0	1	1	0	0	403	83
ENSMMUG00000014973	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnHuman.ENSG00000253154	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000005106	366	1115	519	418	477	294	528	478	243	242	894	2128	1020
ENSMMUG00000017427	9307	24880	10138	5814	7133	2538	1446	0	1	6	7	447	122
Locus_210213	0	0	0	0	0	0	0	0	0	0	0	2	3
ENSMMUG00000000877	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnOrangutan.Locus_195069	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMMUG00000006945	0	2	0	0	0	0	0	0	0	0	0	7	2
Locus_272562	0	0	0	0	0	0	0	0	0	0	0	9	5
Locus_61506	0	9	2	0	0	0	0	0	0	0	0	1	2
ENSMMUG00000021093	0	0	0	0	0	0	0	0	0	0	1	4	0
ENSMMUG00000001441	0	0	0	0	0	0	0	0	0	0	1	0	0
blastnPan.Locus_72484	0	0	0	1	1	0	0	1	0	0	0	3	0
blastnHuman.ENSG00000236133	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMMUG00000008397	90	256	84	157	109	114	70	60	97	81	32	975	538
ENSMMUG00000008766	182	703	324	47	42	0	1	0	0	0	0	573	215
Locus_370850	1	1	0	1	1	0	0	1	0	0	0	0	0
ENSMMUG00000010964	0	0	0	0	0	0	0	0	0	0	0	1	2
ENSMMUG00000006659	12	34	6	95	47	50	171	22	17	0	1	161	33
ENSMMUG00000000630	74	289	126	296	173	41	14	52	57	49	38	1261	600
ENSMMUG00000029213	27	167	61	81	49	33	5	22	7	4	9	261	143
Locus_189989	5	30	6	21	13	0	0	4	7	2	1	97	15
blastnHuman.ENSG00000250150	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015873	0	4	2	2	0	2	6	5	7	11	7	187	28
ENSMMUG00000021294	0	2	0	1	0	0	1	0	0	0	0	1	0
blastnHuman.XLOC_007037	0	0	0	0	0	0	0	0	0	0	0	0	3
blastnHuman.ENSG00000224851	0	0	1	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_119476	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSMMUG00000005256	598	1777	579	848	1137	18	46	30	28	45	139	1936	216
blastnHuman.ENSG00000253380	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000022872	651	3399	1583	378	785	245	395	438	391	72	840	415	49
ENSMMUG00000018164	6	6	0	0	2	2	0	0	0	1	0	133	40
Locus_18178	0	1	0	0	0	0	0	0	0	0	0	1	1
ENSMMUG00000015353	62	198	69	96	73	73	82	71	65	92	132	607	158
ENSMMUG00000023253	4	17	7	2	66	0	0	0	0	1	0	5	7
ENSMMUG00000006005	192	693	226	0	0	0	0	2	0	1	0	67	14
ENSMMUG00000008284	10	43	17	36	17	6	8	12	5	8	12	265	38
ENSMMUG00000020673	11	26	12	7	7	0	3	5	2	3	9	126	13
ENSMMUG00000032171	0	0	0	0	0	0	0	0	0	0	0	0	0
CUFF.85717	1	3	2	2	2	0	0	0	1	0	0	1	0
ENSMMUG00000001998	142	349	187	141	114	57	79	113	81	67	123	403	148
blastnOrangutan.Locus_3279	0	0	2	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000002996	128	628	276	58	172	24	31	49	36	24	188	493	75
ENSMMUG00000008741	90	346	124	161	291	30	31	38	13	16	58	587	160
ENSMMUG00000020821	5	15	6	4	2	0	1	0	0	0	0	2608	795
Locus_313015	0	0	0	0	0	0	0	0	0	0	0	83	30
blastnGorilla.Locus_149098	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000013446	0	0	6	2	0	12	375	0	0	458	36	3	1
blastnMouse.Locus_71954	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_394478	0	0	0	0	0	0	0	0	0	0	0	33	6
ENSMMUG00000007584	11	16	27	2	1	0	0	5	0	0	0	431	172
ENSMMUG00000002288	12	88	36	44	51	12	17	2252	1998	108	352	164	37
ENSMMUG00000003886	4	12	1	2	3	20	20	30	45	28	23	2659	76
ENSMMUG00000005803	32	88	33	62	27	16	42	25	27	40	30	614	265
ENSMMUG00000030931	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000031152	16	46	18	16	18	43	19	7	19	7	6	32	37
Locus_289472	0	0	0	0	0	0	0	0	0	0	0	19	4
Locus_60693	0	0	0	0	0	0	0	0	0	0	0	50	1
ENSMMUG00000005553	178	655	312	172	167	51	142	201	137	72	482	1326	596
ENSMMUG00000021354	123	525	156	2	0	6	59	175	150	0	2	288	70
ENSMMUG00000006758	295	1165	369	213	330	242	474	138	126	3928	21046	1497	339
ENSMMUG00000004917	329	1301	468	458	635	140	434	23	17	7	7	306	53
blastnMouse.Locus_6839	0	0	0	0	0	0	0	0	0	0	0	2	1
Locus_222096	0	1	0	0	0	2	1	0	0	0	0	1	6
ENSMMUG00000014306	478	1613	649	1017	757	709	587	520	287	557	617	3470	2588
ENSMMUG00000018346	0	3	1	0	0	2	1	0	0	105	1	69	38
ENSMMUG00000021980	700	2189	931	747	841	319	980	620	532	1081	2108	6916	1051
ENSMMUG00000022194	42	149	62	17	12	84	308	108	87	2423	3110	130	49
ENSMMUG00000003133	0	2	0	0	1	2	0	0	0	0	0	7	3
blastnHuman.XLOC_010800	0	0	0	0	0	0	0	0	0	0	0	2	0
blastnPan.Locus_116730	6	9	7	1	0	0	1	1	5	0	0	55	5
ENSMMUG00000016904	13	52	28	4	1	2	8	2	2	12	2	23	2
blastnHuman.Locus_147468	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSMMUG00000001017	16	84	40	26	30	26	21	19	17	12	22	933	836
ENSMMUG00000021087	255	687	387	162	205	291	264	289	218	196	454	854	332
blastnHuman.Locus_101630	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000003650	119	367	220	144	149	41	99	88	98	86	290	530	160
ENSMMUG00000031255	0	1	0	1	0	1	0	0	0	0	0	1	0
blastnOrangutan.Locus_218922	0	0	0	0	2	0	0	0	0	0	0	1	0
Locus_272265	2	7	3	0	0	0	0	0	0	0	0	7	15
ENSMMUG00000009053	2	0	0	71	35	0	0	0	0	0	0	3	1
blastnGorilla.Locus_197254	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnPan.Locus_168780	0	1	0	0	0	0	0	0	0	0	0	2	0
blastnHuman.ENSG00000254872	15	72	28	15	7	0	1	1	1	0	0	9	0
ENSMMUG00000018717	74	261	78	219	104	48	69	67	80	29	39	175	43
ENSMMUG00000002911	67	206	82	123	126	27	58	49	48	20	39	359	95
ENSMMUG00000014134	7	33	4	5	9	3	3	1673	693	0	1	9	0
ENSMMUG00000011050	125	282	115	43	57	1	0	0	0	0	1	1	0
ENSMMUG00000004768	35	130	25	176	274	9	22	61	43	8	62	30	4
ENSMMUG00000019265	81	388	123	59	143	9	20	6	13	4	13	130	22
