Gene	Brain_Female1	Brain_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Ovary_Female1	Ovary_Female2	Testis_Male1	Testis_Male2
ENSXETG00000004716	392	385	146	176	229	257	109	165	2581	893	3649	1847
Locus_133860	127	106	39	63	93	141	2496	9560	4	4	1179	684
ENSXETG00000008653	472	695	549	1308	412	825	326	636	444	1665	656	1178
ENSXETG00000031370	1	1	1	1	6	7	7	6	0	4	3	21
ENSXETG00000031366	0	0	0	0	0	0	0	0	0	0	0	0
Locus_182528	0	0	2	9	3	12	25	57	0	0	1	3
ENSXETG00000032538	199	234	184	287	331	403	163	254	497	721	583	903
ENSXETG00000020280	408	466	365	257	289	319	139	172	343	345	220	276
ENSXETG00000007884	62	41	309	246	150	235	251	351	53	108	391	309
ENSXETG00000013035	157	179	94	125	207	220	125	200	174	879	402	2030
ENSXETG00000031712	18	25	0	0	4	6	2	4	23	60	103	56
ENSXETG00000017928	20	6	42	26	105	161	79	83	278	563	169	177
ENSXETG00000008859	18	4	94	44	1077	482	236	284	9	156	214	30
ENSXETG00000004891	439	500	341	290	285	238	149	172	548	861	1039	1016
ENSXETG00000010720	40	26	38	41	121	102	40	50	4647	1677	1034	626
Locus_13204	6	7	0	3	4	5	0	2	50	50	11	31
ENSXETG00000020685	971	1123	1128	1136	2835	2041	405	317	1673	940	858	730
ENSXETG00000019291	124	131	106	107	3557	1292	326	332	8	24	450	610
ENSXETG00000021115	413	627	89	56	194	218	88	110	476	573	356	631
Locus_31857	1	0	0	0	0	0	0	0	0	0	225	154
ENSXETG00000014169	173	97	98	103	54	81	28	56	2	7	12	67
ENSXETG00000014017	1081	760	1245	1414	1733	1190	477	353	1650	1189	1449	595
ENSXETG00000033012	40	32	0	0	0	0	0	0	1	0	2	8
ENSXETG00000017351	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000022243	6691	7183	7	11	134	464	0	3	39	30	611	1079
ENSXETG00000031524	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000030410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSXETG00000002818	484	565	299	221	370	259	119	99	529	2654	1005	4103
ENSXETG00000022904	92	110	116	81	257	193	93	133	1973	2884	422	499
CUFF.131645	1	3	5	4	4	3	2	1	0	0	12	3
ENSXETG00000026441	0	0	0	0	0	0	1	2	0	0	1	0
ENSXETG00000027610	780	526	1083	1111	1262	1466	676	908	26	23	556	667
ENSXETG00000003335	33	9	0	0	0	0	3	0	0	0	1	1
ENSXETG00000015482	422	743	100	58	95	75	20	31	1111	1387	425	585
ENSXETG00000002605	9	15	2	11	3	1	5	6	4	8	71	139
ENSXETG00000009048	7	14	2	2	1	5	0	1	0	3	58	66
ENSXETG00000013956	196	101	338	198	251	208	169	127	2300	1524	1097	658
ENSXETG00000001534	138	60	3301	2181	13648	8234	25	25	6	10	172	323
ENSXETG00000018435	1412	1589	443	361	543	534	228	239	826	1076	1613	1762
Locus_11718	26	39	5	9	6	2	0	6	0	0	2	1
ENSXETG00000016900	1676	1899	2286	1950	2218	2068	1119	1794	6618	3592	7461	4874
ENSXETG00000032093	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000032281	75	63	233	231	647	624	120	164	588	1308	46	128
ENSXETG00000029924	86	125	70	46	126	84	52	70	149	221	160	483
ENSXETG00000031046	1	0	0	0	10	2	43	50	1	0	13	25
ENSXETG00000016415	16	25	30	8	349	157	17	52	3	10	42	64
ENSXETG00000024477	75	89	617	534	113	116	28	48	6	47	38	221
ENSXETG00000017282	26	40	56	46	88	83	61	67	340	1036	229	658
ENSXETG00000027689	92	113	0	0	0	0	0	0	0	0	2	6
ENSXETG00000025579	1	0	0	0	0	0	0	1	0	0	2	10
ENSXETG00000030587	13	12	0	1	92	166	2	6	1786	592	210	272
ENSXETG00000001812	14	10	1067	1148	15	42	173	324	0	2	12	23
ENSXETG00000001808	1908	1222	1674	2244	7316	9179	2739	3302	1510	1145	2773	2810
ENSXETG00000002903	244	354	185	206	233	261	109	170	1950	3699	582	1531
ENSXETG00000020228	20	5	1	0	76	58	45	32	423	1910	17	60
ENSXETG00000001073	826	496	945	523	2878	3373	1086	1128	5	0	1360	298
ENSXETG00000013060	267	337	214	191	221	198	122	136	1569	2823	952	792
ENSXETG00000019904	211	255	5	10	5	32	0	0	3	1	124	188
ENSXETG00000002064	533	525	381	389	458	489	227	397	3602	3480	2828	1982
ENSXETG00000034233	0	0	0	0	0	0	0	0	0	0	4	12
ENSXETG00000014102	503	547	1050	1202	978	823	244	285	1618	3249	694	636
ENSXETG00000027991	5	2	0	1	1	1	1	0	0	0	6	10
ENSXETG00000025934	433	367	489	342	376	366	130	156	2400	2125	1504	981
ENSXETG00000019945	109	88	30	24	29	22	4	15	0	1	51	106
ENSXETG00000022058	0	2	0	0	1	24	0	0	0	0	84	92
ENSXETG00000030726	146	123	51	65	62	67	31	47	87	206	392	544
ENSXETG00000001163	1	3	0	0	0	0	0	0	9	16	8	56
ENSXETG00000014129	269	290	196	251	340	369	83	178	366	912	980	1536
Locus_129031	1	0	0	1	0	0	0	0	0	0	15	5
ENSXETG00000023000	32	47	32	15	90	51	137	47	71	279	78	85
ENSXETG00000033815	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000011560	313	255	25	3	78	161	20	102	0	1	39	85
ENSXETG00000010642	3212	3680	1217	911	2704	2624	1473	1412	3498	1579	1973	881
ENSXETG00000009626	26	47	7	5	28	29	5	13	1634	2109	358	436
ENSXETG00000029994	107	136	5	2	5	5	0	6	10	0	5	8
ENSXETG00000004960	966	1115	201	169	691	752	933	833	296	497	460	585
ENSXETG00000012959	724	528	980	649	2215	994	1406	412	10803	7547	1012	381
ENSXETG00000032222	0	0	0	0	0	0	0	0	0	0	0	1
ENSXETG00000025940	138	151	573	662	288	295	57	77	218	753	183	222
blastnPlatypus.Locus_14805	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000010089	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000006191	540	498	605	537	2921	3442	277	333	2181	808	1161	636
ENSXETG00000024953	175	162	187	237	369	281	256	240	145	59	66	22
ENSXETG00000020349	2116	2002	998	938	1219	1290	771	1003	2093	2268	2038	1184
ENSXETG00000013348	79	64	7	5	9	23	3	5	0	1	2	3
ENSXETG00000032319	89	125	40	41	51	87	23	50	595	585	111	181
ENSXETG00000024951	349	441	68	52	159	125	43	99	150	90	176	256
ENSXETG00000003260	1276	1805	143	104	1746	1868	153	161	743	2447	579	1394
ENSXETG00000012063	1017	1313	421	395	727	779	294	359	757	1488	1056	1528
ENSXETG00000000978	1	0	0	0	0	0	0	1	0	6	50	357
Locus_99749	0	0	0	0	2	4	0	1	0	0	10	16
Locus_190491	0	0	0	0	0	0	0	0	11	6	1	2
ENSXETG00000033333	1	0	8	2	0	0	0	0	0	1	4	14
ENSXETG00000016057	30	11	154	189	3533	2441	240	496	0	0	57	57
ENSXETG00000030722	0	0	0	0	0	0	0	0	0	0	0	1
ENSXETG00000030661	13	11	0	0	15	8	0	0	0	1	116	251
ENSXETG00000022566	284	222	213	215	1503	999	645	612	73	110	634	691
ENSXETG00000031309	79	96	91	85	71	70	31	55	14	22	70	44
ENSXETG00000023848	559	486	507	427	694	700	275	409	6578	2176	1415	1309
ENSXETG00000020444	1018	397	512	311	2355	4770	1324	1640	12915	2008	7624	3634
ENSXETG00000001067	0	2	0	0	4	0	23	43	2080	1429	159	129
Locus_4055	0	0	0	0	0	0	0	0	0	0	41	34
ENSXETG00000026677	278	269	112	97	140	144	49	45	478	233	255	169
ENSXETG00000004225	276	161	866	948	13219	7564	662	702	75	89	1498	1537
ENSXETG00000010593	109	127	0	0	0	0	0	0	0	0	5	8
ENSXETG00000010537	143	140	105	109	421	545	89	218	1652	2754	1172	1792
ENSXETG00000017941	6	3	2	2	27	26	11401	22570	6	6	42	109
Locus_3691	47	6	1	0	0	0	0	0	0	0	27	24
ENSXETG00000032272	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000026998	4	0	0	0	20	5	159	274	0	0	186	294
ENSXETG00000033398	3408	4025	2638	3669	1795	3095	707	1013	1214	923	2709	2107
ENSXETG00000025632	12	9	0	3	63	67	103	89	0	5	3	7
ENSXETG00000008710	1	0	0	0	0	0	0	0	1	0	0	3
ENSXETG00000001865	1347	1029	216	281	187	297	38	40	32	28	456	386
ENSXETG00000020094	1347	1075	855	698	2222	1884	1008	920	1748	5495	471	955
ENSXETG00000004296	3	0	2	3	3	0	2	4	16	13	143	118
ENSXETG00000004373	153	72	2	0	277	170	17	0	7	19	5398	6466
ENSXETG00000033752	2	0	8	9	7	6	9	9	1	0	1	3
ENSXETG00000013339	8546	9045	4492	3688	6237	5836	3170	3672	22306	8661	12010	4694
ENSXETG00000011528	184	212	75	83	204	207	145	127	14219	7112	2253	2233
ENSXETG00000016502	263	271	166	175	219	207	130	166	607	547	274	214
ENSXETG00000016214	1315	1108	262	205	211165	158665	736	1159	22	13	7562	5588
ENSXETG00000006162	2191	2638	977	1286	1563	2390	753	1351	874	269	1314	460
ENSXETG00000018037	0	1	0	0	23	11	36	14	9	6	59	46
ENSXETG00000007686	413	358	268	106	735	967	101	128	2421	943	970	627
ENSXETG00000031668	12	11	0	0	0	0	0	0	7	18	11	41
ENSXETG00000026595	0	0	0	0	0	0	1	1	0	0	5	7
ENSXETG00000020144	372	380	238	259	366	216	172	141	1261	1222	793	740
ENSXETG00000004875	418	337	158	203	383	353	231	286	2357	1408	719	423
ENSXETG00000021237	5267	3169	16039	12370	26645	19597	21073	33472	2925	13888	13112	45938
ENSXETG00000030873	0	0	0	0	0	0	0	0	0	1	0	2
ENSXETG00000001727	62	31	57	39	67	72	75	87	0	2	35	118
ENSXETG00000004191	1622	1944	1801	1688	1976	1691	1155	1291	4416	2991	6365	3305
ENSXETG00000019483	25	27	1	3	2	1	6	3	0	2	3	1
ENSXETG00000005038	0	1	1	0	0	0	0	0	0	0	0	0
ENSXETG00000026035	49	53	9	9	14	12	12	15	18	18	235	253
ENSXETG00000025175	547	752	738	1069	571	670	387	591	48	240	1380	2403
ENSXETG00000004336	1805	2037	1185	1165	1846	1460	600	754	1774	1917	2689	2320
ENSXETG00000011256	177	217	74	68	451	434	133	223	87	90	521	632
ENSXETG00000019929	70	95	230	273	180	200	53	89	684	2905	123	141
ENSXETG00000015936	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000001742	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000021119	1	0	0	0	113	0	0	0	28626	28983	21	14
ENSXETG00000030406	185	195	76	55	100	75	50	48	1382	684	703	250
Locus_28487	6	1	5	1	30	21	16	11	8	65	18	77
ENSXETG00000006296	0	0	0	0	0	4	3	0	2	0	60	65
ENSXETG00000013037	335	399	131	136	210	228	108	181	212	110	1250	2281
ENSXETG00000034012	1	1	1	0	0	1	0	0	1	0	54	5
ENSXETG00000005251	265	182	110	89	180	219	175	132	1382	2168	950	1926
Locus_168788	0	0	0	0	0	0	0	0	0	0	6	7
ENSXETG00000025588	0	1	3	5	5	3	10	14	6	2	108	84
ENSXETG00000008907	194	214	52	33	48	82	35	41	8	5	258	254
Locus_179886	24	14	7	4	5	5	4	1	65	19	355	217
Locus_101783	0	0	0	0	2	0	0	0	0	0	17	10
ENSXETG00000018446	602	856	335	586	3498	3641	1113	3026	325	774	458	636
ENSXETG00000007948	1874	1015	5278	2793	1663	2221	752	892	4196	4465	1185	1336
ENSXETG00000025239	78	81	178	245	155	166	76	120	6	16	249	625
ENSXETG00000004320	0	0	0	0	0	0	0	1	0	0	0	16
ENSXETG00000003373	18	17	102	149	3	13	1	8	0	0	8	60
ENSXETG00000034176	151	110	107	149	204	273	52	122	47	19	75	101
Locus_139444	0	1	0	0	0	1	0	2	1	1	220	132
ENSXETG00000019980	11	3	4	0	1	0	0	0	0	2	24	63
ENSXETG00000030646	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000026196	109	121	53	52	70	76	24	53	793	921	201	422
ENSXETG00000018262	6	2	0	2	1	4	2	1	0	1	44	133
ENSXETG00000029945	118	130	84	57	140	167	98	129	403	620	659	792
ENSXETG00000014349	1192	1780	646	703	585	812	293	412	1182	2315	2234	4131
ENSXETG00000014200	16	34	21	2	24	18	7	13	26	67	74	312
ENSXETG00000018386	0	0	0	0	0	0	0	0	0	0	1	0
ENSXETG00000001966	58	55	0	0	0	0	0	0	1	0	4	2
ENSXETG00000023277	304	388	82	107	127	188	40	53	78	90	239	239
Locus_96803	0	0	0	0	330	538	121	19	5	6	0	2
ENSXETG00000031448	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000015946	281	216	50	42	96	78	35	41	3531	2104	1954	1045
ENSXETG00000005914	0	1	0	0	0	0	0	0	0	0	20	89
ENSXETG00000007407	6831	6080	6047	6378	4439	5547	2505	4032	5146	6095	6597	7774
ENSXETG00000005046	1	1	0	1	0	3	263	687	0	118	12	4
Locus_26744	0	0	6	0	0	0	12	4	0	0	1	2
ENSXETG00000023292	14478	16560	2860	3111	1893	2129	769	1134	1640	2707	2305	3715
ENSXETG00000032088	0	0	0	0	0	0	0	0	1	2	0	0
ENSXETG00000023470	0	0	0	0	0	0	0	3	0	0	85	178
Locus_93025	0	0	0	0	0	0	0	0	0	0	25	69
ENSXETG00000014221	14	8	0	0	619	1187	25	49	0	0	3	1
ENSXETG00000020352	671	751	1176	1364	1443	1168	622	831	3234	1766	2632	912
ENSXETG00000034076	0	0	1	1	5	10	1	9	0	0	10	11
ENSXETG00000015199	152	213	55	71	88	109	20	41	343	500	523	461
ENSXETG00000015624	212	226	82	78	104	91	49	55	183	541	1081	2905
ENSXETG00000007438	742	753	434	419	674	620	339	312	2601	1127	3302	1499
ENSXETG00000010325	99	190	0	3	1	0	12	1	0	0	12	13
blastnMouse.ENSMUSG00000086647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSXETG00000033131	0	2	4	1	3	0	3	1	12	0	10	2
ENSXETG00000018313	989	685	1106	819	747	559	393	651	1159	1219	1556	816
ENSXETG00000015756	74	84	71	79	102	102	153	153	1187	1505	282	465
ENSXETG00000002805	71	94	72	49	158	87	95	56	536	823	120	182
Locus_183832	0	0	0	1	1	2	1	0	0	0	1	1
ENSXETG00000016870	3	1	0	0	793	712	991	1056	2	32	9	17
ENSXETG00000033967	116	44	30	31	0	0	0	0	0	0	14	32
ENSXETG00000019694	181	266	203	287	43	70	25	33	614	222	111	172
ENSXETG00000008034	0	0	0	0	0	0	0	0	0	0	16	3
ENSXETG00000033587	305	352	149	227	234	378	174	386	427	477	250	371
ENSXETG00000029992	0	0	0	0	0	0	0	0	0	0	1	0
ENSXETG00000010155	1	2	3	1	2	3	0	9	1	0	14	32
ENSXETG00000014041	93	1	0	0	0	1	1	12	0	4	49	51
ENSXETG00000006052	451	473	181	167	259	270	120	157	293	529	499	684
ENSXETG00000013866	1635	2074	756	396	135	102	41	24	22	93	263	258
ENSXETG00000023771	89	93	2	0	2	4	0	0	0	0	7	8
ENSXETG00000011125	96	153	32	19	23	46	17	33	26	46	73	47
ENSXETG00000020282	77	49	346	184	296	764	87	137	1	9	453	528
ENSXETG00000030231	53	52	17	18	60	19	11	23	12107	8146	103	117
ENSXETG00000031981	655	657	169	174	182	229	201	272	1435	750	1031	546
ENSXETG00000010622	14	36	19	15	38	34	15	14	881	1361	125	992
Locus_177524	1	0	6	0	7	6	4	0	1	16	94	589
ENSXETG00000021081	55	26	1007	1306	30	31	0	5	87	257	550	987
ENSXETG00000031505	13	15	14	6	199	237	21	17	89	296	117	327
Locus_35145	3	0	8	0	14	22	53	25	0	0	9	6
ENSXETG00000011038	341	397	167	178	358	335	178	178	831	2149	783	2021
ENSXETG00000017094	959	93	4	3	139	69	33	76	91	17	144	61
ENSXETG00000009094	0	2	2	0	0	0	0	1	0	3	0	1
ENSXETG00000006432	1004	1343	505	482	698	719	233	462	981	3127	2123	5172
ENSXETG00000034142	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000002754	158	225	103	95	75	107	30	41	112	273	131	218
ENSXETG00000005528	995	637	298	253	440	469	313	438	8347	2271	2137	950
ENSXETG00000020806	948	1053	1131	1057	948	894	392	562	2005	2466	1102	645
ENSXETG00000011183	140	121	113	51	20581	8019	535	77	2289	5268	75	165
ENSXETG00000024167	81	75	288	391	2456	2473	2057	3414	2658	7023	296	501
ENSXETG00000010835	72	70	44	39	89	72	37	30	401	414	228	493
blastnOpossum.Locus_192324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSXETG00000022610	1621	1557	1272	1391	1051	993	813	899	860	1559	5918	3564
ENSXETG00000026656	3269	3039	5867	5515	7662	5444	3902	4612	10063	18318	7723	8980
ENSXETG00000025116	13371	16452	2791	1881	4818	6080	4084	4314	10293	12253	4587	4718
Locus_75056	0	0	0	1	0	0	0	0	1	0	7	14
ENSXETG00000022354	2738	4974	39	100	42	43	2	0	5726	3756	68	169
ENSXETG00000004629	101	40	307	90	401	405	856	786	6	16	7	21
ENSXETG00000002041	1002	1541	258	214	209	248	61	129	128	39	1470	3147
ENSXETG00000027130	2	4	2	3	9	17	0	2	0	0	6	32
ENSXETG00000015575	11528	17428	223	421	58	89	1	9	2	5	252	302
ENSXETG00000014338	1069	991	625	353	567	542	261	332	1919	1676	2308	2597
ENSXETG00000013923	271	266	52	57	130	154	62	109	1067	1044	953	1262
ENSXETG00000016586	382	173	883	220	828	370	989	590	30	45	262	258
ENSXETG00000029930	138	127	180	162	250	168	78	73	885	1656	933	1123
ENSXETG00000021443	4	2	7	2	318	498	756	1996	43	59	18	33
ENSXETG00000006581	712	1029	402	534	786	876	380	670	2420	1082	3909	6463
ENSXETG00000003254	1470	2511	765	876	257	239	1094	2727	1755	947	872	1237
ENSXETG00000006906	56374	83285	7	47	12	49	1	3	17	11	23	30
ENSXETG00000017432	24	0	0	0	138	145	3	0	164	77	15	3
ENSXETG00000002854	148	180	0	1	0	1	0	0	0	0	5	8
ENSXETG00000017861	480	706	548	323	749	610	226	420	494	417	500	1249
ENSXETG00000033234	1	9	2	0	0	1	2	0	0	0	25	0
ENSXETG00000003943	1886	2138	649	713	965	972	383	575	1424	821	1187	574
ENSXETG00000012815	1095	968	1224	958	1565	1145	781	706	3750	1623	6444	2362
ENSXETG00000021693	18	22	3	0	25	24	3	1	102	168	907	2036
ENSXETG00000012139	5674	4842	2759	2525	3507	4472	1323	1480	2114	3362	3278	2802
Locus_82531	0	0	4	0	2	4	0	0	0	0	2	4
ENSXETG00000033515	405	299	2967	3284	1366	1565	308	509	193	11	532	72
ENSXETG00000032809	1538	1713	245	213	750	796	121	158	1710	667	5434	4088
ENSXETG00000030261	0	0	0	0	0	0	0	0	0	0	0	2
ENSXETG00000001529	1227	997	981	647	1003	711	458	328	5322	4444	1507	1052
ENSXETG00000017425	0	0	108	117	0	3	0	0	0	3	4	0
ENSXETG00000008665	16	8	21	3	14	2	53	3	0	1	5	22
ENSXETG00000001930	36	73	1	0	1	0	0	0	41	0	1	5
Locus_138565	221	234	124	118	126	219	36	55	534	1089	193	511
ENSXETG00000001822	6395	6372	1022	1246	2706	1638	925	1230	2315	776	1017	187
ENSXETG00000009534	1150	1179	869	1050	690	915	455	703	925	1353	2457	2989
ENSXETG00000026282	149	197	9	18	156	121	21	52	31	89	146	114
ENSXETG00000019393	61	58	45	51	87	36	18	30	16	102	131	410
ENSXETG00000032952	43	38	0	0	0	0	0	0	0	1	5	5
Locus_2493	24	7	32	22	48	21	99	80	0	1	1	5
ENSXETG00000011678	802	638	221	231	450	327	199	172	223	473	292	480
ENSXETG00000034167	460	232	397	410	392	359	145	141	726	1345	1007	528
ENSXETG00000002620	2520	2899	6250	7212	6385	7678	3002	4718	1850	6611	4806	12552
ENSXETG00000016092	4145	4213	2190	1734	3331	3044	1576	1361	9081	11157	2227	2025
Locus_113722	0	3	0	2	0	4	0	1	0	0	1	1
ENSXETG00000015887	16512	23886	2551	2035	2826	2876	1259	1422	5817	8377	2571	2632
ENSXETG00000010456	2	1	15	2	6974	2709	8114	4937	0	2	29	17
ENSXETG00000031260	158	217	66	93	118	131	59	85	1344	773	343	608
ENSXETG00000018057	5516	6231	474	313	1163	1973	466	659	7	83	454	381
ENSXETG00000009499	18	19	1	0	5	4	35	70	7	31	33	37
ENSXETG00000002861	396	366	192	190	340	322	243	241	1510	2065	1160	1579
ENSXETG00000010566	314	359	0	0	2	0	0	0	0	0	7	46
ENSXETG00000027717	95	80	117	90	143	123	79	106	649	1060	1550	2634
ENSXETG00000025367	210	326	134	84	180	175	87	163	1234	284	504	177
ENSXETG00000005589	1375	1523	1522	1851	1451	1468	685	916	826	401	1487	579
ENSXETG00000014360	968	1348	426	481	414	391	209	195	1127	1428	582	627
ENSXETG00000008556	413	513	219	179	285	225	131	156	5016	5188	476	413
ENSXETG00000009325	0	0	0	0	88	99	1	0	0	0	6	0
ENSXETG00000004436	16	44	0	2	7	3	15	11	2960	2148	319	548
ENSXETG00000004713	66	91	477	185	577	535	293	184	813	306	446	284
ENSXETG00000002603	2	0	0	0	14	4	0	0	4	13	58	159
ENSXETG00000027734	4188	2668	12457	11522	11102	13275	7341	10935	1053	4407	4537	16677
ENSXETG00000018462	82	92	91	72	53	102	12	61	977	1376	105	138
ENSXETG00000004890	0	0	0	0	603	388	330	582	0	1	10	31
ENSXETG00000000390	0	0	0	0	0	0	0	0	0	0	0	1
ENSXETG00000034086	728	692	27	43	284	163	20	4	13	19	1247	1772
ENSXETG00000020338	513	695	271	234	419	397	192	332	838	1537	1055	2211
ENSXETG00000006302	0	0	0	0	0	0	0	0	1	0	4	1
ENSXETG00000025884	811	790	662	530	863	604	386	430	809	2476	2442	4744
Locus_163582	0	1	0	0	1	0	18	13	0	0	0	0
ENSXETG00000030372	0	0	0	0	50	34	434	1417	1	1	3	23
ENSXETG00000012145	156	118	116	103	251	148	73	77	1264	1602	620	982
ENSXETG00000015094	96	36	164	13	1156	654	2135	982	506	164	190	92
ENSXETG00000026501	875	958	367	435	390	463	195	264	1193	2857	893	1208
ENSXETG00000022417	1245	498	82	63	2169	567	18701	38154	6	14	72	99
ENSXETG00000009012	299	363	15142	11733	310	131	32	10	2	2	56	77
ENSXETG00000022546	1240	1686	477	392	678	589	436	431	3193	1031	586	294
ENSXETG00000023751	187	280	247	300	99	118	72	117	629	631	236	238
ENSXETG00000032926	226	491	99	103	39	47	0	9	1	0	45	98
ENSXETG00000033281	0	2	2	0	1	0	0	3	0	0	0	2
ENSXETG00000027088	0	0	0	0	34	34	1	2	0	0	0	1
ENSXETG00000016418	57606	14182	774	322	74	61	2	4	51	4	381	17
ENSXETG00000002101	56	68	96	52	36	40	11	16	4	3	223	197
ENSXETG00000001908	32	12	122	194	70	117	42	70	0	2	35	75
ENSXETG00000018761	68	72	106	91	907	444	343	322	552	998	235	385
ENSXETG00000010112	995	1277	507	570	807	807	301	534	878	1524	1427	2972
ENSXETG00000033997	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000002846	73	86	0	0	0	0	0	1	0	0	8	15
ENSXETG00000019524	0	1	6	1	0	0	0	0	0	0	44	74
ENSXETG00000032214	379	457	16	11	3	0	0	0	2	4	142	235
ENSXETG00000014424	3	0	24	31	395	50	109478	39912	0	0	16	7
ENSXETG00000002167	14	27	4	2	4	8	9	7	1052	3686	968	2130
ENSXETG00000003706	5101	3660	14731	13081	13023	15278	8371	12631	1930	4763	6818	13522
ENSXETG00000021918	404	395	76	58	25	15	1	2	0	0	100	38
ENSXETG00000001229	8	2	0	1	6793	8612	0	0	3	0	11	58
ENSXETG00000030900	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000009119	79	99	56	46	99	69	22	18	2380	4415	494	611
ENSXETG00000033168	75	91	1	0	0	0	0	0	0	0	112	81
ENSXETG00000003046	5	8	5	7	11	10	1	12	291	150	52	128
ENSXETG00000004991	4026	4113	2676	2562	4428	4009	1268	1260	4000	781	4741	777
ENSXETG00000008895	0	0	0	0	0	0	0	0	0	0	0	2
ENSXETG00000027505	63	72	6	3	87	96	22	77	5	62	116	276
ENSXETG00000032914	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000013114	375	235	366	292	1470	828	1346	586	1416	1829	677	390
ENSXETG00000025401	626	620	209	213	195	299	176	360	23	13	161	189
ENSXETG00000022106	3849	3606	1567	1635	2697	2918	1152	1938	6434	1932	5651	1422
ENSXETG00000017501	3	2	0	0	0	0	0	0	1	1	4	43
ENSXETG00000002568	207	297	16	22	87	95	17	25	3	11	578	2136
ENSXETG00000000556	0	0	0	0	0	0	0	0	0	0	0	0
Locus_12804	0	0	0	0	0	0	5	10	0	0	0	1
ENSXETG00000008227	2617	2979	1554	1923	2788	3388	979	1307	9137	2450	2097	723
ENSXETG00000023861	788	848	77	60	83	77	30	70	14	220	25	34
ENSXETG00000033485	190	227	186	121	594	359	158	175	697	1259	458	419
ENSXETG00000022092	1687	1528	768	566	1004	992	532	540	2590	2702	2700	1520
Locus_129060	64	43	1	1	3	1	1	0	3	0	93	7
ENSXETG00000031086	75	74	34	29	50	51	20	30	578	385	447	432
ENSXETG00000032530	0	0	2	0	0	0	0	0	1	0	0	0
ENSXETG00000031281	12	2	4	5	27	3	5983	1786	0	0	1461	2931
ENSXETG00000001698	113	164	197	100	564	275	139	203	231	104	321	682
ENSXETG00000007455	334	465	192	240	311	370	261	290	2030	1125	379	596
ENSXETG00000033826	0	0	0	0	0	0	0	0	0	1	1	14
ENSXETG00000008194	494	1219	156	240	146	170	106	130	80	76	213	181
ENSXETG00000003140	0	0	0	0	4	10	3	9	1	3	5	2
ENSXETG00000014034	102	115	170	159	97	169	58	97	358	579	527	1196
ENSXETG00000016176	5489	5823	3210	3299	5510	4888	2630	2802	3127	4820	4908	4528
Locus_7686	0	0	0	0	23	32	3	2	0	0	0	3
ENSXETG00000017534	1493	1738	1700	1874	16316	16693	5624	9984	1627	2171	2890	2864
ENSXETG00000030493	48	33	41	47	61	53	12	18	185	1415	57	419
ENSXETG00000018949	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000005513	0	0	151	47	112	119	30	3	5	27	68	235
ENSXETG00000010515	36	34	90	122	171	273	92	102	6	15	169	269
ENSXETG00000020747	1372	1230	1145	831	2857	3407	1085	1043	516	334	2082	745
CUFF.139877	0	1	1	2	4	2	6	5	0	1	0	0
ENSXETG00000008251	205	193	317	366	367	257	79	87	633	1614	519	640
ENSXETG00000011063	1	3	5	0	4	1	2	6	16	17	1	16
ENSXETG00000024362	262	290	186	312	229	197	200	221	100	349	456	536
Locus_122230	0	0	0	2	1	2	0	1	0	0	8	16
ENSXETG00000033115	505	342	174	196	454	298	107	107	222	416	421	1034
ENSXETG00000016614	530	245	468	387	3279	2187	716	994	1251	3743	537	761
Locus_144046	5307	4242	3854	2354	5533	5534	2081	2891	32	59	2396	2750
ENSXETG00000032235	0	0	0	0	0	0	0	0	0	0	1	0
ENSXETG00000012507	921	722	3827	4665	1631	1859	541	591	648	2316	1123	2327
ENSXETG00000033318	4	0	0	0	0	0	0	0	0	1	1	1
ENSXETG00000021656	6	10	6	3	824	637	5681	4831	0	0	56	324
ENSXETG00000010088	97	123	188	174	193	148	45	72	912	2342	169	269
ENSXETG00000002787	362	441	179	258	313	360	133	261	2806	1621	618	1126
Locus_136838	0	0	0	6	0	2	0	0	0	0	8	25
ENSXETG00000023346	161	152	202	128	804	667	257	372	610	921	865	1337
ENSXETG00000002669	8423	10029	2407	3997	2332	4335	1297	6355	356	196	1663	2229
ENSXETG00000009201	59	66	11	15	28	30	16	16	267	183	82	135
