Gene	Brain_Female1	Brain_Female2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Testis_Male1
ENSGGOG00000027065	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_193660	0	0	0	0	0	0	0	0	0	0	0.4
Locus_225304	0.19	0.18	0	0	0	0	0	0	0	0	0.11
blastnHuman.CUFF.346767	0.5	0.3	0.11	0.35	0.18	0.5	0	0.18	0	0	0.36
ENSGGOG00000003117	1.18	0.99	2.09	0.77	2.25	1.77	1.19	1	1.57	0.76	22.92
blastnHuman.ENSG00000253647	0	0	0.34	0.52	0	0	0	0	0	0	0.28
ENSGGOG00000006513	14.3	13.87	15.1	23.08	43.29	30.99	381.93	562.29	47.4	39.62	62.45
ENSGGOG00000025900	18.69	18.51	28.4	13.87	24.85	27.7	17.89	12.01	17.24	16.79	6.72
CUFF.276	0.14	0.19	0.23	0.1	0.1	0	0.3	0.51	0.84	0.22	0.09
blastnMacaque.Locus_189449	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000022868	15.63	14.77	8.5	7.07	20.51	8.71	24.34	19.93	10.35	12.5	21.85
ENSGGOG00000015221	4.64	5.82	5.01	8.27	2.2	2.83	2.58	2.87	3.45	6.38	11.84
ENSGGOG00000008569	6.57	7.32	6.58	12.18	11.42	14.5	10.73	7.65	15.63	30.28	9.46
ENSGGOG00000023827	1.9	2.14	3.4	3.14	2.2	1.15	0.93	2.18	2.29	2.33	1.82
ENSGGOG00000016388	7.43	7.72	4.36	5.74	13.42	15.4	6.97	7.97	17.41	10.07	3.46
ENSGGOG00000003556	17.77	21.72	15.59	21.78	63.45	60.36	24.24	23.17	36.96	42.52	10.23
blastnMacaque.Locus_473149	0	0.32	0.53	0.41	0	0	0	0	0	0	0.11
ENSGGOG00000003012	4.09	9.39	51.84	50.69	22.91	22.06	172.88	93.2	163.95	43.97	0.91
ENSGGOG00000002475	0	0.03	2.45	0.97	0.08	0.65	0	0.05	0.03	0.25	0.2
ENSGGOG00000008257	1	0.87	1.44	1.26	2.18	3.4	1.94	1.33	5.09	3.5	2.78
ENSGGOG00000015461	10.73	6.58	7.8	6.98	0.36	0.28	0.18	0.1	0.48	0.26	2.69
blastnMouse.CUFF.1771	0	0	0	0	0	0	0	0	0	0	0
blastnPan.Locus_105202	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000001738	1.53	1.49	1.34	0.85	0.29	0.81	0.77	1.02	0.57	0.72	2.61
blastnHuman.ENSG00000232271	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000025050	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000025293	81.8	93.21	43.27	50.22	65.92	106.86	112.38	118.64	80.22	105.19	47.52
ENSGGOG00000007677	20.89	16.09	14.16	14.58	14.8	16.56	16.92	22.14	16.88	12.34	14.44
blastnHuman.ENSG00000256661	0.26	0.24	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.354019	0.25	0.53	0	0.14	0	0	0	0	0	0	0.13
ENSGGOG00000003705	21.15	69.84	7.71	6.62	1841.76	2252.16	24.41	52.8	6.02	14.56	2.32
ENSGGOG00000005129	0.15	0.24	0.04	0.07	0	0	0.06	0.04	0	0.14	0.37
ENSGGOG00000014198	0.68	1.16	1.23	1.18	0.48	0.45	0.78	1.15	1.8	1.87	9.54
ENSGGOG00000001725	0.64	0.59	0.34	0.53	0.69	1.61	0.35	0.87	0.72	3.59	1.79
blastnMouse.Locus_46454	0	0	0	0	0	0	0	0	0	0	0.09
ENSGGOG00000004171	3.52	3.99	2.72	3.89	1.7	1.99	4.97	5.73	2.84	3.53	18.42
blastnHuman.ENSG00000235009	0	0	0	0	0	0	0	0	0	0	0.12
ENSGGOG00000008648	83.29	101.46	72.06	44.24	46.33	45.45	43.8	26.61	59.28	41.68	13.15
blastnPan.Locus_60145	0	0	0	0	0	4.9	0	0	0	0	0.45
ENSGGOG00000014950	0	0.01	0.03	0.04	0.08	0	0	0	0.04	0	0.2
blastnPan.Locus_159914	0	0	0	0	0	0	0	0	0	0	0.52
blastnHuman.ENSG00000248417	0	0	0	0	0	0	0	0	0	0	0.06
blastnPan.CUFF.166863	0	0	0	0	0	1.37	0	0	0	0	0.06
ENSGGOG00000002981	101.99	118.67	18.17	8.63	0.09	0.13	0.91	0.75	5.84	1.58	0.09
Locus_225143	0	0.16	0	0.2	0	0	0	0	0	0.15	0.3
blastnMacaque.Locus_314467	0	0	0	0	0	0	0	0	0	0	0.13
ENSGGOG00000007409	10.94	10.85	7.34	8.52	4.52	3.62	7.91	9.72	8.2	11.17	28
ENSGGOG00000026483	10.86	11.89	6.28	6.83	2.24	5.07	12.51	8.99	15.59	27.44	12.16
blastnMacaque.Locus_140572	0	0	0	0	0	0	0	0	0	0	0.1
blastnHuman.XLOC_001242	0.35	0.16	0.4	0	0	0	0	0	0	0	0.49
ENSGGOG00000000876	0.38	0.27	0.12	0	0	0.27	0.24	0.06	0.09	0.2	1.89
Locus_134398	0	0	0	0	0	0	0	0	0	0	15.33
ENSGGOG00000005682	24.41	13.09	2.77	1.92	30.88	31.08	81.22	90.26	92.08	54.54	9.95
ENSGGOG00000011375	1.31	2.27	1.4	1.94	3.94	4.59	9.62	8.15	17.74	11.13	4.68
ENSGGOG00000011324	23.37	29.9	19.59	23.02	162.93	219.25	89.41	58.61	39.19	56.02	19.63
blastnHuman.Locus_29371	0	0	0	0	0	0	0	0	0	0	0.05
ENSGGOG00000014855	0.09	0.04	0	0	0	0	0.32	0.65	0	0.04	3.59
ENSGGOG00000008445	37.72	31.07	65.52	49.1	51.48	31.95	22.41	26.56	18.45	16.58	17.39
ENSGGOG00000007354	5.35	4.19	5.07	6.76	31.97	24.8	10.38	16.17	4.18	4.89	7.53
ENSGGOG00000002105	7.29	9.89	4.47	3.46	6.38	4.49	6.33	5.44	5.85	3.49	4.45
ENSGGOG00000005442	0.07	0.08	0.33	0.13	0	0.18	0	0.04	0.35	0.09	2.85
ENSGGOG00000016039	12.11	17.51	4.65	5.22	15.1	9.75	50.73	33.72	42.51	32.67	5.64
blastnMacaque.Locus_40314	0	0.06	0	0	0	0	0	0.29	0.39	0	0.08
ENSGGOG00000024544	62.5	32.09	56.87	20.74	80.42	103.78	52.32	73.85	75.27	39.35	64.08
ENSGGOG00000027502	0.17	0.52	0.44	0.19	0.39	0.28	0	0.13	0.18	0.42	0.41
blastnMouse.ENSMUSG00000086095	0.49	0.23	0	0	0	0	0	0	0	0	0.11
blastnOrangutan.Locus_67148	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000003055	12.2	17.67	6.59	12.03	16.59	31.02	56.91	84.64	52.97	69.26	9.66
ENSGGOG00000023712	12.29	10.61	13.63	1.79	10.48	5.71	5.64	6.08	4.07	2.46	3.79
ENSGGOG00000011463	1.96	1.88	4.52	3.29	1.09	2.84	3.31	4.87	4.88	5.41	10.16
ENSGGOG00000006900	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000001336	33.36	14.82	21	17.43	19.33	20.49	32.05	46.86	16.99	19.65	19.13
ENSGGOG00000013221	6.33	6.15	6.47	6.6	12.26	18.55	26.46	18.46	18.03	18.65	20.72
ENSGGOG00000000344	1.41	1.53	2.91	5.8	2.33	2.1	0.67	1.46	0.68	1.1	1.14
blastnPan.CUFF.898	0.42	0.19	0	0	0	2.09	0.62	0.99	0	0	1.83
Locus_392167	0	0	0	0	6.09	0	0	0	0	0	0.21
blastnHuman.Locus_100555	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000006151	6.15	4.94	0.17	0.29	1.59	2.34	6.83	9.03	0.94	1.14	1.62
blastnMouse.Locus_46146	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000002873	17.25	41.88	8.09	19.07	1.59	1.82	19.28	20.96	5.22	4.63	9.9
blastnMacaque.Locus_61921	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_40849	0	0	0	0	0	0	0	0	0	0	0.18
ENSGGOG00000013859	3.91	7.69	1.24	0	1.11	1.57	6.34	2.23	3.3	19.86	0.76
Locus_177881	2.23	2.65	3.47	3.03	2.05	1.31	0.39	0.55	0.14	0.4	0.62
Locus_292607	0	0	0	0	0	0	0	0	0	0	0.45
ENSGGOG00000002282	0.18	0.12	0.2	0.31	0	0	0.13	0.21	0.29	0.67	0.16
ENSGGOG00000014670	0.03	0.07	0.85	2.79	1.07	0.45	0.09	0.32	0.69	0.27	0.03
Locus_370154	0	0	0	0	0	0	0	0	0.17	0	1.35
ENSGGOG00000003442	10.15	13.53	12.21	12.35	18.72	15.63	9.29	7.63	8.56	7	11.4
ENSGGOG00000004299	0	0	0	0	0	0	3.56	1.77	0.07	0.17	0.04
blastnMacaque.Locus_222360	0	0	0	0	0	0	0	0	0	0	0.04
blastnHuman.ENSG00000237166	0	0	0	0	0.21	0	0	0	0	0	0.05
ENSGGOG00000003326	4.43	5.83	5.38	6.3	3.71	3.58	3.66	3.24	1.1	1.3	4.72
Locus_95998	0.18	0.08	3.04	0	0	0	0	0	1.16	0	0
blastnHuman.CUFF.58088	0.42	0.39	0	0	0	0	0	0	0	0	0
ENSGGOG00000011610	58.85	65.97	74.12	64.63	568.54	351.03	339.64	501.93	813.05	529.9	21.02
ENSGGOG00000004886	0	0	0	0	0	0	0	0	0	0	0.02
blastnMacaque.Locus_499453	0	0	0	0	0	0	0	0	0	0	0.03
Locus_392999	0	0	0	0	0	0	0	0	0	0	1
blastnMacaque.Locus_188565	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000007639	1.78	2.62	2.59	3.39	2.3	4.33	1.28	2.69	0.44	1.1	0.46
Locus_339372	0.59	0.43	0	0	0	0	0	0	0	0	0.84
ENSGGOG00000008147	0	0	0.18	0.55	0	0	0	0	0	0	0
ENSGGOG00000028183	3.6	2.82	3.52	3.05	2.28	1.94	1.12	2.14	1.71	1.73	1.55
ENSGGOG00000023384	5.44	5.41	4.03	9.97	7.13	8.25	5.9	5.1	6.83	6.27	14.63
Locus_370889	0	0	0	0	0	0	0	0	0	0	0.45
ENSGGOG00000000819	0	0	0	0	0	0	0	0	0	0	0
Locus_150192	0	0	0	0	0	0	0	0.92	0	0	0.18
ENSGGOG00000004427	0.51	0.42	0.55	0.89	17.96	17.62	0.4	0.66	1.34	1.02	0.71
blastnHuman.Locus_136266	0	0	0	0	0	0	0	0	0	0	0.18
ENSGGOG00000012270	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000008422	0.44	0.2	0.27	0.35	0.14	0	0	0.43	0.39	0.61	1.24
Locus_105585	0	0.08	0	0	0	0	0	0	0	0	0.56
ENSGGOG00000004965	31.67	60.24	11.18	27.61	5.77	10.69	10.26	8.35	6.95	17.43	4.73
ENSGGOG00000007745	5.27	7.48	10.69	7.44	8.5	7.35	4.4	3.48	6.39	4.06	3.84
ENSGGOG00000007918	8.11	9.49	4.12	7.96	0.91	1.89	3.27	1.88	13.69	15.77	15.07
ENSGGOG00000025074	17.17	14.97	5.05	5.65	2.57	2.42	17.48	11.95	2.42	2.76	5.64
blastnPan.CUFF.377399	0.37	0.17	1.05	0	0	0	0	1.1	0	0	0.47
ENSGGOG00000011267	144.94	155.89	125.46	79.17	221.48	189.19	106.33	108.49	120.07	96.18	64.08
ENSGGOG00000011226	5.32	6.14	5.54	4.82	10.48	3.46	1.44	1.46	1.08	1.25	12.04
ENSGGOG00000001699	6.86	4.57	3.11	4.2	2.6	2.06	8.5	10.44	7.57	6.07	8.34
ENSGGOG00000024874	2.84	1.76	1.07	0.41	0.84	0	0.36	0.28	0.38	0	0.05
ENSGGOG00000001042	0.47	0.74	0.32	0.62	5.35	5.14	1.15	0.73	0.95	2.41	1.94
ENSGGOG00000026020	11.07	11.54	13.78	7.28	5.12	7.24	7.23	4.38	2.61	6.32	7.32
ENSGGOG00000011498	21.1	18.93	19.64	16.39	16.02	8.33	8.12	4.08	6.65	4.22	10.87
blastnHuman.ENSG00000236520	0	0	0	0	0	0	0	0	0.58	0.15	0.08
blastnMouse.Locus_45895	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000014534	38.9	31.59	22.95	27.24	240.87	77.37	70.07	152.09	28.51	69.41	19.51
ENSGGOG00000000968	18.85	13.19	15.56	12.87	33.06	28.12	24.47	24.33	18.99	16.13	36.02
blastnMacaque.Locus_500838	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000012730	0	0	0	0	0	0	0	0	0	0	0.14
ENSGGOG00000001557	6.57	10.45	10.06	8.75	45.95	19.51	26.8	32.99	19.31	11.2	4.41
ENSGGOG00000016607	0	0	0	0.73	0.27	0.58	0.23	0.68	409.48	420.45	0.2
ENSGGOG00000013726	7.59	8.9	16.73	10.88	9.63	4.94	4.64	2.62	2.03	1.15	6.97
blastnMacaque.Locus_474880	0	0	0	0	0	0	0	0	0	0	0
Locus_132879	0.29	0	0	0	0	0	0	0	0	0	0.88
ENSGGOG00000006078	11.1	8.19	14.33	14.21	39.46	21.59	9.5	15.37	20.66	18.93	28.03
Locus_17852	0	0	0	0	0	0	0	0	5.52	5.84	0
ENSGGOG00000001640	3.78	3.92	6.31	4.77	3.14	3.19	3.4	3.35	2.42	2.32	7.22
ENSGGOG00000006062	12.34	8.93	7.82	7.44	0.58	2.67	2.03	1.12	2.33	1.93	157.41
blastnMacaque.Locus_475251	0.26	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000007424	0	0.27	0	0	0	0	0	0	0	0	0.43
blastnHuman.ENSG00000248132	0.06	0.03	0	0	0	0	0	0	0	0	0
ENSGGOG00000008528	1.88	1.67	2.91	2.33	0.56	1.75	0.91	0.87	2.07	2.5	15.8
blastnMacaque.Locus_428303	0.56	0.35	0.21	0	0	0	0	0	0	0	0.09
Locus_371757	0	0	0	0.41	0	0	0	0	0	0	0.22
ENSGGOG00000009083	19.58	25.2	17.05	31.54	13.44	8.63	10.74	13.12	16.78	19.37	19.73
blastnMouse.ENSMUSG00000086009	0	0	0	0	0	0	0	0	0	0	0
Locus_312340	0	0.24	0	0	0	0	0	0	0	0	1.58
blastnHuman.ENSG00000225187	0.17	0.04	0.47	0.44	0	0	0.25	0.1	0.54	0.21	0.21
blastnMacaque.Locus_314346	0	0	0	0	0	0	0	0	0	0	0.07
blastnOrangutan.Locus_93968	0	0	0	0	0	0	0	0	1.16	0	0
ENSGGOG00000016105	204.77	163	73.16	74.23	226.05	226.01	149.15	145.8	116.02	114.51	66.72
blastnMacaque.Locus_209928	0	0	0	0	0	0	0	0	0	0	0.09
ENSGGOG00000015128	0.4	0.12	0	0	0	1.33	0.2	0.63	0	0.51	1.23
ENSGGOG00000023262	0.33	0.28	0.07	0	0.23	0	0.89	0.94	0.32	0	0.18
blastnMouse.Locus_34042	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000022287	18.95	13.92	24.38	12.86	7.46	0	3.56	2.81	5.56	5.01	26.74
Locus_269154	0	0.38	0	0	0	0	0	0	0	0	0
Locus_352940	0.28	0	1.71	2.64	0	0	0	0	0.31	0.24	0.22
ENSGGOG00000002700	167.5	137.17	103	88.19	6359.05	4135.12	478.61	394.52	233.89	236.6	45.18
ENSGGOG00000013679	16.83	5.75	1.67	2.49	1.39	0.25	3.4	1.52	1.12	3.31	0.25
ENSGGOG00000009603	14.88	18.44	14.12	14.4	31.01	21.72	31.19	18.85	26.28	17.07	12.93
blastnHuman.ENSG00000228866	0.31	0.28	0.69	1.6	0	0	0.46	0	0	0	0
ENSGGOG00000003712	2.93	4.13	4.83	6.38	3.3	2.94	6.87	5.77	5.91	9.57	8.11
ENSGGOG00000007266	18	16.29	25.33	26.11	20.1	33.53	14.09	12.55	11.68	10.68	13.02
Locus_440821	0	0	0.13	0	0	0	0	0	0	0	0.53
ENSGGOG00000022570	2.51	10.78	0.65	1	6.1	1.8	1.83	1.28	1.75	2.55	1.15
ENSGGOG00000017033	16.15	16.19	24.11	27.62	11.91	21.64	4.64	3.76	5.26	5.52	7.81
ENSGGOG00000005157	102.25	110.24	81.88	81.49	263.65	153.16	102.51	65	44.09	43.49	16.91
ENSGGOG00000009214	9.37	10.9	8.51	4.73	3.75	1.16	5.93	7.47	2.56	2.82	3.35
ENSGGOG00000026622	0	0	0	0	0	0	0	0	0	0	0
Locus_196236	0	0.15	0	0	2.24	0	0	0	0	0	0
blastnHuman.ENSG00000227098	0.1	0.1	0.12	0.63	0	0	0	0	0	0.07	0.86
ENSGGOG00000006912	298.75	233.94	94.05	61.79	29.43	27.92	40.86	33.04	22.82	24.58	10.94
blastnHuman.Locus_101459	0	0	0	0	0	0	0	0	0	0	0.18
blastnHuman.XLOC_009221	0	0.19	0	0	0	0	0.61	0	0	0	0.84
Locus_73949	0	0	0	0	0	0	0	0	0	0	0.33
ENSGGOG00000016489	0.15	0.18	0.21	0.48	0.42	0.36	0.11	0.2	0.06	0.09	3.05
ENSGGOG00000011747	0.23	0.07	0	0	0	0	0	0	0.12	0	12.49
ENSGGOG00000026746	1.47	1.42	1.13	2.53	2.79	3.74	7.1	4.05	8.34	9.74	2.91
ENSGGOG00000008928	4.69	6.53	11.99	8.19	6.81	8.1	6.35	6.66	6.5	4.59	10.18
ENSGGOG00000011612	10.49	17.71	13.14	30.64	40.21	43.66	48.32	52.18	35.94	60.29	55.23
ENSGGOG00000013950	8.18	8.9	8.87	7.83	1.28	2.21	4.63	3.28	0.59	0.76	12.12
Locus_240143	0	0.26	0.31	0	0	0	0	0	0	0.35	0.25
blastnHuman.XLOC_007530	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000010489	41.82	43.08	31.18	36.8	62.53	86.12	40.36	30.93	89.86	70.72	15.99
blastnHuman.ENSG00000255893	0	0	0	0	0	0	0	0.32	0.86	0.68	0.06
blastnMacaque.Locus_188028	0	0.13	0	0	0	0	0	0	0	0	0
ENSGGOG00000025725	0	0	0	0	0.34	0	202.11	762.1	381.69	846.81	0.12
ENSGGOG00000003741	0	0.75	0	2.82	3.81	5.4	4.04	2.87	2.19	8.89	1.18
ENSGGOG00000011338	0.85	1.39	0.59	0.68	0.81	0	4.8	5.27	3.08	2.86	11.23
Locus_439849	0	0	0	0.2	0	0	0	0	0	0.15	0.68
ENSGGOG00000002471	13.21	6.84	4.64	4	1.24	0.64	12.28	4.99	0.31	0.53	4.44
Locus_195465	0	0	0	0.13	0	0	6.78	4.64	0.37	0.58	0.11
blastnHuman.Locus_136503	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000002742	492.91	298.51	188.81	57.38	146.41	90.44	56.21	74.06	14.09	4.35	10.13
ENSGGOG00000009172	136.65	151.17	175.8	134.8	10.75	3.89	26.47	20.51	1.26	1.61	2.45
ENSGGOG00000014453	1.53	2.15	2.31	2.44	0.12	1.03	3.07	3.07	0.66	0.91	4.68
ENSGGOG00000008189	14.3	17.74	8.44	8.63	13.85	12.65	12.33	21.31	22.34	20.05	3.02
ENSGGOG00000015083	0.55	0.66	0	0.28	1.68	1.19	20.28	22.32	20.54	11.84	0.73
ENSGGOG00000003676	7.54	6.55	2.46	1.11	3.77	8.75	1.29	1.08	2.13	2.39	2.16
blastnMacaque.Locus_341581	0	0	0	0	0	0	0	0	0	0	0
Locus_370052	0	0.4	0	0	0	0	0	0	0	0	0.15
blastnHuman.Locus_69816	0.14	0.07	0	0	0	0	0	0	0	0	0.13
blastnHuman.ENSG00000234318	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_166319	0	0	0	0	0	0	0	0	0	0	0.07
ENSGGOG00000023490	20.36	23.6	12.06	16.9	0	0	0	0	0	0	2.58
ENSGGOG00000002997	0.85	0.68	0.7	0.7	0.5	0.12	0.21	0.2	0.31	0.06	41.5
ENSGGOG00000011594	3.43	1.92	1.85	0.86	0.77	0.55	10.39	23.8	2.83	1.66	1.65
ENSGGOG00000016541	46.83	42.85	9.04	9.77	40.69	60.24	22.92	9.53	29.94	41.91	8.82
ENSGGOG00000012188	1.28	1.23	1.82	1.6	8.7	4.77	7.47	9.19	28.13	26.05	1.88
blastnHuman.ENSG00000236387	0	0	0	0	0	0	0	0	0	0	0.28
ENSGGOG00000025277	0.05	0.07	0.05	0.34	0	0.24	0.15	0.12	0.08	0.06	0.22
ENSGGOG00000024326	2.7	3.33	1.01	1.57	5.46	3.86	3.85	4.42	1.88	1.96	66.69
ENSGGOG00000007824	2.37	2.63	1.84	2.23	0.41	0.78	5.07	3.68	1.51	1.63	2.94
ENSGGOG00000012797	22.77	14.46	10.21	2.97	0.11	1.9	0	0	0	0	13.48
blastnMacaque.Locus_314777	0	0	0	0	0	0	0	0	0	0	0.17
ENSGGOG00000003022	0	0	0	0	0	0	0	0	0	0	0.05
blastnPan.CUFF.47582	0	0	0	0	0	0	0	0	0	0.14	0.05
ENSGGOG00000002508	8.18	8.51	8.36	8.61	9.91	9.5	25.02	13.32	24.43	17.96	6.91
ENSGGOG00000026560	16.97	27.67	24.56	19.43	120.22	123.62	154.81	148.82	322.97	189.59	569.67
ENSGGOG00000010054	40.28	40.63	25.54	39.33	142.75	168.26	13.14	6.79	7.11	38.99	14.37
ENSGGOG00000004016	10.32	8.4	8.83	8.41	5.31	5.01	10.77	7.16	4.58	4.63	29.13
Locus_415739	0	0	0	0	0	0	0	0	0	0	2.02
blastnHuman.Locus_118190	0	0	0	0.7	0	0	0	0	0	0	0.19
CUFF.177496	0	0	1.64	1.09	0	0	0.11	0.12	0	0	0.01
ENSGGOG00000015252	32.46	22.02	39.26	22.52	40.07	34.79	26.2	22.29	32.47	22.92	31.6
ENSGGOG00000006706	16.57	20.81	47.19	36.93	32.02	30.21	27.63	17.62	31.57	17.27	3.71
Locus_239755	0	0	0	0	0	0	0	0	0	0	1.21
blastnMacaque.Locus_102782	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000016278	1.77	2.47	2.81	3.1	0	0	1.07	0	0	0	1.07
ENSGGOG00000001026	0	0	0	0	0	0	0	0	0	0	0
Locus_352876	0.08	0.18	0.05	0	0	0	3.76	3.17	0.28	0.54	0.07
ENSGGOG00000027802	0.74	0	0	0	0	0	0	0	0	0	1.68
ENSGGOG00000014518	0.04	0.13	0.16	0.18	1.24	0.88	0	0	0.06	0	0.15
blastnMouse.Locus_6804	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_136103	0	0	0	0	0	0	1.03	0.41	0	0	0.12
ENSGGOG00000016641	8.27	9.86	12	8.91	7.03	9.32	1.23	1.01	1.38	1.72	7.68
ENSGGOG00000004992	0	0	0	0	3.57	0	0.63	1.2	3.41	1.07	5.58
ENSGGOG00000025505	0	0.01	0	0	0	0	0	0	0	0	1.57
blastnMacaque.Locus_288847	0	0	0	0	0	0	0	0	0	0	0.12
blastnHuman.XLOC_005657	0	0	0	0	0	0	0	0	0	0	0.43
blastnHuman.ENSG00000229321	0	0	0	0	0	0	0.74	0	0	0	0
CUFF.303814	0	0	0	0	0.3	0	0	0	0	0	0.62
ENSGGOG00000016362	14.69	13.08	6.73	11.65	2.86	5.22	15.38	16.5	7.25	10.13	8.11
ENSGGOG00000025911	4.49	3.91	4.91	5.01	5.87	10.71	16.36	15.6	41.68	35.21	6.04
ENSGGOG00000011583	2.79	2.47	1.11	1.19	2.05	4	2.73	2.83	2.95	5.72	12.1
ENSGGOG00000024749	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000015795	47.06	67.45	28.01	40.01	34.94	44.11	38.62	46.98	41.35	34.37	75.31
Locus_95294	0	0	0	0	0	0	0	0	0	0	0.4
Locus_416765	0	0	0	0	0	0	0	0	0	0	0.99
ENSGGOG00000003921	5.49	4.24	5.64	5.55	5.64	5.57	8.9	7.71	9.98	9.99	13.53
ENSGGOG00000005793	0.82	1.53	0	0.72	5.34	4.12	1.44	1.63	0.67	1.39	0.13
blastnMacaque.Locus_62344	0	0.34	0	0	0	0	1.11	0.88	0	0	0
blastnHuman.CUFF.57965	0.12	0.03	0.07	0	0	0	0	0	0	0	0
ENSGGOG00000026017	48.6	22.27	67.04	23.35	124.36	111.22	28.32	56.72	30.83	16.99	13.02
ENSGGOG00000002044	2.2	2.59	2.87	3.14	2.75	3.42	4.33	6.4	8.96	7.87	5.69
ENSGGOG00000012417	0	0	0	0	0	0	0	0	0	0	0.04
ENSGGOG00000004788	4.65	4.48	3.89	3.06	6.54	4.4	3.81	4.36	4.07	4.94	10.58
Locus_149034	0.99	0.75	0.54	0.41	0	0	0.07	0	0	0.12	0.82
ENSGGOG00000022928	50.17	80.71	133.33	140.85	32.34	81.44	72.72	104.92	85.34	140.23	194.2
ENSGGOG00000007163	12.13	13.97	5.74	12.07	3.47	0.92	1.19	1.16	2.09	3.89	7.34
ENSGGOG00000001578	7.16	6.82	6.65	4.91	7.7	14.11	14.78	13.96	7.89	6.01	18.38
ENSGGOG00000028366	0.14	0.07	0	0.25	0	0	0	0	0	0	0
blastnMouse.ENSMUSG00000078909	0	0.07	0	0	0	0	0	0.17	0	0	0.07
ENSGGOG00000009467	0	0	0	0	0	0	0	0	0	0	18.97
ENSGGOG00000006015	6.36	9.38	10.72	6.63	10.26	11.66	9.9	9.01	8.02	4.4	9.28
ENSGGOG00000023031	0.08	0.14	0.09	0	0.82	0	0.35	0.09	0.13	0.39	0.11
blastnHuman.Locus_13030	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_136520	0	0	0	0	0	0	0	0	0	0	0.18
blastnMacaque.Locus_222241	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000004460	3.73	6.7	1.55	3.5	1.67	1.18	1.9	1.45	4.79	3.08	5.81
blastnMouse.Locus_47006	0	0	0	0	0	0	0	0	0	0	0.3
Locus_133088	0	0	0	0	0	0	0.54	1.28	0	0	0.13
ENSGGOG00000015182	5.62	7.13	18.97	22.5	9.01	5.34	8.08	20.56	6.53	4.73	1.19
Locus_149174	0	0	0	0	0	0.68	0	0	0	0	1.93
Locus_441628	0.1	0.13	0	0	0	0	0	0	0	0	0.43
ENSGGOG00000002639	4.18	3.54	8.63	4.02	2.59	5.77	10.21	4.34	7.31	20.46	8.33
blastnHuman.XLOC_008418	0	0	0	0	0	0	0	0	0	0	0.52
ENSGGOG00000011211	30.38	28.27	17.9	14.47	4.52	3.16	2.76	2.18	6.85	5.31	7.17
ENSGGOG00000024091	18.01	14.7	10.98	25.14	7.65	12.64	27.03	26.07	17.55	24.24	26.17
ENSGGOG00000005410	3.04	3.58	3	2.68	2.66	2.7	1.76	2.3	2.25	3.15	2.58
Locus_228168	0	0.13	0	0	0	0	0	0	0	0	0.26
ENSGGOG00000025867	7.64	6.48	8.49	9.56	4.38	4.97	8.32	7.94	5.53	6.33	5.87
CUFF.291433	0	0.1	0.08	0.13	0	0	0	0.26	0.12	0	0.27
ENSGGOG00000000474	9.2	10.42	5.74	5.76	3.48	12.57	3.62	5.08	5.51	6.73	9.28
blastnHuman.ENSG00000234111	0	0	0	0	0	0	0	0	0.22	0	0
blastnHuman.Locus_29352	0	0	0	0	0	0	0	0	0	0.29	0.05
Locus_240630	0	0	0	0	0	0	0	0	0	0	1.49
ENSGGOG00000005672	0.2	0.16	0.08	0	0.24	0	0	0	0.05	0.04	0.11
ENSGGOG00000008104	3.29	5.08	2.35	3.53	2.83	4.61	4.29	3.64	3.4	4.97	6.88
blastnMouse.ENSMUSG00000091547	3.29	4.2	8.36	4.31	0	0	0	0	0	0	0
ENSGGOG00000010093	0.66	0.43	0.09	0.14	0.14	1.57	3.28	3.24	3.3	7.14	6.67
Locus_354001	0	0	0	0	0	0	0	0	0	0	0.48
blastnMacaque.CUFF.301258	0	0.06	0	0	0	0	0	0	0	0	0.03
