ENSEMBL ID	Human_Cerebellar_Cortex_Average_RPKM	Chimp_Cerebellar_Cortex_Average_RPKM	Rhesus_Monkey_Cerebellar_Cortex_Average_RPKM	Mouse_Cerebellar_Cortex_Average_RPKM
ENSG00000006555	0.0	0.1615715	0.46909766666666664	1.2064571666666668
ENSG00000006576	17.42381166666667	26.1216	16.710786666666667	28.149383333333336
ENSG00000006606	0.0	0.0	3.2634749999999997	0.0
ENSG00000006607	54.53733333333333	50.03846666666667	33.49993333333334	15.4458
ENSG00000006611	1.0699733333333332	4.636031666666667	2.2689350000000004	0.4656468333333334
ENSG00000006625	79.20825	41.34328333333333	54.808183333333325	59.42906666666667
ENSG00000006634	5.557991666666666	7.051569999999999	5.070896666666666	2.557586666666667
ENSG00000006638	1.0410150000000002	0.8072300000000002	0.9709099999999999	4.039043333333334
ENSG00000006652	91.23196666666666	80.22766666666668	54.2211	97.76498333333332
ENSG00000006695	24.429866666666666	31.26051666666667	33.578950000000006	57.90105
ENSG00000006704	14.574898333333332	32.1569	31.527150000000002	49.33186666666666
ENSG00000006712	203.0135	144.20816666666667	147.5906666666667	201.057
ENSG00000006715	30.481666666666666	62.93496666666666	38.74725	171.07333333333335
ENSG00000006740	110.03128333333332	104.82016666666668	141.6795	254.31550000000001
ENSG00000006744	71.55423333333333	38.318783333333336	40.32488333333333	53.63473333333334
ENSG00000006747	1.4249885000000002	2.3457261666666667	6.065214999999999	1.0358596666666668
ENSG00000006757	1438.3976666666665	783.7733333333334	309.83033333333333	0.0
ENSG00000006788	0.0	0.30327200000000004	0.059524	0.05520283333333333
ENSG00000006831	47.75438333333333	107.1836	64.28213333333333	233.23816666666664
ENSG00000006837	13.98788333333333	9.030551666666666	4.069095	25.8719
ENSG00000007001	3.389801666666667	0.7083158333333334	0.0	19.330825
ENSG00000007038	0.524245	0.31631166666666666	31.129850000000005	13.150361666666663
ENSG00000007047	75.11551666666666	90.98831666666666	95.23315000000001	132.36100000000002
ENSG00000007062	2.77612	3.5048300000000006	4.450406666666668	34.64846666666667
ENSG00000007080	304.97583333333336	260.0228333333333	328.4583333333333	403.60666666666674
ENSG00000007168	421.9331666666667	733.1439999999999	525.2724999999999	1063.1461666666667
ENSG00000007171	3.0402666666666662	0.5367693333333333	0.04702616666666667	0.5079286666666667
ENSG00000007174	0.4763948666666667	0.7877028333333334	2.2968550000000003	2.0721266666666662
ENSG00000007202	128.929	140.3365	153.90416666666667	315.0058333333333
ENSG00000007216	0.0	0.0	0.18727833333333335	0.0
ENSG00000007237	295.473	391.80133333333333	319.3626666666667	255.3226666666667
ENSG00000007255	1003.29	0.0	173.25166666666667	2399.563166666667
ENSG00000007264	9.312731666666666	6.019781666666666	8.827893333333334	79.80395
ENSG00000007312	0.5305233333333333	0.19976833333333333	0.22849	0.0
ENSG00000007314	0.26054783333333337	0.20841416666666668	0.31122983333333337	0.0
ENSG00000007341	23.65915	28.557483333333334	31.12438333333333	37.38966666666666
ENSG00000007350	0.10643449999999999	0.2739643333333333	0.2962571666666667	0.0
ENSG00000007372	460.49066666666664	444.9363333333333	363.33383333333336	191.55916666666667
ENSG00000007376	27.74795	39.70286666666667	58.781016666666666	135.83599999999998
ENSG00000007384	18.78155	20.28325	22.443033333333336	35.737116666666665
ENSG00000007392	242.11350000000002	173.82949999999997	179.28	115.23381666666667
ENSG00000007402	40.671	57.37965	65.60603333333334	151.76966666666667
ENSG00000007516	0.9538181666666667	0.5051209999999999	1.5218683333333336	33.20398333333333
ENSG00000007520	148.73113333333333	69.78141666666666	85.1485	125.80685
ENSG00000007541	77.8162	51.90966666666667	34.02876666666667	219.02916666666667
ENSG00000007545	68.06706666666666	134.74800000000002	50.412866666666666	52.51111666666667
ENSG00000007866	2.9183533333333336	4.1048215	1.5746258333333334	6.76802
ENSG00000007908	1.1616695000000001	0.7919086666666666	0.1823408333333333	0.17102966666666666
ENSG00000007923	87.29451666666667	92.51928333333335	71.90108333333333	108.45625
ENSG00000007933	1.4564428333333332	0.10256066666666667	3.290198333333334	0.0
ENSG00000007944	24.89753333333333	23.496866666666666	46.43905	54.38055
ENSG00000007952	0.0	0.1153785	0.34733816666666667	0.29654283333333337
ENSG00000007968	0.0	0.0	0.0	0.18483333333333332
ENSG00000008018	316.4976666666667	308.6553333333334	333.36566666666664	709.9861666666666
ENSG00000008056	541.2005	334.88800000000003	412.74133333333333	637.3023333333334
ENSG00000008083	79.3735	83.11228333333334	75.36333333333333	95.9185
ENSG00000008086	10.3619	14.810233333333334	11.994408333333332	63.08721666666667
ENSG00000008118	8.015325	9.737461666666668	5.702403333333333	43.72278333333333
ENSG00000008128	780.8176666666665	629.2551666666667	1262.0101666666667	939.7029999999999
ENSG00000008130	41.66535	45.653099999999995	124.44066666666667	104.0039
ENSG00000008196	21.456366666666668	27.06158333333333	26.4802	97.96581666666668
ENSG00000008197	0.0	0.0	0.0	9.065971666666666
ENSG00000008226	0.15351750000000003	2.3319586666666665	0.49289099999999997	3.6013800000000002
ENSG00000008256	30.187516666666667	57.63223333333334	49.64318333333333	79.44575
ENSG00000008277	81.63523333333333	114.7205	68.22806666666666	104.41701666666665
ENSG00000008282	48.2046	85.5972	74.02921666666667	193.46616666666668
ENSG00000008283	16.807245	22.127416666666665	25.181200000000004	66.49298333333333
ENSG00000008294	129.18404999999998	187.86366666666666	160.7401833333333	354.44666666666666
ENSG00000008300	98.47245	108.77674999999999	83.36693333333334	192.68183333333332
ENSG00000008311	8.601526666666667	16.200403333333334	10.108731666666666	16.713483333333333
ENSG00000008323	0.0	0.0	0.14608116666666668	1.1198165
ENSG00000008324	203.6788333333333	106.71741666666667	310.5420000000001	62.58795
ENSG00000008382	46.76291666666666	50.04675	61.39221666666668	295.47166666666675
ENSG00000008394	150.92495	27.641366666666666	83.28136666666667	100.06251666666667
ENSG00000008405	107.71031666666666	123.15091666666667	122.96849999999999	107.87473333333332
ENSG00000008441	676.4405	562.207	730.8056666666666	444.1741666666666
ENSG00000008513	10.109096666666666	3.7903649999999995	21.561396666666663	15.377823333333334
ENSG00000008516	7.023921666666666	6.2493349999999985	0.28429233333333337	0.2863173333333333
ENSG00000008710	1124.0026666666665	834.2731666666667	360.4985	261.636
ENSG00000008735	525.306	532.0803333333334	623.1561666666668	768.8813333333334
ENSG00000008838	127.32783333333334	175.24	230.97083333333333	156.47116666666668
ENSG00000008853	29.68061666666667	29.394583333333333	27.396500000000003	109.79504999999999
ENSG00000008869	55.13171666666668	55.412283333333335	62.438500000000005	93.25646666666667
ENSG00000008952	378.8721666666667	409.2540000000001	394.75749999999994	650.1183333333332
ENSG00000008988	2150.5	1649.96	365.48466666666667	648.8608333333333
ENSG00000009307	626.5654999999999	853.1396666666666	713.7896666666666	565.439
ENSG00000009335	80.34421666666667	105.94271666666667	86.0729	133.27816666666666
ENSG00000009413	90.00595	97.57453333333335	49.61175	68.5616
ENSG00000009694	71.88351666666667	84.97335	58.20522833333333	81.82981666666667
ENSG00000009709	0.0	0.0	0.0	2.0201633333333335
ENSG00000009724	71.50066666666666	101.59846666666665	70.71736666666666	143.6145
ENSG00000009765	0.0	0.0	0.0	1.6527616666666667
ENSG00000009780	20.84975	24.16603333333333	18.27647	75.34033333333333
ENSG00000009790	1.6246648333333333	3.263498333333333	3.0548366666666666	0.46435766666666667
ENSG00000009830	21.397566666666666	21.797583333333336	22.559116666666668	36.33063333333334
ENSG00000009844	91.86023333333334	110.62149999999998	94.66881666666666	156.66549999999998
ENSG00000009950	158.26633333333334	110.34433333333334	1.803706	4.424235
ENSG00000009954	125.60933333333332	193.83050000000003	158.238	267.30283333333335
ENSG00000010017	114.31935	124.23266666666667	108.5482	211.05516666666665
ENSG00000010072	10.921523333333333	15.839993333333334	15.739530000000002	31.528716666666668
ENSG00000010165	63.59396666666666	48.85123333333333	48.713966666666664	30.593483333333335
ENSG00000010219	29.19016666666667	25.860833333333332	0.49846033333333334	0.0
ENSG00000010244	236.97299999999998	257.18249999999995	230.0778333333333	311.4338333333333
ENSG00000010256	347.2111666666667	362.2563333333333	455.24049999999994	793.1236666666667
ENSG00000010270	78.79735000000001	93.17023333333333	113.15388333333334	85.20708333333333
ENSG00000010278	62.139916666666664	87.88746666666667	71.64683333333333	265.12649999999996
ENSG00000010292	24.11163333333333	75.40268333333334	28.24533333333333	50.04635
ENSG00000010295	106.67818333333332	109.46966666666667	157.2685	174.7005
ENSG00000010318	2.222526666666667	1.958713333333333	7.319865000000001	9.632563333333334
ENSG00000010319	28.21395	47.14201666666667	6.3872133333333325	13.271075000000002
ENSG00000010322	606.4438333333334	702.0541666666668	405.2916666666667	530.637
ENSG00000010327	3.850548333333334	7.134465	14.323398333333332	7.448555
ENSG00000010361	46.47656666666666	57.68886666666668	40.6424	33.91495
ENSG00000010379	5.878121666666668	6.179410000000001	13.581040000000002	34.78678333333333
ENSG00000010404	583.6523333333333	679.7145	786.216	684.5521666666667
ENSG00000010610	4.937326666666666	8.177878333333334	18.406433333333332	0.17516666666666666
ENSG00000010626	57.304516666666665	118.48286666666668	8.383253333333332	18.498848333333335
ENSG00000010671	0.5535373333333333	2.1513416666666667	2.3040635	1.389602166666667
ENSG00000010704	2.0436916666666667	2.6431066666666667	21.01655	16.802483333333335
ENSG00000010803	47.27038333333332	58.95483333333334	26.45725	93.3329
ENSG00000010810	259.1301666666667	237.2638333333333	221.74083333333337	225.43883333333335
ENSG00000010818	251.573	289.9173333333334	265.0905	315.26033333333334
ENSG00000010932	0.09568333333333334	0.0	1.2192693333333333	18.756233333333338
ENSG00000011007	54.630516666666665	86.73296666666666	69.77871666666667	73.91113333333332
ENSG00000011009	24.558449999999997	31.93743333333333	56.90776666666667	104.19073333333334
ENSG00000011021	55.2244	61.615	64.7251	175.83683333333332
ENSG00000011028	3.00366	5.776231666666667	9.882296666666667	11.651773333333333
ENSG00000011052	681.0223333333333	226.16183333333333	596.3893333333332	519.4263333333333
ENSG00000011083	199.94383333333334	5.964226666666666	41.053293333333336	61.298833333333334
ENSG00000011105	376.22149999999993	252.73233333333334	524.5141666666667	461.15416666666664
ENSG00000011114	22.769516666666664	36.17113333333333	28.202978333333334	46.503366666666665
ENSG00000011132	44.59396666666667	47.894133333333336	40.59368333333333	78.75019999999999
ENSG00000011143	15.016016666666665	35.53726666666667	41.1553	5.774261666666667
ENSG00000011198	34.77041666666666	55.133866666666655	37.16681666666667	41.86078333333333
ENSG00000011243	365.64716666666664	418.7338333333334	372.7151666666667	333.41450000000003
ENSG00000011258	22.176266666666663	38.39841666666666	38.36081666666667	20.774150000000002
ENSG00000011260	139.7195	28.26308333333333	108.56573333333334	62.23499999999999
ENSG00000011275	49.21308333333334	87.50186666666667	68.48891666666667	80.05858333333333
ENSG00000011304	114.79666666666667	126.71556666666667	79.13523333333333	112.64666666666666
ENSG00000011332	38.504016666666665	32.470683333333334	33.80661666666666	48.26188333333334
ENSG00000011347	138.0836	180.24966666666668	369.4358333333333	427.7743333333333
ENSG00000011376	25.58038333333333	28.481333333333335	20.773683333333334	34.80180000000001
ENSG00000011405	52.26038333333333	75.03166666666668	43.9706	43.405833333333334
ENSG00000011422	6.358531666666667	11.326001666666668	8.850963333333333	3.7912899999999996
ENSG00000011426	32.908854999999996	61.553799999999995	61.02465	88.38589999999999
ENSG00000011451	88.77058333333333	86.45845000000001	90.91888333333333	145.4946666666667
ENSG00000011454	66.91498333333334	99.53129999999999	90.7334	90.86558333333335
ENSG00000011465	63.056266666666666	153.4868833333333	112.48928333333333	105.83411666666666
ENSG00000011478	39.142183333333335	17.689933333333332	20.511916666666668	42.582166666666666
ENSG00000011485	172.14149999999998	201.66	180.06183333333334	344.7715
ENSG00000011523	71.36050000000002	77.40485	50.09875	33.3536
ENSG00000011566	30.60271666666667	40.54976666666667	42.304383333333334	75.15935
ENSG00000011590	2.1645583333333334	2.79735	20.340149999999998	1.8779899999999998
ENSG00000011600	19.6615	56.83833333333334	23.420366666666666	19.192899999999998
ENSG00000011638	198.60383333333334	35.19438333333333	10.236668333333334	17.112993333333332
ENSG00000011677	5.9375316666666675	17.684983333333335	18.564833333333336	99.83645
ENSG00000012048	1.2650631666666667	2.233151	20.515668333333334	1.8962988333333335
ENSG00000012061	150.09633333333332	235.8978333333333	92.28618333333333	74.44005
ENSG00000012124	9.17888	7.475453333333333	9.882228333333334	0.3491283333333333
ENSG00000012171	48.20011666666667	46.982466666666674	42.508066666666664	15.479214999999998
ENSG00000012174	41.62045	56.65528333333333	38.06316666666667	84.7832
ENSG00000012211	1.3255366666666666	2.711501666666667	1.0695158333333332	4.0582085
ENSG00000012223	5.138191666666667	0.9085696666666667	0.4249666666666667	0.7190078333333334
ENSG00000012232	69.34553333333334	99.82355	138.0448	182.91533333333334
ENSG00000012504	0.09536533333333334	0.0	0.1730695	1.8348930000000003
ENSG00000012660	98.63978333333334	147.10733333333334	108.36444999999998	316.3985
ENSG00000012779	95.09046666666666	135.99143333333333	4.047767	2.2469398333333332
ENSG00000012822	338.10666666666674	444.03916666666663	195.693	134.1823333333333
ENSG00000012963	41.92825	61.86216666666667	67.06591666666667	47.220933333333335
ENSG00000012983	37.7193	36.650133333333336	23.961766666666666	29.269833333333334
ENSG00000013016	142.13166666666666	140.98333333333332	142.52283333333335	210.84400000000002
ENSG00000013275	228.73316666666668	228.596	295.4103333333333	283.4936666666667
ENSG00000013288	11.785456666666668	15.918750000000001	15.851466666666667	82.93509999999999
ENSG00000013293	41.46605	86.26813333333332	62.231899999999996	121.00049999999999
ENSG00000013297	48.58712333333333	107.29923333333335	167.37731666666667	654.977
ENSG00000013306	92.14089999999999	75.38448333333334	50.40808333333333	112.50554999999999
ENSG00000013364	68.92391666666667	58.67091666666668	94.27333333333331	44.06893333333333
ENSG00000013374	94.07054999999998	126.53316666666666	117.69066666666667	224.21916666666667
ENSG00000013375	42.971399999999996	61.352	28.04206666666667	43.10698333333334
ENSG00000013392	97.00659999999999	50.76843333333334	37.0228	104.28320000000001
ENSG00000013441	465.5548333333333	321.4175	412.9113333333333	382.1085
ENSG00000013503	11.634933333333334	19.643541666666668	31.981716666666667	29.466549999999998
ENSG00000013523	40.3581	67.54095000000001	47.818900000000006	38.41205000000001
ENSG00000013561	133.83166666666668	211.48833333333334	126.69663333333335	685.243
ENSG00000013563	19.184508333333333	18.958579999999998	16.752345000000002	7.4634833333333335
ENSG00000013583	117.47248333333334	145.06383333333335	92.51193333333333	49.982183333333346
ENSG00000013588	0.3598166666666667	0.0	0.30109983333333334	0.6887249999999999
ENSG00000013619	26.860449999999997	26.832866666666664	39.07298333333333	138.08066666666667
ENSG00000013725	0.8487	0.797266	1.1703183333333331	0.6177865
ENSG00000013810	14.269443333333333	4.98649	4.2526633333333335	10.370358333333334
ENSG00000014123	32.42726666666667	55.47843333333333	44.43521666666666	73.31416666666667
ENSG00000014138	19.100183333333334	25.5489	12.63883	14.724533333333333
ENSG00000014164	52.05446666666668	57.10788333333333	65.13913333333333	8.481875
ENSG00000014216	109.03218333333332	118.69346666666667	151.68433333333334	45.491150000000005
ENSG00000014257	0.0	0.6524833333333334	0.3937756666666666	0.26995783333333334
ENSG00000014641	1136.7066666666667	1170.165	1415.415	2920.08
ENSG00000014824	119.74056666666667	152.6928333333333	117.24416666666666	278.6538333333333
ENSG00000014914	9.308071666666665	7.393350000000001	4.150361666666666	16.592299999999998
ENSG00000014919	30.354633333333336	54.57485	30.315416666666668	48.889916666666664
ENSG00000015133	1.8543640000000003	3.5075983333333336	2.7059716666666667	46.623533333333334
ENSG00000015153	47.734566666666666	73.2488	60.82463333333334	172.1795
ENSG00000015171	213.12633333333335	313.533	288.01000000000005	279.16966666666667
ENSG00000015413	0.0	0.0	2.5437116666666664	1.5160900000000002
ENSG00000015475	134.52383333333333	66.20668333333334	88.36963333333331	21.525296666666666
ENSG00000015479	883.6508333333333	974.371	285.36483333333337	741.3723333333334
ENSG00000015520	0.7592781666666667	0.09345266666666667	2.6865580000000002	5.702579999999998
ENSG00000015532	61.6421	63.468516666666666	95.70031666666667	76.31171666666667
ENSG00000015592	581.8000000000001	547.6208333333333	618.3251666666666	427.11583333333334
ENSG00000015676	245.03483333333335	293.53950000000003	352.72633333333334	276.33683333333335
ENSG00000016082	0.0	0.0	0.0	2.0070316666666668
ENSG00000016391	41.01931666666667	29.165050000000004	26.420333333333332	8.500008333333332
ENSG00000016402	11.830680000000001	29.97815	39.743433333333336	0.8928716666666666
ENSG00000016490	0.0	0.0	2.2133805	0.0
ENSG00000016602	2.721184166666666	2.4841393333333333	0.1996265	0.0
ENSG00000016864	114.09110000000003	119.31400000000001	88.38163333333334	125.27366666666667
ENSG00000017260	107.06333333333333	146.58233333333334	95.33128333333333	160.96933333333334
ENSG00000017373	218.76283333333336	260.5081666666667	349.00399999999996	390.41516666666666
ENSG00000017427	0.4766333333333333	0.7048483333333334	5.590330000000001	10.34722
ENSG00000017483	37.5486	48.88636666666667	47.060766666666666	4.181561333333334
ENSG00000017621	45.133649999999996	37.53040000000001	71.30995	6.1549483333333335
ENSG00000017797	171.86216666666667	230.8418333333333	168.68183333333332	199.36766666666668
ENSG00000018189	163.11866666666666	220.6723333333333	168.42863333333332	291.432
