ENSEMBL ID	Human_Muscle_Average_RPKM	Chimp_Muscle_Average_RPKM	Rhesus_Monkey_Muscle_Average_RPKM	Mouse_Muscle_Average_RPKM	Human_Kidney_Average_RPKM	Chimp_Kidney_Average_RPKM	Rhesus_Monkey_Kidney_Average_RPKM	Mouse_Kidney_Average_RPKM	Human_Cerebellar_Cortex_Average_RPKM	Chimp_Cerebellar_Cortex_Average_RPKM	Rhesus_Monkey_Cerebellar_Cortex_Average_RPKM	Mouse_Cerebellar_Cortex_Average_RPKM	Human_Prefrontal_Cortex_Average_RPKM	Chimp_Prefrontal_Cortex_Average_RPKM	Rhesus_Monkey_Prefrontal_Cortex_Average_RPKM	Mouse_Prefrontal_Cortex_Average_RPKM	Human_Primary_Visual_Cortex_Average_RPKM	Chimp_Primary_Visual_Cortex_Average_RPKM	Rhesus_Monkey_Primary_Visual_Cortex_Average_RPKM	Mouse_Primary_Visual_Cortex_Average_RPKM
ENSG00000129460	73.22635	93.82283333	50.40906667	66.51761667	97.43153333	100.0319167	57.93575	109.3706167	120.3410833	120.4515	89.61103333	105.3149667	76.4143	100.2386167	75.4763	68.1922	82.70425	95.1826	81.12928333	72.7357
ENSG00000129465	4.8656	4.02372	4.688626667	3.3034595	7.922451667	16.05743333	6.55695	3.024983333	1.885331667	0.732434833	3.098025	0.722354667	1.287451667	1.58828	1.154255	0.2194	0.2136	2.10544	0.9352955	0.568168333
ENSG00000129467	34.45867333	35.96853333	14.2208	18.77341667	45.875075	65.88373333	15.98333333	11.26195167	7.092678333	7.635243333	1.964348333	6.280985	10.22352333	9.927845	3.2369	7.949515	11.18704	11.97089667	3.399643333	6.285023333
ENSG00000129472	18.394175	13.76856	3.45302	4.52832	38.81491667	40.5831	22.1127	14.36376667	38.3219	47.57928333	16.76508333	38.23875	41.78191667	43.10165	23.48573667	40.47815	36.61586667	42.47265	28.05236667	39.61415
ENSG00000129473	58.35375	86.53625	122.3211333	103.9405167	162.2648333	186.6146667	317.2798333	184.4031667	325.528	345.585	456.2015	374.323	542.6041667	608.1188333	682.7826667	295.0611667	400.283	502.4613333	592.8576667	381.3573333
ENSG00000129474	1.882413333	1.563573333	2.642706667	5.147153333	34.80018333	36.93064	67.96223333	55.299	1.216665	6.664886667	1.510306667	1.722791667	1.357182	1.173066667	1.35083	2.84441	1.947803333	0.949621667	2.85716	2.974005
ENSG00000129480	9.14005	11.214985	24.17006667	49.70956667	34.24016667	29.22455	136.495	138.33505	28.93216667	19.93026667	64.16071667	61.40101667	43.48318333	15.82467	77.199025	52.15505	44.28878333	21.769	76.33875	59.85801667
ENSG00000129484	64.27801667	60.5822	42.3271	26.11996667	73.02761667	73.07776667	59.35976667	48.34526667	149.4863333	173.9795	74.57565	58.05136667	142.3748333	185.0995	52.98486667	46.40336667	144.39255	217.3918333	58.1558	45.4244
ENSG00000129493	12.05579333	34.8521	25.48316667	22.91395	17.53801667	26.56458333	37.45718333	27.31995	11.238045	14.92678333	16.71421833	29.6771	15.03026	15.34736667	11.28674917	11.59356667	20.03276667	13.43023	12.35381667	11.329575
ENSG00000129515	116.4832	175.9856667	68.11818333	70.8877	146.5666167	224.8685	94.18625	238.6123333	89.51075	123.8413333	71.99478333	86.36291667	112.8454	152.0745	68.08914333	67.14038333	153.9956667	135.5136667	71.14351667	75.28171667
ENSG00000129518	126.8175167	126.06275	95.28673333	122.9368167	187.5086667	148.2981167	159.0758333	141.2831667	167.8128333	163.5971667	177.3605	117.4551833	172.532	152.609	179.1495	118.8991667	143.7183333	159.9978333	161.4236667	104.8055667
ENSG00000129521	31.78063333	91.15291667	83.40845	147.5512667	156.1228833	27.54026667	64.98376667	47.86065	23.40904667	18.29593333	63.42588333	14.94084333	53.62735	44.62341667	68.0374	22.2613	72.55938333	39.80425	83.72241667	22.34025167
ENSG00000129534	5.069036667	9.678173333	6.136631667	0.114045	25.61273833	22.3445	8.299178333	0.727016833	4.235055	14.89303333	7.10474	0.3393225	14.75504333	20.33928333	6.018986667	1.05978	16.96945167	13.41762333	8.684556667	0.1184645
ENSG00000129535	12.782885	5.325525	2.069178333	0	12.89025333	6.76213	5.852201667	0	5.727473333	3.079208333	5.675433333	1.697613333	8.489241667	4.575333333	7.262421667	0.57746	9.825276667	10.117965	6.25854	1.310775
ENSG00000129538	663.6075	726.015	444.1266667	2.2412	978.3926833	1286.7765	144.0812	14.46948	271.6135	471.8551667	431.2978333	12.549705	716.2891667	1335.832	847.8098333	2.236506667	1327.572167	1234.183333	632.3333333	7.161523333
ENSG00000129559	391.1626667	349.183	265.8583333	286.0381667	348.5405	374.6406667	356.4853333	331.2553333	329.807	261.8138333	319.9818333	389.5381667	544.0656667	527.4321667	516.1813333	318.866	414.6415	447.654	382.319	360.3078333
ENSG00000129562	619.4728333	744.79	480.239	582.4383333	971.7113333	1624.28	1163.293333	1066.164667	350.0793333	461.8171667	472.0443333	527.3216667	527.6951667	589.4965	479.3623333	603.8576667	548.58	549.0093333	374.51	569.4516667
ENSG00000129566	9.938686667	16.81611667	47.79145	23.68023333	18.1534	30.4877	60.77881667	34.98495	8.539245	14.94486667	99.44251667	12.32258667	4.008525	12.17179333	26.472615	7.024705	5.815235	9.462435	38.37193333	7.740291667
ENSG00000129595	4.070188667	3.650133333	1.668568333	3.80498	17.40776667	30.10506667	15.92873333	13.09336	1.233412167	2.387816167	3.320095833	8.78877	3.714458333	7.23314	3.614815	4.210525	5.065166667	4.882971667	3.486388333	6.494465
ENSG00000129596	34.17421333	11.51672333	28.516695	165.3002167	6.099916667	15.21327	24.58283333	746.7386667	117.5598333	117.47475	125.6851667	54.30023333	177.2123333	138.0253333	157.79595	174.7956667	123.3583	123.0728333	137.7836667	126.1467167
ENSG00000129625	321.4563333	565.68	264.6441667	535.7345	471.609	741.9643333	479.2995	776.3228333	293.9798333	414.2013333	369.274	845.725	996.0135	1023.371833	911.1161667	933.3413333	643.156	1096.215333	998.9763333	1032.123
ENSG00000129636	51.84631667	93.2809	88.19388333	123.77275	135.2930833	167.2383333	201.7785	468.0766667	144.0321667	204.273	196.7745	373.634	285.9001667	313.0178333	272.6014833	397.7761667	155.0693833	248.2353333	247.8071667	420.3655
ENSG00000129646	4.5889595	2.616811667	0.617020833	0	14.36149667	7.013125	0.338971667	0	25.90436667	31.23905	3.57648	0.094449333	17.22668333	19.67443333	4.688708167	0.106265167	25.861	27.10143333	6.322528333	0.086862
ENSG00000129654	1.297165	0.2913125	0.123294667	0.773936	5.99492	13.75041	50.00325	1.736156667	1.409383833	1.881674833	5.29987	51.03078333	3.039621833	2.230647833	3.466118333	18.64024	5.636008333	2.380336833	6.209865	31.08941667
ENSG00000129657	211.3631667	254.1471667	81.6676	138.4513333	197.0947	305.9275	153.2695	123.8968833	227.0511667	234.7551667	236.7385	316.9553333	182.5201667	292.6463333	199.1304833	377.4305	201.0893333	320.0233333	310.4495	346.6316667
ENSG00000129667	19.97199333	21.94690667	19.11895	73.17095	43.6711	33.60275	17.53541667	37.54453333	3.605485	9.43739	2.652075	2.668626667	6.299581333	18.43895	4.05999	4.78944	7.176736667	17.88172333	2.23081	2.315598333
ENSG00000129673	0.498533333	0.568806667	0	0.760366667	0	2.449046667	0	0	1.548121667	3.377043333	1.012731667	4.079588333	1.953296667	3.667561667	3.32933	6.185973333	0.810088333	3.48315	1.775528333	3.981188333
ENSG00000129675	102.5072333	110.2194	111.8973167	64.90498333	52.922705	15.586255	14.66758333	12.06791667	7.931186667	17.69113333	13.91970667	18.4716	26.40776667	30.7852	19.87848167	16.06021667	24.96166667	30.8493	25.19113333	16.47523333
ENSG00000129680	31.05973333	38.67396667	52.81855	0.7926625	26.87267167	43.36913333	18.7545	1.019055	2.385466667	8.80715	9.213793333	0.145542333	4.341721667	5.871095	8.499458333	0	3.693135	9.85757	4.917406667	0.165642667
ENSG00000129682	42.2399	62.60656667	53.92813333	84.05933333	14.75520667	14.40513833	10.28458167	1.144333333	2.338078333	4.40175	4.523291667	79.48858333	159.4943333	125.0076667	120.1137	229.3851667	106.9486333	146.5078333	158.4211667	291.3353333
ENSG00000129691	60.3337	84.77153333	101.1984	55.65616667	65.88365	57.38738333	85.03453333	78.77456667	75.0612	74.48568333	94.17915	83.73168333	100.3254667	106.1743667	108.5792333	70.73973333	67.38485	89.11026667	113.15695	65.28538333
ENSG00000129696	29.98868333	22.58360833	49.53615	26.60286667	44.64438333	35.17131667	88.0135	39.54828333	33.81546667	24.1782	74.95575	61.18001667	23.20671667	18.70521667	54.99435	47.89578333	30.04268333	23.28453333	79.06615	44.46618333
ENSG00000129744	38.90471667	199.5701667	252.801	1716.963333	0	0	0	2.05955	0	0	0	2.85488	0	0	0	75.116	0	0	0	0
ENSG00000129749	80.2392	168.01885	229.8641667	14.87878167	4.301716667	0.954209667	1.889405	0	9.461056667	1.880446667	2.687698167	0	1.864510833	0.272377333	2.5475505	1.933163167	3.247353333	1.031095	2.510665	1.236629
ENSG00000129757	1093.813167	547.992	957.8635	361.7635	1897.139167	1536.068	3289.293333	242.32	73.92635	207.5413667	378.0235	44.00245	446.8036667	402.1066667	552.237	23.92101667	597.8945	511.7016667	196.8623	38.53043333
ENSG00000129810	0.255051667	0.181086667	0.168218333	0.184146667	1.267096667	2.096931667	1.737813333	1.355121667	0.710891667	1.60067	0	0.42814	0.307818333	0.476395	0.24738	0	0	0.499185	0.700226667	0.216636667
ENSG00000129910	162.6197833	269.4746667	205.0111667	69.08321667	1.791921667	0	0.128465333	0	358.5781667	232.487	289.3541667	101.8019833	0.097009833	0	0	2.6882	0.151323833	0	14.71361633	0.862555
ENSG00000129925	105.8380333	122.32845	92.66003333	15.73584333	300.80395	297.9565	244.1991667	838.603	63.4726	62.19726667	27.87268333	77.57318333	61.51478333	51.50688333	29.69346333	41.62866667	55.2575	47.26396667	40.88468333	54.1447
ENSG00000129932	80.81105	71.29841667	126.2231667	232.1291667	66.3074	60.37823333	74.74278333	203.3278333	76.79341667	50.0211	84.65153333	224.1756667	106.9814667	72.23065	118.64525	277.9235	136.1151167	99.96481667	101.60025	257.1241667
ENSG00000129933	73.61381667	99.30561667	65.25331667	61.80845	58.23475	47.81438333	52.6271	97.792	84.85998333	99.20955	75.82788333	137.9145	47.12865	53.32345	40.64825	122.0758333	43.95053333	52.5428	52.71118333	128.5555
ENSG00000129946	23.41164	21.22095	32.0286	24.576545	70.63178333	30.12598333	45.02991667	0.371375	29.512	20.00786	49.04826667	37.46426667	124.9973	96.55405	84.39411667	57.0199	97.78051667	74.46431667	65.99425	46.62396667
ENSG00000129951	0.308456667	0	0	1.444463333	25.77933333	0.895113333	0.167691667	5.073373333	3.272161667	2.3676	3.783553333	94.22805	182.521	129.5162667	152.3061667	140.0761667	38.06308333	15.553225	13.53511333	134.22405
ENSG00000129965	0	0	0	0	0	0	0	2.883916667	0	0	0	1.499956667	0	0	0	0	0	0	0	4.67105
ENSG00000129968	133.7183667	28.94095	456.6441667	398.2841667	139.0360167	25.8136	547.7238333	489.5195	262.2773333	48.22451667	635.3001667	541.6248333	250.516	53.71635	791.5846667	724.7941667	400.3243333	73.22895	783.5865	708.6763333
ENSG00000129988	14.551	5.3114	1.105106667	37.70418333	2.408823	125.7323033	0.541043333	14.497285	0	0.093774	0	24.22460167	0	0	0	11.92815833	0	0.137261333	0	19.63738333
ENSG00000129990	0.869618333	1.047438333	2.242615	1.225158333	1.450536667	0.476535	0.453123333	0.749125	21.89863333	22.02236667	119.83605	49.37146667	671.2885	341.9846667	873.1681667	496.8641667	479.6598333	413.1068333	495.9543333	425.3106667
ENSG00000129991	53.68028333	15.25391	10.26124667	0.71298	8.843175	0.698461667	0.706395	0.635433333	0	0.453776667	3.328538333	3.117426667	1.821418333	6.843838333	134.1802167	1.069698333	1.377746667	5.96348	39.8506	1.968988333
ENSG00000129993	23.117935	25.94821667	28.13748333	36.53193333	8.096371667	4.711763333	3.211291667	18.36880333	87.58903333	55.5464	117.1976667	88.26926667	29.4492	28.42453333	26.25730333	44.93591667	24.12481667	20.08831667	26.84335	48.2067
ENSG00000130005	3327.841667	2420.878333	1131.555667	141.1712667	295.06635	494.1046667	449.8755	135.5926667	109.8426833	118.5369333	167.164	56.22416667	154.923	154.1458333	109.73355	50.8784	181.9381667	150.6585	75.63831667	46.47413333
ENSG00000130023	35.48571667	34.76536667	29.83976667	7.939861667	60.94725	65.3197	55.25811667	18.49986667	39.5492	42.17608333	43.14725	22.4126	31.05571667	33.13603333	29.15818333	12.69125	39.81076667	31.981	28.38835	14.48025
ENSG00000130024	180.3115	277.9778333	112.32335	117.9948667	171.3966667	229.0321667	200.9078333	121.4478333	94.20768333	121.5735	102.1977667	80.58771667	120.696	135.0308333	105.1909833	75.20035	126.8474667	100.7214167	97.26886667	75.16803333
ENSG00000130032	3.85058	2.132378333	5.807151667	13.58059833	1.758515	1.415421667	1.253756667	2.54032	1.151733333	1.696131667	9.28018	31.25651667	47.56753333	29.78933333	54.9729	59.58565	27.03285	17.96980667	41.10816667	66.59558333
ENSG00000130035	0.24308	0	0.504056667	0	1.066686667	0	0.191895	0	3.64958	0.731475	0.618143333	0.22091	1.658278333	1.216191667	0	0.253308333	1.656298333	0.677605	0.512913333	0
ENSG00000130038	1.107701167	2.217799667	0.31077	0.763363333	2.0717205	2.125645667	4.228038333	1.3714555	0.1999835	0.562371333	1.0980435	3.156291667	0.731749	2.43479	3.158302667	4.698243333	0.3215495	1.453041833	3.951461667	3.473783833
ENSG00000130045	0.918736667	0.326151667	0	0.50407	22.089625	81.812435	20.24746667	1.648616667	0.500243333	3.328538333	0.767423333	0.354828333	2.322323333	5.088123333	19.25817	0.512521667	1.870125	1.80066	2.18959	1.348988333
ENSG00000130052	23.74245	22.8119	18.58836667	37.96433333	58.54025333	137.5165667	266.454	159.4223333	4.091486833	8.76009	12.608755	15.73468833	12.40679833	16.72548333	5.20785	60.87571667	12.54335	16.02021167	5.205623333	48.06101667
ENSG00000130054	2.024393333	2.318255	6.228983333	0	37.41298833	10.11092667	15.20144333	15.79804833	34.38746667	42.80531667	41.87036667	61.48908333	16.12666	11.04450333	12.38750667	56.15416667	14.03940333	13.58734833	23.8028	65.94966667
ENSG00000130055	1.508958333	0.4472895	0.547063833	0.8326695	11.21285317	0.504256833	0.469709667	2.632496333	1.645483333	15.94148667	29.00975	13.81353833	7.780831667	31.9227	25.84645	14.16604833	8.287245	17.39017333	17.11315	18.01104833
ENSG00000130066	335.0314667	86.932	61.17798333	85.00358333	1025.6385	2185.338333	1082.200833	795.2496667	201.5896667	135.9681667	121.36735	123.6315	378.781	262.4658333	138.2883333	92.65693333	353.8461667	323.1923333	137.1836667	99.61698333
ENSG00000130119	16.47501833	50.92658333	28.53048333	70.06913333	24.80415	35.88293333	40.77513333	71.7716	12.86116167	16.85464	22.39623333	289.4891667	10.537815	18.23920333	17.85329667	264.7346667	10.550065	15.15935	18.36825	315.512
ENSG00000130147	17.560555	23.388245	100.7743667	17.41661667	125.96675	154.6158333	97.59713333	85.80238333	8.05736	16.94795833	14.85922167	31.36748333	24.0592	34.58101667	27.115865	46.99608333	32.00687667	28.56618333	22.93885	58.7396
ENSG00000130150	7.75533	2.916238333	5.705956667	22.99026	23.1741	9.018096667	23.0413	55.66425	17.252995	8.484905	20.84707333	25.53946667	26.75193333	14.19191667	22.27156667	21.96995	40.78423333	10.107805	20.59423333	23.49181667
ENSG00000130158	31.40840167	23.57046667	23.16355	22.98815	85.20358333	60.86465	56.99681667	47.26588333	6.062233333	8.95922	10.79478333	17.44661667	15.04853333	17.01665	13.70728333	18.35401667	17.71308833	13.29565667	14.95656667	18.18225
ENSG00000130159	339.7095	220.7135	561.4723333	437.3001667	195.5691667	174.0255	371.887	341.1946667	183.5835	126.91265	224.978	203.6571667	175.5775	156.7321667	237.8978333	200.6561667	207.9825	204.0446667	232.6758333	186.3735
ENSG00000130164	37.07835667	8.098285	3.017961	23.62669833	48.25425	42.20693333	24.38701667	17.46526667	24.45067667	14.1619	15.70945	50.17373333	23.18511667	18.84705	14.99496333	33.57891667	15.35506667	24.45966667	14.06896667	33.47631667
ENSG00000130165	169.3778333	77.57061667	41.68821667	134.9352667	238.993	140.9123333	113.82665	307.6855	249.4651667	159.4248333	98.21401667	202.9081667	200.024	146.6703667	78.6905	185.0091667	197.2151667	191.1326667	70.69738333	190.5903333
ENSG00000130167	0	0	0.429955	0	0	0	0.401493333	0	0	0	0	1.183576667	0.859926667	0	1.59735	0	0.50155	0	1.029168333	0
ENSG00000130173	5.859933333	0	1.808423333	1.414223333	8.144376667	3.9201	2.120701667	9.265016667	0.393311667	0	0	0.453508333	0.262026667	3.10077	1.219416667	0	2.5538	4.90025	1.213038333	1.29336
ENSG00000130175	166.9918333	109.8948333	102.6188167	84.70188333	577.3841667	401.1185	347.0048333	381.9596667	282.3205	215.2186667	198.6585	170.2055	282.7765	244.7298333	214.4725	189.7565	316.1646667	263.6961667	183.075	178.816
ENSG00000130176	218.0058733	18.16133	11.95914667	12.10691667	48.27303333	131.0988667	15.56974	6.507916667	2.37161	4.466145	2.467811667	1.743151667	32.17995833	8.803056667	2.448488333	3.16409	13.032555	8.440856667	4.011408333	2.421733333
ENSG00000130182	0	0	0	0	0	0	0	0	0.808003333	0.927558333	4.978583333	0.299763333	0	0.270496667	2.149883333	0	0	0.26178	3.853713333	0
ENSG00000130193	59.29726667	33.79298333	71.4371	67.84221667	89.12985	48.78353333	105.8377833	156.7859833	43.74318333	35.80966667	32.61754167	385.291	71.32578333	64.20058333	64.80343333	373.1513333	71.0352	56.8937	49.12313333	296.6885
ENSG00000130201	3.248881667	0.720075333	2.574219333	3.477511667	96.49123333	71.2498	77.5463	75.44085	0.166693333	0.872543333	0.280965	0.161375	0.104273167	0	0.321289	1.385028333	0	0.339196167	0.52857	1.492739167
ENSG00000130202	67.02588333	29.31356667	18.47148333	9.26489	238.3546667	238.378	120.7256667	83.4683	27.72225	24.21906667	22.96428333	12.226835	40.50011667	33.59136667	28.05988333	11.41624	38.73726667	27.41658	22.98401667	11.68659167
ENSG00000130203	148.41885	53.17071667	411.1516667	1135.493833	9967.541833	3851.8915	2131.988333	2135.429667	2388.175	1336.873333	4541.936667	6669.448333	1591.461667	976.4188333	4071.7	7380.458333	2981.6975	629.5198167	2853.6	6931.505
ENSG00000130204	116.9447333	67.1923	102.2553667	127.236	121.6251667	46.67726667	116.2553333	185.2156667	84.16241667	35.5492	120.424	181.3983333	119.6569333	59.09625	162.0426667	160.7445	107.6763	59.39315	160.5496667	176.4123333
ENSG00000130208	631.915	119.8456667	3685.901333	0	24049.50667	1000.765	1221.794	0	791.8618333	161.483	0	0	1909.554667	568.8641667	1631.111167	0	2654.858333	345.9416667	1663.345833	0
ENSG00000130222	655.005	663.9909	97.72071667	741.1965	230.2988333	95.157	41.40961667	314.6073333	80.64531667	59.57356667	25.82951667	90.9879	26.68199333	50.6329	13.90878333	81.76288333	79.09433833	39.3855	19.79045	62.65886667
ENSG00000130224	0.9125915	1.266336667	1.170878	1.055606167	2.970348333	2.3558355	4.500783333	0.70286	10.050225	14.69483	14.38111833	26.78001667	10.01269333	13.59669167	10.23718767	32.44941667	8.07415	8.80638	9.338761667	25.63195
ENSG00000130226	0.980768167	1.153276	1.051134833	3.316223333	24.77946833	1.434685667	7.011493333	0.6636195	200.64	323.992	273.0476667	514.207	296.2945	235.3605	204.0013833	298.2156667	123.74075	178.3893333	230.4991667	348.6
ENSG00000130227	62.99418333	115.3082667	101.3318833	80.87911667	90.02398333	100.1206167	169.1755	143.7686667	91.61453333	124.6655	114.8991833	116.4003333	130.4111667	128.6405	128.8684833	118.2405	80.26893333	107.02625	135.2485	129.3733333
ENSG00000130234	1.012316667	0.7612505	1.095830667	2.416271667	99.00926667	242.05115	73.27976667	160.9466667	0.091053167	0.793862667	0.166171167	4.189711667	0.646793833	0.793666667	0.299690833	5.834066667	0.310433333	1.195233333	0.632479667	8.274625
ENSG00000130254	71.81605	84.6556	86.34833333	67.41903333	161.6896667	148.5451667	169.5635	110.9211667	189.6795	192.2061667	220.3195	165.4245	137.9776667	140.0358333	180.3573333	117.0947333	183.4985	177.3053333	172.8081667	119.2334
ENSG00000130255	5811.803333	2678.513333	1.341743333	33.08781667	12218.60167	5595.933333	0	54.13511667	4198.008333	3249.48	0	25.72406667	3831.561667	3238.145	0	15.57281667	4665.863333	3436.153333	0	12.8496
ENSG00000130270	0.266038333	0.086047167	0.891262	0.097409833	4.064709667	1.102233667	2.2230405	0	0.079193167	0.655271833	8.675166667	0.420582333	0.458815667	0.300570833	1.506372167	0.181210667	0.074544333	0.165661	2.054043333	0.9468475
ENSG00000130287	0.138239833	0.22201	0.266565333	0.245190833	1.152931667	0.250835667	0.120317	0.234793167	35.6103	43.79751667	34.95175	36.82656667	155.633	141.6388333	176.8104667	193.358	112.6045167	104.4691667	129.56875	187.7123333
ENSG00000130294	1.2193725	5.5159995	4.239913333	5.392348	3.394231833	0.401814333	8.933551667	1.746269	422.3056667	473.0483333	468.8173333	984.7863333	811.2128333	843.4308333	735.2501667	1032.486333	594.3388333	702.4375	771.2573333	1165.866667
ENSG00000130299	16.39513333	25.52048333	15.07933333	42.88053333	48.81325	35.9533	31.80923333	45.59586667	27.34926667	33.7795	28.17001667	71.3104	30.25928333	34.76338333	25.18218333	83.86615	26.26038333	37.38883333	24.50041667	66.29718333
ENSG00000130300	154.2387667	102.8434333	53.30138333	129.55375	772.19935	505.5731667	312.431	639.0293333	0.781162667	3.646891833	11.06998333	26.60121667	2.096096667	7.236695	15.38694	14.59730667	0.704783333	7.029083333	9.381816667	12.67521333
ENSG00000130303	2.010416667	0	0	0	2.670333333	0	1.098875	5.070066667	0	0	4.953621667	5.113703333	0	2.42065	5.9766	0	0	0	0	0
ENSG00000130304	70.87618333	31.92513333	42.68458333	306.0655	78.25158333	33.87683333	60.1534	241.6275833	94.42393333	135.9256667	160.1741667	248.3471667	63.90993333	73.858	81.0937	219.0598333	90.51563333	79.65535	93.82835	226.1305
ENSG00000130307	14.24742	24.28086667	28.61636667	50.00401667	25.25623683	31.01486667	40.28491667	59.69368333	6.443051667	11.77305167	13.40160167	14.79493333	9.401875	15.38257667	19.61891667	15.280965	13.94533333	12.06235333	14.77415	13.52681167
ENSG00000130309	48.06121667	28.87253333	49.48801667	167.5163333	111.2257833	76.65018333	47.7283	131.3431667	106.6018333	54.38376667	52.21676667	137.1541667	52.75281667	40.46018333	37.97483333	133.8663333	53.29055	49.96048333	38.06175	136.1761667
ENSG00000130311	2198.351667	2096.731667	409.7876667	112.9879167	3138.2	2223.15	240.1058333	51.38475	1865.326667	1415.568333	195.8806667	110.4741833	6840.493333	3561.543333	386.6655	72.96561667	4545.691667	2902.338333	262.1933333	58.57825
ENSG00000130312	807.2481667	728.99	1050.692	247.4826667	642.7406667	401.0523333	480.757	334.6708333	227.1651667	182.5168333	247.79	159.2913333	251.2821667	245.8066667	386.9586667	133.4605833	303.717	348.0226667	332.7031667	124.7368
ENSG00000130313	82.05775	36.14431667	70.40708333	168.2831667	367.0751667	246.0366667	278.3206667	365.1031667	78.28148333	54.23395	86.24756667	142.2005	97.94318333	83.33581667	143.55445	132.0055	123.1353333	95.63336667	100.7978167	132.5218333
ENSG00000130332	588.602	473.2011667	319.701	2.492016667	810.7	683.0566667	383.0096667	7.523133333	522.5603333	422.9411667	383.078	11.15468333	504.3598333	500.5388333	424.9548333	5.689666667	566.8575	554.729	307.4986667	2.123416667
ENSG00000130338	11.35571	29.62325	23.76348333	98.82865	12.53658167	12.10585667	10.68113833	65.2401	30.57425	26.45286667	80.49586667	155.6191667	37.28741667	43.45661667	36.25566667	102.49775	32.55875	39.52181667	47.95891667	109.6552333
ENSG00000130340	68.73816667	78.91045	87.83671667	4.977426667	79.84148333	132.963	111.9428333	13.54610667	26.13806667	51.76076667	50.09723333	1.953415	51.8275	53.4436	39.1502	0.551147667	51.13668333	54.79253333	61.18243333	1.6684725
ENSG00000130347	80.48225	58.29346667	60.79773333	61.73848333	56.42428333	53.61788333	90.26435	107.07175	41.54718333	36.71798333	42.69665	30.34255	56.48841667	51.93901667	76.07813333	30.92185	46.12096667	38.15006667	72.28131667	30.99775
ENSG00000130348	123.11145	147.9908333	140.9763333	53.25658333	70.44375	97.50218333	164.5495	49.35383333	48.21615	49.03535	65.93608333	44.58978333	43.88145	52.99271667	66.34586667	35.53625	45.2919	46.29108333	67.29806667	36.4026
ENSG00000130349	163.644	118.1492	212.4463333	362.2715	160.681	218.8733333	116.6226167	231.0431667	101.7689167	94.51901667	89.31871667	119.9081833	138.3673333	136.9485	127.8805333	121.7120667	132.1144833	123.1591167	109.1288833	118.39895
ENSG00000130363	7.228208333	19.9524	16.03328333	0.477128333	34.50008333	55.19363333	68.78601667	0.457233333	6.625388333	41.15046667	54.6831	0.423688333	26.98998333	33.74261667	58.24911667	0.254448333	18.78618333	28.0767	82.40176667	0
ENSG00000130368	0	0	0	1.941241667	0	0	0.2594265	22.72289667	0	0	0	6.860936667	10.83410667	19.374	6.30199	57.91173333	8.922526667	16.52789667	29.55776667	86.10236667
ENSG00000130377	0.214545	0	1.938824833	0	2.6662975	1.703465	2.124279167	0	1.4210575	4.37632	4.895278333	0.179733167	0.3718125	1.497835	4.385771667	0	2.609195	1.018563333	4.858811667	0
ENSG00000130382	98.39601667	91.23623333	78.63438333	74.16038333	91.18173333	80.81308333	132.8824833	81.55173333	222.0428333	120.8332833	181.3913333	88.81276667	176.922	141.38	161.13545	135.4816667	151.48655	138.5916667	168.9368333	129.666
ENSG00000130385	0.158227	0	0	0	0.155456333	0	0.303063167	4.7283045	0	0	0	0	0	0	0	0.511971667	0	0	0	0.276276
ENSG00000130396	22.335	28.33155	24.1409	34.26401667	81.44213333	124.0224667	95.64825	134.3401667	54.9074	72.68495	59.19041667	124.334	48.8013	78.38291667	56.22138333	89.17986667	40.17965	65.52305	60.75135	101.6006
ENSG00000130402	248.3969167	128.3241667	98.73288333	96.90091667	869.516	886.3366667	782.6463333	673.6705	171.8468333	166.904	175.794	168.1225	351.2713333	257.98	264.0031667	219.1306667	359.592	292.5218333	326.022	233.8608333
ENSG00000130413	6.20828	4.558775	0.351159667	0	25.9018	10.07260833	5.1731815	0	14.71352	2.604778333	3.245010333	1.85619	7.642633333	3.71567	4.051773667	2.670324	8.883961667	2.256848333	2.516215	2.876375
ENSG00000130414	356.7166667	456.9951667	482.9878333	994.029	311.3871667	339.6686667	453.7606667	872.7536667	246.5185	272.791	260.7376667	467.5735	316.7705	344.3425	279.1976667	435.6716667	223.7871667	309.0536667	296.8156667	431.3673333
ENSG00000130427	0	0	0	0	1.898298333	3.493446667	3.07493	1.580911667	1.508405	1.164381667	0.593898333	0.282646667	0.216311667	1.308568333	0	0	0.748438333	0.975435	0.27074	0
ENSG00000130429	78.0483	44.34846667	64.99093333	131.3851667	189.38485	243.601	160.471	242.5165	20.10025	23.75888333	29.35058333	48.138	39.13936667	41.0271	34.06983333	60.84551667	49.20281667	58.03923333	31.82666667	61.51948333
ENSG00000130433	251.6445	201.2491667	252.9765	511.2636667	1.927086667	0.383673333	0	0	0	0	0.248653333	0	0.352745	0.871291667	21.81706833	16.25059333	0	0.401605	1.346838333	4.012618333
ENSG00000130449	10.66635	14.10146667	5.246601667	4.604586667	43.11338333	23.14816667	29.70046667	39.53523333	34.65618333	36.55048333	24.36195667	34.15836667	46.17191667	50.516	37.99889667	74.30186667	44.94251667	38.73731667	38.00421667	54.81916667
ENSG00000130475	1.746548333	1.901775	0.738869	1.0418075	7.538052667	5.370011667	0.758645667	4.851668167	54.26568333	54.46773333	56.45363333	141.0208333	77.66123333	97.7515	76.01453333	201.4615	102.6008667	112.6539833	82.74383333	183.9481667
