ENSEMBL ID	hK1	hK2	hK3	hK4	hK5	hK6	cK1	cK2	cK3	cK4	cK5	cK6	rK1	rK2	rK3	rK4	rK5	rK6	mK1	mK2	mK3	mK4	mK5	mK6
ENSG00000136802	36.1764	222.66099999999997	153.224	154.513	51.8315	156.648	113.661	110.911	180.55599999999998	146.107	185.218	82.295	95.5654	85.7905	82.3337	88.6007	96.8014	80.8023	200.78799999999998	210.93900000000002	204.44099999999997	216.65200000000002	181.368	169.592
ENSG00000136805	0.0	0.0	1.4639	1.0762399999999999	4.3082199999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.19749	0.0	1.64245	1.72605	1.34102	0.8647549999999999	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000136807	172.236	267.297	390.913	199.49599999999998	254.007	274.248	174.363	167.63299999999998	184.261	168.755	253.08900000000003	151.041	243.95	222.92700000000002	222.31099999999998	224.91400000000002	232.58	230.12599999999998	177.67	252.644	191.898	200.954	225.421	200.333
ENSG00000136810	2307.09	1641.3	1407.75	4139.82	883.834	1602.25	1959.93	3493.77	4461.57	4799.93	5374.63	6011.53	33.2673	42.6164	28.0792	47.951	11.4629	29.5675	5565.87	4889.94	5816.17	5664.27	4533.37	3773.32
ENSG00000136811	43.1882	59.6019	53.5917	34.0755	68.558	37.1788	82.2438	53.498000000000005	71.1357	61.3933	60.2592	71.1802	37.3223	24.5149	33.0435	29.8865	34.4979	34.5097	36.1603	60.3534	42.8462	43.2209	63.7813	38.4507
ENSG00000136813	51.6198	102.868	134.345	112.015	142.514	94.9062	112.041	122.868	117.64	125.84700000000001	161.884	125.389	83.5115	76.9085	92.8522	85.4003	73.264	72.1179	142.334	131.783	148.876	146.878	150.388	143.56799999999998
ENSG00000136816	20.6584	36.3585	110.32	35.2634	55.288000000000004	25.7692	47.5339	37.8969	34.0538	46.7392	38.2509	25.6812	38.5824	36.631	35.8771	39.5883	29.2927	39.6677	148.369	126.522	137.803	176.725	109.535	136.39600000000002
ENSG00000136819	58.2901	129.90200000000002	207.93099999999998	177.692	105.912	181.40900000000002	117.27	135.045	145.35299999999998	123.56299999999999	91.6784	77.8521	157.007	119.95	190.422	166.58700000000002	143.264	184.768	94.3191	111.846	104.833	105.338	112.574	118.348
ENSG00000136824	6.23459	26.1093	63.5119	24.4994	18.4606	15.446	16.2042	19.6785	18.7046	10.8413	8.20698	15.4568	8.65895	7.768389999999999	5.49834	7.6272	7.90107	6.716139999999999	4.6264	12.0567	5.85456	7.47355	6.97492	5.88678
ENSG00000136826	9.8584	247.423	15.5867	44.7946	111.55	177.628	60.6215	25.6834	41.0449	36.9443	49.7902	49.6579	24.3412	17.5482	14.3082	30.9082	16.8743	25.111	27.7125	50.2403	43.7096	43.3975	41.3262	41.5865
ENSG00000136827	54.9374	99.2332	151.276	130.464	44.9482	161.503	141.33700000000002	115.601	180.929	193.072	158.77200000000002	135.935	115.417	97.2749	110.975	118.339	130.583	146.072	137.24	131.99200000000002	140.592	151.905	129.317	158.257
ENSG00000136828	9.14005	4.07381	78.5843	12.9069	13.5319	13.4742	16.9738	13.4046	15.6693	13.8708	11.2503	8.5452	14.3611	11.9063	11.7246	14.2928	16.8482	9.87688	15.4655	10.3813	12.4543	18.2537	11.1282	10.1748
ENSG00000136830	82.4936	331.129	349.469	94.2055	43.9246	169.497	237.571	126.382	218.958	157.613	308.084	131.827	85.1657	72.1321	65.7574	86.273	54.6896	67.0925	68.366	106.581	58.7066	51.6406	124.007	97.1854
ENSG00000136839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2602799999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000136840	40.9584	89.2495	182.00799999999998	94.6764	59.3757	83.0233	103.34200000000001	199.903	171.155	97.6764	189.99	57.6671	224.03	279.628	253.333	222.699	235.938	204.888	10.1253	28.9003	8.54218	18.174	11.449000000000002	6.44189
ENSG00000136842	2.7319299999999997	10.0456	185.535	16.1662	3.03347	51.6849	12.9553	12.4553	14.0505	35.8327	42.126999999999995	12.0409	5.62113	16.1691	9.25177	8.1022	5.035880000000001	8.9303	6.946560000000001	9.05157	2.9302200000000003	6.78835	12.2184	15.4683
ENSG00000136848	19.5894	105.714	474.256	107.76899999999999	15.7094	141.184	162.27100000000002	125.95100000000001	144.827	100.245	93.9372	107.92399999999999	148.46200000000002	120.26299999999999	120.70200000000001	144.032	127.51299999999999	143.836	65.3761	114.184	77.0409	81.1266	98.5633	100.51700000000001
ENSG00000136854	14.0399	31.0432	27.4208	26.8791	18.3406	38.6894	25.9089	20.8539	33.9803	41.36	45.3497	18.2001	27.8684	20.0665	18.6457	29.392	19.7908	21.5974	26.6158	19.4702	12.9999	14.0804	14.7836	12.4773
ENSG00000136856	37.7447	55.8499	112.90100000000001	64.8934	14.3478	77.1982	23.816	34.3452	34.1028	44.6007	47.5754	23.9796	41.9795	57.8347	21.8797	50.2221	19.7446	43.0473	55.3366	86.376	53.9789	70.9752	106.07700000000001	85.6772
ENSG00000136859	489.406	148.86	11.889000000000001	41.5179	37.1759	35.4852	43.1052	29.009	30.3869	18.0039	8.14785	20.2539	8.91495	4.29441	6.669569999999999	7.00902	2.72276	15.8019	45.9376	118.265	29.5948	39.1779	83.7381	104.152
ENSG00000136861	25.3998	58.4216	50.4797	34.7924	54.5496	33.9001	34.3085	35.4032	32.2477	34.8898	27.5911	28.0959	34.9702	30.8671	43.1856	32.7357	39.5951	31.124000000000002	18.5705	23.0456	17.0098	23.1103	16.7985	21.5621
ENSG00000136866	0.0	61.8239	38.0614	27.9821	84.0102	0.0	27.5993	26.534000000000002	0.0	30.0717	0.0	0.0	93.4044	94.2726	106.759	44.8772	34.8664	134.90200000000002	69.9568	30.3853	29.5093	29.2987	92.2856	77.8883
ENSG00000136867	12.2691	60.1529	65.8359	157.305	15.137	103.163	62.6579	140.559	168.269	201.562	116.899	102.14299999999999	131.27100000000002	180.90200000000002	92.3325	164.954	237.46900000000002	99.6571	51.9949	108.40100000000001	55.5626	63.8764	105.17200000000001	104.20200000000001
ENSG00000136868	31.5796	77.4142	460.708	248.18900000000002	35.0651	106.68700000000001	204.475	282.415	450.028	335.75699999999995	374.131	266.77299999999997	401.233	363.974	340.88699999999994	351.213	291.059	330.80199999999996	900.0089999999999	575.47	1018.97	891.189	542.88	670.5169999999999
ENSG00000136869	4.50018	54.6992	26.6005	37.4482	4.16408	22.2981	48.8375	28.4082	34.7172	55.8953	30.8888	37.1896	15.0528	2.4542	2.54105	6.34215	2.0747	6.35487	14.3747	23.7255	10.1059	9.632439999999999	12.6419	12.8036
ENSG00000136870	0.0	0.0	0.0	1007.36	0.0	2453.8	0.0	955.2260000000001	1167.37	0.0	1024.41	0.0	0.0	848.454	768.668	0.0	0.0	0.0	0.0	0.0	973.808	966.8560000000001	0.0	1285.16
ENSG00000136872	283.611	19.6767	4.03795	53917.3	20.7962	16111.2	4208.54	19170.2	11837.6	15200.8	15798.8	17435.2	15331.9	16775.7	13838.3	14692.6	14523.5	16984.9	19408.4	20419.1	19030.0	18708.7	25887.6	25139.6
ENSG00000136874	17.9429	30.7897	30.6898	38.4892	21.2516	35.5623	66.762	56.6339	76.9015	47.0687	37.791	63.2663	25.1047	24.5929	27.3439	26.607	28.1137	31.9925	41.2245	54.38	50.2361	61.3877	86.6093	76.4975
ENSG00000136875	25.9403	43.1505	51.2663	54.8221	45.9485	48.4083	47.989	64.3315	68.2948	58.1795	50.175	73.4987	54.5176	61.181000000000004	54.3819	48.907	62.3327	53.9607	43.9728	64.1191	52.9964	48.6716	54.9005	41.9643
ENSG00000136877	49.6145	81.9109	116.137	53.1764	78.70100000000001	58.3804	67.2233	56.1062	95.4722	94.1724	159.945	63.966	98.335	119.225	83.439	79.8781	88.6567	69.2061	216.268	298.205	241.09900000000002	308.387	279.63599999999997	279.008
ENSG00000136878	20.0729	31.5428	48.1593	28.1725	54.4828	23.1841	85.9897	68.2304	63.0889	81.0094	57.2986	50.6627	45.3255	36.8754	44.7373	40.6032	46.0142	36.0962	160.608	92.6338	206.365	197.6	82.6812	91.1047
ENSG00000136881	0.0	0.0	0.0	0.0	1.45682	0.0	1.4358	2.76077	3.3738900000000003	1.5644200000000001	31.0875	5.78265	3.23946	4.90436	1.11079	0.0	0.0	0.0	0.0	24.4214	59.9911	8.31108	10.9077	16.5708
ENSG00000136883	471.575	397.19699999999995	108.449	408.616	2.30165	436.978	490.73900000000003	426.726	388.233	338.615	144.22799999999998	188.812	252.683	305.65	327.255	261.47	269.584	232.405	271.442	268.611	341.648	286.966	220.179	274.832
ENSG00000136888	490.906	875.5980000000001	1179.02	1284.57	472.80199999999996	523.097	704.745	1077.41	1027.1	914.738	909.26	1240.81	642.021	682.664	627.304	693.275	711.7560000000001	555.113	867.952	956.075	1173.85	1105.51	1705.67	1310.06
ENSG00000136891	19.6351	48.9563	32.419000000000004	25.695999999999998	60.7483	17.2356	35.2618	30.7226	33.23	34.4185	29.918000000000003	25.1487	22.9972	23.5246	17.9024	14.6328	21.8093	17.6544	23.0345	33.3497	23.3916	18.9369	29.824	27.5459
ENSG00000136895	5.08505	16.2429	54.4177	7.522689999999999	40.7219	12.4939	6.74525	7.45763	9.5101	7.71697	5.21592	2.71663	7.79955	4.032030000000001	9.13217	10.4196	4.260669999999999	7.14347	0.782302	2.7183	0.329993	1.9658200000000001	1.548	1.3065
ENSG00000136897	111.68799999999999	156.032	315.366	226.52200000000002	136.017	142.814	247.08	313.35400000000004	423.093	323.629	235.77599999999998	264.656	171.983	179.567	162.681	170.96099999999998	169.351	130.619	524.125	444.773	554.636	497.385	279.763	451.99800000000005
ENSG00000136908	104.759	171.205	439.17	154.97799999999998	135.709	125.836	82.79799999999999	116.34200000000001	239.46	187.37	164.168	115.431	190.40099999999998	163.164	147.821	191.59099999999998	120.69200000000001	155.656	110.98899999999999	128.553	81.1507	111.56	107.37100000000001	98.8583
ENSG00000136918	0.0	1.55206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34847	2.12373	0.0
ENSG00000136925	14.2547	21.504	61.7808	32.443000000000005	30.8443	7.90274	26.3993	22.304000000000002	33.8367	26.1493	26.3937	27.3861	36.579	28.7148	28.4921	33.1968	30.3431	30.0023	56.9672	47.8641	55.151	66.4909	45.5828	38.4715
ENSG00000136928	0.600471	0.981331	1.2083	0.0	0.0	0.0	0.43866499999999997	0.0	3.0923599999999998	0.0	0.0	0.0	2.22391	0.374098	0.677838	0.356168	1.66031	1.42753	1.01789	0.44211300000000003	0.0	0.0	0.0	0.0
ENSG00000136929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000136930	266.002	322.786	410.26199999999994	465.38699999999994	346.653	226.725	298.654	357.51099999999997	477.869	383.651	475.66	369.73800000000006	364.441	391.976	341.63	349.57	337.654	320.92400000000004	577.82	445.52	645.02	571.2719999999999	476.62800000000004	462.536
ENSG00000136931	0.0	0.0	0.0	0.85009	0.0	2.07072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000136932	9.55697	35.141999999999996	55.2892	12.370999999999999	45.9846	34.4393	54.3225	32.0093	49.4123	45.8235	30.7141	17.6437	42.2778	35.7244	43.1533	43.9324	35.2335	49.7006	10.1253	10.5549	8.54218	11.8737	8.01427	11.2733
ENSG00000136933	92.3566	76.7469	77.1727	67.1571	106.60600000000001	67.691	81.0849	102.11	123.446	74.6607	91.8433	96.5903	37.3617	32.1827	35.341	40.8537	30.2977	28.8411	62.358000000000004	65.695	68.2785	52.2324	87.5122	62.0421
ENSG00000136935	14.6581	25.5885	34.1882	19.2206	24.6605	21.6088	26.2491	18.2259	34.8382	14.3002	18.5436	19.5773	11.2414	9.96227	9.02545	9.88001	10.4395	11.8798	28.8007	50.0376	35.7317	31.2194	32.0336	35.2098
ENSG00000136936	41.44	60.0281	140.243	66.8784	86.4504	78.06	141.547	157.222	92.0329	152.72899999999998	104.84899999999999	143.903	96.8925	84.4933	75.4847	77.092	83.3323	114.191	117.03200000000001	143.444	98.7334	126.228	194.56900000000002	153.505
ENSG00000136937	26.2861	41.4243	66.7473	36.5722	39.8431	20.298	66.6645	75.066	56.3297	55.2235	42.8405	54.2496	77.7797	59.6569	62.5249	63.4798	62.875	52.448	95.4833	71.4249	76.9738	85.3108	74.1762	71.4633
ENSG00000136938	341.287	815.181	680.1519999999999	487.9	1025.13	644.492	588.9630000000001	561.627	593.528	639.114	602.302	588.186	361.914	378.226	448.235	414.6	266.161	479.795	655.284	695.4689999999999	578.271	558.066	824.6519999999999	580.0
ENSG00000136939	0.0	0.0	0.0	1.20353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000136940	37.1265	110.318	147.718	58.6688	51.2181	57.7722	89.8773	53.2654	78.1136	80.4892	62.2006	34.7103	77.0846	82.0067	72.39	74.0724	80.8798	80.2389	105.845	134.192	108.603	117.412	135.855	97.1433
ENSG00000136942	3016.99	6112.44	4705.72	4529.43	9006.88	4791.18	5602.46	5455.94	5985.94	6396.71	6015.58	6593.87	4278.87	4149.37	4121.07	4628.58	3600.66	4475.39	193.785	376.93199999999996	241.675	222.30599999999998	344.555	267.35
ENSG00000136943	1.5031700000000001	1.2282899999999999	0.0	375.81300000000005	2.2254400000000003	159.795	10.9666	121.24799999999999	67.0011	95.5921	56.5346	156.795	111.34299999999999	30.9039	11.8779	29.4228	24.9376	25.0149	1146.6	2172.36	1298.05	1456.19	1857.34	2279.34
ENSG00000136944	0.0	0.0	0.0	23.8612	13.497	55.5959	3.06975	5.9025300000000005	6.01115	5.57456	6.33001	16.4844	15.5834	23.5924	12.665999999999999	15.8064	25.8536	21.6732	2.37752	4.1306400000000005	1.00289	1.9914599999999998	6.27276	9.26478
ENSG00000136950	120.914	202.805	307.337	188.291	179.012	160.529	13.9286	22.3184	10.91	15.1764	14.3608	18.699	130.941	134.80100000000002	104.165	94.3679	140.769	102.12200000000001	231.93599999999998	187.423	213.87400000000002	189.757	92.5012	150.135
ENSG00000136960	48.4088	873.069	19.3827	327.01599999999996	24.1335	128.164	124.69200000000001	69.2946	105.431	111.51700000000001	43.8447	95.0688	41.8744	40.0069	44.3301	48.6373	32.3245	29.651999999999997	777.488	581.0930000000001	1196.58	1052.17	552.356	694.8439999999999
ENSG00000136982	3.1128400000000003	13.9899	4.6978599999999995	11.5126	10.3693	0.0	5.677569999999999	1.09169	4.00239	1.2372299999999998	2.3415	4.57325	1.92146	0.0	23.7189	0.0	1.43451	0.0	0.0	0.0	0.0	0.0	1.74623	0.0
ENSG00000136986	72.5501	94.853	164.75900000000001	64.3972	23.0165	89.6365	93.7621	117.76799999999999	122.6	118.639	146.567	91.3607	95.5369	76.193	97.1072	92.2134	74.5091	80.0787	619.373	444.801	595.27	613.128	447.99300000000005	417.284
ENSG00000136997	335.626	609.155	31.3871	36.6022	1430.96	11.6294	113.79799999999999	154.67700000000002	142.002	153.921	154.55100000000002	191.23	17.2643	8.7124	9.7146	15.9516	11.8976	21.0984	230.675	60.9865	77.6893	129.83100000000002	69.7609	47.7112
ENSG00000136999	10.6993	102.415	13.8405	16.9589	2.2629	57.8337	163.923	10.7208	66.8189	9.720139999999999	2.29945	83.0859	3.77391	14.2837	2.58811	11.7859	12.6787	21.8023	0.0	3.3423800000000004	2.1640200000000003	1.07428	0.0	0.0
ENSG00000137033	0.0	81.8257	0.0	9.87604	14.8253	0.0	48.7047	88.9671	148.782	47.7609	40.1728	58.847	8.44864	21.3179	0.0	0.0	6.3075	16.2696	16.9748	98.3052	14.3207	47.3949	111.964	69.2977
ENSG00000137040	30.8842	53.5845	95.3485	56.6423	45.4109	58.6961	79.9429	81.3084	99.7283	66.253	53.7821	54.0756	99.9331	87.2439	90.2629	93.3513	88.5146	98.0646	61.3181	62.2997	68.3693	57.9693	52.5073	58.2892
ENSG00000137054	13.9354	59.0058	22.943	25.301	83.4632	27.3913	37.8945	26.6575	16.2888	27.1904	20.0117	14.8897	64.6445	14.2067	98.6755	51.8488	50.2077	43.6705	32.2126	24.2517	33.5171	28.7808	32.579	32.2784
ENSG00000137055	28.4587	50.8694	94.8469	70.1685	52.2275	58.7545	62.7203	70.6958	72.1662	70.22399999999999	92.76299999999999	50.5208	69.5348	77.1993	67.5973	85.4562	67.2132	50.0376	277.25	151.675	270.408	270.585	161.299	164.146
ENSG00000137070	25.4988	45.4603	18.6582	44.5809	96.9514	56.3852	60.8829	50.4034	45.7011	65.4155	37.4889	45.9758	55.3272	60.6554	43.1762	50.8736	61.9584	56.4865	58.6428	202.071	72.5615	110.521	166.325	93.5847
ENSG00000137073	23.9919	48.1204	43.45	37.1063	48.1135	29.8669	78.6077	44.977	52.7221	50.6268	41.3438	38.4522	60.174	47.0457	56.911	50.4869	49.0812	55.7767	106.686	107.801	145.946	127.52799999999999	107.02	94.0359
ENSG00000137074	46.8318	62.7593	79.1593	65.1248	61.0143	40.5029	50.5671	38.1039	69.0464	49.1405	56.3635	33.0256	63.9826	63.0213	51.8084	60.0009	53.5226	57.8946	17.4651	62.0662	30.8082	26.5985	46.0793	40.6584
ENSG00000137075	23.4967	52.9919	46.3356	71.6064	27.1337	69.4312	127.54	69.8785	91.8424	55.2871	57.265	62.1366	85.0889	62.0677	88.5904	56.863	85.7585	83.7899	58.9491	77.5044	61.1571	68.0602	72.5101	55.8764
ENSG00000137076	105.962	399.69800000000004	255.71	228.051	115.921	260.668	340.17800000000005	240.93200000000002	312.53700000000003	277.561	203.822	179.227	298.315	248.592	235.47799999999998	245.72299999999998	290.644	232.04	244.90900000000002	262.122	295.246	251.49900000000002	244.386	280.79400000000004
ENSG00000137077	0.0	16.128	4.96453	51.0978	10.9579	35.5623	529.187	287.26	71.9029	368.705	92.7904	188.481	264.471	73.0878	109.398	78.6612	173.94	172.795	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000137078	6.94831	11.3554	0.0	2.5697900000000002	0.0	0.0	10.1385	12.184000000000001	5.95594	2.76168	5.22656	0.0	2.85932	0.0	1.9608900000000002	2.06069	0.0	0.0	0.0	2.51938	0.0	0.0	0.0	0.0
ENSG00000137080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000137090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000137094	25.3561	24.0612	17.2819	42.9563	44.8055	20.6326	21.4827	22.3747	37.1594	22.7569	108.286	88.9244	38.3715	40.7665	34.163000000000004	39.2979	42.9705	35.0015	17.3212	25.2785	17.5356	11.6069	22.8498	25.4563
ENSG00000137098	0.0	9.351510000000001	0.0	14.8141	2.1179099999999997	15.4651	50.0962	38.1288	34.3343	15.9203	10.7606	21.0168	2.36967	3.58754	1.62509	1.7078	2.65368	1.71123	4.84994	8.426160000000001	6.13745	12.1873	9.596919999999999	8.099730000000001
ENSG00000137100	41.0909	76.7469	118.12200000000001	136.775	69.5257	74.0371	92.07700000000001	72.0537	98.119	83.9933	79.4798	120.738	93.0018	89.5996	117.619	88.7872	78.4495	101.176	121.897	213.94099999999997	73.4554	127.10799999999999	164.085	58.1645
ENSG00000137101	13.8495	16.3466	7.7413	5.69128	4.55649	5.54531	6.7361	1.07935	0.0	3.6697599999999997	8.10265	0.0	0.0	1.9195799999999998	0.869534	0.913789	0.0	0.915623	6.48476	24.7862	16.4125	3.25906	30.7964	5.77599
ENSG00000137103	26.8247	48.8971	375.77	51.8941	77.9004	92.947	81.2925	34.7355	31.8372	34.4457	40.3554	39.4097	78.12	79.0605	77.4491	82.0029	81.7777	79.1015	5.24676	9.11558	19.9188	30.7636	14.9964	15.5777
ENSG00000137106	619.885	583.276	770.1519999999999	3004.7	396.29699999999997	1226.9	928.4789999999999	2052.09	1533.68	1310.3	999.679	1207.38	1128.58	1357.53	951.558	1392.74	1458.62	1470.89	1317.48	933.561	1363.33	1360.27	997.6389999999999	1099.03
ENSG00000137124	194.68599999999998	62.7162	67.8042	429.944	33.9505	114.679	153.64600000000002	232.405	204.59	209.076	150.66899999999998	119.635	337.411	380.784	255.166	184.87599999999998	386.478	338.228	33.1828	78.9268	13.9972	19.8533	56.2809	74.7696
ENSG00000137133	103.959	110.43299999999999	484.629	266.578	102.60799999999999	212.28799999999998	189.614	291.672	350.50699999999995	303.012	336.256	356.376	476.291	561.318	553.519	557.025	526.989	488.11800000000005	422.945	627.653	446.019	558.464	437.82800000000003	670.375
ENSG00000137135	4.49461	3.6727	3.01476	2.2164099999999998	9.98141	2.69945	3.2791300000000003	2.1017099999999997	3.85269	2.38192	0.0	0.0	1.84959	0.0	4.2281	0.8886569999999999	1.38085	4.4522	60.9524	25.3712	83.5611	38.2913	8.37575	22.621
ENSG00000137142	0.0	0.0	0.0	0.0	31.3082	0.0	0.0	0.0	7.250710000000001	0.0	0.0	0.0	20.8854	26.3495	23.8717	15.052	0.0	15.0822	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000137145	18.8917	61.5212	70.7187	42.3328	15.4242	24.0274	51.8881	48.5213	52.3909	41.2979	37.8249	31.8364	37.0416	38.4245	44.3764	34.6054	38.6646	35.9958	48.5668	53.2487	49.5258	40.6806	44.4746	52.4983
ENSG00000137154	3200.7	11159.1	7585.62	8694.83	21577.9	7188.01	6517.0	4764.39	6080.7	5821.99	4703.46	6561.76	1616.71	1660.41	1366.13	1680.1	1422.94	1385.07	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000137161	236.205	291.025	111.399	135.13299999999998	187.145	93.0981	156.172	134.612	117.053	165.761	127.704	75.911	112.389	75.878	108.322	118.213	93.5441	108.579	113.536	156.16	102.436	126.801	147.695	117.631
ENSG00000137166	48.5762	59.5399	57.6012	123.834	111.086	98.4646	51.8937	62.0592	76.5851	59.9901	73.0787	73.9148	95.6651	109.164	86.1691	115.766	72.7532	85.581	50.8269	71.0282	52.2016	73.4243	56.3607	53.309
ENSG00000137168	30.4896	44.2917	47.7187	92.7169	80.2486	36.6239	133.465	206.72799999999998	180.041	113.105	124.865	89.588	48.7327	49.909	21.6249	43.3851	32.1021	33.1217	45.9417	42.4033	48.4482	76.9636	79.5447	38.3629
ENSG00000137171	53.3597	162.694	68.9111	113.10700000000001	59.5441	73.1835	109.816	141.887	133.121	134.84799999999998	124.60600000000001	125.196	129.455	147.363	116.87299999999999	107.705	129.189	122.595	208.46	235.002	267.499	211.90599999999998	211.80900000000003	209.56099999999998
ENSG00000137177	18.2013	33.8239	9.74713	27.3608	12.8216	38.6134	51.1887	36.0346	36.488	31.5043	22.3033	37.5231	31.0475	26.1541	33.4708	26.1195	34.904	30.5339	29.8587	39.1229	24.3505	28.5534	38.7325	37.9536
ENSG00000137193	381.25800000000004	76.5648	217.803	60.9433	43.0515	107.699	73.0743	52.1238	60.9301	51.368	47.3925	116.29799999999999	62.4912	54.3493	56.5331	54.6192	50.6246	53.7687	46.5549	58.2835	15.0172	22.9385	43.3512	36.5881
ENSG00000137198	53.198	17.387999999999998	292.597	97.06299999999999	3.9379800000000005	115.022	56.9236	93.2838	62.3203	124.046	125.383	72.9458	135.72799999999998	123.73299999999999	91.0791	154.616	179.78	112.76899999999999	446.384	279.402	429.845	278.223	275.595	271.08799999999997
ENSG00000137200	47.8434	69.5518	42.5392	43.2077	44.476000000000006	44.1043	66.5631	83.5042	74.8678	61.0278	70.7209	34.3274	43.0393	35.3522	35.7958	34.9778	51.2742	44.306000000000004	56.6521	83.2519	62.9291	74.7385	74.1115	72.0109
ENSG00000137203	1.25634	1.0266	55.6174	43.6769	8.37002	58.855	54.995	44.0602	31.2302	41.945	17.0104	38.7609	81.6857	73.5744	81.5469	74.5193	72.9494	82.8824	8.51872	17.5752	9.88182	15.1629	15.4519	21.3403
ENSG00000137204	0.0	0.787008	0.0	683.92	0.0	246.421	47.0789	824.169	687.705	440.995	341.227	123.104	179.93900000000002	250.21599999999998	188.09	215.94400000000002	168.66099999999997	238.12900000000002	832.293	1635.78	843.1419999999999	912.914	571.0169999999999	1130.87
ENSG00000137207	238.87900000000002	419.035	259.935	277.527	209.505	261.988	344.76800000000003	332.371	346.092	364.3	304.685	265.12	405.494	376.102	386.166	377.32800000000003	422.38599999999997	367.282	276.363	273.818	337.088	290.986	297.222	302.753
ENSG00000137210	129.203	122.697	108.914	235.05	87.8876	144.711	203.81	195.94400000000002	212.52	274.809	168.108	230.861	352.968	335.892	349.754	413.23900000000003	335.57800000000003	314.193	396.69300000000004	468.969	505.776	539.64	413.139	435.028
ENSG00000137216	93.3464	81.328	70.9051	83.2224	127.21700000000001	54.5784	68.0408	112.634	83.6479	73.154	118.93299999999999	100.72	102.56700000000001	98.2542	93.2036	121.05799999999999	107.734	120.199	148.281	140.644	207.75799999999998	211.541	185.933	179.09400000000002
ENSG00000137218	34.7526	39.0466	18.5754	35.3458	42.6081	11.7407	42.7855	19.8053	22.3419	32.8055	28.5919	14.3598	22.3455	18.9447	29.4227	23.1901	24.0228	23.2367	58.2693	105.25299999999999	80.3704	58.879	71.9872	64.8757
ENSG00000137221	87.0601	137.19799999999998	112.62	73.5968	105.876	44.8183	122.49600000000001	82.8735	90.6174	69.2061	74.8425	91.3607	79.3297	61.9875	87.7475	103.279	85.9721	66.5269	36.895	100.729	71.1458	88.2973	41.7181	58.683
ENSG00000137225	0.0	3.95321	0.8112550000000001	0.596422	0.5968760000000001	0.0	0.58896	1.13245	0.6919770000000001	1.9251599999999998	0.0	0.0	5.30895	4.018730000000001	4.09592	4.30439	5.94526	4.79225	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000137251	144.379	105.426	0.0	554.425	0.757987	125.45700000000001	231.585	1177.15	647.756	1051.65	231.06900000000002	606.257	1167.31	1725.68	1573.83	1484.09	1376.27	1741.42	414.35900000000004	379.60900000000004	435.49699999999996	459.366	385.846	466.185
ENSG00000137252	0.0	0.0	0.0	0.0	0.8156329999999999	1.98528	0.0	0.0	0.94447	0.0	0.0	0.0	0.0	0.686451	0.0	0.653551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000137259	4.6322	3.78513	4.66058	0.0	3.42899	0.0	0.0	6.498130000000001	7.941260000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000137261	0.707464	1.7342799999999998	0.0	0.0	0.0	1.2747	1.03229	0.0	0.0	0.0	1.59648	1.03938	0.29113	0.440755	0.0	0.8392620000000001	0.652048	2.52284	1.20113	1.04341	1.51999	0.503047	0.792254	1.33731
ENSG00000137265	1.0443799999999999	1.7067900000000003	0.0	0.772513	0.0	3.7635	9.14333	16.1158	9.8474	9.9624	5.49911	3.06871	0.86087	0.651654	1.18075	0.620422	3.8562	1.2433299999999998	4.4464	19.3127	2.2507099999999998	1.48976	14.0775	0.9901059999999999
ENSG00000137266	22.177	19.769000000000002	69.9811	83.5114	4.4772300000000005	50.856	28.682	48.7865	47.5241	40.8672	44.7372	39.9863	70.9348	59.0338	46.0859	52.019	102.199	82.0794	102.527	146.214	133.349	123.09299999999999	163.429	218.791
