ENSEMBL ID	hV1	hV2	hV3	hV4	hV5	hV6	cV1	cV2	cV3	cV4	cV5	cV6	rV1	rV2	rV3	rV4	rV5	rV6	mV1	mV2	mV3	mV4	mV5	mV6
ENSG00000134014	50.1102	40.5684	34.8918	56.9371	71.4051	57.2762	58.9931	73.1766	81.7825	59.0976	73.1971	55.7787	62.1697	75.5387	64.1905	77.0216	55.2271	76.5956	151.236	129.645	147.66	148.797	155.264	158.806
ENSG00000134020	21.7546	19.1571	51.227	10.5692	9.00922	19.8925	7.47237	9.6868	0.0	10.4881	6.35548	15.2681	34.2583	13.7072	20.6301	19.5119	10.7459	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000134028	0.0	0.0	0.0	0.0	0.655922	0.0	0.0	0.705254	0.0	0.0	0.0	0.0	0.0	0.0	1.12649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000134030	97.6481	115.955	47.9039	133.579	184.835	137.543	128.954	167.99200000000002	189.59	135.525	183.699	140.18	187.735	197.31900000000002	177.57299999999998	167.533	160.781	138.857	114.77	135.207	150.687	109.941	146.38	118.176
ENSG00000134042	90.0813	84.7963	121.90799999999999	47.7894	64.3195	85.2111	85.3561	149.84	85.0192	39.9347	27.2242	25.4341	13.1697	9.785960000000001	16.5695	31.3429	46.0309	7.59686	44.2597	64.8297	42.8393	43.3252	31.2111	30.2897
ENSG00000134046	107.03299999999999	105.34100000000001	82.365	100.26299999999999	139.06	94.3528	70.2843	146.404	87.0326	153.455	122.62299999999999	139.92700000000002	119.485	114.603	109.461	94.1164	91.5718	120.618	218.83599999999998	237.113	184.456	246.169	228.00599999999997	217.465
ENSG00000134049	3746.14	5498.08	4900.72	4044.5	7756.93	1903.05	5361.43	1853.41	3107.06	4013.44	7296.09	1460.65	0.0	0.0	0.0	0.0	0.0	0.0	9810.17	5225.27	6165.79	7760.02	9882.78	8544.71
ENSG00000134056	439.68800000000005	361.376	414.145	346.535	356.083	348.445	488.31800000000004	300.2	267.431	301.47900000000004	359.667	315.445	184.641	135.441	149.411	190.608	231.667	200.72799999999998	37.6831	36.7977	28.9474	27.324	21.09	28.6543
ENSG00000134057	35.986	29.5766	23.5385	44.6798	43.8806	29.2495	33.9918	33.8278	30.8418	25.0599	34.1676	37.8842	21.0693	23.9338	20.6178	33.6211	33.5761	30.07	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000134058	67.6055	45.5255	65.0307	74.0632	65.8763	51.5156	81.9581	60.0095	47.2766	73.4946	90.0394	65.1243	38.5384	34.8014	32.2127	54.9887	29.4656	29.1778	65.3254	58.2435	62.8361	54.5755	55.3176	41.4666
ENSG00000134061	0.661745	1.16547	0.0	1.0716700000000001	0.913494	0.504252	2.273	3.4376900000000004	4.39083	9.571010000000001	2.41657	0.0	0.802033	0.695291	3.53179	3.7115099999999996	3.8155699999999997	1.21445	3.31009	2.7705599999999997	3.26924	6.68613	6.6691899999999995	6.47229
ENSG00000134070	13.5903	16.1915	0.0	6.47326	11.5874	9.13755	14.4161	19.5782	21.8807	16.0589	19.2679	14.9618	32.4412	26.0249	20.3742	29.5771	42.1213	20.529	64.518	45.1608	73.4211	47.817	46.5898	46.8889
ENSG00000134072	253.975	233.90099999999998	166.12599999999998	245.06900000000002	218.392	166.92	261.71	206.545	270.332	372.434	276.695	269.848	239.71400000000003	196.69799999999998	227.05	243.217	224.771	175.343	139.866	140.251	125.811	169.301	152.264	161.59
ENSG00000134077	48.8003	49.7145	35.6757	58.8854	62.7423	53.227	79.7024	71.0118	72.2204	81.499	60.8008	68.2754	57.288000000000004	58.1916	49.8312	67.4819	59.7779	55.4943	73.4691	60.45	79.9531	61.4113	54.1391	57.7283
ENSG00000134086	110.723	86.6693	24.1415	104.59899999999999	114.635	131.245	89.7973	155.211	132.65	128.509	148.25799999999998	143.906	63.3369	58.1373	65.6252	55.1717	50.6415	60.1761	149.35	145.841	159.308	181.005	159.053	140.173
ENSG00000134107	398.712	304.806	257.932	462.98800000000006	431.69699999999995	300.481	597.698	525.484	408.466	728.997	636.25	538.941	701.915	770.687	616.106	647.184	698.875	547.164	355.32099999999997	461.098	479.381	267.028	282.885	234.043
ENSG00000134108	129.483	99.9651	69.6125	153.679	200.77900000000002	190.575	176.683	261.952	248.62400000000002	219.485	260.39	242.74900000000002	228.829	255.18599999999998	228.12900000000002	306.246	248.24400000000003	178.942	335.39	298.97700000000003	340.787	334.38800000000003	268.763	297.344
ENSG00000134109	11.4711	10.1015	9.64708	12.6059	20.3594	13.1115	12.6648	15.8099	21.0671	17.7761	19.1499	11.5011	26.3024	24.0925	29.138	23.8842	27.6568	25.0487	32.2067	29.7345	22.6713	27.3868	27.1359	21.6403
ENSG00000134115	8.63889	6.22424	3.08221	10.1748	6.23374	6.28365	18.54	12.527000000000001	14.6514	5.67761	15.4821	15.6121	19.4964	7.83246	9.77192	8.80215	13.8966	47.2828	26.9572	21.6623	20.5785	18.6304	26.0252	13.8363
ENSG00000134121	87.4459	43.7311	24.0093	83.62899999999999	181.31799999999998	85.2807	48.4736	212.93099999999998	250.796	130.006	147.844	102.199	67.2717	93.6117	91.8209	90.6724	74.8675	115.6	198.41400000000002	152.592	154.234	186.733	190.044	142.119
ENSG00000134138	84.3725	49.2716	40.0841	64.0043	74.7863	75.7971	72.4517	61.956	64.086	76.3582	62.2711	74.7983	103.281	96.0639	111.069	68.7046	116.256	101.545	114.175	123.88	104.37100000000001	172.476	99.0451	95.5008
ENSG00000134146	10.4432	5.25504	20.4928	10.8723	7.208089999999999	5.684130000000001	2.56221	6.643039999999999	12.3738	9.590069999999999	3.2688599999999997	5.23529	6.31015	7.814769999999999	6.1749	10.0118	13.4782	16.3799	33.0704	25.0013	25.0762	39.4499	38.6886	23.3622
ENSG00000134152	42.8743	36.1819	28.0442	46.2889	51.7869	42.1992	46.0208	64.9621	56.3035	44.4981	76.9795	54.3302	38.9519	52.5278	57.1756	98.1389	50.004	53.5204	29.345	39.8686	33.5193	34.6925	24.421	40.1652
ENSG00000134153	321.098	218.178	202.252	227.90400000000002	246.252	294.519	318.282	275.069	236.729	288.267	266.365	243.44099999999997	218.49200000000002	176.924	178.565	237.775	244.767	219.35	339.949	359.741	336.316	414.611	365.392	321.23
ENSG00000134183	0.0	1.13832	0.0	0.0	1.78443	0.0	2.22005	0.0	2.1442799999999997	4.1547	0.9441120000000001	0.0	3.91468	2.71495	0.7661560000000001	0.0	0.0	0.0	0.9232229999999999	0.0	1.2765600000000001	0.0	0.0	0.0
ENSG00000134184	0.0	0.0	0.0	18.0851	0.0	0.0	31.384	42.1914	0.0	75.0481	8.897680000000001	14.2502	0.0	0.0	0.0	0.0	0.0	0.0	17.5731	20.0202	20.2489	17.5206	25.0795	16.0351
ENSG00000134186	60.3331	74.0591	57.4022	81.4229	99.6906	93.3413	70.6484	112.616	94.0156	94.0191	85.4594	76.9886	94.1243	84.4773	119.197	86.0896	108.37100000000001	129.66899999999998	140.405	149.80100000000002	167.17700000000002	139.986	137.516	126.338
ENSG00000134198	0.0	0.0	0.0	0.0	1.52007	1.6781700000000002	1.8945	1.63729	1.8298400000000001	1.77272	0.0	0.0	0.0	0.0	1.3053	0.0	3.62618	5.38614	64.4888	87.5486	86.9953	112.91	107.749	66.7388
ENSG00000134200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.73861	0.0	0.0	2.82527	7.6771899999999995
ENSG00000134201	9.19523	17.8141	18.0439	31.2719	5.07736	53.2517	0.0	4.0944199999999995	0.0	0.0	1.34317	0.0	42.327	112.012	208.18900000000002	136.08100000000002	190.767	148.424	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000134202	199.888	159.455	152.282	91.40100000000001	124.98100000000001	155.899	56.5424	48.8657	37.0585	28.3435	18.8929	8.25223	145.281	172.86700000000002	164.468	189.828	201.345	199.858	345.98400000000004	380.49699999999996	418.02	326.988	411.148	351.719
ENSG00000134207	3.92677	61.378	3.85276	74.7214	106.38	13.465	83.4562	2.91416	17.0986	32.341	73.133	56.266999999999996	90.3775	50.5146	76.8035	103.458	21.8212	19.8074	44.7665	42.3486	68.67	48.6903	37.3467	40.2104
ENSG00000134215	7.035	9.73503	5.91636	10.1723	19.4227	7.2752300000000005	15.1026	5.22087	4.1677599999999995	12.5168	10.6432	13.5191	39.5659	37.9939	32.7612	42.8163	26.4762	18.127	9.33105	8.4109	4.96241	6.24549	16.9925	8.35068
ENSG00000134216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05667	0.0	0.0	0.0	0.0	0.0
ENSG00000134222	174.364	251.577	94.7507	93.4013	174.968	283.106	122.086	125.419	106.795	114.23899999999999	91.1032	69.0316	61.1247	63.5876	53.4344	37.715	79.7604	60.8813	20.3792	32.2197	32.2044	28.4985	39.1049	55.787
ENSG00000134240	0.0	1.54008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.914	67.0845	71.6752	114.79700000000001	110.73100000000001	75.2236
ENSG00000134242	0.561724	0.494654	4.4091	0.454847	0.7754220000000001	0.8560719999999999	0.0	1.25061	0.931793	2.25677	0.820523	0.0	0.0	1.7696599999999998	0.0	0.629771	0.46244799999999997	1.37379	11.6658	4.71382	3.3373699999999995	3.06271	2.43149	3.8541800000000004
ENSG00000134243	132.94299999999998	182.77200000000002	117.12700000000001	120.83	275.278	399.009	142.467	246.25	196.579	172.487	154.805	125.945	189.49	224.49200000000002	209.16	209.236	236.333	137.344	454.42199999999997	507.34	493.935	367.914	506.74699999999996	417.091
ENSG00000134245	30.8748	12.0837	6.73175	45.8339	31.9654	22.2196	36.823	28.0048	41.2568	37.2125	30.0663	32.1021	3.11669	5.40379	3.04989	3.8461	7.0605899999999995	7.3412	8.57532	10.7664	6.7756	5.32969	8.6388	11.7372
ENSG00000134247	11.525	15.444	13.7661	12.1724	16.2554	9.92762	6.88466	18.2217	17.871	11.2737	10.2473	7.03361	36.4198	39.4658	49.3008	53.9319	44.9657	32.1693	74.4387	63.6035	82.1446	61.1117	54.8002	70.5365
ENSG00000134248	694.706	425.908	1000.85	512.682	564.472	663.3860000000001	792.887	548.191	393.853	607.669	494.542	802.326	58.5879	36.9386	72.9682	78.8722	43.4376	64.5198	427.075	367.977	382.105	389.36699999999996	234.09900000000002	567.355
ENSG00000134250	16.206	34.5508	38.1613	15.3326	17.3083	38.2169	31.9342	42.4106	51.5014	37.9687	14.7018	13.1698	47.8381	44.6063	49.6437	43.0322	47.8901	37.9656	27.5122	27.4601	17.8426	30.7181	30.0459	18.4951
ENSG00000134253	20.4468	24.4359	12.8966	18.9216	21.673000000000002	26.7094	15.6767	26.5547	33.9173	31.6851	23.467	17.9378	19.9031	16.1039	15.1484	21.2863	22.2438	18.7523	22.9612	11.7204	15.8745	22.1358	14.1941	20.7136
ENSG00000134255	59.6174	40.0902	29.7787	33.353	67.3345	81.7716	67.0178	65.9633	74.6199	72.2907	66.5009	69.7357	91.257	92.2021	89.301	86.2836	128.503	84.1689	109.931	96.0083	111.32700000000001	110.304	107.625	114.43799999999999
ENSG00000134256	2.14463	1.41642	2.10422	0.0	0.7401300000000001	1.22566	0.46040600000000004	2.7852799999999998	1.77877	0.430812	0.0	0.627156	0.0	1.6891200000000002	0.9533360000000001	0.0	0.8828020000000001	0.98345	0.767829	0.374894	1.59254	0.41756499999999996	0.773513	0.0
ENSG00000134258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.09095	0.0	0.0	1.07855	0.0
ENSG00000134259	3.9831300000000005	15.784	3.9080699999999995	9.67583	2.74922	3.03516	11.9713	2.9559900000000003	6.607260000000001	9.60154	2.9091299999999998	4.65916	18.0937	8.36567	10.6235	8.9313	1.63959	9.741430000000001	24.1805	19.4455	25.5679	10.8294	21.4937	13.6279
ENSG00000134262	72.8179	94.6822	73.6782	93.051	79.3167	81.4973	96.7255	98.7921	102.389	75.4235	85.59200000000001	122.441	93.8924	68.2293	74.9902	83.066	57.2427	78.7529	38.2447	44.1002	38.2549	41.1543	42.2166	34.5264
ENSG00000134265	96.6266	62.8352	35.0051	96.2975	121.074	98.5507	56.1673	63.9867	72.7448	75.252	67.3152	73.0323	80.1336	112.399	124.23200000000001	124.99799999999999	100.355	85.4376	147.577	149.293	140.93200000000002	110.85700000000001	177.548	139.506
ENSG00000134278	80.5621	74.8126	48.8635	93.1064	135.98	93.7572	88.6758	155.991	142.749	127.7	122.493	113.08200000000001	179.75799999999998	205.47099999999998	188.50099999999998	194.71599999999998	164.097	160.403	226.21599999999998	285.033	261.623	230.17	266.222	266.822
ENSG00000134283	81.1498	58.3351	48.7472	80.4608	64.0124	84.5518	91.0163	83.5754	68.6796	93.1502	79.8313	73.6134	46.1413	86.9575	53.005	66.8426	62.7176	68.8554	62.6886	56.5956	55.6066	46.3131	67.9188	35.6165
ENSG00000134285	37.4902	50.7906	33.9542	46.7032	21.8954	41.7528	17.3349	23.5421	26.3108	34.7584	42.1253	40.4798	12.2268	6.0569	8.54626	6.46643	9.496739999999999	12.3427	4.17721	4.07906	14.4398	4.54334	2.10406	0.0
ENSG00000134287	1206.81	767.5169999999999	378.24300000000005	1162.68	1189.67	847.2180000000001	1209.02	1393.17	1434.21	1225.58	1358.84	1313.6	1076.1	1149.97	1081.18	1161.95	1225.81	1006.02	2066.98	2065.17	2052.51	2206.92	2156.65	2184.65
ENSG00000134291	26.7309	35.3088	29.9738	32.4673	48.7609	50.9225	47.5478	48.1773	71.2629	53.6967	51.597	71.4689	82.4862	80.5726	89.8132	92.4719	94.7486	129.007	101.845	69.8853	78.0239	74.8459	80.4155	64.0477
ENSG00000134294	78.6669	99.0882	70.3452	69.3434	140.898	111.542	104.321	179.577	132.971	144.023	136.002	96.6775	208.68099999999998	156.856	178.83	145.134	178.715	149.166	264.142	230.894	255.27200000000002	204.658	236.054	192.43099999999998
ENSG00000134308	1190.09	1056.6	843.6289999999999	1169.36	1431.07	1542.69	1498.51	1415.43	1116.73	1472.85	1438.67	1259.49	227.25	192.90099999999998	178.36700000000002	238.80700000000002	239.71099999999998	197.144	36.2874	27.2575	32.806999999999995	16.698	19.684	34.3852
ENSG00000134313	114.821	122.85600000000001	64.4449	136.16299999999998	202.645	170.66099999999997	149.064	226.86599999999999	239.415	174.00599999999997	223.08900000000003	195.253	227.77700000000002	264.23400000000004	248.507	286.253	244.96099999999998	252.13	424.57300000000004	382.043	373.655	418.621	377.783	357.07599999999996
ENSG00000134317	1.38669	1.83168	4.08166	1.12285	3.8284599999999998	5.811640000000001	1.78615	7.71824	6.32569	2.78557	3.54474	4.86611	3.35954	7.281060000000001	3.2875300000000003	6.21868	3.99565	7.206689999999999	23.2738	15.4737	19.8565	24.2366	26.4392	23.0444
ENSG00000134318	60.9502	45.0419	39.0663	67.9539	128.32	62.0813	72.3273	106.604	115.07600000000001	107.79299999999999	124.375	130.408	151.746	161.784	177.90099999999998	183.024	153.56	146.63	212.237	233.317	278.33799999999997	180.15	218.217	210.833
ENSG00000134321	12.6516	14.4833	14.8958	16.3911	13.0985	56.8793	8.69127	13.1447	11.5426	8.132610000000001	12.0123	22.1983	6.91753	5.33056	14.2907	14.2275	11.4921	9.310789999999999	1.80168	1.75935	0.0	2.9394	0.0	2.46601
ENSG00000134323	14.4527	42.4235	9.45354	15.6038	15.9608	28.6338	49.6428	27.8869	31.1665	27.0969	28.1485	16.9056	8.75367	3.03546	11.4214	3.2407	10.312000000000001	8.83663	35.2585	24.9787	22.9425	29.3257	13.9292	22.7102
ENSG00000134324	41.8762	38.8377	26.2257	48.3377	56.2698	41.7543	54.7045	81.9916	81.6579	91.9956	66.0501	65.1376	77.1972	103.427	91.1266	75.4451	73.3778	98.6372	48.946000000000005	48.1063	36.4762	50.4706	38.422	33.9318
ENSG00000134326	12.9349	12.2666	3.90495	8.05676	23.3498	32.602	29.05	29.5364	28.0585	20.7868	34.155	39.5713	31.4125	32.4688	31.9215	38.0187	22.9909	18.2944	43.3481	41.6356	56.008	43.283	45.8166	41.8239
ENSG00000134330	237.024	196.845	139.912	218.453	179.55900000000003	227.602	231.667	217.375	186.99900000000002	207.485	256.151	299.793	213.58900000000003	261.05	236.423	248.453	263.351	234.465	53.4278	50.8347	60.6161	78.9711	60.7237	52.5021
ENSG00000134333	543.6	381.045	314.573	565.097	560.722	493.213	778.3389999999999	761.221	615.815	1004.33	809.0139999999999	806.457	111.288	129.482	111.76799999999999	123.32799999999999	131.364	118.994	782.6289999999999	691.456	780.1610000000001	865.367	752.625	756.841
ENSG00000134339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.85674	0.0	0.0	0.0	0.0	0.0	3.22548	0.0	0.0	0.0	0.0
ENSG00000134343	6.51049	3.05767	2.55512	10.895	5.39238	7.276160000000001	6.33606	15.1391	30.959	5.58004	8.24203	5.58467	29.9688	16.4086	24.6959	27.7369	25.7274	18.3109	99.8159	137.428	165.45	99.4616	97.1197	138.31799999999998
ENSG00000134352	98.6568	133.625	106.016	101.569	199.42	195.102	150.475	234.291	220.15200000000002	205.73	177.393	143.42700000000002	175.27900000000002	193.392	209.669	243.338	166.696	156.833	141.08100000000002	111.853	109.61399999999999	108.14299999999999	88.3207	79.0794
ENSG00000134363	0.0	1.1723	0.0	1.07796	1.8377	0.0	0.0	1.9759099999999998	1.10415	0.0	0.0	0.0	1.6126200000000002	0.0	0.789026	0.0	0.0	0.81395	11.4094	12.9982	15.776	9.30706	11.4938	6.5067900000000005
ENSG00000134369	32.0838	50.5053	22.2861	25.0597	45.0734	49.9777	26.3317	35.1886	42.1528	37.1869	36.7044	24.5766	53.1382	53.3711	70.6786	65.5744	53.5282	46.5243	76.142	59.9174	53.7617	62.1119	59.7733	50.7228
ENSG00000134371	31.6974	27.1782	26.1895	24.3156	34.5444	34.9591	29.3679	40.2376	33.2084	42.2256	26.805999999999997	16.5872	31.3237	35.9145	36.0907	43.0188	32.2759	31.6206	46.4683	42.4677	44.4827	44.0616	48.0126	30.9857
ENSG00000134375	176.676	131.84799999999998	82.2662	196.405	276.96	148.319	228.857	188.896	226.013	192.49099999999999	236.204	269.712	195.88099999999997	179.245	179.25799999999998	241.72299999999998	216.945	157.457	295.139	231.817	301.63599999999997	334.965	252.079	248.81799999999998
ENSG00000134376	14.8384	27.8925	19.5984	11.322000000000001	12.6052	22.3965	17.8878	18.424	30.2944	14.6744	6.8776	3.33786	25.9249	28.1682	30.1049	33.9118	28.4257	22.8557	5.50137	1.1938	0.0	4.8755	2.25789	1.39442
ENSG00000134398	0.0	0.9002180000000001	0.0	0.827772	0.0	0.0	0.0	0.37933	0.0	0.0	0.373316	0.0	0.9287559999999999	1.0735299999999999	0.0	1.14612	0.420803	0.625039	0.734019	0.35838600000000004	0.0	1.19753	0.739453	2.0093400000000003
ENSG00000134419	586.389	453.22	794.711	409.915	428.029	369.68	271.694	187.845	192.442	277.95799999999997	234.165	207.25400000000002	0.0	17.7205	0.0	0.0	0.0	38.6901	126.973	132.846	87.7842	187.424	182.733	227.583
ENSG00000134438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000134440	410.844	286.58099999999996	134.07299999999998	413.476	426.908	358.962	312.653	322.91200000000003	256.499	335.176	353.249	342.815	413.032	435.532	378.051	410.51300000000003	394.767	379.542	419.27099999999996	398.134	406.61400000000003	391.772	443.719	427.983
ENSG00000134443	5.9747	15.784	0.0	0.0	0.0	4.55275	51.3055	35.4719	49.5545	57.6092	39.2732	27.9549	0.0	0.0	10.7262	0.0	4.96629	7.37666	64.3149	54.4299	17.7859	69.9521	56.1522	105.635
ENSG00000134444	47.3345	37.3279	21.4883	54.6321	65.0983	51.1427	41.8601	52.6923	63.2839	51.0905	58.8228	46.2779	48.5669	56.0139	52.132	64.5536	55.5452	55.2905	91.5801	78.0958	77.443	90.0031	87.1749	70.0981
ENSG00000134452	68.0233	43.4997	68.3304	61.6379	77.1334	69.112	92.8206	89.1982	105.71	121.855	98.978	102.84899999999999	86.4781	64.38	67.4128	73.2548	83.0122	86.3113	178.483	177.68400000000003	162.658	168.915	182.139	158.632
ENSG00000134453	186.09599999999998	166.785	187.99	160.496	182.40900000000002	187.11599999999999	191.007	168.343	166.222	171.65099999999998	163.261	173.886	123.385	128.357	117.477	116.04799999999999	136.888	151.485	128.191	181.24099999999999	141.36700000000002	151.403	161.623	188.37599999999998
ENSG00000134460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9895099999999997	0.0	0.0	0.0	2.6069999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000134461	84.6585	93.1878	83.06299999999999	137.102	160.69	129.02	54.523	141.362	193.09400000000002	153.055	247.325	173.297	64.0946	22.2257	112.898	71.1855	69.6964	90.5829	169.141	375.379	297.659	250.863	371.76599999999996	210.46099999999998
ENSG00000134463	0.0	12.1729	0.0	3.7310800000000004	5.30063	7.02232	11.8703	4.55943	6.36955	6.170730000000001	6.73071	10.7797	9.30279	8.064689999999999	8.193060000000001	5.16598	6.3224	20.6601	1.09562	1.06988	3.0298700000000003	9.5332	3.3111900000000003	7.49799
ENSG00000134470	5.05552	6.67783	4.96024	16.3745	8.7235	1.9261599999999999	0.0	3.75184	6.2896	10.1555	7.384710000000001	5.91354	15.4036	0.0	7.53672	8.55386	12.5624	4.66488	21.664	12.3404	9.98509	19.6357	14.5496	17.297
ENSG00000134480	104.417	84.3921	72.9775	98.4485	96.7519	91.5556	82.3889	75.4541	79.577	82.8463	92.0379	78.7275	142.946	153.21200000000002	165.31599999999997	190.834	136.599	148.674	118.50200000000001	109.73299999999999	103.116	108.889	92.6222	89.4881
ENSG00000134489	0.0	1.02385	0.0	0.0	0.0	0.0	1.9968099999999998	0.8628530000000001	0.0	0.9342280000000001	1.69835	1.36001	3.52103	1.22097	0.0	2.60704	1.91438	3.5544	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000134490	1.42061	0.0	0.0	0.0	0.0	0.0	1.21989	3.16281	0.0	0.0	1.03756	1.6617099999999998	0.0	1.49183	0.0	0.0	0.0	0.0	4.06766	0.9930200000000001	1.40611	1.10605	4.09776	0.0
ENSG00000134504	526.631	232.672	106.537	357.55699999999996	412.204	347.51300000000003	315.47	373.36800000000005	399.265	338.816	395.205	423.375	390.216	400.99699999999996	381.852	330.72	399.29	370.67699999999996	213.265	302.914	325.268	226.334	309.895	298.97700000000003
ENSG00000134508	107.116	151.181	207.31599999999997	86.7356	75.959	105.104	137.343	131.764	126.571	84.8907	65.3733	46.3425	112.87	77.0457	96.5356	78.9649	117.178	87.9219	79.6467	59.3548	50.7174	67.2505	51.7313	54.5072
ENSG00000134516	0.274382	0.966483	4.8458	1.3330600000000001	2.08321	1.6726400000000001	1.41369	3.46165	4.551480000000001	9.48023	3.20637	0.32095	1.16331	0.864416	0.813125	1.23048	2.25889	1.00657	4.11796	3.25526	3.25372	3.83906	3.75336	4.29437
ENSG00000134531	9.91042	17.4542	77.7892	24.0744	13.6807	0.0	17.0204	14.7096	49.3185	107.50299999999999	3.6190900000000004	0.0	3.00126	10.4073	0.0	0.0	0.0	3.0297	7.07804	3.4558699999999996	4.89349	15.3969	10.6957	0.0
ENSG00000134532	13.9027	12.2427	12.4006	14.8394	9.15967	14.4462	16.2796	18.7592	20.4412	8.12438	10.154	9.60951	14.9198	19.8986	19.840999999999998	13.4546	16.1197	10.0408	35.6733	41.4494	43.0825	34.871	36.3923	37.0838
ENSG00000134533	38.2747	33.7047	18.7767	44.5514	61.0912	40.1025	32.867	31.9553	53.5701	13.455	15.7243	33.5781	17.3866	12.5605	17.0139	26.8196	29.5409	23.4018	37.659	46.8035	30.7698	57.7161	48.2844	28.1153
ENSG00000134539	0.0	2.4545	0.0	0.0	1.9238400000000002	2.12394	2.3934900000000003	0.0	0.0	8.95858	4.07148	3.26037	0.0	0.0	0.0	0.0	0.0	0.0	1.9907	0.0	0.0	0.0	0.0	0.0
ENSG00000134548	4.95521	17.4542	19.4473	0.0	3.4201699999999997	7.55178	4.2551	3.6774	4.10987	7.96318	3.6190900000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4558699999999996	0.0	0.0	3.5652199999999996	4.84394
ENSG00000134569	51.8664	86.0693	80.9699	24.4521	25.298000000000002	83.7875	118.37299999999999	144.899	108.98	99.6507	31.3152	21.3016	49.4252	62.6973	55.3338	62.0261	61.1082	65.961	41.6529	34.8866	33.9193	32.232	28.526999999999997	27.0409
ENSG00000134571	0.0	0.335453	0.0	0.0	0.0	0.0	1.30846	0.282704	0.6319020000000001	0.612179	0.0	0.0	2.0777900000000002	2.80196	1.58142	3.8461	1.88283	2.56359	1.9044599999999998	1.0627	0.0	1.47957	0.27408000000000005	1.48953
ENSG00000134574	11.0019	32.94	15.1123	17.8172	18.9842	20.9587	32.1213	22.8614	22.8125	11.4922	23.3025	18.0168	13.9935	9.24277	14.9977	13.5681	13.5862	24.8889	40.8593	39.8993	31.508000000000003	34.1851	44.3281	39.7929
ENSG00000134575	67.523	65.977	39.9318	80.1409	72.7811	55.6818	98.4914	86.4923	71.3474	102.566	89.8501	85.4748	87.9568	83.5358	86.6199	86.0729	79.9573	92.1837	114.541	93.1006	104.365	105.13799999999999	116.723	91.5279
ENSG00000134590	1346.35	1036.26	867.205	1248.3	1156.27	1143.39	750.159	797.041	643.576	656.52	776.8989999999999	679.23	946.174	955.158	886.3	1071.59	1142.25	1030.55	1103.64	841.8489999999999	904.316	1087.21	872.2310000000001	986.711
ENSG00000134594	233.49900000000002	166.283	75.7021	154.546	170.975	205.77700000000002	247.585	248.628	176.825	187.62	246.169	168.627	178.31900000000002	130.066	169.683	184.388	208.94799999999998	167.59400000000002	188.518	177.00799999999998	190.488	116.71600000000001	175.304	234.21099999999998
ENSG00000134597	87.8908	116.825	214.77200000000002	107.42399999999999	91.5678	70.7641	101.105	93.5318	77.0233	90.6089	85.9931	91.1691	40.1762	55.7267	46.1952	68.7906	60.0704	48.6683	19.8185	25.0449	25.7915	26.6275	23.4885	44.6782
ENSG00000134602	5.41976	1.9090599999999998	2.12705	7.0216899999999995	7.481610000000001	1.65195	6.515619999999999	6.43544	4.49517	5.22584	2.3750299999999998	7.607530000000001	7.8783	5.69149	3.85472	4.86105	10.7086	8.61571	13.1607	16.6314	11.775	22.7344	13.2582	13.775
ENSG00000134627	6.3467	7.917610000000001	5.18924	5.139130000000001	7.66604	5.2392199999999995	2.72499	3.14004	1.7546599999999999	2.12486	2.3176900000000002	3.71193	1.28135	0.0	1.56736	1.18592	0.0	1.61687	0.377896	0.0	0.0	0.0	0.0	1.03447
ENSG00000134640	0.0	0.0	0.0	0.0	0.0	0.0	1.08972	0.0	0.0	0.0	0.926841	0.0	0.7639560000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000134644	86.677	85.0155	51.8558	97.8599	148.835	114.10799999999999	115.579	159.767	178.84900000000002	147.503	164.697	122.40700000000001	136.79399999999998	167.245	138.039	167.49200000000002	168.243	137.875	182.44299999999998	161.447	183.373	155.463	176.949	159.128
