ENSEMBL ID	hP1	hP2	hP3	hP4	hP5	hP6	cP1	cP2	cP3	cP4	cP5	cP6	rP1	rP2	rP3	rP4	rP5	rP6	mP1	mP2	mP3	mP4	mP5	mP6
ENSG00000128050	128.421	106.448	112.334	146.286	133.013	126.999	151.189	163.52200000000002	131.209	139.971	131.034	145.085	114.49799999999999	77.5703	123.708	86.4605	77.8764	28.0497	343.534	286.637	354.38199999999995	266.921	312.14799999999997	234.25
ENSG00000128052	11.9476	6.19926	6.14382	4.82304	4.41685	7.851260000000001	6.27349	7.49235	44.2748	8.653189999999999	8.4529	7.473330000000001	8.69033	6.30973	6.9443600000000005	10.8857	3.9115300000000004	0.0	19.6374	19.8372	20.0057	19.8756	22.037	18.9094
ENSG00000128059	39.7249	30.8954	27.1946	23.3555	32.7118	34.0248	45.902	58.9576	64.7819	37.5001	54.0444	47.458999999999996	15.42	19.4288	20.8173	19.3154	19.836	6.61665	37.7837	48.3299	44.4143	48.0094	47.7972	40.0388
ENSG00000128159	110.07600000000001	105.359	111.59299999999999	118.868	129.135	127.59899999999999	80.3595	105.617	87.5305	86.5426	76.4959	107.44200000000001	124.414	100.292	119.194	123.294	95.3321	100.163	42.4321	50.7369	42.7529	52.9125	41.7217	44.0337
ENSG00000128165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000128185	159.13	142.11700000000002	242.08	271.103	189.855	234.769	137.196	161.026	168.303	134.765	113.544	163.435	142.827	216.18900000000002	177.67700000000002	82.5727	168.13400000000001	343.35900000000004	121.959	280.246	233.78900000000002	171.81799999999998	269.512	232.97400000000002
ENSG00000128191	55.4294	50.545	48.8407	44.163999999999994	55.5013	57.8913	73.2256	63.8649	61.3929	53.3748	55.5666	57.0846	68.3549	60.3928	54.598	69.96	75.691	14.3971	58.7237	76.2702	64.2597	58.1495	65.1806	61.6874
ENSG00000128203	91.7109	131.144	42.6813	57.2009	60.5528	53.8544	73.3288	64.6545	78.7571	92.9876	62.4493	100.03399999999999	111.80799999999999	77.7082	152.064	88.3942	104.72	22.6118	451.648	503.091	401.49800000000005	552.134	515.285	453.027
ENSG00000128228	31.1992	39.6337	46.6442	40.3228	46.51	48.013000000000005	31.6644	23.9504	26.9583	38.4852	8.44405	32.6911	16.3411	21.046999999999997	17.4418	24.5631	58.3511	94.0762	79.5354	70.6793	53.1433	38.3334	37.5808	53.0381
ENSG00000128242	23.8605	27.7082	57.9983	34.3083	71.2778	33.6715	53.9426	37.7919	30.6376	61.4646	45.5979	41.2231	28.3636	36.3624	14.5254	40.4633	52.248000000000005	53.1338	38.3474	51.5532	36.0616	64.2012	53.4519	55.2354
ENSG00000128245	8836.42	10011.0	8575.08	8385.63	7222.15	7071.84	5522.22	5882.31	6396.11	6859.45	5730.42	6762.71	5426.48	5653.91	6769.46	3574.01	5584.85	2124.63	3976.17	4804.92	3455.81	3540.54	3972.9	4037.79
ENSG00000128266	397.223	481.218	298.79	270.643	315.887	274.558	354.504	327.426	366.191	322.306	345.866	319.30400000000003	343.27	325.332	412.875	337.76099999999997	320.949	67.63	287.809	262.99	244.16299999999998	250.27599999999998	218.8	249.519
ENSG00000128268	311.39799999999997	361.44300000000004	301.754	216.31	401.759	233.64	309.691	258.993	320.672	314.72700000000003	374.98699999999997	299.126	732.163	472.894	559.547	495.083	409.845	53.2879	497.93800000000005	445.519	499.473	439.98	491.73	395.36
ENSG00000128271	28.1726	39.4845	18.1681	36.4577	27.4227	26.0903	13.2189	16.1134	13.1544	12.3237	12.4982	7.1578	10.2329	12.98	17.1505	10.4874	16.1344	12.2412	504.66900000000004	483.684	297.603	584.685	504.727	373.022
ENSG00000128272	1132.67	1020.29	1106.88	1451.69	1046.15	1118.47	1050.58	993.304	827.13	1073.1	1286.75	1336.44	959.461	1137.87	983.597	1393.45	1190.25	2019.31	560.307	634.261	726.404	643.547	509.741	602.085
ENSG00000128283	67.0328	70.9977	156.787	84.979	279.444	71.39	253.19400000000002	237.41099999999997	140.976	149.87	155.208	180.188	96.727	243.153	118.556	264.643	186.98	234.467	35.8634	56.4598	49.0554	84.8534	70.2471	66.0937
ENSG00000128285	90.7177	105.639	93.98700000000001	87.3601	93.3778	66.6307	57.2883	67.5301	53.1908	82.7616	64.6554	68.245	74.4402	74.7976	86.831	56.5423	73.5223	29.9596	127.007	113.49	78.35	118.508	119.494	128.736
ENSG00000128294	140.27	102.04799999999999	110.281	97.4555	77.3482	104.016	121.426	131.207	88.6108	127.81700000000001	82.3405	152.915	102.949	122.027	109.449	76.2523	94.9854	50.0649	110.396	136.412	148.153	141.885	131.112	110.73299999999999
ENSG00000128298	11.2356	11.2103	7.4779100000000005	24.7715	22.4073	16.1445	13.7788	17.0542	15.0826	7.32673	13.2279	14.2255	46.9316	54.9515	64.1684	27.6122	51.5084	83.0441	5.46471	4.7317	4.2824599999999995	7.02348	7.358969999999999	7.38545
ENSG00000128309	38.8309	40.3149	54.7762	49.8106	76.3055	78.7714	132.991	124.311	82.1386	78.9247	85.3377	66.0108	83.6462	110.49700000000001	95.7319	115.523	113.785	176.393	102.779	98.4852	172.685	125.491	91.0401	95.8435
ENSG00000128310	1.21031	1.1147	0.0	1.3342100000000001	0.0	0.0	2.3748299999999998	1.22474	0.0	1.35299	2.84987	1.41452	6.43433	7.89261	8.02721	9.21115	8.44007	22.6791	1.1703700000000001	0.0	0.0	0.0	5.25352	1.1863
ENSG00000128311	39.132	36.7472	54.2777	77.8173	62.7885	68.4865	129.47799999999998	234.484	108.494	123.516	110.811	71.74	44.2876	75.0542	42.9733	49.6359	55.8849	141.86	73.1457	42.6538	54.7477	96.4083	64.3269	59.0104
ENSG00000128335	143.726	150.841	205.93400000000003	272.66200000000003	281.258	155.95	108.214	135.292	113.66799999999999	194.297	165.27700000000002	128.911	40.6156	27.2457	32.0209	50.8758	49.2067	8.35087	0.0	0.0	3.04921	0.0	0.0	0.0
ENSG00000128340	3.49569	12.8781	7.97685	15.4142	10.7946	3.54564	6.85912	7.0747	9.3852	0.0	2.7437099999999996	0.0	0.0	0.0	7.7282	3.3255199999999996	2.70856	0.0	13.6017	14.7216	15.9887	9.83337	9.15829	3.4467199999999996
ENSG00000128342	7.17645	11.0158	0.0	5.2740599999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0768299999999997	7.03453
ENSG00000128346	3.2972900000000003	2.02453	17.5562	2.42322	10.1819	8.918389999999999	21.566	13.3463	11.8034	7.371989999999999	5.1759699999999995	12.8453	5.0083400000000005	8.95918	3.23981	6.273540000000001	13.6258	13.73	12.8995	11.1692	16.1741	35.2303	27.0214	28.3293
ENSG00000128408	3.5362199999999997	3.2568599999999996	0.0	1.29941	0.0	1.1955799999999999	16.1745	8.341460000000001	12.6465	3.9492800000000003	9.24281	1.37629	3.5773900000000003	1.91982	5.206840000000001	1.12027	2.73732	0.0	0.0	0.0	0.0	0.0	1.02839	0.0
ENSG00000128422	31.0959	66.825	35.479	17.1396	52.8128	22.0781	48.8122	41.9553	36.1773	34.7617	45.5591	59.3592	83.444	179.123	36.6646	22.6796	106.81700000000001	288.751	0.0	0.8730399999999999	0.948182	0.0	0.0	1.02201
ENSG00000128463	392.32300000000004	354.335	464.949	390.631	326.318	403.06199999999995	394.046	411.51199999999994	341.472	432.156	502.421	398.999	146.094	158.86700000000002	134.297	120.395	168.66099999999997	75.8855	577.5369999999999	548.599	504.152	476.841	535.989	511.296
ENSG00000128482	105.91	118.177	89.8538	71.847	102.726	90.8962	97.2452	92.0577	88.7059	92.5909	81.5281	98.3881	167.05599999999998	193.138	208.627	118.19200000000001	216.201	122.126	538.232	578.686	437.213	531.5509999999999	479.644	498.031
ENSG00000128487	113.539	105.85600000000001	88.7904	120.54299999999999	124.46799999999999	95.934	91.2271	89.2484	86.7878	89.6721	99.9215	77.8915	69.1043	57.5796	55.2898	86.5613	62.4626	20.4401	120.463	114.06200000000001	99.3958	96.6401	109.193	110.68
ENSG00000128510	1.04541	0.0	1.19277	0.0	0.0	2.1207	0.0	0.0	0.9355709999999999	0.0	0.0	0.0	3.17581	0.0	2.31118	2.9835599999999998	1.6200299999999999	0.0	2.0390900000000003	0.882791	0.958772	0.9827739999999999	0.9153049999999999	1.03342
ENSG00000128512	72.8465	63.5252	42.7998	61.8951	73.6124	50.5673	82.6278	86.2044	100.929	78.1876	87.5685	69.5804	61.2059	44.9789	67.7719	64.4653	46.6924	6.34888	92.9909	75.6254	60.2172	72.1634	82.2151	74.4508
ENSG00000128513	32.7001	17.847	29.479	28.482	27.4258	33.5768	32.4775	35.9494	35.4062	30.6882	31.6861	27.3654	44.1503	34.8821	38.0801	39.1733	34.4082	12.1035	33.009	31.9839	34.7367	32.576	29.6341	35.8482
ENSG00000128519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000128524	3097.37	3490.84	3392.06	3812.68	3209.53	4264.92	662.3710000000001	839.005	742.008	1297.61	1189.97	1162.82	1817.1	2288.24	2356.73	1870.49	1881.4	2160.28	1613.06	1795.75	1397.72	1743.69	1427.45	1985.38
ENSG00000128534	55.9387	83.4125	85.098	41.11	49.3534	70.247	94.0807	75.4738	66.7483	71.4665	75.2664	105.848	80.9208	91.1958	35.3337	121.635	86.6857	73.2069	67.3702	103.206	58.4809	94.9128	74.4395	99.8043
ENSG00000128536	9.80902	10.1634	8.39373	6.0824	10.8855	5.5964	16.2396	10.5463	10.972999999999999	19.8747	13.9543	13.6135	1.3954	0.0	1.80532	1.7479	2.3727099999999997	0.765077	2.9908099999999997	4.14342	1.6875200000000001	4.6127	3.7590199999999996	1.21261
ENSG00000128563	29.3012	29.4397	36.4706	64.6015	37.0151	32.4217	5.22671	21.5639	28.6064	47.6443	29.2702	31.1317	23.9623	17.146	19.375999999999998	5.00261	4.07451	39.4147	25.2501	34.981	37.9918	24.3393	40.8031	15.3562
ENSG00000128564	703.592	667.9	521.238	878.793	742.7510000000001	564.2769999999999	951.625	189.419	544.734	733.125	643.165	700.678	658.1239999999999	501.50199999999995	813.194	612.68	856.033	508.556	1133.78	926.013	989.11	938.5	1088.06	1132.6
ENSG00000128567	70.7598	51.6863	25.0553	75.3136	62.1607	42.0725	83.7841	123.454	106.99799999999999	106.37799999999999	116.822	74.1433	72.2703	53.7013	73.7219	55.708999999999996	62.388999999999996	9.1442	37.5258	34.523	39.7	22.6077	50.5335	40.4138
ENSG00000128573	18.3273	26.2009	8.11456	4.8247	25.763	1.6647	17.6884	19.3501	18.5799	15.2689	19.7257	13.4091	25.7951	15.1827	17.7629	30.7479	9.33827	0.0	50.5114	33.1474	27.5002	45.6145	40.5736	41.4981
ENSG00000128578	33.1521	34.6855	19.9716	19.2962	21.2935	27.4386	32.7851	28.448	27.5326	25.4975	29.143	22.9373	16.1419	17.7584	26.6268	22.747	16.0567	1.9913299999999998	127.725	111.04	59.326	151.53	135.556	153.57299999999998
ENSG00000128581	140.871	144.43	172.858	131.852	129.27100000000002	140.188	114.73700000000001	150.619	161.75	175.30599999999998	125.171	205.02200000000002	147.359	160.328	180.201	146.656	160.637	152.735	255.96599999999998	228.34900000000002	213.963	186.92	204.263	246.347
ENSG00000128585	36.3555	26.8965	23.12	22.9951	40.4889	33.8524	72.5049	67.5466	65.0713	51.3014	78.12	48.7583	40.7371	39.3512	39.089	44.2243	37.4051	23.8247	97.9781	92.3657	103.587	107.85600000000001	95.7676	78.1565
ENSG00000128590	201.204	225.507	162.76	159.602	187.37900000000002	142.531	179.642	150.816	165.77200000000002	230.873	190.50799999999998	209.023	113.786	122.12799999999999	146.687	156.783	122.72200000000001	8.021230000000001	274.827	207.31599999999997	270.192	218.755	252.335	230.02900000000002
ENSG00000128591	8.27035	7.690930000000001	13.9251	6.37303	21.6954	7.16688	16.3853	20.4754	32.911	9.51459	11.0919	15.2024	12.0742	12.5667	10.6508	19.0964	15.8025	1.20366	2.34227	2.97454	277.828	3.16091	3.50465	2.21588
ENSG00000128594	452.505	484.306	392.259	384.769	389.269	418.454	355.284	305.486	353.974	398.97	337.175	398.744	536.132	422.236	485.958	651.01	368.88	101.439	304.983	329.816	244.80200000000002	276.762	323.061	294.906
ENSG00000128595	131.954	130.058	95.0864	80.3869	95.6125	85.7042	134.0	148.753	159.525	128.101	149.90200000000002	142.042	109.005	89.6343	117.712	89.1926	99.5511	23.1352	148.626	166.71200000000002	163.06	146.52100000000002	134.44	156.355
ENSG00000128596	178.81799999999998	161.482	150.245	159.72	154.328	130.96	153.303	122.86	143.124	148.437	147.11700000000002	176.622	147.645	174.31599999999997	145.696	165.40200000000002	195.537	239.648	76.3681	111.139	75.5246	90.2026	121.67	90.12700000000001
ENSG00000128602	7.48082	7.46397	10.6691	8.24661	11.069	12.6462	22.6295	23.3407	21.2002	9.75649	13.7003	6.557230000000001	12.7832	11.1795	9.18801	13.0472	12.0757	3.8938	32.058	17.807000000000002	27.303	35.5662	36.3827	26.9765
ENSG00000128604	8.16051	10.3343	8.14692	2.24897	9.44978	6.20783	5.98957	11.325999999999999	14.5696	14.787	11.9794	8.3243	16.227999999999998	34.8354	22.4949	16.4556	15.7679	11.4398	15.9162	14.6426	14.032	17.2599	11.6097	15.1245
ENSG00000128606	16.4058	9.15742	23.8233	8.76861	6.90828	10.085	0.9754809999999999	8.04913	9.788039999999999	2.22301	0.780404	5.81024	16.6128	13.7783	13.189	15.1342	14.6377	0.0	0.9632729999999999	0.0	2.7175599999999998	0.92853	0.864785	0.0
ENSG00000128607	75.6765	84.4823	52.3293	50.5596	66.3883	24.4229	49.4965	64.9755	71.8297	49.9896	61.1971	60.3031	72.2773	58.883	76.8922	58.9029	60.4131	8.59418	118.229	128.446	132.159	136.543	125.166	116.447
ENSG00000128609	550.139	509.30199999999996	572.395	502.76099999999997	435.70599999999996	503.066	151.013	138.453	178.567	223.054	250.575	199.88299999999998	129.889	185.882	159.644	168.125	176.68900000000002	49.8516	213.72799999999998	331.159	444.288	363.245	267.616	359.161
ENSG00000128610	0.0	0.0	0.0	0.0	1.14578	0.0	1.4561	4.5056	0.0	0.0	1.1649100000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.07303	0.0	0.0	0.0
ENSG00000128617	3.21729	1.18525	0.0	0.0	0.99349	3.91591	0.0	5.20901	3.4551	4.31588	4.0403199999999995	1.50404	0.0	1.0457100000000001	0.0	0.0	2.98198	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000128626	132.358	141.335	148.826	135.334	82.9283	105.065	169.375	178.581	120.16799999999999	248.747	114.425	170.38299999999998	311.73400000000004	275.725	268.874	292.863	285.64799999999997	564.985	257.503	274.664	336.909	244.618	244.576	291.269
ENSG00000128641	72.8167	51.255	47.828	50.1942	33.1983	64.877	30.1356	29.9858	39.4553	42.4173	27.5127	40.9674	23.8701	18.5524	27.1551	35.7426	18.4747	4.06168	49.9315	57.5438	36.3737	61.3496	65.6611	54.5317
ENSG00000128645	2.04013	3.75791	9.31077	0.0	17.3246	4.13855	4.00306	2.0644400000000003	0.0	0.0	4.80379	9.53735	4.64821	9.97795	4.510269999999999	17.4673	12.645999999999999	10.1942	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000128652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.24993	0.0	2.6258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000128654	165.892	148.012	193.218	180.96900000000002	157.416	205.06900000000002	101.721	117.15799999999999	120.625	115.905	169.53900000000002	181.763	99.7412	121.139	98.0547	69.0445	112.47	107.934	158.01	117.89399999999999	102.749	103.70100000000001	114.691	139.714
ENSG00000128655	0.22319699999999998	0.822258	0.0	0.0	0.0	0.905545	0.0	1.80686	0.0	0.49901899999999993	0.0	0.52171	1.35608	0.727749	0.0	0.0	0.691758	0.5576409999999999	3.90951	3.38511	3.67646	4.60594	3.50979	3.52242
ENSG00000128656	3182.05	3051.14	3027.87	2931.02	2637.77	2753.81	2416.04	2075.38	2483.78	3298.47	2633.77	3010.42	2053.68	2282.15	2384.48	2168.86	2021.16	577.143	1596.2	1809.37	1284.75	1578.73	1735.42	1689.85
ENSG00000128683	381.249	239.02599999999998	247.424	242.141	275.42	231.308	295.797	320.668	393.152	209.578	422.225	351.55300000000005	301.418	266.559	304.317	268.548	289.10900000000004	32.2963	1262.29	976.308	879.882	1264.64	1040.37	909.7660000000001
ENSG00000128694	23.9528	16.6679	15.7901	16.4297	33.6954	25.9147	37.5994	51.7083	34.2977	42.8425	34.2581	46.0348	22.638	19.9588	22.7508	10.1274	5.77401	11.9689	41.4948	44.013000000000005	57.5565	39.9982	47.4966	36.8022
ENSG00000128699	206.10299999999998	134.711	178.262	194.22	200.171	198.93200000000002	192.42	275.836	199.32299999999998	245.264	169.59400000000002	268.072	108.56	178.842	134.735	151.796	118.48299999999999	49.8322	25.8693	19.5994	39.5317	46.7554	20.3213	32.7767
ENSG00000128708	69.318	57.4576	79.0886	52.2162	85.6207	59.7621	64.6062	87.6801	94.086	78.7812	60.754	74.2622	56.2607	62.2722	32.4135	63.8663	65.4706	28.9191	52.8195	46.7076	77.1484	54.1643	60.5349	58.0948
ENSG00000128710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000128714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000128731	80.571	73.5319	59.5809	55.9529	84.7928	51.6677	73.2091	80.0445	92.0687	62.2566	77.8763	75.882	82.7221	73.206	77.5041	91.1779	77.3095	20.7927	159.08100000000002	173.16099999999997	145.334	163.115	170.278	140.336
ENSG00000128739	3387.92	3922.98	4977.51	5072.26	3754.05	5063.96	3688.15	3522.0	2954.21	4482.03	3957.6	3576.86	2592.58	3571.68	2612.72	2787.99	3065.16	5445.02	4685.72	5239.15	3950.57	4735.13	4913.58	4913.27
ENSG00000128789	129.447	137.186	157.809	164.201	125.94200000000001	172.66400000000002	128.738	114.84100000000001	107.912	138.761	86.2913	87.0422	88.8835	132.981	96.6998	107.963	107.169	186.074	82.7967	128.446	113.54799999999999	103.088	74.3313	115.395
ENSG00000128791	42.5828	49.0233	21.8632	44.5948	65.7472	58.3081	45.9549	66.7899	62.8792	42.8425	80.2141	47.2789	32.3401	64.2153	43.9325	58.7392	41.2429	0.0	95.773	79.3211	80.2744	60.2078	89.7191	56.9797
ENSG00000128829	52.0054	47.0649	42.9926	41.2542	50.6081	35.0783	39.2473	26.639	35.8009	33.1794	38.0834	28.0521	40.753	44.5818	44.6767	41.7219	35.1809	7.0900300000000005	27.4117	33.7514	29.5616	36.6044	36.8007	33.6477
ENSG00000128833	13.1011	7.2171199999999995	10.0583	13.7674	9.07422	12.1706	13.2136	11.8944	17.7512	10.95	11.9166	13.7375	28.8266	15.969000000000001	43.1297	28.1881	12.9024	4.58862	5.72159	10.1147	12.7787	12.8689	7.70489	6.52439
ENSG00000128849	32.8758	18.8287	20.1733	23.7548	26.8728	43.153	29.2724	44.7295	51.4259	27.7952	41.6328	30.3506	12.1693	20.7181	16.2871	16.2947	22.2622	22.7777	15.0699	12.5825	20.7512	15.0451	20.2936	16.9116
ENSG00000128872	344.2	292.351	148.359	127.884	334.61	133.18200000000002	241.38400000000001	269.611	371.923	218.04	337.19599999999997	230.93400000000003	406.63300000000004	201.59599999999998	426.50699999999995	301.976	180.76	22.2952	266.616	346.81800000000004	276.379	309.595	354.025	268.988
ENSG00000128881	83.9729	71.3656	48.2941	54.1868	86.1717	34.9693	79.0353	84.6282	97.4504	62.5815	115.475	73.0071	103.698	60.9369	69.4284	113.008	53.956	8.95487	94.7142	88.3404	75.3174	76.8826	95.771	76.12899999999999
ENSG00000128886	1.6968	0.0	1.93597	5.61148	1.3099100000000001	1.7210400000000001	3.32939	1.71702	3.03703	1.89683	1.33179	3.96616	1.28865	1.38313	2.50083	1.61419	2.62945	0.0	1.6714799999999999	0.0	0.0	0.0	0.0	0.0
ENSG00000128891	42.62	49.0662	45.5882	49.9193	28.7895	75.6506	62.7205	51.2144	85.8192	68.4887	54.358999999999995	46.6976	52.5985	67.3112	92.2603	68.4199	88.7497	36.6034	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000128908	25.8498	24.7387	18.454	20.0587	27.8713	22.5573	27.2026	25.135	30.5004	21.3097	28.1101	28.0171	27.8709	24.9677	29.3862	26.6648	15.8966	3.24877	36.9286	32.2175	31.5703	33.1697	35.9157	32.6106
ENSG00000128915	35.2892	26.4296	36.2812	32.4893	46.7022	29.1067	54.7857	50.229	36.0929	41.6168	42.0034	41.6963	23.5912	17.7245	21.1742	25.1181	13.2376	1.9402099999999998	15.1082	10.4654	12.0765	8.73799	11.529000000000002	13.7825
ENSG00000128917	10.2756	12.6184	23.448	15.1034	6.25001	14.5282	12.8306	6.30187	8.35997	15.315999999999999	7.8207699999999996	7.27837	2.36484	5.58405	9.63757	5.92448	3.37775	0.0	11.5101	5.769909999999999	11.3937	9.34313	7.070130000000001	9.2106
ENSG00000128918	12.3278	8.41029	7.2932	3.01995	5.63969	1.85244	4.47947	0.924053	15.5273	2.04164	0.716733	2.13448	5.54816	3.72181	5.38352	4.34358	0.70755	1.1407399999999999	17.7924	18.487000000000002	9.20248	14.5781	28.7518	29.756999999999998
ENSG00000128923	24.8979	27.7585	23.921999999999997	18.7793	35.4071	19.9371	47.5681	45.0851	45.7365	30.7628	78.1678	30.6301	51.7511	36.3179	29.936	59.8378	29.445	3.2739700000000003	74.7261	74.5727	65.5075	95.2274	69.36	65.4729
ENSG00000128928	58.8323	60.8387	69.4802	77.3707	63.7447	56.5322	61.7698	63.7112	65.5826	55.3835	68.0496	47.0453	90.0697	73.9757	88.9168	57.8831	71.9154	20.6125	108.16	78.0432	131.849	97.5012	101.59700000000001	85.2692
ENSG00000128944	20.4973	10.5716	20.5801	16.2688	11.3931	14.9689	11.2613	14.9339	16.1424	18.3309	18.0185	15.3315	4.9814099999999994	1.33665	2.41679	3.11991	5.08219	2.0484299999999998	3.22926	0.0	0.0	3.11279	0.0	3.2732099999999997
ENSG00000128951	112.449	79.4475	119.512	169.80900000000003	116.539	128.11700000000002	87.6529	121.583	129.584	99.8756	132.994	72.0118	163.783	153.188	183.896	172.918	176.645	138.549	76.0739	50.06100000000001	91.5701	64.5305	76.4913	52.4343
ENSG00000128965	47.3275	64.5756	51.9985	57.9692	44.6556	49.7816	49.8715	40.7964	61.1791	52.9067	50.9045	47.1181	31.9498	34.292	38.751999999999995	38.3533	43.4615	30.6559	20.3734	19.1107	151.675	21.2752	21.3388	29.2552
ENSG00000128973	47.4961	44.6015	57.3785	39.0119	46.013000000000005	51.0084	40.2017	43.3501	30.004	37.479	30.7002	43.5369	79.2159	86.5416	76.8651	63.788999999999994	59.1707	44.2086	43.4841	48.633	46.0035	40.1692	58.5571	38.5664
ENSG00000128989	4003.11	3712.61	2952.11	2106.99	1962.14	2392.36	1745.5	1733.49	1865.18	2392.36	2034.8	2768.49	1026.92	1040.05	1509.65	739.8860000000001	1035.88	400.059	1518.05	1969.51	1436.86	1353.67	1886.67	1664.02
ENSG00000129003	30.1797	30.1545	22.4899	18.1691	38.1718	19.4283	44.4556	46.3035	47.3271	27.2565	44.8281	39.1655	39.4831	22.4139	23.2166	28.5941	19.494	3.3376099999999997	34.0528	45.7302	31.513	36.588	45.3699	30.0094
ENSG00000129007	15.25	3.12115	15.4662	26.1505	26.1619	6.8746	0.0	6.85853	24.2625	7.57677	10.6395	0.0	25.7373	33.149	39.9577	9.671710000000001	15.7548	4.23343	6.59307	14.2718	12.4001	6.35527	26.6354	10.0242
ENSG00000129009	85.2355	63.3689	63.2709	40.7541	100.684	74.9956	48.3602	105.995	158.07399999999998	27.5519	24.9867	44.4073	60.0537	42.6918	59.7851	100.625	40.5805	26.94	83.9118	59.681999999999995	67.637	53.9235	75.3324	101.255
ENSG00000129038	8.14883	0.0	7.969239999999999	5.13315	14.3791	4.723	2.28419	7.06795	12.5017	2.6027099999999996	1.8274	8.16317	8.84106	15.1827	12.0102	8.859580000000001	5.41195	26.1762	9.05918	5.88302	17.0383	2.1831099999999997	10.1662	2.29562
ENSG00000129048	0.0	3.53338	0.0	0.0	2.96172	1.2970899999999999	1.25463	0.0	3.4333699999999996	1.4295799999999999	3.01118	1.49458	0.971219	1.0424200000000001	0.9423969999999999	1.2165700000000002	0.0	3.19504	2.48795	3.23135	1.16982	1.1991100000000001	1.11679	2.52181
ENSG00000129055	353.412	374.538	220.946	437.621	269.094	274.98400000000004	246.983	362.522	216.62900000000002	303.07099999999997	296.38599999999997	237.639	272.08	347.275	342.494	248.701	285.087	338.67400000000004	339.07199999999995	464.852	628.863	481.185	431.23900000000003	496.43699999999995
ENSG00000129083	112.954	109.314	95.65	114.303	111.725	103.82799999999999	105.19	94.2087	95.5582	100.62200000000001	103.54799999999999	110.87	107.27	96.0648	106.038	109.17399999999999	96.7859	24.8124	134.341	120.40899999999999	126.73700000000001	119.15299999999999	135.63299999999998	123.118
ENSG00000129084	295.965	334.39	298.41700000000003	328.16	263.02099999999996	239.108	314.0	327.35200000000003	312.606	300.078	343.045	366.01099999999997	254.832	352.06199999999995	323.353	301.20099999999996	295.986	331.031	235.0	261.616	247.827	223.28900000000002	241.112	255.213
ENSG00000129103	97.5708	101.179	89.059	89.2341	106.01100000000001	80.638	95.0158	90.6886	68.5616	129.27200000000002	99.8399	89.5369	48.4755	73.314	56.6581	56.5812	53.9522	70.6746	35.1943	36.5683	42.3634	33.9249	32.8598	41.3811
ENSG00000129116	27.8497	20.5196	14.3501	21.7875	23.303	33.5326	10.5766	29.4543	15.1149	14.8634	12.4101	10.9195	13.3846	11.434000000000001	14.8428	11.9756	7.8030800000000005	4.0437199999999995	6.98295	3.3254599999999996	43.6685	6.39454	5.6420900000000005	4.9546
ENSG00000129128	104.414	78.4506	65.8359	42.4063	86.9706	50.166000000000004	59.3066	63.9512	34.4265	49.1466	60.3864	44.9587	104.34	91.8316	89.0948	88.8751	72.3869	89.2452	91.0826	95.1023	133.518	72.3038	117.845	143.914
ENSG00000129151	18.3286	33.7612	35.2891	42.9353	42.4486	91.7904	15.7341	22.0246	20.5035	23.0504	16.184	16.0657	23.4898	42.9536	32.0787	27.2442	31.0658	12.8792	2.22864	2.89456	7.33528	3.2223900000000003	1.00039	3.38846
ENSG00000129152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26367	0.0	0.0	0.0	1.07612	0.0	0.0	0.0	0.0	0.0	1.38316	1.19763	28.6156	1.3332700000000002	1.24174	2.80397
ENSG00000129158	151.613	153.517	182.088	177.885	146.476	198.74400000000003	100.90299999999999	116.635	123.781	164.53	131.525	129.52700000000002	69.4065	102.70200000000001	78.4623	119.015	117.559	229.43599999999998	50.9595	57.5857	42.2362	61.6101	53.5034	78.7929
ENSG00000129159	196.59900000000002	139.53799999999998	179.44799999999998	146.339	202.178	157.33100000000002	218.007	213.178	234.375	179.85299999999998	279.16900000000004	197.30599999999998	250.95	217.595	249.351	406.315	203.48	32.4454	436.523	396.2	378.163	372.74699999999996	401.342	299.481
