rP1	rP2	rP3	rP4	rP5	rP6
57.0684	54.2296	58.9019	69.2083	47.8392	13.7516
29.4173	32.4571	30.5405	30.921999999999997	30.6421	22.671
0.74661	2.00336	2.1733599999999997	1.40283	0.761714	0.0
5.802980000000001	33.2182	13.1385	19.3838	15.7877	50.9072
240.87599999999998	249.643	253.514	221.106	263.952	77.5643
2.00117	4.29576	3.8835699999999997	7.5201199999999995	2.04166	0.0
2.15475	5.7818	2.09081	5.39816	1.09917	1.77213
0.515893	0.0	4.004659999999999	0.0	0.0	0.0
61.7695	58.2618	78.09899999999999	91.4416	68.7482	21.552
313.41900000000004	266.064	281.445	220.795	250.315	102.772
13.829	14.8428	17.8915	8.66123	14.1088	18.9556
3.15151	6.76509	0.0	0.0	3.21526	0.0
42.3562	34.0961	48.8054	25.4228	47.7145	15.9661
22.9522	44.0834	42.1978	40.8557	25.8814	23.8441
0.0	5.618469999999999	5.079359999999999	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
93.7254	84.7885	98.7393	100.63	102.45200000000001	4.404719999999999
48.7654	59.4778	45.1674	72.1907	54.2749	18.2301
36.3614	58.2998	38.3315	33.1762	46.7148	25.8436
691.5939999999999	804.8	764.9889999999999	581.56	792.8610000000001	533.115
99.7539	138.898	111.618	111.445	148.532	295.642
46.3271	111.87799999999999	168.571	116.06	141.793	19.0504
50.4382	47.8324	82.7982	52.7941	34.5407	4.54596
61.3208	66.619	68.9342	55.2669	77.0573	59.0425
123.071	153.996	131.79399999999998	144.576	166.548	78.6666
118.51100000000001	88.3789	87.3659	83.8643	65.1652	17.7213
207.614	232.043	198.123	148.299	241.57299999999998	460.032
1.56864	4.4897	1.52209	0.6549689999999999	1.60037	0.8600639999999999
139.33	71.0335	152.77	94.2446	65.3883	14.8966
193.86900000000003	147.72899999999998	139.255	212.357	122.44200000000001	15.1851
5.59845	9.01331	9.95923	1.16879	2.85585	19.9521
40.5021	27.8566	45.5114	40.6744	24.3417	2.68013
62.4096	33.4925	45.8064	45.1012	66.1211	28.954
47.6856	33.3275	49.4987	38.2006	44.6904	7.29639
38.2295	24.2462	26.3037	32.2148	36.1663	18.293
771.368	677.953	666.632	669.425	648.366	123.914
1225.59	1470.66	1103.59	1136.04	1572.98	4293.91
20.2998	13.6175	21.4561	19.070999999999998	12.5742	1.78877
4.54857	6.34663	8.385810000000001	10.2557	4.1765300000000005	7.48176
562.762	451.856	538.0319999999999	398.43699999999995	433.914	52.6753
2.23623	4.00028	9.40275	1.86743	3.8024400000000003	1.22609
27.1514	10.9282	13.1729	21.2565	10.3878	27.9127
2.3280000000000003	1.6657799999999998	3.01188	0.972031	0.7916979999999999	0.0
23.9811	26.5192	22.9169	23.6672	15.5694	5.37894
20.4295	9.53355	13.3591	21.2789	10.9878	0.365257
328.917	234.55599999999998	337.548	300.277	308.27099999999996	12.8378
5.386880000000001	4.04726	6.79512	3.37385	1.6487599999999998	0.886066
9.106069999999999	4.886819999999999	2.20896	5.70322	4.64515	3.74456
281.233	379.06800000000004	270.772	316.777	335.855	268.947
4.632709999999999	6.62979	1.49841	0.9671709999999999	3.15096	5.0801099999999995
34.644	32.0414	23.2451	19.3896	39.105	8.487060000000001
6.51921	10.4957	9.883980000000001	1.0207600000000001	8.729569999999999	4.0212
153.761	153.296	187.78400000000002	154.83	207.923	71.9501
9.54042	12.0469	3.26728	9.84159	9.16087	7.38478
12.9586	13.2132	18.8611	15.4206	3.96624	9.59182
69.0042	96.2185	117.889	70.183	93.8669	51.4155
20.5106	24.8856	25.959	24.5749	23.6549	32.2702
62.158	69.8421	55.6014	78.4686	60.9383	50.3219
38.606	31.6865	26.4426	51.2032	37.0701	14.9415
287.4	295.425	267.078	285.67400000000004	226.84	54.0938
1.13315	0.810818	0.7330180000000001	0.0	0.0	0.0
7.65738	15.2634	11.6759	21.9241	17.8567	28.7893
20.8681	26.0631	25.4031	35.6451	27.4838	39.9419
26.3699	14.1516	34.3103	24.0229	18.3432	8.87213
0.758839	0.0	0.0	0.950536	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.7408599999999999	0.0
78.3269	61.9299	123.065	39.1058	78.4896	25.6757
174.261	121.397	183.127	165.565	120.76100000000001	28.1227
0.0	0.0	0.0	0.0	0.0	0.0
179.222	148.80700000000002	172.263	180.021	162.148	255.86
240.41	228.84099999999998	274.993	219.812	213.94299999999998	80.82
5.10024	2.43295	2.74938	4.2591	0.5781569999999999	2.79639
1.37164	2.9443900000000003	4.65828	2.57721	4.89786	2.25616
674.393	825.666	612.082	817.9910000000001	891.221	736.71
67.6496	56.9843	53.1784	57.923	73.3864	43.6646
80.5096	87.3883	154.917	75.7783	108.126	57.6095
10.1262	7.24567	14.7385	14.7982	1.72183	2.77602
465.79400000000004	409.699	350.80800000000005	433.91	370.566	63.6167
78.6378	62.1299	77.0107	103.52	55.7144	16.7674
304.078	272.615	294.186	322.639	281.944	80.9091
137.063	103.958	148.955	185.422	175.26	333.664
18.3474	0.0	0.0	11.4911	9.35928	0.0
1.6198299999999999	17.3858	3.14352	2.02903	4.9578	10.6576
51.3449	55.1091	70.2027	55.5453	59.5269	34.5499
0.0	0.0	0.0	0.0	0.0	0.0
18.217	30.3815	16.0447	17.553	24.3041	25.3545
15.8383	11.8996	23.0525	13.8876	9.69525	2.6051900000000003
21.7159	33.0195	17.5595	13.6008	22.1552	2.97663
69.4146	48.1119	58.2755	79.5906	51.7266	20.7595
0.0	0.0	0.55292	0.7137789999999999	0.581358	0.93729
159.416	129.623	239.99599999999998	162.17	136.02700000000002	58.8001
171.033	172.00799999999998	175.75799999999998	170.37900000000002	166.937	70.8853
147.684	120.141	166.048	171.778	131.539	28.9191
23.7332	25.4731	28.5558	42.8092	44.5525	3.12302
50.4422	22.7958	15.4564	59.8593	43.336999999999996	4.36686
0.0	0.0	3.0895099999999998	0.0	0.0	0.0
0.0	0.0	1.8347900000000001	0.0	3.8583199999999995	3.11027
17.7394	30.7568	17.213	32.4764	43.1574	47.1351
72.67	102.697	81.0905	83.4422	122.331	249.025
3.58431	5.12943	4.0576	5.9863599999999995	4.266290000000001	4.913069999999999
14.7624	11.8115	13.543	15.802	14.2396	8.82986
232.78799999999998	316.647	257.19	271.385	246.903	60.6581
1087.42	1480.51	1049.37	1033.72	1185.41	3871.34
65.7064	108.01700000000001	87.9678	95.8489	121.34299999999999	124.495
209.74599999999998	293.615	247.68200000000002	200.767	254.86900000000003	223.764
4.6419999999999995	4.98231	2.70255	5.81465	6.630269999999999	0.0
81.7538	119.24600000000001	86.4468	101.09299999999999	102.656	177.574
2775.83	2964.64	2880.79	2424.99	3284.08	2362.94
238.34599999999998	193.593	237.523	212.486	212.498	102.426
268.96	287.454	379.30300000000005	149.894	258.123	106.851
62.4836	97.7224	58.8971	78.2681	76.4972	138.015
137.086	140.933	157.019	132.045	145.048	81.3731
368.241	438.267	376.04400000000004	321.77	410.533	1099.06
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	4.04066	0.0	0.0	0.0
208.37900000000002	183.717	279.988	172.03599999999997	163.588	16.1362
11.5457	4.02744	17.6449	9.7621	5.300680000000001	0.9495540000000001
1.24535	0.0	0.0	1.55995	2.5411	0.0
11.8788	12.7496	10.0855	39.0588	10.6042	0.0
21.5739	15.8433	17.0775	17.7789	15.6389	0.933844
0.0	3.8248800000000003	3.4578699999999998	0.0	0.0	0.0
13.8258	11.6432	14.4475	10.1247	16.0586	7.34727
52.6004	60.6214	72.794	89.1111	86.655	18.4388
0.0	0.0	1.01587	0.0	1.0681200000000002	0.0
0.0	0.0	0.0	0.0	0.0	0.0
2.51011	2.6941200000000003	3.80565	3.53723	2.72094	1.03219
14.62	5.88443	8.86634	20.6025	0.0	3.00598
120.62100000000001	69.3149	98.398	112.31700000000001	52.8185	10.5348
22.8616	17.593	24.2759	15.6692	14.0825	2.83805
123.939	95.8844	139.106	96.4222	100.869	12.7777
117.52600000000001	115.875	116.69	143.792	119.904	20.2305
43.4317	15.5386	18.7301	24.1793	24.6169	7.93768
926.543	0.0	899.047	0.0	0.0	0.0
198.545	224.02900000000002	179.48	187.05700000000002	235.456	189.80599999999998
11.4388	4.09246	25.8985	9.5523	3.8900699999999997	0.0
496.36199999999997	575.371	492.335	549.906	519.908	653.1569999999999
119.579	76.4164	113.359	82.5308	76.4497	20.7043
26.1565	32.3931	30.2611	16.382	27.712	9.928560000000001
18.0586	26.8372	20.2185	33.0607	34.0133	4.56982
3.9094599999999997	0.0	0.0	0.0	0.0	0.0
33.7455	40.6909	39.211999999999996	39.661	38.2535	33.5781
46.3271	63.748000000000005	62.2417	41.6627	44.8406	17.585
95.5199	61.5135	115.85700000000001	47.86	68.2166	54.9909
41.1094	33.9409	36.821	55.4555	22.5837	10.402999999999999
117.32	117.57600000000001	128.239	126.595	116.809	86.0248
39.9433	48.9962	47.7554	18.7627	42.2068	15.2521
2140.05	1864.96	2565.0	1616.01	1733.03	118.00299999999999
62.5863	54.883	85.279	40.0324	42.6588	3.5045300000000004
0.0	0.0	0.0	0.0	0.0	0.0
2.92593	1.04681	1.89273	2.44338	2.98512	1.60425
0.0	0.0	0.0	0.0	0.0	0.0
2.95077	4.75065	1.4316	9.24048	1.5052299999999998	0.0
69.1994	111.01799999999999	50.1827	205.296	85.4623	44.3312
0.7312890000000001	1.5698	1.41917	1.83205	0.0	1.20287
121.679	100.34200000000001	168.58900000000003	100.17	69.8474	14.1947
0.9888399999999999	2.1226700000000003	2.87849	3.7159199999999997	4.03538	9.75902
3.04283	3.26591	1.47627	1.90575	1.5522	0.0
65.16	28.9982	85.5868	13.9352	41.3462	15.6847
79.0477	44.0441	106.88	50.3199	37.8996	1.42101
0.0	0.0	0.0	0.0	0.0	0.0
3.02792	9.74969	5.87613	11.3785	4.63376	24.9025
283.63599999999997	294.282	288.17	232.678	315.474	168.321
11.4671	19.6925	22.2536	34.4734	23.3982	0.0
26.4777	32.0427	29.313000000000002	42.9606	31.3645	7.307410000000001
51.9046	43.9814	38.4359	44.4851	30.1935	0.748911
118.181	114.161	139.903	125.831	110.927	15.5514
11.2743	20.9014	12.9288	14.1224	17.7764	11.8011
77.0231	71.7282	81.3319	109.25	62.4028	102.47200000000001
0.0	994.4689999999999	0.0	0.0	0.0	0.0
5.0909	10.9282	4.93982	19.1308	15.5817	0.0
3.39393	3.6427400000000003	0.0	0.0	0.0	0.0
16.399	44.003	31.8247	34.2361	22.3077	26.9741
214.109	312.17	132.375	331.093	273.534	48.3078
13.933	37.385999999999996	20.2793	26.1791	7.107419999999999	11.4589
0.787374	0.6338229999999999	0.668508	1.4794200000000002	0.301239	0.0
202.61900000000003	193.072	197.38	121.406	176.606	9.84094
32.8379	22.8057	25.3033	20.1634	19.7072	3.17728
67.4266	64.9851	65.4257	90.78	66.9189	36.9691
22.0605	47.3557	149.841	27.6334	45.0137	127.00299999999999
14.5772	16.7907	14.4896	14.6968	18.4995	7.60263
7114.79	7727.26	6288.64	5103.02	6915.65	7870.86
351.837	276.592	255.761	311.155	237.702	19.9359
0.0	0.558063	0.504516	0.0	0.0	0.0
77.6565	67.4432	75.9272	70.5422	64.1078	70.205
17.7801	7.77481	15.9745	21.4469	6.04661	3.24954
96.6107	75.0542	114.27799999999999	91.0504	92.9329	45.4032
7.006	18.799	15.2957	19.7456	14.2955	2.88097
119.101	83.6015	100.18700000000001	133.872	65.1444	4.46931
0.33668000000000003	0.0	0.6533770000000001	1.6869299999999998	0.686982	1.10758
46.2171	57.8729	55.5231	57.8924	41.5388	36.2003
40.5381	26.7633	59.5686	33.2436	25.291	7.43548
74.4211	87.8647	89.0622	78.4612	79.723	4.08041
165.7	113.23200000000001	218.08599999999998	115.63	84.2335	15.0894
67.8202	72.2569	55.6461	63.0899	69.70100000000001	22.9671
37.5235	36.4019	39.2108	35.251999999999995	41.9637	45.1038
27.5211	31.8109	44.5073	22.9823	23.0382	0.0
34.1514	38.2488	43.2234	33.479	33.3274	9.76945
26.241999999999997	51.9984	35.2568	48.0425	57.6646	172.657
128.687	122.335	110.59700000000001	82.9003	101.281	18.1433
38.4666	37.2477	37.7308	42.9466	23.4616	4.12645
62.3913	56.955	75.8308	61.2329	46.9199	12.1669
111.47200000000001	90.3334	90.2088	144.491	78.8628	12.0273
22.2116	10.2171	24.6314	25.1729	11.87	0.0
2.01422	5.404719999999999	2.93168	1.2615299999999998	6.1649199999999995	6.6262300000000005
85.791	116.39	110.55	112.62200000000001	115.535	28.2229
74.6066	59.4851	75.3228	92.3411	60.3491	16.0701
6.78786	0.9106860000000001	4.1165199999999995	0.0	0.865648	0.0
173.90099999999998	89.5918	163.34	114.14399999999999	95.0965	1.1441700000000001
24.0181	19.8299	17.0308	19.6713	7.539680000000001	3.03895
50.3556	50.4441	42.3464	77.0933	46.8077	3.6812400000000003
55.8614	46.8834	52.1659	50.5068	39.2084	5.18144
156.619	221.517	211.62400000000002	229.187	221.015	77.0444
99.023	74.53	119.208	102.164	63.5082	11.8273
17.4222	47.5985	33.8103	33.727	27.4699	33.8674
56.7271	39.81	64.2177	60.1255	35.6152	5.9813
26.4504	29.2245	15.0973	31.1833	36.5098	2.55925
154.73	101.946	129.327	129.724	92.5281	18.6472
26.9307	24.7757	31.1089	41.7657	20.2795	1.05469
207.28	206.903	179.005	228.486	211.47400000000002	129.56
53.5384	63.327	43.4681	36.9532	56.851000000000006	30.5526
7.52413	4.6147	4.17191	4.03923	2.1932400000000003	1.7680200000000001
76.7682	70.4892	81.8098	76.1508	73.3413	12.4083
70.3703	151.059	136.564	73.456	119.65700000000001	38.5831
0.0	0.0	1.6695400000000002	0.0	0.0	1.41507
454.848	636.46	500.19699999999995	413.597	464.05	1102.85
101.03399999999999	132.681	139.55700000000002	61.0453	148.554	125.12899999999999
1.8415099999999998	0.282359	0.0	0.32953000000000005	0.805185	0.0
4.17989	14.9544	13.5195	8.72635	9.950389999999999	4.583559999999999
36.1856	26.5737	41.5798	40.5556	14.5728	0.0
0.0	0.0	0.0	0.0	0.0	5.907109999999999
11.0988	5.73562	5.98301	9.78327	5.451969999999999	2.0284400000000002
34.8375	31.6389	32.5035	34.4069	24.6062	14.3257
38.6889	36.0676	47.4086	36.0006	28.6451	4.36373
90.6344	74.4879	68.3457	74.6057	72.3892	42.1686
81.2757	115.585	94.6365	119.624	104.686	142.043
19.303	15.6649	21.928	22.4101	21.1345	12.3905
57.0979	34.8203	55.4035	71.5219	29.1265	10.6725
16.2551	49.8481	27.039	49.4493	40.2754	7.63927
46.0368	42.7346	35.0121	32.2102	39.3517	10.232999999999999
1.09133	1.17134	3.17685	1.36703	0.0	1.79509
62.94	52.2656	66.5366	17.8427	47.99100000000001	4.35905
49.6502	36.9254	31.865	41.1354	33.9027	6.43052
37.4181	31.5553	19.8828	29.0151	23.6322	7.327089999999999
206.43200000000002	206.108	156.829	238.535	194.282	344.816
292.188	305.356	353.464	272.092	323.594	281.409
35.748000000000005	41.726000000000006	44.8765	43.3792	33.7358	3.6750300000000005
6.689839999999999	5.38521	8.114139999999999	4.18991	5.11888	0.0
534.86	927.347	423.175	812.217	945.2869999999999	668.6260000000001
42.1387	25.611	36.9471	42.6085	21.2366	0.8350870000000001
23.9891	30.5944	24.6464	24.7464	25.6261	4.177980000000001
6.730339999999999	7.223739999999999	5.44217	11.2407	5.72208	1.8450799999999998
22.8873	21.1769	23.7397	24.7148	16.1037	2.59631
1.67852	1.8015700000000001	0.814354	0.0	0.856239	0.0
20.0877	8.08511	12.1822	23.5895	15.3705	18.5858
45.5424	28.7211	45.1895	30.6186	31.5008	7.1948300000000005
0.0	0.0	0.0	0.0	0.0	0.0
5.41386	5.81075	9.755939999999999	6.7815	5.52338	1.27215
73.8406	53.9602	55.2615	92.9861	40.0715	4.52236
0.0	1.49995	39.3248	0.0	0.0	0.0
11.5201	15.8974	14.372	12.3688	13.4321	8.12096
1.19967	2.14603	1.1640700000000002	5.50999	2.0399	3.28881
14.5441	13.7738	14.1125	21.4331	9.60126	5.62893
38.4059	54.961999999999996	62.1103	48.108000000000004	53.8765	52.6437
2.97629	3.4402199999999996	1.77721	4.01494	0.9343090000000001	1.50633
175.433	142.621	186.977	149.85299999999998	150.722	9.9049
79.7026	35.644	48.3359	89.4373	37.2694	10.925
69.7729	56.5331	53.0999	65.9775	52.3415	7.313560000000001
34.8907	32.2474	28.2128	41.2767	35.5966	9.56507
10.6133	19.3654	15.4475	27.9183	14.0764	5.23723
4.45025	0.9553010000000001	5.181830000000001	4.45958	2.72417	0.0
2.54196	2.72831	1.23326	1.59205	0.0	0.0
29.0083	17.8795	22.295	31.2996	10.2558	2.83453
2.535	1.36042	3.68966	0.0	1.29314	0.0
21.4794	31.4374	16.5788	43.4157	40.8396	5.62078
925.382	1075.47	954.252	949.7180000000001	1113.5	834.59
85.4157	133.632	64.619	105.18	107.822	7.143910000000001
50.7949	31.4378	41.7325	49.6938	31.3961	6.09858
59.3213	70.7447	67.6113	83.7428	55.7182	7.74408
43.1874	35.2628	40.6204	32.5248	26.0853	28.1099
0.0	0.0	0.0	0.0	0.0	0.0
36.6531	19.9926	35.5654	33.1171	21.4559	5.93009
4.03722	2.8888	5.2232199999999995	6.7428	2.74593	5.53389
145.511	82.0937	167.138	102.04	69.1519	10.2284
22.5157	12.3112	11.5421	25.0107	14.7363	5.5902199999999995
0.0	0.0	0.0	0.0	0.0	0.0
6.20176	6.65642	4.2124	4.66106	3.16361	6.12062
13.164000000000001	14.1291	9.82565	17.7579	27.8937	11.6593
23.4568	25.1764	22.7607	29.3824	11.9657	6.43052
21.2074	11.3811	20.2232	15.5724	19.3982	3.00717
6.4793199999999995	10.4315	13.6219	16.2322	5.5086699999999995	1.77626
28.7746	26.2515	36.2969	37.8458	24.9532	4.73302
153.224	136.274	118.008	149.842	143.028	28.5546
179.29	192.43400000000003	188.56900000000002	356.505	214.896	8.24917
107.258	87.6691	99.2715	113.68299999999999	81.6499	47.4988
30.6001	27.4968	27.6205	38.3303	43.5616	29.2633
46.3271	51.9836	57.2121	55.3925	74.1191	15.5867
67.9003	55.1893	86.3546	72.2539	64.5661	14.0964
0.0	0.0	0.0	0.0	0.665695	0.0
447.699	493.056	531.37	443.76099999999997	512.362	134.474
32.719	23.9439	51.9514	26.081	24.276999999999997	9.78513
11.1901	7.2063	13.0297	8.41018	11.4165	3.6812400000000003
1.53656	0.0	0.0	1.92472	1.56764	0.0
50.5694	37.6921	45.5248	42.2294	33.5351	14.3254
200.334	134.388	194.389	156.838	76.6449	288.33099999999996
89.5543	66.5444	80.2124	84.1331	59.7393	11.3311
210.236	138.2	251.05599999999998	174.34900000000002	125.428	16.3532
449.061	353.86	446.76599999999996	420.096	268.70099999999996	46.7495
15.0147	7.3252	11.9202	8.8909	6.684410000000001	3.1432599999999997
64.8138	48.485	89.0948	59.6601	47.089	8.07649
38.9304	56.4089	45.3301	26.8207	37.7321	9.605260000000001
131.975	138.72899999999998	97.6938	121.00299999999999	126.316	100.70700000000001
148.774	192.021	93.1939	141.537	199.817	34.0739
22.8776	17.1883	26.6384	17.1941	28.0085	30.1044
475.20099999999996	522.8430000000001	428.301	356.151	472.644	140.63
0.0	0.0	0.0	0.0	0.0	0.0
39.4639	22.0993	29.9682	19.3434	19.2559	8.46686
2.94141	0.0	3.8054900000000003	1.22815	0.0	0.0
12.7264	13.3262	11.7463	5.0545599999999995	8.86702	2.0422599999999997
1.8832200000000001	2.02128	7.30933	2.35895	0.0	0.0
31.1681	15.2059	19.2457	7.0985	20.2355	23.3033
32.3792	10.6932	22.9595	18.7194	13.975999999999999	2.0484299999999998
143.58700000000002	88.68799999999999	136.697	130.653	120.234	13.3687
26.9144	17.5169	21.1148	25.6438	17.527	2.35481
0.0	1.46245	1.32213	0.0	0.0	0.0
1845.97	2404.41	1586.99	2161.56	2343.56	2178.31
27.4822	22.4739	16.5079	49.1782	42.7249	66.7303
78.4533	40.5036	58.7801	69.6612	58.7638	13.0678
4.825740000000001	0.0	1.56085	0.0	1.6411200000000001	0.0
0.0	0.0	0.0	0.0	0.0	0.0
9.11727	23.241	15.4817	18.5583	5.81358	0.0
61.371	74.4248	56.0696	65.3932	57.7337	2.6219900000000003
12.4842	8.73874	10.007	6.11918	7.19902	0.892814
11.7532	11.914000000000001	7.602939999999999	4.90742	9.992469999999999	5.3701
324.855	197.075	304.251	311.382	201.738	27.8787
8.68634	24.8617	14.0476	21.7613	11.8161	52.3887
2.46421	5.2897300000000005	18.3316	3.08671	2.5140599999999997	4.05328
126.891	59.9594	101.443	72.9751	43.9669	1.31269
16.0788	17.2576	17.5519	37.7637	16.4041	13.2237
13.3064	20.2953	20.3866	17.545	10.7175	11.5195
393.079	298.911	368.89599999999996	408.731	275.612	47.431000000000004
45.5677	24.4541	30.7052	30.125	23.2448	8.32805
93.7755	68.9236	107.807	60.0093	84.2335	8.38303
43.177	13.7135	30.353	20.4196	20.6768	1.44939
25.6444	41.4861	28.8503	34.4504	39.4344	28.121
40.813	30.7568	20.2222	39.1582	23.0342	5.7133400000000005
226.36	146.185	246.63299999999998	192.233	154.612	12.6214
19.3742	17.1249	11.0584	11.4205	18.6034	11.2475
1.05649	0.0	0.0	0.0	0.0	0.0
21.3818	22.9493	6.91575	26.7832	0.0	11.7233
29.6369	16.7419	18.1626	33.216	23.8709	5.13143
3.0312200000000002	2.1689599999999998	7.843380000000001	7.59392	4.1233900000000006	0.0
1.21594	1.30508	1.17985	10.6617	2.48107	2.0000400000000003
65.4757	68.9498	73.1225	72.7312	50.4153	79.2498
55.833999999999996	55.0683	65.15899999999999	50.0912	45.4169	27.3035
137.159	122.507	180.554	120.145	115.47	1.5776700000000001
17.7264	16.8306	11.2464	22.2044	15.9982	7.850060000000001
68.6964	37.788000000000004	80.8226	58.083999999999996	35.0431	32.4864
40.1718	61.1981	31.4352	43.286	48.4763	2.84202
0.0	0.0	0.0	0.0	0.0	0.0
17.6216	9.456719999999999	19.8344	19.8658	10.0677	2.3188
12.9837	7.20804	6.51641	16.2636	8.67865	3.3139199999999995
323.782	383.88699999999994	347.783	325.403	415.98800000000006	135.621
126.92399999999999	95.36	36.9471	39.7467	90.64399999999999	0.0
76.5434	71.0335	109.624	66.5715	54.562	15.3943
6.7591399999999995	10.7369	8.39495	18.6266	13.5159	5.781280000000001
5.3448400000000005	3.88069	4.42354	3.54443	2.0849599999999997	0.0
4666.35	5329.84	3639.35	3788.95	4984.34	3156.93
0.0	0.0	0.0	0.0	0.0	0.0
38.9213	114.88	43.0116	44.6907	71.6962	21.34
80.7066	54.3518	57.582	72.352	48.4349	20.8237
0.0	0.0	0.0	0.0	0.0	0.0
44.6527	40.937	55.9648	44.2801	59.7923	19.892
122.12799999999999	92.6307	131.144	85.6685	86.3883	21.4275
813.5930000000001	734.013	720.95	783.685	659.9010000000001	78.3789
5.7371099999999995	8.21027	3.71124	7.18641	3.90211	0.0
2.4191700000000003	7.27027	3.75581	4.84848	2.46811	0.79584
0.0	0.0	0.0	0.0	0.0	0.0
25.8972	17.7584	14.6584	13.5164	10.2749	0.0
62.9944	64.7954	49.2396	61.3729	66.9467	34.539
20.0611	53.0784	15.8442	57.8549	46.1696	8.44128
31.6767	30.599	41.4945	51.5824	38.781	23.4467
1.2470299999999999	0.0	0.0	0.0	2.54452	2.05119
43.9048	23.5618	27.9116	29.3944	25.4857	1.2451299999999998
0.0	2.25503	2.0386599999999997	0.0	6.43053	0.0
1.0033	1.61527	1.94704	1.25675	1.02359	1.65028
0.0	0.0	0.0	0.0	0.0	0.0
88.7649	63.6271	100.131	50.2903	58.2405	8.77068
4.86055	1.3042200000000002	2.35816	3.8052599999999996	1.85958	0.0
55.2484	51.5218	65.0337	64.6671	54.518	8.93862
221.107	206.239	237.532	178.047	222.894	34.6371
6.9875	3.74988	2.03404	6.126869999999999	3.56443	0.0
907.439	973.11	845.753	994.092	818.5989999999999	549.909
9.08375	5.57125	5.0366800000000005	9.75298	13.2393	6.4035
17.222	17.0627	20.9101	17.4793	15.7683	1.45271
74.4267	39.5716	92.2785	31.5077	29.5292	2.26706
184.968	147.35399999999998	150.977	147.175	138.112	16.1051
150.967	185.535	130.83100000000002	142.91	146.966	66.3448
58.086000000000006	51.7002	45.1356	41.1121	45.288999999999994	11.6516
0.0	0.0	0.0	0.0	0.0	0.0
232.824	132.596	209.00900000000001	144.828	119.575	2.6051900000000003
5.02645	7.19326	0.0	2.0987400000000003	1.70938	0.0
1.1721	0.629012	1.13731	1.4681899999999999	2.98952	0.963968
34.9021	31.6076	48.1538	23.9089	33.3827	4.4850900000000005
118.575	100.631	131.111	151.984	67.5205	13.6074
28.7085	31.3101	26.9579	38.2808	33.5409	6.09309
4.34181	5.5921400000000006	6.74075	3.2631799999999997	1.7718599999999998	1.42834
723.802	687.383	726.2239999999999	536.394	666.921	105.96600000000001
126.587	160.87	146.287	100.204	161.434	172.791
77.398	42.3348	33.9399	54.0683	39.4819	29.379
24.9098	25.0822	20.9313	19.6222	15.1959	5.91366
2.56423	0.0	0.0	1.07067	0.0	2.81187
17.7208	38.0398	31.9334	28.5395	33.5758	245.678
43.9491	51.6943	26.2879	58.0679	45.4524	9.90275
58.695	59.3981	50.4443	51.4657	63.3043	64.8232
9.01745	19.3571	10.9373	12.7074	9.19988	1.8540599999999998
149.989	189.546	131.453	115.15100000000001	155.491	218.856
1.7222	0.0	0.0	0.0	0.0	0.0
47.7979	44.7248	53.5147	49.8937	50.0152	8.06367
78.9667	98.8818	71.5151	52.7548	93.9916	147.208
2.434	1.74163	3.1490299999999998	1.01629	2.4832400000000003	1.33453
0.0	1.3524100000000001	1.63019	1.05223	0.0	0.690859
60.0948	51.2831	69.7825	72.8077	55.28	22.6863
42.0343	26.8775	37.3157	45.9313	27.3732	12.5041
0.0	0.0	0.9857969999999999	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
31.1428	27.194000000000003	42.6817	33.941	28.9007	9.55054
83.9558	64.0993	34.4334	66.1344	51.6575	19.2195
194.055	126.14200000000001	164.428	184.875	206.34599999999998	8.99135
18.874000000000002	19.03	11.6543	27.2241	16.3383	5.64457
69.0453	105.184	79.9633	75.3277	99.9823	69.6073
143.826	123.171	155.424	155.885	136.542	40.3421
0.0	0.0	0.0	0.0	0.0	0.0
22.5672	14.5329	20.0205	29.8834	5.920380000000001	4.2422699999999995
38.9304	91.9257	52.8851	9.75298	47.6615	51.228
737.6139999999999	738.87	675.658	682.334	787.1619999999999	418.691
133.358	108.55799999999999	128.556	138.691	112.81299999999999	39.6225
45.1727	33.1849	45.5855	51.303000000000004	31.1341	6.9349300000000005
29.1825	30.5761	38.4295	29.1565	37.216	20.5719
5.27945	12.7496	12.1666	6.61313	4.03969	1.08549
46.6919	38.6303	76.9263	36.5545	46.6441	4.80011
87.204	70.7828	107.35700000000001	55.9821	57.2733	11.6544
6.50967	5.82242	9.474739999999999	2.7180400000000002	7.74826	1.7845799999999998
5.99555	4.45506	5.14636	8.95439	4.23474	0.758603
16.6303	9.34971	12.2947	15.8715	13.7349	2.6051900000000003
58.5657	37.3175	71.0721	27.6795	31.8459	1.7792299999999999
179.261	199.357	132.028	78.4558	251.195	120.786
0.0	0.0	0.558068	0.0	0.0	0.0
155.713	157.786	157.662	130.841	129.262	30.2261
0.737107	0.0	0.715232	0.0	0.0	0.0
0.5107729999999999	0.548219	0.0	0.0	1.04221	0.0
0.0	0.0	0.0	0.0	0.0	0.0
186.127	185.502	189.53400000000002	247.237	202.41299999999998	37.0074
107.226	66.9865	101.376	90.9198	63.6737	10.4014
68.8697	58.3429	63.2459	73.6354	51.9444	6.06862
1.1833200000000001	0.0	0.0	0.0	0.0	0.0
