rC1	rC2	rC3	rC4	rC5	rC6
13.5368	13.1584	6.5038599999999995	15.8508	22.8449	10.3601
151.474	126.626	99.4618	111.488	122.134	143.751
50.0501	55.391999999999996	65.7333	61.3089	81.6701	67.6279
8.718	15.8187	24.201	25.9257	23.2495	24.9094
93.2623	103.146	114.179	116.485	118.14	92.6309
33.0518	91.3859	79.988	83.5464	60.5989	31.4789
0.7869470000000001	0.0	0.336084	0.351035	0.786998	0.6424270000000001
90.6278	55.7931	99.1809	73.2732	53.8138	97.1044
2304.09	2371.33	2649.54	2523.76	2415.84	2301.45
77.4688	84.7207	75.58800000000001	74.9149	85.6736	82.6299
118.764	70.806	56.6386	67.9879	42.5601	75.1392
29.1753	20.6253	3.3981800000000004	0.0	3.97871	12.9913
45.9135	59.7018	51.1105	39.2828	64.3584	43.3189
0.0	0.0	0.0	0.0	0.0	0.0
131.38	100.182	101.323	115.219	92.8012	114.021
39.2786	76.1109	68.4744	50.8399	72.4448	47.3093
100.177	61.0746	63.6609	42.8987	70.9299	59.8628
0.0	0.0	0.0	0.0	0.0	0.0
80.2056	194.043	219.016	184.308	201.743	145.833
159.748	154.697	178.123	173.947	151.469	172.08700000000002
196.209	537.092	640.41	686.387	573.964	367.103
0.0	0.0	2.50392	0.0	0.0	0.0
206.662	472.63	487.10400000000004	519.859	546.119	440.99199999999996
26.7838	128.95600000000002	164.146	140.93200000000002	167.393	69.5605
6.51789	23.9604	28.4688	18.2377	26.6659	14.8743
10.044	7.100510000000001	5.84933	4.88764	8.21833	8.94483
5.34094	3.5599800000000004	1.95512	1.02105	2.28912	3.7372199999999998
0.504057	0.7839470000000001	0.0	0.674539	1.51227	0.0
0.0	0.0	0.0	0.0	0.0	0.0
279.652	263.488	276.527	203.423	203.66	264.29200000000003
235.743	276.014	330.885	267.032	340.39300000000003	311.379
6.32718	21.171999999999997	23.8282	19.7567	20.1333	11.7391
11.1397	25.9879	25.3731	28.1582	25.0659	18.9456
23.8453	29.3367	23.7113	27.6238	32.567	32.25
29.06	36.4486	40.8354	40.1431	39.3742	22.958000000000002
52.7419	170.67700000000002	215.449	191.168	195.13400000000001	116.13600000000001
0.0	0.0	0.0	0.0	0.0	0.0
78.0032	68.3891	84.2625	74.1954	76.8611	88.4939
10.2089	72.85	90.7892	96.4354	86.4807	20.59
131.619	99.1537	100.126	118.34100000000001	103.863	120.04
223.479	361.431	464.621	361.445	448.358	287.08799999999997
29.4255	125.853	125.22	102.664	141.882	66.9174
35.2419	30.2404	26.9878	25.4779	28.5599	39.1865
11.2333	4.36771	7.19615	0.0	4.21276	3.4388699999999996
2.14224	4.99766	2.7446900000000003	2.86679	3.21358	7.869730000000001
0.0	0.0	0.0	0.0	0.0	0.0
25.0643	19.4909	19.6245	16.7707	29.2436	17.0511
10.82	13.0035	10.7122	15.7958	13.2799	10.8404
151.671	185.247	217.37900000000002	214.43599999999998	201.813	179.43
79.444	87.8175	95.0557	64.4324	61.3926	88.4378
117.23299999999999	80.5091	29.26	61.1233	66.2334	85.7603
92.9381	83.113	62.513999999999996	76.6957	67.3846	105.27
11.6277	24.9497	25.5192	20.4591	26.4872	20.0394
41.8914	140.92	158.303	151.488	155.691	106.34100000000001
0.231931	1.01001	0.118862	0.62075	0.27833600000000003	0.511213
22.674	30.9542	29.0504	36.7485	35.1471	20.978
7.157089999999999	5.02701	8.57821	5.25231	10.39	7.350510000000001
39.6246	105.191	98.9097	92.3389	101.801	66.6473
0.776283	0.0	0.0	0.0	0.0	1.90116
1.90061	4.92661	0.811699	1.6956200000000001	2.8511	3.1031299999999997
5.59574	12.5709	11.4179	17.4727	9.94864	4.5681
21.7199	65.5134	82.6406	87.6382	85.4042	39.492
24.7548	31.0004	12.7689	14.1974	17.8439	25.1952
218.18599999999998	202.68200000000002	236.53799999999998	200.81900000000002	216.226	212.773
46.2401	43.1496	46.3179	45.0032	42.88	50.4454
62.1749	158.321	191.34	173.34099999999998	176.479	117.18799999999999
9.68667	23.9274	34.3121	31.2634	38.4643	12.5594
2.59817	3.03065	0.0	0.869231	0.0	2.38616
1.39343	9.39102	5.35586	4.97255	2.78704	6.2564
32.1189	57.8829	45.7238	47.0757	53.5351	36.2091
5.8373800000000005	7.56561	1.2465	3.90584	5.83776	3.5740199999999995
1.69353	6.14578	2.89305	1.51088	3.3872800000000005	3.4563
99.3022	100.98100000000001	92.9743	127.777	120.316	116.92200000000001
10.127	26.2504	25.9498	31.6216	25.3191	4.13359
15.378	26.8337	16.3387	28.61	18.5673	36.7431
7.85752	4.58272	3.7752	2.6287700000000003	4.42014	9.02041
9.05148	17.7821	18.311	22.9507	22.8684	11.0838
4.34013	33.7505	37.5345	50.8204	53.7126	25.2444
87.5808	72.9941	78.3862	82.4341	63.4898	73.8915
10.044	4.2603	9.35893	4.88764	5.47889	5.59052
7.48022	13.0025	14.0938	21.7868	15.8415	9.69857
8.615	17.4927	19.316	21.4563	23.6928	10.8424
1.56897	10.4579	10.9125	9.59826	10.4231	2.19571
12.1784	15.5983	20.1924	18.2147	34.3884	11.4039
0.0	0.0	0.0	0.0	0.0	0.0
4.11733	14.9417	5.2752099999999995	5.50989	6.1764	6.722389999999999
7.76766	30.3426	38.8826	29.734	41.4604	15.9266
10.7919	40.2826	43.785	40.9189	45.3291	17.1796
0.0	0.0	0.630127	0.0	0.0	0.602245
1.62821	0.8441040000000001	0.695365	0.7263	0.8141579999999999	0.33229899999999996
205.416	129.485	89.7215	136.404	101.54799999999999	151.495
16.1239	21.3816	18.7012	15.8991	19.35	23.4853
14.7913	22.2856	29.0185	16.7011	27.0421	24.3385
61.76	49.0941	70.3361	80.8117	88.5284	43.6956
72.0535	263.218	214.958	225.642	237.227	144.40200000000002
47.7067	51.4836	43.6591	40.3898	41.6244	54.8416
94.8505	106.213	112.613	105.77600000000001	107.18799999999999	103.758
59.8862	136.127	96.5799	130.579	119.361	71.794
2.79852	3.6270599999999997	1.19517	1.24834	1.39935	1.14229
48.8517	50.0763	69.7023	66.86	59.9583	81.5732
56.3694	41.7476	65.3434	55.6779	46.3065	39.4434
6.90475	4.29551	1.7693	3.6960300000000004	8.28625	6.764060000000001
130.79	81.8331	92.0674	90.1278	108.698	98.3025
0.0	0.0	0.0	0.0	0.0	0.0
27.6556	57.1199	85.8893	71.6498	79.6533	34.135999999999996
55.3295	51.6315	22.6846	53.3109	29.8799	37.9415
34.6269	41.3301	30.9521	43.1055	39.8638	26.6243
205.13299999999998	185.929	231.49099999999999	165.435	173.22	186.31400000000002
223.40400000000002	114.749	76.9152	117.439	122.709	113.915
408.994	658.762	710.7139999999999	687.7289999999999	740.318	618.597
256.091	179.843	182.283	196.063	212.515	183.855
314.009	293.776	240.976	306.788	250.65900000000002	219.44
25.9851	99.5767	96.4458	110.416	100.465	47.2373
10.7112	3.33178	10.9787	1.43339	9.64073	3.93486
4.05781	1.80315	5.19896	3.87874	6.95671	4.96892
3.4766199999999996	2.70355	4.45432	4.65247	9.12673	8.51445
42.8362	54.9896	53.1403	62.7836	43.858999999999995	29.1412
0.0	0.0	1.3401299999999998	2.79949	0.0	0.0
72.1753	52.8247	53.6185	43.0174	50.9507	63.1292
21.7542	11.6668	22.1054	15.0579	7.87705	22.9644
2.4981	2.59015	0.355624	1.85722	2.9146400000000003	1.69944
0.430935	1.3404399999999999	0.0	1.15337	0.0	0.0
9.26697	5.40475	7.42064	10.076	8.68835	11.3477
0.0	0.0	0.0	0.0	0.0	0.0
10.9987	59.2128	37.9392	46.4202	43.1514	23.8283
8.096119999999999	4.19723	4.61019	6.0191	2.69889	6.05852
63.1491	76.821	70.494	98.7313	69.406	73.4999
0.0	1.9196900000000001	0.0	1.65178	0.925795	4.5343599999999995
78.368	47.6327	32.3148	42.1905	62.158	38.6062
288.014	406.555	312.856	414.751	291.164	366.099
4.71243	4.886080000000001	5.03139	6.30626	7.06911	0.9617530000000001
16.0779	32.1499	16.1852	24.5894	20.6729	19.6878
0.539161	0.279514	0.46052299999999996	1.68354	0.8087949999999999	0.0
15.7354	11.6537	13.4403	22.0601	20.2326	19.2685
54.0548	105.656	97.3329	70.382	101.90700000000001	66.1917
13.4282	34.3585	26.6393	26.665	30.5404	28.6432
5.90442	7.3463899999999995	3.0259400000000003	6.32112	6.6429100000000005	11.2067
0.0	1039.51	0.0	0.0	0.0	0.0
34.7412	56.4515	54.4764	46.4914	74.6727	58.4155
77.2181	127.97	150.833	101.641	136.72299999999998	113.15700000000001
35.5763	77.6987	62.0678	88.12700000000001	81.7551	50.0525
72.1614	85.5529	93.9703	67.2807	117.12200000000001	79.6723
2.8004700000000002	1.9357799999999998	1.5946799999999999	0.0	2.3338799999999997	1.5241200000000001
71.1441	110.649	119.936	105.228	112.34	73.3626
2.26762	0.881691	0.726329	2.27592	2.55124	0.694191
8.04066	22.6661	28.3301	21.1841	24.8774	11.6922
17.4192	19.5661	35.1299	27.1958	17.4203	35.5505
23.8543	42.8077	19.3955	38.0612	26.1497	24.1547
26.7352	68.1728	84.041	73.2191	74.1484	48.7264
1.1583700000000001	0.600528	0.989419	0.0	0.0	0.9456399999999999
27.0187	39.9548	31.2119	25.4876	20.5976	35.7971
5.1479800000000004	6.672110000000001	1.09928	5.74094	1.28708	4.20258
50.123999999999995	76.8349	79.0043	76.0043	76.8138	66.4564
4.42148	11.460999999999999	7.55318	22.6815	6.63265	8.12135
1.22414	1.9038700000000002	2.35259	3.2763299999999997	1.83633	1.499
87.8622	24.4017	44.2242	83.9848	61.1937	46.1099
24.2313	26.6945	33.6328	35.129	25.7475	37.0899
182.507	141.341	151.967	149.7	125.927	161.99200000000002
20.4671	10.9423	12.292	19.6862	20.1487	14.0977
257.069	79.9626	351.32	160.54	102.834	146.90200000000002
0.0	0.0	0.0	0.0	0.0	0.0
55.99	77.5554	68.3729	86.6341	76.1163	57.8487
15.4631	35.2448	45.4302	41.0293	41.1933	18.2821
32.8543	27.1455	34.2011	16.4873	27.7227	23.8872
60.5118	82.7048	69.8935	92.0204	79.7708	83.6415
18.8072	50.6257	51.8995	56.6284	46.1169	28.7875
59.6142	181.07	186.90400000000002	134.213	172.542	107.352
0.0	3.9226900000000002	1.61574	3.3752400000000002	0.0	6.17699
131.485	173.252	193.613	162.514	214.361	147.031
0.057470299999999995	0.178764	0.294529	0.0769078	0.0	0.0703742
0.0	0.0	0.0	0.0	0.0	0.0
2.20587	0.857685	0.0	0.0	0.827257	0.0
750.783	612.317	398.844	502.356	466.981	526.948
11.1369	51.7001	54.4807	54.1947	52.9035	19.423
116.64399999999999	104.464	98.3507	96.3056	83.2156	114.928
190.296	94.7664	94.8822	86.5585	87.1857	129.713
91.8946	47.6404	83.9859	69.6858	85.4676	55.5137
176.213	156.685	188.75599999999997	174.442	174.96	184.826
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.732052	0.603058	0.0	0.706082	0.5763739999999999
127.779	190.238	191.69799999999998	188.53400000000002	142.532	195.252
52.2172	170.545	227.46599999999998	195.658	172.328	147.066
114.51100000000001	135.915	109.649	112.914	117.53200000000001	123.24700000000001
22.6982	49.4857	51.4117	49.9019	60.4987	40.4511
253.12900000000002	169.65900000000002	202.31	166.951	184.43400000000003	230.25900000000001
0.288281	0.0	0.554028	0.385783	0.648675	0.529514
10.5138	46.7197	59.6553	64.3192	40.5561	22.0706
44.025	49.7971	44.4409	39.2767	44.0279	71.88
9.421610000000001	58.6127	58.9357	45.9827	48.2196	16.2876
0.0	0.0	0.0	0.0	0.0	0.0
19.6708	60.5219	20.2717	34.3354	19.8859	15.7092
107.62100000000001	70.4755	87.0856	58.1132	79.3045	99.4164
63.2786	55.3587	35.4698	54.6895	39.5517	62.9578
202.53900000000002	201.60299999999998	155.69899999999998	135.52100000000002	170.144	193.452
7.863289999999999	2.0382599999999997	0.0	1.7538	0.0	0.0
1.77761	8.294	9.11002	5.94706	11.9996	1.08837
139.446	95.9743	77.0092	96.5221	78.1431	131.502
0.0	0.0	0.0	1.66562	0.0	0.0
128.64	108.97399999999999	100.994	70.3244	102.645	150.15
109.96700000000001	71.5652	76.9409	89.7569	100.615	91.6818
126.20299999999999	103.074	133.691	119.825	105.76299999999999	134.68200000000002
97.5598	77.9487	64.7036	114.685	87.8096	101.194
27.5937	19.0737	19.6409	20.5146	13.7977	18.7718
2.48238	0.965194	0.0	1.66098	0.0	0.0
59.3308	28.2477	21.7188	19.4443	25.4292	38.5503
0.73827	0.765474	0.630591	0.0	0.0	0.904033
5.86298	0.0	0.0	5.230630000000001	2.93168	0.0
0.405817	0.631156	14.5583	0.0	18.8717	23.3559
167.864	150.141	167.80200000000002	146.467	130.05700000000002	164.895
307.043	239.739	183.102	230.49900000000002	242.468	255.24099999999999
7.79318	29.2319	9.39745	31.2869	13.0659	11.227
98.7754	60.8801	58.1207	56.7897	65.8546	81.5316
589.747	469.584	517.293	453.29	474.853	520.945
33.2581	55.0625	38.0291	37.8066	40.2342	26.2745
33.0064	6.41675	5.28606	0.0	12.3782	10.1043
0.0	0.0	0.0	0.0	4.91488	0.0
37.9394	33.8972	34.1296	34.5677	38.7492	34.5964
3.06128	0.0	0.0	1.36555	0.0	2.4990900000000003
0.0	0.0	0.0	0.0	0.0	0.0
185.544	142.1	147.376	161.457	145.141	177.862
0.7442979999999999	0.0	0.9536100000000001	0.0	3.34956	0.0
5.90307	11.8463	13.9064	12.4865	18.2817	8.62755
68.5518	113.28	126.256	108.93799999999999	77.1258	89.1902
4.9903900000000005	28.4586	39.4284	27.6034	28.6967	10.7959
56.147	119.62200000000001	147.815	120.425	130.377	93.2413
12.4234	19.3218	9.55028	19.9503	11.1818	21.298000000000002
45.0839	43.5684	40.3776	47.4456	50.5586	40.199
502.537	316.332	309.502	309.871	291.966	396.19800000000004
112.346	101.292	90.7452	80.6193	98.9202	104.67399999999999
28.6783	115.29899999999999	124.727	124.271	148.083	64.0236
44.5253	107.375	103.197	89.7116	113.697	72.5947
14.232999999999999	18.5944	16.7767	24.3799	29.0372	21.6116
75.7781	68.8595	85.0888	75.2012	57.4759	85.4943
206.07299999999998	177.118	152.856	156.028	150.497	119.53
42.0125	53.832	40.0646	45.6802	48.6995	45.3071
197.588	291.348	304.272	243.05900000000003	298.682	271.731
44.35	38.9514	52.1426	43.9888	47.7446	48.5576
381.535	525.4209999999999	564.377	541.212	561.414	529.212
0.0	0.0	0.0	0.0	0.0	0.0
2.0725	1.61165	2.65532	0.0	3.10895	1.26892
4.27535	2.21645	1.8258900000000002	0.0	6.41345	1.7451
531.383	488.55	476.92800000000005	572.2180000000001	435.92900000000003	423.629
0.0	0.0	0.0	0.0	0.0	0.0
116.104	74.832	56.2854	39.1929	76.8845	108.87100000000001
51.6029	11.4652	6.29663	6.57675	18.4308	27.0811
159.717	99.9014	113.43799999999999	109.191	109.37799999999999	95.6632
69.7361	88.73899999999999	111.39399999999999	103.01799999999999	80.1565	90.9391
52.941	90.5715	115.309	111.583	138.97899999999998	84.2762
78.1879	64.0707	45.2407	69.7549	63.0589	87.5074
223.75	131.612	154.362	136.27700000000002	178.581	217.785
2.2734	0.0	0.0	1.52115	0.0	0.0
8.00455	6.22464	5.1278	5.355919999999999	0.0	4.90091
5.68431	5.15705	4.85524	9.508560000000001	2.84234	5.80051
0.0	0.0	0.0	0.0	0.0	0.0
650.3969999999999	603.664	387.85	503.37199999999996	355.194	545.023
16.3685	14.142999999999999	8.15564	10.9523	2.7282599999999997	8.90832
32.3717	14.8079	14.6383	7.644769999999999	17.1391	13.9906
6.9382	4.79591	18.7664	12.3798	24.2853	5.66402
1.93733	1.0043600000000001	2.48215	4.3209599999999995	3.87492	3.1631
50.1847	86.5938	85.7302	87.2052	88.7653	67.2616
17.647000000000002	22.2998	28.9687	25.0915	31.4358	23.6352
0.0	0.0	0.0	0.0	0.0	0.0
0.622908	0.968792	0.0	0.0	1.86885	0.0
18.1438	24.4053	40.838	35.4363	26.4819	22.8182
0.302571	0.470581	1.9383	2.42944	2.26943	0.370508
2.14362	2.00035	4.39432	4.5898	5.14502	3.67489
33.9614	36.6801	44.1164	46.07899999999999	31.1334	39.854
0.9507540000000001	0.0	0.812084	0.424105	1.42622	1.1642299999999999
0.0	0.0	0.767332	0.0	0.0	0.0
209.07299999999998	227.61599999999999	247.778	267.545	265.605	214.41299999999998
46.0219	41.8448	50.8	42.6374	43.5467	36.4142
426.79699999999997	216.766	260.315	227.96200000000002	268.547	318.582
632.581	340.18199999999996	373.98800000000006	378.517	347.588	428.736
0.5052	0.0	0.0	0.0	0.0	0.0
820.11	480.925	474.925	465.211	429.29	623.246
0.539451	1.67799	1.38231	1.44381	0.0	0.0
51.2778	85.2512	88.3528	23.6624	87.5317	51.9652
0.820602	0.0	0.525686	1.09814	0.0	0.0
0.853251	3.9811199999999998	1.0932	2.6642799999999998	4.26654	2.43794
21.1067	13.1307	8.11272	6.5906	7.38784	27.5689
266.532	279.694	243.919	218.71	283.83099999999996	337.853
24.7548	19.9378	13.5927	23.6624	15.2517	31.9369
4.74158	6.52355	8.41155	6.34526	6.01855	4.01968
25.7519	52.7949	44.9917	76.7556	42.1423	35.8341
0.0	0.0	0.0	0.0	0.0	0.0
8.863719999999999	38.5564	43.4737	42.2569	44.6678	20.6902
136.029	184.11599999999999	183.233	178.592	202.954	195.834
161.238	167.18	190.69099999999997	129.094	167.451	168.753
0.0	0.0	0.533547	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.9117620000000001	0.0	0.0
14.2209	27.9719	27.3301	39.1806	38.2733	25.6086
11.2966	2.92821	6.43262	5.87894	3.76577	5.3794900000000005
102.82799999999999	81.5305	110.43299999999999	104.553	90.7363	121.595
49.3835	66.2111	53.4532	44.4371	53.6442	71.419
19.8425	24.3636	40.141	26.5536	26.6325	34.5284
1.81625	2.82477	0.0	4.86108	0.0	3.3360800000000004
0.0	0.0	0.0	0.0	0.0	0.0
40.9347	39.0203	37.22	26.2117	39.946999999999996	34.2257
0.0	1.87638	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.693603
41.6483	169.35	151.724	139.672	161.83700000000002	92.7824
8.19641	1.15888	2.86402	3.9885800000000002	5.588830000000001	4.5621599999999995
143.509	68.1987	76.6111	53.3462	65.7793	118.781
591.69	457.07300000000004	456.85900000000004	476.434	551.702	503.82099999999997
1.3612600000000001	1.58785	1.7440799999999999	2.2770799999999998	0.5105069999999999	0.0
300.39599999999996	315.358	134.70600000000002	472.344	180.24900000000002	137.941
104.49600000000001	71.5496	85.8868	65.082	79.85600000000001	64.3816
379.315	286.83299999999997	323.433	301.063	229.56599999999997	331.545
0.0	0.0	0.0	0.0	0.0	0.0
198.28900000000002	150.436	175.97799999999998	126.852	150.903	161.085
85.1948	48.4972	51.6041	50.6708	49.0041	57.0484
19.0966	6.98833	24.4669	13.5293	8.425510000000001	16.5066
0.0	0.0	0.0	0.0	0.0	0.0
209.044	349.042	439.816	376.11300000000006	335.61	249.13099999999997
140.988	139.05200000000002	128.463	110.44200000000001	136.834	148.709
46.0364	45.081	44.4191	61.6067	34.9558	39.6698
390.63800000000003	268.813	314.888	264.722	263.77299999999997	275.264
66.1377	86.5253	83.2416	78.6148	109.134	73.8417
0.0	0.0	0.0	0.0	0.0	0.0
35.6341	61.4122	64.164	59.2855	56.3441	55.4283
70.5832	20.163	42.448	28.915	15.126	45.8615
116.774	94.22200000000001	101.805	121.902	100.758	105.095
49.9364	45.4041	60.0424	46.263999999999996	59.9277	63.9709
14.7058	26.3023	24.4938	25.5835	13.2361	29.7128
26.9007	50.5734	57.5692	51.0316	54.9876	48.1442
7.5098899999999995	11.6799	9.62182	0.0	33.7967	0.0
111.321	232.893	252.56400000000002	245.50799999999998	238.755	173.324
0.0	0.0	0.0	0.0	0.0	0.0
3966.48	2890.5	3357.06	3422.31	3287.85	3488.33
42.0913	49.6619	43.7004	51.4715	37.0137	31.9916
161.79	88.6887	100.24600000000001	70.9872	89.5211	160.767
70.7697	51.9757	113.339	60.5061	106.161	77.0307
16.5032	25.666999999999998	29.0733	27.6061	15.4728	12.6304
130.899	138.036	146.747	143.986	139.834	142.683
45.7012	62.1932	32.9362	49.691	42.8477	45.4695
533.604	382.866	440.505	347.837	315.645	496.79699999999997
207.31400000000002	136.71	150.869	119.85	102.005	164.503
125.75200000000001	103.594	107.411	112.95700000000001	105.949	122.346
339.33099999999996	457.38599999999997	337.267	379.792	422.65	433.15
197.227	96.5669	102.948	114.045	118.709	150.571
5.81762	4.02133	2.48455	5.19016	6.787669999999999	7.9153899999999995
38.7467	36.157	29.7858	33.7035	49.4053	37.9572
54.8911	60.2617	74.4645	120.98700000000001	82.3421	39.5387
12.4045	17.495	18.2621	19.3838	20.5728	11.8876
28.5995	60.9541	62.8799	58.1172	72.033	61.3947
6.1319300000000005	9.53683	7.85635	0.0	0.0	0.0
2.77106	5.17171	0.0	3.7082800000000002	0.8313729999999999	2.7146
3.27637	0.0	2.09888	2.923	0.8191470000000001	0.0
2.1286	6.621110000000001	5.45441	5.69706	3.19311	3.9098
14.2303	20.7488	25.0692	24.3992	22.014	16.3364
92.7989	55.7831	45.9536	59.426	54.6582	57.1661
9.46508	23.7797	26.1194	19.4867	22.9361	17.8312
61.504	73.6464	39.0514	50.2575	86.5468	72.6476
35.8455	32.592	47.339	49.445	52.1172	40.5174
124.59299999999999	96.8885	85.0375	100.507	117.03200000000001	116.92200000000001
425.597	270.785	215.635	260.177	243.767	338.751
0.0	0.0	0.0	0.0	0.0	0.0
0.73047	2.27216	0.0	0.0	2.19155	1.7889700000000002
23.0211	26.2564	19.6634	24.6458	27.6272	11.276
15.0124	33.5	30.9421	21.8369	34.2698	21.5803
89.0706	73.0823	71.88600000000001	82.5924	79.9584	85.0228
388.20099999999996	325.504	276.797	433.667	319.02099999999996	405.092
98.0605	35.3825	41.208999999999996	52.4905	50.6025	74.9287
124.441	183.80200000000002	158.433	185.38099999999997	187.847	125.54700000000001
29.0182	86.676	90.854	84.0947	74.9527	55.3008
1.49414	2.3238	1.9143299999999999	2.6659900000000003	1.49424	1.21975
211.391	136.41899999999998	162.952	158.463	106.579	219.113
3.3699800000000004	3.4941699999999996	0.0	6.0130300000000005	3.3702099999999997	6.877739999999999
2.1968099999999997	5.124969999999999	0.0	1.46991	1.64772	0.672516
354.423	227.868	105.478	218.47400000000002	180.014	305.851
0.990193	6.160080000000001	2.5373099999999997	2.6501900000000003	2.97077	4.85008
8.88498	14.2643	9.18034	12.6571	8.598939999999999	11.5819
161.858	115.50200000000001	143.944	81.5442	119.97399999999999	95.6026
178.762	168.16299999999998	144.412	132.067	144.982	146.765
0.0	0.0	0.0	0.0	0.0	22.7167
21.7007	0.0	0.0	0.968007	1.0851	49.6031
29.918000000000003	28.2154	24.0591	36.2035	26.2595	35.0765
7.1527	5.76821	9.5036	9.92639	7.55057	7.1367199999999995
134.711	105.71	122.509	113.559	125.04899999999999	141.273
0.0	0.0	0.0	0.0	0.0	0.0
42.9396	42.3323	45.2447	55.5786	52.4461	42.6681
31.3825	58.9335	55.6066	67.4626	64.355	44.7655
3980.57	4123.41	2811.66	4233.67	2762.82	3633.02
236.29	261.288	230.732	219.162	224.82299999999998	213.123
10.0964	9.42158	2.58714	5.40446	0.0	17.3086
24.5986	16.0318	10.2053	15.3619	17.5716	16.0649
8.389710000000001	13.0483	16.1236	13.0985	6.29269	13.6979
164.083	94.5824	100.70299999999999	138.964	107.579	98.3547
1336.76	0.0	1712.68	0.0	0.0	3273.81
0.0	0.0	0.0	0.0	0.0	0.0
308.345	195.739	211.926	160.602	198.235	212.456
66.1035	42.8371	47.836000000000006	45.0495	56.9262	58.4608
3.81495	1.7799900000000002	2.93268	4.08419	3.4336800000000003	3.27007
2.58394	1.33958	3.86237	1.1526299999999998	5.81426	8.43764
126.429	69.5407	81.9797	83.5634	91.359	124.609
289.66700000000003	230.262	241.92	272.782	197.952	286.392
17.9321	10.1416	8.354560000000001	10.1806	11.4121	11.3119
24.3934	22.7631	37.504	45.7012	7.318510000000001	23.8964
137.804	120.38	150.113	147.44799999999998	157.999	146.072
22.2793	25.9879	9.51491	12.4228	8.3553	9.093910000000001
5.938219999999999	2.56543	5.49479	3.09036	3.95908	5.65564
423.102	322.439	299.54200000000003	293.131	303.747	368.444
496.35	367.339	414.621	398.157	441.033	472.25
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
117.949	81.5305	71.9615	80.1737	87.0636	105.459
8.65457	61.1479	83.0047	64.5266	92.3627	25.4347
72.2097	71.2184	67.695	90.7401	108.322	89.5013
131.341	136.181	100.96600000000001	117.175	109.458	135.813
100.935	149.77	192.608	187.813	216.15	161.812
9.82912	17.4708	21.5885	13.1535	10.5319	8.59718
2.97388	3.4689	27.6239	6.96448	3.34584	3.64161
12.9061	15.2065	12.0259	14.130999999999998	8.8002	12.9305
54.5812	50.6354	36.8055	33.3172	43.0932	60.9735
33.6821	45.2912	59.7866	61.9768	54.2108	48.1189
452.009	305.566	255.77	289.974	251.607	370.93300000000005
0.0	0.0	0.0	0.0	0.0	0.0
278.976	406.76599999999996	327.644	458.88599999999997	366.18	313.147
275.918	181.257	168.46099999999998	203.94799999999998	201.72299999999998	218.335
0.0	0.0	0.0	0.0	1.03471	0.0
102.495	132.465	120.221	127.501	103.945	137.882
116.089	106.444	96.5674	100.28399999999999	103.318	117.225
32.7511	32.8409	32.5752	29.9876	28.4436	44.3262
46.4548	38.3367	45.8538	35.841	43.3765	47.3077
109.786	194.25799999999998	249.56799999999998	212.91400000000002	230.49099999999999	171.459
0.74182	5.768669999999999	0.0	4.96359	1.1128	3.63352
144.3	101.115	134.089	124.139	114.179	160.195
36.5002	49.3954	52.8381	60.2636	59.0204	42.9542
152.565	100.985	101.225	92.9681	91.9537	124.54700000000001
32.2666	23.1616	37.251999999999995	36.5367	28.1908	35.6037
120.32	79.6871	75.2342	90.9076	56.9974	93.7589
596.901	380.796	440.131	454.001	448.105	512.104
67.1216	66.8994	61.7729	68.9489	61.6898	72.9313
416.309	679.682	266.235	506.466	290.293	264.947
38.7899	16.2424	21.0263	21.9617	26.8563	25.5766
90.8554	163.422	116.406	157.531	159.995	150.92
96.7923	89.5248	65.7641	85.8621	76.9989	96.9751
2.78492	3.24848	4.46012	7.45365	4.17765	1.70511
25.8076	38.4537	24.5099	38.7626	21.1167	26.4088
66.6864	84.8583	42.72	48.6769	40.9239	76.0919
52.0365	31.7729	30.1251	39.2026	26.02	35.8722
121.70299999999999	130.96200000000002	134.014	115.32600000000001	141.119	113.584
2.0192799999999997	0.0	0.0	0.0	3.0291099999999997	2.47266
307.215	167.81400000000002	144.004	148.405	164.109	264.253
4.91456	5.09566	2.09888	2.19225	0.0	6.01803
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
4.24265	5.07575	3.3450900000000003	4.80411	1.46871	3.99635
0.0	0.0	0.0	0.0	0.0	0.0
14.7529	20.6114	10.8925	4.68467	5.25137	29.0883
181.967	108.85	116.57	90.5365	138.234	147.121
76.6993	68.1649	28.0768	43.9888	16.4367	93.9207
82.2622	110.494	67.0702	95.0732	78.5281	104.167
1140.97	623.008	634.328	635.443	560.396	727.512
422.67400000000004	216.092	185.51	187.891	149.189	243.565
12.297	16.8752	11.4303	14.5201	10.850999999999999	12.4008
3.97845	0.0	10.1946	5.32404	17.9042	0.0
157.83700000000002	133.126	119.779	105.61	119.296	124.14299999999999
77.3252	58.6277	61.9192	44.6249	62.3476	47.3435
5.2451300000000005	3.49612	0.0	2.00547	0.0	0.0
179.041	96.699	92.1988	85.5148	90.6777	137.466
2.00715	0.0	5.1432	2.6860000000000004	3.01092	1.22891
