rV1	rV2	rV3	rV4	rV5	rV6
1307.31	892.237	938.485	870.779	929.1060000000001	994.367
52.2112	48.7726	54.4288	48.5201	57.6434	70.9918
10.062999999999999	9.1829	6.21938	9.80379	14.3981	13.3663
6.9706600000000005	9.06441	13.6425	6.45153	11.8436	10.5551
275.358	269.478	255.085	226.53400000000002	287.78	213.726
1.6882099999999998	0.975683	0.0	1.04165	0.0	0.5680689999999999
49.6295	55.958	45.2883	53.542	55.4569	41.4937
99.2608	101.823	117.191	115.102	112.068	95.0869
146.602	126.439	131.689	153.079	178.831	159.376
95.2007	100.87100000000001	124.214	113.565	106.397	96.103
127.09700000000001	118.333	127.44	139.225	125.9	129.708
236.865	244.46599999999998	174.058	233.69400000000002	245.378	196.231
354.57800000000003	330.101	292.282	339.48699999999997	403.61199999999997	352.649
2.25935	4.406969999999999	2.76365	1.04554	1.53551	4.84662
0.0	0.0	0.0	0.0	0.14594300000000002	0.0
7.39222	8.81155	12.6591	8.55212	8.163889999999999	26.5844
75.9399	98.6283	84.7324	74.1746	73.5118	65.6274
0.0	0.0	0.0	0.0	0.0	0.0
35.5953	38.3561	39.5526	33.2523	21.7045	34.7573
38.1128	40.3351	55.7017	43.0623	51.132	76.9481
108.471	107.46799999999999	114.89399999999999	112.52799999999999	112.605	105.287
1.13052	0.0	2.21257	0.0	1.5366600000000001	1.14123
25.8121	33.6642	26.6	29.1751	28.5648	29.0544
11.65	22.6229	15.9604	13.8014	10.1345	15.5237
0.826124	2.8647	2.8294599999999996	1.5292	2.24582	1.2509299999999999
32.2271	35.0109	30.4386	30.0158	36.4576	34.1797
6.69307	3.8682	5.45801	8.25948	6.06503	3.37825
172.53599999999997	153.754	154.156	110.094	250.178	155.78
67.6555	81.4944	70.3868	81.7315	66.7924	71.8912
30.851	40.5228	20.1265	22.4966	26.6854	34.9183
1.28189	8.8903	5.01767	14.2371	8.712060000000001	7.76425
6.26535	3.10371	6.13106	3.31357	3.6497800000000002	5.42119
36.2167	42.4058	37.5116	38.3079	28.13	40.5957
12.3986	0.0	6.06645	0.0	0.0	0.0
4.512630000000001	0.0	5.2990900000000005	3.34124	2.4535099999999996	7.288639999999999
29.9786	23.0186	27.6597	35.6734	34.345	49.7173
372.89	371.473	364.325	423.67900000000003	319.069	328.55800000000005
56.7238	50.8999	48.6912	61.7097	60.1934	38.6765
103.80799999999999	86.3193	60.1207	121.56700000000001	76.3098	72.7128
48.0201	31.2219	37.2011	27.7774	33.9955	38.3762
66.3965	76.3976	67.3361	74.1145	95.719	64.1823
0.395563	0.0	0.0	0.0	0.0	0.0
1884.33	1847.43	1906.14	1741.0	2048.72	2277.4
7.63956	9.93423	1.86896	0.0	0.0	9.63996
58.4279	67.5357	61.4108	37.0524	62.5049	63.8968
18.021	19.5282	11.0217	20.8486	11.482000000000001	14.2123
26.6935	36.4645	30.475	41.1759	30.236	40.4198
584.854	652.944	629.78	794.192	655.551	640.979
77.571	73.7549	67.9502	79.8997	96.0848	73.8856
35.305	31.1766	45.7068	24.3546	43.8154	43.3874
0.0	0.0	0.0	0.0	1.25292	0.9305120000000001
11.4861	29.1064	6.91688	8.17746	17.4139	4.01365
69.8372	90.814	76.0163	97.891	102.493	62.8361
818.0880000000001	796.717	838.885	725.09	774.0889999999999	657.023
110.646	67.9943	101.42200000000001	119.258	74.2461	76.3485
20.6327	22.3584	20.1905	13.1286	17.5281	29.9406
0.0	0.0	0.0	0.0	0.0	0.0
27.078000000000003	35.6161	31.0662	24.1972	30.4599	20.7366
2.79526	2.76942	0.7815270000000001	5.174169999999999	2.71389	1.61243
57.9778	47.4379	62.4724	55.4687	77.9207	46.0327
64.8941	70.1767	51.7191	78.6367	44.1036	43.5602
123.31700000000001	113.10799999999999	101.729	84.9182	96.681	85.823
77.6207	90.0007	113.936	89.8	84.4047	129.28799999999998
11.1821	19.3878	15.9163	28.2254	9.672260000000001	10.2619
195.489	166.69299999999998	200.707	234.31900000000002	263.54	171.46099999999998
0.0	0.0	0.0	0.0	0.0	0.0
253.798	203.518	165.158	240.769	200.947	209.446
0.538304	0.466661	1.31692	1.9928599999999999	1.82922	0.5434060000000001
161.543	156.412	150.895	123.29899999999999	166.822	155.662
44.8955	41.9143	50.6922	12.7852	14.0825	34.8623
24.1378	25.5754	35.4306	19.8579	32.8092	37.9035
34.1393	22.7659	20.5585	46.9901	46.4038	27.3935
0.0	0.0	0.0	0.0	2.2593900000000002	0.0
2.0026	0.0	1.9596799999999999	0.0	0.9073459999999999	1.34772
22.5392	36.908	18.3801	13.9071	25.5304	13.9045
8.84581	5.11235	7.21351	13.645	6.011830000000001	13.3945
0.465426	0.0	0.45545	0.0	0.0	0.469837
85.4311	108.914	100.81200000000001	130.231	122.95299999999999	114.14200000000001
37.9227	41.6733	45.4726	56.3552	37.7522	36.6645
44.4291	44.2714	43.9766	55.7724	49.284	48.9744
103.28200000000001	100.111	103.456	118.92299999999999	91.7482	73.0647
45.7558	41.9995	48.7259	24.9107	36.5844	47.548
116.35600000000001	92.69200000000001	118.479	104.78	130.373	130.157
49.0397	40.7167	35.1466	25.5704	53.5135	46.7155
277.502	250.235	233.97299999999998	239.636	250.06	273.254
40.4718	38.9229	36.2009	38.043	31.3736	45.3239
211.255	248.908	253.555	291.663	285.562	266.277
99.8909	117.524	111.132	118.866	96.1751	125.447
22.358	29.4078	30.9321	11.4168	29.3421	28.0178
106.55	118.76100000000001	123.81700000000001	137.357	122.845	108.52
193.828	175.37099999999998	180.268	202.90200000000002	191.607	164.94
81.5267	104.384	83.4614	76.6159	78.4229	86.0978
62.2483	16.1891	60.9141	74.8961	46.536	47.1287
0.0	1.09505	2.78119	0.0	0.858474	0.318783
121.1	146.782	121.24799999999999	145.291	136.409	146.019
0.0	0.0	0.0	24.9997	0.0	0.0
7.4088199999999995	6.42278	5.43752	1.1428399999999999	5.03521	8.10229
293.26599999999996	289.025	262.813	359.995	310.505	239.952
157.27700000000002	150.381	119.956	156.267	155.618	135.41899999999998
189.747	203.88	190.91099999999997	229.208	192.52700000000002	188.84799999999998
227.99	263.747	241.449	275.29200000000003	255.68	267.112
427.94699999999995	515.895	434.435	456.42	352.879	244.722
73.5412	86.7308	99.728	97.4321	81.6938	92.3266
206.355	219.66299999999998	216.96	378.421	450.086	152.116
1.19105	0.0	1.7482799999999998	0.0	0.0	1.80351
2.1818299999999997	2.70208	1.52505	1.7308700000000001	1.4828299999999999	2.35983
42.1704	36.558	48.4433	57.6962	47.3513	42.5701
31.9196	38.4325	41.6472	54.1611	33.7452	32.2221
165.25099999999998	157.525	152.819	167.22400000000002	169.628	165.952
2.6772299999999998	2.32092	7.859539999999999	0.0	9.097539999999999	8.1078
69.0087	69.059	65.2635	68.5845	79.9503	78.0784
0.0	0.0	0.0	0.0	0.0	0.0
89.5088	114.999	117.522	126.946	141.359	124.16
38.2676	47.9189	36.4072	45.2559	41.9011	38.6303
56.8988	60.7092	65.9585	61.5733	44.0241	48.6015
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
2.0552099999999998	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
47.597	49.5149	38.4259	45.3738	42.376000000000005	52.3725
129.46	150.624	105.015	157.656	166.706	135.845
70.2711	58.2701	66.8623	72.4926	58.5176	66.1705
351.379	308.132	312.878	360.51	418.048	325.218
55.5271	43.1573	45.9053	62.0245	55.9557	39.6239
342.202	346.102	319.095	369.50300000000004	429.74699999999996	299.13599999999997
21.224	31.8338	25.0548	31.18	23.3537	30.0973
54.0226	66.904	30.2084	42.8566	73.4302	54.5346
70.5308	75.33800000000001	94.9012	71.1065	71.9017	80.7349
125.537	168.609	170.86	198.01	136.389	126.281
111.17399999999999	128.503	116.48299999999999	111.209	129.743	99.1907
124.76799999999999	125.34200000000001	112.039	133.137	146.64700000000002	130.026
21.9467	22.4407	21.4763	12.4998	22.9469	26.1312
24.8555	21.5475	27.7974	55.8678	65.1564	39.4288
195.398	193.832	191.84400000000002	184.745	199.967	209.35299999999998
105.852	161.113	141.537	119.65700000000001	118.618	84.0159
223.929	273.834	225.66	197.644	239.872	290.42400000000004
17.2675	0.0	0.0	0.0	23.4708	13.9449
41.3069	48.516000000000005	34.6843	50.3165	44.9171	48.693000000000005
96.0379	100.11	91.8338	104.17299999999999	91.5961	93.4066
43.2433	62.7352	63.9065	50.6411	46.7828	40.0896
193.248	200.695	199.666	245.13299999999998	261.339	234.69
19.0432	19.5103	18.8468	17.6249	14.1188	17.6945
17.9889	17.6289	16.0726	7.23879	19.1359	33.1607
122.038	144.774	116.28	71.3366	111.315	119.95299999999999
31.8401	28.0025	39.7373	43.5626	36.3791	29.3469
14.4673	6.270919999999999	8.25836	6.69492	13.1097	33.2655
0.0	0.0	0.0	0.0	0.0	0.0
44.545	34.5084	39.8804	33.3329	27.0532	33.4862
226.81900000000002	244.639	223.442	234.5	257.779	232.798
156.612	140.681	153.477	139.704	167.28099999999998	189.899
1586.02	1599.19	1591.07	1534.97	1394.59	1238.52
37.3909	41.255	24.393	17.8275	33.8824	28.023000000000003
23.5153	26.5487	22.4761	26.3192	21.5565	29.8107
45.8004	49.5179	61.5193	39.3271	68.1719	63.4626
105.044	109.277	143.91	155.553	171.33700000000002	169.66299999999998
40.882	19.6895	17.7803	63.0622	49.3945	16.0492
46.0367	72.2175	70.7928	113.62200000000001	71.5146	59.751000000000005
11.251	5.96054	8.56321	2.89252	14.0185	13.5661
0.0	3933.96	2960.43	0.0	0.0	763.485
0.0	1.28813	0.72702	0.0	1.00985	0.749985
20.9258	36.2815	29.2532	16.6006	17.6078	19.1123
58.6531	44.6027	44.8092	37.1424	57.3455	43.1083
36.5506	50.6978	30.8148	41.6351	47.3884	51.6558
81.7485	79.7892	63.4936	78.3058	84.3087	72.1357
6.55766	3.78994	8.55614	6.06928	4.45675	7.72311
0.0	0.0	0.0	0.0	0.0	0.0
481.029	457.20300000000003	419.67699999999996	557.847	460.838	421.233
21.2496	22.7845	19.6997	26.9128	25.8431	24.2735
96.2725	98.8163	122.59700000000001	108.34899999999999	122.134	116.881
76.0318	90.1965	103.772	103.70200000000001	76.1498	66.6534
116.35600000000001	126.088	90.1412	53.8454	112.02799999999999	102.777
0.0	0.0	1.03223	0.0	0.0	0.0
37.7854	39.0965	40.5538	42.8681	48.8746	43.0652
572.9069999999999	617.499	624.261	549.375	567.497	460.17800000000005
0.0	0.0	0.0	0.0	0.0	0.0
222.03	213.185	212.94299999999998	214.5	301.79400000000004	249.137
0.0	0.0	0.0	0.0	0.0	0.0
51.748000000000005	11.5028	31.1624	12.2805	63.1242	46.8806
44.3358	49.7397	43.3855	43.4477	51.9919	45.6336
7.400360000000001	13.4725	6.87966	11.6437	8.550089999999999	7.8440199999999995
64.857	67.1076	71.6562	91.0085	75.3599	73.9197
77.8561	71.1101	77.2078	85.5687	74.1726	71.5767
266.078	249.62400000000002	247.891	249.635	312.123	345.86800000000005
0.0	0.0	0.884237	0.0	0.0	0.0
70.2897	45.498000000000005	55.9436	58.9831	57.3247	74.7401
2037.09	1718.11	1315.44	1624.8	1988.51	2028.53
8.34787	1.44737	0.816894	4.6357	35.1752	2.5281
0.0	1.35048	0.0	0.0	0.0	0.0
353.41900000000004	355.404	352.76099999999997	425.228	470.777	346.066
104.79299999999999	112.725	102.01	110.699	175.998	76.1546
0.0	0.0	0.845836	17.5998	0.0	0.0
50.6514	63.8694	32.6683	53.2717	46.9417	44.1589
34.6496	18.6443	28.0609	14.3758	15.4285	19.2982
281.815	239.893	127.089	23.5687	295.369	230.502
3.80059	0.0	22.3148	14.0702	15.4978	3.83661
165.643	162.947	156.344	183.09799999999998	160.639	126.417
97.7935	31.7156	77.7972	130.231	80.3292	71.7321
57.621	47.9542	63.1523	59.7293	61.3144	60.8262
27.0343	33.4805	28.9744	21.4465	39.3711	37.0371
23.9985	23.1162	24.433000000000003	22.8843	26.3596	28.386
57.2179	34.271	29.5228	55.8452	45.25	44.1078
126.314	146.607	149.145	118.839	114.225	130.145
77.3037	75.863	81.7028	78.1787	98.434	78.5843
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.94767
0.0	2.78412	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
154.44299999999998	101.598	141.798	138.737	114.225	100.42200000000001
15.9898	8.31703	7.82353	14.799000000000001	8.69364	11.2989
143.439	84.7835	145.15	141.808	121.85600000000001	106.954
0.0	1.48339	0.0	1.58369	2.3258400000000004	0.863671
250.387	236.435	248.945	220.60299999999998	253.89	226.153
133.007	293.916	206.71900000000002	183.446	230.419	210.61599999999999
26.5101	28.84	12.7166	39.4496	41.6861	15.2172
190.523	186.855	141.24200000000002	249.361	204.035	194.271
1.6640599999999999	1.44259	0.814198	3.08027	0.0	6.719339999999999
18.7905	40.7242	4.59693	8.69554	12.7705	23.7107
16.3545	15.7829	17.8157	19.706	17.1966	21.4935
733.081	674.795	578.67	569.885	677.453	738.8560000000001
101.45700000000001	90.6196	71.2026	85.3647	98.9019	73.4518
56.3625	55.1255	58.9257	49.9356	73.9914	62.7322
38.6863	63.7214	70.0356	57.2882	65.7303	50.7688
114.111	93.5561	64.4888	96.6069	109.415	97.7796
11.4124	15.547	12.9227	16.2964	16.3987	19.0912
56.5219	74.6658	53.5545	53.1428	42.6818	41.6611
64.99600000000001	68.2978	49.1477	69.2699	50.8657	79.5297
53.4489	64.816	60.1639	89.7864	84.8287	63.9356
0.0	1.2097	0.682755	0.0	0.9483600000000001	5.63457
3.7441400000000002	3.7095300000000004	4.710719999999999	4.95043	5.81625	3.7796300000000005
225.669	217.511	210.24900000000002	178.835	219.521	200.15099999999998
248.865	225.857	169.33	215.935	245.774	211.97
185.81599999999997	161.97899999999998	173.767	151.315	162.467	154.292
112.181	98.2966	86.7589	90.4294	82.7993	87.6729
145.047	89.8163	128.42	127.852	192.46099999999998	94.1283
2.6867400000000004	3.88194	2.62915	7.45994	4.2606	12.6569
1.13989	0.988183	0.557729	1.055	0.0	0.575346
4.89525	2.12187	2.3951700000000002	3.3980099999999998	0.831733	1.85312
0.0	0.0	0.0	0.0	0.0	0.0
19.6446	19.0737	24.9906	24.7269	20.2934	31.3326
0.580888	1.00716	0.0	0.0	0.0	0.0
94.0498	84.4446	115.042	96.3718	115.662	84.2037
1787.66	1723.14	990.8860000000001	2406.58	1886.12	1659.48
10.2482	5.33056	6.017119999999999	7.587969999999999	7.661410000000001	6.20719
0.0	0.0	0.0	0.0	0.0	0.0
58.1782	60.5224	34.1588	43.0763	15.8157	70.4755
40.882	25.315	20.9554	28.8284	39.692	25.5478
31.3267	28.1274	26.8234	33.1357	34.9771	57.6002
733.7310000000001	728.158	663.6469999999999	705.075	782.426	757.323
118.007	134.852	104.98	148.934	138.528	54.1479
258.828	279.748	210.519	267.552	260.432	206.989
5.44113	18.8679	5.32451	0.0	0.0	16.4781
475.71	354.44699999999995	383.36400000000003	397.11699999999996	473.334	440.2
25.9309	44.9595	44.4064	29.9996	44.0581	39.2649
4537.9	6556.59	2220.32	5599.93	4112.09	5344.39
31.9249	26.3582	32.7283	28.1403	46.4935	24.5543
87.586	73.8771	49.8037	83.25399999999999	104.572	87.2213
0.0	0.0	0.0	25.9256	0.0	14.1386
14.8845	17.7423	21.8482	15.4979	13.9093	22.5383
10.8627	9.417010000000001	5.31495	2.51343	5.53693	6.85354
494.325	461.594	416.699	448.36	517.371	394.218
56.7643	47.8036	60.0444	54.0379	68.7063	52.9364
24.4265	18.8228	23.0177	21.77	28.2829	24.658
110.552	155.168	156.264	162.411	133.571	109.82799999999999
49.1392	54.3296	53.6612	52.73	50.3363	31.6321
4.12322	1.02128	1.72922	3.2709799999999998	4.0032	5.35153
1.6762299999999999	1.74377	2.95255	2.48224	2.27842	1.3537
12.5356	7.24485	24.5339	15.4694	28.3984	0.0
2.1874700000000002	0.0	1.07029	2.0245599999999997	0.0	0.0
10.9448	10.7046	6.45362	8.051839999999999	9.536389999999999	16.5729
25.883000000000003	28.3778	27.5631	33.8194	25.3513	33.8131
133.981	148.451	149.72799999999998	165.826	107.759	120.045
35.3376	33.4195	54.3403	48.4217	53.6468	47.2545
49.8173	78.5221	97.499	100.59700000000001	80.0257	86.8635
45.0824	33.4258	33.3773	41.1759	39.1052	29.3418
43.7326	44.6027	32.7258	28.570999999999998	27.9734	67.5191
232.44400000000002	218.235	198.333	219.045	256.256	235.389
41.8341	57.2628	44.1694	71.3236	49.381	50.0099
82.0774	83.9151	94.9414	85.0475	74.5779	55.1618
19.2284	28.8935	35.1237	47.457	33.1058	31.057
97.398	121.881	103.598	150.502	125.48100000000001	106.87100000000001
15.2064	15.9578	16.8384	11.8517	9.79069	12.9267
81.6909	73.1637	56.6462	68.0964	99.2726	90.65700000000001
33.9663	35.3349	28.2526	29.3409	28.4707	33.1453
52.3929	61.5367	52.9238	45.3625	68.9177	60.5669
166.965	191.713	181.78	251.75099999999998	232.958	149.572
0.0	0.0	0.0	0.0	1.51626	0.0
0.0	3.5537099999999997	0.0	1.8969900000000002	1.3929799999999999	0.0
61.7042	65.7188	60.3816	68.5306	50.3228	74.7468
2.24205	3.23942	1.097	0.6916899999999999	2.03167	1.88608
22.2446	30.3871	29.3536	40.552	16.9505	10.8875
27.9167	24.4794	30.1443	23.1647	23.9886	30.1248
409.32300000000004	356.459	368.68800000000005	459.772	422.336	338.074
25.2541	27.5551	29.1867	33.448	36.1021	29.8889
0.47497399999999995	0.549013	0.464794	0.879201	1.29122	1.59825
0.0	0.0	0.0	0.0	0.0	0.0
1.80198	2.67798	3.14885	3.3355599999999996	1.5745799999999999	2.33879
0.0	0.0	0.0	0.0	0.0	0.0
26.3067	35.2449	35.1039	34.3078	28.4433	33.195
0.378537	1.31263	0.370424	2.10207	0.514526	0.38212399999999996
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.5470109999999999	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
1.06523	0.0	2.08481	0.0	0.0	1.07533
33.2042	38.3801	34.8993	38.6987	41.7895	40.9675
26.3709	24.6901	31.4829	22.4544	16.4885	15.9725
0.409484	0.709972	0.801415	0.0	0.5565899999999999	0.82673
9.40358	6.987489999999999	7.887460000000001	14.9199	3.65195	6.7805
0.703551	0.0	0.0	0.0	0.0	0.710218
137.472	100.51899999999999	93.6952	118.698	97.9069	106.852
26.4509	22.5419	32.0259	27.3855	20.7189	27.1542
128.379	87.0987	84.6616	92.9877	121.39	101.42200000000001
62.0857	65.2397	29.456999999999997	52.2381	25.5727	36.0851
20.441	11.8137	23.3367	31.5311	23.1537	17.1956
36.1033	50.5588	37.1412	33.4145	32.7155	33.6419
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.574049
3.23904	0.9359879999999999	0.0	0.999273	1.46756	3.26974
0.816757	5.66444	1.5985	0.0	11.1018	3.29799
23.0633	15.8572	29.5731	24.2899	19.4578	20.472
3.97464	6.891310000000001	6.667619999999999	7.357260000000001	4.630730000000001	6.878239999999999
75.32600000000001	78.7397	64.5243	107.50399999999999	71.5224	101.387
18.5315	16.0652	15.8675	12.8635	28.3375	21.0455
25.5437	31.772	32.0604	43.1712	22.6437	36.4365
127.39399999999999	137.17700000000002	121.251	134.537	125.76899999999999	165.15099999999998
11.5198	9.98661	12.5736	7.38127	11.4425	8.27444
82.8751	109.74799999999999	102.81	86.9704	80.7162	96.1767
0.0	0.0	0.0	0.0	1.5913700000000002	0.0
120.05	62.4437	64.6125	66.6658	89.74799999999999	96.9504
6.3981699999999995	6.008859999999999	5.21753	2.96083	6.160159999999999	5.11322
0.0	0.0	0.0	0.0	0.0	0.0
7.93087	9.58383	4.23321	9.34211	11.76	13.3434
0.683213	0.0	0.0	0.0	0.0	0.0
32.2894	45.2179	46.1807	41.3788	50.6415	30.0881
148.709	149.273	139.072	164.704	154.539	163.84099999999998
63.2215	60.0852	60.4917	51.1448	63.6546	76.1121
274.493	222.77200000000002	231.46200000000002	264.861	297.69	262.356
4.39081	5.7096599999999995	2.14835	4.06381	2.9841	2.21621
90.9449	90.9945	90.7545	89.1623	90.8803	94.7098
73.8653	60.5545	67.9609	76.5383	78.0293	71.7287
129.786	108.53	121.946	132.876	150.65200000000002	127.537
240.062	254.747	223.918	205.093	390.69199999999995	276.378
19.4311	34.9858	25.9622	24.2092	38.0937	31.3089
6.2095	12.9194	15.7987	6.89646	11.8164	12.5367
5.88665	5.71559	7.142989999999999	8.28133	12.8023	12.3603
35.4846	32.9082	38.7617	38.952	36.4547	34.5713
122.824	154.51	124.36200000000001	133.4	181.695	104.432
57.8098	55.7503	55.2318	70.28399999999999	64.6292	71.8249
0.163246	0.566078	0.159747	0.604352	0.665674	1.4831299999999998
0.0	0.7329899999999999	0.0	0.0	0.0	0.0
1.8730000000000002	1.29898	4.39885	3.4670199999999998	2.54587	1.13445
3.62618	2.69449	3.04153	4.79446	2.11238	3.13761
28.6342	32.9179	35.0256	33.9913	27.4985	33.3043
139.05200000000002	189.812	182.051	147.459	149.13	123.99700000000001
0.0	0.0	0.0	0.0	0.0	0.0
121.242	120.12100000000001	131.826	156.741	143.871	89.3646
1.72938	0.832901	1.03419	1.2449	3.3954	1.93975
34.5998	39.9933	33.4242	38.5919	33.162	30.8976
56.7238	8.195739999999999	50.8823	26.2497	32.1257	71.5767
22.9722	20.2213	19.0214	15.0465	26.9015	18.552
85.3106	110.26299999999999	101.696	142.41	103.30799999999999	87.3717
37.8376	40.7195	37.8778	54.7434	44.3368	43.0256
28.9706	34.199	19.3019	47.9211	50.2701	34.223
149.13299999999998	130.82399999999998	126.82600000000001	162.674	147.205	170.261
0.0	0.0	0.0	0.0	0.0	0.0
139.122	109.64200000000001	104.787	163.877	134.09	129.375
0.0	0.0	10.1384	0.0	28.165	0.0
0.0	0.0	0.0	0.0	1.68805	1.25367
14.8471	17.2896	15.1794	17.227999999999998	21.3858	22.8173
3.3502400000000003	11.6174	0.819608	1.55037	9.107619999999999	12.6825
5.271730000000001	17.0618	9.97355	10.4088	7.16558	7.09558
1.66041	2.39905	2.43723	5.63476	3.7615199999999995	2.51422
1.5325600000000001	0.0	2.24956	0.0	0.0	0.0
26.331	20.3983	26.8631	46.666000000000004	24.3679	26.015
92.4721	125.13600000000001	105.94	101.589	108.32	90.3128
36.449	41.6292	46.0001	52.4759	47.1841	43.0729
46.9676	70.6555	55.4235	65.2046	48.8193	41.8348
89.5328	98.0425	87.6138	87.2263	99.2794	95.1383
150.912	123.728	153.974	119.101	176.505	147.028
55.1228	59.0304	38.8695	46.516000000000005	40.7683	43.3705
70.1929	64.4779	64.367	67.1165	78.3496	69.2157
244.00900000000001	238.335	238.239	278.974	265.635	243.535
23.3568	19.9269	30.1122	24.0193	25.7006	22.4554
28.7417	29.8998	33.7508	45.602	43.5319	39.7907
0.0	0.0	0.0	0.0	0.0	0.0
101.163	76.8416	95.5381	109.977	94.29	92.072
22.4808	32.4814	30.3795	29.7236	36.3773	39.444
19.2787	20.5697	16.4468	16.4704	21.5011	12.4752
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	2.69746	0.0	0.0
670.9889999999999	797.9989999999999	740.1060000000001	855.544	728.4019999999999	638.195
117.91	129.889	107.095	138.672	151.414	137.44
65.8654	69.3069	70.2323	57.1764	68.5348	66.9482
0.50021	1.73455	1.95795	4.629569999999999	1.35982	0.50495
545.069	614.996	572.9209999999999	754.177	524.948	460.026
227.359	245.735	250.555	263.91200000000003	233.355	199.707
21.1575	21.2145	16.214000000000002	16.5148	20.0962	17.7555
179.02599999999998	170.435	197.63400000000001	200.706	212.56900000000002	189.44299999999998
78.3987	93.2849	70.7012	73.9828	75.2212	86.9007
4.721080000000001	6.54841	11.0877	13.9823	6.41712	5.71899
223.46200000000002	228.699	202.537	235.185	225.168	236.545
6.51997	9.89141	7.975280000000001	13.5774	8.862260000000001	6.581760000000001
50.4514	52.0114	62.2686	64.7828	68.57600000000001	82.5885
241.113	227.44799999999998	217.299	229.261	248.04	199.00900000000001
0.0	0.0	0.0	0.0	0.0	0.0
93.9352	105.385	86.5147	65.2046	89.1892	96.22
0.0	0.0	0.0	0.0	0.70996	0.5272680000000001
15.3938	7.219469999999999	8.272789999999999	10.9775	6.688839999999999	5.34974
2.57001	3.8193699999999997	3.9520199999999996	0.679603	3.99232	3.33561
84.8672	89.8015	79.3843	68.1509	65.3117	66.7734
2.10088	3.64255	2.05585	5.83326	2.85562	6.362369999999999
0.0	0.0	0.0	0.0	0.0	1.02207
118.604	83.4475	92.5133	117.726	107.475	85.89200000000001
2.12299	4.60112	5.19373	3.9297699999999995	3.6071	0.535779
1.60305	2.7794	0.313737	1.1869299999999998	2.1789400000000003	1.61824
4.38445	0.0	2.1452400000000003	1.62317	1.78787	1.3278
88.6396	87.9582	92.9224	76.7066	81.8377	82.1637
46.9207	52.2978	54.6607	43.4263	48.5919	99.2417
36.3864	39.0542	37.302	24.0547	41.2151	23.6129
286.48400000000004	238.422	201.847	296.966	264.79400000000004	297.875
0.0	0.0	0.0	0.0	0.0	0.0
2.71297	7.3170399999999995	5.16216	5.57984	3.2778699999999996	6.69457
11.4367	15.5186	8.27206	10.1248	10.8142	12.5491
24.8123	24.9623	21.2829	26.6501	24.9823	23.1921
20.504	21.8149	20.8245	25.5901	20.4802	18.1894
24.8788	8.6271	0.0	27.6312	33.8165	5.022930000000001
12.5753	15.5739	13.1848	3.3253699999999995	28.0814	13.6013
33.5468	38.3222	37.439	36.3443	35.8382	40.4338
0.0	0.0	0.0	0.0	0.0	0.0
240.495	275.10900000000004	242.915	264.032	311.112	252.821
38.5034	38.1474	43.9578	39.8783	29.2831	31.0021
198.267	197.872	226.196	220.202	201.135	206.981
0.0	0.0	0.0	0.0	0.0	0.0
800.806	462.81800000000004	696.571	1070.57	423.30300000000005	538.93
28.5672	17.3357	25.8583	26.4397	23.298000000000002	33.1636
0.0	0.0	0.0	0.0	0.0	0.0
353.228	346.838	335.07599999999996	319.138	404.18699999999995	289.263
0.0	0.0	0.0	0.0	0.0	0.0
0.571236	0.9904219999999999	0.8384889999999999	0.528694	0.388226	0.288325
111.78299999999999	90.7202	88.4404	110.061	139.009	112.84200000000001
6.67338	5.78523	5.44196	6.1763900000000005	3.0236	4.49109
5.3429	11.3222	10.4568	9.88998	13.7177	9.588510000000001
1.51226	0.327748	0.739921	2.09945	0.770824	0.7632939999999999
7.268389999999999	10.1517	3.3587300000000004	6.3533599999999995	13.4472	13.6555
37.9704	42.8686	44.0694	53.1225	51.6112	41.0044
21.9551	26.2526	19.6324	17.5173	26.2408	22.1632
1.32339	3.4417800000000005	0.647512	0.0	0.899407	1.3359299999999998
6.44685	8.824489999999999	6.972739999999999	11.3054	12.4525	13.7009
0.735002	1.27436	0.719248	1.36053	0.0	2.2259
20.4881	29.4763	26.021	26.6279	24.8858	23.7626
149.205	104.816	101.95299999999999	166.66400000000002	138.119	127.24700000000001
17.7155	14.1764	25.337	25.2249	33.3413	27.513
268.85900000000004	333.36300000000006	264.658	314.553	312.311	322.95099999999996
85.3281	105.67399999999999	86.2102	107.691	85.1037	94.5267
0.0	0.0	0.772554	0.0	0.0	0.7969569999999999
179.416	226.74400000000003	188.49400000000003	221.803	182.137	194.773
59.7092	44.6229	51.0418	73.048	61.103	51.2685
29.5646	30.7559	24.1968	26.8653	27.7646	27.6743
37.9037	47.43899999999999	46.6712	46.4647	36.1667	37.2493
50.1571	46.9145	37.4574	62.3028	59.2055	43.9703
338.67900000000003	360.92400000000004	318.009	355.129	355.68300000000005	359.67400000000004
49.1606	48.0817	44.4064	44.3327	66.8215	67.4412
