rK1	rK2	rK3	rK4	rK5	rK6
452.85900000000004	467.38199999999995	336.384	421.725	460.157	476.94599999999997
0.0	0.0	0.0	0.0	0.0	0.0
0.914235	0.0	0.0	1.31776	0.0	0.0
36.9622	74.1074	30.1438	48.9569	40.2735	37.5128
54.0321	36.1449	27.5755	50.7133	42.215	19.963
3570.23	2344.82	1705.04	2096.76	2619.06	2126.89
164.13400000000001	144.995	144.821	159.02100000000002	145.53	136.368
19.9058	9.27272	14.7013	13.2425	20.5769	22.115
17.905	9.93929	6.54882	9.46292	5.34693	10.3439
0.69417	0.35031100000000004	1.90421	1.0005700000000002	1.55474	1.33676
207.135	131.884	50.448	58.5961	86.7145	141.192
277.594	243.171	221.50099999999998	251.648	289.35900000000004	247.11
475.58099999999996	574.65	370.55300000000005	514.9259999999999	375.05699999999996	419.217
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.688121	0.0	0.0	0.0	0.0
125.24	124.225	128.491	97.2029	112.35	96.4383
2.9113	3.67296	3.9930800000000004	4.1963099999999995	6.52048	2.80315
1.39873	1.41174	5.1159300000000005	4.03223	3.1327599999999998	6.06048
22.212	12.9337	11.7175	12.3139	7.6536100000000005	7.40314
90.2999	102.37799999999999	93.8619	88.1331	101.57600000000001	98.837
98.6797	60.6038	88.1031	114.057	47.9558	106.21799999999999
114.25399999999999	166.02900000000002	138.406	241.61599999999999	183.049	177.66099999999997
14.2354	11.343	5.13815	19.4388	16.7806	11.9031
75.956	67.1074	69.9622	76.0915	76.8281	69.4883
46.3457	48.5756	62.5887	50.3584	63.8775	49.4296
0.0	0.79667	2.16526	0.758488	2.35717	3.0400400000000003
6.5311900000000005	7.225739999999999	9.647110000000001	2.8966	10.1271	5.442019999999999
1.03719	4.710719999999999	15.1742	0.996656	3.09733	3.4952900000000002
23.3511	17.6761	48.0417	33.6579	39.2248	33.7254
26.0367	25.9112	23.974	34.1172	24.4677	18.9336
21.0437	15.0911	22.026999999999997	15.9642	28.5271	12.797
2.92651	2.21528	0.0	2.10911	0.0	0.0
44.1752	57.2437	59.0493	52.3417	46.1159	47.5806
27.5509	17.2946	32.2582	30.9943	19.5653	21.3514
0.0	0.0	0.0	0.0	0.0	0.0
0.395223	0.0	0.0	0.0	0.885185	0.0
230.02599999999998	225.832	206.50799999999998	229.075	202.954	181.21099999999998
0.0	3.4074400000000002	0.0	0.0	0.0	0.0
0.192234	0.0970105	0.175776	0.5541659999999999	0.574064	0.27763899999999997
1.62442	22.9533	23.7656	9.365680000000001	43.6589	15.6408
48.525	56.3352	47.934	47.111999999999995	51.8069	43.5753
0.0	0.0	0.0	4.11089	0.0	2.05957
0.0	5.77179	5.229030000000001	10.9903	0.0	0.0
11.8248	5.4249	8.60082	9.555060000000001	8.82808	14.7495
6.49769	14.7557	6.684069999999999	21.0728	18.1912	16.4228
0.0	0.439158	0.0	0.8362209999999999	0.0	0.0
2.20207	1.6669	0.0	0.0	2.4659999999999997	0.0
2.4044	2.7301	4.67192	4.04328	4.9364	6.36647
194.93099999999998	61.4822	122.541	163.899	72.7648	105.575
23.4708	17.4042	21.6804	24.1646	23.6019	28.364
416.773	424.227	415.95599999999996	458.42900000000003	417.07300000000004	409.82800000000003
0.0	1.83648	1.66378	0.0	2.71687	1.75197
0.903913	1.36847	2.4795700000000003	5.21155	0.0	10.444
6.36848	28.9246	40.7627	9.17943	76.0722	12.2638
2.33511	0.0	6.4055599999999995	0.0	0.0	1.6862700000000002
5.311	5.2438400000000005	7.28445	7.98803	7.757680000000001	9.33807
18.0633	20.3348	21.5989	18.6927	29.0458	17.3923
0.0	0.0	0.0	0.0	0.0	0.0
378.314	285.978	281.272	321.16	246.597	266.035
15.045	36.064	18.055999999999997	21.6856	21.0603	24.4453
56.98	58.2565	45.6735	49.4202	46.4067	50.5881
3.29178	3.73768	4.51494	3.5585400000000003	3.68632	4.75425
65.222	40.9598	40.4213	44.5677	64.9237	49.5415
112.78200000000001	96.9096	115.868	130.238	118.49700000000001	93.708
0.0	0.0	0.0	2.6572	0.0	5.325069999999999
10.2965	17.8153	2.0175	12.7211	13.1779	8.49775
0.0	0.0	0.0	0.0	0.0	0.0
115.537	86.0066	96.6588	95.0138	91.804	89.319
0.0	0.0	0.0	0.0	0.0	0.0
73.4985	27.8182	37.8033	26.4849	123.462	26.538
198.959	159.311	185.99200000000002	175.44299999999998	162.791	167.021
2.4742900000000003	0.0	0.0	0.0	0.0	0.0
38.6176	9.981810000000001	33.5888	59.7357	61.1774	17.6846
0.115433	1.04855	0.31665	0.9982979999999999	0.0	0.500151
487.595	543.21	534.455	565.216	588.89	543.173
72.0906	49.3508	47.2894	80.4175	36.5045	34.4045
0.0	0.0	0.0	0.0	0.0	0.0
167.782	235.68200000000002	206.40200000000002	221.893	220.821	202.35299999999998
0.0	0.0	0.0	0.0	0.0	0.0
48.0758	33.2727	32.0278	21.7786	43.0703	49.5962
339.675	338.144	248.237	346.043	290.492	263.541
5.467569999999999	0.41388	4.4995199999999995	4.72852	2.44916	3.5535099999999997
150.259	161.903	139.251	142.436	151.593	117.306
51.7821	71.4487	48.5474	61.4109	77.8072	53.9607
86.2194	88.3006	104.344	40.2067	68.1552	58.5998
23.6356	30.2167	18.01	21.9549	25.8802	27.3091
22.8932	21.4886	23.2359	29.6981	23.5861	16.5321
0.0	0.0	0.0	0.0	0.0	0.0
18.0254	12.4043	17.9805	23.6196	36.7015	9.46679
0.0	0.0	0.0	0.0	0.0	6.2745
0.0	0.0	0.0	0.0	0.0	0.0
1.0475299999999999	1.58589	5.74705	1.50989	7.038460000000001	1.51292
0.0	0.0	0.0	0.0	0.0	0.0
5.78753	4.381	3.9690199999999995	8.34206	6.4812	16.7176
6.45881	5.26523	1.36289	10.0258	4.45104	4.30537
49.4494	47.8295	62.1717	55.4365	52.2997	51.5801
147.018	132.608	148.134	143.011	120.369	127.99799999999999
1.34956	1.22589	3.20844	2.4639599999999997	2.0150799999999998	3.5084400000000002
0.0	1.05007	0.0	0.0	0.0	1.00175
20.5284	15.5394	32.3798	28.1099	16.0922	19.2717
1.4905	0.0	0.681443	0.0	0.0	0.0
36.5495	33.1564	37.3989	34.2851	38.0066	32.6781
0.0	0.0	0.0	0.0	0.0	0.0
119.749	106.359	118.257	128.878	121.586	87.6285
15.5674	10.7128	12.9405	10.8793	10.5656	13.6264
0.0	6.19309	0.0	0.0	36.6479	0.0
3.4172300000000004	1.14967	1.56233	4.92555	1.7008	4.93543
99.9851	89.6661	103.071	124.84	102.698	99.3367
268.03	226.606	190.97299999999998	165.572	226.09	221.205
1.5229	3.4583699999999995	3.1331599999999997	0.0	3.41085	2.19948
34.1426	25.1066	52.8501	29.176	36.0499	30.2912
160.122	303.019	329.42900000000003	86.5489	358.626	260.168
7.20595	1.48765	6.28951	5.19327	4.40161	3.7845
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
1.8410799999999998	2.2298400000000003	5.0503800000000005	0.530742	1.6494	0.0
0.0	0.0	0.0	0.0	0.0	0.0
6.07838	44.1711	35.0152	28.9122	34.0345	14.9241
0.971276	1.47046	1.33218	0.0	0.0	0.0
64.5164	46.6504	62.0745	65.2339	60.3872	40.3314
1.75407	0.0	3.60877	3.16037	1.9643099999999998	3.1667099999999997
0.0	0.0	0.0	0.0	0.0	0.6739470000000001
13.7951	5.22125	1.57675	9.94203	3.8621300000000005	7.471480000000001
19.325	14.6285	17.6705	18.5699	28.855	23.2589
47.2529	31.767	38.7506	43.1043	46.9957	42.9522
78.887	64.6915	95.2382	84.6876	86.5015	71.2091
79.6303	70.7362	66.1516	75.6737	70.8894	93.24
0.0	0.0	0.0	0.0	0.0	0.0
287.096	253.048	248.13099999999997	252.257	246.63400000000001	266.96299999999997
25.34	27.6573	28.2896	38.2235	22.4377	24.6823
0.0	0.0	0.0	7.620660000000001	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
17.4355	7.541810000000001	3.4163	25.1312	5.57863	3.5973800000000002
15.3275	8.17078	9.4751	13.6913	24.659000000000002	13.407
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
33.196	38.9244	45.9772	30.0224	24.0542	36.6632
77.0345	134.12	60.7538	102.709	107.834	61.1925
65.2084	61.1975	77.5741	53.2292	59.6114	52.1348
0.0	0.0	0.0	2.71983	0.0	2.72529
0.868878	3.9463	1.19173	0.0	0.0	0.0
377.43	222.21400000000003	303.284	274.758	294.586	275.31
1.9664099999999998	11.9081	5.39416	7.08587	2.20209	7.10009
9.936630000000001	12.0348	10.9031	11.458	8.90207	17.2215
34.5942	48.0606	31.2603	39.3042	35.5501	34.6806
1.3735899999999999	0.0	0.0	0.0	0.0	0.0
2.21731	7.553	6.08244	5.593	6.20768	6.4048300000000005
28.265	29.5114	33.4203	22.4776	19.6465	25.3381
4.64343	1.62228	4.89909	8.2375	0.0	3.6111400000000002
1.14256	0.0	0.0	2.4703	0.0	2.47526
37.086999999999996	37.4318	36.7378	19.7988	21.5352	67.4509
28.7398	29.4335	40.5782	28.0229	47.33	58.5998
0.0	0.0	0.0	0.0	0.0	0.0
186.80900000000003	195.71400000000003	113.985	121.834	84.3158	86.17299999999999
2.8304400000000003	8.57024	0.0	0.0	0.0	4.08793
107.848	96.2164	155.847	116.588	125.088	133.511
4.87327	7.377860000000001	0.0	7.024260000000001	10.9147	7.03835
31.735	39.8671	19.4482	25.3043	45.3684	37.0573
7.3369	9.39878	6.96678	10.5753	1.26404	21.193
46.114	44.8804	46.4686	52.2249	29.5091	58.4461
20.71	19.0023	24.1016	27.1374	16.8671	21.7535
28.7398	8.89986	10.7506	11.2978	14.6293	10.3771
6.475169999999999	4.90152	4.88466	3.26662	6.52613	10.2871
140.92600000000002	168.69799999999998	144.968	144.079	117.445	150.285
5.61905	2.23866	3.24504	3.83647	3.97422	2.13565
221.498	175.65200000000002	196.748	207.775	229.935	203.114
257.736	219.297	237.04	259.184	252.828	272.689
63.196999999999996	70.4036	40.8866	63.592	69.4362	41.3316
11.2085	8.484539999999999	0.0	0.0	0.0	0.0
5.12585	3.449	1.56233	3.2837	5.10241	1.64514
2.7471900000000002	8.31817	3.76798	9.89938	9.22935	9.91924
11.1713	9.39594	17.0248	8.051060000000001	12.5102	7.17086
234.399	230.66299999999998	287.885	301.001	212.38	223.12599999999998
10.0675	2.2580299999999998	17.3884	3.7621599999999997	11.6917	4.846769999999999
48.8012	65.1434	30.9482	65.0467	35.2582	50.7776
77.9158	66.1789	66.3631	75.0314	70.2519	56.3864
64.3418	55.0577	60.1121	59.1393	58.4782	56.5645
265.851	417.287	253.149	292.46	254.597	266.567
3.13964	2.37662	0.0	0.0	2.34396	2.26726
49.6132	47.9028	50.3418	50.35	43.086999999999996	36.1931
64.4545	86.0031	76.4173	88.1798	66.0627	82.0455
54.7291	39.7713	42.0365	51.5387	45.7622	52.696000000000005
314.278	399.272	379.81199999999995	395.975	457.776	469.775
0.0	0.0	0.0	0.0	0.0	0.0
52.3425	56.0171	70.554	54.6331	54.5736	53.4393
94.23100000000001	110.124	70.2912	162.034	111.079	107.444
0.533231	2.42185	0.0	0.768591	2.38857	0.770134
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
37.8347	34.0097	48.6499	18.7462	21.1847	29.0295
26.7598	16.7839	18.8759	24.2447	18.8364	30.9188
0.0	0.0	0.0	0.0	0.0	0.0
882.324	1243.46	1580.75	813.3530000000001	978.566	1428.17
0.0	0.0	0.0	0.0	0.0	0.0
22.315	18.3397	20.9875	27.5696	25.7036	24.8624
86.3436	81.8523	79.6891	107.007	71.3896	86.2439
18.9101	26.0262	9.431510000000001	27.2567	23.1017	17.38
192.03400000000002	203.708	176.489	253.25799999999998	242.84599999999998	227.352
0.0	5.237369999999999	0.0	4.9863599999999995	0.0	4.99636
98.1337	128.879	139.463	146.561	108.571	134.90200000000002
72.0548	81.1159	122.48	106.522	81.3806	76.4937
479.036	489.35699999999997	436.961	385.46	333.329	698.578
0.8853489999999999	6.70185	0.0	0.0	0.0	0.0
51.9626	48.6579	46.4579	48.8225	45.2593	47.5306
0.8853489999999999	0.0	0.0	0.0	0.0	10.2295
560.4259999999999	848.454	0.0	0.0	0.0	809.41
39.4666	23.9001	16.2395	22.7546	17.6788	28.5004
0.0	0.0	0.5186689999999999	0.0	0.0	0.0
27.7818	21.7552	28.9072	33.1401	15.0194	45.659
170.575	126.92	181.11700000000002	145.982	140.00799999999998	129.47799999999998
0.0	1.2069	0.0	1.14906	1.78548	4.60546
0.0	0.0	0.0	0.0	0.0	0.0
74.3422	60.6038	39.2177	38.4662	76.8485	68.8274
25.081999999999997	21.3597	36.552	28.2444	19.3106	23.7729
189.66299999999998	155.59	170.081	175.908	197.01	158.22299999999998
0.914733	0.0	1.25463	0.8789879999999999	0.0	0.8807510000000001
2.77782	4.20547	0.9525	2.00196	3.11076	0.0
1.58986	4.8139199999999995	6.54185	2.2916	0.0	3.4443
18.5879	16.8847	17.8463	18.7547	14.5711	16.1077
58.8683	80.8051	67.8236	95.5998	70.3189	74.2526
71.6191	40.8148	47.4348	26.6908	23.1765	38.5434
87.0762	75.878	88.185	89.0247	87.3078	108.214
0.0	0.0	0.9272229999999999	0.9744149999999999	1.5141	1.9527400000000001
0.0	0.0	0.0	0.915861	0.0	0.0
0.331515	0.0	0.0	0.0	0.371249	0.0
0.0	1.35212	0.0	0.0	0.0	0.0
0.6679689999999999	1.17981	0.152695	0.641867	0.24934299999999998	0.48236599999999996
0.829033	0.0	1.1370799999999999	2.38991	3.71359	5.986759999999999
89.7037	91.434	53.5997	49.9268	73.6008	69.2681
8.02903	12.9659	11.0124	10.8014	10.7896	15.4615
123.34899999999999	91.9158	120.575	100.182	190.125	104.74700000000001
90.9158	110.515	101.488	116.697	98.8399	83.8643
0.0	1.9708599999999998	1.78552	0.0	0.0	0.0
8.4217	5.79545	4.2003699999999995	11.0354	15.4327	9.95177
4.46911	2.7063900000000003	7.35567	7.73004	2.0019	0.0
64.3315	35.5864	74.6609	57.0624	49.8752	33.9488
18.9909	18.7763	19.6685	22.3455	26.9094	34.705
59.9914	77.0276	52.0778	47.0663	68.0321	52.6446
129.329	114.77799999999999	95.8286	122.133	116.53	173.905
116.60700000000001	147.714	88.1275	108.04799999999999	82.6135	104.82799999999999
0.0	0.8648870000000001	0.783555	0.823435	0.0	0.0
0.503528	0.0	0.34531300000000004	1.08867	1.69163	1.4544700000000002
75.4215	80.6004	102.229	82.6207	75.9157	79.1982
8.55612	3.23837	5.8676900000000005	6.16633	0.0	0.0
98.3954	110.105	93.8831	123.32700000000001	28.7449	98.8593
0.0	0.0	0.0	0.0	0.0	0.94447
183.262	184.36900000000003	154.058	173.828	180.07	201.49900000000002
0.647892	0.0	0.0	1.86772	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
693.8610000000001	618.797	618.4019999999999	467.668	688.94	478.749
19.131	20.4447	33.9572	24.331	17.6433	43.8837
13.1724	13.8992	13.1396	8.05488	9.83413	5.76503
49.893	38.6459	74.7979	46.8284	59.771	51.9497
5.793880000000001	2.39226	6.14067	6.4532099999999994	4.71877	7.9876
25.3459	19.1861	44.4205	27.0616	26.2812	28.4717
44.0181	45.5109	48.5939	41.7822	60.1146	58.9226
66.8621	40.4902	36.6826	50.8154	52.64	50.3321
1.25375	1.89811	1.7196099999999999	1.8071400000000002	0.0	0.0
575.317	178.298	306.353	167.80200000000002	87.9241	314.77099999999996
0.0	0.0	0.0	0.0	0.0	0.0
1133.85	730.408	998.154	845.252	582.118	933.755
0.0	0.0	0.0	0.0	0.0	0.0
56.9383	55.2076	57.0359	76.5371	50.1504	63.7549
177.282	167.235	149.39	155.32299999999998	173.87599999999998	151.172
0.162773	0.246429	0.223255	0.0	0.0	0.235089
0.0	0.0	0.0	0.0	2.8049	0.0
5.00643	4.0126599999999994	4.03924	6.36723	7.25545	4.253340000000001
379.776	484.83099999999996	380.11	535.567	349.431	308.347
24.0564	25.629	6.11024	17.9794	13.9688	25.7364
43.4216	43.3632	47.1784	40.1538	52.4339	39.4788
43.4958	41.3674	56.5984	45.0112	48.7089	57.9876
1.5291299999999999	1.15751	1.04866	3.3061	1.7124	1.1042399999999999
79.2259	69.8033	65.9113	95.4746	71.2681	83.4734
29.311	30.1751	18.225	23.0958	18.3815	29.351
59.7788	46.1211	52.0329	58.8237	51.4951	53.1305
235.859	192.75900000000001	193.24099999999999	204.58	140.245	174.845
27.8929	26.6705	32.72	29.6242	32.8799	25.9732
105.37899999999999	128.718	139.608	115.645	147.512	129.713
344.42900000000003	424.227	204.17700000000002	298.714	300.723	341.47
153.983	143.668	112.149	141.084	125.65299999999999	145.67700000000002
3.04579	4.61116	2.78503	5.85355	2.2739	4.398969999999999
41.4841	44.4372	36.501	30.4613	39.4439	39.5661
141.246	140.259	102.072	188.265	159.875	149.16
217.94400000000002	235.68200000000002	230.6	287.214	209.199	197.856
7.62732	11.5473	3.9853199999999998	3.14111	4.88085	3.6719800000000005
79.3475	68.0443	75.3447	47.9875	52.1961	53.6936
28.7048	22.7634	28.122	19.7022	30.6144	24.1836
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
10.0076	6.944189999999999	1.14385	3.00517	0.933923	8.43136
859.765	811.418	609.444	941.78	672.424	618.621
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
457.251	470.37699999999995	358.60400000000004	495.151	443.781	367.452
61.765	64.631	64.7824	61.5334	63.0648	64.2806
126.41	130.158	141.99	123.23700000000001	127.219	131.876
281.69599999999997	269.35	276.558	290.633	219.16099999999997	261.238
0.0	0.0	0.0	0.0	0.0	0.0
20.3791	56.5636	13.9758	29.3742	0.0	39.2441
33.2104	15.0836	35.3018	15.5574	42.7695	20.3851
7.9493100000000005	7.82262	13.0837	9.739310000000001	7.12166	8.0367
184.46599999999998	176.429	191.16299999999998	159.532	171.81799999999998	191.146
50.8645	56.5405	42.7387	45.9046	47.724	36.0694
22.4757	3.69858	1.3403100000000001	2.81705	7.66028	0.0
51.0081	35.1015	30.8921	31.5095	37.092	40.1835
2.35563	2.26946	2.34977	1.85202	4.7963	4.02076
124.413	106.486	92.3231	98.6572	101.635	103.771
22.3826	20.8529	17.1209	21.0944	16.3888	20.515
0.0	0.0	0.0	0.0	0.0	0.0
61.976000000000006	48.7324	42.1729	58.1692	45.1934	48.9185
1011.97	1066.63	992.68	1144.75	989.809	915.79
3.5469999999999997	5.36996	0.0	0.0	0.0	1.7076200000000001
2.8947599999999998	2.62951	4.764469999999999	3.33797	3.89006	7.525510000000001
2.61271	1.97775	1.79177	0.0	0.0	0.0
430.407	497.194	459.663	521.832	474.463	406.324
83.4135	59.4729	67.5252	68.7559	73.7004	83.9989
282.142	327.115	287.093	325.34	348.904	312.062
100.245	82.4554	90.941	103.53399999999999	74.2508	85.5011
0.0	0.732689	0.6637890000000001	0.0	1.0839299999999998	0.698973
628.875	534.794	682.329	560.255	591.323	566.6759999999999
5.26222	0.0	0.0	0.0	0.0	3.80005
101.029	80.8051	56.2121	63.1944	64.0404	82.5929
128.063	78.475	103.71600000000001	81.7458	79.2178	71.3408
123.802	125.51100000000001	107.64399999999999	101.97	128.738	162.84
11.1466	7.500139999999999	9.34292	13.3888	11.0956	5.36626
0.0	0.456158	0.0	0.0	1.3496700000000001	1.7406700000000002
8.16388	5.08927	2.63468	6.2297400000000005	7.529	5.54866
34.434	26.4433	23.2722	20.5004	16.2068	18.7397
0.0	1.29535	0.0	0.0	0.0	0.0
645.389	837.322	811.247	622.9159999999999	717.253	930.94
0.8853489999999999	1.34037	3.0358099999999997	0.6380640000000001	0.0	7.67214
43.003	37.8024	58.9819	41.9891	52.8175	50.0873
96.4174	124.68299999999999	90.9177	104.23100000000001	76.4812	72.5278
12.1568	6.7483699999999995	22.2319	12.8499	22.6897	9.36411
7.860760000000001	7.000439999999999	5.70793	7.33142	10.3564	7.3461300000000005
89.2625	95.2111	89.7359	109.655	73.8348	106.945
708.549	317.04200000000003	222.622	267.9	184.942	249.585
2.9037599999999997	0.0	6.96979	0.0	0.0	3.14538
1.24332	0.9411579999999999	0.42632700000000007	2.2401299999999997	2.08851	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
21.6474	36.4143	16.495	48.5367	53.8709	10.4216
67.10600000000001	54.9161	44.7768	23.5279	48.7453	55.0085
34.567	37.8575	49.4288	44.5238	44.4753	38.2399
0.352691	0.0	0.0	0.508364	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
19.0721	19.9897	40.2444	31.7195	16.4292	38.1398
95.8475	90.479	74.2375	95.8945	73.2406	85.5011
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
164.445	97.1554	219.548	80.9366	109.431	281.21299999999997
117.50299999999999	101.507	105.431	102.98700000000001	109.97200000000001	88.0325
58.0377	90.6116	48.5082	78.4262	60.9317	49.7696
0.434439	1.3154299999999999	0.0	0.0	0.0	0.62745
115.71	92.8656	155.83700000000002	83.3912	123.334	109.73299999999999
105.63600000000001	87.5389	105.234	117.001	156.899	136.50799999999998
9.31973	11.2876	6.81745	9.85109	6.95783	3.5894
0.0	2.2210799999999997	0.0	6.3439	3.2858400000000003	4.23775
545.755	604.135	551.3480000000001	515.97	696.5989999999999	508.53
90.2381	64.7126	55.3701	71.8796	85.0978	89.1723
0.0	0.0	0.0	0.0	0.0	0.0
1.56982	0.0	2.15313	0.0	0.0	0.0
107.088	178.33700000000002	68.5436	66.887	135.91299999999998	92.7986
40.6202	39.4978	32.6129	55.6932	44.3792	44.3578
134.04399999999998	124.164	126.398	159.524	148.134	112.08200000000001
589.655	790.7360000000001	547.305	745.5110000000001	848.18	499.228
90.1835	105.325	81.2844	90.9924	86.565	98.6178
8.08307	10.1978	12.0104	14.5635	1.50864	12.647
1.5545799999999999	0.0	0.0	0.0	0.0	1.1226200000000002
56.1892	61.3964	70.3663	42.6079	62.9238	73.0375
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
67.7582	24.1564	20.9855	34.3405	33.7786	32.1996
24.151	24.3755	19.2521	26.1825	11.0956	16.3969
0.0	1.32778	0.0	0.0	0.0	0.0
6.89049	0.0	0.0	0.0	0.0	3.3172599999999997
0.0	3.17773	0.0	0.0	4.70109	0.0
0.0	1.57705	0.0	0.0	16.3315	13.5403
110.068	107.245	105.154	85.9488	108.95100000000001	85.7975
0.9746540000000001	0.0	1.33681	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
15.083	10.7038	20.2565	13.5877	12.668	10.892000000000001
83.7092	38.6637	99.2457	65.4412	60.3763	75.8182
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.507632	0.7685270000000001	0.0	1.46339	1.13695	2.93265
72.2781	60.8119	75.5472	68.4714	64.3757	62.0085
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	3.42949	0.0
0.0	0.0	0.0	3.82235	0.0	0.0
0.0	0.0	0.0	0.758488	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
186.80900000000003	175.078	183.016	269.263	79.6947	167.021
730.3	531.185	590.11	588.107	750.2710000000001	676.419
77.837	70.7045	192.167	157.07	34.8664	104.92399999999999
246.054	368.30800000000005	115.795	325.03700000000003	375.68699999999995	309.64599999999996
0.0	0.571349	0.517621	0.0	0.845247	0.0
95.2725	46.665	57.6501	88.8569	50.2077	80.941
1.64831	0.0	0.0	0.0	0.0	0.0
138.024	207.16	130.559	165.503	85.2784	146.931
32.4982	11.4325	11.0972	11.8564	9.96664	13.2435
370.73199999999997	353.795	353.17199999999997	358.671	424.85900000000004	338.556
1.6452900000000001	1.86815	0.28208	1.77862	0.0	0.891094
1171.8	1245.13	1181.29	1276.38	967.204	1040.67
0.523763	0.7929470000000001	2.87352	2.26483	5.86538	3.02583
0.9832040000000001	1.48852	0.0	1.41717	2.20209	0.0
70.0533	55.3339	45.953	26.340999999999998	54.5736	13.1969
1681.28	848.454	1537.34	3231.16	5020.77	3237.64
44.893	44.5675	46.9377	57.2825	38.7354	31.355999999999998
0.0	0.0	0.0	0.0	2.9258599999999997	0.0
127.301	100.355	91.9509	95.545	102.069	114.775
202.778	183.86	201.718	215.196	252.037	228.502
34.259	78.2887	44.3292	76.3999	110.02799999999999	49.4795
0.0	0.0	0.0	0.0	0.0	0.0
22.6643	18.7159	12.7169	19.3038	16.1514	61.0034
0.0	0.0	0.0	0.0	0.0	0.0
159.674	105.227	128.827	160.655	131.83	108.524
0.0	0.0	3.7618300000000002	1.31776	0.0	1.32041
379.01199999999994	521.095	463.31699999999995	502.902	331.29	392.474
128.843	119.071	129.015	130.454	131.007	121.012
2.97308	2.25054	0.679636	0.714226	2.21961	2.14698
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
18.7069	19.4708	20.846999999999998	19.0993	13.0931	19.7005
0.0	0.0	1.45581	0.0	2.3772599999999997	3.06595
2.7471900000000002	24.9545	7.53596	3.95975	24.6116	7.9354
482.13599999999997	692.3939999999999	453.684	261.427	527.502	661.4739999999999
22.7402	16.3077	22.9821	20.7015	21.4448	22.0395
253.08599999999998	224.481	208.445	227.49599999999998	201.604	197.233
0.0	0.0	0.0	0.0	0.0	0.0
388.115	421.501	351.847	399.30300000000005	354.283	350.491
0.0	1.16867	0.0	1.11266	0.0	0.0
79.1907	59.5608	90.5134	62.1939	79.018	57.5532
1.5396299999999998	6.2157800000000005	5.63127	5.91787	3.4483300000000003	2.96487
61.7175	57.0123	62.4117	58.4262	50.9574	61.1873
121.46600000000001	109.18700000000001	120.116	113.333	103.84	136.664
67.5822	48.0257	40.3566	38.4346	43.247	50.4636
15.8611	6.67023	8.460180000000001	3.8103300000000004	7.89429	12.7266
4.75441	1.79948	1.63026	7.70955	5.32425	8.58335
237.02599999999998	276.736	192.856	298.216	202.45	232.08900000000003
264.968	389.05800000000005	341.519	346.345	282.906	422.529
0.0	0.0	0.0	0.0	0.0	0.0
273.643	197.03599999999997	213.98	236.294	187.321	187.065
95.3998	88.0389	109.99600000000001	82.9977	108.962	198.71599999999998
28.6502	28.5639	23.961	20.1444	21.9111	33.3049
0.0	0.0	0.0	0.0	0.0	0.0
12.4539	18.8545	0.0	17.9509	41.8397	8.99345
195.854	193.805	184.48	198.12099999999998	166.47799999999998	172.958
214.245	233.34	186.495	233.78799999999998	201.518	174.81900000000002
3.22084	1.9504700000000001	1.76705	3.7139800000000003	1.44275	1.8607099999999999
17.8131	42.5264	36.648	33.5756	30.6893	31.664
0.0	0.0	4.35506	0.0	3.5557800000000004	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
16.8494	9.981810000000001	13.0623	8.44747	13.1262	9.52247
10.0638	3.8089999999999997	13.8032	9.972710000000001	16.9049	11.8096
518.49	588.7230000000001	339.88699999999994	527.536	384.24199999999996	512.076
0.0	0.7468779999999999	0.6766439999999999	0.0	0.0	0.0
0.324791	1.18831	0.408352	0.0780247	1.8792099999999998	0.234544
2.11482	0.0	1.45032	3.04826	7.10486	4.58157
21.0657	19.8574	21.8062	25.2076	28.4866	35.016999999999996
22.6611	14.9546	50.607	35.1759	33.8362	35.6661
6.89562	6.64337	11.1775	3.61427	14.0402	6.33767
0.8914219999999999	0.590434	1.3754899999999999	0.562136	1.37261	0.804663
0.0	1.91093	0.0	0.0	0.0	0.0
