rM1	rM2	rM3	rM4	rM5	rM6
11.0304	9.669139999999999	12.0963	14.6869	14.0281	4.1593800000000005
188.05900000000003	139.786	123.18700000000001	144.968	111.523	145.56
70.0454	49.1211	67.2123	74.612	77.3604	89.14399999999999
50.5653	35.1358	43.231	34.4847	56.3413	54.063
231.65599999999998	150.58	143.013	122.85600000000001	113.338	153.239
20.892	25.9937	16.3649	23.3308	38.569	31.258000000000003
1.34402	1.5708799999999998	8.07135	5.96519	2.24906	2.53405
1.25299	0.0	0.9814780000000001	0.0	1.25804	2.8349
0.0	0.0	0.0	0.0	4.031569999999999	3.02828
5645.57	11430.6	14362.5	13717.9	9863.65	11786.1
132.267	79.9075	103.60600000000001	88.0563	111.265	115.25299999999999
0.0	0.0	0.0	0.0	1.14503	0.0
140.507	59.2153	66.6714	98.939	135.648	310.257
6.34786	5.5645	4.97234	4.22607	0.0	0.0
201.813	385.265	453.168	331.412	436.77099999999996	317.085
136.866	145.612	395.847	112.145	254.86900000000003	70.1368
78.6381	40.461	60.2589	29.5909	53.2088	50.2815
13.0311	13.3268	17.0123	17.3508	26.1672	13.513
270.47900000000004	289.067	300.389	249.139	293.89	299.693
1.46821	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
91.7764	40.7616	85.3086	21.1813	36.8585	12.4587
0.0	0.0	0.0	0.0	0.0	0.0
650.386	607.453	497.32300000000004	569.591	446.999	650.351
17.6186	11.3258	13.8008	17.2033	8.25513	27.9035
12.2979	10.7802	3.85321	3.2749	2.46948	5.5648
0.0	0.0	0.0	0.0	0.0	1.1264399999999999
713.169	203.99900000000002	90.1651	156.597	72.8605	376.495
128.029	95.8332	90.9398	76.4324	82.8905	98.1364
21.369	8.74158	4.46362	5.69055	10.7276	8.05793
0.0	2.4372700000000003	1.08895	1.85103	0.0	7.8633
0.8045760000000001	43.7277	50.4185	67.4911	57.3551	2.73054
23.4354	13.8806	30.7607	23.6139	11.447000000000001	22.9288
1.95407	0.0	1.53064	0.520367	0.784779	1.7684400000000002
13.2902	5.82505	5.20517	7.37326	8.33985	6.26441
15.2313	10.6813	11.9308	14.6019	26.3034	24.1226
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.6059479999999999	0.0	0.776692	0.0
1000.87	1054.15	1052.37	1261.86	1074.38	1137.01
748.9939999999999	1071.02	1223.53	1091.04	1082.57	934.205
830.505	680.323	651.7959999999999	564.625	700.5	645.349
107.469	48.3283	58.9072	67.6569	57.1397	61.5059
0.0	0.0	0.0	0.0	0.0	0.0
883.1560000000001	843.757	624.743	464.091	604.012	568.293
2.0903400000000003	0.0	2.18317	0.0	0.0	5.51764
367.70599999999996	644.6569999999999	359.587	206.787	424.222	320.373
0.529963	0.0	0.0	0.0	0.532099	0.0
66.1258	49.5927	67.3361	39.6208	31.7208	72.3116
229.00400000000002	49.3893	73.3185	58.0796	105.839	258.034
0.756625	0.663253	4.1487	2.01488	1.51935	0.855935
53.1004	61.0622	62.6147	57.0184	60.1937	104.63799999999999
4.00444	2.47783	3.3212300000000003	3.7636800000000004	2.12854	3.19767
308.433	222.658	138.564	173.128	238.329	225.769
0.0	0.0	0.0	0.0	0.0	0.0
50.803999999999995	32.1463	40.4958	34.5371	30.713	39.4615
464.89599999999996	383.381	417.72	417.30699999999996	492.038	398.06199999999995
65.8607	71.7763	52.9836	52.1419	67.9133	60.4096
0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.01173	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.8835770000000001	0.0
22.6902	20.8373	16.5039	15.8253	18.4423	20.7792
10.5381	5.68467	3.80979	5.396669999999999	3.2555400000000003	1.8340299999999998
170.579	140.967	191.24400000000003	148.238	139.235	144.357
73.1339	54.9503	56.425	55.6442	48.0322	76.5124
39.1187	47.2982	67.6238	28.7373	36.5676	77.8245
0.0	0.0	0.918802	0.0	3.5331099999999998	1.32693
0.0	0.0	0.34016	0.0	0.0	0.0
23.0254	6.97715	12.4693	9.84089	10.5602	31.5143
0.0	1.36601	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
195.08700000000002	124.42399999999999	163.983	147.57	150.321	181.1
164.577	17.7171	19.6011	17.9408	27.0569	52.2607
8.581610000000001	3.00903	4.0332300000000005	2.28527	3.44648	7.766369999999999
492.39	352.399	350.579	365.835	426.135	331.26599999999996
5.71437	5.009180000000001	6.54202	1.17056	0.441338	0.9945229999999999
349.204	391.14	934.577	1265.73	691.4830000000001	548.664
70.4569	50.6003	53.1948	73.468	46.0242	67.2208
260.175	165.868	128.366	132.72	140.79	185.386
0.0	0.0	0.0	0.0	0.0	0.0
1.24936	14.2374	3.91455	23.2893	12.544	7.066730000000001
1.67819	0.42031199999999996	0.751167	1.59607	0.962831	1.35604
7.2547	5.08754	13.6384	3.86384	5.82715	9.84828
0.0	0.0	0.0	0.0	0.0	0.0
0.903043	2.3748099999999996	4.2441699999999996	0.0	2.72005	3.06471
17.5327	11.6805	17.9451	20.8546	15.0215	15.8671
93.2316	54.0551	45.4276	43.9856	59.7023	45.6753
204.53599999999997	94.455	144.547	142.613	140.578	184.668
24.1204	5.72644	10.2341	10.7054	15.6405	10.8008
7.164389999999999	3.14013	0.0	0.0	0.0	0.0
115.68799999999999	53.431999999999995	63.3365	48.0335	57.4528	73.1763
16.7452	17.9407	33.5204	17.3415	16.8127	29.467
77.9672	46.972	59.0737	53.6052	53.8007	50.996
57.553999999999995	24.3559	34.9778	25.1038	30.8856	30.3089
4.74868	8.32532	12.6469	13.9102	6.674939999999999	15.0415
21.0005	10.3759	14.9544	9.15119	10.7342	19.4374
0.0	0.0	0.0	12.9156	9.7392	0.0
222.644	170.579	156.268	183.354	129.398	163.547
15.4854	2.2624	3.03246	1.71822	12.9565	10.2188
1549.53	1836.95	1417.98	1470.43	2289.21	1035.05
72.1768	61.6263	44.0546	58.6603	79.0556	62.5632
190.13400000000001	262.768	246.88099999999997	241.75799999999998	333.645	100.76299999999999
38.0872	20.0322	13.9226	16.9043	25.4938	17.2345
2.66454	7.00714	6.26147	14.1913	5.35055	9.04279
82.6164	54.4561	58.1926	47.7533	75.2331	67.3782
18.4468	6.46813	14.4495	14.7371	11.1127	29.2152
584.4209999999999	635.314	606.6669999999999	596.033	495.81699999999995	745.528
250.638	131.44899999999998	157.733	176.845	167.766	155.096
111.993	71.5162	83.6584	123.44200000000001	83.4023	99.8436
467.515	230.524	582.605	526.998	386.721	658.0930000000001
117.93799999999999	136.467	125.64	171.69099999999997	143.675	133.418
0.8349219999999999	0.0	0.0	0.0	0.0	0.0
42.5399	105.29	103.88600000000001	66.6372	100.49700000000001	87.7544
225.21099999999998	226.666	245.014	227.67700000000002	205.18200000000002	221.745
26.6705	10.0321	41.3928	10.998	17.1859	26.7938
51.9901	26.3851	25.7206	34.005	10.0736	68.6163
0.0	0.0	0.0	0.0	7.952189999999999	0.0
0.0	0.0	0.0	0.0	0.0	0.0
1.41064	0.0	0.0	0.0	0.7081609999999999	2.39368
0.0	1.20505	0.0	0.0	0.0	0.0
15.5086	13.5947	4.94918	17.5904	8.07388	11.6961
2.20607	3.86766	5.76012	4.89562	4.42992	4.1593800000000005
17.8681	14.0143	10.312999999999999	16.2782	18.8843	11.7024
74.5202	141.741	117.846	89.8625	119.995	152.697
30.629	17.4832	19.5283	12.3295	13.5883	18.5332
2.25604	0.659209	2.35623	2.0026	5.2853	12.7607
201.14700000000002	197.13299999999998	133.095	136.409	200.704	199.282
0.0	0.0	0.0	0.0	0.0	0.0
1.8870200000000001	0.827073	0.739058	0.0	0.0	1.06735
18.8322	4.34427	10.8695	9.23816	17.913	14.5764
20.2338	14.0417	15.1889	16.8383	24.5477	15.2597
37.1413	8.73503	14.1918	14.4742	11.824000000000002	19.4709
178.766	202.57	215.167	267.05400000000003	201.375	295.94599999999997
32.4248	36.4174	15.0804	24.285	28.486	30.9493
191.06	164.824	139.365	189.787	154.276	152.097
66.523	42.8649	48.8027	50.8975	47.8503	48.2976
2.5732	0.563913	1.51171	0.8565510000000001	1.9376799999999998	1.45547
420.325	471.741	449.93800000000005	457.08099999999996	539.183	537.014
23.215	7.631310000000001	4.54614	13.5234	5.82715	9.84828
2.12813	1.8655	12.7802	7.55623	3.5611699999999997	4.01241
97.3251	101.11399999999999	76.2356	131.988	104.956	122.333
3.83693	5.60571	5.00917	3.4059	1.28413	5.78739
9.62524	4.21871	2.02988	10.8443	16.3545	12.5637
61.4893	25.8725	36.6055	19.6494	34.5728	27.824
54.348	24.5424	29.4129	21.9285	24.8032	27.5734
0.0	0.600136	0.0	0.0	0.0	0.0
0.934318	0.0	0.0	1.24404	0.938083	5.28475
9.0442	3.6036699999999997	4.18624	3.2842599999999997	4.5403199999999995	8.8361
15.7401	7.49873	3.21635	6.37847	11.6809	11.9997
86.2078	59.2216	57.1916	73.3219	73.8369	67.2709
0.0	3.8414800000000002	0.0	0.0	0.0	0.0
144.264	95.1112	87.8386	130.546	140.129	130.285
35.7916	11.3402	15.2002	11.7705	10.824000000000002	24.1472
28.776999999999997	4.20429	45.0826	6.38606	9.630980000000001	27.1284
60.1038	59.528999999999996	59.9199	66.5167	59.5623	52.0983
0.0	0.0	0.0	0.0	0.0	0.0
8.472719999999999	2.9178	2.84433	5.64069	3.6458	5.81934
27.0913	22.1649	15.562000000000001	9.61917	32.6406	20.4314
4.44623	0.0	2.90231	0.9866879999999999	3.7201199999999996	0.838302
0.0	0.0	0.0	0.0	866.789	0.0
0.0	0.0	0.0	0.0	0.0	0.0
8.128	0.0	4.54767	3.09211	2.91455	3.28387
715.472	855.179	775.321	918.961	855.676	663.602
0.0	0.0	0.385981	0.0	0.0	0.0
0.0	0.9752209999999999	0.0	0.7406520000000001	0.5584979999999999	0.0
25.8893	12.2201	19.4994	15.9099	20.9949	16.8966
306.246	215.00599999999997	229.03099999999998	271.228	204.523	363.686
25.2676	6.15261	10.9957	12.1491	16.9129	10.322000000000001
37.8092	143.621	380.07599999999996	159.41899999999998	132.865	335.045
243.859	138.501	184.261	172.78900000000002	207.053	221.31400000000002
35.9712	46.2471	28.1766	25.5443	45.7472	43.4054
16.1924	12.3265	13.685	18.7232	10.6958	9.640880000000001
3.2789800000000002	4.65369	3.5469199999999996	4.15804	3.76251	1.5897299999999999
0.0	3.19313	6.419980000000001	4.850169999999999	4.57167	7.21134
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
1731.46	1057.78	981.209	1307.26	1609.75	1231.04
8.623510000000001	11.479000000000001	10.5076	9.7811	9.6203	13.3685
39.8101	40.8796	32.9655	42.4055	36.5444	50.1821
56.5487	26.4374	32.4831	30.1177	56.7765	25.5883
59.1971	40.9884	59.5407	40.4837	61.7483	42.4731
0.0	1.58986	0.0	0.0	1.8209799999999998	0.0
0.0	0.841792	3.00885	1.27863	3.8566800000000003	2.1726799999999997
7.577319999999999	7.08505	5.144	0.67261	3.04314	3.42875
1.2368299999999999	7.5894	2.90647	4.94051	6.20909	2.79834
37.614000000000004	19.8628	20.9439	34.3942	32.3055	34.3484
165.644	115.161	107.38	111.36399999999999	137.638	134.309
1.75827	0.0	0.0	0.0	1.76535	0.0
915.8589999999999	1625.41	1664.13	1559.31	949.699	2165.55
249.601	224.437	234.81900000000002	205.572	220.895	203.766
1.7818599999999998	0.0	0.0	0.0	0.8945190000000001	0.0
302.065	305.651	89.094	86.8946	101.094	191.949
88.4011	88.2818	114.825	98.3363	121.90100000000001	111.397
114.10600000000001	43.4253	56.2442	60.0315	53.0915	86.2651
98.2703	128.275	122.538	98.2367	120.182	87.2726
73.3029	33.6717	45.6342	28.5561	37.2812	53.955
64.1973	26.0376	19.5141	25.5159	33.671	31.434
98.3128	76.3055	60.9657	46.3615	67.8625	70.6689
1.22455	0.536717	0.959203	2.4457299999999997	0.0	2.7705599999999997
114.95200000000001	74.5461	63.8568	67.9387	89.5053	86.2505
63.6605	38.9426	33.3635	39.6376	40.4655	55.4369
54.2822	37.1542	44.8496	39.6035	53.0077	38.6947
66.8324	51.3372	52.8902	52.2913	45.6569	45.9862
30.5272	14.9856	24.8687	25.201	19.6161	20.0297
0.9223389999999999	3.23407	7.2247699999999995	6.14045	3.70422	2.0868
26.9784	13.5138	16.6041	12.8291	17.4132	28.3395
93.8824	77.824	52.7562	50.2733	76.843	80.8079
520.448	307.607	233.697	312.122	427.926	328.398
0.899281	0.0	0.704415	3.59216	4.51452	3.05194
10.0236	3.9846199999999996	3.01281	4.6557	5.6171	4.08739
29.3643	44.6169	29.135	41.7049	41.2756	28.7893
18.9191	2.61859	5.06984	3.31457	3.49915	3.37931
195.43400000000003	118.432	137.77700000000002	139.161	129.67700000000002	126.884
2722.95	14252.9	17702.7	12352.7	10796.9	5803.67
50.3275	16.968	24.2597	15.464	17.4913	24.0871
21.1595	14.8387	14.917	30.9912	25.4938	4.78736
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
1.68615	3.32566	5.9435	8.419130000000001	3.80913	1.90746
0.0	0.0	0.0	0.0	0.0	0.0
6.78245	6.2285699999999995	3.79483	6.45057	6.48551	15.7107
84.3723	64.7152	55.4681	40.1219	78.6614	47.7232
99.0683	49.6244	33.2576	150.753	85.2579	48.0306
96.5941	78.3232	68.0967	64.3072	69.1006	61.4657
93.0165	68.7974	56.9224	92.8882	84.6359	108.514
168.128	134.132	108.021	148.403	147.942	162.414
3.7372699999999996	5.46011	3.41535	2.48808	3.75233	2.46622
5.13875	0.0	0.0	0.0	0.0	0.0
45.4786	35.7422	31.3244	55.3343	35.4273	39.9164
30.5873	19.699	18.0917	20.7789	23.1896	27.5403
69.6842	13.5744	21.2272	20.6187	20.4065	39.4152
87.0002	99.7296	71.6428	111.88	72.419	140.47899999999998
2.59252	0.0	0.0	0.0	0.0	0.0
0.0	3.9211	14.0153	5.95591	8.98227	5.060219999999999
56.5487	37.453	28.5457	45.1765	37.851	34.1178
0.0	0.0	0.0	0.0	0.0	0.0
487.426	305.387	336.324	376.38199999999995	227.053	229.895
3.88878	3.4088800000000004	3.04612	0.0	3.90445	0.0
2536.93	1987.9	1549.12	1596.1	2160.67	1558.02
74.7309	53.2869	69.0218	72.7714	62.7134	48.5787
1025.18	1558.87	1114.74	1275.22	1115.09	1485.28
57.8573	29.0628	40.228	38.9511	31.3297	38.2412
0.0	0.0	0.0	0.0	0.0	0.0
64.5676	36.4137	46.3322	31.8635	45.7875	31.1579
0.0	0.0	0.30122	0.0	0.0	0.0
26.7084	13.772	17.8443	15.6891	10.2532	15.107000000000001
0.0	0.0	0.0	0.0	0.0	0.0
619.4069999999999	527.587	575.9019999999999	413.537	627.189	555.8009999999999
0.0	0.0	0.0	0.0	3.5817699999999997	0.0
21.3514	16.221	15.0523	17.0576	19.2937	26.5693
1.63506	1.4332799999999999	0.0	0.0	0.0	0.0
149.376	131.733	92.616	117.773	110.557	100.572
615.549	523.832	449.485	522.185	578.7180000000001	466.89
153.389	170.88400000000001	121.536	122.42399999999999	156.226	120.515
214.988	153.121	201.293	172.2	131.536	138.703
124.01100000000001	83.6212	56.0419	69.8586	134.089	113.31
0.0	0.0	0.0	0.0	0.0	0.0
17.4406	13.1043	11.7098	9.95231	20.0124	25.3668
95.4301	265.551	390.27099999999996	267.427	212.798	346.462
0.877347	0.0	0.0	0.0	0.0	0.0
4081.1	7516.12	5540.54	6779.39	5693.23	5404.71
0.0	252.257	901.6510000000001	0.0	288.93	651.081
26.0033	15.1962	24.4424	23.0822	29.5892	33.3385
0.0	1.09677	0.9800559999999999	0.0	0.0	0.0
25.7606	16.7914	28.9743	43.9744	36.4754	68.7446
50.9592	34.1598	30.5247	18.625999999999998	23.0742	31.6498
0.603291	0.0	0.0	0.0	1.21144	0.682475
0.9466110000000001	0.414897	4.44894	0.630204	0.475213	1.0708600000000001
13.2639	14.6602	10.8415	6.14291	8.10624	11.0906
37.5352	30.1612	23.6847	37.4834	24.0775	18.8719
61.8194	53.4325	51.4713	54.1073	43.8386	66.51
49.8568	29.1361	25.3504	26.7865	28.9808	42.5478
34.6052	9.57939	17.12	9.70035	12.8007	16.4831
733.7489999999999	376.699	305.46299999999997	274.99	323.275	451.30699999999996
258.425	233.172	235.05200000000002	225.613	144.465	176.69099999999997
0.0	34.0122	0.0	0.0	9.7392	10.9733
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
19.4002	0.0	0.0	12.9156	0.0	0.0
0.0	0.0	0.0	0.0	1.64789	0.0
0.0	0.0	0.7423029999999999	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	3.28829
25.971999999999998	22.7669	26.0405	38.7314	32.3351	23.5047
59.7203	16.4237	19.0328	22.9976	27.6291	41.0651
811.283	42.7554	63.0392	7.5766800000000005	20.4046	365.084
1.56114	0.456161	4.4838	4.15729	2.0899099999999997	1.17736
5.3705099999999995	32.9543	42.0677	12.5139	17.5245	12.1508
0.0	0.0	0.0	0.0	0.0	0.0
1.5987200000000001	0.0	1.25229	1.06434	0.0	0.904279
252.46099999999998	252.257	275.197	195.108	262.341	251.645
479.314	281.7	212.25799999999998	274.681	356.833	241.845
363.81300000000005	172.528	170.52	194.56	230.545	156.86700000000002
277.4	102.266	129.968	189.856	127.545	222.893
0.0	0.0	2.81431	0.683407	0.515332	0.580631
7.17035	1.2571	6.73992	7.63782	1.43985	1.62229
8.6331	5.04514	4.50826	7.66328	0.0	6.51081
219.637	57.5754	38.2776	67.1644	47.4808	77.8682
14.6274	7.43693	16.2701	16.3601	12.6303	11.2522
0.0	0.0	0.0	0.0	0.0	0.0
7.002510000000001	9.64599	9.011289999999999	5.32789	10.0439	9.6191
70.7993	60.8986	70.0155	42.42100000000001	60.8662	44.5512
5.1235	8.98245	2.00664	6.821910000000001	7.71622	14.4899
38.6392	15.9677	19.0246	13.9644	20.5059	31.8464
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
6.97624	0.0	1.36614	2.3222	1.75109	1.9729700000000001
580.089	397.82800000000003	155.02700000000002	286.237	455.664	301.093
32.0592	20.7426	19.1332	27.4414	28.3565	29.3591
0.0	0.0	0.0	5.17206	0.0	60.4209
0.0	1.85483	0.0	0.0	0.0	0.0
15.7682	11.8477	11.027999999999999	11.2475	5.08878	15.9266
50.7829	47.4837	26.5192	49.5859	40.7901	38.2989
10.1566	0.0	0.0	6.761710000000001	0.0	5.74483
0.0	0.0	0.0	0.0	0.0	0.0
198.15900000000002	221.079	181.271	147.607	150.262	174.005
25.1365	13.6766	17.6528	15.0034	15.6649	12.7471
0.0	0.0	0.0	0.0	0.0	0.0
12.7374	4.96244	4.43435	13.1909	11.3677	14.4092
93.8174	64.7949	76.4573	66.8749	88.4867	77.1863
2.98207	0.0	1.16794	5.95591	1.49704	0.0
218.52	155.806	141.034	92.2052	137.512	192.365
542.433	725.518	538.597	600.177	616.2130000000001	789.3639999999999
0.0	0.0	0.7937069999999999	0.0	0.0	0.0
11223.0	8324.49	9467.34	11494.9	4333.94	7812.97
207.19400000000002	206.851	187.093	191.582	182.02599999999998	263.688
0.0	0.0	2.52799	0.0	0.0	0.0
12.3464	6.39525	4.83551	3.48708	4.6955	7.19504
25.4747	37.2183	37.692	30.1506	34.1032	32.0204
0.0	1.2012200000000002	1.07339	1.8245900000000002	5.503419999999999	0.0
0.0	0.787483	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
212.92	150.57	126.839	187.016	191.322	174.071
0.0	0.0	0.513079	0.0	0.657654	0.740988
0.8764559999999999	0.0	0.0	0.0	0.0	1.9829900000000003
5.80051	5.93214	1.89316	3.8616699999999997	4.36792	3.8277400000000004
27.3026	10.052	7.699110000000001	7.997730000000001	15.8993	11.119000000000002
35.8758	30.7794	14.3499	26.4251	21.459	12.089
0.0	0.0	2.2923299999999998	1.94829	0.0	0.0
0.0	0.5299520000000001	0.0	0.0	0.0	0.683909
15.5229	4.18684	9.35323	19.0787	20.3809	18.9111
627.158	760.165	697.466	721.654	633.572	508.01800000000003
0.0	0.0	0.0	0.0	0.0	0.0
215.827	189.19299999999998	281.76599999999996	287.373	216.697	651.081
169.71400000000003	127.816	170.386	188.84099999999998	161.59799999999998	137.908
0.339752	0.0	0.798392	0.0	0.341121	0.384345
78.4441	62.0731	60.1175	68.8791	59.1766	61.8783
227.225	147.168	172.886	152.238	127.148	155.539
140.539	82.1302	59.7606	60.5933	57.7859	81.7637
0.0	0.0	1.36338	0.0	0.0	0.984498
40.6631	31.0752	20.4178	18.0476	26.1712	25.9489
584.059	883.73	428.58099999999996	1014.63	950.426	532.216
34.064	32.6597	21.6797	12.7564	13.8943	21.6759
16.5623	14.5184	27.5685	16.5394	20.7863	21.0782
15.6154	29.3322	20.0949	19.3067	21.2778	15.1414
160.627	83.3767	74.8842	94.3371	85.7531	91.6784
51.1591	27.3279	27.5505	28.7373	34.510999999999996	45.214
24.5744	13.1124	14.2278	29.8754	22.5279	4.83476
0.0	0.0	0.0	0.0	0.0	0.0
6.54849	0.0	1.70983	0.968809	1.46108	2.0577799999999997
126.395	65.0549	55.8612	54.8112	68.109	74.1157
49.2148	59.3194	48.188	51.8773	57.6486	35.9564
41.9988	24.8848	26.8058	34.6919	41.3872	24.6355
176.3	70.748	68.6602	100.85600000000001	113.24700000000001	91.6752
5.96133	1.9002400000000002	9.339139999999999	5.77271	11.9707	6.13071
0.0	0.0	0.0	0.0	0.0	0.0
29.9414	4.3744	7.81779	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
305.388	234.239	244.96400000000003	271.733	299.248	252.46
9.61699	4.5393300000000005	11.5893	23.6399	13.3695	20.9216
0.0	1.96564	2.9274400000000003	3.98092	3.0018700000000003	1.6911200000000002
78.4827	122.853	61.4762	82.1065	90.056	114.15100000000001
120.02600000000001	102.47399999999999	121.929	155.65200000000002	157.541	108.906
0.599104	0.0	0.46928400000000003	3.19082	3.00759	2.03322
40.4676	33.5029	31.6987	35.9216	33.8589	25.4329
63.1074	66.3835	63.2738	70.5828	65.8962	77.1017
46.8638	44.5451	92.4355	65.406	84.46799999999999	71.538
38.0486	33.3531	80.6759	53.2819	54.6683	79.4062
50.0187	31.3186	20.8621	22.4882	26.7407	27.1896
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
44.0938	41.1952	60.6251	48.668	50.0967	56.5758
191.547	108.786	212.38099999999997	118.541	218.05200000000002	219.74
39.8159	18.8362	27.7228	21.879	26.0163	35.7475
195.614	165.75799999999998	225.753	123.28399999999999	179.38099999999997	170.392
361.207	213.333	200.66400000000002	175.66400000000002	282.928	228.94099999999997
3.91865	1.84965	1.4167	2.00679	2.4212	1.023
24.5346	21.5068	16.2153	15.3129	19.2449	14.7447
4.76967	1.7421099999999998	3.11344	1.5877	1.1972200000000002	3.5971300000000004
124.307	42.4969	47.2247	59.5849	50.5471	76.6391
7.533239999999999	5.28287	4.72069	4.01219	1.51272	5.1132
185.69099999999997	111.065	152.083	120.55	139.05700000000002	140.429
47.461999999999996	37.2254	39.9169	50.5563	47.6533	37.8667
0.0	0.0	0.0	0.0	0.0	0.0
75.8953	31.6014	59.4495	32.8426	30.4805	57.9534
22.7187	9.95752	80.0809	15.1249	34.2153	0.0
0.0	0.0	0.0	0.0	0.0	0.0
11.8262	8.293389999999999	1.8527099999999999	6.29858	4.74953	6.689189999999999
25.2061	5.52388	18.757	57.055	17.7154	32.7917
26.4494	31.5321	93.6458	128.191	116.84700000000001	68.2199
0.0	0.0	1.35248	0.0	0.0	0.0
131.648	55.4818	83.2904	77.5317	124.553	80.1918
902.298	913.008	484.274	608.118	654.286	951.418
272.215	224.986	321.873	165.692	213.44299999999998	195.03099999999998
0.0	0.0	0.0	0.0	0.0	0.802483
36.3346	31.8507	33.015	27.0924	39.3995	47.6802
23.5917	5.81635	15.5922	15.7061	16.2847	13.3441
17.0765	9.9794	10.4037	7.579060000000001	20.9553	8.58568
151.458	312.002	160.162	302.498	243.30900000000003	214.171
41.6132	33.0038	19.1437	23.7462	27.1908	38.8556
15.5351	5.83628	3.4768	17.7299	2.22825	10.0424
2.43873	1.06889	3.82056	1.62358	2.44856	4.13823
14.8572	9.302660000000001	8.72834	11.3042	9.58955	14.4062
0.0	0.0	0.0	0.0	1.1650399999999999	0.0
12.5117	5.48385	19.6011	16.6593	25.1243	21.2309
4.99435	1.25086	8.38312	4.74996	7.163539999999999	2.42138
15.2086	10.9791	13.3145	21.4413	26.9468	15.1806
0.0	0.0	1.59115	2.7046900000000003	2.0395	4.59587
0.0	0.0	0.0	0.0	0.0	0.0
160.95600000000002	34.8152	68.77	69.5818	56.6666	115.87
66.8492	53.5767	35.9065	66.1212	44.1065	66.9807
14.2628	2.67915	1.91524	1.35649	3.6823699999999997	6.68445
0.0	1.5948799999999999	0.0	0.0	0.9133709999999999	0.0
0.806078	1.41321	0.0	0.0	0.809326	0.9118780000000001
1.181	0.0	1.38763	0.0	0.592879	0.0
29.0188	19.5325	27.6016	20.0092	17.6896	36.3449
47.7693	45.5155	42.8411	36.8722	34.0599	43.8579
4.98383	5.3396300000000005	8.24152	8.11059	3.8919300000000003	11.2759
123.556	74.9829	96.7827	56.9473	69.9793	100.35
107.399	64.2065	65.432	68.4873	54.1226	91.2382
81.558	60.1193	57.7144	40.1057	51.6444	68.1486
1695.29	1060.42	1981.74	1977.2	1163.36	1258.62
459.101	378.38599999999997	611.742	282.389	473.477	589.925
64.0015	37.4022	61.2737	29.6684	48.0756	38.6144
1.43011	2.50725	1.86703	1.90418	0.478624	2.69636
0.0	0.0	0.0	0.0	0.0	0.0
20.3731	20.0913	37.9013	13.5633	23.0121	18.7258
0.0	0.0	0.0	0.0	0.0	0.0
0.8015869999999999	0.0	0.627891	0.0	0.804818	3.62719
0.737871	0.0	0.0	0.0	2.22253	3.33888
1.5208	0.0	0.39708699999999997	0.67498	1.01795	1.14694
4.34917	4.76556	5.11011	2.8954400000000002	6.55004	8.61001
0.0	2.13777	0.636759	18.4005	0.816185	0.9196059999999999
5.8862	5.7331199999999995	3.5861099999999997	1.74165	5.25326	10.3581
51.7986	55.4966	46.5853	56.1974	46.2287	58.5973
0.0	0.0	0.0	0.51134	0.38558200000000004	0.43443999999999994
7.19425	13.097999999999999	6.93578	8.842239999999999	16.669	16.9031
34.2881	22.6455	12.8772	16.2605	7.545489999999999	23.9108
8.38165	5.87784	2.62617	6.69607	5.04925	7.58541
27.8896	27.226	28.7972	15.1915	23.5471	25.0967
0.0	0.0	0.170423	0.28969	0.0	0.0
0.392057	2.06205	3.07102	1.0440399999999999	0.787274	1.7740599999999997
0.0	0.0	0.0	0.0	0.0	0.0
0.260033	0.0	0.0	0.34623200000000004	0.0	0.0
1020.82	1203.43	1022.92	1047.06	937.095	1185.62
13.0381	6.12275	8.7539	8.060080000000001	7.9479	7.3747
50.2149	30.474	24.2054	27.0015	31.9956	49.1588
0.83654	0.733306	3.27635	2.2277	1.67982	3.78535
34.639	24.525	32.8727	19.512999999999998	27.0871	23.3605
0.0	0.0	0.0	0.0	0.0	0.0
31.8307	2.7222	20.6764	7.23601	18.7077	13.1739
2.76702	0.606387	0.812787	0.921067	2.7781700000000003	1.5651
43.7193	29.1262	22.3739	31.0464	16.9729	32.3123
1.36925	0.0	0.0	0.0	0.6873819999999999	0.0
1.19407	1.04671	0.0	0.0	3.59663	1.35079
0.0	0.0	6.30315	6.12246	4.61672	5.20171
55.9887	18.9984	29.7092	46.8935	40.8007	40.8628
