	Human_Muscle_Relative_Gene_Expression_Difference(RPKM)	Chimp_Muscle_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Muscle_Relative_Gene_Expression_Difference(RPKM)	Human_Kidney_Relative_Gene_Expression_Difference(RPKM)	Chimp_Kidney_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Kidney_Relative_Gene_Expression_Difference(RPKM)	Human_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Human_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Human_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)
LAS1L	111.81374547728772	89.3711609585534	98.81509356415884	123.8229681762329	84.70257331181944	91.47445851194765	102.33393224510283	91.54778890400884	106.11827885088833	95.71707396794028	86.90824578095666	117.37468025110304	91.68594748847642	82.62589285685135	125.68815965467222
ENPP4	67.46319363075544	131.56965271966993	100.96715364957464	65.43801195671767	121.35855979842086	113.20342824486144	60.12671259129522	132.3787510868224	107.49453632188242	113.95726963727766	122.42544537985245	63.617284982869904	115.62052216664101	113.70532324800149	70.67415458535754
SEMA3F	103.77861681594649	111.04232646389771	85.17905672015578	130.58571827594932	86.00927695193101	83.40500477211968	41.52818577207079	70.20679146713104	188.2650227607982	104.79940963782902	151.87165017114611	43.32894019102485	67.31059605088117	164.88855313047597	67.8008508186429
CFTR	300.0	0.0	0.0	291.2056325406815	2.298088322033583	6.496279137284916	37.04422402055907	218.26143513754292	44.694340841898054	124.56489204777716	64.24907383952161	111.18603411270125	134.2233893974441	93.54618349114726	72.23042711140863
ANKIB1	69.37204619670113	119.75848879084108	110.86946501245778	95.62787824557113	98.55099535342869	105.82112640100017	90.03820431104621	121.71549502113477	88.24630066781897	107.2165553549845	119.32845113984544	73.45499350517002	116.79222456124859	99.89922720162012	83.30854823713129
CYP51A1	92.30852882253114	140.1693797238543	67.52209145361459	115.04515269695813	112.69188661865186	72.26296068439001	98.39071325106801	108.49045062510886	93.11883612382313	116.28240543120525	101.30863185590144	82.40896271289331	100.64250786848443	109.73541485161726	89.62207727989825
KRIT1	87.47423716531608	115.72923999601285	96.79652283867107	122.44201878302745	120.65875725724942	56.899223959723166	98.5763663060712	111.87097306827845	89.55266062565035	109.65281973160164	119.18630357428954	71.16087669410882	94.23848093899652	122.62964311297947	83.13187594802403
RAD52	53.339071300255455	159.8785796004962	86.78234909924835	102.58036297027124	106.12469338424208	91.29494364548668	103.12851645321541	95.52703256101968	101.34445098576492	114.82358327914781	99.43818068744642	85.73823603340583	116.33461921375276	94.40020426644888	89.26517651979835
BAD	87.28160647081744	133.98681484695425	78.73157868222832	98.02469762508449	111.35364038825821	90.62166198665732	112.93067272735564	100.18305834194818	86.88626893069619	126.94159370311917	91.1837726802238	81.87463361665708	135.86991809033464	120.30914111865201	43.82094079101335
LAP3	49.33867133681707	202.4049254222588	48.25640324092415	41.58300309374824	157.2011366078935	101.2158602983583	77.79782881848928	131.22300105402084	90.97917012748992	83.80758330936698	131.02247286975864	85.16994382087442	89.50852856343306	133.88383093738076	76.60764049918615
AOC1	35.64561842907658	59.37609642106857	204.9782851498549	61.33751409664181	63.445110181283646	175.2173757220745	0.0	9.348641546171436	290.65135845382855	9.00269343319226	14.132110343953237	276.8651962228545	0.0	300.0	0.0
WNT16	98.72689400210804	67.8216031038461	133.45150289404583	47.01055173765434	194.9531094549524	58.036338807393285	41.50396992956086	143.0377518577594	115.45827821267976	68.05856112309185	120.50354985808723	111.43788901882097	33.04943582055879	97.85526466242102	169.0952995170202
HECW1	86.10688346937859	42.18224626949308	171.71087026112832	23.86613827396677	69.98386886722045	206.14999285881282	59.34467950550732	68.57874450458262	172.07657598991003	90.94491690345976	101.98830118661999	107.06678190992025	55.745513089005236	100.0603507853403	144.19413612565444
MAD1L1	138.26341634238767	121.96343396848715	39.77314968912521	94.84368656110436	117.3204451523575	87.83586828653821	98.53714039772215	91.22539386868588	110.23746573359199	118.13931837381149	82.90689355377432	98.95378807241418	113.19520624990491	94.89670091421995	91.90809283587515
LASP1	113.97456910351549	82.47615953005565	103.54927136642884	84.34645521817015	110.83539330673831	104.81815147509157	69.75959623579874	85.98209477099445	144.25830899320684	103.95115912270406	85.26991998417954	110.77892089311645	75.55004310315383	86.84956513933415	137.60039175751206
SNX11	56.248081663172215	89.20046649020279	154.55145184662499	73.87251767217708	76.71637440639986	149.4111079214231	78.67023129233935	70.89263229199106	150.43713641566956	94.31700048360993	91.72041759794752	113.96258191844255	77.15852712701128	89.93291692734012	132.9085559456486
TMEM176A	118.65707453295262	133.1397473785104	48.203178088536944	102.03013702233883	152.795265618047	45.17459735961417	72.81192760846358	133.83684433513085	93.3512280564056	79.49665872089084	120.64094511438337	99.8623961647258	105.7066254922792	109.05999013400725	85.23338437371353
M6PR	79.8750122569363	127.07725887084189	93.04772887222178	75.90612755960896	104.83973102517643	119.25414141521458	61.837179517232286	119.07389323737681	119.08892724539093	88.26315247031184	116.7299528502803	95.00689467940788	69.97391796075173	115.1930130642194	114.83306897502882
KLHL13	103.98608530452604	60.139020253469525	135.87489444200443	54.89948104552306	124.37231743988617	120.72820151459085	70.00003497819195	103.9141186774653	126.08584634434277	111.10821462900722	89.71665276454226	99.17513260645052	77.25582724351995	83.73118297153057	139.01298978494947
CYP26B1	39.44411525490669	80.63340019733803	179.92248454775526	230.19662886365296	46.6312549047862	23.17211623156085	149.44092092061007	57.97655875497557	92.58252032441435	137.49454632207892	107.52548337683501	54.97997030108608	93.11150063518085	117.6425968659687	89.24590249885044
ICA1	72.10305189745118	56.56053937547082	171.33640872707798	129.474249129894	111.43252457031316	59.09322629979285	164.69772489617387	88.54005429637375	46.762220807452394	128.58653450306144	106.36062981999336	65.0528356769452	108.74034693089575	109.56319486000301	81.69645820910125
DBNDD1	61.701775107237225	135.06641954629174	103.231805346471	52.53577035874041	144.1998308876727	103.26439875358689	102.49123297075575	78.94505409275978	118.56371293648442	125.52048999035483	70.07584590689152	104.40366410275368	116.89542187205242	69.03106524233989	114.07351288560763
ALS2	52.27482974248987	151.00546773811678	96.71970251939334	91.70330601384272	88.56610293910788	119.73059104704942	78.18935630925853	124.47238463814487	97.33825905259657	94.60808132259956	92.19024881792109	113.20166985947932	60.10319355661841	98.22437990303521	141.6724265403464
CFLAR	89.27103532801164	183.4855282034933	27.243436468495112	94.6571256228258	109.66886502578654	95.67400935138768	172.02571057283683	66.59234249004979	61.381946937113405	106.13171111326771	105.25482676839806	88.61346211833425	125.16704495397752	86.00908950991301	88.8238655361095
TFPI	56.34868572224146	223.3942400861261	20.25707419163245	70.38327200344081	154.65351257473048	74.96321542182866	39.66441414935366	44.0593776268967	216.27620822374956	87.29033504603449	65.42366983789238	147.28599511607317	75.9654924202614	84.70134535297417	139.33316222676447
NDUFAF7	116.04221651995917	81.41592920353982	102.54185427650103	103.47671513185239	93.94473638775476	102.57854848039285	108.80595114963366	67.30461083103827	123.88943801932805	136.96353045018836	63.726037838702986	99.31043171110868	115.1411820783211	66.83159261575862	118.02722530592027
RBM5	100.47054315657962	101.41825676688777	98.11120007653268	118.91858813939915	99.89052355625262	81.1908883043482	106.05517350145446	107.46858437922266	86.47624211932289	98.53650484585852	111.03420709106686	90.42928806307461	98.6506409806372	104.24087349205647	97.10848552730634
MTMR7	97.12563463317748	66.34509353924886	136.52927182757367	127.10495140143917	55.81378801183523	117.08126058672563	94.77982784755167	95.20494308321132	110.01522906923702	93.89175682888981	94.56863049075503	111.53961268035515	63.87784934687236	86.23214223401898	149.89000841910868
SLC7A2	90.90628667618942	125.02267641141012	84.07103691240049	107.20963983638556	125.0238184101558	67.76654175345863	21.53514553464858	83.2776715530622	195.18718291228924	33.050749143422955	156.88227094212036	110.06697991445668	31.9731742066335	128.8592660286254	139.1675597647411
ARF5	118.29311509087772	111.03675297288136	70.67013193624099	115.62352519046782	106.50250549133868	77.87396931819346	117.11325870933027	96.07315410981448	86.81358718085525	107.68700852987196	88.03846559192534	104.2745258782027	98.28140302076778	112.42386939531947	89.29472758391279
SARM1	127.39282411541294	52.84033847387204	119.76683741071503	161.41174736442815	112.83142578077343	25.756826854798355	65.25353579695754	88.17162323493632	146.57484096810614	74.74678507325602	84.99710393167479	140.25611099506926	60.90250345984736	86.93118034985075	152.16631619030184
PLXND1	110.20096781566922	95.02033180588501	94.77870037844578	134.22249824540145	107.28072337657748	58.496778378021084	56.47121833651845	90.94507697942753	152.58370468405406	122.18832829427255	97.59965806102431	80.21201364470313	92.82490761141108	108.06758303826763	99.10750935032128
AK2	27.78379512625631	222.53203852337356	49.68416635037014	44.52559095082969	126.25940060856773	129.21500844060256	50.54107003099719	130.72726251541852	118.73166745358425	50.39045117575861	142.54963016418287	107.0599186600585	66.80826818737485	136.62562914344093	96.56610266918423
CD38	103.90668996509204	82.34600635462506	113.7473036802829	12.858240243697153	163.5180428352853	123.62371692101748	8.080213664737597	97.5950414864796	194.32474484878279	49.60554141274757	118.85736232287971	131.53709626437268	52.46973165322849	95.80433271287284	151.7259356338987
FKBP4	84.89920337503114	127.06912828871948	88.0316683362494	81.01457619163719	114.9585355440355	104.02688826432728	91.75491143120016	75.17612722187438	133.06896134692542	88.78219302793063	111.32948580010935	99.88832117196	72.86711418046781	110.34836711551783	116.78451870401436
KDM1A	103.10681795125791	103.36606599393707	93.52711605480496	107.220457813095	116.18332685285566	76.59621533404935	98.81715496809684	102.22912530968775	98.95371972221538	90.43960180824632	111.66396016927011	97.89643802248358	81.8448420685249	108.86894199492359	109.28621593655153
RBM6	121.830204045772	137.848534120053	40.32126183417502	141.61270315866176	133.52286085302003	24.864435988318178	143.52949646057894	114.80885106481409	41.66165247460698	129.05404024387482	126.54788472928418	44.39807502684097	132.31264835045914	124.98989226844095	42.6974593810999
CAMKK1	101.49048872197844	148.89002524742963	49.619486030591894	136.87366726005442	95.44263824855388	67.6836944913917	77.64516156034298	83.19365334599681	139.1611850936602	70.52114195063108	95.6068384025223	133.87201964684664	41.39469477719757	119.08947268315333	139.5158325396491
RECQL	72.24195330996483	169.10840344784617	58.649643242188986	95.54137623973942	138.92183598837505	65.53678777188551	88.29092063198108	115.85619663638668	95.85288273163218	93.30903999093772	136.34804238079536	70.3429176282669	85.67971278501622	120.93154535079866	93.38874186418512
CCDC132	63.53556608353942	110.3819755268628	126.08245838959775	88.3523595558649	97.81978647388232	113.82785397025279	87.56210504335797	89.04701291440628	123.39088204223575	103.46912176459301	104.9769742225866	91.55390401282037	78.52536543422184	116.24884144230666	105.2257931234715
HSPB6	117.80542421951255	91.76278414292186	90.43179163756558	65.55197042935413	146.29872387431743	88.14930569632847	21.188388283263404	70.74094262070733	208.07066909602926	64.20682256274723	64.07550800452853	171.71766943272425	71.34279107939322	41.47750923402176	187.17969968658502
ARHGAP33	144.2619951814893	110.0160722875681	45.72193253094261	88.23063770220875	62.066568595903014	149.70279370188823	100.71835516716115	100.98831565789862	98.29332917494023	91.46881157020964	92.88847892399143	115.64270950579893	93.91193548536708	118.21427365284718	87.87379086178572
NDUFAB1	79.49024634906046	87.30246523762317	133.20728841331635	60.02423399806286	73.04632423196792	166.9294417699692	71.13028973266881	76.25148385646074	152.61822641087045	74.54827085444926	76.66008965910027	148.7916394864505	71.73075659991731	90.31775359852972	137.95148980155298
PDK4	113.3632875370026	159.24500181148082	27.39171065151667	50.816723818139906	231.6126380207176	17.570638161142462	72.68361008759243	184.83893614578767	42.47745376661988	98.74390964475415	171.12830865899622	30.127781696249574	159.74517152881637	109.7620193730903	30.492809098093332
ZMYND10	114.98337165086664	101.2198877184615	83.79674063067188	168.508643160755	34.96940582511582	96.5219510141292	104.58121909681093	101.31062492365932	94.10815597952971	101.62617011576751	92.32990353228125	106.04392635195121	88.0380861882063	73.82582601812237	138.1360877936713
ARX	26.607361102762923	95.55388077958253	177.83875811765455	300.0	0.0	0.0	0.0	0.0	300.0	103.97044052200776	53.57550068796658	142.45405879002564	74.27230914895132	78.13566819368286	147.59202265736582
SLC25A13	137.91176382696847	129.60652634091136	32.48170983212015	55.64553094236727	128.52498927033278	115.82947978729989	66.745930812492	95.94808414074521	137.30598504676286	82.1137390388322	117.22259111786445	100.66366984330341	99.12390429010772	116.75073770622666	84.12535800366565
ST7	107.08026840510556	77.52255024259226	115.39718135230217	100.38611648383011	101.83780090497625	97.77608261119362	106.24798720667701	122.04487694590198	71.70713584742103	100.34978406268284	118.82764637043175	80.82256956688535	94.43032763726103	111.76753751068769	93.80213485205124
CDC27	72.83627054016483	148.14731316719406	79.01641629264114	93.1842069448384	106.37798981082636	100.4378032443352	91.51255466706473	114.8256054604911	93.66183987244416	106.98676931462052	113.67806921923969	79.3351614661398	88.51928442457067	103.55445151152615	107.92626406390315
SLC4A1	288.56295411106294	1.633181118111713	9.803864770825344	98.22326518478904	61.932256282058106	139.8444785331529	248.8454928300647	18.41620028906642	32.738306880868876	163.70331891153364	0.0	136.29668108846636	181.96965004145812	0.0	118.03034995854182
CALCR	116.42048310104376	72.5084352171588	111.07108168179751	33.115436531458606	82.45241939396459	184.4321440745768	0.0	0.0	300.0	73.63028917892494	66.057891610754	160.31181921032106	0.0	0.0	300.0
HCCS	113.24376990001169	85.3479907230336	101.40823937695464	137.56432053368619	77.41700417973037	85.01867528658346	79.8202767895239	86.36415543483115	133.81556777564498	101.94878448675355	102.12779527047091	95.9234202427755	77.47981406233284	100.56968143058225	121.95050450708496
DVL2	92.7223413065999	95.44173426655392	111.8359244268462	123.83817025897119	83.44567372862079	92.716156012408	115.63082220441478	104.07003884644794	80.29913894913726	104.46854639629596	102.80456792317831	92.72688568052574	119.11763661969471	97.33284876373443	83.54951461657086
UPF1	74.71792921927437	118.85837990334771	106.42369087737791	73.10509621051166	90.99110643164892	135.90379735783947	84.55677156434633	95.07696455249727	120.3662638831564	80.37048150272184	102.62049920743424	117.00901928984395	70.75100354978302	100.22224569851372	129.02675075170328
SKAP2	64.41045589635326	140.87564196618726	94.7139021374595	76.15925127120248	114.44937667537458	109.39137205342296	90.53198659705353	128.2744622142456	81.19355118870088	121.12072236766058	106.18627805016776	72.69299958217165	89.83507253711909	136.72187207829637	73.44305538458454
SLC25A5	194.9923715329656	65.78356740514384	39.22406106189065	109.48841106214996	79.71667031935795	110.79491861849209	118.06990351500914	83.53719885072918	98.39289763426167	110.44953143703071	94.10448494850888	95.44598361446039	101.26309249844685	96.64811357451556	102.08879392703756
CCDC109B	127.25987263284286	73.33421606018231	99.40591130697484	116.04618908777428	136.45494330444728	47.49886760777836	7.58900168033312	136.40060183062127	156.01039648904563	66.10707849772876	131.95656078281806	101.9363607194532	52.91907326618307	137.64815512515648	109.43277160866049
POLR2J	79.35352275067106	78.78776395060126	141.85871329872762	57.30935587065512	86.34983019277581	156.34081393656908	36.25960517138761	93.10148529473916	170.63890953387323	31.04833101469301	89.12589641795341	179.82577256735357	53.11214031740759	92.51540013558014	154.37245954701228
DHX33	61.161944601732706	175.79753476965877	63.04052062860854	106.52639270922552	113.4141924091326	80.05941488164191	75.00706807713193	118.57501229489047	106.4179196279776	89.88496295120618	115.37962211247827	94.73541493631552	69.79674425336555	96.47496559853846	133.728290148096
MEOX1	172.94090544091415	68.42967110495056	58.62942345413534	267.8383257113456	32.1616742886544	0.0	0.0	154.73752774293158	145.26247225706842	0.0	0.0	300.0	88.70633190962259	80.01156886689375	131.28209922348364
THSD7A	96.60656798625524	102.03477248037571	101.35865953336905	137.68703146602752	90.53782639210681	71.77514214186569	29.695966354445257	110.15787081309489	160.14616283245985	71.53923236002345	111.54229476858517	116.91847287139142	44.64926164384272	106.10325426529631	149.24748409086095
LIG3	91.98066780473148	138.48276498527682	69.53656720999165	110.93982676058832	109.019313773537	80.04085946587468	103.77007503786717	95.57895755663573	100.65096740549713	129.56442429225703	95.9199144791191	74.51566122862383	95.91968057430095	103.61772304677098	100.46259637892807
RPAP3	70.21664375119751	117.82701616420064	111.95634008460192	96.25806701916154	108.21773791406768	95.52419506677076	98.1057622594302	114.77835134161074	87.11588639895905	104.32060796073411	104.93036152032009	90.74903051894584	88.40551981441179	91.48089409992109	120.11358608566711
ACSM3	66.89479913081631	76.9081088992614	156.1970919699223	85.81671036017082	108.27580607264542	105.90748356718377	48.89152420817169	61.02091351470178	190.08756227712652	51.20775245436234	118.39881264233082	130.39343490330683	126.77856330856021	85.84108500581831	87.38035168562146
AC004381.6	40.381602292295085	101.09458494713557	158.5238127605693	84.91334434086959	107.97543486804695	107.11122079108341	86.68520519088696	89.11606072762768	124.19873408148536	115.36407587958566	127.91452966132175	56.721394459092544	88.7398469510673	139.7180341073809	71.54211894155176
CIAPIN1	112.26924573716954	97.3900787173367	90.34067554549372	93.11349661930642	96.37301806081851	110.51348531987506	104.73748752563532	88.88570365291365	106.37680882145106	123.61282122327677	96.01816802188264	80.36901075484063	99.39153483067454	100.63215377474432	99.97631139458116
SPPL2B	80.41152685302366	89.85309862984214	129.73537451713426	112.01894682935804	69.39951924295082	118.58153392769113	97.89042322893059	60.188200349193934	141.92137642187546	73.71453004002682	74.65626114585542	151.62920881411782	68.94336664677253	75.50167725093677	155.55495610229067
FAM214B	59.846802201422314	124.51018117115606	115.64301662742163	104.92153781031313	112.38012494318869	82.69833724649818	80.92330814610564	142.52513298737875	76.55155886651556	89.15783791462049	103.30768563520294	107.53447645017656	107.72822663435552	98.6230803611959	93.64869300444859
COPZ2	116.58384877390426	66.24489086096862	117.17126036512713	87.71390158078468	75.51503131115018	136.77106710806507	60.360058233301	39.92727089285673	199.71267087384228	63.26948335515211	70.24927260669338	166.48124403815447	117.74252683454662	60.75580348440728	121.5016696810461
PRKAR2B	214.7847430790353	58.563343542977954	26.65191337798673	86.27497817960189	162.8634622733718	50.861559547026346	95.40252914270184	116.31769599295805	88.27977486434013	102.52516391917949	116.53615783673217	80.93867824408835	72.69363169831541	126.40812188972271	100.89824641196185
MSL3	71.42258231009427	174.78854988434293	53.78886780556279	89.0748197971719	117.6915328419799	93.23364736084821	105.35264833650906	114.94769125219663	79.69966041129432	112.1400148381839	117.69416900331342	70.16581615850268	89.97307100013924	129.01329642868018	81.01363257118054
CREBBP	85.97442986516366	127.65209800576345	86.3734721290729	103.97598871476342	98.62775237671396	97.39625890852264	86.92894752628797	119.95514494586732	93.11590752784473	95.40816587842677	104.0707751368604	100.52105898471282	77.98328447354469	100.36101709069287	121.65569843576245
BZRAP1	188.4148093555128	62.25603318161607	49.32915746287123	106.76503177262913	100.5468370246707	92.6881312027002	78.67877474732217	120.14685605224842	101.17436920042944	116.43079107290836	94.37825026958912	89.19095865750256	78.06143763444068	111.6759410769299	110.2626212886294
MPO	25.12703955777955	265.045066269971	9.827894172249474	43.50035036720979	256.4996496327902	0.0	60.98780293745559	217.44721610875754	21.564980953786854	108.52234121844293	185.36242022830515	6.115238553251881	99.42312499142201	186.1122238693935	14.464651139184525
PON1	300.0	0.0	0.0	239.3735558729273	0.0	60.62644412707272	182.69697981919103	117.30302018080904	0.0	236.36761603505062	37.58291726324528	26.049466701704148	168.74685137294955	0.0	131.25314862705042
GCFC2	81.43115608025563	175.96367710551428	42.605166814230124	144.21676502425848	105.39380807209446	50.38942690364703	137.2127319859635	115.48281128921951	47.304456724816966	140.47029876253333	124.55311717584831	34.97658406161833	169.77009702192495	88.74507270384004	41.48483027423501
WDR54	67.8395928710599	63.50016884017261	168.66023828876752	80.85540994714833	66.02986243776829	153.1147276150834	71.65884042178907	100.4594789188748	127.88168065933615	91.57113478961723	88.05049817673206	120.3783670336507	79.97198868936083	113.30703249436338	106.72097881627577
CROT	79.76923177220797	115.02683238999015	105.2039358378019	51.127893586127485	70.29340587813142	178.5787005357411	132.49850722125387	107.87039382644564	59.631098952300555	140.17055846557741	120.14138211652745	39.688059417895175	95.42544202857064	125.18740035485972	79.38715761656961
ABCB4	162.36453416746656	63.5481046164782	74.08736121605521	169.05414794792193	31.336548196167495	99.6093038559106	44.67931785652904	81.31841805363081	174.00226408984014	96.03728526733056	104.47466255781666	99.48805217485275	131.8143515479846	96.0577782951664	72.12787015684897
KMT2E	79.13130344210879	123.72017029243551	97.14852626545569	99.97047353676626	97.3372396029236	102.6922868603101	85.38293464783622	111.63735748631566	102.97970786584814	91.39089559074988	115.3207808581376	93.28832355111257	78.44549380779657	104.54329308799765	117.0112131042058
RHBDD2	145.59897457430017	60.06335327788378	94.33767214781608	143.74510892396825	108.58921525762146	47.66567581841033	100.63366590035565	93.3835401774489	105.9827939221955	129.60647349362796	89.40927704508934	80.9842494612827	117.73247875621794	105.02795154631848	77.23956969746358
SOX8	118.14667011988311	99.12493520420263	82.72839467591429	157.04136979405087	59.11613757258634	83.8424926333628	62.968256365252	109.73260305654628	127.29914057820176	82.71213926149433	97.49611627281692	119.79174446568874	117.1506965185933	103.63927242895288	79.21003105245381
IBTK	79.15587379869748	100.41651134372451	120.427614857578	73.59241449861408	116.9263550314377	109.48123046994829	105.23221546070486	107.47402207580241	87.29376246349274	116.69916496275535	112.66964688403296	70.63118815321174	98.54821176839204	113.5569960440778	87.89479218753019
MYCBP2	77.6032921146552	107.25630255244425	115.14040533290056	84.0579584175104	95.43071202239463	120.51132956009494	84.34287295876005	107.48250365742753	108.17462338381243	98.34057639296509	106.1673360410625	95.49208756597244	63.29997740168204	103.05186008587359	133.64816251244434
FBXL3	75.95817856877606	129.5462805045582	94.49554092666574	91.68172614826092	107.23681192376175	101.08146192797732	83.12296941199972	114.07254941489585	102.8044811731045	91.57883666788412	104.83084751422358	103.5903158178923	75.6212153083298	94.52365263163178	129.85513206003841
ITGAL	105.10510750466746	142.1201440520157	52.77474844331687	83.9765597559643	181.70026866955868	34.32317157447704	92.62987605973775	156.55022366496917	50.819900275293065	45.651099181504215	190.8105007194432	63.53840009905264	29.12681368775834	220.8395476536728	50.033638658568854
PDK2	120.84986194932357	105.13910111820073	74.01103693247573	101.27307386612374	87.35774366870905	111.3691824651672	104.57238710562109	102.94538170508474	92.48223118929421	99.54347423165171	94.30297156451144	106.15355420383683	89.80995394177883	94.44528909359208	115.74475696462908
ITGA3	131.9892174706168	94.36610453258231	73.64467799680091	117.73410692853292	86.21967817543398	96.04621489603308	132.9134930688653	86.97497524542764	80.11153168570704	115.96176157741895	112.73321096966708	71.30502745291393	98.09021353799878	114.06879087562791	87.84099558637328
ZFX	65.71770208803218	152.90074371000847	81.38155420195933	81.21971394960065	112.08410624729117	106.69617980310817	77.31690380319237	132.34904386497107	90.33405233183657	90.97664819518113	119.36147263750208	89.6618791673168	81.11410310074008	95.25695536717022	123.62894153208967
LAMP2	83.80093008917808	143.71203071627795	72.48703919454394	110.74854004922324	89.12288979090587	100.12857015987089	78.2188715212396	114.55880743932892	107.22232103943143	107.08329227644786	121.10452541564467	71.81218230790746	128.71164325287444	104.68493859458947	66.60341815253611
ITGA2B	86.77847883160523	169.21037533496508	44.0111458334297	233.1727048173835	45.76868069200446	21.05861449061205	61.255087854846714	147.89609301014167	90.84881913501161	73.4774561059892	181.55592903479044	44.96661485922038	105.21869282877223	152.80710109467	41.974206076557756
ASB4	86.78988487523473	99.11454104309873	114.09557408166656	119.43916155542145	180.56083844457854	0.0	153.85388220948857	146.14611779051143	0.0	149.66980568739243	150.33019431260752	0.0	218.27256177312736	81.72743822687264	0.0
GDE1	82.56061931667973	117.09726775724096	100.34211292607931	85.06884893289795	97.83336217836109	117.09778888874096	86.67541653024333	104.57380816963209	108.75077530012463	105.53746579702515	104.79718177485526	89.66535242811959	90.36994020143348	109.31812376543195	100.3119360331346
C19orf60	122.95310830476969	81.21450821355253	95.8323834816778	113.9824492834008	100.52721122648099	85.4903394901182	125.48482390024473	69.85690686540576	104.6582692343495	93.98503385272264	71.18880791936488	134.82615822791246	119.41136814447646	105.67305240686082	74.91557944866271
CRLF1	116.35243975922775	153.36462651311967	30.28293372765255	169.88439974796455	126.36128143749958	3.754318814535846	32.98061279912587	182.72705079360446	84.2923364072696	138.54492386500453	154.01377774187497	7.441298393120498	154.34855079436554	126.17216169037222	19.47928751526223
OSBPL7	121.21046636483801	131.53713621515428	47.25239742000772	125.06705479473187	96.11372165744399	78.81922354782407	94.58113203078396	86.46752927627539	118.95133869294068	93.82637633135631	102.12078911765381	104.05283455098986	92.06511559684417	101.59432891416562	106.34055548899022
TMEM98	165.85043735479152	104.40364547249683	29.745917172711657	122.57469451937868	102.36082114333536	75.06448433728599	68.82065587336331	192.9041796779974	38.27516444863929	105.67288256335404	142.27841076057229	52.04870667607368	138.59316981317016	116.84456565839241	44.56226452843744
YBX2	201.43454176742503	53.56506286991699	45.00039536265798	180.23707899955483	12.239314010345447	107.52360699009972	179.25881547415267	96.90795104416297	23.83323348168437	238.4475759359133	46.63240845737581	14.920015606710885	241.46855434222405	58.53144565777595	0.0
MAP3K14	50.7787397825465	114.08007545676782	135.1411847606857	92.78753387223892	127.67946797331776	79.53299815444333	71.77152650982053	109.37606464714251	118.85240884303687	76.64033717582069	78.42886811247763	144.93079471170168	62.06509170295461	90.12152109105136	147.81338720599405
ABCC8	105.31258298916207	170.90350192403724	23.78391508680067	140.55042948779567	50.17978726132941	109.26978325087491	130.21128348790816	92.13853748503068	77.65017902706116	111.35464679835844	77.18590947943395	111.45944372220755	90.16327278448892	62.36550976389618	147.47121745161488
CACNG3	95.55055924359152	152.98286928014036	51.46657147626812	0.0	300.0	0.0	29.472331969121964	120.44804166385703	150.07962636702098	121.14245914533863	92.76730857026561	86.09023228439575	96.34482348699103	104.77445896225048	98.88071755075848
TMEM132A	61.45383964486548	116.63040572982719	121.9157546253073	205.6862988074582	63.676756327097536	30.63694486544427	62.13302799435454	59.541443428931615	178.32552857671385	106.55092880492043	67.0659250854768	126.38314610960273	121.88770839719247	90.07602828331109	88.03626331949647
AP2B1	84.45019958936409	134.91678693244765	80.6330134781882	90.98134769177481	122.00214178744304	87.01651052078213	80.86786995194983	119.13684982115431	99.99528022689586	108.30380600635416	117.99925679065213	73.69693720299372	76.77634797911233	115.83698070323187	107.3866713176558
TAC1	0.0	300.0	0.0	0.0	273.5542496605912	26.445750339408807	101.8432727400784	0.0	198.15672725992158	126.92732722207805	69.65322115262082	103.41945162530115	62.06663088044482	63.41829901787239	174.51507010168277
ZNF263	91.90337568716991	90.6241188746582	117.4725054381719	109.10400836207398	74.63785880118273	116.25813283674329	100.19878265691828	99.68449057008232	100.11672677299941	111.37274609088641	82.18093462164433	106.44631928746927	98.88313740362791	91.91162483219442	109.20523776417768
CX3CL1	161.27295717320226	138.72704282679774	0.0	197.5494365390056	102.45056346099442	0.0	30.259610900985166	269.7403890990148	0.0	169.0446169175825	130.9553830824175	0.0	138.12928989446095	161.87071010553902	0.0
SPATA20	151.89519056762842	91.5782480460816	56.526561386289984	137.51831113534746	107.40169006725229	55.07999879740031	113.42894555025165	104.92313300235985	81.64792144738853	141.98523115761	117.48560774771992	40.52916109467015	132.1087773566853	120.01824418822852	47.87297845508615
CACNA1G	83.05406875949106	82.27929249231559	134.66663874819332	250.04364428265973	18.232100867552	31.724254849788252	47.3749689843067	86.73341907947233	165.89161193622093	99.66253575565308	78.2005740760288	122.13689016831817	56.86186483864915	94.96413464775311	148.17400051359772
