	Human_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)
WDR90	77.46247296710798	100.75728450658248	121.78024252630959
JMJD8	111.72554974583302	127.11151470535538	61.162935548811646
CCDC78	104.1379167609697	121.802042420006	74.06004081902432
MSLNL	14.062075355165327	237.38566064862323	48.552263996211444
SSTR5	0.0	267.7249438455584	32.27505615444159
SPSB3	102.04168896153124	96.15419884096936	101.80411219749944
MEIOB	4.892969871417054	186.9006076309719	108.20642249761107
C16orf59	83.23367369090057	119.2057986639521	97.56052764514736
CCNF	67.54510680990565	84.148721079257	148.3061721108373
TBC1D24	94.7356810993446	89.10217671462968	116.16214218602572
AMDHD2	96.96478868373451	92.50869063073579	110.5265206855297
NTN3	38.53811887864476	29.811645592555603	231.6502355287996
CCDC64B	22.087454862062874	167.50928229679488	110.40326284114226
PAQR4	70.19866071540949	116.86720581964347	112.93413346494705
FLYWCH2	84.58306813423256	63.29617763380728	152.12075423196015
ZNF75A	137.7843702553006	98.57722068225628	63.63840906244316
ADCY9	83.48636023395099	122.66675573253143	93.84688403351757
SHANK2	43.74124280002505	117.53803926497024	138.7207179350047
CLPB	56.18514095506193	116.23905596804951	127.57580307688852
NEU3	73.10001688396086	91.35889550561627	135.54108761042286
CYB561A3	133.8799442626863	73.10612931187855	93.01392642543516
PPP1R32	182.90806493317427	117.0919350668257	0.0
ASRGL1	102.64401747058321	84.6740768245066	112.68190570491019
UBXN1	92.36386508326828	78.32657603688564	129.309558879846
LBHD1	106.8571932844514	104.73776265115526	88.40504406439338
TTC9C	106.1741096986399	126.75582185083117	67.07006845052894
TAF6L	92.54512190378104	88.96194886949306	118.49292922672592
NXF1	94.79397830923423	97.56625255793108	107.63976913283469
STX5	107.76898840950628	97.42334109533437	94.80767049515933
SLC25A45	189.0026105863851	103.95427484301791	7.043114570596977
RPL29	181.97926082190827	118.02073917809173	0.0
ITIH3	48.99186996674787	209.721424256534	41.28670577671811
SYVN1	89.41536146780842	106.0881866491108	104.49645188308077
ZFPL1	70.7976546237288	122.57299863250992	106.62934674376135
RPS6KA4	91.37493255339804	85.55452130751401	123.07054613908794
LRP5	44.19386834701676	98.91668796407403	156.88944368890924
TPCN2	108.57738950118541	49.03090093252909	142.39170956628553
PDZK1IP1	0.0	0.0	300.0
TAL1	74.1474870239776	217.4235113410496	8.429001634972826
CMPK1	102.62693533697629	99.66076517421703	97.71229948880664
BEND5	59.15700706581247	138.66488084750836	102.17811208667915
ELAVL4	64.85405380516028	113.52617229310908	121.61977390173062
COA7	45.3866623739565	113.81286990696408	140.8004677190794
ZYG11B	74.23488854913197	125.56204054952309	100.20307090134497
SLC1A7	191.3198798526326	73.6300649564676	35.05005519089981
C1orf123	78.2441778839784	4.239440695655407	217.51638142036617
MAGOH	102.85500721249805	116.52186296216809	80.6231298253339
ACOT11	100.62585383081351	81.7176308900882	117.65651527909829
FAM151A	97.31045488715687	95.85831269223422	106.83123242060893
PARS2	62.08603050198215	62.373269358285874	175.54070013973194
USP24	102.37304213224674	118.24272665668406	79.3842312110692
PPAP2B	74.54063241985409	135.84491374965913	89.61445383048682
NOL9	69.48830521058711	94.83623250694252	135.6754622824704
PRKAA2	71.66764968071675	140.7414379967043	87.59091232257896
KLHL21	68.5610286262779	117.16392499818058	114.2750463755415
ZSWIM5	101.52153300338907	84.40053152947863	114.07793546713229
GMEB1	105.22344439262557	112.43377681100644	82.34277879636804
SLC45A1	100.249229719578	102.99232169233056	96.75844858809141
SEPN1	90.13935608661527	113.88637617196244	95.97426774142224
AK4	16.392627239828663	146.95550015183125	136.65187260834014
JAK1	89.6007066360686	125.88520545794088	84.51408790599051
RAVER2	110.95760542125184	114.31168732585182	74.7307072528963
CTRC	152.83622230603982	147.16377769396024	0.0
LZIC	80.10879445738702	137.39610169802936	82.49510384458362
RBP7	276.59267900156254	23.407320998437445	0.0
FBLIM1	43.667761344491026	185.3672060505412	70.96503260496777
TMEM82	0.0	2.839064811013988	297.16093518898606
SLC25A34	149.22639088550548	60.68997416906732	90.08363494542719
DRAXIN	223.60882461058642	49.70025030137587	26.690925088037705
PDPN	103.0528505406509	97.4004795624414	99.54666989690773
LRRC38	104.20185360289484	107.03088067993336	88.76726571717184
DHRS3	43.94192854724315	103.86265448170148	152.19541697105538
MATN1	83.60337248579026	91.13534121730599	125.26128629690372
LAPTM5	37.1659653856271	197.26262702025457	65.57140759411833
SDC3	60.564471348668945	109.4096273439024	130.02590130742863
PEF1	148.2516594635221	121.68148863995908	30.06685189651882
SYNC	106.11424537028564	124.40712914912193	69.47862548059243
RBBP4	97.88315092810814	161.1504506165001	40.96639845539171
KIAA1522	26.66967269574166	81.60192010316729	191.72840720109104
TSSK3	207.22156542637325	57.83332622832999	34.94510834529675
TMCO4	52.15365825988433	89.89560658515026	157.95073515496537
UBXN10	115.60707664353296	133.72972068252474	50.663202673942266
CAMK2N1	83.29108351678123	92.3971790531937	124.31173743002506
ALPL	127.73817822867612	89.20141334719236	83.06040842413155
WNT4	61.153689808268986	39.41113239900712	199.4351777927239
TTLL10	11.102820760758267	210.74975533826517	78.14742390097655
SCNN1D	272.89203788953546	25.29276859305566	1.815193517408916
MXRA8	84.45593774151668	53.63962638000418	161.90443587847915
C1orf86	142.9904323725253	87.38694845450367	69.62261917297101
MEGF6	32.273725184711246	107.44423646973173	160.28203834555703
CCDC27	164.42845697135368	44.65394984894796	90.91759317969831
C1orf87	27.771979276272624	0.0	272.2280207237274
NFIA	72.44236224584091	148.9342259276752	78.62341182648387
OMA1	153.0052154189792	89.7499407251558	57.24484385586506
MYSM1	73.52461885081848	137.0057691729945	89.46961197618705
TM2D1	75.41439997235801	93.78549118730432	130.80010884033769
USP1	90.44191394251524	118.53614554285113	91.02194051463364
FUBP1	76.90738478204821	118.56221163517012	104.53040358278172
NEXN	57.05349477520743	123.06056272300545	119.88594250178708
DNAJB4	98.47148158428357	78.99518961743375	122.53332879828274
ELTD1	70.50181882632172	91.15841017316588	138.33977100051237
LRRIQ3	55.05361483468566	70.49673161900168	174.4496535463127
TYW3	78.71977822829582	127.13321039236227	94.14701137934193
SNX7	100.59391837049527	192.22792086003503	7.178160769469716
B3GALT2	68.91481639275598	82.08093111256456	149.00425249467946
NTNG1	62.63216124928225	52.54893206389545	184.8189066868223
FAM102B	95.67056992734484	121.22355945523631	83.1058706174188
HENMT1	142.68463637233495	79.71146613834749	77.60389748931755
AKNAD1	47.11717683654473	94.9203829510054	157.96244021244985
C1orf52	101.75883208826868	99.6988078644528	98.54236004727856
WDR63	0.0	136.82343867890597	163.17656132109403
GBP2	104.33490682114584	153.26113298069467	42.40396019815954
ATXN7L2	137.09621915048515	92.04158489515734	70.86219595435753
GBP4	109.65565616318973	186.4132726530105	3.9310711837998005
ZNF326	108.1459306081626	92.96827879566139	98.885790596176
HFM1	163.86806737532996	122.81151073916192	13.320421885508074
BRINP3	94.98258110359356	51.64878940599152	153.3686294904149
GFI1	300.0	0.0	0.0
KCNT2	83.57002496956375	97.72488574185051	118.70508928858573
AGL	49.270189335394136	112.88818869897266	137.8416219656332
VCAM1	24.75226917894709	116.27399847340536	158.97373234764757
EXTL2	64.80781935786347	97.3349838594875	137.85719678264905
SLC30A7	65.41962464853671	115.81063375440101	118.76974159706226
ZNF281	77.9804530663952	127.95505579194067	94.06449114166416
ARPC5	157.86624027730525	142.13375972269472	0.0
CADM3	106.43970688866564	101.4015738403398	92.15871927099461
NLRP3	91.50155202859641	134.078117162575	74.4203308088286
ZNF496	93.98366694603077	127.62570912476887	78.39062392920037
TRIM58	3.7654825108679097	296.23451748913203	0.0
SLAMF9	0.0	41.83840818473559	258.1615918152644
KCNJ9	70.41072496648448	93.68728472723522	135.90199030628028
IGSF8	102.26149577944446	83.096262305658	114.64224191489755
DDR2	97.49859907833289	117.06165621876158	85.4397447029055
PEA15	170.60542213113476	0.0	129.39457786886524
PEX19	93.74471466034312	112.82092979417328	93.4343555454836
NCSTN	79.71591532316805	121.37480968380154	98.90927499303042
VANGL2	59.947164518523046	85.82195259785799	154.23088288361896
SLAMF6	0.0	300.0	0.0
OLFML2B	48.775971337013466	126.38533661681124	124.83869204617537
FCRLB	151.4222119404023	148.5777880595977	0.0
SLC9C2	300.0	0.0	0.0
KLHDC9	69.91570728338769	95.06818768539306	135.01610503121927
C1orf74	101.94723398229064	145.79204345711284	52.2607225605966
FLVCR1	92.07664021829316	99.22004162302056	108.7033181586863
ATF3	240.96149674734377	27.630929828472528	31.40757342418369
RBM15	100.51246136743129	115.35894463413483	84.12859399843389
DENND2D	59.88704122636608	157.5308099509686	82.58214882266535
AXDND1	30.835403423552833	269.1645965764472	0.0
TDRD5	94.08692889077787	70.26261615230878	135.65045495691336
SNED1	24.56703341018852	74.98512154612436	200.44784504368707
BPNT1	60.58177809809091	121.83709107650648	117.58113082540262
SPATA17	128.0209835824598	99.40857350225544	72.57044291528476
C1orf115	67.16234022887753	144.8860100130345	87.95164975808801
ACP6	43.6131013931484	113.27832890088678	143.10856970596484
KIF26B	87.1356328369261	29.13337089637928	183.73099626669466
TFB2M	77.79761498937565	73.54554417510982	148.65684083551452
CNST	95.72170656710612	107.65994912068717	96.61834431220672
PPP1R21	110.27052975502592	98.59703233664052	91.1324379083336
KLHDC8A	83.38641916117278	70.36601437385023	146.24756646497696
PM20D1	13.666657407419924	60.58466182014748	225.74868077243258
PKDCC	29.407395422816435	237.3857569701475	33.20684760703607
HAAO	17.79830639633863	18.804280439541003	263.39741316412034
B3GALNT2	93.01803919814972	100.75356775763775	106.2283930442125
MAPKAPK2	72.12234106597171	117.0131975270682	110.86446140696009
FAIM3	118.3383021812025	181.66169781879756	0.0
PIGR	0.0	33.57399658626646	266.4260034137336
CAPN2	131.66180599872368	102.0825335035099	66.25566049776644
MRPL55	110.03204472791109	85.89901511460194	104.068940157487
C1orf145	45.27563331071087	28.5845117387558	226.1398549505333
WDR26	80.35232168340669	126.07303502872725	93.57464328786608
REL	76.19088745123133	126.00690076986693	97.80221177890172
PUS10	31.832850864384188	53.65984301425439	214.5073061213614
PEX13	89.28836056503361	109.15901422757052	101.55262520739592
KIAA1841	85.22858188179275	117.83284273665329	96.9385753815539
TRIM17	70.18861973246257	203.78339515117133	26.027985116366047
RFTN2	53.59664727674013	139.02528174976516	107.37807097349467
DISC1	113.0095118655866	145.65064371106448	41.33984442334889
CAPN13	196.00327780767287	103.99672219232711	0.0
LRRTM1	32.00973032184914	91.67957269621772	176.31069698193312
MEMO1	91.1992002939908	61.60252092332883	147.19827878268038
DPY30	60.64838418208298	59.71017303093833	179.6414427869787
TYW5	106.96434100712568	110.29144063802303	82.7442183548513
C2orf47	75.39027991113407	117.15517989107913	107.4545401977868
PQLC3	63.37729967785233	95.00870706261512	141.61399325953258
ARL5A	84.16060327244395	135.47312342522838	80.3662733023277
FAM84A	58.445947774906095	75.69633999906885	165.85771222602506
KCNJ3	88.96083224051644	106.42591941464077	104.6132483448428
NEUROD1	120.46287561867479	109.78380734583261	69.75331703549259
CLHC1	134.2802534096113	150.1163303216157	15.603416268772921
FRZB	55.864649164346446	28.85330285935735	215.28204797629624
DUSP19	39.38103053319975	162.69760957735164	97.92135988944865
CFAP36	85.2813373761518	114.42614847767227	100.29251414617593
NUP35	74.8259956399929	102.28798024583892	122.88602411416818
CCDC138	38.6701970768004	94.93172924795597	166.3980736752437
ZSWIM2	50.437054860087	160.39704803828238	89.16589710163063
FBXO41	90.32000665821394	104.56183628741589	105.11815705437017
ACTG2	89.17084919263539	81.8001850636542	129.0289657437104
C2orf44	94.47153881458993	123.81876113121677	81.70970005419326
SMC6	106.8033074067524	114.5413082887416	78.65538430450599
VSNL1	128.5911573413103	85.78126770457996	85.62757495410972
H3F3A	83.47360250133553	62.83131654709371	153.6950809515708
ADCK3	108.86113858953992	132.58034470187468	58.55851670858541
SLC16A14	75.57489445219933	137.49382135103824	86.93128419676246
SGCB	107.95994646502578	107.84294625235627	84.19710728261799
SPATA18	126.03465552497659	173.96534447502341	0.0
NOSTRIN	102.46368027299295	135.8716755587651	61.66464416824192
CFAP221	22.137550591539647	173.92060455309996	103.94184485536032
SGPP2	95.13767188290996	94.03014934649688	110.83217877059317
INHBB	61.420189952224746	73.8204212276746	164.75938882010067
XIRP2	0.0	0.0	300.0
BBS5	97.58777160282628	115.27493298166007	87.13729541551372
SMARCAD1	97.68707013315085	123.85242938862704	78.4605004782221
HPGDS	110.01497926673278	96.03077729943064	93.95424343383654
PDLIM5	70.47710794068989	115.48547833176934	114.03741372754081
PDHA2	80.16659455934513	219.83340544065487	0.0
STPG2	159.81716474544322	73.06841218569824	67.11442306885861
RPRD2	78.48945376529326	123.98699292380772	97.523553310899
ANKRD23	54.93962343782973	64.98668895630138	180.07368760586886
CTSS	53.90096181928886	103.78630866047516	142.31272952023596
MSX1	70.27991280979168	55.75413501819344	173.9659521720149
PACRGL	94.70253193469593	89.88338838696559	115.4140796783385
BNIPL	43.12425633945809	39.5089895605793	217.36675409996263
C1QTNF7	81.1711811468587	88.10216191036207	130.72665694277924
TNFAIP8L2	65.49178421433149	116.59280450890212	117.91541127676636
LYSMD1	77.00489654017503	111.54043105607767	111.45467240374725
SCNM1	129.46015868458102	96.34612224098944	74.19371907442957
TMOD4	120.37302019462484	105.3246598250068	74.30231998036835
VPS72	112.32303306550635	109.9536733786755	77.72329355581815
ERCC3	109.40518120212342	114.04836127091889	76.54645752695771
RNF149	107.96287573428882	82.84019461790959	109.19692964780154
IWS1	99.91026508197676	102.12795234446912	97.96178257355416
BOLA3	111.94705197810887	109.89243747635489	78.16051054553623
CDC42EP3	42.407329794311934	114.04272913167716	143.54994107401092
S100A11	79.73292504302809	122.1176597912281	98.14941516574383
DHX57	88.69802064472199	85.13650459231131	126.16547476296671
ARHGAP25	46.03797543557956	157.3894063590636	96.57261820535687
S100A9	168.66294344440064	128.44010249030347	2.896954065295869
TGFA	74.98305285876393	114.95437992746477	110.06256721377127
CCNYL1	94.85632817727505	107.07072141196431	98.0729504107606
NPPC	77.72068524709614	34.375858379222656	187.90345637368117
GNPDA2	90.85367424579573	116.4784066006628	92.66791915354155
ALPP	0.0	300.0	0.0
GABRG1	33.91231271971702	175.98334531051717	90.10434196976584
GABRB1	45.71646906868699	174.54012684826404	79.74340408304899
PAQR3	79.13872271349189	147.6056197958186	73.2556574906895
NIPAL1	117.36502189285152	182.63497810714847	0.0
ANTXR2	39.96165592933981	138.69649320592788	121.34185086473231
HELQ	86.29327759359762	118.7089079844653	94.99781442193708
MRPS18C	108.62534452179071	122.33449864480848	69.0401568334008
CGGBP1	85.62595552941737	124.58438496943086	89.78965950115177
FAM175A	84.56847903907739	126.40247754634004	89.02904341458255
GPR155	86.83988238327747	138.68159472970615	74.47852288701641
PMVK	128.47713218017628	93.00398601278016	78.51888180704357
PBXIP1	74.06022211429178	97.25827364257424	128.68150424313404
CLDN1	21.005495647399446	144.42841295589332	134.56609139670724
PYGO2	86.3065185180908	87.44373808985829	126.2497433920509
HIPK1	75.43045789268513	119.93062633133782	104.638915775977
DCST2	162.52810931643756	130.47745114671224	6.994439536850193
DCST1	59.11546324490954	138.68384769799135	102.20068905709907
COL6A3	21.35436424537996	98.73241775810314	179.91321799651692
C1orf106	60.32577778857914	103.44285791637628	136.23136429504456
KBTBD8	62.154269337395604	99.34139106280332	138.50433959980114
FAM19A4	38.021468938027446	148.34413534375963	113.63439571821291
EOGT	71.33156201575778	78.15152240315328	150.51691558108894
APOA1BP	84.57028546984891	96.7097147927175	118.7199997374336
POGLUT1	59.94311422834249	132.4169196509293	107.63996612072819
SLC22A15	99.02669629765738	110.86275236106735	90.1105513412752
IGFN1	28.436133527872943	159.69881434767524	111.8650521244518
ATP1A1	94.74569491910518	102.8289043935966	102.42540068729822
SLC15A2	42.0332825993727	117.80980651020427	140.15691089042303
EIF4E3	67.16256677483209	93.64682102085273	139.19061220431516
PROK2	0.0	300.0	0.0
LRRC58	60.52309016115063	124.3152871016998	115.16162273714956
FSTL1	75.49622190244347	129.94366915618392	94.56010894137259
LMOD1	131.7978608473167	99.15325804945304	69.04888110323027
ELF3	140.4377563759153	103.29010144712589	56.27214217695876
TMEM183A	38.60670615276572	92.10105428170532	169.29223956552897
TMEM169	85.4157610979024	114.66250985373709	99.92172904836048
IGFBP7	100.74101471425128	70.73687875169959	128.5221065340491
TRIM46	98.38153354853529	96.15839818617852	105.46006826528622
KRTCAP2	103.44494264588269	93.85561718111659	102.69944017300068
CXCR1	0.0	300.0	0.0
ARPC2	104.5090690830601	91.27252580167378	104.21840511526608
TSACC	0.0	5.907463193089082	294.09253680691086
CCT3	108.26578177526052	93.27485218085197	98.45936604388757
TMEM79	81.47610186982429	143.50797929744442	75.01591883273127
SSR2	94.23648769132235	98.09462381710682	107.66888849157084
RNF25	117.03878566479237	88.02361582289319	94.93759851231441
STK36	123.20378230107856	114.4098036145896	62.38641408433184
ADORA1	61.319065013108684	60.142006657436596	178.53892832945476
NEK10	79.1214864280529	118.93260163184438	101.94591194010275
CCDC141	94.50070948970523	143.93989452775523	61.55939598253952
CRYBA2	165.81201451342423	0.0	134.18798548657583
IHH	39.17009186686894	51.90776909939201	208.92213903373903
KIAA1524	90.4462623790166	139.8731770145843	69.68056060639917
EOMES	122.52565116326441	80.44570530537239	97.02864353136323
CWC22	84.96181122087988	100.2003242904484	114.83786448867173
AZI2	97.86177697964023	123.63108169972354	78.50714132063624
TGFBR2	61.38616421725498	137.60280146107974	101.01103432166532
ANKZF1	78.00512856849227	58.36548692414135	163.62938450736638
HDAC11	72.17554384874406	65.4878046763245	162.3366514749314
FBLN2	15.074876966133205	242.32981608117842	42.595306952688325
GLB1L	86.3466522786892	39.33006516867957	174.32328255263116
STT3B	92.89731475960936	105.87013042014736	101.2325548202433
CHCHD4	62.32950356579846	111.05190685635009	126.61858957785144
NFASC	64.22007004988404	105.9969519807527	129.78297796936323
SGOL2	211.60238652205638	88.39761347794358	0.0
SERPINI1	61.328863679607196	79.83964134489133	158.8314949755015
CLASP2	92.39810730505312	105.59189087137327	102.01000182357359
SUCLG1	101.27569896014312	109.42269571901689	89.30160532083995
NUAK2	76.29289305198309	91.92982970197392	131.777277246043
PRKCI	118.85906234108373	116.68339669968415	64.45754095923213
MNDA	39.448317455884556	60.98047021808528	199.5712123260301
IFI16	73.68917477097185	159.44792039315107	66.86290483587712
AIM2	34.345627501691176	80.94897795395384	184.70539454435504
EFHB	123.96468018114517	65.39597635796595	110.63934346088888
EIF5A2	51.321497339436604	90.2618208235456	158.4166818370178
SLC2A2	0.0	0.0	300.0
RPL22L1	127.63727673319991	112.48173258594514	59.88099068085495
FABP1	0.0	244.02281221748967	55.97718778251034
PPM1L	55.66760505734929	111.83935364229296	132.4930413003578
ICA1L	110.00219066775536	142.91849577940832	47.07931355283634
CTLA4	300.0	0.0	0.0
RYBP	66.86673792118614	82.70853115751183	150.42473092130203
PPP4R2	89.20149988877945	146.7042804029362	64.09421970828436
CD200R1	227.42017254233681	72.57982745766321	0.0
GTPBP8	62.25976932537088	101.80623109564908	135.93399957898004
C3orf17	126.43030795922272	97.80063712710793	75.7690549136694
SPICE1	79.84803461969955	113.32036069413891	106.83160468616153
KIAA1407	82.0007898655229	125.89654949074863	92.10266064372844
CADPS	76.28249049907558	102.96789283157663	120.74961666934779
NKX6-1	67.1799314972564	51.666941109690725	181.15312739305287
CDS1	82.04074639758362	101.93511897502444	116.02413462739192
WDFY3	62.61472717353877	126.68986810389188	110.69540472256931
COX18	100.11341469598068	80.90519373296509	118.98139157105423
PTPN13	64.25614128312415	116.06680596698034	119.67705274989548
SYNPR	109.52108688666308	92.80636861090872	97.67254450242824
ALB	178.15836132732844	121.84163867267156	0.0
C3orf49	90.24599503912272	189.3219195717728	20.43208538910456
C4orf36	59.06657081898771	118.63338098300895	122.30004819800328
THOC7	111.86888154459962	99.70753895027178	88.42357950512859
ATXN7	63.67074048580428	148.21474741966657	88.11451209452915
PSMD6	85.31482078953285	105.11385377421564	109.57132543625143
PRICKLE2	29.05926366036857	154.84297208915635	116.0977642504751
ADAMTS9	67.16741801052171	200.56596051914633	32.266621470331955
PPM1K	78.85301854335415	108.01389275363589	113.13308870300997
ERICH6	100.36552974841892	0.0	199.63447025158104
CLRN1	0.0	0.0	300.0
GMPS	84.32737465170487	126.99192833141213	88.68069701688299
TIPARP	100.60633912718482	119.30006169270904	80.09359918010614
CCNL1	117.99698821408575	113.34063059419015	68.66238119172408
PTX3	216.3358031955358	45.580150134330175	38.08404667013405
HESX1	45.842182381516785	222.46633909564542	31.69147852283778
DCLK3	231.50106010037547	42.77484197624757	25.72409792337697
SLMAP	78.99748528864639	118.00267443740391	102.99984027394966
RPL9	75.92878688212753	9.830221359036498	214.24099175883603
SMIM14	101.6764788748242	66.59806817691832	131.72545294825747
RPP14	111.04162027366888	60.28766331984367	128.67071640648743
ABHD6	89.99143146577677	86.11253894421839	123.89602959000483
DNASE1L3	120.27808829000088	73.09472695084139	106.62718475915776
C3orf67	28.659818700411005	35.61707102512215	235.72311027446688
RBM47	0.0	114.96510713772588	185.03489286227412
APBB2	59.90210620811786	95.26322930675867	144.83466448512343
IL17RE	263.1390526814436	26.922806367482792	9.938140951073583
IL17RC	128.45559993222037	54.62867403924496	116.9157260285347
CRELD1	101.19711601666359	115.34961078628632	83.4532731970501
PRRT3	77.13487458790676	104.11918951523344	118.74593589685982
PCOLCE2	66.14464237937533	77.72226782578572	156.13308979483892
U2SURP	86.78584067627374	106.54171204438836	106.67244727933789
MTMR14	103.9836704233816	112.57497245042671	83.4413571261917
TTC14	68.10253864153988	87.44553486159265	144.4519264968675
MTHFD2L	140.23678919533197	88.99901488432455	70.76419592034348
CXCL1	44.688119281720404	213.96401950390134	41.34786121437824
RCHY1	81.26744418728354	112.61883153366716	106.11372427904932
CCDC158	88.83155344385443	117.57832013870153	93.59012641744404
GYG1	99.50718661535412	92.9218716259588	107.57094175868708
HPS3	112.49617680806732	123.91629100210137	63.58753218983132
TOPBP1	72.81761342776575	97.84548702964372	129.3368995425905
RYK	100.02115343200089	98.85224461629856	101.12660195170058
SNRK	67.65803078088275	148.54176189665625	83.80020732246102
TCF23	0.0	110.5603695973279	189.4396304026721
DNAJC5G	157.63894075667807	142.3610592433219	0.0
UCN	134.8908346627106	85.17462794696824	79.93453739032117
ZNF513	89.13910313382097	92.07417030465552	118.78672656152351
SLC4A1AP	113.43275461976118	100.54014274229537	86.02710263794349
PLB1	167.7160274065065	39.86933337921377	92.41463921427973
SPDYA	194.56638553339604	75.84112591815736	29.59248854844663
KIAA1143	51.476820482869044	136.67637422642883	111.84680529070215
KIF15	71.90015558112994	197.73291792371103	30.366926495159042
WDR43	73.09093195565288	130.34757349360012	96.56149455074704
ZDHHC3	60.017395654497285	95.75746895122013	144.22513539428255
CDCP1	0.0	16.089406443928382	283.91059355607166
CLEC3B	88.3008633596189	110.70724948598449	100.99188715439658
SLC6A20	3.3563805694704754	233.86354015477502	62.78007927575442
LZTFL1	57.571362301717656	108.45120564373478	133.97743205454756
FYCO1	31.511811854888304	113.29398519253782	155.1942029525739
CCR1	31.46957608247999	82.09198462225761	186.4384392952624
LRRC2	132.543322409644	161.1784772549144	6.2782003354416025
ELP6	114.37045622670558	88.1594585706134	97.47008520268096
FBXO40	44.30672905398781	65.24967973465887	190.4435912113533
DTX3L	31.668171472435567	221.89671599125967	46.435112536304665
ZNF148	61.19504441691147	123.10546292418358	115.69949265890492
NMNAT3	121.55065419361779	93.64730773843748	84.80203806794474
SMIM12	87.8514036231848	103.06782768216732	109.08076869464789
ZMYM6	113.1444892982311	124.47858500888952	62.37692569287942
TPRA1	104.29825776696202	91.59755991570367	104.10418231733432
YEATS2	85.90538023623108	94.21521880975452	119.87940095401439
GRIK3	43.05134764845313	99.11808068798467	157.83057166356218
ZC3H12A	183.69862815642094	62.78184830367118	53.51952353990783
MEAF6	104.00336559607175	144.12304338006015	51.87359102386808
SNIP1	95.22226013099477	99.60162587483222	105.17611399417304
DNALI1	143.21622240135474	107.38302744707191	49.400750151573334
POLR2H	103.32754911321112	76.82761746095916	119.84483342582975
KLF15	90.97656523359788	126.29838088886159	82.72505387754052
CCDC37	31.70018931783335	159.49935574349482	108.80045493867176
CAMK2N2	111.6466254652509	86.65775636928096	101.69561816546815
LIPH	108.73394712623492	191.2660528737652	0.0
TMEM41A	65.29964777627873	94.60017808551012	140.1001741382111
RPN1	77.86255917174759	100.76169869711448	121.37574213113797
SENP2	64.93418744679363	100.08207163449529	134.98374091871108
HEYL	24.70872357044464	189.6585329299408	85.63274349961459
IFT122	92.14168457808718	119.4816112804671	88.37670414144571
RHO	87.42976963220616	14.126724224083926	198.44350614370993
RFC4	85.63005891715208	90.72786958279204	123.64207150005583
RPL39L	84.8825969950635	204.07191962671328	11.045483378223233
BAP1	80.04162666564267	106.04237932491071	113.91599400944664
TKT	91.71503780319487	87.94407006720363	120.34089212960149
PRKCD	103.30091468595346	109.00461842428496	87.69446688976154
RFT1	84.08971536779131	125.5440371285181	90.36624750369059
SFMBT1	87.01376372342958	106.21736096168523	106.76887531488516
GNL3	103.85886290462454	90.393349981274	105.74778711410148
PBRM1	79.4090133765597	118.86326504898992	101.72772157445038
UVSSA	98.59044752366536	84.74873628867647	116.66081618765816
FAM208A	70.78747655188747	114.412380087218	114.80014336089451
ARHGEF3	96.05039103310592	95.63225891639821	108.31735005049588
SLBP	109.48608882898414	109.23168320669355	81.28222796432227
LRPAP1	78.75376736496945	79.34109615212162	141.90513648290894
ZDHHC19	119.96749821408328	68.66612497023473	111.36637681568202
SLC51A	19.698793266952556	27.15751629779584	253.1436904352516
UBXN7	62.63661580595308	116.58572490251701	120.7776592915299
RNF168	85.99507842679198	97.0550648439202	116.94985672928783
PIGX	103.98313835641468	105.6905582444853	90.32630339909996
MFI2	210.9012600623581	51.05187441236863	38.04686552527321
S100P	68.39558667204281	231.60441332795722	0.0
ABLIM2	85.60999217814125	82.4863960769359	131.9036117449229
EXO5	99.78090139019612	127.8787551495888	72.34034346021508
C1orf50	74.84469467712303	99.50105432293944	125.65425099993757
ERMAP	75.67318762215461	126.83348254963501	97.49332982821036
ZNF691	62.634009782787444	69.91151638304572	167.45447383416686
AIMP1	79.35896611493278	103.58636649685238	117.05466738821484
SGMS2	85.70109251097222	120.20475671750677	94.094150771521
METAP1	87.73232782360007	121.8061804886553	90.46149168774464
DNAJB14	73.32384106127463	135.62331043658668	91.05284850213872
H2AFZ	89.53030049198809	96.16378597146775	114.30591353654422
EMCN	28.456686470742692	127.8759243089436	143.66738922031377
SLC9B1	36.594702487708986	184.84388161682185	78.56141589546917
SLC9B2	113.85771201178518	120.00367109787004	66.13861689034476
BDH2	41.49892274418145	205.81797077076342	52.683106485055106
PGRMC2	92.8064153571351	95.2702872452336	111.92329739763129
CDC25A	28.06709837144597	27.612965219392017	244.31993640916204
CAMP	80.50679530781055	160.88883410559106	58.60437058659838
FBXW12	60.30422303514133	239.69577696485857	0.0
PLXNB1	88.24866543655158	97.07780494254602	114.67352962090244
CCDC51	88.21512648534835	79.29996700280998	132.4849065118417
ATRIP	114.00484723756057	102.5960497153942	83.39910304704523
SHISA5	90.28895965553586	109.89006648304492	99.82097386141923
SPRY1	70.60501852554914	95.55287509647496	133.8421063779759
BSN	71.6546125732164	111.52034998912872	116.82503743765491
APEH	90.16172470987827	129.3529225451309	80.48535274499086
INTU	95.31220775758253	95.84115436660102	108.84663787581643
RNF123	73.42974342652685	127.74740832096785	98.82284825250534
HSPA4L	71.65090091618433	111.8744310806632	116.47466800315252
