	Human_Muscle_Relative_Gene_Expression_Difference(RPKM)	Chimp_Muscle_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Muscle_Relative_Gene_Expression_Difference(RPKM)
FAM204A	91.67461664873896	77.35219529577779	130.97318805548326
NSD1	55.6641317413798	126.02067902105067	118.31518923756954
PRDX3	91.82320074707219	71.91979847844104	136.25700077448676
ENOX2	49.504937211329256	153.84152853202735	96.65353425664335
GHITM	57.26334598152262	89.13829332942112	153.59836068905622
SNAPC4	108.94798429330883	108.10908549798874	82.94293020870236
TMEM52B	189.16876265259802	0.0	110.83123734740197
PMPCA	100.59624911279982	103.75525995868647	95.64849092851372
SDCCAG3	85.06463382376582	145.9960620590565	68.93930411717764
AK8	94.88815356324947	0.0	205.1118464367506
C9orf9	42.72511896903429	44.49310735974029	212.7817736712254
TSC1	72.19568443166146	135.71863189822082	92.08568367011772
HPRT1	79.88213420528783	89.76087602297588	130.35698977173627
LOH12CR1	105.77486517828501	82.14212436005354	112.0830104616614
FAM69B	158.52074071011208	76.61326734726403	64.86599194262388
ZMYND19	92.09049423838313	98.56723833076232	109.3422674308545
STOX1	38.97131547717701	244.05885189619414	16.969832626628822
RET	115.05003208936213	68.26213383791323	116.68783407272467
DDX21	58.266928562284534	150.01867052394138	91.71440091377407
BMS1	99.16877553148136	142.83497777398654	57.99624669453212
STK32C	105.82253195210552	130.12513924391232	64.05232880398223
KIAA1462	103.4695558061968	127.51553022022604	69.01491397357718
FUNDC2	93.57113017855193	114.13684102788473	92.2920287935634
TMEM55B	97.70592561482752	128.65763992775834	73.63643445741415
METTL17	144.21438358935393	101.70230374541124	54.083312665234864
SLC39A2	35.35391981615721	142.1572396455907	122.4888405382521
NDRG2	105.73582692339198	110.74420885041825	83.51996422618981
ARHGEF40	131.10822987011576	87.6296230845062	81.26214704537806
NSMF	123.5575711281721	94.69957173354894	81.74285713827892
ZNF219	75.9387155262704	100.49607081405566	123.56521365967393
C12orf50	0.0	300.0	0.0
CASP7	99.94597939391709	141.75003748234386	58.3039831237391
PPP1R36	129.53940706295387	145.07289897159552	25.38769396545064
VWA2	57.61833059678088	76.33783872174207	166.043830681477
METTL3	104.64385226060212	129.97892324086732	65.37722449853052
SALL2	115.58260130728159	100.83981952275849	83.57757916995999
TRUB1	49.25591218853647	177.8581873930635	72.88590041840001
CYP2C19	0.0	139.36722416390538	160.63277583609462
ZFYVE1	87.67582713650559	98.64366772615932	113.68050513733503
C10orf82	202.15445276442358	97.84554723557638	0.0
HSPA12A	59.60874191705812	122.32638195991532	118.06487612302656
UBTD1	118.50371401130548	85.75183883211723	95.74444715657724
ANKRD2	152.0425016188535	110.27842335048193	37.67907503066458
E2F7	0.0	300.0	0.0
ARHGAP42	103.47464807719116	129.92605429672784	66.59929762608097
ISCA2	99.02377264328948	78.55240796547196	122.42381939123854
OTOGL	134.66499867426637	142.44830083654685	22.886700489186826
GYLTL1B	81.39947270384735	3.7537872130996153	214.84674008305302
PACSIN3	97.78957232991746	99.77454103994624	102.43588663013628
TTC7B	79.29134646500664	122.45707087412237	98.251582660871
SLC39A13	97.81672224747864	80.08775431121153	122.09552344130981
PSMC3	100.85672520227496	86.09042369949874	113.05285109822631
RAPSN	101.24654644924729	110.90981163344955	87.84364191730315
AGBL2	0.0	0.0	300.0
TC2N	109.77262423257403	82.9537244811947	107.27365128623123
CPSF2	66.02076623823281	162.61586842440258	71.36336533736461
SMCO2	0.0	208.42527883268542	91.57472116731459
IFI27	90.10045341344775	37.09229599202402	172.80725059452823
CLMN	151.5088131707676	60.136294903172185	88.35489192606026
PDZRN4	199.9844866861417	96.17911602058345	3.8363972932748034
CCDC38	0.0	300.0	0.0
NELL1	0.0	131.07041492836885	168.92958507163112
PTER	74.9668752902711	100.06106664174506	124.97205806798381
C1QL3	69.22346921813349	158.73516873436836	72.04136204749817
CACNB2	92.06410802529975	87.66369259593138	120.2721993787689
PTPLA	121.36355458062211	89.89806252379078	88.73838289558708
ARL5B	97.25435689525136	110.05508278551861	92.69056031923004
SMCO4	75.35398886258228	124.03346087816549	100.61255025925225
CEP295	85.90865058032732	143.3131678715845	70.77818154808817
KCNC2	48.36231010778853	160.1496351711372	91.48805472107428
TAF1D	115.22766101588012	138.46863323669544	46.30370574742448
ABTB2	118.85915709806274	99.40755939912452	81.73328350281272
R3HCC1L	62.02645490309998	138.50384352639855	99.4697015705014
AMOTL1	37.911126452351326	173.67124733417324	88.41762621347546
HTRA1	118.92812109420589	59.17726768522794	121.89461122056615
LIPC	160.22669193686275	0.0	139.77330806313725
CEP57	99.0381097974744	130.80726859987664	70.15462160264897
TCP11L2	105.09856476160766	93.16070955869108	101.74072567970127
SPRED1	79.22748135014099	126.75892815012784	94.01359049973117
GPR176	139.7192202434718	47.60145610073336	112.67932365579485
JAM3	129.54772553247275	84.74760768311906	85.70466678440816
CMTM5	146.3866982845806	52.75987643402065	100.85342528139876
GLB1L3	0.0	300.0	0.0
ADAMTS15	132.02313544642072	65.97042440063066	102.00644015294861
GPT2	127.34558246039728	61.243617125001585	111.41080041460114
RAB8B	72.71963487332341	169.61698956780924	57.66337555886738
IKBIP	66.7044076896585	43.73621760481789	189.55937470552365
RPUSD2	104.37896877980921	108.39283612820263	87.22819509198814
HIF1AN	55.36587180175489	133.66783853450758	110.96628966373754
NDUFB8	95.86354608522521	138.63349549363534	65.5029584211394
ZFYVE19	150.43000361968558	87.69472311150626	61.87527326880821
SPINT1	256.8349737680069	11.468693000222794	31.696333231770268
FBN1	71.15341545352744	76.28152878439077	152.56505576208178
AVPR1A	243.29900528706662	36.86454186874637	19.83645284418704
C16orf78	0.0	0.0	300.0
LRTM2	0.0	240.61160511665176	59.38839488334824
BRD7	67.04539578899413	91.96800091685093	140.98660329415497
CKB	229.40988843558947	47.17953451956668	23.410577044843812
TRMT61A	113.42663546893172	104.41668140065856	82.15668313040977
BTRC	56.14566680641491	176.92080881980309	66.93352437378199
POLL	106.50206799482191	82.03198320169551	111.46594880348259
BAG5	52.318492108611956	132.2810062041814	115.40050168720664
DPCD	75.0371786205178	48.919263300663864	176.04355807881834
LARP6	101.06885587596229	150.23335529097147	48.69778883306624
API5	51.25413991393021	156.30298903647594	92.44287104959385
ASPG	300.0	0.0	0.0
ZNF319	88.76861660136774	89.43798447685228	121.79339892177995
HPS6	82.47191183165077	137.05924432594134	80.46884384240786
SENP8	116.61507113409463	108.95973922692053	74.42518963898482
NOLC1	68.48576872880793	153.01068953577555	78.5035417354165
ALKBH3	76.02849051625408	69.61928686345398	154.35222262029188
COPS2	84.13008545041114	145.04280394249704	70.82711060709184
GABRB3	0.0	179.2285222870438	120.77147771295624
SGPL1	61.6870383688062	176.2431144979831	62.06984713321071
FRS2	57.55886777419723	181.22321376847137	61.217918457331436
CCT2	78.04232427667561	133.47176907302023	88.48590665030414
PCBD1	69.64298785621914	68.05659906669992	162.30041307708095
ARIH1	67.38525912587302	126.79883005631135	105.81591081781558
C16orf71	0.0	75.21837612203555	224.78162387796442
CLMP	175.21473662384622	48.579439577539304	76.20582379861447
SCN3B	109.61092494439436	133.60923187444104	56.77984318116464
COX11	118.5203607412738	127.02731113120373	54.452328127522435
ZNF202	82.14967306610973	113.003261306129	104.84706562776127
FAM227B	138.83226737799504	15.168040009391348	145.99969261261364
STXBP4	91.34695276147592	115.27675057340471	93.37629666511937
CYYR1	104.74793680256475	116.31827011501066	78.93379308242459
CUL5	51.992787652835226	127.70439140249164	120.30282094467313
MYRFL	231.55106721632538	0.0	68.44893278367464
WBP1L	95.85088338445455	128.47948503075972	75.66963158478576
C10orf32	76.20343461511638	64.03789765789996	159.75866772698367
C2	0.0	60.52021009155115	239.47978990844882
PLEKHF1	142.60704270448613	57.21966573990513	100.17329155560873
TMEM100	42.69743448174981	246.1613251960119	11.14124032223832
ANAPC16	138.08925223414812	100.84229524693468	61.06845251891721
SMPD1	91.35483339319059	97.48892983373004	111.15623677307944
APBB1	135.97868502472244	111.97266373181043	52.04865124346715
SYNPO2L	67.65169247829962	135.2856812298837	97.06262629181668
NUDT13	43.02781508617507	152.03236971098383	104.93981520284112
C11orf65	300.0	0.0	0.0
TRIM44	43.489186836272424	126.90307455877017	129.6077386049575
ILK	108.70281921122363	96.57352855228571	94.72365223649068
TAF10	85.24566681864397	78.51430211947364	136.24003106188238
TPP1	73.46173442153409	97.31773369811972	129.2205318803462
DCHS1	110.74823423601407	80.60226898501783	108.64949677896809
NETO1	73.53276790825298	93.31384705599255	133.15338503575452
MSS51	66.4429891061083	128.40615188396598	105.15085900992571
CYB5A	85.03267186555382	79.89428802368631	135.0730401107599
USP54	71.97463518866485	120.66527616797649	107.36008864335864
C11orf74	161.75492598894368	105.62624272693697	32.61883128411937
ATP9B	93.179923010602	141.24671249873145	65.5733644906665
PPFIBP2	62.386191795261894	119.28521637516376	118.32859182957434
CYB5R2	80.34399304204794	62.03051401120281	157.6254929467492
KIAA0355	91.02143774843292	111.40768133382149	97.57088091774561
SERPINB8	85.92695355936286	149.95402504408918	64.11902139654792
TUB	61.429234273829714	102.58786113824856	135.98290458792175
RIC3	87.15227020092946	62.452756297155666	150.39497350191488
LMO1	115.61900363718642	97.47908130055353	86.90191506226004
IDH3A	109.12663637864722	91.42713904971116	99.44622457164157
WDR72	77.57867013560261	157.92324622891996	64.49808363547737
CRABP1	134.0500990402663	27.47151923687286	138.47838172286077
PLD4	158.12319506723145	0.0	141.87680493276855
ZMAT1	136.27465162254688	0.0	163.7253483774531
XRRA1	183.5852453004601	84.925751461288	31.489003238251872
TRIM66	134.01912218909163	148.0967232121256	17.884154598782786
RNF169	114.30815870433304	114.30244758349576	71.38939371217118
RPL27A	100.69231753392759	55.458384041141414	143.84929842493102
ST5	87.70945773269189	32.691326035581895	179.5992162317262
CDYL2	58.64373572438887	175.01269498548075	66.3435692901304
TMEM130	40.081828210527846	165.120639649035	94.79753214043713
PRTG	91.51571750223184	176.91547631246192	31.568806185306258
CENPN	79.08174822230072	193.3315321841902	27.58671959350908
AKIP1	154.65475400446977	16.798701310298807	128.54654468523145
ATMIN	65.4126458062399	140.10790035455466	94.47945383920546
C16orf46	116.53529688259879	139.91990976282898	43.54479335457225
TMEM41B	73.16506124619771	116.79044855139793	110.04449020240436
PKD1L2	294.36181912829863	5.6381808717013255	0.0
LEO1	71.96180718652866	90.15614851440702	137.88204429906432
ZNF143	68.50603602309435	121.1924289101628	110.30153506674284
TMX3	40.89833731866816	181.9301838029939	77.17147887833798
WEE1	190.88326376241505	44.29727474207342	64.81946149551156
MAPK7	143.02375147483076	89.45616567904878	67.52008284612042
PRKCB	82.4337561523181	139.85890961103587	77.70733423664603
HDGFRP3	172.93389322335403	127.06610677664597	0.0
NDST2	73.20654660309322	106.86447301002096	119.92898038688583
MCM7	111.03123473940144	141.2569378548673	47.7118274057313
CCDC68	147.6314677664318	121.76686803422427	30.601664199343944
CLEC4E	274.93395877482794	25.066041225172008	0.0
ZNF3	110.23147218873413	111.54842666147825	78.22010114978764
CLEC4D	300.0	0.0	0.0
ZSCAN21	114.9753270542094	56.58595578460115	128.43871716118946
RIMKLB	130.34187218783305	136.8621893925328	32.79593841963417
A2ML1	227.57895600305588	72.42104399694409	0.0
BEAN1	0.0	137.24214042538514	162.75785957461483
TK2	98.35409845361872	138.13011417512405	63.51578737125722
TMED3	66.88849069222859	85.52794463097824	147.5835646767932
SLC38A8	11.329224513008798	0.0	288.6707754869912
SEC11C	83.29906249429291	114.87779718180575	101.82314032390138
GALR1	0.0	262.94323004074045	37.05676995925956
TMEM135	90.53329331427082	115.26999635687591	94.19671032885329
IQCD	85.17315362940178	102.10553516941599	112.72131120118225
NDEL1	123.24880981154729	35.642842856412585	141.10834733204015
CDH16	176.44774762034103	18.881687500624007	104.67056487903498
RRAD	124.91874768738404	116.41338614275863	58.667866169857334
FAM96B	124.88745873799878	94.95213996649971	80.16040129550149
CFAP52	44.891325426183016	77.23201359533444	177.87666097848256
HSP90B1	78.24906908215763	129.89577510161928	91.85515581622307
MC4R	0.0	300.0	0.0
BLCAP	65.50933628454261	134.97202862324724	99.51863509221016
ATF7IP2	93.21507332991243	84.98683443845378	121.79809223163377
TVP23A	81.48621103961327	140.89729006271025	77.61649889767648
TMPRSS5	164.49827593224674	84.5609587328538	50.94076533489944
COG1	98.33530642749048	113.50788130926837	88.15681226324116
PLEKHA7	127.61943285602399	127.30754166999338	45.07302547398264
ZNF606	117.48627468678403	88.84119729041957	93.67252802279641
B2M	123.6645492821626	100.91574852098135	75.41970219685606
ZNF592	64.82343505173502	114.63233409107107	120.5442308571939
CASC4	73.48533162772422	84.7554900323573	141.75917833991844
NNMT	79.76101503877308	219.94860471690228	0.29038024432470383
ACSM1	0.0	300.0	0.0
AP1G1	72.61878402646337	139.44531026408055	87.93590570945608
AGBL1	124.64228827312267	52.79119240978406	122.56651931709321
SLFN5	87.71994489680753	111.93445925652543	100.34559584666705
CATSPER2	110.31199817676361	0.0	189.6880018232364
C16orf45	220.59917877664637	73.03451841893481	6.366302804418847
KIAA0430	60.34440464258254	138.71575871619163	100.93983664122584
SAAL1	78.95243594174195	109.96168448377345	111.0858795744846
PPIB	114.51127651362756	106.28399880454889	79.20472468182358
LDHC	10.68304971093302	281.4237233172104	7.893226971856683
FAM96A	141.2690404596988	110.80371271153675	47.92724682876445
KIF7	129.39617416380682	61.87056012036181	108.73326571583142
LDHD	119.30209368499763	51.457515995957856	129.2403903190445
PLIN1	264.0947885232689	11.839552099802805	24.065659376928245
PEX11A	150.52068150431387	99.83196838156807	49.64735011411807
TMEM170A	66.73093651454954	114.69223512536514	118.57682836008532
ANPEP	177.45673178708802	70.12206741698651	52.42120079592545
SCNN1G	237.7599135517662	62.240086448233754	0.0
RBPMS2	133.2581670374599	66.17440101548557	100.56743194705453
NAV2	72.78344703174929	177.22297292037769	49.99358004787298
ANKDD1A	240.90602162873066	43.39393647288105	15.700041898388296
C18orf54	50.54377504971184	199.84474513725064	49.61147981303754
DCTN5	80.46529735187056	219.53470264812944	0.0
TERF2IP	121.84719306883105	103.93101173594654	74.22179519522241
PLK1	83.07212730427548	131.95299061130342	84.97488208442105
CLPX	64.18576609477026	140.16250317702682	95.65173072820295
ZBTB39	61.20390486929518	113.06377327130241	125.73232185940242
CACNG2	45.90016344943299	88.70923092107006	165.39060562949697
MYO1A	37.92707256828211	55.722110738443966	206.35081669327388
CHP2	0.0	300.0	0.0
TMEM194A	97.32958837540848	153.05862043125512	49.611791193336416
NAB2	115.25316410026359	81.1862010777251	103.56063482201132
VPS39	63.489676964585215	127.6696823120488	108.840640723366
STAT6	125.87278264017547	104.65847867288487	69.46873868693967
PATL1	83.7106892487172	109.37638711589686	106.91292363538594
XRCC6BP1	51.06204011860167	59.07281889709191	189.8651409843064
STX3	60.29766393622281	189.194723397512	50.507612666265175
MRPL16	118.57184910301892	121.74728954581948	59.680861351161596
PIP4K2C	83.591455362818	144.43812726429147	71.97041737289057
YWHAB	79.661816130633	128.93903327854107	91.39915059082591
SCG5	18.33951057283124	236.21690571414723	45.44358371302161
GREM1	178.86894984782876	121.1310501521712	0.0
NYAP1	34.885702644654046	114.16023681463334	150.95406054071256
TSC22D4	138.4134030740221	81.63318877206785	79.95340815391
MS4A7	55.48990399156688	78.83027130709553	165.67982470133757
MS4A14	152.90963438472133	0.0	147.09036561527873
DIS3L	143.38740766795638	99.5033198950188	57.10927243702479
CCNDBP1	111.67614509556599	65.68959029690402	122.63426460753
EPB42	85.28728611919786	214.71271388080214	0.0
SMAD3	111.1145004117668	106.81277343681465	82.07272615141851
MS4A8	177.24760448163883	13.215633081273314	109.53676243708779
CCDC178	0.0	300.0	0.0
MAP1A	31.833963405560183	92.29319953407457	175.87283706036527
AKTIP	63.933682076504375	129.63703441137125	106.42928351212436
MAPRE2	79.03393026143137	143.45777921769357	77.50829052087505
EVA1C	194.90065201793547	73.19897506845334	31.900372913611193
MARS	115.61494948861824	80.9767453756093	103.40830513577248
MBD6	85.61557741822821	119.19418509957815	95.19023748219362
CNPY4	74.76073879780566	103.5951092516869	121.64415195050746
PDIA3	103.97469083551678	114.99783308514282	81.02747607934042
NUDT21	75.83976331015162	144.35988951758458	79.80034717226377
NKX3-1	122.59522566652717	162.31216596877337	15.092608364699478
SGSM1	139.16655083000248	45.35140909837986	115.48204007161766
DUSP18	56.26648196676249	55.10563234180601	188.6278856914315
TEF	111.47855777953303	91.03725434968452	97.48418787078243
MEI1	80.09979481564862	38.990884448402404	180.90932073594897
PBX3	122.83049949991174	91.43581610440259	85.73368439568569
GNGT2	88.76530659409305	81.57075415429603	129.66393925161088
PHB	104.80981535075935	108.49953177531933	86.69065287392128
SNRPD1	134.5356494316222	111.27378516669255	54.19056540168526
TTC16	22.9630994134811	23.401662294792068	253.63523829172686
SAMD14	182.44835252468488	84.17369248663034	33.37795498868477
PIP5KL1	233.66760170038557	66.3323982996144	0.0
FAM102A	148.67644931116843	67.13639147241034	84.18715921642122
ACSF2	119.71034159492109	117.89506259962268	62.39459580545624
GOLGA2	78.68886886134493	87.93091146001201	133.38021967864307
TRUB2	84.03982431786632	132.68718567234828	83.2729900097854
COQ4	96.45281359572053	80.90425498730876	122.64293141697071
SLC27A4	101.0644614371584	136.0422481240472	62.89329043879438
URM1	106.28376985922363	134.81259430688436	58.90363583389197
CERCAM	169.3198117861344	27.65723489208481	103.02295332178079
DOLPP1	53.629512506734244	110.75304657554167	135.6174409177241
CCDC103	122.05162982604054	0.0	177.9483701739595
ENDOG	176.59537411770884	70.4540784428321	52.95054743945907
PRRX2	179.6927592916231	23.87190967994941	96.43533102842748
UGT1A6	0.0	144.66395167714123	155.33604832285872
C15orf39	129.91000077515457	75.60614789555385	94.48385132929158
ISLR2	172.3658934406863	81.62080690504537	46.013299654268344
SP2	101.42582997550782	136.62889888536708	61.945271139125055
PRR15L	234.25308611935696	0.0	65.74691388064302
COQ7	134.74708762938312	83.84463073314802	81.40828163746887
GPRC5B	71.27303360702038	90.88496398552768	137.84200240745196
CRK	85.090841257063	128.8358513484264	86.07330739451059
FBXO22	60.10994137835376	97.581140657562	142.30891796408426
TBC1D2B	116.37217553595329	78.91577924694882	104.71204521709794
NOD2	72.47023654816316	181.29182928367885	46.23793416815799
SNX20	143.85217090055244	65.43587177393705	90.71195732551051
LOXHD1	138.97303360661485	18.26978670492124	142.75717968846385
KATNAL2	252.9476177044	31.576694773678703	15.475687521921424
HDHD2	69.3310784139719	96.19490153654492	134.47402004948316
IGF2	69.39459820505424	128.9355080764861	101.66989371845968
RNF214	97.48036864586268	99.57459070757257	102.9450406465647
CDK12	85.67067400526173	119.9094186196917	94.41990737504652
DPEP2	170.26357776842394	114.10469807655923	15.63172415501683
DUS2	109.43592580986483	60.70356318085677	129.8605110092784
POP5	77.9107082640065	55.99389447752873	166.09539725846477
ENGASE	76.22515424792682	59.79882385955803	163.97602189251515
RBFOX3	13.384670755990655	82.56114372973674	204.05418551427258
ATP5L	136.06421843044737	137.4978952685637	26.43788630098889
CD3D	43.36880535122474	201.5560313761498	55.075163272625474
TBC1D16	70.13813997015745	60.152872513901364	169.70898751594117
ENTHD2	93.60638296223507	127.488573362343	78.9050436754219
MYO5B	168.28339084007177	111.02583548952028	20.69077367040791
ART5	14.581601889540039	37.81639144452824	247.60200666593173
ACAA2	101.20255983248627	103.49394727028684	95.30349289722686
STIM1	94.80529554560532	110.39238704717577	94.80231740721888
RRM1	91.61970046886645	100.17085905000388	108.20944048112968
OR51E2	182.374023658186	102.1174000837064	15.508576258107706
TRIM68	114.42064125746518	102.83943787855061	82.73992086398424
FN3K	217.40640631404418	82.59359368595587	0.0
PRRT2	128.9246597149161	106.21143465440741	64.86390563067651
ZNF23	66.57920896355229	109.66001774179024	123.76077329465748
IRGQ	70.36932294247028	132.0481153872838	97.58256167024588
ZNF226	66.18668635371753	69.79426850678023	164.01904513950225
ZNF180	176.5989132999645	50.27823833953985	73.12284836049564
ZNF668	87.39006506015976	89.39588064688101	123.21405429295926
ZNF646	87.81341551375891	160.63852175351713	51.54806273272394
VKORC1	163.9727176813115	87.50138631410148	48.52589600458704
GNG8	0.0	0.0	300.0
CA4	147.60131847260507	104.63431052493617	47.76437100245882
SMG8	76.45503678321776	107.99070233973099	115.55426087705128
TPM4	185.55248355748117	15.444153785627632	99.00336265689108
RAB8A	119.60489021048546	101.73258520565365	78.66252458386094
GPX4	127.22822772094655	98.06083098106623	74.7109412979872
MIDN	217.36178072832658	59.33801467571672	23.30020459595669
FAM129C	0.0	0.0	300.0
KLHL26	139.89433188061804	65.14817759175601	94.95749052762594
GATAD2A	68.17904988257393	160.30739520039043	71.51355491703562
MVD	103.34320059080817	88.71095890395675	107.94584050523513
CDT1	37.24031691012468	166.8602873411664	95.89939574870891
TRAPPC2L	106.67146165017425	123.91383061960657	69.41470773021919
ANKRD11	74.37719224922836	104.40706244497424	121.21574530579741
SPATA33	140.27040806195424	5.979161834230143	153.75043010381555
SGK494	92.35848574494287	76.47598476779459	131.16552948726255
PROCA1	140.8791485777399	38.12981478114506	120.99103664111503
RPL13	155.4277074375107	73.90127234909981	70.6710202133895
ZNF641	41.496313225607814	132.99569740633416	125.50798936805805
CACNB3	52.482425972734845	117.77672371825794	129.74085030900727
DHRS13	102.71162574536088	100.28380777561838	97.00456647902074
TP53I13	129.29219629838636	78.16821043977423	92.5395932618394
KMT2D	56.4376036939431	127.73871905115939	115.82367725489753
CORO6	72.55120332328526	133.04581393150846	94.40298274520634
RHEBL1	0.0	0.0	300.0
TUBA1A	165.6387815111511	83.91042593855525	50.450792550293656
TUBA1C	161.40698217280791	101.8329183859403	36.76009944125181
SERTAD3	160.28698116135524	58.95798479498392	80.75503404366083
NCKAP5L	108.67576241387636	97.93681719006676	93.38742039605688
RAB4B	85.74025171225112	60.96216360346145	153.29758468428741
GPD1	69.88489657140092	67.4621706078594	162.65293282073966
PROSER3	60.48222778296816	181.95564809554884	57.562124121482995
CYP2S1	71.09753374487964	28.54519907601969	200.35726717910066
AXL	98.58280112263375	100.0296492802247	101.38754959714159
NFKBID	259.30639126529263	20.17725892712508	20.51634980758227
TMC4	169.65389842145217	126.57764770126474	3.7684538772830636
LAIR1	110.30089806872871	24.601624026666425	165.09747790460492
TTYH1	65.6186459174032	37.95637181852754	196.42498226406923
LENG8	103.1094560802995	110.48488844532454	86.40565547437596
TMEM145	110.21854198618716	132.77234883247434	57.009109181338545
ZNF526	93.20180063595284	84.6185173640119	122.17968200003529
TRAPPC9	139.13473424994194	79.64243322103361	81.22283252902443
ZNF146	65.04716568334497	143.44087265383757	91.51196166281744
PPP1R14A	198.56370354121682	64.94036288557763	36.495933573205555
SPINT2	180.732604054966	88.56808911782853	30.69930682720547
C19orf33	216.0081305155086	83.99186948449137	0.0
YIF1B	112.23799819123653	76.8555083559217	110.90649345284176
DNAAF3	0.0	39.18705121189873	260.8129487881013
PSCA	0.0	300.0	0.0
ATCAY	0.0	167.6427771858917	132.3572228141083
DAPK3	121.20840040633571	135.6970196348236	43.09457995884069
EEF2	99.26291141171082	81.74159696491844	118.99549162337075
CHAF1A	115.49138849085128	156.9290441040341	27.57956740511464
UBXN6	100.4868229537642	130.5144576798853	68.99871936635049
HDGFRP2	126.39938304362106	69.26174008437935	104.33887687199956
PLIN4	153.4088261111344	80.03374353947665	66.55743034938898
SEMA6B	125.92005942084043	98.89150717218028	75.18843340697929
ZNF444	156.10533469545598	102.53499893368272	41.35966637086134
NXN	114.83326883733595	63.034675449964794	122.1320557126993
FAM57A	66.63468187415236	21.795886636756812	211.56943148909085
GLOD4	87.91846928023114	145.61967329135334	66.46185742841556
MFSD3	83.91364900799915	109.59645239827509	106.48989859372581
GPT	82.06510464941782	66.47858681355544	151.45630853702673
KIFC2	110.58334018645668	89.48066856716933	99.935991246374
SLC43A2	35.22799998845131	190.35306747610144	74.41893253544727
RILP	148.55136391824536	76.1329226745408	75.31571340721386
SERPINF2	84.60603583693667	185.61285903333396	29.78110512972945
WDR81	115.83655119270118	108.61588054397788	75.54756826332094
SRR	93.50063630689242	101.33166340770825	105.16770028539936
TSR1	67.97063758984626	158.54219771197023	73.48716469818348
TRPV3	105.1238761396323	172.6704918688183	22.205631991549367
CYB5D2	206.37931123557266	30.143802904183392	63.47688586024398
KLK1	270.2918492959588	3.422251365922109	26.285899338119062
KLK4	188.52450157258505	100.25222279319794	11.223275634217016
KLK5	0.0	0.0	300.0
KLK11	56.16642457384542	243.83357542615457	0.0
ACER1	0.0	84.29909185607862	215.7009081439213
OTUB1	113.73873039127625	90.75195092799653	95.50931868072719
RCOR2	147.63898232649956	8.10397570370099	144.2570419697995
ANGPTL4	233.7058006515132	61.12455282021183	5.169646528275
NDUFA7	110.1186048302561	109.3704595252325	80.51093564451138
CD320	126.13108001953248	101.75974508873816	72.10917489172931
SPRYD3	76.03266612212506	116.0103200627793	107.95701381509564
IGFBP6	94.93502172697812	54.49919864352051	150.5657796295014
SOAT2	28.85278174806505	194.88618922382608	76.26102902810887
ZNF558	88.41276270015497	141.56906614158996	70.0181711582551
NDUFV1	97.1140188490412	112.89681162792098	89.98916952303783
CDK2AP2	55.41482227446465	77.25791263923662	167.32726508629872
NUDT8	98.08821923422933	100.06316578511385	101.84861498065685
TBX10	0.0	0.0	300.0
CTD-2369P2.10	113.10889956616761	67.09574422678483	119.7953562070475
PRDX2	104.56516129363571	128.04975454140134	67.38508416496299
MIS12	80.57701760020699	164.84404759582992	54.57893480396309
CD300A	40.97733754315495	251.995204775975	7.027457680870082
TEKT1	0.0	0.0	300.0
HID1	82.76701695292941	79.98446616541747	137.2485168816531
ICT1	127.76029842697744	94.57161695285387	77.6680846201687
ATP5H	137.23212914571806	129.08829150795026	33.679579346331714
TMEM88	92.05258663485631	146.51989828773495	61.427515077408756
EVPL	202.4118633209256	68.04262102280167	29.5455156562728
SRP68	86.72756514406397	103.87813273612852	109.39430211980753
MGAT5B	28.438932950012408	47.43534470158823	224.1257223483993
TMC8	103.31923095737766	158.4498658606465	38.23090318197587
TK1	120.6949843087054	158.60039076811384	20.704624923180745
TMEM68	107.87040958176641	108.34009274747565	83.78949767075795
CYP7A1	160.70920711944396	0.0	139.29079288055607
GHDC	88.52154953048658	64.84198142833196	146.63646904118144
ITFG3	86.90776368903322	152.24968276100458	60.84255354996218
SOST	285.9642881293531	0.0	14.03571187064684
ZNF598	70.62384306784831	141.81679743649005	87.55935949566162
RAB26	30.070796534233494	193.8684322563571	76.06077120940941
MLST8	146.39247309560332	124.41140408059843	29.196122823798248
E4F1	99.15348723274555	83.77811276241836	117.06840000483614
DNASE1L2	83.43914389074195	50.437368281309645	166.12348782794845
ECI1	166.41256071680093	45.97461198754074	87.61282729565832
CASKIN1	93.9379400521984	98.535264180025	107.52679576777663
ABCA3	52.932360362645845	199.07598555287288	47.99165408448122
KCTD5	114.60697124699684	109.28175618073317	76.11127257227002
SRRM2	84.27278888491213	108.25119557759591	107.47601553749195
ZNF597	0.0	300.0	0.0
NLRC3	70.55750755050518	92.02118777889368	137.42130467060113
SDHAF2	62.04228539909771	141.77635215412565	96.18136244677672
DDB1	88.46227796905302	116.1685311065894	95.36919092435755
VPS37C	59.731966371546704	144.9197368753379	95.34829675311543
VWCE	140.15840727458914	98.7958308443691	61.04576188104173
RAB3IL1	95.48108048342124	83.93974015953026	120.57917935704852
BEST1	266.02469101251387	23.127847666157088	10.847461321329027
FTH1	163.78159548305396	135.79305017999127	0.4253543369547325
BSCL2	100.25917744845259	73.25950444328875	126.48131810825865
POLR2G	102.60323003535284	91.69782981713443	105.69894014751269
SLC3A2	109.6471471628514	108.61386676367393	81.73898607347468
HRASLS5	280.8508581655103	19.14914183448964	0.0
C11orf84	87.91191896937431	129.00625765825376	83.08182337237191
