	Human_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)
AGBL1	44.44378926749341	45.24130000664558	210.314910725861
SLFN5	48.99993750060963	109.29175185068642	141.70831064870396
CATSPER2	136.11012451765433	0.0	163.88987548234567
C16orf45	108.21340809569762	122.48988408088712	69.29670782341528
KIAA0430	88.31264509066678	119.35308552276136	92.33426938657185
SAAL1	82.31895502010997	102.83915722667061	114.84188775321942
PPIB	84.91753469566994	105.3970090497773	109.68545625455275
LDHC	30.649155769586013	264.33169690310706	5.019147327306976
FAM96A	113.73253202100781	114.72883956394585	71.53862841504629
KIF7	31.91259241111049	81.74508507992867	186.34232250896088
LDHD	124.36872739570855	70.77418542172884	104.85708718256261
PLIN1	32.523749057601	71.75137887061578	195.72487207178318
PEX11A	118.26127625667944	136.22667346775216	45.51205027556837
TMEM170A	77.37585770663213	132.72597446931155	89.8981678240563
ANPEP	144.77111119471775	58.646842491393734	96.5820463138885
SCNN1G	58.816043602290016	211.61663022614573	29.56732617156424
RBPMS2	124.60471382339612	137.21578871417785	38.179497462426035
NAV2	93.70092733216592	96.2865354736277	110.01253719420636
ANKDD1A	81.46398580541491	138.25325762631437	80.28275656827067
C18orf54	64.69921153355551	173.60463458710987	61.696153879334595
DCTN5	106.89962095493355	193.10037904506646	0.0
TERF2IP	117.29145962537582	98.23229204881856	84.47624832580559
PLK1	63.39906560623443	134.98548247998698	101.61545191377861
CLPX	97.1604770336218	113.74967487802927	89.08984808834889
ZBTB39	69.7513603599624	104.68046653574723	125.56817310429034
CACNG2	81.19508719047145	93.73325718691244	125.07165562261615
MYO1A	16.50152208526835	83.27293650271399	200.22554141201766
CHP2	136.48604383312676	134.51145491020688	29.00250125666637
TMEM194A	89.88765329890546	142.58162215475613	67.53072454633839
NAB2	94.70306479751297	82.06513133960613	123.23180386288092
VPS39	87.21255588897859	133.18549975755317	79.60194435346824
STAT6	144.79880919119702	122.14647472295579	33.0547160858472
PATL1	81.87859522374977	119.90475254830216	98.2166522279481
XRCC6BP1	121.71225899359517	114.17792836227127	64.10981264413357
STX3	104.57934006677507	110.90052354331404	84.52013638991089
MRPL16	114.1601142435695	132.70954760437473	53.13033815205582
PIP4K2C	87.48733734212234	121.47423307018119	91.03842958769646
YWHAB	107.95468297412371	100.64341364538637	91.40190338048988
SCG5	141.29920552146277	118.95115622258656	39.74963825595065
GREM1	239.17878593396887	7.318088403083715	53.50312566294745
NYAP1	104.14324622148192	88.12412490394347	107.73262887457469
TSC22D4	79.45855494734134	102.15900191928544	118.38244313337324
MS4A7	20.488856373901505	49.216950384888044	230.29419324121045
MS4A14	146.24099980032184	65.67649787988769	88.08250231979044
DIS3L	137.76589023137782	98.10013284764436	64.13397692097786
CCNDBP1	113.81917992709245	76.28211870385918	109.8987013690484
EPB42	21.835540760809106	261.6938752522065	16.470583986984334
SMAD3	112.21405515449901	80.83152660940355	106.9544182360974
MS4A8	202.20712619883133	41.81600950480111	55.97686429636761
CCDC178	83.75025908623198	121.03895019987971	95.21079071388834
MAP1A	94.09711465111268	105.9686330652782	99.93425228360915
AKTIP	69.92904355539372	128.06376873201063	102.00718771259565
MAPRE2	92.86677630166284	108.17499297771205	98.95823072062512
EVA1C	127.07202828379964	97.12565529832187	75.80231641787853
MARS	131.54908383912854	93.39519808055708	75.05571808031434
MBD6	84.18884205383664	108.4303540216859	107.38080392447746
CNPY4	89.85654633824133	136.33754152221783	73.80591213954084
PDIA3	114.50108113070765	99.89168341164236	85.60723545765003
NUDT21	82.10041836064126	122.1000315013957	95.799550137963
NKX3-1	36.58083135125255	125.92474433379542	137.49442431495203
SGSM1	88.89201242781203	83.8548103909105	127.25317718127744
DUSP18	43.648039898238586	56.66472376778538	199.68723633397605
TEF	83.8399207722755	113.08104385315087	103.07903537457364
MEI1	196.97448347855968	61.178209243800005	41.84730727764029
PBX3	117.04406771396168	116.50144200514094	66.45449028089739
GNGT2	53.06606573822247	205.36627029742704	41.56766396435053
PHB	94.48184346878165	99.1319240288623	106.38623250235608
SNRPD1	132.4885212349277	81.50636159014913	86.00511717492319
TTC16	17.339928444067308	43.276505802098356	239.38356575383435
SAMD14	91.52234309653952	91.78912565826464	116.68853124519578
PIP5KL1	107.88074333204109	97.14100976152021	94.97824690643873
FAM102A	113.74490118864328	97.45524211258947	88.7998566987672
ACSF2	74.99967285094168	90.69255274652538	134.30777440253294
GOLGA2	88.83510324161907	93.95655654863792	117.208340209743
TRUB2	107.23289476867723	122.92733539242295	69.83976983889983
COQ4	117.7179900859778	103.36630017223654	78.91570974178562
SLC27A4	101.52279686404368	105.81485522373764	92.66234791221868
URM1	93.90223456729213	122.9716416567208	83.12612377598711
CERCAM	226.806000958892	24.96150701358306	48.23249202752499
DOLPP1	104.09927111965436	119.99963424778637	75.90109463255928
CCDC103	189.3250673076858	53.659149789848136	57.015782902466015
ENDOG	129.30848445793464	64.4901709357292	106.20134460633619
PRRX2	83.13734724057495	53.68136790266087	163.18128485676417
UGT1A6	0.0	155.32107180413317	144.67892819586683
C15orf39	94.33070623940728	49.39522011276886	156.27407364782385
ISLR2	71.66703386038678	71.29694905440196	157.0360170852113
SP2	96.65777954389284	113.44038507151168	89.90183538459543
PRR15L	96.34455194433087	111.68719300373536	91.9682550519338
COQ7	150.91094410269076	93.22607121825388	55.862984679055394
GPRC5B	95.1184734087943	110.93783832174864	93.94368826945704
CRK	100.8330461883655	102.75759733343723	96.40935647819724
FBXO22	88.71543930701986	75.31228032516674	135.97228036781343
TBC1D2B	86.61303420691696	92.15178007596661	121.23518571711642
NOD2	43.429512403644175	109.40746309241318	147.16302450394267
SNX20	89.53610804404939	82.17978566802617	128.2841062879244
LOXHD1	138.29476739057748	40.28220760909376	121.4230250003287
KATNAL2	168.57876851490906	123.01128560585921	8.409945879231756
HDHD2	111.00048030423115	101.79528657433727	87.20423312143153
IGF2	71.02681558458637	59.75223165633031	169.22095275908327
RNF214	108.20001190582198	97.50517681867579	94.2948112755022
CDK12	95.78081759995311	111.98367311173831	92.2355092883086
DPEP2	159.33217751435106	140.66782248564894	0.0
DUS2	94.44032536645368	73.35871727957756	132.20095735396873
POP5	71.65542636242756	52.73644008495616	175.60813355261624
ENGASE	96.15154570797397	80.58087393299843	123.26758035902759
RBFOX3	84.02970864202004	82.70084636006304	133.26944499791693
ATP5L	133.55523657008737	132.58359579122765	33.86116763868504
CD3D	0.0	300.0	0.0
TBC1D16	84.44737568424614	103.57099693281808	111.98162738293578
ENTHD2	87.46932715196297	91.5435623266766	120.98711052136042
MYO5B	113.01709841542231	117.41343064201075	69.56947094256697
ART5	178.8319212498666	55.11417883224505	66.05389991788832
ACAA2	117.87405009661809	134.39081505549777	47.73513484788406
STIM1	112.91573297653652	72.6322507903163	114.45201623314713
RRM1	98.09691541612692	113.697279621175	88.20580496269808
OR51E2	257.25520939279176	42.74479060720824	0.0
TRIM68	110.99210440720147	97.36788725606678	91.64000833673171
FN3K	161.9733525275368	137.9676520369126	0.05899543555062005
PRRT2	74.15288248727909	101.80178322322624	124.04533428949472
ZNF23	83.94650952549132	123.90692371253058	92.14656676197808
IRGQ	67.72829851515499	74.36996727085993	157.90173421398512
ZNF226	128.55957457704548	87.21164899529032	84.22877642766422
ZNF180	100.73782793194522	105.35338675319392	93.90878531486092
ZNF668	89.0356694892069	83.48050026339732	127.48383024739583
ZNF646	81.11305409988672	145.6909253367422	73.19602056337105
VKORC1	96.6815388469087	114.41894172200524	88.89951943108608
GNG8	0.0	0.0	300.0
CA4	103.884590383602	66.42363266585214	129.69177695054583
SMG8	99.52496751879389	102.97454588207628	97.50048659912981
TPM4	161.57163701987608	32.29536371421428	106.13299926590969
RAB8A	122.66808215099334	105.7532399559898	71.57867789301685
GPX4	112.42098582266988	85.71219780869153	101.86681636863857
MIDN	111.47934844635896	73.1845893180612	115.33606223557986
FAM129C	119.56224586901982	0.0	180.43775413098012
KLHL26	104.61972014360099	106.66642020572522	88.71385965067377
GATAD2A	131.45046727501162	100.47721591698951	68.07231680799889
MVD	125.42808664149558	60.924237097275515	113.64767626122891
CDT1	106.81025843659849	55.679909562120066	137.50983200128144
TRAPPC2L	116.52836389579753	113.86158305304225	69.61005305116024
ANKRD11	98.89859654256719	86.65112626892753	114.45027718850528
SPATA33	159.60560495811725	32.995182849963875	107.39921219191888
SGK494	122.23699296977524	57.89256102534549	119.87044600487926
PROCA1	50.35975924594685	74.48761267411506	175.15262807993807
RPL13	100.89949535409797	78.55997778181163	120.5405268640904
ZNF641	117.33332741880291	114.70901729485057	67.95765528634648
CACNB3	114.85025252495329	77.54417853654412	107.60556893850254
DHRS13	66.02701335154751	90.6027477859896	143.3702388624629
TP53I13	116.92581702865958	90.09225325413874	92.98192971720168
KMT2D	80.16111719114683	107.15713698154453	112.68174582730863
CORO6	92.99195232448943	71.19907317761738	135.8089744978932
RHEBL1	131.37527334453566	70.78976183992371	97.8349648155407
TUBA1A	139.5319996726111	91.93222635832711	68.53577396906175
TUBA1C	110.06958349420701	179.07181375946186	10.858602746331112
SERTAD3	91.42180667030092	97.28923805889367	111.28895527080537
NCKAP5L	74.43507241841743	96.17844354216416	129.38648403941846
RAB4B	100.54699762947841	91.15408298749864	108.29891938302296
GPD1	116.3141608211836	45.75250640975656	137.93333276905983
PROSER3	91.93660056283942	139.38833780975207	68.67506162740852
CYP2S1	64.91543464357335	116.44812214895359	118.63644320747309
AXL	98.51259083257264	120.34246379285527	81.14494537457212
NFKBID	136.34285594998278	78.35755695321212	85.29958709680513
TMC4	73.5827063527976	148.99568314604105	77.42161050116134
LAIR1	33.217376802169966	76.03286111486547	190.74976208296457
TTYH1	91.37159661877936	70.41447879623396	138.21392458498667
LENG8	84.65111128196283	95.54921545202384	119.7996732660133
TMEM145	96.65251507940992	97.17121189986364	106.17627302072641
ZNF526	76.96209208227637	87.21231027463826	135.82559764308536
TRAPPC9	88.94732729410563	106.71472863161222	104.33794407428216
ZNF146	101.18563892999093	114.05418679753951	84.76017427246954
PPP1R14A	61.973916045580616	103.71770270488084	134.30838124953857
SPINT2	104.19089153143048	99.18889368157969	96.62021478698985
C19orf33	49.65113380078608	96.49163421956341	153.8572319796505
YIF1B	111.19922932025159	72.03501544076272	116.76575523898572
DNAAF3	58.08256002326332	0.0	241.91743997673666
PSCA	34.86303847626099	31.19996971366797	233.93699181007096
ATCAY	97.22985158643385	98.9607369799842	103.80941143358196
DAPK3	94.575125799022	91.56259909541534	113.86227510556269
EEF2	108.30050204598325	86.11769287165734	105.58180508235937
CHAF1A	109.64008114454151	121.71196023908482	68.6479586163737
UBXN6	102.56741326121836	94.2097039767673	103.22288276201428
HDGFRP2	94.42837012534969	94.90901161459774	110.6626182600526
PLIN4	96.00334260299728	137.54006241131862	66.45659498568413
SEMA6B	107.29174610922144	54.48056008907736	138.22769380170118
ZNF444	154.47281813284383	74.02148634602094	71.50569552113527
NXN	89.62670725440302	98.74051180666781	111.63278093892914
FAM57A	118.46177722031351	89.8988849094707	91.63933787021578
GLOD4	116.2686834863971	127.84961770474142	55.8816988088615
MFSD3	100.56968251527117	94.23332131811678	105.19699616661211
GPT	50.71598122315136	58.73284904893043	190.55116972791816
KIFC2	99.92079038672772	82.0627514429389	118.01645817033335
SLC43A2	100.54214425205359	99.67249880587404	99.7853569420723
RILP	184.63322570194433	103.3485039929341	12.018270305121606
SERPINF2	56.00069932623191	185.41804816170077	58.581252512067394
WDR81	72.8928951601963	127.84140836360511	99.2656964761986
SRR	107.00326955194647	95.25510671799476	97.74162373005876
TSR1	104.14402070577992	119.96720525716424	75.88877403705582
TRPV3	60.92705767987394	103.02782247090585	136.04511984922024
CYB5D2	148.70718419349484	99.19819863410274	52.094617172402394
KLK1	7.538015145012131	0.0	292.4619848549879
KLK4	0.0	117.98881810030619	182.01118189969384
KLK5	51.31345306576287	67.5333845766813	181.15316235755589
KLK11	0.0	0.0	300.0
ACER1	4.093594511096929	0.0	295.90640548890315
OTUB1	105.39114842135615	95.7880237439508	98.82082783469303
RCOR2	93.46056558381456	85.74592817319252	120.79350624299288
ANGPTL4	100.48421725607706	140.7247252049365	58.791057538986436
NDUFA7	82.72934749844671	78.36159067281305	138.90906182874022
CD320	93.5601384152564	77.50922960396363	128.93063198078002
SPRYD3	99.57739582143512	99.69482670427739	100.72777747428745
IGFBP6	76.45830859636405	56.73020037139507	166.8114910322408
SOAT2	0.0	0.0	300.0
ZNF558	106.20879514982562	101.41286193072585	92.37834291944851
NDUFV1	107.1144680458419	95.97144826351575	96.91408369064236
CDK2AP2	85.29463212000617	66.67363409079186	148.03173378920192
NUDT8	44.38603366160908	83.51855740469718	172.09540893369376
TBX10	7.9012087595390055	31.807353459801725	260.29143778065935
CTD-2369P2.10	125.83825304502191	74.16240879959992	99.99933815537824
PRDX2	115.77709191127954	106.0539374612539	78.16897062746656
MIS12	93.81246827953737	147.1592429147724	59.028288805690245
CD300A	9.18770091534553	290.81229908465446	0.0
TEKT1	39.98681248145389	44.08665264515486	215.92653487339123
HID1	102.18710449974304	89.52330219603643	108.28959330422055
ICT1	99.32358398822032	87.12319563092733	113.55322038085234
ATP5H	129.19184096715884	142.76666746182497	28.04149157101619
TMEM88	61.496299884244834	90.39178206683715	148.11191804891797
EVPL	31.178085466401974	110.20798632691317	158.61392820668488
SRP68	99.44050608125816	94.64790068663328	105.91159323210857
MGAT5B	130.9457607061912	78.97911935015517	90.07511994365366
TMC8	58.96260395496491	218.64120242790318	22.396193617131964
TK1	92.14404218867384	145.87507325756485	61.980884553761314
TMEM68	96.26052989923379	114.24837168956108	89.49109841120514
CYP7A1	72.67174236539088	0.0	227.32825763460923
GHDC	94.41161714994199	56.755138217116254	148.83324463294176
ITFG3	78.71503035013198	113.31707513165124	107.9678945182168
SOST	192.84263747355698	39.02806491316511	68.1292976132779
ZNF598	80.42482010220917	95.34339779970352	124.23178209808734
RAB26	102.63173119332198	77.36768405125194	120.00058475542603
MLST8	141.40671105252977	81.5531649161172	77.040124031353
E4F1	77.07429705417775	75.10470111122864	147.8210018345936
DNASE1L2	54.24520366857681	64.0305645620778	181.7242317693454
ECI1	78.63697861503853	30.243123282685875	191.11989810227564
CASKIN1	103.34121374869103	80.95589850103693	115.70288775027203
ABCA3	104.30003433283433	97.07158242790402	98.62838323926168
KCTD5	116.30471413822656	98.54350232251724	85.1517835392562
SRRM2	79.59054981264259	98.18342588667434	122.22602430068308
ZNF597	74.5617952257478	0.0	225.43820477425217
NLRC3	166.08533115446642	50.11640446366089	83.79826438187271
SDHAF2	86.87848929727936	106.49850487699975	106.62300582572091
DDB1	104.72365126914485	106.03166514844693	89.24468358240827
VPS37C	126.5160531153211	88.09781125454566	85.38613563013327
VWCE	123.69228184476945	69.63083888967512	106.67687926555539
RAB3IL1	76.3643928475679	93.69119712347545	129.94441002895667
BEST1	177.7283270036926	65.49788427927513	56.773788717032204
FTH1	161.92857593441167	137.25765824762055	0.8137658179677671
BSCL2	94.69457213902719	91.35851085121612	113.94691700975672
POLR2G	111.52311460151093	88.34079347614762	100.13609192234144
SLC3A2	105.7469771693936	121.22183425173223	73.03118857887418
HRASLS5	201.2865360154402	95.39787910306717	3.3155848814926716
C11orf84	86.84744259429151	100.49354354396137	112.65901386174717
ATG16L2	99.8165913314924	86.85810221335234	113.32530645515526
C2CD3	90.8770263384322	96.98350767831572	112.13946598325202
TRANK1	82.6795162117178	122.25925823854509	95.06122554973706
TTC21A	64.64649626797541	94.05472333847952	141.2987803935451
RPSA	132.7704488591885	158.73187109927258	8.497680041538908
ENTPD3	111.69901611524895	129.40653518047208	58.894448704278965
CTNNB1	91.22094873702088	102.83376199724938	105.94528926572977
ULK4	48.899035640417225	144.6684711633825	106.4324931962003
FADD	91.211040297102	156.3319399451638	52.457019757734216
LTBP3	104.64461936562684	112.16945104340721	83.18592959096598
NAALADL1	22.513742556546397	269.97342609107847	7.512831352375121
BATF2	55.19873447200858	76.74866411448956	168.05260141350192
SF1	94.17911363449124	104.68250810272627	101.13837826278251
CCDC88B	42.9944196642218	25.43767643234709	231.5679039034311
SCARA3	73.08161972873225	111.06436370263076	115.85401656863701
PBK	21.54203561579141	27.060141611680912	251.39782277252772
SCARA5	88.38385973355359	79.90255433334401	131.71358593310245
COPS6	77.08110861645056	72.36361113394814	150.5552802496013
PAFAH1B2	89.25184852164027	110.65335645673524	100.09479502162452
ANKS3	103.10738450517718	93.62466456875106	103.26795092607173
NUDT16L1	75.43184669874186	89.89120185740074	134.67695144385738
RAB4A	98.30271216592715	116.57577671607555	85.12151111799727
OR1F1	220.62240078415854	60.06882260166634	19.308776614175134
SETD5	100.08841716239598	113.34876895091529	86.56281388668874
RNF187	155.21513691769243	94.58944398998011	50.195419092327455
HOOK3	89.1221959652227	134.89527210119005	75.98253193358721
MAPK1IP1L	107.45027335828932	108.99227773544989	83.55744890626076
DDIT4	92.64444125248578	116.90756788600567	90.44799086150857
RBPJ	88.14239087531413	125.24464351361028	86.61296561107564
LMBRD1	95.86229955464016	102.47813066151723	101.65956978384254
ZCCHC4	105.60170377498189	107.52442382511904	86.87387239989904
TTC39C	74.62273842910477	148.95193809876034	76.42532347213485
GLYCTK	26.060343531581008	21.52284166656442	252.41681480185457
GNG4	113.10608958310524	94.24445527426877	92.649455142626
UBTD2	110.26672878459858	97.89738228437878	91.83588893102268
NKIRAS2	91.18682811335646	115.34859284866359	93.46457903797995
DNAJC7	114.31884427734842	109.36218834683925	76.31896737581239
IRF2BP2	96.3500800371494	107.05067097582992	96.59924898702073
NT5DC2	173.51865459183836	126.48134540816164	0.0
SMIM4	109.18679302965452	62.61741071388073	128.19579625646472
COA6	106.5338016989341	74.97336115629494	118.49283714477097
KIF5C	103.24793343755192	94.997766624755	101.75429993769309
BMI1	161.442249715703	1.3288090653505227	137.2289412189465
MMADHC	107.91661702316979	119.7801559735831	72.30322700324704
PDHB	103.41141884931886	92.997910903809	103.59067024687214
PXK	90.62468152146775	143.99874049273262	65.37657798579966
HIST1H1E	143.13648400515257	136.46442103453623	20.399094960311153
PCMTD1	96.21304390030022	111.1877358704403	92.59922022925946
KCTD6	97.39911226001814	122.22792706103445	80.3729606789474
MPLKIP	102.05128096127459	132.5215550423914	65.42716399633402
ACOX2	111.08403659548165	36.77840126194994	152.1375621425684
FAM107A	103.68166518512032	111.08609407281472	85.23224074206493
IRF2	92.49103334369144	127.59359240320404	79.91537425310456
MOBP	94.68097826767125	111.32676388105021	93.99225785127854
CX3CR1	42.57193974776949	167.56085423758037	89.86720601465017
DEGS2	153.89038275564647	79.38370987249256	66.72590737186098
SCN11A	100.61541372411557	191.48098543328024	7.903600842604183
ARF4	129.02398124555012	123.72350013324456	47.25251862120533
SEPT2	101.08869592337525	118.77150945677559	80.13979461984913
FILIP1L	140.14045127115907	77.23725194983884	82.62229677900208
MFSD2A	107.27586746995527	118.20909003515013	74.51504249489459
DTYMK	77.88920579266369	154.493478554605	67.61731565273129
TAP1	0.0	188.58735804797652	111.41264195202345
ING5	100.05325444266641	161.50677366699745	38.439971890336174
ATG4B	97.87011801947742	99.57465298286917	102.55522899765343
BDKRB2	98.99431865862044	93.98019259732557	107.02548874405404
MLKL	116.39238886912675	94.7435029341588	88.86410819671448
CMAHP	167.49135405309866	92.44289518431528	40.06575076258605
RFWD3	59.936661340784994	153.58114766979892	86.48219098941613
MTNR1A	102.1619415948533	163.36971126749742	34.468347137649275
RHOH	85.20401570428223	103.26849261228604	111.52749168343176
COG7	92.64853995810533	125.10551997556827	82.24594006632637
CDC40	98.5274242904229	111.3784569045843	90.09411880499275
STIP1	102.69976877026382	107.75657258334306	89.54365864639317
SCNN1B	0.0	42.7213997389979	257.2786002610021
HR	124.40052224174241	86.80585298634637	88.79362477191121
RAB31	85.09264987293783	119.35430618104692	95.55304394601524
REEP4	122.8583280508831	105.74445481837994	71.39721713073699
TNXB	0.0	25.251266939592394	274.7487330604077
LGI3	96.04950416575365	112.4726440297081	91.47785180453828
SFTPC	161.96005819336068	102.49805417413297	35.54188763250635
BMP1	65.01141320112968	74.47530152884492	160.51328527002545
ATXN2L	90.09814516577951	100.01785155567669	109.88400327854376
PHYHIP	101.75974957200415	94.04527395147653	104.1949764765193
CCDC110	57.79130768521259	210.6160835363698	31.59260877841762
POLR3D	80.53815838027995	104.92491328199955	114.53692833772051
FEN1	100.11238755475141	115.18951264879236	84.69809979645622
SDPR	186.79819712207282	89.19661546219592	24.005187415731342
MTCL1	80.77548712743014	86.10962376960182	133.11488910296805
GBX2	78.66254193366947	0.0	221.33745806633053
HFE2	191.9400803396208	0.0	108.05991966037918
HEXIM2	93.9041232299811	66.71831794120425	139.37755882881459
FNTA	119.1750543899445	111.07246432881328	69.75248128124218
SERINC2	48.519578324697285	79.73405538490707	171.74636629039566
TRAPPC11	102.24863279329162	118.90921199967784	78.84215520703056
CHRM1	104.91665827146942	85.01181464794017	110.07152708059044
COL3A1	68.41007692493513	88.94589620214703	142.64402687291783
GFRA2	109.89280838024231	82.79989192386694	107.30729969589079
ING2	90.70803465759985	104.64533566519371	104.64662967720642
CDKN2AIP	114.32287677346962	105.9587608742553	79.71836235227508
SNRNP48	78.73653193482589	76.18820618953515	145.07526187563894
TMEM223	114.69487350386956	93.94688351482672	91.35824298130372
SLC20A2	93.81867733905364	117.40487409167169	88.77644856927463
DYNLRB2	40.12998026332686	16.304595158212432	243.5654245784608
TMUB2	112.54897802686763	95.78233250338448	91.66868946974792
STAT3	101.06456565827978	130.40376429207004	68.53167004965023
ZSWIM1	106.30465809288772	94.54008709513386	99.1552548119784
ADAM9	95.52066811843093	107.84040467667857	96.6389272048905
GDNF	145.28100578940334	46.67222041767775	108.04677379291898
AXIN2	112.15750927684228	104.56584514770226	83.27664557545548
NDUFS5	140.2217718111571	120.0032431468633	39.77498504197956
VWA3B	40.36677479003526	49.75658966295322	209.87663554701152
UGT3A2	0.0	152.71804599579957	147.28195400420043
LDLRAD4	91.8742401636928	89.08087473002536	119.0448851062818
KCTD19	98.63713131463328	148.50279973701723	52.86006894834948
SLC16A4	96.35206673439922	106.08385550602546	97.56407775957531
IL7R	62.61633931738226	93.74955809521194	143.63410258740575
TMEM208	104.91193096372695	82.41165812042304	112.67641091584998
LRP1B	96.21363498570524	124.35012525670439	79.43623975759031
AHCYL1	91.07318657270628	124.63514572899928	84.29166769829448
DNAJC21	110.40910293818702	101.89507422318522	87.69582283862778
PKIG	183.12115452336928	0.0	116.87884547663067
NPNT	84.0168694437503	68.97349292467038	147.00963763157938
CA7	135.90297271011065	122.85730445647447	41.23972283341488
FAM178B	105.90072100857462	71.54769133736914	122.55158765405625
SEMA4C	98.34237093443407	101.81227499247325	99.84535407309268
CNNM3	112.49749307074623	84.18570278495025	103.3168041443035
GSTM4	70.60316102243932	167.36211529367387	62.03472368388682
TET2	82.60076519629433	117.54061281624818	99.85862198745748
PPIP5K1	30.900332281728556	42.26071093865931	226.83895677961212
TSPAN5	102.60224606689393	104.16741328770544	93.23034064540057
ABHD15	87.18183895221591	184.685419531954	28.132741515830162
CHTF8	113.92503139189259	107.87439240081808	78.20057620728925
ADAL	78.56753527618532	126.30892548019783	95.12353924361683
LCMT2	108.5546397288932	128.6941351071275	62.751225163979306
SNTB2	95.72673899586871	128.66254832827383	75.61071267585746
IL12A	123.92788394222765	165.43500364394484	10.637112413827536
ZNF507	84.69147723029855	124.22226008925925	91.08626268044225
STX18	100.25576123122435	90.83485821555536	108.90938055322027
D4S234E	84.50233705839086	115.19870927942677	100.29895366218236
ZBTB49	85.34432452765111	91.20716252551469	123.44851294683421
GFM1	108.26148084461742	114.454383788936	77.28413536644658
OR13J1	142.6367750948731	143.68290341670914	13.680321488417752
FSTL5	95.14739913149256	95.43028991972884	109.42231094877859
DDX19A	130.5076131896594	113.34581238261423	56.146574427726335
ANKRD49	111.2712023332055	133.68123765039738	55.04756001639714
USP39	91.92668112744684	129.78265166982487	78.29066720272829
TNIP2	93.20279219565079	76.61623108665749	130.1809767176917
C2orf68	124.2692274135623	4.230787411860963	171.49998517457672
TMEM150A	115.68770578519796	94.2461412385994	90.06615297620266
RNF181	104.76945318265565	98.89435507428229	96.33619174306209
VAMP5	152.47860617931565	78.89265451108784	68.62873930959651
LRRC28	99.42311557345008	95.06931668348881	105.50756774306116
MAT2A	96.78255488322948	124.2878076923517	78.92963742441881
PLA2G4F	0.0	0.0	300.0
ENHO	99.4469409368164	86.68628977187237	113.86676929131123
ZNF608	89.66847825098887	115.4308084251659	94.90071332384518
SLC35G2	132.2067426102082	95.140108908649	72.65314848114281
INPP5D	76.85255410934244	131.59178114304737	91.55566474761021
LETM1	103.5455576001405	88.72993184822857	107.7245105516309
TMEM129	116.47071990873026	97.84520553481701	85.6840745564527
PPIC	102.97458773038596	65.66131059114025	131.36410167847382
CEP120	100.4321901947174	117.98265142829356	81.58515837698901
STXBP6	120.77195789726456	116.84806313793278	62.37997896480263
TM4SF20	30.230902312311247	84.18525300863514	185.5838446790536
MFF	99.03484572064092	95.50973861806142	105.45541566129764
GRM5	87.65844997901291	105.91775664873857	106.42379337224854
LGALS9	139.1589145578041	129.77067463551558	31.07041080668035
JMJD7-PLA2G4B	113.74966918939641	4.0178551044173565	182.23247570618616
CPLX1	113.52457659930863	0.0	186.47542340069137
PXDC1	142.40905592799197	95.9879003526888	61.60304371931922
NTSR2	75.8276101412107	121.84337017135516	102.32901968743413
E2F6	79.44802897649565	96.27379257138251	124.27817845212188
FEM1B	92.13250005686824	112.23098909998303	95.63651084314873
COMMD8	98.96983507587473	143.63740785801807	57.39275706610722
ATP5I	107.61217893319306	75.22726417878629	117.16055688802065
MFSD7	127.06906098611724	99.62760502668034	73.30333398720238
COL4A3	113.53998375355626	67.47807111791705	118.98194512852672
MAP2K1	93.2862971673037	104.56507949923679	102.14862333345948
HNRNPH1	93.90025480341623	113.5999413167662	92.49980387981755
MECP2	82.01826129669267	111.0757440053573	106.90599469795
ZBBX	261.74954515558005	38.25045484441989	0.0
ROR2	39.71106858564322	228.85106844285468	31.437862971502074
AR	117.07757734255095	62.144524391120584	120.77789826632848
C8orf46	109.4349487967394	96.77560518728804	93.7894460159726
HSPBAP1	66.66884530395366	118.97705595356591	114.35409874248043
CHST14	99.56206811071911	74.01820430729269	126.41972758198821
PARM1	116.13609284494966	75.16846854953785	108.69543860551248
CSNK1G1	85.95081444915228	96.7955088860978	117.25367666474989
ARMC4	153.53431314959138	146.46568685040862	0.0
AFAP1L2	151.34027459767367	96.15456579740628	52.50515960492004
ATF5	115.24309542780288	96.37717520739403	88.37972936480311
UBE2V2	117.27204633666719	126.89579060966365	55.83216305366916
ZBTB43	96.77437882395937	114.6194268823861	88.60619429365453
CPT1C	109.89669455847284	107.44170258167412	82.66160285985305
PCSK9	124.92164712238613	36.001550190333944	139.07680268727992
XPO6	104.2121195053897	110.12826304315158	85.65961745145871
GSG1L	109.28719164287983	90.13257215510797	100.58023620201214
MN1	107.20894730999817	92.99320292402513	99.79784976597668
APEX2	81.79348688074785	96.49353482328536	121.71297829596676
NSMCE1	97.83795792398614	103.9394201272271	98.22262194878674
CCDC126	115.45368745958176	121.87660486718484	62.66970767323343
RAB3B	37.72207209526309	124.2605915895138	138.01733631522308
CD2BP2	115.26590008312215	88.34252639104218	96.39157352583571
RSPO1	32.748861070197506	267.25113892980244	0.0
RGS14	78.24295666914021	79.38003566065406	142.3770076702058
TBC1D10B	99.41043243635383	97.299332099755	103.29023546389118
LMAN2	79.76601739042941	90.8482113131012	129.3857712964694
RAB24	73.12637788626184	94.23953704818359	132.6340850655546
PRELID1	127.67740995509995	32.606906311220015	139.71568373368
