cP1	cP2	cP3	cP4	cP5	cP6
13.0962	8.18657	5.4301	4.52194	5.07987	4.25481
24.7882	21.9148	19.3813	24.2098	31.163	29.5291
12.3139	40.6431	33.6979	14.0311	5.910830000000001	26.4043
5.89614	4.0543	5.37838	4.47888	3.14468	4.68254
0.0	0.0	0.0	0.0	0.0	0.0
3.97646	2.7343	9.43093	6.6454	2.7570799999999998	5.05279
469.098	460.75800000000004	505.483	535.531	477.70300000000003	602.54
126.554	147.355	187.783	128.819	129.144	123.286
1065.44	925.9019999999999	913.9789999999999	1296.66	1070.0	1085.58
51.3827	38.9689	31.7066	51.6598	44.7343	75.6124
29.8492	35.3485	43.3632	34.8513	22.4058	21.9494
78.69	68.348	60.4463	84.9437	46.3868	64.1378
23.5459	26.0207	28.1263	22.9965	40.8138	24.71
29.2742	27.4494	19.4208	14.4039	23.4199	22.9845
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
11.2784	17.8128	14.145999999999999	10.0399	10.1508	9.23685
137.916	182.894	121.31200000000001	117.861	153.68200000000002	105.617
214.137	241.792	213.83900000000003	237.577	251.56099999999998	186.62
136.33	131.75799999999998	193.882	151.671	152.865	143.22299999999998
0.0	0.0	1.87275	2.33931	3.2849199999999996	0.0
44.3302	45.7235	47.4094	59.2207	58.7007	38.2407
80.6413	97.4183	77.5907	62.9358	76.8872	84.8789
79.4526	81.9499	77.1516	52.5669	82.0176	58.0104
9.85116	3.0482400000000003	7.18888	1.12248	5.516780000000001	2.34705
224.21900000000002	286.318	302.131	194.953	253.805	224.61599999999999
361.175	452.663	317.966	461.784	411.58099999999996	407.73800000000006
605.4169999999999	706.987	558.601	654.1569999999999	553.935	505.673
261.501	285.16700000000003	255.351	204.77	199.06799999999998	220.942
179.537	207.226	177.419	204.57299999999998	217.16	165.49900000000002
78.2298	61.3233	49.9522	94.4868	77.6058	70.8257
52.6599	58.8413	46.0342	57.5029	57.9273	48.3555
18.1523	22.2333	8.27914	14.2199	19.968	17.5695
186.69799999999998	237.41099999999997	202.965	297.242	182.09900000000002	246.77900000000002
41.6318	48.6236	40.2099	34.1827	45.0614	47.4062
18.5901	14.7495	21.5232	27.7	24.0247	35.7736
29.9229	22.0453	31.1946	53.5786	27.3587	50.9226
368.455	452.792	365.534	410.42800000000005	291.16900000000004	377.24199999999996
2.4883900000000003	5.1332	4.53976	2.83538	1.9907599999999999	0.0
137.935	160.627	150.175	168.576	174.425	133.838
40.0881	25.5964	29.6025	26.1018	37.4164	42.07
3.7727800000000005	1.9456799999999999	3.44149	2.1494400000000002	1.50915	2.2471799999999997
1493.5	1076.12	1125.63	1816.41	1779.53	1741.28
18.1351	9.35254	12.4069	28.4129	10.8813	21.6035
31.759	23.5442	22.6329	20.3555	26.2018	18.9165
93.1816	99.3237	108.509	83.5847	104.23	92.4464
3.8167	4.723990000000001	6.963080000000001	3.4791300000000005	6.10686	6.36533
125.32700000000001	114.51799999999999	98.2093	92.9658	117.087	88.1752
63.0775	61.8473	56.8282	50.5775	80.3674	52.8774
73.2019	43.7121	57.4021	51.2164	57.5355	42.8362
314.574	386.18800000000005	300.948	349.69699999999995	295.86	310.759
14.5965	0.0	13.3148	16.6319	0.0	0.0
143.63	176.362	196.52599999999998	155.865	117.64299999999999	122.214
66.0345	56.2648	50.0511	54.5237	59.4644	54.3428
281.468	395.69300000000004	279.58799999999997	256.728	384.86300000000006	201.503
196.245	238.88400000000001	245.13299999999998	197.421	213.576	263.263
55.6207	55.1624	49.7608	57.2828	58.1892	58.6133
51.1063	70.4914	52.6872	36.8693	31.2089	42.1482
16.5403	15.5092	13.7162	17.1334	10.8266	25.0775
171.907	146.02	145.072	171.787	198.571	174.123
128.241	117.575	155.97299999999998	113.652	91.1957	50.9226
21.6023	18.395	18.7888	15.4557	15.6746	18.2531
16.047	15.5777	37.0252	21.5113	27.9413	23.614
423.29900000000004	443.853	413.744	386.846	297.128	344.54400000000004
93.9986	116.344	102.89299999999999	114.24700000000001	110.294	74.65100000000001
92.4952	82.5871	61.076	81.7976	56.3268	74.8275
137.47899999999998	135.952	112.478	133.233	143.151	115.23200000000001
2.75343	1.9879799999999999	3.26514	1.56869	1.7622400000000003	0.9840120000000001
4.30545	2.9605200000000003	0.0	0.0	1.14815	1.70963
324.546	328.454	309.402	415.68	332.851	363.36199999999997
0.0	0.0	0.0	1.7026400000000002	0.0	0.0
11.0097	8.11127	5.73882	1.79214	12.5829	7.49453
72.9303	59.7356	33.2631	56.2147	65.2099	63.8814
893.3860000000001	828.939	636.703	900.3439999999999	708.827	718.7719999999999
95.4804	140.688	127.53399999999999	120.45100000000001	139.132	60.9331
6.25649	5.95675	2.19504	3.2902699999999996	5.005319999999999	3.43989
37.107	49.8443	51.9535	32.4485	36.5901	38.0359
0.0	0.0	0.0	0.0	0.0	0.0
68.2035	75.1215	77.9404	66.1431	84.8314	68.4193
29.7957	43.4748	64.9651	30.2243	41.8603	46.3158
0.0	0.0	0.0	0.0	0.0	0.0
76.0582	107.351	83.9855	104.90899999999999	92.8733	57.2241
5.4612099999999995	6.57167	4.15137	1.03712	2.91272	5.4214199999999995
0.0	0.0	0.0	0.0	0.0	0.0
195.328	164.703	149.563	167.33	177.36700000000002	226.74099999999999
5.7406	11.8421	7.854760000000001	0.0	11.4815	6.83853
32.4687	17.5057	22.8863	30.2697	20.6624	32.5252
198.07299999999998	204.299	227.08	176.515	195.457	199.231
60.6624	49.3333	41.5016	51.1764	42.9313	47.9447
0.0	1.5451	0.0	1.70691	0.0	0.0
310.577	365.514	395.173	372.94	383.532	408.87199999999996
236.428	289.582	202.187	151.535	224.612	140.82299999999998
1429.05	2458.0	4952.32	2087.01	1061.68	2525.58
20.9985	10.8293	9.57729	0.0	8.399610000000001	0.0
47.6384	30.7098	32.5914	47.4962	42.8756	21.2811
911.6039999999999	899.584	981.784	1022.86	1046.63	1232.41
489.305	577.1519999999999	414.293	500.353	455.69199999999995	535.061
6.9386399999999995	5.36755	3.16467	5.92964	5.55105	4.13285
0.0	13.4189	0.0	0.0	0.0	0.0
1764.75	2184.84	1640.26	2185.28	2180.11	2218.33
87.4152	55.4847	67.4715	76.619	71.727	69.4226
31.9943	34.6922	41.9064	33.1841	30.8465	39.0907
0.0	0.0	0.0	0.0	0.0	0.0
15.645999999999999	8.06886	21.4081	20.799	27.1203	18.6383
133.265	160.362	139.572	109.66799999999999	118.46	167.572
433.03	557.0459999999999	466.017	576.5740000000001	630.585	602.7909999999999
2742.93	2289.03	2206.37	3115.95	3118.7	2861.57
0.0	0.0	0.0	0.0	0.0	0.0
12.5086	15.3208	7.8445	9.79883	7.505330000000001	10.2444
264.202	177.542	189.88	173.328	131.304	147.829
3.9611099999999997	8.17122	7.22655	2.25673	0.0	0.78645
0.0	0.0	0.0	0.0	0.0	0.0
309.811	337.19800000000004	270.283	311.964	340.8	350.82599999999996
211.135	229.78599999999997	256.35	204.075	217.838	241.108
221.892	235.576	248.55900000000003	228.95	227.824	287.578
178.76	120.24700000000001	170.15200000000002	79.7037	161.665	92.5866
0.0	0.0	0.0	0.0	0.0	0.0
35.4281	41.5572	32.9508	31.6615	33.9007	23.9984
60.4503	53.7172	52.597	50.865	63.2418	42.0992
21.3191	12.5652	13.8907	3.4702800000000003	17.0557	7.25615
106.51700000000001	115.647	104.834	121.37	103.156	103.515
0.0	0.0	0.0	0.0	0.0	0.0
65.0293	49.5758	67.0561	64.4324	89.7237	61.7487
56.5903	65.9005	58.2817	51.3079	82.2709	55.8155
45.2948	47.3024	38.735	42.57899999999999	42.1252	50.5854
80.571	69.0859	77.9233	138.262	85.4267	143.393
5.86201	4.946940000000001	4.86114	6.07221	5.96873	5.07866
43.9969	53.6306	89.3881	48.9926	102.395	54.7939
45.7479	44.2969	30.6593	22.3402	41.0808	37.8146
18.5519	17.8153	57.1873	15.3074	37.3605	22.1
187.018	122.16799999999999	210.40099999999998	177.581	304.223	207.93400000000003
2.46279	0.0	2.24653	0.0	1.97028	0.0
259.625	240.553	250.87599999999998	298.335	272.83299999999997	178.229
487.404	517.572	584.363	528.4209999999999	504.28	464.25300000000004
10.7107	16.5709	35.4167	6.1021	5.35545	17.5438
336.889	217.52700000000002	301.06	250.449	330.871	269.995
166.158	206.25400000000002	156.85399999999998	161.809	130.611	140.39700000000002
22.3354	36.5889	29.9619	39.672	31.0076	39.9108
79.9848	74.6418	87.7271	107.413	73.8925	60.1187
120.881	73.5816	103.035	117.415	134.755	108.59
2313.27	2939.94	2033.15	2697.04	2636.35	2582.04
12.9396	11.1219	9.836139999999999	9.82932	6.9013	10.2763
8.1168	5.15195	14.8081	7.114339999999999	4.99507	14.1319
141.399	146.289	155.41	150.769	179.888	185.44099999999997
52.6421	57.1544	48.0195	59.9827	59.8472	46.2076
350.689	283.078	438.115	277.976	176.873	408.67800000000005
16.532	11.9361	20.107	17.5815	18.0754	19.0374
0.0	0.0	0.0	0.0	0.0	0.0
232.237	245.679	190.11599999999999	284.97700000000003	238.19799999999998	191.53
94.277	112.53299999999999	113.488	86.4896	106.882	82.7433
56.0278	51.7303	66.3577	72.078	56.0291	68.3582
1154.7	1047.29	1249.71	1164.18	1244.65	1378.05
117.95700000000001	139.556	151.904	209.514	205.389	198.377
121.27600000000001	108.749	128.236	110.54899999999999	118.803	104.962
364.156	299.899	254.06900000000002	275.551	233.36599999999999	293.686
69.8201	30.8634	27.2953	45.4606	15.9593	35.6458
4.1178300000000005	2.3595900000000003	5.425669999999999	4.69204	8.05283	7.085560000000001
71.2197	61.0324	74.6621	54.1005	73.1348	54.8722
10.655	29.3065	12.9592	24.2816	28.4141	25.3858
0.0	0.0	0.0	0.0	0.0	0.0
18.0764	9.32227	11.7779	10.2985	20.6592	7.690580000000001
63.8785	69.2138	67.6864	80.1381	73.8169	73.0211
0.0	0.0	2.4645900000000003	3.0786	4.32305	0.0
89.7687	154.317	136.476	174.266	119.694	99.0162
0.0	0.0	1.63936	0.0	0.0	0.0
30.6901	27.6478	26.5777	22.1327	26.4175	25.453000000000003
814.868	892.329	1157.38	732.028	1542.71	841.966
33.5976	38.9853	51.7174	14.356	26.8787	12.5073
23.9001	18.735	23.9815	14.7057	24.4743	31.8876
21.6496	47.8502	20.6889	25.8432	26.3926	17.1935
66.7735	51.6542	60.91	64.672	44.0716	55.6811
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.24819499999999997	0.0	0.0	0.0
42.0641	54.2328	43.6027	44.6618	38.241	53.5257
69.5764	58.2426	56.1083	55.1502	39.5284	37.2374
291.423	429.404	389.255	399.26300000000003	327.512	260.37
333.635	265.26	225.717	402.334	264.69	321.268
55.9502	67.9561	76.3171	64.9437	81.5742	66.0281
173.94	182.96	160.237	174.64700000000002	184.622	164.125
2.03039	7.3297300000000005	10.1865	3.4702800000000003	3.2487	1.20936
73.2662	73.3891	64.262	61.0066	64.2503	57.0669
24.9357	42.8658	39.4265	26.5187	42.558	21.7836
132.054	202.858	138.399	112.051	148.35399999999998	120.493
0.0	0.0	0.0	0.0	0.0	0.0
204.791	187.15	195.519	155.969	268.251	182.021
0.0	0.0	60.6562	75.7677	53.1975	79.21300000000001
29.0811	49.7287	36.3006	40.1123	47.1431	40.113
52.5842	49.0715	27.4095	48.504	48.0781	68.607
27.0659	39.7037	36.2108	37.0081	52.449	40.8405
89.5085	88.0277	60.7617	120.965	99.9188	79.3507
171.576	163.519	138.981	120.429	119.694	126.723
0.0	0.0	0.0	0.0	0.0	2.11235
0.0	0.0	0.0	0.0	0.0	0.0
72.7407	47.7445	42.2248	60.2793	75.8285	47.2652
11.0752	11.4233	18.7621	13.520999999999999	13.2906	6.5967199999999995
67.4819	106.236	100.434	121.40799999999999	102.291	76.1573
4.0300199999999995	8.313369999999999	3.67613	0.0	0.0	4.80079
0.6014649999999999	0.62037	1.64595	0.685336	0.962367	0.716499
171.865	183.59799999999998	248.597	219.61	199.368	216.43400000000003
13.9501	5.7554099999999995	3.8175199999999996	7.947660000000001	3.3481	3.3236199999999996
6.5945800000000006	6.80185	9.02324	3.75708	7.91368	3.92792
72.5403	142.159	181.96900000000002	103.32	72.5421	82.0934
0.0	0.0	0.0	0.0	0.0	0.0
505.29	360.145	264.914	434.20300000000003	265.913	477.944
31.9937	18.9859	25.1864	20.4748	18.9337	20.3616
27.9164	27.894000000000002	23.8734	27.833000000000002	23.0316	30.1379
20.0549	22.5658	19.1254	16.6193	18.9615	19.5468
13.01	0.0	3.9558400000000002	4.94137	3.4694	5.16606
37.5713	57.2057	65.2802	40.7718	25.7638	33.035
54.5085	64.4207	53.3475	50.4639	56.3268	56.8169
73.5535	55.1748	42.6965	60.9528	48.1452	75.6727
8.27089	1.21869	4.3112	8.0779	16.0695	1.40754
24.2073	15.7207	7.360530000000001	20.4317	16.4972	11.7484
21.0354	17.3573	23.9853	19.1749	9.25581	18.7939
157.716	210.584	174.41400000000002	153.86	159.016	145.414
1.252	0.0	6.85237	0.0	1.00163	0.0
0.0	0.0	0.0	0.0	0.779134	0.0
3.05856	3.15469	7.439939999999999	6.970110000000001	9.78762	7.28705
73.8208	67.2142	63.778	61.2974	89.6053	73.9905
197.43900000000002	213.644	217.537	184.46900000000002	211.727	172.07
103.507	107.40700000000001	118.45100000000001	101.5	119.443	95.6534
41.7529	73.3703	55.0138	67.8385	87.8378	51.5805
14.8011	33.5859	26.1027	31.4814	26.84	24.6847
10.5727	16.8119	16.2747	13.8038	14.4497	12.07
0.0	0.0	0.0	0.0	0.0	0.0
15.5444	28.8593	11.3435	24.7967	24.8716	27.776
11.8506	36.6694	25.2234	31.5074	28.4422	9.411439999999999
5.13698	5.29844	4.6858900000000006	1.9511	2.73979	2.03982
119.811	149.528	154.1	150.17	161.989	175.553
16.2846	8.3982	14.8546	4.63884	11.3995	7.274660000000001
8.19805	16.9114	14.0216	12.8442	14.7568	17.0905
82.5911	89.2435	47.833999999999996	34.3569	70.2697	45.2893
27.1	21.4297	24.7203	24.7031	31.0754	21.522
61.9094	49.6652	25.0991	78.3804	33.0191	8.19444
279.933	248.92700000000002	263.233	205.426	277.866	314.26
0.0	0.0	0.0	0.0	0.0	0.0
158.58	181.21	115.243	172.445	148.976	130.904
188.16099999999997	184.834	199.56400000000002	212.69799999999998	225.202	199.243
145.778	134.533	125.978	148.621	245.52700000000002	137.099
21.7621	41.3481	27.6871	34.5849	21.9917	27.2887
84.2274	81.1593	84.9187	75.7677	67.3835	76.5725
61.8978	24.2882	55.235	45.9972	42.5221	51.2947
286.219	187.864	166.145	148.241	176.94	154.982
20.0153	20.6444	15.8234	22.8063	22.4177	19.0747
44.7855	62.4967	56.0725	58.0348	49.1775	52.305
872.841	969.355	719.334	1046.25	941.9989999999999	926.534
60.5267	66.3309	85.5781	67.2426	82.9236	61.2874
3.4394099999999996	3.5475199999999996	6.274780000000001	3.9190199999999997	5.50319	6.14583
105.35700000000001	103.494	105.912	119.23200000000001	92.3152	120.385
105.926	129.898	117.99799999999999	110.12899999999999	140.97799999999998	100.59899999999999
62.725	86.969	69.4107	82.0166	83.9095	78.3963
79.8578	81.3872	83.2517	77.9944	74.5357	53.7944
101.524	145.131	133.227	127.85799999999999	93.3331	112.454
336.38800000000003	882.195	585.154	600.1990000000001	515.286	369.661
201.65400000000002	150.96200000000002	121.64200000000001	129.711	187.34799999999998	158.856
58.3224	59.2577	61.9355	92.2437	59.8907	59.1073
99.3487	79.2933	103.03200000000001	68.0561	76.1692	72.5597
91.4311	197.183	326.027	151.535	159.593	59.4097
81.6886	52.5074	61.5561	98.4755	56.8282	71.9263
588.393	419.49699999999996	431.73400000000004	489.30400000000003	491.37199999999996	539.222
94.2571	80.2448	40.9429	114.22	120.891	58.8156
498.715	422.94300000000004	303.281	479.86199999999997	336.918	554.491
104.993	126.99799999999999	157.59	106.58200000000001	125.994	139.85399999999998
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
266.526	257.195	233.42700000000002	265.497	251.81599999999997	249.326
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	2.51327	3.74234
187.002	167.66	158.643	170.894	167.238	165.127
19.5189	62.63399999999999	74.9563	26.6339	19.8567	18.659000000000002
914.1	928.94	979.7130000000001	1035.81	1093.58	958.577
1139.37	1681.66	1312.27	1136.52	1107.94	1073.95
43.9321	44.8308	43.9112	29.8219	28.7902	37.8589
57.5944	32.4025	44.8951	36.9889	23.4572	43.6607
198.62599999999998	170.28099999999998	197.65599999999998	188.113	171.287	187.44799999999998
139.115	111.0	165.208	185.43099999999998	188.99099999999999	159.468
35.146	27.188000000000002	34.7314	33.3724	28.508000000000003	27.9119
0.0	2.02052	1.78693	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.44377
293.558	211.949	248.305	243.267	242.324	235.255
118.006	107.805	24.6042	30.7339	45.8548	28.115
668.758	654.994	691.9069999999999	754.918	616.372	743.51
58.2768	78.6034	53.1594	76.619	143.454	64.0824
13.3772	17.2727	22.8685	13.7748	19.8979	17.7064
1.62624	10.0641	2.9668799999999997	3.24277	3.25257	3.87455
13.4133	20.7524	28.9573	8.15132	15.0233	16.5113
458.755	379.707	425.35900000000004	473.249	483.309	472.279
28.498	29.3937	31.1946	0.0	22.7989	20.369
153.82	218.15099999999998	96.4653	164.315	138.442	143.156
205.293	208.832	198.433	263.965	233.55	240.07
118.214	105.67200000000001	100.64399999999999	138.066	107.18299999999999	118.52600000000001
52.3056	67.2619	58.2465	68.1135	52.17100000000001	55.0265
43.7411	32.8116	32.6455	27.1857	44.5375	47.3699
157.672	158.536	157.395	135.591	140.42	137.031
360.879	375.324	355.707	406.63300000000004	368.907	368.99699999999996
435.94300000000004	346.18699999999995	402.941	418.70599999999996	434.411	301.022
17.6914	15.1014	18.9203	4.86581	12.2013	7.99397
1.60876	1.1062100000000001	0.978326	4.888240000000001	0.858024	1.2776299999999998
0.0	0.0	0.0	0.0	0.0	0.0
144.651	145.297	108.664	141.122	104.37799999999999	111.499
5178.53	4322.8	5307.23	6056.21	6258.52	6053.11
501.272	473.86199999999997	515.79	464.14300000000003	470.221	576.094
144.606	179.699	74.6945	131.02200000000002	142.17	136.98
22.1651	38.1029	43.8072	25.2559	41.3758	39.6065
61.8125	72.4493	55.1032	49.6225	74.1768	61.92
34.5187	37.2596	40.2747	41.1615	45.5979	14.3444
421.664	428.629	424.49	416.208	408.05800000000005	380.061
7.84495	9.24746	9.200660000000001	7.6619	2.6897599999999997	2.6701
90.8428	105.094	98.54299999999999	132.885	146.334	105.292
1.7246599999999999	0.0	0.0	0.0	0.0	0.0
89.0694	98.7021	73.8618	104.845	84.213	66.6441
0.423387	2.62017	0.772417	0.964852	1.35487	0.504363
26.9272	36.1056	42.9847	32.2162	19.3881	22.4541
345.63	271.936	324.851	283.973	302.22	258.603
0.0	0.0	1.8955099999999998	0.0	0.0	0.0
124.598	112.024	143.077	124.697	140.039	123.47200000000001
0.0	2.27355	0.0	0.0	0.0	0.0
143.179	228.986	136.476	126.48299999999999	400.26800000000003	136.067
0.0	0.0	0.0	0.0	0.0	0.0
245.90099999999998	269.673	268.899	261.624	285.015	277.932
1164.92	1209.78	1394.64	1041.38	1323.94	1204.28
29.805999999999997	42.196000000000005	38.9171	15.9822	31.3263	22.9749
25.0226	24.3753	21.5573	19.0079	13.3457	18.2162
0.0	0.0	0.0	0.0	0.0	0.0
2.7900099999999997	2.8777	1.27251	1.5895299999999999	4.46413	0.0
43.089	42.7972	20.3805	47.278999999999996	63.836999999999996	47.5278
230.176	237.41099999999997	83.9855	314.72700000000003	257.803	109.679
36.7254	50.7933	47.9666	38.0424	32.7198	34.8007
168.676	144.981	124.334	154.34	147.893	181.65400000000002
22.0592	32.0221	17.1411	26.0662	16.9942	20.4386
109.492	88.1811	92.3525	98.2701	90.5958	109.88600000000001
3.2807199999999996	6.76767	3.4914	3.7382	0.43743999999999994	1.95409
24.0344	17.9727	16.4429	21.2241	22.5929	14.3156
12.5613	9.254389999999999	16.369	2.04471	11.4849	6.4130400000000005
278.775	300.039	386.971	352.176	341.811	360.97
125.83	169.35299999999998	141.376	160.861	157.137	120.647
555.485	580.409	684.1360000000001	598.925	681.797	686.512
3.6771599999999998	8.21759	10.6218	9.07816	4.4127	7.300730000000001
6.02677	1.24324	15.3931	4.1203	9.64305	5.74354
30.3993	36.5026	17.7968	20.6796	30.1278	21.6199
6.52016	8.96679	9.34625	4.24535	7.700189999999999	5.54799
7.145760000000001	2.4567900000000003	1.08638	4.0711	0.0	4.25622
0.0	0.0	0.919033	0.0	0.8060229999999999	0.0
564.4490000000001	550.7769999999999	672.311	554.087	559.589	639.751
0.0	0.463937	1.6412	0.0	1.43939	0.535826
425.153	403.293	490.61400000000003	443.58099999999996	460.337	435.276
70.6145	100.147	66.024	80.4613	70.6162	73.605
42.578	58.555	31.2871	45.82	51.0948	46.4946
0.0	0.0	0.0	0.0	0.0	0.0
110.061	119.197	119.639	107.64200000000001	121.804	102.704
0.0	0.0	0.459517	0.0	0.0	0.0
54.8367	57.6479	68.2983	47.6635	74.8046	57.7871
25.0966	22.5668	27.0018	19.0641	19.563	30.6631
63.4728	46.7627	34.7395	26.8631	39.1727	36.726
49.3352	37.6113	39.133	56.2147	27.4568	51.1051
22.7984	29.0263	27.2953	22.3244	20.804000000000002	17.3986
490.47900000000004	520.997	514.186	633.946	562.234	531.962
23.0886	26.6721	21.0612	27.3606	30.293000000000003	29.7049
43.2993	63.8003	22.5697	17.6204	29.6916	40.5276
280.065	356.974	319.85900000000004	230.90599999999998	353.99800000000005	242.31
6.32035	0.0	0.240223	0.0	0.21068299999999998	0.313715
99.0824	64.0432	63.8698	70.75	77.154	53.5081
76.5054	112.096	161.75	86.3589	110.399	91.9893
0.0	0.0	0.0	0.0	0.167551	0.0
190.24	178.497	207.90099999999998	188.227	220.261	209.11599999999999
82.1413	46.3959	57.0882	73.5392	82.9255	100.181
127.76100000000001	101.72200000000001	112.45200000000001	125.14399999999999	116.556	122.825
240.25900000000001	281.018	314.45799999999997	281.748	266.328	290.124
136.49	54.1463	65.8439	77.7616	57.7473	39.0853
5.29609	0.0	0.0	1.20692	1.6947900000000002	0.0
29.9793	22.2768	18.8193	20.9366	27.0787	23.8087
52.8704	70.5711	101.319	45.0556	75.3533	55.5726
1.0075	3.11751	5.5142	1.148	1.61205	2.4003900000000002
67.1865	73.5759	73.3927	63.3235	90.9113	41.5003
0.0	0.801646	1.41794	0.0	0.0	1.8517299999999999
276.379	258.13	234.243	223.17	201.957	202.209
337.915	232.358	314.964	310.068	437.09	338.588
32.5763	27.0969	31.6328	41.9084	31.1058	52.5768
193.649	161.488	130.291	180.747	173.05200000000002	144.792
0.0	0.0	0.540768	0.0	0.0	0.0
6.76478	13.9548	9.46182	3.59711	11.1847	8.59583
1.9849299999999999	5.11831	16.7484	6.78517	4.36696	14.1874
69.8201	20.5756	54.5906	113.652	55.8574	23.7639
1.2213399999999999	1.6796400000000002	1.11409	0.0	1.95419	0.9699549999999999
9.47114	20.7588	38.8776	10.7918	24.6256	22.5651
53.6303	57.1476	50.5408	42.4929	62.2269	41.4634
12.5991	3.7128900000000002	4.10455	5.12714	1.43993	3.21617
1449.51	1338.75	1396.67	1757.91	1479.86	1749.89
23.7227	25.5805	15.7378	19.6586	21.5666	33.3979
6.24645	6.44278	2.62981	5.47498	6.5349	4.57915
42.849	35.3566	39.0863	52.07899999999999	52.5627	47.6412
36.0362	22.5668	35.2197	16.1312	42.2148	15.3315
11.8874	27.5874	15.5876	18.6245	17.2372	23.8966
201.878	195.80599999999998	179.505	186.767	193.363	179.815
307.724	389.44300000000004	358.19699999999995	292.55400000000003	294.51599999999996	301.35900000000004
7.979439999999999	5.48682	2.42625	6.0614099999999995	4.2558	9.505560000000001
32.2977	13.7171	31.1946	28.1423	31.9185	20.369
91.7635	115.223	89.1646	104.559	95.7555	121.196
12.7756	13.1772	19.6657	10.008	14.6923	14.2678
112.027	139.873	153.284	151.162	134.435	182.61900000000003
192.02900000000002	186.52599999999998	127.54799999999999	169.946	131.254	142.139
19.1609	14.0538	17.8667	22.3179	16.0104	26.8834
330.839	343.199	346.88199999999995	300.062	336.93199999999996	313.70599999999996
29.9569	29.494	45.9579	38.7889	28.3236	42.1748
49.1519	43.8459	49.6829	36.3281	43.5735	44.31
0.0	0.0	0.0	0.0	0.0	0.0
2503.78	2291.07	2511.17	2488.18	2939.47	2984.3
22.7984	18.6736	19.3692	13.7528	19.1332	23.6973
36.8282	151.94299999999998	67.1884	41.9636	44.1949	0.0
89.0908	95.8862	88.3343	92.6867	108.461	96.9013
46.8595	71.1872	99.4062	51.7382	60.7372	55.388999999999996
66.1002	58.6847	49.2288	59.1099	58.2365	45.8499
173.58599999999998	177.33700000000002	205.092	177.07	202.356	180.52700000000002
0.5958760000000001	0.409736	1.0871	0.678967	0.635616	0.236614
6.3920699999999995	9.88947	7.288460000000001	12.745999999999999	1.27844	3.8073
0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0983399999999999	0.0	0.0	0.851917	0.0
74.1452	21.8502	0.0	12.0692	8.473939999999999	50.472
99.4071	83.1337	79.6495	52.0424	78.4529	72.0118
62.031000000000006	56.7101	37.2939	72.2872	51.8817	68.8565
285.028	242.722	245.195	330.55300000000005	331.087	282.75
269.78	254.87900000000002	254.903	247.274	202.15400000000002	210.267
39.0445	42.3547	38.0722	39.1196	43.0846	35.285
84.7557	69.296	98.0556	95.3966	94.2671	148.986
5.7822	0.0	0.0	6.588489999999999	2.31294	3.44404
117.682	139.144	128.29399999999998	163.52700000000002	144.667	136.77100000000002
3.29989	1.94492	1.72007	2.68574	1.88569	1.12315
70.8073	88.4821	63.3474	65.1654	80.6133	98.9486
49.9627	33.4777	52.894	35.3213	56.8931	51.6984
20.9297	5.39688	21.4783	0.0	15.6976	7.79144
45.8748	47.3167	41.8464	61.7757	63.3922	74.5209
78.9175	49.7432	19.9965	59.9481	66.643	73.1197
41.5596	50.0853	46.6893	29.4098	56.6974	30.7471
83.4584	94.4798	102.125	71.902	89.5672	96.9955
71.9524	66.7091	68.5839	56.653	68.5585	60.1922
121.87100000000001	128.454	100.215	139.372	131.659	116.038
0.45252	0.466743	0.825566	0.515621	0.362025	0.0
94.3692	129.78	90.3865	77.062	90.5966	99.3025
13.2901	19.1079	14.6946	18.8145	14.8208	17.2712
23.2787	20.0087	24.7737	22.104	17.0715	30.0419
0.0	0.0	1.58925	0.0	0.0	0.0
95.4478	80.7272	120.15100000000001	82.6557	103.85	97.7844
28.8587	35.7189	31.5895	32.0608	30.0138	34.3781
97.0642	109.21600000000001	91.9904	102.699	98.8314	94.6051
5.477869999999999	5.65005	38.7256	1.56043	9.86041	19.5767
23.5951	48.1203	27.3931	31.1625	16.7315	35.1348
0.0	0.0	3.0842099999999997	0.0	0.0	0.0
29.4892	40.1288	35.7156	25.9775	29.143	27.4539
340.25300000000004	276.31	300.373	355.634	309.04900000000004	361.356
11.1445	22.9895	30.4975	10.1588	10.6989	2.65518
195.80599999999998	191.77200000000002	109.181	203.91099999999997	167.805	177.19099999999997
57.7806	48.1895	55.5891	51.1785	52.5455	64.7984
0.0	0.0	0.0	0.0	0.0	0.0
2142.93	2061.8	2418.74	2169.92	2312.17	2364.96
22.7057	13.3825	5.917680000000001	11.088	15.57	3.86405
235.824	250.12	233.38	276.313	233.15900000000002	219.97099999999998
109.102	101.499	83.9104	96.2839	91.5625	79.0006
129.553	99.7201	82.9001	121.179	156.241	92.1379
132.991	106.68799999999999	104.463	159.954	109.35	118.819
