cM1	cM2	cM3	cM4	cM5	cM6
4.30387	2.4293	3.35313	5.29507	6.44701	5.0416
54.0777	36.9809	85.0738	77.6207	56.0811	73.9051
3.6766099999999997	10.8951	15.0383	21.109	11.0148	55.2709
26.1448	83.1253	68.5078	71.5359	31.2086	22.89
13.372	7.92513	18.2316	17.658	22.4343	2.9239599999999997
7.264130000000001	9.22547	7.074330000000001	10.4266	5.44067	2.83643
46.089	35.0198	22.5575	33.9251	60.1881	40.3765
26.0806	37.061	34.3111	55.1672	17.8203	57.528999999999996
1.9781799999999998	12.700999999999999	2.69709	5.67877	7.408060000000001	2.7034700000000003
23.9621	6.62741	3.92045	9.630360000000001	10.7683	3.92973
1.56384	1.28728	1.06609	0.748223	0.390428	1.06861
0.0	0.0	0.0	0.0	0.0	0.0
17.9456	15.4142	14.8932	14.5591	26.8818	10.6632
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.03804	4.29114	0.0	0.0
25.0073	22.1732	21.7459	36.4596	15.6329	46.824
25.4672	30.1872	29.9147	33.7425	34.6273	48.191
0.0	0.0	0.730337	0.0	0.0	0.0
0.295322	0.0	0.0	0.0	0.0	0.0
27.0558	1.67032	2.30552	3.64074	1.26651	0.0
8.87316	10.9559	11.3417	35.8204	8.307260000000001	23.7477
22.1512	15.4158	22.6511	20.9557	17.3449	27.5208
44.8441	42.8196	46.875	105.133	58.2179	102.14299999999999
39.695	41.6887	36.0806	18.9921	41.6913	17.4594
17.535	7.3482	2.8978900000000003	7.62696	4.77576	5.08331
35.8131	35.3754	34.7432	45.4731	33.0132	47.0613
2.28203	0.45083	0.0	1.9653200000000002	0.683678	0.0
1.52401	0.0	0.6926220000000001	0.729165	0.0	0.0
18.1388	23.8895	14.8385	22.5641	21.7369	19.8314
2.9235700000000002	7.21962	3.9860599999999997	4.196359999999999	2.18969	1.99774
10.5285	20.7997	6.15203	15.1121	6.75909	4.11106
67.7866	66.3114	80.8131	77.0862	68.6753	65.3405
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.345991	0.361082	0.0
19.284000000000002	14.2862	16.4326	10.3797	7.22163	6.588589999999999
76.3052	56.313	50.2243	50.3563	74.8874	21.5756
121.32799999999999	181.23	155.335	267.595	130.767	224.454
4.487480000000001	4.92516	7.47795	17.1763	3.3610300000000004	13.6284
67.7181	62.7099	85.115	89.6057	50.7194	82.4244
94.9525	73.6009	135.753	253.65200000000002	109.639	248.71900000000002
7.033519999999999	4.342230000000001	7.19223	3.78585	3.95096	4.80617
39.9566	53.5848	36.9812	55.6774	44.5623	28.6984
2.33323	2.30472	1.59059	1.67451	3.49508	0.0
1.25729	1.2419200000000001	2.57132	1.80465	1.88336	0.859133
20.8262	13.0911	21.9414	33.9692	18.4344	19.4059
8.87767	18.2692	14.1213	8.49507	27.7049	5.05527
1.13923	5.62656	0.0	22.8928	1.70652	6.22771
103.712	135.724	149.51	210.49599999999998	103.90100000000001	224.795
702.6410000000001	513.278	7523.61	12141.2	1201.84	18153.4
1.81388	0.895856	0.412179	0.43392600000000003	0.452851	0.413155
0.0	0.0	0.0	0.0	0.0	0.0
5.0465800000000005	12.4623	12.0411	9.05454	11.3393	3.44845
0.0	0.0	0.0	0.0	0.0	0.0
15.6652	25.4862	23.8709	23.8077	46.9315	55.4108
12.2471	4.355090000000001	2.67168	5.6252699999999995	8.80592	1.339
126.663	134.532	131.842	113.384	114.249	128.431
0.6721779999999999	7.96758	3.66585	3.85926	3.02068	0.91863
1.95954	4.83899	1.33584	2.81263	2.93531	1.339
376.77099999999996	284.598	330.06800000000004	496.75300000000004	314.116	323.85900000000004
0.856434	0.0	0.0	0.0	0.0	0.0
53.7847	70.4248	61.3935	93.3582	54.3359	95.7269
0.0	0.193351	0.5337609999999999	0.0	0.0	0.26751199999999997
12.2554	6.45633	16.7092	24.6271	14.6864	11.1658
126.5	168.963	73.7616	60.5239	170.423	30.4443
17.928	20.039	21.2271	27.0873	14.1344	30.3041
2.24682	3.80462	2.18811	3.22498	1.9232200000000002	2.19329
0.0	0.0	0.0	1044.89	0.0	0.0
2.82377	4.46283	0.0	4.05312	2.5379400000000003	1.54364
137.612	202.537	454.04900000000004	179.745	140.173	186.187
75.8473	102.609	80.9309	147.918	64.2177	107.037
12.2294	32.4251	18.4289	38.8024	18.3191	36.0654
3.05015	0.669529	2.77242	1.9458	0.507666	0.926328
14.2739	14.0995	19.4613	20.4881	15.2726	13.9338
8.64425	10.9782	14.3113	3.5450199999999996	3.6996300000000004	2.5314900000000002
3.28407	10.0022	7.462619999999999	7.070710000000001	2.86965	11.5944
21.7829	21.1696	19.6398	20.676	33.1561	17.7657
9.50613	6.42472	6.13935	5.02698	15.7387	0.683764
30.4731	20.7361	24.0053	29.6458	25.3597	36.5559
2.1027400000000003	6.64655	2.29354	4.22545	2.51985	0.574741
1.44725	7.14785	1.31548	2.0773200000000003	0.0	0.659295
0.0	0.0	0.0	0.0	1.39983	0.0
138.642	119.49	126.911	57.7834	40.5946	41.3302
16.0522	9.51366	4.377190000000001	20.7366	14.4273	4.38755
0.0	0.0	0.0	0.0	0.0	0.0
23.9239	27.0075	102.515	83.3953	71.6738	32.6955
16.4948	18.4656	20.99	26.8326	14.8251	18.034000000000002
224.47799999999998	387.582	231.701	469.381	259.76599999999996	481.806
1.39324	4.12865	0.949787	3.99959	0.0	0.0
18.6659	18.4378	0.0	26.7921	0.0	0.0
0.9985860000000001	0.0	0.0	0.0	0.0	0.0
119.105	118.59100000000001	88.3402	179.16400000000002	97.0572	164.076
66.7862	452.899	121.146	118.368	222.269	51.1923
15.6553	11.0457	21.3447	24.0759	5.02519	15.2823
10.9844	12.823	47.6522	14.3332	17.2021	17.7413
111.29899999999999	46.6174	63.273	63.2242	104.86399999999999	45.1484
136.733	162.225	198.922	436.37699999999995	188.801	863.34
4.12058	2.71349	0.0	1.9715	2.05748	1.87713
72.598	64.3434	73.8972	45.6784	66.292	57.7626
0.0625941	0.18548800000000001	0.085342	0.17968900000000002	0.468816	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.593295	0.0	0.0	0.0	0.0
59.8331	59.102	81.5776	14.3136	89.6274	40.8853
16.8868	15.5926	9.760110000000001	18.1789	13.4727	20.0681
43.7042	63.7888	59.1426	97.3736	34.6878	53.9337
44.9238	75.6389	47.3295	54.2231	33.6469	30.6974
8.67424	28.3411	18.1948	57.4644	17.9912	7.29515
11.012	2.33087	2.68106	9.03204	4.12386	15.0495
133.431	25.1048	66.8286	23.4515	95.1779	63.2652
26.1454	0.0	0.0	2.9433599999999998	5.37554	0.700617
130.844	128.07	136.22899999999998	208.296	195.99900000000002	178.81799999999998
47.3476	81.8458	88.7627	93.4458	97.5214	145.592
42.6673	43.4427	38.4839	38.63	40.3148	41.2663
54.07899999999999	40.1181	40.3271	47.2071	40.3387	38.9142
65.6419	127.086	117.242	103.641	118.978	87.01799999999999
4.392919999999999	6.04394	3.42251	5.62981	8.460510000000001	3.2162
9.74959	4.815230000000001	4.43093	6.99706	12.1704	19.9864
366.164	380.348	340.74800000000005	410.866	195.892	369.355
55.5333	51.2772	52.6715	51.9848	66.9109	64.3452
1.01247	1.0001	0.0	0.0	0.0	0.0
18.63	8.74114	7.62018	14.0389	35.5814	1.90955
106.93299999999999	201.097	241.123	156.439	187.905	123.65700000000001
58.8693	73.7512	50.8989	78.3155	120.446	49.056999999999995
141.18200000000002	91.5185	114.291	164.65	132.178	132.65
0.0	0.0	0.0	0.0	0.0	0.0
14.5207	21.993000000000002	34.3161	29.1792	13.0508	27.7825
58.4119	58.5593	90.3379	83.8418	67.9093	51.2332
0.0	0.0	0.0	0.0	0.0	0.0
4.76966	4.71138	7.315930000000001	3.4230699999999996	0.893093	7.333239999999999
51.8158	84.745	57.9071	90.2242	69.9833	35.9874
168.938	172.942	188.455	182.967	166.791	232.977
24.543000000000003	27.9412	28.9251	34.6308	24.9249	22.74
0.0	0.0	0.0	4.79309	0.0	0.0
2.70369	3.3383199999999995	0.921567	0.970189	4.050009999999999	1.8475
1.3187799999999998	0.0	1.7980599999999998	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
6.38569	0.0	2.90213	9.16573	3.1885	2.909
1862.58	1351.27	1932.02	1876.62	2410.68	2163.72
79.0252	76.7365	134.224	100.93299999999999	79.2519	116.23700000000001
194.21599999999998	140.863	193.50599999999997	186.17	185.135	81.669
5.49222	7.397880000000001	2.04224	0.716662	2.24376	27.9766
66.9031	67.2657	88.5022	102.889	82.3219	97.4195
735.1060000000001	690.875	1035.19	897.5369999999999	1325.66	732.2769999999999
0.778993	3.0779	1.59314	0.559066	0.583449	0.532304
4.49364	13.3162	6.12672	12.8999	0.0	12.2824
0.0	3.5248699999999995	0.0	30.7322	0.0	0.0
70.3352	73.818	79.1145	30.2868	118.529	50.4647
0.0	3.2934699999999997	0.0	6.38103	26.6373	27.3401
0.0	0.0	0.0	0.0	0.0	0.0
84.7128	94.5155	97.40899999999999	151.259	84.47	125.885
0.810656	0.80075	0.0	0.0	1.21433	0.0
8.09085	5.53291	7.35415	9.23104	1.86458	4.53634
51.3312	50.7039	38.1742	60.2823	20.9705	133.92600000000002
8.51532	8.2323	7.65763	15.0831	6.24209	17.8276
87.5406	65.3704	67.3868	93.7879	67.1346	60.1047
0.0	2.67314	0.0	0.0	0.0	0.0
13.3485	26.3708	20.7995	29.424	12.8542	28.0155
496.9	978.9639999999999	442.36300000000006	671.158	909.743	361.435
83.2471	65.6089	80.8995	91.5235	83.5759	73.829
14.6614	10.7043	12.747	22.2642	6.68412	17.4234
36.7799	44.1348	38.2599	46.5353	32.2406	41.3291
32.864000000000004	23.8875	28.7444	26.7009	24.15	19.4908
207.592	152.642	263.997	225.815	257.975	222.639
156.52100000000002	113.76799999999999	58.38399999999999	226.782	119.443	74.6662
39.5183	60.8645	54.589	73.5157	49.4604	76.3923
263.211	298.422	271.408	365.921	239.915	300.329
26.7093	33.6803	7.748069999999999	30.1804	18.7278	10.873
19.6442	1.49263	0.0	0.0	0.0	0.516283
1.05656	4.17459	1.4405299999999999	12.1323	109.205	1.44394
2.25727	3.3445300000000002	7.6940100000000005	4.85997	0.0	13.882
6643.3	7797.89	16602.1	21098.4	18047.3	11285.2
129.618	101.236	78.0871	175.231	81.277	119.46799999999999
0.0	0.0	1.31287	0.0	0.0	0.0
54.6831	96.7768	77.6626	96.4769	68.2608	66.9479
21.3324	0.0	3.6356300000000004	3.82745	19.9719	0.0
622.901	657.916	1151.13	347.4	1250.66	569.2330000000001
74.0638	140.542	116.92399999999999	90.9211	83.2083	117.20100000000001
72.0762	106.79299999999999	125.786	134.491	84.2142	126.083
22.8921	28.9439	78.6532	127.49	76.8127	81.3421
134.346	166.65200000000002	151.222	150.231	86.5821	162.255
0.0	1.22291	3.37595	1.7770299999999999	1.85453	3.3839300000000003
8.71819	0.0	5.943280000000001	0.0	6.52974	0.0
33.5351	42.2985	45.019	32.5835	12.3653	16.9221
0.0	0.0	0.0	0.0	0.0	0.0
181.176	253.127	293.753	171.025	293.399	84.7653
10.8948	11.74	8.102269999999999	4.264869999999999	7.418139999999999	5.41429
2.0739900000000002	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.14749
652.007	15280.5	397.01099999999997	1142.82	1214.79	91.3172
105.59	103.762	92.3886	74.2167	116.588	72.8956
23.4247	91.3675	72.8836	28.4501	62.9807	25.4465
2.3445099999999996	4.63172	3.19655	0.0	3.51197	0.0
56.3108	28.1464	26.8251	4.86903	46.7488	21.3254
34.181999999999995	35.8746	19.6612	27.5981	35.2021	22.6274
0.0	0.650746	0.0	2.83682	0.493424	0.45016999999999996
12.0709	11.9234	7.59588	9.99579	6.25905	6.979360000000001
17.9682	21.2984	17.4987	20.6326	20.7635	24.5562
0.0	0.34030900000000003	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.891466
487.44800000000004	579.898	566.604	740.5160000000001	628.91	624.351
840.558	1440.43	1071.38	1200.96	1478.6	1585.06
591.011	582.457	673.337	1213.39	646.8009999999999	1155.31
59.9152	92.3678	53.6817	73.7138	42.6314	39.7717
0.0	1.08704	0.0	0.0	0.8242379999999999	0.0
418.37300000000005	420.49300000000005	563.288	556.976	482.56300000000005	814.7689999999999
0.0	2.32147	4.00536	10.9634	1.7602400000000002	4.01484
248.43400000000003	1048.17	1262.98	890.095	75.0056	2837.24
0.447155	0.0	0.0	0.0	0.0	0.0
37.4827	29.0689	41.8129	28.4567	39.4424	19.4742
122.605	244.485	341.639	213.378	172.179	185.361
6.37451	0.0	0.0	0.914968	0.0	0.0
51.0349	48.9845	32.8217	31.7891	25.2423	36.8473
3.5752900000000003	4.12021	3.5205599999999997	2.2808	2.97535	4.0718
332.168	216.225	406.034	305.065	325.996	347.85900000000004
0.0	0.0	0.0	0.0	0.0	0.0
29.2393	35.2837	32.4678	40.2381	25.9635	32.7506
385.60699999999997	854.7410000000001	672.058	624.177	511.04400000000004	1116.91
48.031000000000006	53.3746	90.0438	94.7945	65.2031	104.616
0.453563	0.0	3.7103800000000002	0.0	0.0	0.0
0.9732209999999999	0.0	0.0	0.0	0.0	0.0
0.7420680000000001	0.0	0.0	0.0	0.0	0.0
31.8885	17.5494	32.2975	28.7705	42.9908	43.5803
2.05062	2.70075	2.79585	2.9433599999999998	8.1913	4.670780000000001
233.872	210.95	175.9	250.585	255.75799999999998	234.83900000000003
35.2393	30.2286	30.976999999999997	56.5707	26.3935	45.6249
100.448	105.91	176.96200000000002	147.41899999999998	182.59	129.565
0.989089	0.0	1.34854	1.41969	1.48161	0.0
0.732363	0.0	0.0	0.0	0.0	0.0
40.0299	17.7578	10.1312	8.601360000000001	28.0067	5.24136
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
195.908	181.655	165.917	224.018	143.05200000000002	205.09099999999998
73.0404	34.4707	28.7689	8.15413	58.3527	25.5097
7.236269999999999	4.28871	0.0	4.15465	2.16793	5.93366
283.506	333.64099999999996	284.29200000000003	273.038	302.298	246.636
3.70468	0.36594099999999996	0.505103	1.5952600000000001	0.554945	0.5062979999999999
678.893	3159.08	312.256	2888.13	869.923	1386.12
14.3584	36.1664	42.0894	75.2241	30.1115	40.2268
220.813	313.803	205.886	361.93	249.676	284.25
0.0	0.0	3.3084300000000004	0.0	0.0	0.0
3.1605	2.08126	4.30909	4.53644	14.2029	1.43976
2.02326	0.799415	0.551711	1.16164	0.0	1.1060299999999998
12.3176	29.201	25.1911	19.4481	46.128	3.3667599999999998
0.0	0.0	0.0	0.0	0.0	0.0
17.5139	2.25651	1.03821	5.464919999999999	3.4219699999999995	0.0
23.0632	15.9664	37.3575	22.0692	16.2404	21.5516
47.0456	61.7572	75.1148	52.4224	55.636	47.3751
194.778	256.889	146.135	261.61400000000003	130.4	235.707
29.6611	16.3236	14.4431	17.0297	13.3293	11.5818
0.0	0.0	0.0	0.0	4.52476	0.0
112.725	140.485	162.309	154.239	100.99799999999999	182.85
79.1608	148.721	141.79	173.778	65.1025	106.064
37.295	40.8538	41.722	49.4137	49.7783	25.8112
3.33931	0.824626	7.96754	19.1724	5.00214	2.28183
11.2118	7.11954	9.827010000000001	4.59799	8.39743	16.4171
23.8256	25.1247	21.5099	26.3419	34.7252	23.7609
0.0	0.0	0.0	0.0	0.0	0.0
150.888	204.282	101.057	154.122	200.993	86.5995
3.26444	15.0479	4.4508	1.56187	0.0	2.97422
1949.55	1055.05	1258.33	1220.53	969.303	836.15
36.3589	39.8184	59.2715	63.5332	27.2321	43.2085
225.324	144.1	151.636	66.3425	168.763	41.4532
2.14109	4.22985	2.9192	18.4393	19.2435	0.0
11.2341	15.5355	6.12672	19.3499	3.36564	12.2824
65.8844	56.5444	76.5749	96.89299999999999	63.9071	116.61
3.11098	15.3648	0.0	17.8614	18.6404	8.503219999999999
621.62	708.717	851.613	1109.39	704.54	751.275
135.143	113.913	120.381	121.559	124.162	105.89
67.5435	55.5985	55.4247	67.3256	56.2096	46.1541
1464.9	210.19099999999997	1273.49	540.13	865.6619999999999	933.653
70.2775	60.2503	90.3942	68.5176	143.012	47.1162
0.0	1.39086	0.0	0.0	0.0	0.0
48.5313	58.3596	51.7841	33.3154	56.8939	31.7207
52.7514	62.5282	52.743	55.5257	63.2154	91.3172
9.90206	7.37724	7.55122	20.4763	42.2359	9.28934
27.3036	52.0407	36.702	256.118	16.7055	38.8911
6.86763	6.78372	0.0	9.857489999999999	0.0	9.38563
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.8108890000000001	0.0	0.8909040000000001	0.812808
0.0	0.0	1.58046	0.0	0.0	0.0
11.6243	17.2233	21.1317	21.5514	11.6084	14.5624
12.3489	9.14852	8.418389999999999	5.31752	5.54945	4.21915
2.37898	11.7496	10.8119	12.5205	3.56362	17.3399
228.824	246.523	413.014	387.155	298.369	303.81
36.0381	32.6312	27.0243	40.5198	27.8915	28.7299
0.0	0.0	0.0	0.0	0.0	0.0
141.16899999999998	185.232	150.81799999999998	238.919	142.029	414.652
0.0	0.0	0.0	0.0	0.0	0.0
3.9779699999999996	3.9293699999999996	2.16946	3.4258800000000003	2.38353	3.26189
22.5662	28.895	36.4649	32.3905	13.7717	31.9823
31.2799	40.0266	37.8014	24.4897	31.9473	12.6303
25.2077	27.1633	17.7051	20.8321	12.5867	22.9667
279.422	377.695	340.86800000000005	496.061	242.326	226.108
17.0285	32.7999	33.6647	45.2176	26.7834	34.9079
91.2092	149.877	149.925	165.176	164.71900000000002	157.27
52.1174	58.0965	68.4896	72.1031	73.3666	78.0912
4.88206	4.8224	4.437530000000001	3.89305	2.4377	2.96535
348.699	352.931	695.551	356.525	726.9780000000001	467.409
11.0113	4.83411	6.672460000000001	3.51225	7.33087	6.6882399999999995
0.0	0.0	0.0	0.0	0.0	0.0
54.7117	102.081	62.1625	47.9909	47.8075	72.6945
2.15695	3.19588	2.94082	1.54799	0.0	0.0
16.8569	20.9678	5.53296	10.7536	13.5607	9.38563
85.0334	88.0917	96.1423	110.145	90.0955	82.1978
39.657	44.3771	42.726000000000006	88.7662	59.4044	77.3161
0.0	0.0	0.0	0.827966	0.0	0.0
23.6354	13.2297	8.59332	10.1775	22.423000000000002	6.46024
20.4525	22.5995	24.5769	36.3225	23.8864	18.4763
2.30918	4.56193	4.32903	4.14312	4.7562	3.5503099999999996
70.7212	103.834	106.73200000000001	141.093	97.72	134.339
0.0	0.0	0.0	5.224469999999999	0.0	0.0
96.0914	223.03	370.216	302.078	228.544	537.1669999999999
28.3624	39.1504	46.6022	66.0235	37.3112	90.6918
93.0183	3.99485	11.0281	46.4397	12.1163	27.6355
75.0348	94.2728	43.0754	64.243	32.5365	20.6891
2.1993	0.0	0.0	0.0	0.0	0.0
11.7373	18.399	17.3945	27.101999999999997	11.4665	16.0408
10.6606	21.0607	14.5349	10.9298	4.56262	6.24399
7.49839	13.5791	15.3352	21.5257	12.1683	8.539710000000001
0.0	0.0	0.0	0.0	1090.47	0.0
0.0	0.0	0.0	0.0	0.0	0.0
3.42689	6.28646	1.33494	2.81074	1.4666700000000001	0.0
481.31300000000005	710.513	742.578	725.302	531.253	695.138
4.5705800000000005	4.1043	1.69953	4.7712	3.7344699999999995	9.65348
0.0	0.9290360000000001	0.6411680000000001	1.34999	0.704436	4.4988
14.2739	18.2464	11.4478	32.5399	6.28873	11.4749
237.203	256.235	238.97099999999998	474.647	145.279	319.382
8.28583	25.1384	11.2971	45.8734	9.752139999999999	16.1769
42.5091	15.7461	36.2236	7.62696	71.6365	7.26187
149.429	172.09400000000002	183.451	308.913	181.24900000000002	260.24
42.4649	101.869	66.1685	107.39200000000001	27.2617	35.9261
6.11135	10.2978	13.2337	11.8679	8.07753	12.7737
10.814	4.16854	9.529710000000001	6.24665	4.34606	2.52324
24.5469	7.57717	12.5504	5.505240000000001	2.29814	1.04834
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
927.804	799.6419999999999	881.32	503.42199999999997	891.922	200.64700000000002
45.2456	26.3368	27.1724	23.1941	41.5531	28.709
35.4873	27.4745	32.692	49.5602	30.171	74.714
63.5781	50.24100000000001	52.0102	50.1914	14.2856	56.4777
56.4166	74.5592	81.6939	66.1785	73.7274	69.3914
0.0	0.0	4.1702900000000005	2.19515	0.0	2.09008
0.809754	0.79986	0.0	1.16228	1.21298	2.2133
0.851924	2.10379	2.32306	2.44563	0.0	2.32856
2.08587	4.120769999999999	9.95372	5.98793	1.56227	4.27597
32.8637	47.5608	30.7397	54.8501	40.0696	44.9131
113.874	165.83599999999998	119.61	199.498	120.59	189.00799999999998
0.0	1.4556200000000001	0.0	0.0	0.0	0.0
3019.49	1694.51	1424.06	3125.59	2237.83	1600.45
195.282	331.13800000000003	149.39700000000002	239.812	160.888	170.50799999999998
1.49942	0.0	1.02217	0.0	0.0	0.0
183.958	181.71	252.955	189.57	181.352	191.24
101.97200000000001	128.70600000000002	128.089	161.952	119.51299999999999	137.425
63.3629	65.834	77.4313	95.664	75.9319	103.914
83.3435	50.5639	77.8591	76.0594	97.1016	71.3639
62.0812	76.2533	61.826	71.6742	52.158	55.3324
23.4307	19.154	192.77700000000002	286.447	36.3085	482.532
46.6315	52.0326	72.9973	73.1302	71.1455	70.8097
1.0325799999999998	0.0	0.0	0.741059	0.7733800000000001	0.0
78.7802	79.2951	107.411	171.763	112.781	154.001
54.8682	95.0368	25.2873	57.6799	59.038000000000004	29.5717
77.1233	110.24600000000001	108.571	134.099	79.836	77.9791
65.0699	44.1889	38.8139	40.8618	57.4388	11.9099
118.411	98.6565	107.395	76.1132	129.56	45.0298
17.1104	4.60945	1.06039	2.2326799999999998	1.16503	2.1258
107.245	110.75	101.911	107.288	158.215	104.37299999999999
58.5129	82.447	73.9117	67.9304	94.0946	84.6703
325.89099999999996	287.236	242.558	265.661	330.426	252.94400000000002
2.2749	0.0	0.0	0.0	0.0	0.0
13.7631	14.8573	12.5993	16.6506	10.0137	9.53899
54.4739	50.5471	33.7595	45.0181	22.2544	49.631
5.457669999999999	14.0995	6.868710000000001	18.6803	7.54648	13.7699
234.297	217.987	197.333	263.28	194.266	165.486
3558.47	5498.42	10573.0	2711.67	6756.94	5235.88
17.9544	17.735	31.1556	42.1706	34.2299	37.9213
14.2739	19.3868	26.7593	25.6101	10.6908	36.5763
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
11.0137	14.3885	2.90638	2.54976	6.9185300000000005	0.9710850000000001
0.0	0.0	0.0	0.0	0.0	0.0
16.0682	12.3746	16.3379	19.1544	15.9103	9.67706
99.4424	71.7815	19.1205	10.9796	47.7437	33.1045
35.8018	47.1524	65.0838	119.906	53.6295	65.2378
57.0158	80.4558	69.4075	100.836	68.6307	86.26899999999999
95.5919	343.8	327.501	372.925	198.267	345.024
154.514	162.067	117.279	166.90900000000002	167.03	126.264
7.067660000000001	30.7694	7.137919999999999	10.1446	4.31324	0.357741
4.33315	4.2802	5.9079	12.4392	0.0	0.0
23.8028	28.0837	26.1429	26.5731	18.8182	12.6506
30.0465	30.2001	25.8733	33.2913	15.0028	32.4181
2.44833	0.0	0.0	0.0	0.0	0.0
234.505	165.368	109.426	57.5996	230.11599999999999	44.5595
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	5.1426300000000005	0.0	0.0	0.0
32.8487	21.9804	54.8997	57.7962	38.0949	31.8592
0.0	0.0	0.0	0.0	0.0	0.0
6.4422	7.63618	8.783430000000001	1.8493700000000002	3.86006	0.0
6.55828	6.47814	4.47085	9.41346	0.0	0.0
1440.1	1005.31	2249.78	3544.72	1713.46	3684.49
92.6421	137.96200000000002	128.875	182.24900000000002	152.158	142.033
4412.16	5122.95	6063.49	4497.82	5396.98	4969.33
43.3054	39.5274	66.5173	55.864	45.1624	59.9323
0.0	0.0	0.0	0.0	0.0	0.0
30.0782	20.3086	34.2609	31.1501	22.2428	23.9353
0.324262	0.0	0.44210600000000005	0.0	0.0	0.0
23.8461	12.4317	17.1593	10.4584	11.9068	9.05256
0.0	0.0	0.0	0.0	1090.47	0.0
571.13	518.844	762.552	959.943	523.069	1233.48
7.489389999999999	0.0	0.0	0.0	0.0	0.0
45.6106	55.131	38.4574	30.1494	19.7776	14.7632
0.0	1.37754	1.9013900000000001	0.0	2.08902	0.0
103.887	87.206	85.0886	101.594	132.817	76.4489
388.82599999999996	481.694	452.086	523.997	434.407	452.418
165.498	139.54399999999998	203.283	109.14399999999999	150.756	188.99099999999999
246.433	235.028	169.92700000000002	140.268	207.91	230.331
36.1974	11.9184	5.48358	51.956	12.0494	10.9931
0.0	0.0	0.0	0.0	0.0	0.0
32.9446	34.6415	39.1215	30.5078	47.7576	24.6904
122.57600000000001	126.624	158.192	99.3858	252.293	65.2168
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	330.843	696.596	363.48900000000003	663.2510000000001
38.0064	41.8738	53.8118	27.2763	17.5175	11.9865
6.32101	4.16251	2.87273	3.02429	1.5781	0.0
33.9496	9.89551	4.55288	15.977	30.8465	3.80304
12.6384	14.9807	12.6364	24.1874	23.9802	19.5751
1.52614	0.502497	0.0	0.0	0.0	0.0
10.7759	9.067269999999999	7.0739399999999995	11.4572	10.1633	4.3634900000000005
19.4255	21.1069	19.2017	24.3971	12.3669	23.893
36.0468	59.0544	57.5378	80.7647	35.5587	87.7125
72.1772	72.7356	118.785	147.028	119.585	192.3
34.6652	29.8703	23.1288	40.2289	25.4111	28.2234
21.5467	33.4453	27.2788	39.7634	27.6651	16.8267
509.47	478.67	777.21	471.98800000000006	366.189	731.7439999999999
299.329	134.03799999999998	243.77900000000002	101.969	308.487	100.36
139.05	8.07948	22.304000000000002	0.0	24.5049	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	65.3704	0.0	47.4952	0.0	0.0
0.0	0.0	11.152000000000001	0.0	0.0	0.0
0.9226479999999999	0.0	0.0	0.6621630000000001	0.0	0.0
0.0	0.0	1.08949	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
20.1484	16.4409	11.9438	18.8609	5.24894	3.5916099999999997
25.1875	56.3453	46.1249	54.2296	23.6736	38.8096
35.6444	18.9586	180.375	100.35700000000001	534.965	17.7991
3.0716	3.9009400000000003	13.1619	17.6353	4.60112	1.19937
15.85	13.4197	13.8923	9.750169999999999	25.4386	20.1141
0.0	0.0	0.0	0.0	0.0	0.0
1.34809	0.665809	0.919007	0.0	0.0	0.0
133.982	158.814	146.139	164.533	160.559	122.071
346.981	124.116	205.107	272.185	276.286	186.687
231.34099999999998	357.67400000000004	178.278	272.502	299.454	256.022
48.0941	92.8534	95.3781	100.41	49.1201	119.505
3.8952	2.1375599999999997	0.0	0.0	0.648315	0.0
25.3943	15.5282	0.0	6.942810000000001	0.0	0.0
7.2796899999999996	4.793830000000001	13.2337	6.965960000000001	10.9047	6.632510000000001
246.792	137.425	207.80900000000003	73.7722	260.172	53.2861
11.5942	14.1329	4.70871	12.0388	8.129539999999999	7.07977
0.0	0.0	0.0	0.0	0.0	0.0
8.8571	5.41597	9.20072	9.08077	0.631788	2.88203
125.744	100.25	217.735	108.185	143.085	166.748
10.8007	10.6688	5.89037	9.30172	0.0	26.5694
20.9454	26.6664	18.4037	34.0726	10.4584	15.9028
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
4.41193	10.1687	0.0	0.0	2.20296	0.0
281.98	378.01099999999997	1059.22	1557.02	306.02	2957.1
