cV1	cV2	cV3	cV4	cV5	cV6
3.11711	10.7756	4.0143	6.805739999999999	5.30239	7.07677
43.0238	74.7226	62.7327	61.5487	67.9083	54.6615
90.822	86.0872	90.552	123.36399999999999	87.2142	83.8075
792.643	1050.04	992.845	993.435	965.322	840.659
1.7163400000000002	3.3374699999999997	3.72997	4.01505	2.91961	0.0
55.0261	56.3155	40.5604	64.3614	60.965	51.2853
10.2041	3.6744800000000004	10.6772	4.77412	15.9114	3.47497
1.49343	0.0	0.0	0.0	0.0	0.0
331.25199999999995	360.316	398.55400000000003	323.32	431.111	287.85
634.389	670.5260000000001	597.554	467.535	753.4839999999999	674.497
9.32422	3.85397	6.26503	14.0357	4.13767	4.41783
0.0	0.0	0.0	0.0	0.0	0.0
109.772	127.26299999999999	125.42	92.695	112.721	83.8823
87.0765	80.4147	113.421	87.0666	79.563	67.1016
10.107999999999999	15.2873	16.2716	11.0346	5.73142	4.58962
0.0	0.0	0.0	1.7602799999999998	0.0	0.0
49.2778	9.65316	16.4999	23.3626	27.3827	32.2201
16.9099	15.4737	10.5682	12.0999	14.3824	14.9045
0.33719699999999997	0.8742489999999999	0.32568800000000003	0.0	0.573592	0.459322
126.021	136.61700000000002	73.6727	83.7858	145.734	115.948
10.557	15.6406	13.11	4.23359	5.13087	8.217410000000001
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
11.158	10.6074	15.0881	8.35264	3.79609	6.07969
16.7545	6.2056	6.935410000000001	71.6686	18.3217	3.26037
8.53483	20.4519	16.1124	15.2464	12.8685	6.34144
0.0	4.25419	2.37725	13.0506	2.7911599999999996	0.0
0.41194200000000003	0.356014	0.795765	0.385463	1.05111	1.6834200000000001
2.47355	1.0688600000000001	2.7873200000000002	2.70032	3.15575	1.68471
21.6405	27.1185	36.0557	59.2297	30.1396	28.7413
82.9875	101.919	78.0457	89.9142	117.02	130.893
2.17282	0.0	0.0	0.0	0.0	0.0
198.21	224.655	285.599	279.725	342.695	265.572
48.0128	34.1174	55.6489	37.938	18.1495	34.8811
0.0	0.316713	0.35396	0.0	0.6233850000000001	0.0
0.39177399999999996	5.41734	4.919230000000001	5.86546	3.33216	1.06733
33.6636	35.083	27.7331	35.2056	42.9479	43.1585
86.5647	84.4652	94.3987	133.259	105.689	87.4866
90.6556	113.03299999999999	120.397	77.3175	140.155	115.771
37.0916	28.1702	47.7676	38.9144	39.1955	42.8701
4.09269	2.82963	6.32481	0.7659239999999999	5.56954	3.34499
71.3571	33.3347	29.804000000000002	63.1612	62.3317	65.6765
0.0	0.0	0.0	2.26492	0.0	6.594339999999999
14.3196	23.295	17.8988	14.1873	22.9257	18.3585
51.9896	57.2871	35.1506	75.4041	47.5352	42.4915
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	2.92952	0.0	0.0
0.5321520000000001	0.0	0.0	0.0	0.0	0.0
1.77237	0.0	0.0	0.0	0.0	2.4142900000000003
91.8657	101.37200000000001	86.7251	81.5898	56.5041	58.6803
382.164	295.006	279.528	319.409	271.395	262.815
0.0	0.0	0.0	0.0	0.0	0.0
76.3916	130.829	115.75299999999999	115.419	110.87200000000001	107.87799999999999
5.15212	11.6882	6.22035	12.655	9.859589999999999	9.64991
2.7600700000000002	2.3853400000000002	3.3323300000000002	4.51964	2.9344	3.7597099999999997
25.8267	38.8538	32.3364	43.8579	34.9835	31.2716
41.6531	42.3219	42.4061	46.3495	55.0558	48.3048
22.8667	20.4679	24.4527	31.3311	32.6463	34.4859
101.48299999999999	101.89200000000001	118.92	51.6692	45.6958	47.7734
2.1596900000000003	3.73295	6.25793	5.052169999999999	4.5922	2.94188
0.0	0.670553	0.0	0.0	1.31984	0.0
207.892	92.6704	116.955	172.687	196.05200000000002	166.93099999999998
22.0938	24.1859	22.7624	19.2954	35.0774	40.1276
62.7679	36.164	35.365	48.9444	35.5907	57.0008
6.31499	12.0068	14.6387	17.7272	11.8164	12.043
133.863	94.2208	75.9771	104.59700000000001	109.16	133.47
9.85557	8.5175	11.423	3.6888300000000003	5.02948	8.05503
97.2595	105.068	155.001	150.16299999999998	101.335	109.3
92.5323	259.9	266.808	176.989	208.328	140.874
130.32	185.736	234.815	181.13299999999998	248.907	205.549
19.8571	40.0427	83.1108	25.8066	33.7782	22.5408
11.0332	13.7069	7.99245	16.7764	14.6626	8.4539
28.144000000000002	35.2682	35.3384	139.575	84.9775	53.672
6.16256	0.0	47.6178	28.8322	0.0	16.789
591.487	388.61800000000005	361.934	411.05400000000003	435.412	651.793
31.2316	26.9914	33.9364	38.9655	52.0201	65.5872
6.60545	6.660089999999999	6.3800099999999995	4.12058	10.7681	7.4981800000000005
1.78417	1.02796	0.574425	1.6694900000000001	0.50583	0.0
122.15100000000001	128.96200000000002	194.51	137.159	169.037	135.811
1.73931	4.50951	7.559769999999999	9.76507	6.657019999999999	13.0309
9.73541	24.039	12.0897	7.80825	14.1947	15.1559
24.4328	29.63	30.0696	29.4998	28.1547	20.9354
3648.24	5851.37	5773.66	4470.91	5363.75	6726.8
0.0	2.30523	2.57634	2.49592	2.2686900000000003	0.0
77.3395	80.9107	80.878	74.0006	69.7363	53.0712
41.8745	59.4538	75.8349	46.1798	72.503	67.2264
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
142.971	138.16299999999998	104.197	114.322	140.395	122.163
3.35439	10.6296	2.15993	3.13877	1.9020099999999998	1.52309
25.2302	13.4677	2.15022	11.8042	8.20495	11.1191
30.487	34.5816	31.2869	26.7444	37.2746	46.071000000000005
54.7084	63.0411	64.5837	72.8062	47.5652	43.0576
7.919389999999999	13.6884	13.7684	5.92828	2.69427	0.0
0.0	0.0	0.0	0.0	0.0	0.0
18.3297	18.6699	11.3812	21.4393	18.9306	17.8345
34.898	53.9704	49.6733	39.8732	49.9904	39.531
6.42087	11.0982	18.6052	8.010860000000001	7.28153	0.0
17.9713	18.1199	14.4649	15.4148	9.3409	4.76002
34.9751	43.4968	30.4856	22.3501	21.7664	18.5921
18.0722	30.3695	17.4554	28.1843	14.517000000000001	28.7206
0.0	0.0	1.09597	2.12351	0.0	0.0
60.048	74.1363	71.3828	62.3627	66.7873	67.4144
16.5285	32.14	15.9644	28.9989	21.087	11.2574
12.8225	20.7781	37.1547	94.4869	14.9957	2.1833299999999998
11.8703	15.958	21.6565	39.4927	14.5832	16.1695
16.5662	20.8248	16.0008	21.1382	16.6519	20.5147
0.0	0.0	1.3790799999999999	0.0	1.2144	1.9449299999999998
2.70779	2.34016	1.30769	6.33435	3.45459	11.0655
11.7575	4.06449	13.6275	19.8032	10.0001	3.20317
95.3143	95.0465	84.9795	87.4725	82.6267	97.3764
124.55799999999999	74.8851	61.0254	97.9712	70.6272	86.065
1.14194	0.9869049999999999	2.20594	2.13708	0.971259	1.5555299999999999
242.801	179.217	186.202	185.266	212.71400000000003	191.63
158.548	167.22099999999998	146.084	145.429	166.345	189.685
34.9658	70.5101	45.0299	119.96700000000001	59.479	65.7744
82.4168	62.9799	70.3866	69.8131	75.2631	72.0869
584.883	429.653	338.952	465.194	514.043	650.651
75.6718	54.2664	80.8645	114.49799999999999	112.29	63.6017
292.442	154.451	407.99800000000005	1109.78	179.639	199.179
32.7651	32.673	28.6714	30.3969	36.6805	21.7437
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	2.21982	0.0	0.0
6.0643400000000005	9.52909	9.05229	14.9601	7.971310000000001	2.25292
546.655	72.6826	121.846	2734.65	35.7652	28.6401
2.67403	11.5549	12.9138	7.50644	20.4691	3.6425099999999997
18.3036	21.0914	29.4648	25.6906	10.3785	10.3887
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
34.2219	29.5756	62.4351	64.0443	67.9158	20.7184
47.6251	93.5434	57.151	74.273	90.8329	80.6009
1.0059	0.8693280000000001	0.0	0.9412389999999999	0.0	0.0
73.4005	91.9349	97.6095	24.8849	29.8575	24.6339
13.0087	25.6972	41.2839	16.5198	12.6449	7.594339999999999
98.6451	107.396	110.12700000000001	136.658	96.9762	102.961
2.8367299999999998	1.6344	1.8266099999999998	4.42399	1.60849	2.57609
7.9428600000000005	5.33903	6.81935	13.213	3.75314	7.2130600000000005
24.5094	30.4488	20.3439	33.6842	23.4517	28.1696
160.843	159.599	184.122	278.711	222.93599999999998	162.29399999999998
283.295	379.834	352.901	331.976	326.52299999999997	346.227
10.7876	3.72919	4.1677599999999995	10.0942	7.340139999999999	11.7557
26.2347	56.0639	74.6359	46.4188	65.3176	39.635
0.0	0.0	0.0	0.0	0.0	0.0
136.47299999999998	103.50200000000001	123.745	135.519	144.501	113.81700000000001
105.126	103.573	79.1997	47.217	16.0943	28.6401
7.98723	1.7257099999999999	9.64328	18.6846	18.6818	2.72001
61.3282	84.4716	80.5227	64.5594	81.5024	70.4869
61.8966	121.506	108.465	86.6012	90.7499	73.4739
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.591387	0.660937	2.56123	2.32805	2.79639
1.22547	0.0	2.36729	1.72005	0.52115	0.8346549999999999
2.1652	9.57634	2.4603599999999997	25.1466	3.4664900000000003	4.16385
5.41558	0.9360639999999999	2.0923	3.04049	1.84245	0.0
9.05647	12.523	17.4947	6.77946	12.3245	7.40192
9.92857	17.1612	9.58971	15.484000000000002	5.6297	13.5245
11.5532	29.33	13.9487	15.5403	21.4952	13.7704
4.8301099999999995	0.0	0.0	0.0	0.0	0.0
702.9630000000001	379.316	311.913	502.515	509.87699999999995	478.781
46.7455	36.2767	38.7001	43.7408	39.7585	46.7822
21.372	17.8335	33.4552	26.2046	18.8044	26.1009
0.0	0.0	1.5812	0.0	0.0	0.0
0.574182	0.74434	0.0	0.268637	0.24418	0.39107
2263.79	2265.86	2179.98	2478.01	3112.8	3304.93
23.0764	24.3753	38.1387	11.0365	8.28705	10.4781
48.2528	55.6022	77.6766	55.1848	59.2808	58.4258
3.6848300000000003	0.0	3.5590699999999997	0.0	0.0	5.0194
0.0	0.0	0.0	0.0	0.0	9.737639999999999
22.8146	60.9438	36.0588	31.0518	31.7528	14.1262
49.0588	38.7641	64.9844	64.2675	56.0321	59.1896
9.16483	23.7616	8.852039999999999	25.7272	15.5899	12.4841
8.32151	1.02739	1.14821	2.22475	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
233.783	266.697	244.872	286.813	249.213	324.116
53.205	45.9815	53.3656	53.6147	60.9168	41.8124
169.08599999999998	93.7663	100.711	212.275	93.4782	145.873
54.6071	69.4248	63.2049	54.0531	64.4857	52.2537
291.442	204.35	199.171	267.563	196.433	243.44099999999997
1.12399	0.0	1.0856299999999999	1.05174	0.955987	0.0
536.761	452.129	499.32800000000003	565.909	532.27	513.837
0.0	0.0	0.0	0.0	0.0	0.0
367.18300000000005	269.16	288.70099999999996	278.385	283.263	238.22099999999998
16.7853	22.1863	16.2124	24.9454	16.7958	6.724889999999999
295.96	208.55700000000002	241.88	200.24599999999998	212.99599999999998	232.58700000000002
36.3487	55.8465	25.3558	49.1288	29.1981	33.0089
44.636	45.0542	46.0745	53.5636	46.9482	57.0891
348.918	327.814	356.972	342.417	380.522	327.9
65.1017	91.91799999999999	108.212	71.5421	82.0907	64.4478
3.42384	2.69	3.00635	0.8737540000000001	4.50049	5.93586
1.28911	2.89665	0.498047	0.723751	0.43857299999999994	3.86321
0.0	0.0	0.0	0.0	0.0	0.0
3.09016	0.0	0.0	0.0	2.6282799999999997	4.20935
3.77233	1.63009	0.9108950000000001	0.0	0.802121	1.28465
8.100769999999999	14.3704	8.64789	15.1601	15.2304	11.0347
0.0	0.0	0.0	0.0	0.0	0.0
27.0577	23.3841	24.6823	23.9119	27.7013	15.6985
127.086	139.006	138.092	104.98100000000001	154.535	154.179
28.0837	57.3674	17.878	91.3775	43.972	43.4716
0.0	0.0	0.0	0.0	0.0	0.0
94.7649	110.385	76.6071	99.7578	80.1624	113.65299999999999
132.093	79.4637	126.334	54.5305	136.58100000000002	100.552
0.0	0.0	0.0	0.0	0.0	0.0
17.9949	14.1796	40.8959	27.7336	34.2117	31.0009
4.75665	5.87265	7.21963	6.994280000000001	5.77954	6.479419999999999
81.0291	95.7049	98.2643	94.7759	91.8904	91.367
536.143	589.72	517.844	410.466	580.371	398.358
0.0	0.0	0.0	0.0	0.0	0.0
73.3093	107.09100000000001	107.53200000000001	84.9785	86.7807	69.6788
0.0	1.03427	0.0	0.0	0.0	0.0
13.6771	4.72808	5.28412	5.119190000000001	2.3265599999999997	0.0
1061.94	1161.63	1285.53	742.8389999999999	1400.82	1481.15
232.024	256.82	283.017	225.55599999999998	316.66200000000003	255.239
492.36300000000006	423.32300000000004	345.63800000000003	425.092	436.039	534.13
0.0	0.0	0.0	2.0352099999999997	1.84992	2.96277
0.0	0.0	0.0	0.0	0.0	0.0
25.6461	72.483	78.9988	51.8868	54.2373	66.0926
4.16691	4.80157	13.4156	33.7919	3.54409	0.0
0.0	0.0	0.0	0.0	0.0	0.0
35.5356	42.2276	51.4841	116.38	34.7577	30.2536
4.16691	3.6011800000000003	0.0	9.09783	2.36272	0.0
1.1586	0.0	1.6785900000000002	0.0	0.985426	0.789112
47.2633	53.611000000000004	45.6502	35.933	85.4226	52.3096
0.0	0.0	0.7016859999999999	0.0	0.6178939999999999	0.0
114.54700000000001	98.995	67.6117	157.799	67.6567	82.3509
13.9258	0.0	0.0	6.5153300000000005	0.0	0.0
38.1402	63.0987	87.3599	52.0034	74.1473	44.5319
49.5476	74.3302	65.0127	76.9797	65.9956	72.5866
0.0	1.6172799999999998	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
97.2538	140.083	125.24600000000001	161.004	118.774	98.5086
87.59	151.39600000000002	114.87899999999999	95.7636	91.7501	70.332
0.0	0.0	0.0	2.3334	0.0	0.0
47.2863	42.0683	56.4188	59.8633	46.1329	39.7841
35.3208	38.5887	37.9774	50.511	47.04600000000001	31.7729
10.1246	15.1136	12.0015	10.335	8.61127	9.4033
15.3666	15.5476	15.2041	11.5732	14.9824	15.8266
201.922	206.445	219.873	194.752	258.994	287.941
0.0	0.0	3.08853	1.99475	1.8131400000000002	2.90387
44.1901	45.2051	45.295	43.8812	69.0337	104.42
45.3663	72.4029	69.086	65.0839	67.37	56.1406
18.8534	22.4038	13.6574	15.4363	9.0199	20.8664
14.6745	30.1956	26.6599	34.655	14.7099	16.1818
406.039	274.30400000000003	341.087	137.795	323.46	192.805
6.65265	5.74943	1.16829	1.13182	3.08633	4.11914
17.1566	19.7697	13.8092	17.3916	12.1602	5.84258
0.0	0.0	4.06152	0.0	14.3061	5.72802
109.925	145.19	82.1339	157.2	164.05599999999998	115.835
23.3529	39.5237	33.8337	20.9413	22.3451	18.5563
190.22799999999998	188.62900000000002	149.89	194.864	180.52900000000002	181.387
34.0032	48.5221	69.1223	51.7959	58.8503	38.7782
10.8351	5.10768	3.6153	47.744	3.5186900000000003	2.41518
137.1	156.151	105.235	115.544	143.636	118.73200000000001
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
81.6516	87.8569	61.1072	87.5347	71.7468	69.2389
33.8795	38.0637	23.997	73.9708	21.1314	21.5366
108.169	109.741	62.4593	150.724	82.0011	96.0951
7.16905	2.65531	0.0	86.2488	2.61321	1.3950799999999999
4.67227	10.0948	6.7692	2.18597	1.98695	3.18223
18.9545	4.68032	13.0769	10.135	18.4245	25.8195
49.4472	67.547	58.9291	50.0001	68.5111	68.9855
27.0149	17.9594	22.0786	33.0565	15.9072	22.6457
103.257	185.34099999999998	153.435	141.214	101.335	97.3764
10.7767	18.6272	10.4089	20.1681	13.7489	14.6799
65.6262	96.2151	84.8925	40.5731	104.65700000000001	110.147
0.0	0.0	1.52756	0.0	0.0	0.0
3.35264	1.4487299999999999	2.6985099999999997	2.61428	1.9010099999999999	1.5223
1.9113799999999999	0.5506260000000001	0.615382	16.0967	0.541896	0.0
53.9057	65.4736	53.9421	43.17	57.8268	45.6452
2.27661	3.44317	3.29837	10.1188	5.32491	3.1011599999999997
33.172	75.2544	55.2687	77.5994	31.0352	39.538000000000004
184.752	192.541	213.43599999999998	237.28099999999998	212.597	241.796
188.46900000000002	162.881	156.597	153.9	194.15099999999998	158.662
8.40537	1.0377399999999999	0.0	6.7415	5.10645	6.5426400000000005
68.7589	86.5452	95.7015	91.0646	83.6736	80.21300000000001
27.9353	47.0471	34.5921	44.2363	45.692	49.7615
131.893	113.986	160.04399999999998	163.959	159.157	177.71599999999998
5.34806	6.932939999999999	6.45691	11.2597	5.68586	5.46376
17.1566	0.0	8.28551	168.565	0.0	0.0
52.9524	82.6279	76.7176	72.9467	67.5564	80.1452
0.0	1.8951	2.11797	2.05186	0.0	0.0
0.330952	1.14408	1.27863	1.5484	0.56297	0.901633
0.0	0.0	0.8967	0.0	0.0	0.0
134.565	135.526	145.32399999999998	127.899	137.88299999999998	124.126
24.6998	18.6357	23.0994	24.5796	17.3399	15.4876
36.5392	48.825	46.9657	44.7107	44.4651	44.7957
34.4172	52.879	55.4041	45.8025	40.982	37.5059
90.816	127.65799999999999	127.876	108.527	139.594	99.8605
0.0	0.0	0.0	0.0	0.0	0.0
22.923000000000002	39.6215	17.2205	83.4148	51.9912	69.3893
73.8168	57.0796	56.2874	61.8012	66.0878	116.428
121.484	106.204	102.416	108.41799999999999	127.81299999999999	125.30799999999999
142.36	129.28799999999998	105.806	130.5	112.462	92.0299
0.55921	1.44986	1.08025	2.35469	1.18906	2.28523
0.0	2.1907900000000002	1.22422	0.0	1.0780299999999998	0.0
52.7354	81.0233	90.552	76.7598	77.2469	55.8717
1.04207	2.92691	4.27762	2.68148	3.76681	3.1938299999999997
0.0	0.0	0.0	0.0	0.0	0.0
23.8028	37.1284	28.037	37.4834	28.6392	21.3522
67.145	85.2849	78.6101	80.9162	83.0675	77.6055
0.443093	1.91468	2.56782	2.9022799999999997	0.376864	0.6035729999999999
117.741	76.3168	54.8305	153.455	123.39	160.385
280.763	190.127	205.05700000000002	150.43200000000002	172.72	115.259
95.0465	98.3393	117.662	145.306	149.155	136.765
7.294460000000001	6.789039999999999	5.96157	9.97585	7.15865	4.58601
6.639539999999999	10.5199	12.8259	54.8794	11.2943	0.0
0.0	0.0	0.0	0.0	0.0	0.0
5.30178	1.14549	15.3625	4.96099	3.3819999999999997	1.8055
32.6735	30.8046	32.9928	40.3012	36.6321	40.4611
2.11184	3.65024	2.5497	2.47011	6.735689999999999	3.59588
11.4073	19.7171	19.2814	21.3481	2.42556	11.6541
52.7966	79.5471	72.6561	81.7553	58.0191	54.7344
14.9447	19.3736	28.8694	10.4881	9.53322	5.08936
339.55699999999996	288.308	420.029	429.215	344.538	267.785
58.873000000000005	50.6149	55.0866	68.574	54.5069	62.6528
48.7943	52.4549	34.4846	52.3396	40.4889	43.7707
46.5153	75.9593	65.8243	51.117	71.7649	63.7306
13.8232	17.4077	44.2504	33.2606	21.8345	19.3677
6.1823	5.3429400000000005	6.63477	23.1396	6.42673	5.614269999999999
316.233	337.69699999999995	293.152	403.045	374.079	361.44800000000004
31.3252	47.897	41.893	33.8211	36.8904	22.9764
21.6187	27.4025	34.8013	31.0179	19.6132	33.375
83.91799999999999	56.408	90.0598	66.8907	47.5832	80.4413
199.139	92.6704	133.16	71.6686	26.0575	62.5991
0.0	0.0	1.45462	0.704607	0.640458	0.0
486.711	348.335	308.503	483.89	646.817	621.5509999999999
1.03104	0.8910610000000001	2.9875599999999998	2.89431	0.876934	0.0
22.2466	23.0715	28.6497	33.3066	15.1371	26.2633
350.591	351.342	405.87	472.30699999999996	389.654	303.137
61.2923	104.802	84.6629	83.2536	79.0373	76.3091
49.5087	52.1793	24.4926	28.2478	15.4056	23.0282
64.6198	54.9739	44.8603	63.9304	52.0986	82.0639
3.39331	0.0	1.0925	7.40878	1.92408	3.08153
48.398	35.3207	35.3194	58.37	35.6755	48.3463
112.87200000000001	65.0318	0.0	193.63099999999997	96.0012	102.501
297.361	265.569	292.486	288.466	320.893	323.91200000000003
520.44	500.18699999999995	388.151	546.96	420.845	349.228
34.4245	104.444	91.2594	88.4109	56.6893	71.835
21.0665	16.3857	30.5213	21.0265	19.1122	12.4351
11.5826	15.0151	15.0599	9.58757	14.0193	12.7435
90.583	95.0122	72.5356	107.21799999999999	100.749	111.789
24.1918	35.4106	34.3124	35.0768	35.7761	30.5786
4.9642800000000005	4.29029	8.63073	8.36134	9.289010000000001	5.4098
44.3632	53.4507	52.9313	52.9884	50.8276	34.1256
72.5607	104.98	130.82399999999998	92.0376	122.059	83.4655
101.73	135.441	130.125	156.936	152.002	176.02700000000002
339.348	378.61400000000003	329.11	355.276	389.17199999999997	251.96599999999998
0.0	0.0	0.0	1.4886700000000002	0.0	0.0
1.16048	4.0117	0.0	2.17178	0.9870260000000001	1.58079
8.3031	27.6781	25.2048	13.3189	22.195	12.9261
42.1255	36.4062	51.7844	39.4177	48.8578	10.4332
87.8923	96.2151	88.6655	69.4494	93.0285	93.1195
0.601394	1.03949	4.64695	2.25095	1.53451	2.45762
0.0	0.0	0.0	0.0	0.0	0.0
0.0	4.90319	0.0	10.6176	0.0	0.0
66.59100000000001	78.7009	89.056	80.418	77.4532	77.529
23.0599	25.3643	32.3969	45.1169	28.5282	19.9893
0.0	0.0	0.0	0.0	0.0	0.0
19.675	20.0953	21.5948	16.7366	20.5374	20.7097
7.69583	14.78	16.5182	16.8027	11.6365	4.65916
40.6487	29.0731	47.3844	32.7896	32.1887	24.8214
166.111	149.987	144.877	151.954	172.91299999999998	172.238
30.1446	28.8432	13.517999999999999	16.1182	19.2292	20.5312
43.4165	56.7191	47.786	31.1779	59.255	57.7656
70.1034	104.958	102.99700000000001	80.3797	114.211	96.8384
711.1339999999999	521.271	471.094	553.939	592.174	750.6089999999999
15.2872	18.8738	16.8748	8.17402	9.287289999999999	20.8239
3.17244	2.74173	4.59625	2.2263900000000003	2.02369	3.2410799999999997
114.39299999999999	95.22	94.2063	95.2094	99.8553	114.818
295.267	203.136	227.02599999999998	189.03900000000002	183.394	293.717
150.914	151.018	111.241	144.93	152.002	146.065
0.0	0.972407	1.08677	2.10569	1.91398	0.0
0.0	0.0	0.0	0.0	4.28175	0.0
5.30397	13.7516	5.97677	7.44455	5.26305	3.61248
123.725	122.786	127.22399999999999	80.4116	49.4483	38.1124
49.6428	44.8097	50.0796	45.4196	56.297	64.617
11.1971	13.0922	11.4511	10.4774	12.8847	10.7664
544.349	309.689	404.235	463.286	514.17	424.78
20.8211	0.0	10.0552	9.74136	0.0	0.0
117.059	224.55200000000002	281.053	268.035	231.54	172.64
81.4714	65.1623	92.8649	67.2379	75.3195	106.154
19.4961	11.0573	20.5961	13.6822	13.9911	13.2786
60.4786	62.1984	49.9444	47.8195	59.4119	67.9657
68.571	77.15899999999999	105.791	100.76700000000001	110.381	106.571
20.1594	30.6965	18.5441	17.067	19.5956	13.0765
21.0417	28.3685	25.2012	21.2643	27.9187	41.2741
313.861	382.66900000000004	443.98900000000003	277.047	514.236	423.902
161.082	96.1507	127.895	84.944	121.331	127.376
0.0	0.8962319999999999	1.00163	2.42592	2.20506	2.11892
18.4319	26.9078	25.2607	22.3746	19.0664	17.6431
141.623	99.0815	143.303	164.072	183.55	55.1187
46.538000000000004	62.2577	60.3433	42.3535	78.0795	91.1818
289.717	247.505	255.706	317.835	308.724	242.685
7.44643	7.3547899999999995	11.3022	3.98159	6.333419999999999	7.24527
20.8115	21.4118	16.2724	21.3284	23.601	12.1495
142.25799999999998	123.605	144.789	18.6073	18.8647	12.502
246.766	390.249	359.972	393.965	397.04400000000004	386.38699999999994
0.0	0.0	0.0	0.0	0.0	0.0
946.1339999999999	808.5939999999999	923.9960000000001	1003.36	1064.01	816.243
2.27179	5.89007	3.83995	2.1257599999999996	5.79669	7.73647
6.80007	17.9978	26.2719	5.16991	17.351	16.789
129.24	151.833	189.19400000000002	236.196	164.88299999999998	181.549
102.666	80.5115	80.7984	97.8454	85.7032	82.8735
488.23199999999997	331.24699999999996	339.353	251.908	217.33	142.957
0.0	0.0	0.0	0.0	0.0	0.0
28.9248	32.14	33.9243	25.1323	19.3297	28.1435
147.393	108.275	109.145	188.489	106.55799999999999	165.64
0.0	0.0	0.0	0.0	0.0	0.0
75.2353	79.54	97.3603	95.0048	104.37200000000001	109.449
24.9369	54.8151	78.017	31.4501	52.1018	50.2143
48.0478	42.5372	41.8803	60.3113	43.8563	47.89
13.9777	6.902819999999999	11.5719	13.0792	10.1901	10.88
0.0	2.64018	2.9506799999999997	0.0	1.29916	0.0
0.0	2.9958099999999996	2.2320900000000004	5.40604	2.9483099999999998	1.57397
2.39885	0.0	2.31698	2.24465	2.04029	0.0
123.49	92.9874	59.0472	37.7547	50.9562	53.2961
29.5257	67.2156	43.8203	31.6709	49.6125	23.543000000000003
42.7692	65.1245	55.0793	37.1615	49.3682	54.098
33.8571	48.5205	39.7386	38.4982	38.6384	34.4437
0.0	0.0	0.0	2.57272	0.0	0.0
6.8009699999999995	5.87761	15.3273	8.48508	3.85629	6.17609
28.3008	31.7054	27.3349	31.3857	27.6367	27.1283
38.1556	39.2794	28.724	44.1038	43.4291	37.4524
34.6384	27.7664	19.8798	18.7895	14.944	10.2573
53.7311	66.6257	74.4612	74.32300000000001	61.5956	73.1914
65.5601	88.8023	77.9354	82.5811	67.5564	65.2611
48.7237	66.9338	97.6335	79.9558	70.5116	58.9409
156.375	122.273	79.1151	139.356	152.002	81.14699999999999
63.4757	64.6537	65.6885	63.6381	63.6287	43.2326
27.4689	37.9832	25.5666	25.7032	30.1597	36.0569
3.13167	1.89455	1.5124	1.75823	0.799076	0.0
230.828	205.148	181.838	196.077	225.56599999999997	222.99900000000002
0.0	2.5493900000000003	0.712303	0.6900689999999999	1.2544899999999999	0.0
260.89099999999996	315.107	399.94199999999995	371.034	336.57599999999996	316.256
29.2511	49.2291	51.3011	58.3433	56.3051	56.6223
31.58	60.7878	42.9804	67.1593	28.0807	27.3749
148.711	112.738	88.1973	146.476	139.797	117.27799999999999
0.0	20.5934	11.5076	33.4454	10.1335	0.0
33.9638	64.2962	64.5678	37.3297	53.6478	33.7806
107.12100000000001	82.3942	84.8416	42.099	8.199910000000001	16.051
45.0567	49.6719	39.6745	45.736000000000004	40.7595	39.6879
14.4733	31.5427	27.3509	31.7966	25.6905	21.4297
12.7157	15.2767	24.949	11.685	4.02536	2.79624
86.2969	172.96400000000003	118.82	174.385	159.29	125.055
37.4053	41.5631	56.7736	38.3344	36.3593	16.9842
14.5043	17.012	9.005980000000001	12.6026	10.574000000000002	11.29
0.0	0.0	0.0	0.977934	0.0	0.0
36.7328	37.1492	38.4986	32.1777	35.8955	28.7445
0.0	37.7147	54.193000000000005	23.334	42.4192	8.49212
50.5795	56.8262	39.0826	28.397	34.4155	41.339
25.8382	18.6085	29.1157	20.1478	32.9643	35.1963
15.5609	22.0062	20.4951	30.445	15.6414	21.1967
0.0	1.82962	1.0224	0.0	0.900308	0.0
83.9986	87.6138	76.6555	88.3564	108.397	93.1152
71.1509	62.9377	70.3395	96.3414	77.6029	63.8534
0.0	0.0	0.0	0.0	0.0	0.0
497.401	291.62	323.502	357.842	484.70599999999996	493.691
0.0	0.0	0.0	0.0	0.0	0.0
9.48925	0.0	0.0	0.0	0.0	0.0
3.33785	7.2117	3.2239299999999997	3.9041300000000003	4.25842	6.820130000000001
0.0	0.0	2.27125	4.4007	2.0000299999999998	0.0
12.9637	38.4126	35.7751	34.6584	29.9278	25.226999999999997
0.0	0.0	0.0	0.0	0.0	0.999757
16.6722	11.3752	17.7982	17.2427	20.8972	14.3435
