cC1	cC2	cC3	cC4	cC5	cC6
49.5037	84.5291	82.5002	46.0128	49.9407	48.7921
193.993	235.23	204.222	201.017	215.55200000000002	183.72
58.8968	44.8892	50.2796	59.5412	67.7343	52.9827
120.92299999999999	141.736	128.877	127.84100000000001	117.275	151.113
30.0957	32.9701	24.2965	19.4022	24.9295	17.31
1.1175	0.0	0.0	1.30579	3.50147	0.0
226.083	411.25199999999995	162.214	214.547	272.981	229.313
0.0	1.40291	0.0	0.9545790000000001	0.853232	1.0901
20.1441	27.3528	25.6604	21.3486	22.506999999999998	23.7544
3.7141699999999997	5.581	1.64068	6.50995	4.849	1.2390299999999999
277.442	230.137	244.765	260.45099999999996	234.43900000000002	296.381
62.27	66.0861	70.6376	78.0008	41.1033	54.5085
0.0	0.0	1.26413	0.0	0.747222	0.0
388.14599999999996	288.473	479.32300000000004	324.08	297.885	318.58299999999997
223.71	231.75799999999998	214.828	201.735	220.952	262.824
0.0	0.0	0.0	0.0	0.0	0.0
136.166	120.40799999999999	137.056	137.735	142.923	140.115
1016.26	1607.73	1176.27	1610.89	1397.62	1340.34
2.27175	7.80248	0.669007	4.42419	3.16358	2.0209200000000003
114.11399999999999	82.0077	83.2831	142.037	108.821	97.6528
10.3433	10.3614	2.2845	4.0286800000000005	5.40144	3.45048
22.7434	17.9011	13.3954	17.717	14.8462	13.9097
0.0	1.4809700000000001	0.380948	0.503847	0.450354	0.0
20.6615	20.7534	29.9638	27.3314	20.358	24.9694
2691.4	2564.13	2223.91	3463.98	3160.29	3451.4
7.27358	14.0522	16.065	10.6239	20.8911	29.1172
347.724	323.452	309.173	601.654	554.073	642.4580000000001
14.4207	17.8449	14.2391	10.9032	8.41667	13.5831
54.1724	50.266000000000005	61.2399	51.3887	51.104	55.964
0.0	0.0	0.0	0.0	0.0	0.0
25.9277	23.9751	28.6329	19.8091	17.706	19.2948
16.6791	24.5509	46.3114	25.0577	27.3745	34.9742
295.241	226.53799999999998	138.743	286.265	196.825	352.05400000000003
2.17635	2.4916099999999997	6.40912	3.3907199999999995	1.51536	2.90408
149.178	137.44	135.161	169.22299999999998	152.963	155.47
115.24	127.553	154.30700000000002	125.189	139.167	105.72
166.708	166.63	270.518	210.38099999999997	240.351	165.433
116.721	85.7899	86.6206	106.928	105.32799999999999	104.665
7.69905	1.32215	2.72075	7.197010000000001	1.6082299999999998	2.0547
77.5848	77.0267	62.1179	79.3249	98.7579	64.705
57.2329	54.4714	43.5578	41.4954	44.2918	42.786
34.3946	27.1381	32.0291	29.3276	33.0101	38.453
65.7283	65.1198	43.1795	49.2326	49.2863	65.2179
3.22798	1.03938	0.356478	0.942966	0.842852	2.69211
69.2217	53.1137	50.7459	29.2562	43.0708	37.3404
17.8046	25.1157	17.977	11.8883	17.2675	16.9702
5.81729	6.53189	3.1627099999999997	6.27457	5.14104	7.1653899999999995
0.0	0.0	0.0	3.7554199999999995	0.0	0.0
36.5818	62.8214	32.3189	53.4319	47.7591	36.6107
115.84200000000001	95.9772	91.5703	121.11200000000001	101.88600000000001	127.459
5.41953	2.7920599999999998	8.61838	0.0	2.2641299999999998	2.89269
25.7573	22.1163	38.5099	32.4123	22.7631	37.014
0.0	0.0	0.0	0.0	0.0	0.0
177.38400000000001	167.9	205.24900000000002	147.429	227.57	183.892
0.6607069999999999	5.10581	2.33486	1.54406	1.3801299999999999	1.76328
77.2535	48.6443	45.5008	28.084	59.1698	45.816
17.832	32.0146	18.6184	21.7836	29.6296	41.1
0.0	0.0	0.0	0.0	0.0	0.0
8.53074	7.32486	12.0586	9.96808	1.7819599999999998	11.3833
78.6536	64.5819	81.2383	71.006	54.1269	74.9672
188.135	212.396	209.304	173.017	192.856	166.588
13.105	4.091819999999999	6.31519	4.17628	1.2443	3.1794700000000002
28.9827	33.3834	26.8544	33.04	31.0088	19.8087
2.7267799999999998	3.61841	3.5040400000000003	4.63449	1.8123200000000002	1.65389
0.0	125.64299999999999	0.0	0.0	0.0	0.0
62.8172	69.0401	51.0574	49.9129	57.7354	56.9992
40.176	39.2881	42.3959	36.513000000000005	39.6299	40.2077
84.8958	57.4174	69.352	82.2136	90.4899	82.24700000000001
397.46	528.428	311.39599999999996	403.685	336.235	369.54400000000004
58.2793	64.8015	40.499	36.744	39.2655	36.9254
161.816	118.389	163.262	151.88	111.00399999999999	134.793
110.139	120.914	118.85	94.6835	71.4845	113.375
26.4725	22.7304	34.7043	26.9415	28.5407	20.511
120.022	66.4372	84.5057	116.75200000000001	115.81	107.31200000000001
54.2683	47.2823	34.5482	68.0746	42.5097	57.5059
3.5895599999999996	1.02738	1.0570899999999999	0.0	0.0	1.5966200000000002
2.47519	1.06265	1.09338	0.0	0.0	1.65143
85.8207	95.5683	146.481	99.0401	99.4291	96.1006
30.4168	31.7948	37.3876	24.7247	26.2434	35.2936
2.00529	4.30457	5.31484	3.51474	2.09439	5.35166
307.465	307.837	284.278	237.705	260.94	250.294
430.06199999999995	408.461	243.291	402.967	353.298	368.81800000000004
0.244815	5.46542	0.43257299999999993	0.0	0.7670779999999999	0.326677
66.87	37.0023	34.1337	45.1458	31.0405	41.6408
96.5187	82.0662	88.6006	75.3543	87.8375	92.1094
0.533583	0.0	0.0	1.2469700000000001	0.557291	0.712005
9.42259	8.090639999999999	0.0	0.0	0.0	0.0
9.78594	10.1613	7.0371	10.9029	7.2496100000000006	8.654860000000001
43.0947	38.9852	33.3137	38.666	30.944000000000003	39.0212
13.0848	18.7253	11.56	14.7232	18.2216	14.8735
0.21941999999999998	0.188403	0.0969254	0.128195	0.0	0.0
11.3468	23.2329	17.7357	8.159139999999999	9.11611	15.140999999999998
18.2093	17.542	19.2263	11.9361	16.2352	27.854
9.94663	24.069000000000003	14.3796	6.33957	3.7776699999999996	14.4792
13.401	26.6092	24.4187	24.4671	27.1181	15.6468
0.8836809999999999	1.26461	0.260235	1.37676	3.6917800000000005	0.393057
4.13354	25.5545	19.72	4.83	1.72688	3.30944
27.3318	39.008	43.0727	39.2738	45.9054	44.3568
72.884	76.186	67.1904	61.7132	75.0192	60.6084
35.0361	45.5431	49.0095	56.8602	34.5599	37.661
125.34899999999999	68.1021	88.6915	90.7329	60.8249	91.0328
13.9751	5.9998	4.11552	5.44324	9.73068	6.2160400000000005
25.3038	20.0557	16.3365	23.8813	31.5105	27.2718
73.3643	54.2039	61.8005	37.8787	40.985	56.9164
232.833	243.774	208.356	252.75599999999997	232.197	264.587
611.294	471.42800000000005	652.4019999999999	660.893	722.153	619.509
41.1953	48.9767	55.0588	70.3531	67.2967	38.0564
103.515	92.5477	113.137	98.5108	120.375	111.073
5.10494	4.383319999999999	2.57718	8.52153	4.57008	2.91941
46.6721	33.0486	37.2172	38.6001	40.8326	42.0582
68.3155	80.7229	54.2639	67.3761	78.5515	77.778
64.4143	66.3707	90.0183	73.899	84.4013	67.2
69.6529	65.7629	100.09200000000001	66.5294	50.7122	65.562
98.0007	78.6835	95.5761	116.744	101.02600000000001	134.167
2.38501	4.77836	3.5118	0.928953	0.830327	5.3042
0.5770270000000001	0.99092	0.509786	0.0	1.20533	0.0
9.81734	5.51166	4.33666	7.059360000000001	4.73241	9.06931
12.2299	18.902	25.9314	31.4392	10.2187	9.79164
27.163	20.2545	31.576	47.6096	34.3426	28.6152
95.3089	61.9618	73.3765	79.5482	105.23200000000001	110.82700000000001
4.40433	9.3283	7.78218	6.17569	5.21336	5.093459999999999
11.3376	5.75245	13.2034	7.226089999999999	11.8413	6.189
75.9138	72.7363	71.6731	52.1568	67.0366	53.4751
38.2512	42.3795	46.8753	34.6035	38.6621	37.8698
32.1217	16.6769	11.2194	29.6779	19.5052	32.8946
203.763	168.639	203.952	217.796	179.60299999999998	182.707
35.8121	38.2401	41.9824	44.2603	38.1226	41.0479
2.2842599999999997	1.96137	4.03616	0.0	0.0	0.0
37.8391	27.7485	34.3332	34.4157	32.4708	27.8388
5.81886	9.99265	5.87519	4.85663	3.47281	3.8823
16.0933	26.3207	16.9261	16.1184	19.2096	26.5877
15.437000000000001	13.2549	11.6898	27.057	19.5778	11.7708
85.9328	88.6529	56.656000000000006	89.9209	68.9878	85.5727
360.134	375.598	341.449	385.917	499.069	389.135
107.805	99.2573	113.602	99.5609	86.0062	104.337
193.827	161.482	180.222	177.783	216.95	161.424
0.0	0.756617	0.7784939999999999	0.0	0.92033	0.0
173.52	145.58	127.555	176.445	153.561	182.053
2.08339	0.0	5.5218300000000005	0.0	0.0	0.0
27.732	23.8119	28.5838	19.4428	21.2404	16.0356
11.7615	11.3613	12.5557	13.1706	11.2604	15.6944
0.388196	1.3332899999999999	0.34296	1.36081	0.0	1.5540100000000001
66.818	78.8012	56.1868	50.7966	51.2892	47.2661
0.0	0.0	0.0	0.0	0.0	0.0
2.3566	4.33603	4.1639800000000005	1.18014	3.16455	2.69538
3.20397	4.58511	8.30313	6.489269999999999	4.90795	3.13524
125.598	124.596	173.445	163.858	146.461	159.46
1269.29	870.802	825.541	1432.85	1305.71	1453.29
2.38044	7.494489999999999	2.10305	9.27175	2.48621	3.17643
31.1623	32.5741	37.1069	31.6633	22.6413	34.3507
10.2054	4.381390000000001	7.51346	6.956189999999999	9.7706	10.2134
39.4851	88.0305	33.0479	33.187	33.2811	29.5794
109.774	112.772	67.5412	81.3141	90.0836	92.8585
0.675234	0.579785	0.0	1.5780100000000001	0.0	0.901022
26.394000000000002	34.6312	31.4404	38.1183	33.4518	32.4497
50.8846	51.6356	29.6294	39.1883	64.0162	55.5542
64.3662	48.7655	56.8656	66.3628	43.4993	45.4708
0.845247	0.725766	0.0	0.987663	0.882804	0.0
18.8515	12.7351	17.6344	18.3025	19.5443	22.5656
274.411	236.551	248.65	290.922	322.783	290.336
117.509	151.497	141.707	202.49900000000002	158.42	165.643
39.3456	39.5343	39.1982	40.1058	41.0938	37.4218
81.357	89.5038	98.5093	80.6354	70.1777	78.0286
53.1531	51.9149	54.59	47.358000000000004	58.9845	52.3084
0.0	0.0	0.0	0.0	0.0	0.0
8.77692	8.32953	6.5298	4.85798	7.23703	6.1641
4.7537400000000005	3.49865	0.599969	2.38058	3.5464	2.7185599999999996
108.714	87.5872	77.2808	74.7818	86.9825	75.33
75.2452	78.682	96.7535	105.334	108.935	106.37100000000001
33.6157	25.6568	32.9983	56.7372	42.9114	44.8563
94.677	93.0945	58.0114	98.1388	73.3654	89.6575
0.0	0.0	0.0	0.0	0.0	0.0
60.0984	52.0899	58.1041	53.9933	63.0648	63.5503
121.71600000000001	112.675	124.334	102.223	123.15100000000001	124.34899999999999
4.6913	5.70655	7.253089999999999	4.5681199999999995	4.49144	2.0866700000000002
110.57700000000001	107.14299999999999	138.54	125.303	88.7267	112.615
6.04364	12.4544	8.543	9.88671	5.04974	8.06454
0.0	0.733996	0.0	0.0	0.0	0.0
7.32175	11.0018	4.85141	4.27769	5.7353	2.44251
0.0	0.0	0.0	0.0	0.0	0.0
4.91651	10.0667	1.8376700000000001	1.5467	1.38249	1.51396
137.903	108.163	139.796	154.941	163.88099999999997	129.165
0.0	0.0	0.0	0.0	0.0	0.0
92.985	78.1318	94.2081	90.3773	106.62	85.7541
80.2518	61.205	77.1118	90.0905	69.637	76.6754
46.2452	38.7847	47.5073	37.7003	40.4372	33.0071
57.6848	62.6225	60.6166	76.6091	63.4328	61.7146
10.43	5.97045	4.60731	3.38539	1.81558	10.0517
29.8923	33.4785	20.6679	16.7051	14.9316	26.0138
36.5818	42.928000000000004	40.3987	41.3206	42.6648	38.2378
33.4748	10.1307	21.3321	18.9163	8.59726	8.7872
0.0	0.651595	0.446957	1.1823	0.26419499999999996	0.0
16.7556	17.5227	14.9929	20.0808	13.686	12.0392
18.1243	31.1246	10.0077	26.4726	16.5634	45.3465
3.9801	1.13916	0.0	1.55024	4.15695	3.54066
0.0	0.8682639999999999	1.7867400000000002	0.0	0.0	0.0
945.158	1110.28	1065.55	907.918	1152.69	773.745
18.989	48.9144	5.59208	14.7923	6.61092	16.8924
141.215	161.671	146.086	169.24	161.357	175.551
0.0	0.0	0.0	0.0	0.0	0.0
13.9894	18.5638	5.6178099999999995	10.4023	3.9848	13.5761
25.1756	27.136	24.608	24.4102	29.0915	33.5939
247.06400000000002	258.63599999999997	209.304	466.653	268.64599999999996	492.26
151.681	199.701	214.40900000000002	307.211	221.78799999999998	220.392
14.5888	22.4313	14.0877	27.3543	20.1979	19.4671
217.19400000000002	159.85	178.178	253.78900000000002	212.317	229.143
120.755	87.5569	78.2348	97.2033	112.10799999999999	150.392
20.6009	8.84442	13.6502	14.042	17.9302	6.872389999999999
291.559	302.268	322.695	306.142	283.931	254.324
23.6391	28.1043	24.0974	21.2478	15.1935	26.6908
11.8776	11.5768	10.4935	10.1278	10.729000000000001	8.13885
0.0	0.0	0.0	0.0	0.0	0.0
66.3686	40.3958	17.8131	33.3764	39.4847	35.8729
63.9825	46.0593	66.8042	54.3731	49.2753	47.4318
39.2406	33.3788	55.7279	36.8532	39.8351	40.6173
92.2243	91.3156	65.3287	72.8129	60.7436	83.1505
28.4237	35.3463	30.307	33.2128	22.5209	20.9259
15.9821	17.759	8.3057	5.49262	7.85515	2.50897
5.77831	4.96151	10.2099	0.0	0.0	3.85525
299.256	342.605	280.907	560.941	475.34	357.726
35.8084	36.5116	41.5218	41.8417	36.2307	43.3026
15.1373	20.9405	11.8874	10.8092	10.5399	6.732989999999999
33.1675	38.3372	33.8106	40.2465	34.6412	40.8537
1.9194200000000001	1.64809	1.69575	0.0	0.668234	0.0
33.6384	25.5137	14.364	44.547	26.9354	21.6952
8.39259	14.4125	4.44876	9.80666	8.76549	24.6377
161.845	145.82299999999998	183.683	145.69299999999998	161.98	149.576
2.22302	0.636261	1.30932	1.7317200000000001	1.54787	2.96637
136.54	109.875	153.059	151.929	151.564	158.392
11.32	9.922310000000001	14.7929	20.1165	8.6209	19.5109
34.1933	55.0497	20.7685	64.9261	62.4971	39.9236
36.1778	38.8297	28.1929	29.3122	37.2506	26.1869
25.5697	42.3422	33.885	28.8108	33.3822	29.2455
2006.21	1798.04	1629.64	3111.97	2576.07	2944.3
31.1725	28.1043	39.2444	30.0504	22.7903	18.7182
4.31307	13.8877	6.03324	9.2396	9.00942	5.27569
0.0	0.0	0.0	0.0	0.0	0.0
16.5076	8.35909	16.4537	10.3863	7.07325	7.90729
0.0	1.75364	0.0	0.0	0.0	0.0
3.6051599999999997	1.03185	2.12337	4.2126	1.25512	0.0
160.334	138.615	142.947	146.621	142.55	113.09299999999999
5.65355	2.42719	1.66491	1.10102	0.0	6.2866800000000005
36.7362	45.0618	32.4553	42.9258	60.2933	56.0231
28.2577	28.8127	25.745	23.7323	17.5235	29.4583
0.0	2.19295	1.50423	0.994761	0.0	1.13599
0.27511199999999997	0.708669	0.48610600000000004	0.0	0.0	0.734211
19.9671	11.270999999999999	9.14682	22.6832	12.7443	25.9036
1.8550099999999998	0.0	0.0	0.0	0.0	1.23765
68.773	57.6522	61.3348	67.0307	68.4246	54.3659
5.45518	5.6208599999999995	1.9278	3.8246	1.13951	0.0
32.0645	33.589	32.8605	41.2137	44.2057	47.065
29.7184	31.8968	39.184	30.2534	27.7468	33.3469
143.822	90.0167	102.171	133.984	117.36399999999999	145.575
72.4519	84.4634	75.0146	68.7648	56.6786	66.8726
68.1814	49.4529	76.3242	41.5666	60.1533	64.9859
128.667	125.48200000000001	164.195	180.044	187.47400000000002	180.17
96.4932	93.3854	108.367	109.885	110.176	117.84700000000001
1.19136	0.0	6.31519	2.78419	2.4885900000000003	0.0
0.0	0.0	0.0	0.0	0.0	0.0
3.3234	4.2804199999999994	1.4680600000000001	1.9416799999999999	5.2066	2.21735
172.452	149.69799999999998	133.99	173.35299999999998	117.93799999999999	153.202
40.3498	84.8828	64.1661	110.79899999999999	61.1068	72.6868
111.958	138.189	134.458	132.866	100.48899999999999	107.37799999999999
35.8682	53.8964	53.8238	37.289	38.0128	22.8752
0.0	0.0	0.0	0.0	0.244641	0.0
122.119	130.02200000000002	125.15100000000001	111.302	113.515	118.956
81.52600000000001	84.5855	75.6271	78.1945	72.73100000000001	85.6698
6.9973600000000005	6.00824	24.7278	12.2645	18.2707	4.66859
2.32265	1.99433	0.0	0.0	0.0	3.09931
39.7556	15.8488	18.8158	26.5451	23.7269	15.1569
187.715	163.54	191.578	179.842	190.31400000000002	170.90099999999998
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
312.98400000000004	239.975	229.388	180.799	316.762	296.467
5.39836	2.78116	6.6770000000000005	2.52317	3.3829300000000004	1.4407
1156.78	875.931	1454.29	979.815	1090.47	892.177
260.899	168.014	290.573	259.454	220.312	224.995
62.8035	62.0016	94.3513	66.2949	64.9602	63.1566
0.0	0.0	0.0	0.0	0.0	0.0
49.418	46.873000000000005	59.397	65.8018	75.6202	66.7094
0.0	3.90889	0.0	0.7599199999999999	0.67924	0.867808
130.719	113.079	63.3451	134.506	144.16899999999998	106.74
128.546	123.48899999999999	128.184	107.821	152.868	102.74799999999999
62.8172	64.7251	77.696	29.3605	52.4867	33.529
19.2515	15.3494	23.0824	22.4951	17.2344	13.7619
206.21200000000002	225.521	191.77	306.902	228.977	266.476
78.0952	65.7411	77.7883	88.5696	83.1645	88.8842
177.43900000000002	193.37599999999998	156.762	223.285	242.34599999999998	209.452
0.0	0.0	0.0	0.0	0.0	0.0
4.423030000000001	4.6914	8.5048	12.3126	12.3641	5.72843
10.2913	5.04948	7.79322	1.7179	4.60655	3.9236
5.320180000000001	7.178489999999999	2.6858400000000002	0.8880819999999999	3.17518	4.05666
0.0	0.0	0.43218999999999996	0.0	0.0	0.0
21.986	24.2719	22.1989	29.3605	29.5238	41.9112
28.7452	38.6049	37.1165	37.0334	33.8714	32.455999999999996
105.037	62.4388	102.61200000000001	75.5292	90.71700000000001	136.11700000000002
17.7397	25.5506	17.6947	19.3913	18.5279	19.09
187.38099999999997	159.93	182.067	173.938	189.06599999999997	142.736
93.6548	104.443	90.8135	80.0742	64.4155	106.68299999999999
287.981	339.645	286.591	380.98400000000004	330.163	331.274
35.1975	35.8448	20.9717	31.5633	26.5024	25.1219
85.6578	78.2532	106.035	103.58200000000001	85.3027	78.4155
0.0	0.6919109999999999	1.42383	1.8831799999999999	0.0	1.0752700000000002
1.7870400000000002	1.02295	0.526266	0.696047	0.622149	0.794867
95.74700000000001	61.4598	94.4447	69.5173	70.8747	79.3869
106.61	125.23200000000001	102.69	115.92200000000001	112.12	80.0204
298.806	291.846	250.787	336.059	366.69800000000004	358.85
93.6446	72.9687	83.0966	98.3359	82.7253	82.5713
9.3242	8.006160000000001	5.88404	6.22585	3.47804	4.4436
98.1933	200.333	77.8533	90.2212	92.9142	111.98899999999999
106.947	93.022	101.84700000000001	112.795	131.283	100.081
92.8542	104.84299999999999	83.2644	88.4268	91.1611	82.3956
57.3482	70.6762	79.2765	75.6828	90.1969	99.0318
6.94462	10.7333	3.6812199999999997	14.6065	5.80255	18.5336
45.1968	37.3153	43.0016	58.9057	76.2543	53.3511
0.0	711.9760000000001	732.562	0.0	2598.09	0.0
89.7163	199.438	73.1833	84.5735	56.3366	51.778999999999996
0.0	0.469951	0.48353999999999997	0.639536	0.571638	0.730334
12.2691	7.02319	17.1624	25.0886	14.95	6.82155
2.21827	3.42846	1.1758600000000001	2.07362	0.926732	0.592004
1.6936	1.4542	0.299249	1.9789599999999998	0.707542	2.7119
0.0	0.0	1.22094	0.538276	0.0	1.22939
23.7363	17.6635	8.388119999999999	22.1885	19.8328	16.8924
90.5264	80.6493	93.1192	94.8536	84.7831	99.8135
30.6439	25.5383	50.9609	50.5512	48.9496	28.8641
123.991	110.9	122.094	98.0971	111.963	110.301
36.6165	30.9334	28.1755	34.5049	45.6455	45.7083
10.1198	17.3785	2.23513	7.3905199999999995	6.60588	10.1277
19.3962	10.409	11.780999999999999	18.4147	15.1935	25.881999999999998
88.7157	85.8001	102.994	81.3964	76.4342	75.2167
1.66313	4.08009	1.04952	3.05383	1.2407299999999999	2.53629
74.7707	61.732	70.2921	80.6481	67.0798	65.2361
0.0	0.5246689999999999	1.07968	0.0	1.9145900000000002	0.815369
516.74	507.67	579.68	553.255	685.294	525.967
71.0415	72.4367	85.3185	62.2585	63.763999999999996	88.8719
44.0411	39.5542	68.4262	42.5889	53.9287	58.0923
0.9698100000000001	0.0	0.0	0.0	0.0	0.0
5.6042	8.82201	6.1889199999999995	6.8213	5.12156	1.8695400000000002
254.84599999999998	177.793	235.91	239.761	163.421	248.796
1.60229	0.6879	0.7077899999999999	0.0	0.8367450000000001	0.0
12.2633	15.3897	11.6677	14.3295	11.8229	20.1403
24.1121	25.3045	26.0361	17.2179	18.188	28.5998
6.73745	9.090819999999999	8.9285	6.18565	4.52367	6.42168
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	9.68675	0.0	13.1823	5.891369999999999	45.1614
0.0	0.0	0.0	0.0	0.0	0.0
35.3828	20.4743	46.8894	35.9517	24.101	18.4751
1.23575	1.0610700000000002	4.36699	2.8879200000000003	1.2906600000000001	0.0
56.7712	50.1524	26.5246	53.5796	22.8053	42.9762
43.7378	37.2409	36.2158	34.6417	34.5954	35.6527
131.695	238.72099999999998	143.64	197.579	200.37599999999998	193.08700000000002
80.8964	71.9418	71.4695	104.654	63.3681	111.802
38.3794	28.3849	28.2084	29.3948	28.4635	33.1377
20.6827	27.9839	24.3634	19.0411	29.4568	23.416999999999998
27.0178	13.2563	9.09309	9.01999	7.39049	8.58383
210.32299999999998	165.65099999999998	227.923	211.283	247.324	170.612
69.4178	72.4335	77.1034	73.6626	66.2225	73.6664
78.1119	17.1975	7.0779	7.021	31.3779	29.3986
102.04299999999999	67.8901	64.4798	69.48899999999999	78.3451	86.5686
1.4471	4.34889	4.47464	1.69092	1.5114	3.86197
0.2311	0.595298	0.61251	0.0	0.0	0.0
98.8733	158.217	112.167	106.34200000000001	112.654	121.44
224.335	214.56799999999998	213.24599999999998	235.588	163.122	231.143
7.755889999999999	6.30278	2.56954	6.47334	4.6288599999999995	5.54429
93.8703	81.1851	100.359	96.1744	97.3308	94.3982
59.6289	61.2173	67.95	65.6366	59.5706	76.685
24.3879	22.1723	17.11	20.1155	5.99329	21.0571
0.0	0.0	0.0	0.0	0.0	0.0
23.4188	25.4862	25.7419	13.3641	13.6517	14.1713
0.0	0.0	0.0	0.0	0.0	0.0
3.12901	2.6867	0.0	9.74991	9.80412	2.7835400000000003
0.0	0.0	0.0	0.0	0.0	0.0
0.9789700000000001	0.0	1.7297799999999999	0.0	0.0	0.0
451.57599999999996	447.074	500.412	556.0930000000001	578.37	577.9019999999999
151.405	144.582	170.014	191.795	205.424	168.045
252.047	274.05400000000003	266.281	315.276	276.992	290.664
67.0546	66.0017	37.5673	87.9079	47.8281	72.0178
2.69217	6.934830000000001	0.0	0.0	1.4058899999999999	1.7961900000000002
12.3405	19.9696	17.1924	16.6382	15.8632	10.7669
34.4975	48.5357	53.2439	41.2814	32.1234	38.2684
0.0	0.0	0.0	0.0	0.0	0.0
59.7972	67.9703	96.0985	94.4941	88.6254	98.7907
75.2098	82.6065	83.8875	74.3334	101.79	84.0505
211.34400000000002	166.521	256.599	172.011	202.87099999999998	179.72299999999998
154.37	147.697	137.68	149.458	182.726	135.364
0.0	0.0	0.0	0.0	0.0	0.0
51.5055	47.2899	58.1184	41.7115	48.4679	36.0653
1.21939	0.523512	3.5012199999999996	1.7810599999999999	1.27357	0.81357
0.0	0.0	0.0	0.0	0.0	0.0
5.2983199999999995	4.54937	0.0	0.0	2.76687	0.0
17.5489	52.739	27.1319	10.2529	36.6574	17.5628
34.6618	40.3442	37.0875	41.402	39.4199	43.1687
10.8333	11.0618	7.24285	11.9744	5.50443	8.98604
20.2241	23.6799	19.4917	25.78	15.362	26.9867
78.3122	90.9747	97.675	80.7415	96.2256	86.0576
0.0	0.0	0.0	0.0	0.0	0.0
15.9326	16.6544	9.79198	16.1888	11.575999999999999	33.2769
0.0	1.02295	1.05253	0.0	0.0	0.0
220.06900000000002	209.688	237.078	226.317	256.233	231.479
43.7754	39.7728	54.4138	42.2294	41.998999999999995	29.8858
5.2480199999999995	2.2530900000000003	0.0	0.0	0.0	3.50144
20.2241	31.4998	13.2967	14.2889	13.7543	8.78637
30.0158	41.881	62.9805	21.9208	58.7804	15.0198
0.675234	0.579785	1.1931	0.7890050000000001	0.705237	0.0
0.0	0.0	1.18858	0.0	0.46837799999999996	0.0
33.650999999999996	28.0526	27.7092	33.5946	26.9568	39.236
72.83	59.6304	54.8499	77.4281	47.3854	43.0155
50.4372	92.9669	65.3543	72.2941	63.9163	44.8684
0.0	0.0	0.0	0.0	0.0	0.0
0.0	3.9554199999999997	0.0	0.0	2.40564	0.0
29.4433	30.7475	20.387999999999998	35.3341	24.1026	38.2269
45.2284	37.3967	63.6367	64.5932	47.238	51.4111
4.82487	8.877510000000001	5.480519999999999	6.44321	3.5994599999999997	1.83949
0.0	118.663	0.0	0.0	0.0	0.0
540.5980000000001	478.14099999999996	432.715	691.052	530.656	645.432
48.2732	53.1873	56.9897	53.4117	56.2184	53.5841
42.8693	41.2266	46.6268	38.7381	40.9932	39.4073
0.0	0.0	0.811254	0.0	0.0	1.2253100000000001
452.055	452.486	485.038	500.26599999999996	533.2959999999999	471.315
62.613	43.6818	39.5668	39.1217	44.0509	41.1947
2.45322	9.1279	7.224480000000001	4.7776	3.4163	5.45589
0.0	0.0	0.0	0.0	0.0	0.0
564.126	397.848	409.352	431.791	444.56800000000004	431.86699999999996
109.994	121.084	112.12700000000001	141.71	135.501	124.194
18.4469	4.75179	5.70405	17.244	20.2299	20.923000000000002
2.2082200000000003	0.9480370000000001	0.975449	2.58029	3.45951	0.0
13.4827	5.7884199999999995	0.0	39.3861	0.0	17.9911
27.1738	39.332	46.6426	57.1541	15.4069	26.9362
1.49296	3.5893599999999997	2.11037	5.23351	1.87115	2.78905
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
207.78	204.963	242.48	294.735	263.443	308.20799999999997
8.41815	4.59975	8.11329	3.1298	4.79574	2.04237
13.7056	18.7556	9.08135	11.0102	16.9985	8.57274
1.2976299999999998	2.78551	1.14642	0.0	0.0	1.73154
6.03046	5.30129	2.79071	7.046530000000001	3.5990900000000003	6.7057899999999995
6.841480000000001	22.9101	20.5504	9.85952	11.9091	12.4765
0.573435	1.4771299999999998	1.5198399999999999	1.3401100000000001	0.598915	0.765184
3.01158	4.30978	11.085999999999999	8.7975	5.76655	8.03721
230.50799999999998	219.915	271.529	254.382	317.656	290.498
27.9787	26.2077	33.7069	36.6556	29.2219	18.1015
65.1799	53.1325	62.6869	70.3776	64.6292	63.8551
0.0	0.0	0.0	0.0	0.0	0.0
67.5968	100.605	79.6263	89.5177	117.667	84.1868
57.5026	63.199	53.8499	56.4406	67.2645	81.3344
14.2517	15.5745	17.1694	9.84037	22.3274	10.373
144.121	179.68900000000002	122.094	196.08599999999998	191.764	165.968
0.0	0.0	0.574559	0.7599199999999999	0.0	0.867808
1014.33	1104.65	974.42	1512.52	1446.14	1395.74
13.9721	17.5341	13.7682	20.7217	23.0118	16.4929
362.486	312.219	352.77099999999996	449.37300000000005	428.283	402.82800000000003
91.5769	97.2176	73.5504	91.4421	106.08	93.3155
29.4386	35.1073	29.6204	25.799	26.4763	38.1913
14.3582	6.677989999999999	4.7569	2.79624	0.624842	4.78985
27.6396	11.8663	24.4187	26.9138	28.8677	18.4409
21.2612	25.7729	23.2033	26.3049	33.961999999999996	33.3772
1.59766	0.0	1.41149	1.86685	0.0	0.0
52.034	77.1067	40.7803	44.13	55.2226	49.2753
