	Human_Muscle_Average_RPKM	Chimp_Muscle_Average_RPKM	Rhesus_Monkey_Muscle_Average_RPKM	Human_Kidney_Average_RPKM	Chimp_Kidney_Average_RPKM	Rhesus_Monkey_Kidney_Average_RPKM	Human_Cerebellar_Cortex_Average_RPKM	Chimp_Cerebellar_Cortex_Average_RPKM	Rhesus_Monkey_Cerebellar_Cortex_Average_RPKM	Human_Prefrontal_Cortex_Average_RPKM	Chimp_Prefrontal_Cortex_Average_RPKM	Rhesus_Monkey_Prefrontal_Cortex_Average_RPKM	Human_Primary_Visual_Cortex_Average_RPKM	Chimp_Primary_Visual_Cortex_Average_RPKM	Rhesus_Monkey_Primary_Visual_Cortex_Average_RPKM
ARL5A	149.73308333333333	266.68266666666665	174.56483333333335	143.51611666666668	152.80474999999998	76.00101666666667	107.28878333333334	172.70250000000001	102.45173333333334	104.17958333333333	138.6925	68.03455333333333	94.33563333333332	119.68774999999998	104.27016666666667
FAM84A	2.890863333333334	7.155383333333334	1.5382233333333335	17.177836666666668	93.24506666666666	4.4547283333333345	23.990866666666665	31.071800000000007	68.08120000000001	185.49683333333329	170.78216666666665	188.91661666666667	105.0662	190.90521666666666	215.22283333333334
KCNJ3	0.9459433333333332	0.8977531666666666	1.970655	17.644334166666667	41.74676666666667	14.868884999999999	240.7253333333334	287.98533333333336	283.0803	188.14833333333334	187.96233333333336	167.15231666666668	107.02696666666667	197.74333333333334	296.684
NEUROD1	0.0	0.8414848333333333	2.7970248333333334	1.5549316666666664	0.18562833333333337	1.3867666666666667	1632.8016666666665	1488.0533333333333	945.4641666666668	38.738	40.180483333333335	49.335820000000005	23.445696666666663	37.5227	68.49034999999999
CLHC1	2.7818000000000005	6.719283333333333	2.94026	13.764716666666667	24.857733333333332	16.122896666666666	17.693516666666667	19.780166666666666	2.0559933333333333	12.505446666666664	13.538649999999999	3.0539066666666668	12.438581666666666	12.104241666666667	3.712823333333333
FRZB	43.128479999999996	288.78058333333337	435.55375000000004	131.23371333333333	89.58323333333333	209.34716666666668	16.273313333333334	8.404936666666666	62.71143333333333	72.13406666666666	63.08398333333333	86.18553000000001	70.54279999999999	62.82918333333333	124.22073333333334
DUSP19	5.58005	10.276766666666665	5.168351666666666	6.652049999999999	9.482888333333333	21.326083333333333	1.7043333333333333	7.041231666666668	4.237843333333333	18.25655	22.02815	7.346106666666667	13.724288333333334	16.566926666666667	9.884093333333334
CFAP36	41.06543333333334	82.3689	53.96935	191.92093333333335	331.4645	210.08450000000002	154.13066666666666	206.80466666666666	181.26066666666665	421.8678333333333	458.5175000000001	392.2288333333333	397.60866666666675	473.38300000000004	387.8485
NUP35	15.213498333333334	28.00193333333333	57.340516666666666	42.714200000000005	36.424283333333335	74.15761666666667	30.868533333333335	42.197633333333336	50.6951	19.73928333333333	39.296083333333335	36.45238666666667	25.4298	41.45536666666666	51.444716666666665
CCDC138	1.8823468333333333	5.306204999999999	3.2000500000000005	4.776430499999999	6.5635900000000005	9.590616666666667	5.7518633333333336	14.120288333333335	24.7503	4.320451666666667	4.524466666666666	16.585023333333336	4.906993333333333	7.005401666666667	27.590083333333336
ZSWIM2	0.0	0.06729233333333333	0.0	0.0	0.09469466666666666	0.0	0.15920683333333333	0.5063005	0.2814561666666667	0.6859491666666666	1.8478236666666668	0.2823185	0.6814791666666666	0.9269791666666665	0.13982566666666668
FBXO41	0.5504451666666667	0.8956015	0.4278568333333333	7.143158833333334	1.7917535000000002	0.0	100.38248333333333	116.21098333333333	116.82928333333332	162.72816666666668	168.34366666666668	166.0635	93.24083333333333	147.93833333333336	163.86350000000002
ACTG2	145.22482333333335	5.179481833333334	10.264928333333332	67.2241	61.204755	5.498208333333333	1.5079948333333333	1.3833473333333337	2.1820473333333337	16.648839999999996	2.878055	4.388245	5.69341	7.210263333333333	3.7096633333333333
C2orf44	14.200823333333332	22.716116666666668	28.123050000000006	11.731061666666667	16.05390166666667	18.38736666666667	17.991138333333335	23.580016666666666	15.560776666666667	11.690326666666666	15.743094999999999	14.18665	9.898871666666667	13.837160000000003	18.6127
SMC6	26.224325000000004	31.224666666666668	12.956299999999999	42.57968333333333	29.691999999999997	18.40195	33.65058333333334	36.08859999999999	24.782	31.214499999999997	25.111499999999996	16.048150000000003	33.21246666666667	27.120383333333326	19.2917
VSNL1	4.846041666666666	51.31546166666667	25.577700000000004	6.525735	50.74294333333333	12.378723333333335	4728.618333333333	3154.3916666666664	3148.74	8517.644999999999	6268.363333333332	4486.041666666667	5929.363333333335	5305.788333333333	4264.501666666666
H3F3A	1.343545	0.8229916666666667	2.2531733333333333	6.648288333333333	6.464126666666666	5.2295549999999995	4.483661666666667	3.3748916666666666	8.255505000000001	2.1798333333333333	2.9551183333333335	4.101210000000001	2.1817983333333335	1.6076966666666668	3.1492316666666667
ADCK3	1867.2701666666665	3486.153333333333	1902.6783333333335	72.28656666666667	77.39303333333335	198.98583333333332	169.5091666666667	206.4426666666667	91.18226666666668	71.42166666666667	73.91103333333334	84.79551666666667	60.82748333333333	72.65605	57.43118333333333
SLC16A14	2.930626166666667	2.3310440000000003	4.599690000000001	10.128621666666668	12.443598333333334	11.206708333333333	38.223816666666664	69.5408	43.96758333333333	51.36181666666667	63.106683333333336	45.63505166666667	34.84655	60.51206666666667	67.18400000000001
TEKT4	0.0	0.0	0.4039650000000001	0.0	0.0	0.0	0.0	0.0	1.6440849999999998	0.8033966666666666	0.0	3.0125766666666665	0.5684133333333333	0.0	2.0088066666666666
EN1	88.07603333333333	121.88765000000001	86.86938333333335	3.1363	0.7302949999999999	0.0	1.3167416666666667	0.633935	0.0	0.0	0.0	0.760296666666667	0.0	0.0	0.0
SGCB	327.2753333333333	298.532	316.57183333333336	178.49221666666668	181.45583333333335	92.22228333333334	168.70633333333333	168.52349999999998	131.57273333333333	174.2686666666667	154.7115	129.6004166666667	158.40205	127.03516666666667	143.59966666666668
SPATA18	3.122028333333333	1.212691	0.150641	27.87585833333333	7.756813333333334	0.9284043333333333	0.19404666666666667	0.26784216666666666	0.0	1.0197673333333335	2.470521666666667	1.3263550000000002	0.6663816666666666	3.7846316666666673	0.43872833333333333
NOSTRIN	19.09955	18.765666666666668	6.692018333333333	80.60785166666666	108.86506666666666	46.075066666666665	7.28209	9.656395	4.382504000000001	13.575488333333332	16.69545	3.8249299999999997	26.17708333333334	11.996061666666668	5.400144999999999
CFAP221	0.1519655	1.7111983333333332	9.938958333333334	13.136486666666668	31.71195	5.89183	1.81964	14.29575	8.543706666666667	19.78635	30.25151666666667	19.79785	15.83126666666667	34.40758333333334	14.970466666666665
SGPP2	4.670575	4.657971666666667	1.3083313333333333	71.75344833333334	152.3836	231.84183333333337	79.49453333333332	78.56911666666666	92.60844999999999	63.02608333333333	62.817516666666656	63.06248333333334	39.055483333333335	57.62703333333332	80.09423333333332
INHBB	62.66863	34.27093166666666	2.583341666666666	98.39587500000003	4.855123333333333	2.01641	4.704748333333334	5.6545983333333325	12.620466666666667	6.691583333333334	12.063228333333333	12.206633333333334	14.220698333333337	7.333123333333333	10.466031666666668
XIRP2	719.8496666666666	1773.8165000000001	527.3871666666668	0.0	0.6132716666666667	0.0	0.0	0.0	6.095655000000001	0.1180795	0.0	0.7535966666666667	0.0	0.0	2.7943963333333333
BBS5	5755.301666666666	5837.06	3390.6066666666666	20.216896666666667	19.8411	15.806066666666666	16.320850000000004	19.2789	14.573083333333331	20.965216666666667	19.436733333333333	15.358128333333333	19.069338333333334	17.7642	22.43166666666667
SMARCAD1	14.592666666666666	21.514233333333333	17.1568	39.06088333333333	35.3732	34.5654	53.451	67.76778333333333	42.930883333333334	39.30758333333333	48.335100000000004	30.330371666666665	30.388450000000006	44.65604999999999	39.48858333333333
HPGDS	6.266516666666667	23.311916666666665	3.07132	4.323541666666666	17.541753333333336	5.644371666666667	2.5917866666666667	2.2623400000000005	2.2134199999999997	3.716343333333333	8.018523333333333	2.0709233333333334	2.037051666666667	8.569443333333332	1.8003333333333333
PDLIM5	646.4603333333333	683.246	504.86133333333333	78.44943333333333	88.79055000000001	95.52748333333335	12.598843333333333	20.644766666666666	20.38590333333333	20.205366666666666	21.476958333333332	16.400261666666665	21.322333333333333	13.345303333333334	16.12118333333333
PDHA2	14.653698333333333	58.547066666666666	0.13526666666666667	13.452471666666668	34.20501666666667	0.0	5.515603333333332	15.124926666666667	0.0	7.280913333333333	29.442449999999997	0.0	6.243391666666667	22.886499999999998	0.0
STPG2	0.0	0.0	0.17224333333333333	2.12351	1.4446066666666668	1.5252023333333333	0.6563458333333333	0.30008133333333337	0.27562916666666665	0.43979850000000004	0.4625666666666666	0.0	0.9983373333333333	0.53658	0.24691
RPRD2	62.39191666666667	109.32448333333332	99.70875000000001	43.40903333333333	74.31966666666666	62.78801666666667	72.14821666666667	113.96996666666666	89.64453333333334	61.111866666666664	83.31803333333333	60.44586666666667	46.43203333333333	67.02191666666667	78.99555
ANKRD23	3555.02	3691.0499999999993	3659.6783333333333	15.358828333333333	6.637601666666666	26.934733333333337	24.082066666666666	28.486066666666662	78.93294999999999	14.841443333333332	17.125433333333334	36.69457333333333	12.171865000000002	20.996033333333333	38.814949999999996
CTSS	40.75568666666667	22.991400000000002	41.52798333333333	56.32801666666666	97.53854999999999	35.54671666666667	8.468985000000002	16.307031666666667	22.360349999999997	12.036328333333335	22.162760000000002	18.747063333333333	16.046898333333335	30.40353833333334	14.935409999999997
MSX1	18.588243333333335	7.256681666666665	13.312298333333333	27.776815000000003	5.04946	3.597645	6.956056666666666	5.518346666666666	17.218533333333333	22.32428333333333	12.855313333333333	9.947281666666667	38.58132666666666	19.955033333333333	14.263873333333335
PACRGL	12.172238333333334	11.525	28.69635	35.8851	21.268033333333335	26.12745	13.901179999999998	13.193788333333332	16.941383333333334	33.84726666666667	26.701499999999996	25.425030000000003	24.65981666666667	18.6161	31.54643333333333
BNIPL	0.43904666666666664	1.69074	4.524273333333333	5.275306666666666	5.563301666666667	16.6927	2.1280816666666666	1.9496766666666667	10.726543333333332	0.4180333333333333	1.8015866666666664	3.3870166666666677	0.8706166666666667	0.7564016666666665	2.6302700000000003
C1QTNF7	12.015498333333333	3.1759100000000005	5.209615	9.173161666666667	37.96674833333334	8.433418333333334	1.1810316666666665	1.2818766666666668	1.9020583333333334	1.7349033333333335	2.577695	4.416366666666667	2.007048333333333	4.535013333333334	4.3421666666666665
TNFAIP8L2	4.547733333333333	1.8991450000000005	8.872308333333335	12.642548333333332	10.748251666666667	8.148818333333333	4.5006183333333345	8.012298333333334	8.103188333333334	3.1517416666666667	10.844208333333334	8.305685000000002	2.0319483333333332	10.409326666666667	3.6356133333333336
LYSMD1	48.5977	90.41110000000002	83.54763333333334	41.146350000000005	47.67566666666667	53.40423333333333	61.822183333333335	89.54849999999999	89.47964999999999	59.87980000000001	98.61576666666667	80.41215000000001	50.27401666666666	90.46931666666666	77.45911666666667
SCNM1	137.6733	139.68411666666668	60.070366666666665	113.35551666666667	84.94511666666666	50.356366666666666	100.04109999999999	74.45203333333335	57.33363333333333	71.79985	78.81638333333332	53.76148333333333	99.01716666666668	85.85531666666668	45.90006666666667
TMOD4	1773.6013333333333	1589.4205	1685.545	3.7283516666666663	4.823628333333334	4.053403666666667	1.0579021666666666	0.9256491666666666	0.6530083333333333	0.9929141666666665	1.0502466666666666	1.0749236666666666	2.4975133333333335	1.4997756666666666	2.459
VPS72	169.4185	223.3765	101.45024999999998	158.86233333333334	138.29585	121.95595000000002	189.1045	185.1155	130.85316666666668	165.4031666666667	173.32483333333334	140.21733333333333	180.2938333333333	199.63833333333332	146.173
ERCC3	78.93178333333333	122.08576666666666	118.91295000000002	109.10608333333333	114.04003333333333	95.97041666666667	177.19433333333333	184.71450000000002	123.97583333333334	151.31799999999998	165.94533333333334	108.09609999999999	134.5666	162.21866666666668	115.19376666666666
RNF149	53.714	44.45265	52.58551666666667	143.03416666666666	163.4381666666667	177.0101666666667	58.54878333333334	44.92463333333333	59.218016666666664	59.24051666666666	58.41493333333333	51.52110833333333	56.89726666666667	65.95436666666667	56.85981666666667
IWS1	77.59228333333334	79.80831666666667	103.84011666666669	90.08538333333333	110.55778333333332	70.77843333333333	84.1045	85.97135000000002	82.46426666666666	85.49501666666667	71.56276666666668	63.508766666666666	89.28988333333332	72.15773333333334	67.23360000000001
BOLA3	440.8241666666666	496.5525	129.32521666666665	544.1332166666667	633.0985	317.76849999999996	264.2918333333334	259.4411666666667	184.5263833333333	409.51950000000005	382.33099999999996	222.1165	392.414	497.2293333333333	182.952
CDC42EP3	159.9099	431.272	359.36633333333333	136.11153	242.43083333333334	84.5181	7.712475	20.740558333333336	26.10693333333333	52.71469999999999	70.48861666666666	56.07434333333334	49.993950000000005	83.53206666666667	105.5543
S100A11	1045.6853333333336	440.4214999999999	560.611	4025.2280000000005	5755.166666666667	2309.643333333333	107.317	164.36498333333333	132.1047833333333	187.72243333333333	229.5101666666667	208.9525	246.0107333333334	390.58150000000006	151.45854999999997
DHX57	18.102683333333335	22.5729	32.099066666666666	29.039576666666672	23.175583333333332	19.850550000000002	27.701766666666668	26.589450000000003	39.40343333333333	37.87408333333334	34.75445	37.03021666666667	31.40703333333333	30.488433333333333	42.59575
BMP10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGLYRP4	0.0	1.1947943333333335	0.12467516666666667	0.0	0.5909233333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36996999999999997	0.0
ARHGAP25	12.887454999999997	9.03848666666667	6.261715	25.091314999999998	36.12098333333333	16.189883333333334	1.4839514999999999	5.0731649999999995	3.112845	12.70852	10.912025	3.432781666666667	7.004371666666667	8.305008333333335	2.4398386666666667
S100A9	1058.8891166666665	172.9445166666667	19.1495	233.7900833333333	718.3083333333334	18.457066666666666	155.7221666666667	118.58545	2.6746833333333337	417.96995	104.61533333333334	12.988916666666668	663.52375	590.0398166666666	60.5052
TGFA	0.5246416666666667	0.30256333333333335	0.0	18.597483333333333	21.0269	12.516345000000001	8.425033333333333	12.916178333333335	12.366538333333333	9.885386666666667	10.869706666666668	20.300016666666668	14.47593	9.793463333333333	13.344775
CCNYL1	24.18695	34.82001666666667	16.35625	24.648363333333336	54.0785	37.2965	8.388413333333334	9.468566666666666	8.672868333333334	34.425599999999996	30.0592	21.9576	17.84685	19.2196	19.97275
CRYGC	0.0	0.0	0.0	0.0	0.0	3.2569800000000004	0.0	0.0	0.0	0.5261683333333332	0.0	0.0	0.0	0.0	0.0
C1orf189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPPC	1.6775783333333332	0.42498499999999995	4.152651666666666	2.255123333333333	1.2108816666666664	0.0	20.08463	8.883431666666668	48.55813333333333	18.833763333333334	33.541216666666664	86.84533333333333	36.41903333333334	46.48518333333333	21.635391666666667
GNPDA2	18.745716666666667	37.004533333333335	25.671833333333336	48.93435	68.4778	37.67478333333333	71.50965000000001	91.67851666666667	72.93761666666667	67.76385	69.15068333333333	78.70375	58.852133333333335	74.00438333333334	89.61456666666668
ALPP	0.0	0.1551795	0.0	0.0	0.0	2.032657833333333	0.0	0.2843075	0.0	0.09537183333333334	0.0	0.0	0.26950666666666667	0.4694111666666667	0.0
GABRG1	0.0	0.361095	0.4472483333333333	1.333395	0.7005783333333334	0.27411766666666665	21.667361666666665	112.43983333333335	57.56975	55.067366666666665	107.99546666666667	52.835765	45.34218333333333	57.05353333333333	42.80345
GABRB1	0.0	0.30083683333333333	0.0	0.5400693333333334	4.249999999999999	0.8268466666666666	9.881043333333334	37.72466666666667	17.23554	26.321483333333333	43.618500000000004	49.32202833333333	10.96693	19.458140000000004	27.181066666666666
PAQR3	18.591956666666665	58.579649999999994	26.940700000000003	28.863316666666666	31.496233333333336	33.28731666666667	61.36243333333332	114.45016666666665	56.80083333333334	79.42701666666667	116.78545000000001	54.602621666666664	58.43083333333334	108.79388333333334	65.18478333333333
NIPAL1	3.18441	3.516242166666667	1.0702049999999999	8.999070166666668	14.254231166666669	11.533841666666666	1.5786610000000003	2.4565983333333334	0.0	1.2010416666666668	2.1330500000000003	0.13213516666666666	0.8737655000000001	2.484385	0.31691600000000003
ANTXR2	10.730933333333335	22.24833333333333	15.41606	13.44992	34.319416666666676	18.473316666666665	0.8921691666666667	3.096486666666667	2.7090333333333327	2.357886166666667	8.353336666666667	2.899963333333334	5.863387333333333	7.380073333333333	10.528768333333334
HELQ	26.96026666666667	33.741899999999994	12.004283333333333	60.79886666666667	35.860616666666665	36.408500000000004	23.985950000000003	32.99615	26.40545	17.497983333333334	27.491633333333336	17.338494999999998	16.779066666666665	26.767933333333332	22.899033333333332
MRPS18C	224.66549999999998	208.55533333333335	104.24945000000001	190.47633333333337	233.83166666666662	171.49666666666667	136.00518333333335	153.16983333333334	86.44225	176.58583333333334	232.97566666666663	105.73904999999998	155.51783333333333	194.7508333333333	87.6216
CGGBP1	201.59856666666667	299.74716666666666	290.5826666666667	322.16283333333337	357.2701666666667	318.181	229.26416666666663	333.5756666666667	240.41251666666665	277.939	333.85650000000004	207.94218333333333	206.43583333333333	336.79266666666666	256.7761666666667
FAM175A	40.19309	35.265350000000005	14.339786666666667	143.7449916666666	31.10515	21.385283333333334	8.649698333333335	12.928496666666666	9.105926666666667	7.938838333333334	11.044326666666668	5.134110000000001	7.3321499999999995	7.979098333333333	5.352518333333332
GPR155	10.408235000000001	20.821099999999998	21.56448333333333	28.65018666666667	37.41485666666666	15.144358333333335	46.3999	74.09973333333333	39.79503333333333	74.98383333333334	76.44919999999999	80.95758666666667	33.0516	51.38431666666667	60.615783333333326
DAPL1	0.0	0.0	0.0	23.87815666666667	26.798865000000003	78.48668333333333	0.8270683333333334	2.6027050000000003	2.9727233333333327	1.5299583333333333	1.617498333333333	2.745316666666667	0.6384316666666666	0.0	5.248693333333334
PMVK	180.60583333333332	79.02508333333333	133.89595	274.1036666666667	226.03283333333334	156.67616666666666	156.4648333333333	113.26415000000001	95.62358333333334	231.41033333333334	144.66051666666667	186.81623333333334	199.26783333333333	126.2595	79.55295
PBXIP1	347.2585000000001	346.5046666666667	421.0998333333334	257.682	234.31583333333333	296.49966666666666	87.99258333333334	115.55470000000001	152.88933333333333	171.65236666666667	102.40983333333334	128.71648333333334	186.32838333333333	63.30835	121.83260000000001
CLDN1	7.915649999999999	2.000993333333333	2.120645	68.25257666666667	126.47963333333333	83.93628333333334	0.30265499999999995	2.080978333333334	1.9388783333333333	5.888018333333334	8.146118333333334	2.2434566666666664	3.3349116666666667	9.907105	7.247191666666666
PYGO2	39.98983333333333	43.74378333333334	80.97018333333334	73.82346666666668	90.86779999999999	123.35998333333333	94.66460000000001	95.91195	138.476	85.47176666666667	84.66154999999999	128.41961666666666	62.64796666666666	73.81186666666666	123.68849999999999
HIPK1	49.91031666666667	116.84631666666667	31.514650000000003	64.49913333333333	66.74875000000002	68.51808333333332	147.22133333333332	234.07449999999997	204.22891666666666	80.58415	99.71666666666668	72.87049166666667	59.45048333333333	90.44876666666666	107.59913333333334
LENEP	0.0	0.0	0.0	0.0	2.236333333333333	2.4045833333333335	0.0	1.3639383333333335	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCST2	1.2219825000000002	0.48152033333333333	0.4843041666666667	3.5829800000000005	1.7811744999999999	0.149849	6.337434999999999	5.087688333333333	0.27273316666666664	2.0368833333333334	1.244175	0.0	1.4667124999999999	1.4896656666666666	0.588261
DCST1	0.3155145	0.16300966666666664	0.0720735	0.8741661666666666	0.5781755000000001	0.7728628333333334	1.1510116666666665	2.700253333333334	1.9899055	1.5689816666666667	0.7526161666666668	1.870915	0.4796183333333333	1.1114358333333334	3.157332333333334
COL6A3	67.05911666666667	81.47326666666667	90.85566666666666	26.043558333333333	42.8133	15.529458333333332	0.22929533333333332	1.0601525	1.9318421666666665	1.4072059999999997	2.9239200000000003	2.5885805	0.5845445	7.829806666666667	2.2331350000000003
C1orf106	0.5056666666666666	0.0	0.29067516666666665	17.23457833333333	80.12048333333333	63.50666666666667	0.4536963333333333	0.7779699999999999	1.0245648333333335	2.766633333333333	2.3639266666666665	2.085081666666667	1.4215441666666668	2.221147333333333	2.012077
KBTBD8	4.799333333333334	41.90072333333333	44.650600000000004	2.0653349999999997	5.318195	4.525225	5.48527	8.767126666666664	12.223355	12.33305	9.550543333333334	10.184321666666666	5.410661666666666	10.930008333333333	12.930431666666669
FAM19A4	0.0	2.6874833333333332	0.0	0.0	0.0	1.2482566666666666	0.9152916666666666	3.5710916666666663	2.735523333333333	4.9591400000000005	16.58795	4.1146183333333335	15.021243333333333	11.88628	2.79219
EOGT	15.217561666666667	44.63836666666666	10.779323333333332	9.022858333333334	24.862816666666664	19.668983333333333	6.950213333333333	7.614718333333335	14.665663333333333	12.433386666666665	19.567700000000002	17.576531666666668	13.245095	17.6063	29.290916666666664
LMOD3	888.7298333333334	1813.6016666666667	1507.568	0.0	0.0	0.0	0.0	0.0	0.6715	1.5029716666666666	0.7188849999999999	0.0	1.7630100000000002	0.8050183333333333	0.5731866666666666
APOA1BP	324.82616666666667	454.40049999999997	318.7031666666667	568.5495000000001	821.384	702.9879999999998	257.67283333333336	294.6598333333333	361.72183333333334	411.199	416.7663333333333	489.44849999999997	345.91283333333337	480.8941666666667	360.74216666666666
POGLUT1	7.711588333333332	11.653056666666666	7.844553333333334	22.778166666666664	27.973083333333335	26.802833333333336	16.7967	37.10463333333333	30.16186666666667	14.732773333333332	38.47036666666667	21.698216666666667	13.535355000000001	42.00063333333333	25.63886666666667
SLC22A15	2.3590254999999996	3.2159983333333337	2.888575	19.292726666666667	19.19295	18.18365	20.335683333333336	22.766283333333334	18.504703333333335	27.519866666666662	28.12625	18.82113	26.010883333333336	23.961766666666666	23.39591666666667
CCKAR	0.0	0.0	0.0	0.8807016666666666	0.0	0.0	0.0	0.0	0.17007166666666665	1.2746125	0.6515866666666666	1.189095	0.0	0.26353333333333334	0.19427166666666665
IGFN1	531.6210666666667	174.36815666666666	29.114878333333337	263.9212845	88.75168333333335	0.110097	0.17115049999999998	0.9611901666666668	0.6732898333333334	4.240876666666668	0.5622591666666666	1.3161868333333333	1.8908278333333335	0.3704015	1.8543353333333332
ATP1A1	359.5877333333333	318.0173333333334	90.7384	3061.8153333333335	6004.049999999999	7020.1483333333335	2224.018333333333	2413.7599999999998	2404.2883333333334	2202.185	2094.2966666666666	1590.5071666666665	1729.6786666666667	2600.895	2444.028333333333
SLC15A2	1.03933	1.6998516666666665	1.2571225000000001	13.204573166666668	88.24615000000001	227.52550000000005	8.331066666666667	23.3501	27.77933333333333	22.41728333333333	36.55018333333334	47.20251666666667	23.95138333333333	19.232008333333333	43.89071666666666
EIF4E3	68.61866666666667	128.97358333333335	167.15183333333334	28.598216666666662	39.20285	32.548233333333336	33.023983333333334	46.04635	68.44033333333333	59.30433333333334	78.49618333333332	76.05826666666665	40.106833333333334	59.0705	77.52964999999999
PROK2	1.7617	0.6245516666666666	0.0	0.57739	1.1381166666666667	0.0	0.0	2.965786666666667	0.0	0.7087216666666669	0.0	1.0828033333333333	1.4034133333333332	2.0438833333333335	1.280945
C3orf30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6229399999999998	0.0
LRRC58	5.4399766666666665	25.638683333333333	14.140666666666666	29.55449333333333	37.25521666666666	68.29918333333335	26.227050000000002	53.870733333333334	49.904088333333334	30.672749999999997	45.14511666666667	30.0441	24.638703333333336	32.791333333333334	47.34416666666667
FSTL1	130.8323	76.52096666666667	131.41416666666666	131.18998333333332	148.46846666666667	137.98933333333332	12.978478333333333	22.338483333333333	16.255731666666666	29.905549999999995	33.411116666666665	34.627766666666666	43.18253333333334	55.382749999999994	173.37433333333334
LMOD1	445.3901666666666	371.98330000000004	521.5938333333334	19.433513333333334	76.86566666666666	37.49666666666666	13.25004166666667	9.968179999999998	6.941695	19.756185000000002	11.388698333333332	11.156664999999998	13.16422	15.929944999999998	10.582753333333333
ELF3	5.24655	0.3764633333333333	0.679945	280.358	479.1966666666667	124.73296666666668	2.5713735	1.891211	1.0303261666666668	0.8964533333333332	1.6260166666666667	0.0	0.79122	2.1203100000000004	0.5690028333333333
PDCL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16214733333333334	0.32815999999999995	0.23898166666666665	0.0	0.0	0.20104166666666667
TMEM183A	18.193783333333332	81.08586666666666	130.10816666666668	42.03355	202.0765	307.6143333333334	74.97733333333333	178.86766666666665	328.7791666666667	92.63853333333333	282.23283333333336	363.11483333333337	62.7711	267.58233333333334	347.962
TMEM169	0.37743166666666667	2.57395	0.8363483333333334	4.103041666666667	12.236563333333335	0.488975	25.469333333333335	34.19015	29.794733333333337	40.22318333333333	62.38485000000001	23.980733333333333	21.284599999999998	51.48266666666666	25.787333333333333
IGFBP7	970.8571666666667	218.61483333333334	272.3055	6737.7091666666665	4329.634999999999	4820.650000000001	117.48353333333331	82.49289999999999	149.8816666666667	401.5543333333333	128.24983333333333	162.1635	568.1936666666667	135.86491666666666	160.43883333333332
TRIM46	0.28261549999999996	0.5257935	0.5958363333333333	4.199153	4.11459	0.8943696666666666	88.51955	86.51926666666667	94.88851666666666	58.85673333333333	58.15248333333333	77.65143333333332	51.13501666666667	59.671549999999996	87.71038333333333
KRTCAP2	354.7898333333333	287.27066666666667	226.50449999999998	518.683	548.7438333333333	416.2391666666667	199.04933333333338	180.5975	197.61483333333334	197.41483333333335	198.40200000000002	194.46183333333332	254.18366666666665	233.73333333333332	153.33383333333333
CXCR1	27.345519999999997	1.4580383333333333	0.0	2.5733883333333334	6.850255	0.267735	0.0	0.5424233333333334	0.0	1.13612	1.0860016666666665	0.26541833333333337	1.3650839999999997	0.7028911666666667	0.13171666666666668
ARPC2	678.9956666666667	367.38266666666664	673.8866666666667	481.8505	664.3738333333334	478.93783333333334	331.98716666666667	289.9395	331.0638333333334	598.793	539.679	523.2223333333333	426.1334999999999	516.7056666666666	464.7325
TSACC	2.1662500000000002	0.0	44.90756666666667	1.4157649999999997	0.0	53.42455	0.0	0.42531500000000005	21.173550000000002	0.7287916666666666	0.0	37.56041666666667	1.17243	0.0	14.939838333333334
CCT3	307.8873333333334	350.713	265.4286666666667	469.9736666666667	415.98550000000006	362.299	358.18416666666667	308.5885	325.7408333333334	351.8331666666666	300.7663333333333	331.8516666666667	298.9518333333333	287.4855	305.7375
TMEM79	4.429533333333333	6.437433333333334	6.004265	16.287959999999998	14.726028333333332	16.531333333333333	15.390916666666667	27.1088	14.170581666666669	11.339756666666666	12.318118333333333	7.829809999999999	16.648433333333333	17.275015	11.769008333333334
SSR2	255.7975	263.69666666666666	217.78133333333332	639.4361666666667	677.1946666666666	632.8228333333333	219.31966666666665	228.29883333333336	250.5813333333333	258.42	225.4031666666667	240.25483333333332	224.83450000000002	232.03766666666664	221.00816666666665
RNF25	28.545066666666667	33.39511666666667	39.42526666666667	54.80865	41.478233333333336	42.4672	57.03524999999999	42.8956	46.264916666666664	67.17553333333335	41.01658333333334	50.65018333333333	45.56968333333333	38.1478	52.62581666666666
STK36	7.726773333333333	9.239118333333334	4.13946	49.748533333333334	60.10685	19.74778333333333	31.915049999999997	29.637033333333335	16.160749999999997	31.914666666666665	38.35531666666667	15.152110500000004	34.07103333333334	48.89426666666666	21.998233333333335
ADORA1	6.025880000000001	7.1973383333333345	14.467933333333335	33.65888833333333	16.421151666666667	41.208866666666665	115.64435000000002	113.42448333333334	336.7145	296.7281666666667	328.38733333333334	367.03850000000006	281.7945	347.4238333333333	459.9328333333333
