ENSEMBL ID	Human_Muscle_Relative_Gene_Expression_Difference(RPKM)	Chimp_Muscle_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Muscle_Relative_Gene_Expression_Difference(RPKM)
ENSG00000147885			
ENSG00000147889	-2.14754773613611	-0.8176460681880897	-2.272735351857247
ENSG00000147894	-2.084823973875023	-1.1400992935796828	-1.687117589161637
ENSG00000147905	-1.3061370401147654	-1.567371146925641	-1.9535784453393283
ENSG00000147912	-1.7595334673514158	-1.1543459156612388	-1.9692457492034112
ENSG00000147955	-1.8825103528737959	-1.3520720515790758	-1.5689244394932749
ENSG00000148019	-1.2141467684067713	-2.323486472047657	-1.437572436469654
ENSG00000148053	-0.9288999007239462	-2.252701614568477	-1.9164231658881326
ENSG00000148057	-1.6827399641991692	-1.2732822629189755	-1.8635878247236513
ENSG00000148082	-2.0021727982210846	-2.0368252043189825	-0.9808623191526584
ENSG00000148090	-1.1194513654514355	-2.8750126033486993	-1.3096494228949365
ENSG00000148110	-1.7314918705679503	-1.3490288509624846	-1.7069667126906924
ENSG00000148120	-1.8450915583496457	-2.146536446400186	-1.0121463268119093
ENSG00000148123	-inf	-0.4996722740061176	-1.7723448106582242
ENSG00000148143	-1.7589126837720703	-1.5838852316844834	-1.430715400291146
ENSG00000148153	-1.7213116578859509	-1.231452975304539	-1.884493530933219
ENSG00000148154	-1.565117753217211	-1.4257394452291854	-1.7867642521325637
ENSG00000148156	-inf	-inf	0.0
ENSG00000148158	-1.323129961702232	-1.580441131363194	-1.9107542923117928
ENSG00000148175	-1.001025157616965	-1.3638853525256682	-3.1607413644759976
ENSG00000148180	-1.652692252782081	-1.8193338131413053	-1.3269786803922612
ENSG00000148187	-2.0252721271876197	-1.2719425747894664	-1.555377969564277
ENSG00000148200	-2.03363186338181	-0.9967771363909053	-1.9734557498444933
ENSG00000148204	-2.892466414729111	-2.1024458286963363	-0.6609452622691047
ENSG00000148215			
ENSG00000148218	-2.2924473070118365	-0.8504907567835726	-2.0512496385244066
ENSG00000148219	-1.222620089839804	-1.7356829884593787	-1.8824146911738813
ENSG00000148225	-1.306779390956426	-1.5471447408624466	-1.9794237662417602
ENSG00000148229	-1.7371061402102517	-1.0883018868676186	-2.1220855722491647
ENSG00000148248	-2.2610562232914146	-1.3751943129835327	-1.3008747388600315
ENSG00000148288	-2.8146238082011545	-0.3473815097127151	-3.7988397409224492
ENSG00000148290	-2.4501518059142717	-1.71541988828809	-0.9643912403887137
ENSG00000148291	-2.52708676071199	-1.34670447008914	-1.2064880681486756
ENSG00000148296	-1.4515266639389637	-1.841036073658642	-1.4931160459049024
ENSG00000148297	-2.00468223954548	-1.4284852199597557	-1.3986294862425572
ENSG00000148300	-1.0484220450887707	-2.104506377874006	-1.8161767953187768
ENSG00000148303	-0.0009294831597998599	-11.798901165162937	-11.42613999317335
ENSG00000148308	-1.3124338402188114	-1.4392078409119229	-2.129170731467693
ENSG00000148331	-2.0945922353933604	-1.1979205768661985	-1.5996253438814398
ENSG00000148334	-1.7347808278229142	-1.6506399480570653	-1.3919610306061414
ENSG00000148335	-1.0898751888521196	-1.529227043580141	-2.4443013007407863
ENSG00000148337	-1.3866319016003585	-1.2197299038108567	-2.409812750434765
ENSG00000148339	-0.6319886957764833	-2.461236578362904	-2.530131958418285
ENSG00000148341	-1.2900842410383677	-1.2296424251985403	-2.602527977958549
ENSG00000148343	-1.4669684025312855	-1.2213815738532936	-2.2557594138406407
ENSG00000148344	-2.7224035288331856	-2.945671040433688	-0.47657598023403563
ENSG00000148356	-1.2048576674721942	-1.5051379746104647	-2.2250498537518726
ENSG00000148357	-1.2171936750290813	-2.1092627711030176	-1.564409761406634
ENSG00000148358	-2.187615483138891	-1.0482263433892702	-1.751835556884925
ENSG00000148362	-1.1303539993136849	-2.3306451858363015	-1.537838017114435
ENSG00000148377	-0.05546488852102173	-5.15094241506512	-6.707264697597619
ENSG00000148384	-1.4624905902679217	-1.6341522409331999	-1.666694506659547
ENSG00000148386			
ENSG00000148396	-1.7794842153458876	-1.1716608718161692	-1.917011471914534
ENSG00000148399	-1.6413090386762594	-1.0387885597356121	-2.3755826990398106
ENSG00000148400	-1.751915808945885	-1.330182481625821	-1.711346964401424
ENSG00000148408	-2.6644259695118717	-1.346447203469901	-1.1551940990738514
ENSG00000148411	-3.2249456210932066	-1.11320578666081	-1.2149738301995971
ENSG00000148426	-4.172853404693859	-1.3844502299085482	-0.8325864154824578
ENSG00000148429	-1.8380705650028237	-1.3605386823924408	-1.595674275437175
ENSG00000148444	-1.2326521411661255	-1.4584519728749368	-2.2475447843811347
ENSG00000148450	-1.3059909850031794	-2.2395469369032033	-1.3815584144534638
ENSG00000148459	-1.1000249848418384	-1.7972179713937322	-2.0246622077721192
ENSG00000148468	-1.734469381443285	-1.0240100603838251	-2.2671985803661316
ENSG00000148481	-1.43839689607526	-1.6044385055270851	-1.7266189270857595
ENSG00000148482	-1.8587278446018942	-1.0302107255983872	-2.091466352191221
ENSG00000148483	-inf	0.0	-inf
ENSG00000148484	-1.6890523765787224	-1.2212533097962968	-1.9381022560289431
ENSG00000148488	-0.25492707139472087	-2.6261969848724243	-inf
ENSG00000148498	-1.6903672381125243	-1.4256125623351013	-1.6533973511922218
ENSG00000148516	-2.236481101943334	-0.9694028975769609	-1.8516290575893488
ENSG00000148541	-1.8572457302054977	-1.59824246601645	-1.344764637891028
ENSG00000148572	-1.5314211120130707	-1.3356956947104794	-1.9553255789207282
ENSG00000148584	-0.881270692493625	-inf	-1.1293837364927284
ENSG00000148600	-0.7045562143932754	-1.3719495632528191	-inf
ENSG00000148602			
ENSG00000148604	-inf	0.0	-inf
ENSG00000148606	-1.7932107293934003	-1.2594537430316888	-1.7672473747097415
ENSG00000148634	-1.9506378829058417	-1.4026939126815097	-1.4616567540659207
ENSG00000148655	-1.0926373973560835	-3.1527059915365276	-1.2561786046478471
ENSG00000148660	-1.7029833940908905	-1.6086755901450323	-1.4542273306041418
ENSG00000148672	-1.8504156283892843	-1.0923033834342228	-1.9789434764123073
ENSG00000148677	-2.835912902546164	-0.3079111166380569	-4.26167734045407
ENSG00000148680	-1.9220156501503507	-1.3426316191092411	-1.5487179683872274
ENSG00000148688	-1.2852702713873945	-1.3861043076098416	-2.2715341074629127
ENSG00000148690	-1.7739892762459182	-1.7019914293707394	-1.321065016263525
ENSG00000148700	-1.5905205821399078	-1.4935674293315009	-1.676618029706238
ENSG00000148702	-6.847791218642965	-0.060674730649008295	-4.943300238987581
ENSG00000148704	-inf	-1.3668326369026147	-0.7077873888009941
ENSG00000148719	-1.6982785172541386	-1.202707814441813	-1.9579869959139484
ENSG00000148730	-2.477078779525208	-0.7568183600813256	-2.129151475425388
ENSG00000148734			
ENSG00000148735	-inf	0.0	-inf
ENSG00000148737	-1.323510339958772	-1.4725365648990096	-2.0583511081172405
ENSG00000148773	-inf	0.0	-inf
ENSG00000148795	-1.8212584749588785	-0.8318623102783841	-2.6875912362300927
ENSG00000148798	-4.6043380831259775	-1.0017415889305303	-1.1218870773071434
ENSG00000148803	-3.496185761827876	-inf	-0.13387908844948265
ENSG00000148814	-2.0528121316571286	-1.2743777330094097	-1.5328969541915087
ENSG00000148824	-2.291862396468863	-1.8441960453922128	-0.9509890642979764
ENSG00000148826	-inf	-0.8737471586047795	-1.1383703520914776
ENSG00000148832	-2.306247332548083	-inf	-0.32587506148602013
ENSG00000148834	-1.1066173703993534	-1.901842107253067	-1.8996037580993583
ENSG00000148835	-2.04396572888086	-1.423227100315914	-1.3784700948727941
ENSG00000148840	-1.1638963042679806	-1.54257834053329	-2.2486355885214206
ENSG00000148841	-0.5864913395470508	-2.675230245888505	-2.4942605358097323
ENSG00000148842	-1.4886872332143581	-1.5488084568760785	-1.7279953803205201
ENSG00000148843	-1.892689444771094	-1.2188415040158018	-1.7318393559157454
ENSG00000148848	-0.5381107419340019	-3.2683214299723193	-2.268523281864346
ENSG00000148908	-1.9349904656148953	-0.5041786956348916	-4.903343369514076
ENSG00000148925	-1.5470153409759395	-1.712363349701777	-1.5038018309073058
ENSG00000148926	-0.4495882532126873	-2.333846055142156	-3.849054180501061
ENSG00000148935	-1.1499301822806087	-0.9398178813327683	-5.155635395050808
ENSG00000148942	-3.253689494594076	-2.164259440019135	-0.5733384966243571
ENSG00000148943	-2.055035502157562	-1.051881298688603	-1.851945587275807
ENSG00000148948	-1.7937703411575479	-1.1891606687475202	-1.872896306921398
ENSG00000148950	-2.0555259725388284	-1.335716099370375	-1.4609901399218805
ENSG00000148965	-inf	-1.8120063754197004	-0.4835704368626866
ENSG00000148985	-1.597311493605216	-1.867156927346683	-1.3386348025299046
ENSG00000149016	-1.188801490098549	-1.693746575164414	-1.9873039919883873
ENSG00000149021	-1.2077251847151498	-0.8184540430146173	-inf
ENSG00000149043	-inf	-inf	0.0
ENSG00000149084	-1.946823421291623	-1.1365584591701123	-1.8070738284469348
ENSG00000149089	-1.616312694699785	-0.9231914997944585	-2.771117937764709
ENSG00000149090	-2.2110157302402946	-2.698074313135376	-0.6667612975312753
ENSG00000149091	-1.6620491030171973	-1.2284670665960058	-1.9588169649726026
ENSG00000149100	-1.3875717775331526	-1.4760840915453226	-1.9527170386831318
ENSG00000149150	-1.0783419534348002	-1.6033581353040482	-2.341411343932171
ENSG00000149177	-0.9702299568399455	-1.5313455051685547	-2.799664050133469
ENSG00000149179	-1.4783343757181764	-2.0667872784642025	-1.3132740547475306
ENSG00000149182	-2.179994211473298	-1.381635398001349	-1.3381049966125493
ENSG00000149187	-2.380616152986643	-0.9173440413621011	-1.8443038864488042
ENSG00000149196	-1.7696835806931954	-1.3326051227071198	-1.6911670213360122
ENSG00000149201	-4.577122361101745	-4.856910206640024	-0.11466316590588962
ENSG00000149212	-3.833062122251126	-1.5081985930509416	-0.7901523331116505
ENSG00000149218	-1.6482125087116413	-1.4399402057213215	-1.6786157318332626
ENSG00000149243	-0.3048216378818536	-4.213050464341237	-2.8726228545818255
ENSG00000149256	-2.7122523593548276	-3.2511770129891806	-0.429766270727376
ENSG00000149257	-0.9729011544158245	-2.966233492938108	-1.4637109354035702
ENSG00000149260	-1.610840712172377	-2.10219021455555	-1.1854476092648085
ENSG00000149262	-1.6555051226883342	-1.570851036198125	-1.5313076695964583
ENSG00000149269	-2.5295202685614733	-1.389231008097428	-1.1680076908264438
ENSG00000149273	-1.0145245959123237	-1.7793891937039323	-2.22632847433601
ENSG00000149289	-2.6505914381895064	-0.5810641779449035	-2.537217151222925
ENSG00000149292	-1.8536960348892215	-1.3620102687827342	-1.5808816116420181
ENSG00000149294	-3.735068887843336	-0.6135520025625967	-1.8819551322360888
ENSG00000149295	-0.7651422672436344	-1.8359687400331504	-2.926851203325528
ENSG00000149300	-2.1699064987572	-0.43325993494694093	-4.749000618553786
ENSG00000149305			
ENSG00000149308	-1.8031346595372906	-1.2611392625587878	-1.755189224170332
ENSG00000149311	-1.8696040422545976	-0.974973213173052	-2.2002350304053344
ENSG00000149313	-1.9432565889108717	-1.2755888968973612	-1.6130139925183402
ENSG00000149328	-1.4170757893144668	-1.1729406617251612	-2.457886242380189
ENSG00000149346	-2.3752631740056622	-1.6140748882103826	-1.0571381149824501
ENSG00000149357	-1.6967303816391865	-1.3408930508813195	-1.7527318223779198
ENSG00000149380	-1.2658430024645408	-1.792152057362639	-1.759245145773705
ENSG00000149403	-0.6356524333274758	-3.2670931135071424	-1.9857801156161552
ENSG00000149418	-0.3040526466948617	-5.856396489500808	-2.5331107851131214
ENSG00000149428	-2.0510180336629498	-1.1888317844664844	-1.643728417087593
ENSG00000149451	-0.6395221916199898	-1.9786882119899798	-3.2604418806684805
ENSG00000149452	-inf	-3.017563657303611	-0.19015334837210912
ENSG00000149474	-2.190286550805771	-1.1552789859297623	-1.5911240953814745
ENSG00000149476	-1.676591891817243	-0.7911458718006227	-3.1937095095432855
ENSG00000149480	-1.7101338684196565	-1.222372912632126	-1.9116354733983203
ENSG00000149483	-0.9317326174258234	-2.1981035966886537	-1.955408904528576
ENSG00000149485	-1.933665691491206	-1.1629702430860143	-1.7777165252346117
ENSG00000149488	-2.530582836831616	-0.3930128527922135	-3.9347053395668383
ENSG00000149489	-0.9145374458449093	-1.2585036477381344	-4.279037079894951
ENSG00000149499	-1.4414552663899391	-1.493797531111569	-1.8534614529998197
ENSG00000149503	-2.0329942427818524	-1.3562584870311156	-1.4537999011595133
ENSG00000149506	-0.8913639541271643	-2.961013766426938	-1.5886959060926047
ENSG00000149507			
ENSG00000149516			
ENSG00000149527	-2.1070264274419093	-1.4546588483903844	-1.3110276554970426
ENSG00000149532	-1.565683663978741	-1.1621692522447427	-2.215296636158169
ENSG00000149534	-inf	-1.538752506065442	-0.6086346629414928
ENSG00000149541	-1.5883896102634447	-1.5328339753967355	-1.6354959814502787
ENSG00000149547	-2.1903070092871477	-1.6107215081899515	-1.1409507492771307
ENSG00000149548	-1.9808539380725603	-1.1856437941719284	-1.7035399383256338
ENSG00000149554	-1.1290011761133947	-2.0497109020280933	-1.7310370119569982
ENSG00000149557	-2.637798105386707	-1.6028843317810628	-0.9711236719284113
ENSG00000149564	-1.33874797877531	-1.6426821913832845	-1.8141290137411132
ENSG00000149571	-2.221970139749889	-1.4119960597573593	-1.2867963388172468
ENSG00000149573	-0.4820772947268421	-2.391294509681035	-3.419774277725828
ENSG00000149575	-1.132052075547202	-1.2143311099566825	-3.148661504642414
ENSG00000149577	-1.5072899232222214	-1.921350130457405	-1.379990674304819
ENSG00000149582	-1.1886842434713756	-1.5457351626803586	-2.1924729350832717
ENSG00000149591	-0.4315573096226758	-2.998731655433427	-2.905855065398306
ENSG00000149596	-1.459365580665496	-2.5254235835030543	-1.1119812812444396
ENSG00000149599	-0.2588816637429664	-inf	-2.605907428916031
ENSG00000149600	-1.748453898972605	-1.802985106507086	-1.2660437684596648
ENSG00000149609			
ENSG00000149633	-1.9110967594996073	-2.160520086060236	-0.9702035339085165
ENSG00000149634	-1.859655743276632	-1.708617725453204	-1.2566835453529641
ENSG00000149636	-1.5558737864861818	-2.512668821426458	-1.044995616708928
ENSG00000149639	-2.246089260375205	-1.2979028836655693	-1.3865125218978538
ENSG00000149646	-3.32962169394563	-3.2407371633022146	-0.33144011844747406
ENSG00000149654	-0.49031904370699164	-2.9941418916711253	-2.620390155981821
ENSG00000149657	-1.7151302855260524	-1.8601961414627493	-1.2515864748506964
ENSG00000149658	-1.9564368366754474	-1.2598129240810014	-1.6226525724353402
ENSG00000149679	-2.0786616777509352	-1.500376205032013	-1.286990948937719
ENSG00000149716	-1.8641012930639236	-1.0226775606745004	-2.100956017395198
ENSG00000149735	-inf	-inf	0.0
ENSG00000149742	-inf	-0.947808414306711	-1.0541507907731444
ENSG00000149743	-1.1980482145107563	-1.1721136434068082	-3.0545153133514384
ENSG00000149761	-2.1655892722514314	-1.420815927387772	-1.308973634746957
ENSG00000149781	-0.8482154057145616	-1.9841854387591875	-2.382528116276676
ENSG00000149782	-1.9940044415608047	-2.037828207539029	-0.9844201567726784
ENSG00000149792	-2.299322683424238	-1.8011828482792833	-0.9717072205567803
ENSG00000149806	-1.2251960331204523	-1.6637518927937318	-1.9621633248355652
ENSG00000149809	-1.2665398557229197	-1.9125805995838292	-1.649604521092523
ENSG00000149823	-1.2492450361211598	-1.583198439823577	-2.0256730663400613
ENSG00000149922	-1.8503976319967987	-1.2981370618969388	-1.6618523723216643
ENSG00000149923	-1.4932165205085275	-1.2853141649642614	-2.092347222326575
ENSG00000149925	-1.3600417057435303	-1.820052009620625	-1.6116750533562023
ENSG00000149926	-1.7726086741614653	-2.544649395517836	-0.8998795730319981
ENSG00000149927	-2.5244814635816315	-0.7805199013409526	-2.0348057250827734
ENSG00000149929	-1.8362888977981913	-1.99385430615568	-1.0926738429441039
ENSG00000149930	-1.8400381853733252	-1.5517200212353122	-1.397514767873877
ENSG00000149932	-1.670015981053297	-2.535721818065007	-0.9621349049722708
ENSG00000149948			
ENSG00000149968	-7.344057329506799	-0.04451837632166655	-5.36696168575311
ENSG00000149970	-2.2905628397592652	-1.273458794688474	-1.388591874057183
ENSG00000149972	-3.6926052510201735	-1.8683207202129362	-0.6242298501851392
ENSG00000150048	-1.2004776499382412	-2.3462115964320005	-1.4414108807705088
ENSG00000150051	-1.2556331499836522	-1.5420128609550356	-2.0722747696897597
ENSG00000150054	-1.7828685896956062	-1.6502081930531962	-1.355494576831663
ENSG00000150076	-0.8278097035296695	-1.1955628364166648	-inf
ENSG00000150086	-0.551331384302846	-2.6586918168564675	-2.6506637512043496
ENSG00000150093	-2.1636224956651575	-0.7938345330384965	-2.3219576162133753
ENSG00000150165	-inf	0.0	-inf
ENSG00000150201			
ENSG00000150275	-1.6831037850873287	-2.177945159503844	-1.096660056509399
ENSG00000150281	-1.9867775280693312	-2.4970880616803464	-0.809538548043172
ENSG00000150347	-1.7159249104260452	-0.7234115694978283	-3.4750676945832373
ENSG00000150361	0.0	-inf	-inf
ENSG00000150394	-0.7376766999855453	-2.114268434787437	-2.562064916113788
ENSG00000150401	-2.6562367645806853	-1.5724707595231755	-0.9852587870507761
ENSG00000150433	-2.3232333341463742	-1.6500353342761669	-1.0542469562322263
ENSG00000150455	-1.207908445782646	-0.8183141360673853	-inf
ENSG00000150456	-1.8888661468125905	-2.4594543387128525	-0.8673165884955135
ENSG00000150457	-2.1362173134806985	-0.9788787341399033	-1.9151158511931903
ENSG00000150459	-1.433265311488479	-1.3590890587279754	-2.0596164363583163
ENSG00000150471	-0.9033638375635463	-3.109729869839808	-1.5165691462760367
ENSG00000150477	-2.1236242930328126	-1.1672498888857217	-1.620330423946634
ENSG00000150510	-1.5160029347366448	-1.482651687636618	-1.7734116710692187
ENSG00000150526	-inf	-inf	0.0
ENSG00000150527	-1.6345692382810668	-1.7157854144863054	-1.4208327496239939
ENSG00000150540	-1.6581378280780006	-1.1135870500296479	-2.177825637242198
ENSG00000150551	-1.565928078577983	-1.6490816760124307	-1.5420523623149323
ENSG00000150556			
ENSG00000150593	-1.877508888903636	-1.5426545142173096	-1.3785938524173036
ENSG00000150594	-0.5893837257473659	-2.571789090350989	-2.580545178471757
ENSG00000150625	-3.27884006139529	-0.9221667181862325	-1.4373206191369772
ENSG00000150627	-2.5087212180632794	-5.92765920146517	-0.3078223404308544
ENSG00000150628	-1.174277005648224	-0.8445247308271987	-inf
ENSG00000150630	-1.424079275708538	-1.9850857358099185	-1.4160187448626278
ENSG00000150636	0.0	-inf	-inf
ENSG00000150637	-1.8045136068034324	-1.3822994242147555	-1.5989569537577915
ENSG00000150656	-2.1024971601261178	-0.9985808629115618	-1.9069641457384325
ENSG00000150667	-0.9572875666283409	-1.52904173875357	-2.8523729375566083
ENSG00000150672	-1.9745709860259288	-0.7604905078049218	-2.6872528277902936
ENSG00000150676			
ENSG00000150681	-0.4065366979775654	-3.131582497637178	-2.927260055448164
ENSG00000150687	-1.6396447377756334	-1.8717947147452867	-1.301048333101883
ENSG00000150712	-1.3993364399933383	-1.196317896678954	-2.438237651647317
ENSG00000150722	-2.182735660523705	-4.007801216100632	-0.4787897148259339
ENSG00000150750	-1.4666438260503343	-1.4323099272925506	-1.901635320332783
ENSG00000150753	-2.181089406063601	-1.29044720752097	-1.4318061963411912
ENSG00000150756	-1.8344181448231531	-0.9910039919210513	-2.2077750353782077
ENSG00000150760	-1.9347328542917557	-2.30341795367786	-0.9001049431079255
ENSG00000150764	-1.7957864957580123	-1.239494303652252	-1.7935348825228257
ENSG00000150768	-2.089054354413295	-1.2855517172344046	-1.495119697907221
ENSG00000150773	-2.920308653772585	-0.8784548360137119	-1.6261511216039477
ENSG00000150776	-1.9020494673216037	-1.2032366107042947	-1.745951982597854
ENSG00000150779	-0.6460591167166726	-1.4700231601526572	-inf
ENSG00000150782	-1.4847691701800527	-1.9809401572724563	-1.3607879618749807
ENSG00000150783	-2.0211408630497374	-1.3984857983870345	-1.4176958117079388
ENSG00000150787	-0.8892855381137794	-1.4792766711708638	-3.3011593698169994
ENSG00000150867	-2.4347701415595004	-1.7765123653946548	-0.9346788116947757
ENSG00000150873	-0.4531698942650637	-inf	-1.8913011485721292
ENSG00000150893	-2.750476018376774	-0.6820342127448402	-2.1321836401875522
ENSG00000150938	-1.693838329972131	-1.2792243157032919	-1.842285830820284
ENSG00000150961	-1.6419145449173005	-1.4547190000864216	-1.6677542538944632
ENSG00000150967	-2.038414697131303	-1.040214329666901	-1.8872935322918618
ENSG00000150977	-2.022015045249971	-2.46492326872327	-0.8042529011985918
ENSG00000150990	-2.0350564036340812	-0.9482086315190448	-2.0726283758356283
ENSG00000150991	-1.7659133839831336	-1.1345627855649945	-1.9971946347767378
ENSG00000150995	-1.5504668172994758	-1.50005017836876	-1.712838251498446
ENSG00000151005	0.0	-inf	-inf
ENSG00000151006	-1.1796967988942004	-2.7156856381947687	-1.2992875109452444
ENSG00000151012	-1.2363085510855265	-0.7970052136890189	-inf
ENSG00000151014	-1.2040389122761141	-1.6785873103253488	-1.9796395275356253
ENSG00000151023			
ENSG00000151025	-2.8762090078922666	-1.791248222255552	-0.7986703737925503
ENSG00000151062	-2.478177710712316	-0.3918057074157263	-4.099024841128261
ENSG00000151065	-1.8055564790215393	-1.589482376101123	-1.3897207321962144
ENSG00000151067	-0.7785421271483653	-1.9277209349290332	-2.6971220489530205
ENSG00000151079	-1.0059735547335709	-1.5450695410543693	-2.6493958212448865
ENSG00000151090	-1.8761253169783132	-1.327718357059948	-1.603017138270826
ENSG00000151092	-1.6233158972148163	-1.8844338393832851	-1.3055694218233242
ENSG00000151093	-2.038468424106404	-1.26020450770728	-1.5602462148440952
ENSG00000151116	-2.8586266180696125	-0.7039181554248302	-2.0102621792028295
ENSG00000151117	-1.7676841138810544	-1.339963354684077	-1.6836710802549306
ENSG00000151131	-1.7016023532258733	-1.9204041753752827	-1.22305358641843
ENSG00000151135	-2.539949992921719	-1.2802495409249437	-1.2642108817553201
ENSG00000151136	-2.1520571904112584	-0.6595898430314824	-2.8165433414169914
ENSG00000151148	-1.9547294103186403	-0.946772703805159	-2.1633381782217
ENSG00000151150	-2.2417182984136237	-0.8119470401972881	-2.1913065531044875
ENSG00000151151	-2.0275219754184426	-1.0973001838933971	-1.799201114833337
ENSG00000151164	-3.657052390213707	-0.9093079995613683	-1.3648009848164122
ENSG00000151176	-2.1484050683601876	-1.2047529477919812	-1.5538728366240788
ENSG00000151208	-2.5582956337686764	-1.3788197948327954	-1.1658850053868448
ENSG00000151224			
ENSG00000151229	-1.8498007109750385	-1.1340643012253937	-1.905418108798881
ENSG00000151233	-2.282257513972905	-1.9644749558848593	-0.8938078453013718
ENSG00000151239	-1.9345383519373998	-1.3504462341489656	-1.5302209516294563
ENSG00000151240	-1.67833637316978	-1.2507108914327516	-1.9033808294225323
ENSG00000151247	-4.292962673726177	-2.5094305243960675	-0.3707859530112136
ENSG00000151276	-1.4349464160593841	-1.5158242147159064	-1.8342217624135593
ENSG00000151287	-1.5452033319620955	-2.057795077675746	-1.2612934944408847
ENSG00000151292	-2.1209610949477367	-1.3143286918190127	-1.4422469172916543
ENSG00000151304	-1.7496080363123159	-1.4703932101182822	-1.5490563663780916
ENSG00000151320	-1.829185073725771	-1.0176510799184826	-2.1542067420078577
ENSG00000151322	-2.6627596238159117	-0.44197972846312833	-3.238421845717581
ENSG00000151327	-1.902030775527528	-0.9440304300026345	-2.2334148169965826
ENSG00000151332	-1.9299481563920764	-1.3554308876359233	-1.5280600080277287
ENSG00000151338	-1.77156840222522	-1.6962291233523916	-1.3272824532322298
ENSG00000151348	-1.5124057924649923	-1.5191565695181484	-1.734160023625645
ENSG00000151353	-1.1159451619757574	-1.3007444008776263	-2.913819338527296
ENSG00000151360	-0.36578018828329323	-inf	-2.1587455378386053
ENSG00000151366	-1.6236447864735375	-1.793327114277858	-1.3696710043656481
ENSG00000151376	-1.126443420685482	-2.633586053183217	-1.3928437617269145
ENSG00000151388	-0.618494187455342	-2.546392696119503	-2.494376833210876
ENSG00000151413	-1.7715330425994351	-1.2392133807001402	-1.8185838999397654
ENSG00000151414	-2.5512102123267915	-1.1902989074300339	-1.3541099148947868
ENSG00000151418	0.0	-inf	-inf
ENSG00000151422	-1.4753802601455643	-1.019590632997719	-2.7650806830498866
ENSG00000151445	-2.107687981694266	-1.0061828858077477	-1.8883292539067955
ENSG00000151458	-2.290038273157432	-1.1731717421882861	-1.506006176933739
ENSG00000151461	-2.287298224241096	-1.2038584465787723	-1.4698153900556266
ENSG00000151465	-2.2868873508282905	-1.891406697544916	-0.9281309900334789
ENSG00000151466	-1.2165998084202905	-1.9239508146545141	-1.7075833841283872
ENSG00000151468	-1.184772148151719	-1.0402008527387876	-3.759332090100942
ENSG00000151470	-1.935556758597399	-1.3981983085666698	-1.477233074545372
ENSG00000151474	-1.3696477907936218	-2.360459317474572	-1.2574413181377269
ENSG00000151475			
ENSG00000151490	-1.984439194951122	-0.5768467095712386	-3.701596997308068
ENSG00000151491	-1.5495989357445192	-1.1317548148766645	-2.3073250784308663
ENSG00000151498	-1.4189935531306903	-2.071387083322482	-1.3655135688983102
ENSG00000151500	-2.3300237430390736	-1.496980993520764	-1.1622177501099191
ENSG00000151502	-1.6269074469980027	-3.3252986804447664	-0.7947280179496926
ENSG00000151503	-2.7456825201336708	-1.2839273638317894	-1.1836786349871975
ENSG00000151532	-2.1871784419653495	-0.9724970072281186	-1.8847200823897026
ENSG00000151552	-1.6604530339896302	-1.5499391157033013	-1.5473593314346263
ENSG00000151553	-3.1966055041593244	-0.3558303118246784	-3.1909306194693112
ENSG00000151572	-1.2445380634389547	-2.3912771928885213	-1.3683148996901098
ENSG00000151575	-inf	-3.5263031128712052	-0.13098374215280964
ENSG00000151576	-2.220548053153275	-1.0556398698968872	-1.716166573436634
ENSG00000151577			
ENSG00000151611	-1.9969662202996739	-1.0277011961311013	-1.9490726254817712
ENSG00000151612	-1.3891104424794452	-1.422010862268118	-2.0290988344437824
ENSG00000151615			
ENSG00000151617	-1.8700327950261306	-1.0358267415365865	-2.066750729879567
ENSG00000151623	-1.5523341763093284	-1.888725556290576	-1.3621708391582155
ENSG00000151632	-0.19375806239063775	-3.4513437089321215	-4.867558439190656
ENSG00000151651	-0.5778450094813515	-2.0555550745958096	-3.4822878991179027
ENSG00000151655	-0.6564632090799545	-1.451787168733727	-inf
ENSG00000151657	-1.395528256891112	-1.2644700736495251	-2.295890966352058
ENSG00000151665	-2.110207906099025	-2.676069607519365	-0.7085865583870566
ENSG00000151687	-1.2238049613572806	-1.601369388190503	-2.045229147892287
ENSG00000151690	-2.2464361308218934	-1.4062889753777614	-1.2793712100873802
ENSG00000151692	-1.4323270682126918	-1.6940092550453851	-1.6420520258333413
ENSG00000151693	-1.4383742011572482	-1.7471459504814726	-1.5858574923107431
ENSG00000151694	-2.3061365129377625	-1.2273784242794008	-1.43165274929828
ENSG00000151702	-1.7626002308098718	-1.2410274958301335	-1.8251474380333998
ENSG00000151704	-1.6488851842756496	-1.6463566030909986	-1.4672635201515931
ENSG00000151715	-inf	-1.3444085264415069	-0.7221709197125247
ENSG00000151718	-2.0206867814904794	-1.5004045967941784	-1.3215497418619135
ENSG00000151725	-1.116788392194821	-1.9531115704731996	-1.8332990146851078
ENSG00000151726	-1.637811352982109	-0.8116441094433577	-3.198603788964875
ENSG00000151729	-1.6885438868770497	-1.826600065643902	-1.2939536070911781
ENSG00000151743	-1.8594468306522183	-2.046239855018229	-1.0519859651292
ENSG00000151746	-1.2480989754568288	-2.484800769807914	-1.320671800582997
ENSG00000151748	-2.433831970744591	-1.1665610150084096	-1.4365692636492353
ENSG00000151779	-1.3521311843208141	-1.6859770029200116	-1.7490643452965169
ENSG00000151790	-0.7666564561097728	-1.2785069880833613	-inf
