ENSEMBL ID	Human_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)
ENSG00000131808			
ENSG00000131828	-1.6726809059186358	-1.7317425868737049	-1.3761630331088284
ENSG00000131831	-1.7037956977008153	-1.0715098608682188	-2.2028917356503865
ENSG00000131844	-1.176673994741584	-1.4078933675642813	-2.4677867850628488
ENSG00000131871	-1.9862599039701165	-1.4451412188485242	-1.39459502370218
ENSG00000131873	-1.512509267262018	-1.3508601483822378	-1.957687915013944
ENSG00000131876	-3.218482018607507	-0.5529907389374146	-2.2449540994546138
ENSG00000131899	-1.3283657384816805	-1.6838492410770556	-1.7832417702995829
ENSG00000131910			
ENSG00000131914	-inf	-1.4480077455951226	-0.6586454693952686
ENSG00000131931	-1.7722832965944202	-1.4517655062409247	-1.5492773582709964
ENSG00000131941	-2.5159922535430845	-2.3140841833475165	-0.6801932042872102
ENSG00000131943	-1.53813037266482	-1.5289258171955395	-1.6936989474675779
ENSG00000131944	-2.5045902720060957	-1.4874541149332352	-1.0980622454002393
ENSG00000131951	-1.7609556719011452	-1.3127736856199252	-1.7254645280657226
ENSG00000131966	-1.4718607112946176	-1.5043094214636479	-1.800957302498026
ENSG00000131969	-1.9506325317928939	-2.2838243891004213	-0.8998443538791643
ENSG00000131979	-2.438039001755973	-0.8853949108970175	-1.8670869929451082
ENSG00000131981	-0.9766239128030756	-1.502339276323164	-2.8483812459880595
ENSG00000132000	-0.4496270390757086	-inf	-1.9009451700703315
ENSG00000132002	-1.5142388112871836	-1.4714834342083873	-1.7893240708319027
ENSG00000132003	-2.134144158086053	-1.5741494312463526	-1.196421221319821
ENSG00000132004	-2.358400994201704	-1.4523981659508176	-1.1858045104446295
ENSG00000132005	-1.9888449326240913	-1.7413288537823735	-1.1553237470868494
ENSG00000132016	-1.2163060965635037	-1.1225641157262316	-3.1799734183614037
ENSG00000132017	-1.4932189518323642	-1.3963759383788121	-1.9164873739104122
ENSG00000132024	-1.1867813228832662	-1.6561373544379074	-2.03841712271783
ENSG00000132026	-1.4291613450808907	-1.1431955537177376	-2.5071916027023744
ENSG00000132031	-0.7540391062364994	-1.870580773694334	-2.9040566202216276
ENSG00000132109	-1.4026913459137906	-1.7167115338558065	-1.6550094085960378
ENSG00000132122	-1.3118098176728346	-1.5067151787574544	-2.02753852097018
ENSG00000132128	-1.6334902747155011	-1.502971375190312	-1.62208100107681
ENSG00000132130	-4.95337782256038	-4.780997557234934	-0.10260332494557099
ENSG00000132139	-0.28881557770085725	-4.359616087846573	-2.9135918884949024
ENSG00000132141	-1.5421765542359542	-1.0699897838516648	-2.471443940710614
ENSG00000132142	-1.9591236688311933	-1.354021701205246	-1.5079299851164043
ENSG00000132153	-1.8887961644116456	-1.4413574664416293	-1.4669468956817409
ENSG00000132155	-1.9004770022048307	-1.7059897437407283	-1.2323136228124856
ENSG00000132164	-1.8034731841663378	-1.6164138296520099	-1.3682130309878624
ENSG00000132170	-2.0516697308222707	-0.8233478779572361	-2.368355572273051
ENSG00000132182	-1.4261766989349938	-1.757160793704868	-1.5905081193055377
ENSG00000132185	-0.9944516595840617	-1.00556976072021	-inf
ENSG00000132196	-1.669284995290305	-1.7778579048322591	-1.3438247069772422
ENSG00000132199	-1.671272976685998	-0.7512738429595314	-3.4430844231657125
ENSG00000132205	-1.9177251732494738	-2.3037816918408796	-0.9083422054097029
ENSG00000132254	-1.915543314109085	-1.5553620061573128	-1.3412272620520973
ENSG00000132256	-1.5512218753431326	-1.1897366454927398	-2.181828912575402
ENSG00000132259	-2.1970887205093335	-0.569576784688841	-3.2094506488588803
ENSG00000132274	-2.1152661410793194	-1.1751349778876576	-1.6154873751474672
ENSG00000132275	-1.17877691275942	-1.822134967501947	-1.860022321582582
ENSG00000132286	-2.1574377763724817	-2.76399359827122	-0.6697170025407465
ENSG00000132294	-2.4520070198315733	-1.3403623537462122	-1.2435838205434118
ENSG00000132297			
ENSG00000132300	-1.9495285388071149	-1.2925232016377868	-1.5870006353472252
ENSG00000132305	-1.6386763292155309	-1.5024861800012406	-1.6174794225669757
ENSG00000132313	-1.7444852269871292	-1.9200699577908105	-1.1932456964487699
ENSG00000132321	-1.416846423416145	-1.4801207663577107	-1.9050284052363788
ENSG00000132323	-1.4466490040727729	-1.4342468796522791	-1.926385822514638
ENSG00000132326	-2.6378638839826993	-1.6335695985271157	-0.951640318655447
ENSG00000132329	-0.9627428200280425	-2.6271372633447654	-1.621246476051562
ENSG00000132330	-1.9137820960109468	-1.8269265716054477	-1.1432463807341553
ENSG00000132334	-1.6519841076883095	-1.5652066922726544	-1.540071253677777
ENSG00000132341	-2.2984942751425548	-1.429674166291084	-1.23273460566743
ENSG00000132356	-1.5458858568888607	-1.2087275730240432	-2.1528713852619097
ENSG00000132357	-1.8024989717598732	-1.9635936695095233	-1.129944189491543
ENSG00000132359	-2.1122485451050412	-1.374828836203545	-1.3841494892310284
ENSG00000132361	-1.9692788870532787	-1.5357080430360721	-1.3229768495524812
ENSG00000132376	-1.6829539916914307	-1.5238471158309903	-1.5530096557683282
ENSG00000132382	-1.4810943721419707	-1.309677106451974	-2.0687141456896825
ENSG00000132383	-1.6900674202589907	-1.1182625369197334	-2.1238155671286396
ENSG00000132386	-1.6305711273714545	-0.8047529963737301	-3.2573268176418333
ENSG00000132388	-1.7546217773151116	-1.3246122638678646	-1.7159946061592077
ENSG00000132394	-1.8781107797138483	-1.5017434340133113	-1.4156767178332048
ENSG00000132405	-1.836394421779159	-1.6672260433232753	-1.3035748545516757
ENSG00000132406	-1.5209122879881851	-1.0869767987410808	-2.4676315485310396
ENSG00000132423	-1.89087172497998	-1.667744827517926	-1.2666943947484601
ENSG00000132424	-1.6967021615522557	-1.588579851070352	-1.477900316949178
ENSG00000132429	-1.4104499901145109	-1.059752850444902	-2.794943492333246
ENSG00000132432	-1.531989327032597	-1.4675878875702617	-1.7729320750288287
ENSG00000132434	-1.917949875591868	-1.518331736947486	-1.3722797907179605
ENSG00000132436			
ENSG00000132437	-1.001491120359455	-0.9985104192205404	-inf
ENSG00000132446	-inf	-inf	0.0
ENSG00000132463	-1.7763509052435755	-1.217567223393396	-1.8464698868314438
ENSG00000132464			
ENSG00000132465	-4.142453331194378	-0.4750990888481844	-2.158693143845491
ENSG00000132466	-1.9188635008980703	-1.5124081269081275	-1.3770261789771148
ENSG00000132470	-1.9548084535683266	-2.450854521782399	-0.8387117943255539
ENSG00000132471	-1.6197840081955308	-1.7215727379488415	-1.4289626932513353
ENSG00000132475	-1.4380861716747528	-0.9352847642870542	-3.2108406419217
ENSG00000132478	-1.7309950732419632	-1.4658831501595226	-1.570284296146167
ENSG00000132481	-0.66381943732186	-1.6722276707520292	-4.183729329421236
ENSG00000132485	-1.8686053715501225	-1.5830649051361505	-1.3496400821571626
ENSG00000132507	-1.532391343257871	-2.7485315014438805	-0.9842345419344792
ENSG00000132510	-2.04692532386479	-1.7460940509266734	-1.1206300635926973
ENSG00000132514	-inf	-0.4059581463643864	-2.027586013238963
ENSG00000132518	-4.486055916403926	-5.756587939930087	-0.094063975193959
ENSG00000132522	-1.1489916568335492	-1.5654640712696575	-2.243381827238343
ENSG00000132530	-0.7502312946639169	-1.332489063954056	-6.89381683504675
ENSG00000132535	-1.7894082294228242	-1.4901816484064838	-1.495159615149737
ENSG00000132541	-0.6237980682340837	-1.6064370964918566	-5.46553062091859
ENSG00000132549	-1.8807565260421262	-1.7309613189474453	-1.2269909243363455
ENSG00000132554	-3.9354110469936785	-2.0650445823497536	-0.5235470278266289
ENSG00000132561	-1.7145369938804407	-1.876630891552521	-1.2413361042734985
ENSG00000132563	-1.416406602769733	-1.464481619296846	-1.92692023863946
ENSG00000132570	-1.4429763273008267	-2.3051957181646228	-1.2180639954596288
ENSG00000132581	-1.830215176422925	-1.3709946251798097	-1.590081379625022
ENSG00000132589	-1.932418354770516	-1.5438555175538202	-1.339919505832799
ENSG00000132591	-1.3827734159463256	-1.4889083377940602	-1.9421015969231845
ENSG00000132600	-1.5159464101178148	-1.6860465553955242	-1.558280258268207
ENSG00000132603	-1.7705433863389006	-2.0497069669455836	-1.1035544050007207
ENSG00000132604	-1.977774237881214	-1.8037577150092612	-1.1212631214856321
ENSG00000132612	-1.8712663372304792	-1.4941146017803366	-1.4279137635382948
ENSG00000132613	-1.2984075172418548	-1.784876127248595	-1.7215424007507794
ENSG00000132622	-1.6231639345902196	-2.065307496548807	-1.1961386764632984
ENSG00000132623	-0.7651761277564123	-1.8423203149944556	-2.9132644874019786
ENSG00000132631			
ENSG00000132635	-1.4998283452221817	-1.5626771199447227	-1.6995495553998277
ENSG00000132639	-1.780476929649889	-1.374963932905685	-1.6288292430401672
ENSG00000132640	-2.767496690150394	-1.5648121993073538	-0.9570214406371267
ENSG00000132646	-1.6431792587547156	-1.293361114267187	-1.8791149805497
ENSG00000132661	-1.5042589206197714	-1.3628156489772707	-1.9508372079417033
ENSG00000132664	-1.7166747775438538	-1.2311991757624057	-1.890104074182664
ENSG00000132669	-1.1355351632291655	-1.814301318409411	-1.940688788845108
ENSG00000132670	-1.546594457642911	-1.5053392961545489	-1.7110603518238008
ENSG00000132671	-1.3355974459685447	-1.6636572091180644	-1.7951879117117713
ENSG00000132676	-1.477642078074194	-1.5526296978523035	-1.7367892988210802
ENSG00000132677	-1.9082310699687657	-0.44697184038497006	-inf
ENSG00000132680	-1.8289190218471034	-1.3604250392012551	-1.6035904740894884
ENSG00000132681	-0.5158085925249523	-2.7485559065974234	-2.719761873896543
ENSG00000132688	-1.362577323387538	-1.2281065933955193	-2.44037507798713
ENSG00000132692	-1.2964438464507104	-1.8617983141703949	-1.654088736299851
ENSG00000132693			
ENSG00000132694	-1.8756516267883099	-1.443451770906785	-1.4746942246036847
ENSG00000132698	-1.3380335798305973	-0.7263276298758536	-inf
ENSG00000132702	-1.1380318400968945	-1.6562165748350202	-2.130675744974289
ENSG00000132703			
ENSG00000132716	-1.7638455324666538	-1.587600779115913	-1.4234741549525085
ENSG00000132718	-1.9477468987272875	-1.4582620795872168	-1.4079454262849944
ENSG00000132740	-2.403822297119233	-2.1889919660745583	-0.7569838702768744
ENSG00000132744	-1.3993471461607183	-0.7278748879036064	-5.869295545512966
ENSG00000132746	-inf	-inf	0.0
ENSG00000132749	-inf	0.0	-inf
ENSG00000132763	-2.2792502893949402	-1.4673693149297835	-1.2097147650482425
ENSG00000132768	-1.4981560972202206	-1.3814770718759433	-1.9314319651684626
ENSG00000132773	-1.638622358116636	-1.1081843888731207	-2.217862930418608
ENSG00000132780	-1.06819879050263	-1.4616429607578687	-2.6437973133892774
ENSG00000132781	-1.4144752754782153	-1.2842612940892808	-2.2224790241667494
ENSG00000132792	-1.994550527841458	-1.4887013690245519	-1.348424313659116
ENSG00000132793	-0.5236998421784003	-2.2863791296771665	-3.330248126131955
ENSG00000132801	-1.8893062606272388	-1.595233251417061	-1.3251978561087603
ENSG00000132819	-1.5558243952869715	-3.803613918187096	-0.7654941238278409
ENSG00000132821	-2.1218282743207566	-1.2844544451162687	-1.475060068735621
ENSG00000132823	-1.5643409359295877	-1.3738610688220725	-1.857204114140283
ENSG00000132824	-1.8863540769572393	-1.3369653169788422	-1.5835589364413294
ENSG00000132837	-1.3143778616537878	-1.258507557815091	-2.4745322875636147
ENSG00000132840	-1.4450420715838515	-2.520510856548703	-1.1252036073866267
ENSG00000132842	-1.2894672762457455	-1.7793865820816614	-1.7389352341476783
ENSG00000132849	-2.6430004255151927	-1.4476643462478092	-1.07920185755711
ENSG00000132854	-1.5240214933973308	-3.167199602025406	-0.8863968991530659
ENSG00000132855	-0.737284136504846	-1.3214504132151634	-inf
ENSG00000132872	-2.597909942152826	-1.9550633679126572	-0.7935745160525777
ENSG00000132874	-1.892075621513464	-inf	-0.45288418387462415
ENSG00000132879	-1.4849373767930387	-1.3119730143171466	-2.059096412020251
ENSG00000132881	-3.0000438116304897	-0.33995775125118444	-3.557423160635028
ENSG00000132906	-1.958174082822857	-1.74172755940792	-1.172556124762573
ENSG00000132911	-0.8020066572730934	-inf	-1.2295544230809812
ENSG00000132912	-1.920776760652396	-1.290476700827384	-1.6123206999127273
ENSG00000132915	-inf	-0.4495010088435843	-1.9012898657794832
ENSG00000132932	-2.778880817137451	-1.1533213046692055	-1.3050527961603022
ENSG00000132938	-1.9869385131015307	-1.6351015791619397	-1.231824649165964
ENSG00000132950	-1.4220985898903598	-1.4228668823770887	-1.9778922339503129
ENSG00000132952	-2.0896206484718935	-1.611150461637757	-1.1919187089995664
ENSG00000132953	-2.0591102075998635	-1.4295917902349793	-1.3628995141053646
ENSG00000132963	-1.326474615143118	-1.2900489177768149	-2.378408673335723
ENSG00000132964	-1.7869325834880518	-1.5859126654858575	-1.4069863014023876
ENSG00000132965	-2.822027602649262	-0.48726734488173706	-2.7837539811856518
ENSG00000132970	-1.7883322069344738	-1.5431087445060008	-1.4447797780393516
ENSG00000132972	-inf	0.0	-inf
ENSG00000132975	-2.3779232029856328	-1.2880480295187406	-1.3287640970909085
ENSG00000133019	-2.5216764440637367	-1.501953066201371	-1.0807455783981637
ENSG00000133020	0.0	-inf	-inf
ENSG00000133026	-2.3054172091317846	-1.657750849526541	-1.0565959298346124
ENSG00000133027	-1.5072149312193617	-1.3231108506735825	-2.008460982076989
ENSG00000133028	-2.14333885409682	-1.2518797178871925	-1.4992227334373829
ENSG00000133030	-2.151943861558951	-1.5937046046719254	-1.172437265302776
ENSG00000133048	-2.6224222309732377	-0.4876920122307179	-3.006477071081627
ENSG00000133055	-4.5347811407460945	-1.0552293632955558	-1.0720646337392519
ENSG00000133056	-1.3556328881320807	-1.8382415009674267	-1.6013248699045008
ENSG00000133059	-2.281331651117103	-1.479169983430018	-1.1989337806468223
ENSG00000133063	-1.8647247321289542	-4.0899959808467	-0.5848815458701051
ENSG00000133065	-2.244948042268737	-1.7878490511836644	-1.0016313048067145
ENSG00000133067	-1.0001772882178361	-2.0557773819049876	-1.9459574903920738
ENSG00000133069	-1.541670380905746	-1.73591721835117	-1.4888583286785142
ENSG00000133083	-2.475352521427702	-1.4945833195424487	-1.1037857424663127
ENSG00000133101	-1.0016354750751013	-1.6558468641253503	-2.4483897936408026
ENSG00000133104	-1.3216249361086556	-1.4544496125919655	-2.0891343018143647
ENSG00000133105	-3.5905780069707456	-1.4073616708787842	-0.8889956610891078
ENSG00000133107	-1.817358870260452	-1.3114825431742791	-1.674137301095412
ENSG00000133110	-1.9414158182607937	-0.7774381679642334	-2.678188623385704
ENSG00000133111	-2.623951963969533	-1.2286375915499483	-1.2825895484386218
ENSG00000133116	-1.4286145198201496	-3.1030433256821675	-0.9654203702347224
ENSG00000133119	-2.0103838924506077	-1.1512296510393227	-1.7295231215772555
ENSG00000133121	-1.6848991164617841	-1.3772035625528367	-1.7178042225567325
ENSG00000133131	-1.067505451839369	-1.952887443247426	-1.9183443648303367
ENSG00000133134	-1.7830017072359174	-1.278717795141905	-1.750201976152573
ENSG00000133135	-2.1416022060382462	-1.259076757702792	-1.4918318715372791
ENSG00000133138	-2.1691834784859494	-1.8425686764732063	-1.0033549121327363
ENSG00000133193	-1.6043517361604762	-1.6354199726589547	-1.5177098359408658
ENSG00000133195	-1.2880648348178694	-1.4284108824753012	-2.191259841039133
ENSG00000133216	-1.9496040030241688	-1.7102185957370428	-1.1992588255878565
ENSG00000133226	-1.6478826243526883	-1.5037860109259564	-1.6070669093375476
ENSG00000133243	-1.2352625355552644	-2.0748296332708236	-1.5654545183794835
ENSG00000133246	-1.137613265954697	-1.1515134875507995	-3.390829368844005
ENSG00000133247	-1.2945316878750333	-1.52088534203528	-2.03587780617898
ENSG00000133250	-1.7249189021464073	-1.548540645856312	-1.4915560111795305
ENSG00000133256	-0.6580716749605475	-1.5241340111298616	-5.749559992346631
ENSG00000133265	-1.752415917325914	-1.6612991393831438	-1.369440436171528
ENSG00000133275	-1.5263767218568582	-1.7460891952787063	-1.4951535136646126
ENSG00000133302	-1.5066384489829412	-2.120544164059128	-1.2580470570632853
ENSG00000133313	-1.4825700278972698	-1.3724546117492284	-1.9662595183871403
ENSG00000133315	-1.6810802659287292	-1.4544514729436375	-1.6292457622398977
ENSG00000133316	-1.4913189051929325	-1.7486898628849004	-1.5280701535798498
ENSG00000133317			
ENSG00000133318	-1.506965220991876	-1.4829643375297705	-1.783904273416531
ENSG00000133392	-1.3964490699222485	-1.3749542598519873	-2.091896576412025
ENSG00000133393	-0.7624235689561336	-4.363909312200035	-1.4662221885996385
ENSG00000133398	-1.463246924996914	-1.6887440643669391	-1.6120764679961834
ENSG00000133401	-1.9883150158087946	-1.2086491924030325	-1.665233205169941
ENSG00000133422	-1.8748959467359185	-1.343476573436512	-1.5851781439977763
ENSG00000133424	-2.2412930023095656	-1.364932758117022	-1.321023895402014
ENSG00000133454	-2.4505461355109515	-1.5191147809227075	-1.0949306649474095
ENSG00000133466	-0.5046205932570627	-2.2458558911645303	-3.567888124897327
ENSG00000133477			
ENSG00000133488	-1.9711490352747767	-0.42478414128149344	-inf
ENSG00000133561	-1.8990047333635807	-1.0980141125236458	-1.9175011087350562
ENSG00000133574	-1.4545253459720338	-0.9132675124417822	-3.26335167806911
ENSG00000133597	-1.3449860970206637	-2.1879163664813923	-1.3700641464452419
ENSG00000133606	-1.8423032377986495	-1.520208436441466	-1.424733181559673
ENSG00000133612	-1.57000491275804	-1.4175905572040965	-1.7915787181038128
ENSG00000133619	-1.6520747963636082	-1.2406220231653193	-1.9510518185851573
ENSG00000133627	-2.3456940804504427	-1.4704519744023676	-1.176581763324861
ENSG00000133636	-1.335054928451533	-1.9060607220733898	-1.5700234509743187
ENSG00000133639	-1.9786253760694976	-1.4180242794524103	-1.4264546994661746
ENSG00000133640	-1.5704341843696792	-0.760994045838692	-3.771946572443838
ENSG00000133641	-1.6220996293867251	-1.9074852382475125	-1.291306354342856
ENSG00000133657	-2.338091045682071	-1.2224805514718562	-1.4201135216625196
ENSG00000133661	-0.7098103552759979	-1.3636440621289623	-inf
ENSG00000133665	-3.869116157897649	-1.536375152131634	-0.7690244121082437
ENSG00000133678	-2.08099197077419	-1.1947753337362754	-1.6135479996130342
ENSG00000133687	-2.6093557492462462	-1.7448332486836715	-0.8949676812644026
ENSG00000133703	-2.0004579313575315	-1.4224699451825908	-1.4073395008179626
ENSG00000133704	-2.1174000139970333	-1.6089630019907373	-1.1788474841437997
ENSG00000133706	-1.3567369380446426	-1.424502562831852	-2.0771155125121696
ENSG00000133710	-3.1587670336775067	-0.6155327824936967	-2.0871974944179352
ENSG00000133731	-1.7181746355329233	-1.3236062950109528	-1.753740307596457
ENSG00000133739	-0.8902832874744598	-2.0712541362012775	-2.1678681359415735
ENSG00000133740	-1.6543497073447073	-1.496178845663418	-1.6089888763434188
ENSG00000133742	-0.4416037538643011	-2.9485668840514747	-2.898106482160035
ENSG00000133773	-1.419749482443849	-1.3808160195514245	-2.0456026307045128
ENSG00000133789	-1.8087917178304627	-2.147311965036006	-1.0325736983320344
ENSG00000133794	-2.237011497201502	-1.461375646787011	-1.2353888041674062
ENSG00000133800	-2.9655888998853714	-0.29006499326909	-4.2077623081899285
ENSG00000133805	-1.0521179931675357	-1.6461812711346657	-2.3345660706250393
ENSG00000133808	-inf	-2.668726665682934	-0.24684976051050356
ENSG00000133812	-1.555464746628714	-1.6600647886244702	-1.542222299713245
ENSG00000133816	-1.9721974295444258	-1.4663683423497695	-1.3836674317890973
ENSG00000133818	-1.6064155413133308	-1.7259723999060428	-1.4371660927853043
ENSG00000133835	-1.2167858376147322	-1.4799114208657578	-2.242983591937746
ENSG00000133858	-2.0059993553759448	-1.4650330630659394	-1.362861978572101
ENSG00000133863	0.0	-inf	-inf
ENSG00000133872	-1.739527536838871	-1.2648807861701785	-1.8140141576460065
ENSG00000133874	-2.418384667735796	-1.2093069532049348	-1.3941901734038915
ENSG00000133878	-1.7808979103226723	-1.4772191081831283	-1.515326517506169
ENSG00000133884	-1.8166517103111448	-1.306313825152831	-1.6814541144827626
ENSG00000133895	-2.1057499256074235	-1.6256109158780623	-1.172678702104206
ENSG00000133935	-1.506679408382595	-1.4443299962162917	-1.8333259942715476
ENSG00000133937	-inf	-inf	0.0
ENSG00000133943	-0.9981939454905694	-1.3570671770572453	-3.197618375742454
ENSG00000133958	-2.067204337721066	-1.723151006212161	-1.1250312637101003
ENSG00000133961	-1.7347569470623905	-1.9073569540322683	-1.2076947044925794
ENSG00000133962	-0.6256546263575921	-2.4453380738289487	-2.571138716274818
ENSG00000133980			
ENSG00000133983	-1.6143371770815853	-1.8310352897289757	-1.3498892164624643
ENSG00000133985	-2.076654752250248	-1.3101066497872296	-1.47535266721616
ENSG00000133997	-1.99486544819319	-1.3735518436194791	-1.4612880205881038
ENSG00000134001	-1.7347579705707832	-1.3300305636056453	-1.7284272125958406
ENSG00000134013	-2.0957059959660462	-1.403813513387362	-1.36543415483261
ENSG00000134014	-1.8527255702683616	-1.4832283358755038	-1.4522790164288464
ENSG00000134020	-1.0877899983281571	-2.505248679246836	-1.5006924524914198
ENSG00000134028	-1.9231966289785714	-1.8185779502739436	-1.1429582921399521
ENSG00000134030	-1.9083440923099793	-1.5095018583835926	-1.3869610679506446
ENSG00000134042	-1.061726234731454	-1.321073663405984	-3.050448337543829
ENSG00000134046	-1.6687645591200628	-1.4730341415316621	-1.6203634232557416
ENSG00000134049	-0.8711941592748629	-1.1414433126456978	-inf
ENSG00000134056	-1.2503143065347961	-1.407351587095824	-2.303007334101511
ENSG00000134057	-1.4507008628377591	-1.5305286614630484	-1.7958299982364192
ENSG00000134058	-1.4455371710267948	-1.26840111407963	-2.1994210658245015
ENSG00000134061	-3.2183697228707224	-0.8630127610625	-1.544751369331797
ENSG00000134070	-2.552232776306475	-1.6544713579393353	-0.9661931719512824
ENSG00000134072	-1.725959586291656	-1.3579704860533977	-1.7010044292546382
ENSG00000134077	-1.8192586221387212	-1.3310118722000654	-1.6477201445153447
ENSG00000134086	-1.5911657104737116	-1.1102255655831246	-2.2871824903522056
ENSG00000134107	-2.1504102009332713	-1.4785183436162488	-1.2657112968755677
ENSG00000134108	-2.1318759203312254	-1.3917753664047396	-1.3557063517242103
ENSG00000134109	-2.1000466525787913	-1.758125527706088	-1.085841880405228
ENSG00000134115	-2.502066321088971	-1.4806561276630257	-1.1042305061892168
ENSG00000134121	-1.9341899709176864	-1.1142082489914438	-1.8552368391389702
ENSG00000134138	-1.8471911510128038	-1.7620532038055101	-1.2268855480061316
ENSG00000134146	-1.4142888636298228	-2.0100150983031355	-1.4091447691095396
ENSG00000134152	-1.9271679249562765	-1.4552652276603364	-1.4252023756508718
ENSG00000134153	-1.5474189870120671	-1.438925197034256	-1.7906767444081844
ENSG00000134183	-2.7587664719514553	-1.0637736302122367	-1.4193894237864808
ENSG00000134184	-3.3920357601000997	-0.14441956123731042	-inf
ENSG00000134186	-1.7985335091081163	-1.6034784328907887	-1.382886724508988
ENSG00000134198	-2.6908063433799936	-1.5333025540399667	-1.0010462352091893
ENSG00000134200			
ENSG00000134201	-2.8604156932842364	-7.490563630828263	-0.22306893159054494
ENSG00000134202	-1.2860632130932905	-3.4447819817635277	-1.0055083374269143
ENSG00000134207	-1.757555963621086	-1.7494494921210588	-1.2974807778110946
ENSG00000134215	-2.4188121401920415	-2.380241960464109	-0.687537539377744
ENSG00000134216			
ENSG00000134222	-0.9402535448719684	-1.7103996362432612	-2.5287954404251827
ENSG00000134240	0.0	-inf	-inf
ENSG00000134242	-1.1746373501020044	-1.6964821200686444	-2.00887168399374
ENSG00000134243	-1.4997318290853936	-1.7414471614337752	-1.5256985205447446
ENSG00000134245	-1.3626694780300426	-0.9059357081938624	-3.690563898613467
ENSG00000134247	-2.363011754542704	-2.507928360253775	-0.6670178558574561
ENSG00000134248	-1.0245914981857007	-1.110213577135286	-4.466732896203937
ENSG00000134250	-1.9618812530966319	-1.6991823318549248	-1.1997659874703244
ENSG00000134253	-1.6322736847778572	-1.3775421399609793	-1.7732614129450575
ENSG00000134255	-2.058912336255329	-1.6431774652786313	-1.1849082150069281
ENSG00000134256	-1.2557411404383738	-1.5829782216360853	-2.0149105314833116
ENSG00000134258			
ENSG00000134259	-1.7889219042860602	-1.8048996246633675	-1.2364666265511184
ENSG00000134262	-1.6303356656214092	-1.3984508803467237	-1.7483077445368604
ENSG00000134265	-1.59928386128482	-1.9205513056659478	-1.3011390154898088
ENSG00000134278	-2.1692256455477845	-1.6590337202525716	-1.117102305238085
ENSG00000134283	-1.63019853679725	-1.3987473839727438	-1.748078747604851
ENSG00000134285	-1.0218559368198354	-1.3556007774179213	-3.09856061400113
ENSG00000134287	-1.8623532166145491	-1.3472718765631526	-1.591013777609062
ENSG00000134291	-2.342622601864642	-1.7258162620356978	-0.9984975817701067
ENSG00000134294	-2.062729539545702	-1.585036854080191	-1.226607498791514
ENSG00000134308	-1.2078975926250726	-1.026659848620504	-3.7130102069616138
ENSG00000134313	-2.126206280099556	-1.5527771112279054	-1.2172986149372216
ENSG00000134317	-2.0812659954533865	-1.4999272299862236	-1.285875594940868
ENSG00000134318	-2.3344432739109093	-1.6317249393881945	-1.0618261610026614
ENSG00000134321	-1.0491062616298632	-1.8109667395661508	-2.109466710232527
ENSG00000134323	-1.480108545860374	-0.9647955620815244	-2.9524655232881227
ENSG00000134324	-2.2609004081292268	-1.4592201405959886	-1.225434788271994
ENSG00000134326	-2.2708496558034676	-1.3106867906134003	-1.359700198048384
ENSG00000134330	-1.7578205030220522	-1.5352468060487512	-1.4767987762985773
ENSG00000134333	-1.5483104322585348	-0.8078886331860257	-3.5249560274036043
ENSG00000134339	-inf	-inf	0.0
ENSG00000134343	-2.8106342900324535	-1.8012202168973326	-0.8096116586885793
ENSG00000134352	-1.8986162833726448	-1.459212198071329	-1.4417995873265894
ENSG00000134363	-1.3448559517157794	-1.753278576437134	-1.6911508704785332
ENSG00000134369	-1.7749141654667475	-1.9293874250407808	-1.1673200016018146
ENSG00000134371	-1.6909476102892722	-1.6159242295411889	-1.4579075753914625
ENSG00000134375	-1.7998020393576608	-1.3931165445217166	-1.5905511575586937
ENSG00000134376	-1.7660035399656366	-2.0139500244831194	-1.125372621522277
ENSG00000134398	-1.9496478964804813	-3.1486993935978225	-0.6703305965377304
ENSG00000134419	-0.5551884755837696	-1.7045768267294172	-6.308071977727864
ENSG00000134438			
ENSG00000134440	-1.648213681753691	-1.7267062895070084	-1.4003999850529247
ENSG00000134443	-3.5610619772472805	-0.24983987051897796	-3.750787885721399
ENSG00000134444	-1.7365604716596488	-1.5556794955357343	-1.4749435542557725
ENSG00000134452	-1.9128159077812745	-1.2557511667942471	-1.6635984567937154
ENSG00000134453	-1.4267056884080094	-1.4767663411570664	-1.8957843848743183
ENSG00000134460	-inf	-0.7254913805563077	-1.339312360175323
ENSG00000134461	-1.5974229036484822	-1.1122265821037947	-2.2726202195126244
ENSG00000134463	-2.2299373537093037	-1.5103864764339006	-1.198212749784013
ENSG00000134470	-1.5263813631552803	-1.9106465800683081	-1.3700431495290237
ENSG00000134480	-1.849750624897831	-2.009538125070798	-1.0764109560888835
ENSG00000134489	-4.337130754398845	-1.5945571232355116	-0.6910561116699795
ENSG00000134490	-2.81461085693704	-0.4969706705403879	-2.7440382587832977
ENSG00000134504	-1.7131969279329329	-1.5339284620765814	-1.5158896348343733
ENSG00000134508	-1.3704254316669018	-1.678758184768419	-1.732780916241405
ENSG00000134516	-1.8733993923180725	-0.868037783499501	-2.4805273610211245
ENSG00000134531	-1.2985016540783723	-0.8712100612058287	-4.41846812051298
