ENSEMBL ID	Human_Kidney_Relative_Gene_Expression_Difference(RPKM)	Chimp_Kidney_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Kidney_Relative_Gene_Expression_Difference(RPKM)
ENSG00000145244	-3.4074126316334046	-4.095421006259105	-0.23913480620087943
ENSG00000145246	-1.7571376018021743	-2.2480369519902608	-1.0184246173898441
ENSG00000145247	-1.1224314773725905	-0.9583991521505331	-5.262389441128577
ENSG00000145248	-1.1165331905946438	-2.02595721648663	-1.7697622776488022
ENSG00000145283	-1.5690700899139134	-0.6948498954287359	-4.467506291890187
ENSG00000145284	-0.4804816769685911	-2.7529876933723454	-2.8898415105011512
ENSG00000145287	-2.9315000372879774	-1.1171966257519552	-1.2935957079654006
ENSG00000145293	-0.6888369872372679	-1.397272298298388	-inf
ENSG00000145321	-4.324638061042347	-0.07385809255734431	-inf
ENSG00000145331	-1.9483049520544529	-1.0669145833320017	-1.9239021219149566
ENSG00000145332	-1.58756002876612	-1.8440158392774555	-1.3631933110283088
ENSG00000145335	-0.3298689421456096	-2.407931076622791	-5.968909371559567
ENSG00000145337	-1.5977561194314471	-1.7008324353074515	-1.4659344501503409
ENSG00000145348	-1.251245652287445	-1.7932309252159921	-1.7789792456023197
ENSG00000145349	-1.7653104755953415	-0.9708552206650172	-2.353777605908214
ENSG00000145354	-1.8265933843142204	-1.5292045152044111	-1.4281694596441892
ENSG00000145358	-1.725340464535531	-1.3346661641761193	-1.7317378369196528
ENSG00000145362	-2.337403833704206	-1.7945151974773486	-0.9605373353810291
ENSG00000145365	-1.000970480024244	-1.3855266594654527	-3.088205909521831
ENSG00000145375	-1.5630666535971178	-1.8249895995499135	-1.3984900982232724
ENSG00000145384	-0.2613725046490705	-2.5933008447232515	-inf
ENSG00000145386	-1.3265460868035426	-1.8725602148502565	-1.6073969844955736
ENSG00000145388	-2.035054185598463	-1.4899626271403226	-1.3220022053526446
ENSG00000145390	-1.4734382226636145	-1.4175521974011829	-1.9130529853648175
ENSG00000145391	-1.7197447978814453	-1.4490125709344805	-1.5989132883791601
ENSG00000145414	-1.6151584875334757	-1.155515476411757	-2.1541517317480707
ENSG00000145416	-0.8586506431385341	-1.6956752140552094	-2.838339283878821
ENSG00000145423	-1.7978536430256404	-2.444741684142444	-0.919427229135179
ENSG00000145425	-9.093275351617963	-0.007965950759689889	-8.087837347666792
ENSG00000145428	-0.2655048327652825	-2.5726734246942904	-inf
ENSG00000145431	-1.6392031858667546	-1.6521728498597732	-1.4707061563586623
ENSG00000145439	-1.603837341153706	-1.7182065985929513	-1.445861161778638
ENSG00000145451	0.0	-inf	-inf
ENSG00000145476	-1.2334884335931067	-1.2346718292828012	-2.7391505861431322
ENSG00000145491	-2.2111671489438924	-0.8536233825360446	-2.116239354877782
ENSG00000145495	-1.487326776830778	-1.4473740295688986	-1.8539239860422805
ENSG00000145506	-0.91530584212583	-1.9082125937399759	-2.2979905928088713
ENSG00000145526	-0.6564328041593827	-2.203317078388148	-2.7522707808657567
ENSG00000145536	-2.6408018099876203	-1.5845312760845822	-0.9821410238447925
ENSG00000145545	-1.0158708698904335	-1.5151155958976097	-2.6840688980192215
ENSG00000145555	-1.498570097800772	-1.3936734947234721	-1.9132078265156827
ENSG00000145569	-1.3059525193883323	-1.1420025276183117	-2.8118184800917465
ENSG00000145592	-0.43984498765995095	-1.9289787669310607	-12.512167749824
ENSG00000145604	-0.5595460152296647	-2.953769774248944	-2.377714746536238
ENSG00000145623	-2.107454184995566	-0.7327808179119882	-2.58899966133886
ENSG00000145626	-1.6337490052611037	-1.0138190209451097	-2.4538994090949884
ENSG00000145632	-0.7308975757030295	-1.930428894226077	-2.887687911786681
ENSG00000145642			
ENSG00000145649	-1.243784560248202	-0.9049991825185179	-4.516107461180915
ENSG00000145675	-1.9750437977334936	-1.5340037490701723	-1.3207740960446008
ENSG00000145681	-2.7017697698782506	-0.2407664036009009	-inf
ENSG00000145685	-2.238667609419805	-0.9985695380887878	-1.797753692772415
ENSG00000145687	-1.8941842678126053	-1.393766226565484	-1.5129075141511574
ENSG00000145692	-1.2530443764002361	-1.8234193605744915	-1.747160079284114
ENSG00000145700	-1.6976336956132037	-3.252785872535463	-0.7690607526061142
ENSG00000145703	-2.2652222751362436	-1.8594640096172361	-0.953428687688108
ENSG00000145708	-2.0430037648944124	-1.5202923993221311	-1.290791384954288
ENSG00000145715	-1.4674359630385998	-1.6399300393523257	-1.6551554220893947
ENSG00000145721	-4.695475519017743	-0.09739927969104016	-5.2275882204901
ENSG00000145723	-1.8964583079411006	-1.318685603668092	-1.597286431599481
ENSG00000145725	-1.6110100270560455	-1.3049056676247046	-1.9003231951306834
ENSG00000145730	-1.8634138853373847	-1.1038795085944153	-1.9439096717048336
ENSG00000145734	-0.4426988314985374	-2.295302657504051	-4.046498769850873
ENSG00000145740	-1.7640051119723716	-1.4133739402589551	-1.5988602543849588
ENSG00000145741	-0.2932773070649875	-2.9270010937497895	-4.2524678262426665
ENSG00000145743	-1.9109754704296698	-1.6533553996977808	-1.264694870955101
ENSG00000145757	-1.8006464261313622	-3.1697499084300014	-0.7325733670595391
ENSG00000145777	-1.0722801133023347	-1.7744620791112544	-2.106995561791653
ENSG00000145779	-2.280004751790014	-1.3245741828729718	-1.3406749134317844
ENSG00000145780	-1.8891973591630549	-1.484267804678728	-1.424250469165751
ENSG00000145781	-2.4817944018842044	-0.9048757358219636	-1.8013816715345143
ENSG00000145782	-1.6411555248872285	-1.4180597420456968	-1.7122432733159065
ENSG00000145794	-5.680825827834959	-2.999301268996302	-0.2252522483673708
ENSG00000145808	-1.531340400329497	-0.652732774835106	-5.798273983065117
ENSG00000145817	-1.9931686588150426	-1.0924011360467556	-1.8373608043824268
ENSG00000145819	-2.005661451806796	-0.9641236876926117	-2.0686076343649438
ENSG00000145824	-3.1709627894060954	-0.6182807467607576	-2.07386697750045
ENSG00000145826	-1.5923988948261707	-0.7898176883551109	-3.474520621735456
ENSG00000145832	-3.6210715614983306	-1.9472871426704907	-0.6007235524983925
ENSG00000145833	-1.772642457925814	-1.2918003228769903	-1.7423289418830863
ENSG00000145839	-0.5841418918202703	-inf	-1.5866051201456004
ENSG00000145850	-0.4951914308054952	-1.8170150705520618	-7.2162701053765925
ENSG00000145860	-1.9210079594535128	-1.4493085040581382	-1.4354437049132858
ENSG00000145861	-1.0376764802001204	-2.310958412603728	-1.6833346206376405
ENSG00000145863	-0.6543933808835939	-4.0115282735508915	-1.7242546119444628
ENSG00000145864	-4.222330462187309	-2.739003293101277	-0.3280038236753997
ENSG00000145868	-1.5750388307634404	-1.4303970926369005	-1.7693682864453555
ENSG00000145879	-0.1251760320020941	-3.58887162299351	-inf
ENSG00000145882	-0.6564193315321488	-2.861260348451108	-2.133330123111454
ENSG00000145888			
ENSG00000145901	-1.622488067402359	-1.1051645478909533	-2.24896018969374
ENSG00000145907	-2.0124849297781533	-1.1245085537796204	-1.768587721827281
ENSG00000145908	-1.0896373497249054	-2.2366317102094064	-1.6531763172941984
ENSG00000145911	-1.10371918052872	-1.2316174539639086	-3.19965492299237
ENSG00000145912	-1.4674117984733934	-1.4354265790079914	-1.896297032795148
ENSG00000145916	-1.5670480168208059	-1.5408334830646366	-1.649209054297938
ENSG00000145919	-1.2026805890991632	-1.2376275636755587	-2.8215004316505725
ENSG00000145920			
ENSG00000145934	-0.36268115479052343	-3.02403249312345	-3.3313781625796683
ENSG00000145936	-2.0895445427217876	-0.7084272842076464	-2.707847447896773
ENSG00000145949	-0.08062930444597875	-4.2014451844811	-inf
ENSG00000145975	-2.6653971841108803	-inf	-0.2474719374325879
ENSG00000145979	-1.629118216324096	-1.083709507508551	-2.2870071177384497
ENSG00000145982	-2.458357042858389	-1.4052577650281275	-1.1828002941100373
ENSG00000145990	-1.5944325287041137	-1.2119965059999585	-2.0759657010900674
ENSG00000145996	-1.8356538388050467	-1.5667237949427077	-1.3873687084663628
ENSG00000146005	-1.9714606987928598	-3.564591253727963	-0.5983981327973984
ENSG00000146006	-1.577619561574614	-1.7556863327577812	-1.4389584671010336
ENSG00000146007	-1.6161766161244826	-1.3552285592062006	-1.8214915715182505
ENSG00000146013	-1.8682176722476764	-0.9249022633080947	-2.32646391425282
ENSG00000146021	-1.94009451454398	-2.3080363222565636	-0.8957558834444658
ENSG00000146038	-2.37447439760891	-1.023363679941412	-1.6657272793227322
ENSG00000146039	-1.1407304568453809	-3.526089469676716	-1.1213427750399387
ENSG00000146054	-0.7218099566169276	-1.4669859324817862	-4.969102891383535
ENSG00000146063	-1.816820772921605	-1.4938583853741774	-1.4695595452965025
ENSG00000146066	-1.4511552259868066	-1.6617712289740452	-1.6519005921053866
ENSG00000146067	-1.287596889682133	-1.5159974196844213	-2.0546166523037006
ENSG00000146070	-1.5481059624838331	-0.6538751125931898	-5.475828437678737
ENSG00000146072	-1.6229890946625845	-1.4576936444075999	-1.6837930512881891
ENSG00000146083	-1.5030345132777736	-1.4776943582063378	-1.7952217787839275
ENSG00000146085	-2.1311565494791003	-1.362956107416844	-1.3848083617951774
ENSG00000146090	-0.7029334098980543	-3.8539424136462332	-1.6596345762366762
ENSG00000146094	-1.5923992578917348	-1.034500353708928	-2.4723644871158004
ENSG00000146109	-1.3190361413175324	-2.833260306556038	-1.1238032503177173
ENSG00000146112	-inf	0.0	-inf
ENSG00000146122	-1.684129290075207	-1.5241275916614763	-1.5516504922935999
ENSG00000146147	-0.42531846026350223	-1.9695895271226438	-inf
ENSG00000146151	-1.9493645142996092	-1.5984150355778681	-1.2833860151241427
ENSG00000146192	-1.1118736213549116	-1.850379246539084	-1.9434841806588754
ENSG00000146197	-2.415799721205036	-1.3790635284731456	-1.2238766069475044
ENSG00000146205	-2.5374265609124764	-3.372249267022555	-0.4517051151172862
ENSG00000146215	-1.2505758965303349	-1.5332512814788244	-2.094053199852668
ENSG00000146216	-1.4943494607308128	-2.0904388568078374	-1.2854251197302475
ENSG00000146221	-0.21973835671300979	-2.8233826685328665	-inf
ENSG00000146223	-1.053927689641657	-0.9480156928302127	-inf
ENSG00000146232	-1.8614480428594966	-1.1621131085124692	-1.8471414657745107
ENSG00000146233	-2.3136776190090442	-2.309036583251371	-0.7440574608488596
ENSG00000146243	-1.4928694825172586	-1.3972203583394334	-1.9157456468251612
ENSG00000146247	-1.7447749960823016	-1.6193821664351205	-1.4106402797663706
ENSG00000146263	-1.856306412299615	-1.2162305271575982	-1.769001553399157
ENSG00000146267	-0.6915079810610896	-1.7189905513678094	-3.6983884158614204
ENSG00000146276	-3.632589184816891	-0.5525844937868426	-2.073544210831777
ENSG00000146278	-1.8135984302054653	-0.9117168207367402	-2.442478295103987
ENSG00000146281	-2.2125628613531014	-1.1342309965551283	-1.6052812451015452
ENSG00000146282	-1.5041515700804142	-1.118734069861767	-2.419161217359187
ENSG00000146285	-2.7606932314308463	-2.3823759452591853	-0.5980341629975408
ENSG00000146350	-1.703177906130986	-1.6963707254814255	-1.3795833372483417
ENSG00000146352	-0.026470295219227755	-inf	-5.781463188970137
ENSG00000146360			
ENSG00000146373	-1.5284881441893092	-1.6217692914418558	-1.6063736255766445
ENSG00000146374	-1.7701909196282133	-1.8387883180635916	-1.2267679695030804
ENSG00000146376	-1.9388716178296777	-1.6920361505211257	-1.218632479177611
ENSG00000146378	-inf	0.0	-inf
ENSG00000146383	-0.39538160481370266	-inf	-2.060627452056511
ENSG00000146385	-0.1675308986732518	-inf	-3.1892222084506354
ENSG00000146386	-1.6847749647643202	-0.9175227079477717	-2.648088999638971
ENSG00000146399	-3.9494095950732007	-1.5275464749946794	-0.7651242490895459
ENSG00000146409	-1.570325475301281	-2.3697590822221715	-1.0899131614180797
ENSG00000146410	-1.7911981223477493	-2.9271943678862704	-0.7868754889832839
ENSG00000146411	-1.0966606131848102	-1.9886803449473316	-1.8342711851397482
ENSG00000146414	-1.7257687379526092	-1.679431504569528	-1.375358231575545
ENSG00000146416	-1.589465762267885	-2.343787346915666	-1.0870803582612927
ENSG00000146425	-1.511579178029161	-0.9071677097757467	-3.1072810526037853
ENSG00000146426	-1.650645892640614	-1.5022585515327476	-1.606025355493883
ENSG00000146433	-1.7293543558029703	-1.5599712406207111	-1.4769188052197473
ENSG00000146453	-inf	-1.086151729147288	-0.9187042739281014
ENSG00000146457	-1.7518861215845665	-1.4259361122161178	-1.5954942059465473
ENSG00000146463	-1.6077231481695018	-1.42942715919955	-1.7340545630502595
ENSG00000146469	-1.8069188729958254	-0.48560128370401195	-inf
ENSG00000146476	-1.4191577466376515	-1.02821896391781	-2.880929458590537
ENSG00000146477	-2.0575045081592536	-0.46541439670837836	-4.815802311011209
ENSG00000146530	-1.5968118764462655	-0.6281934958474813	-5.47989417226563
ENSG00000146535	-1.7364228529141255	-1.7166194379608382	-1.337789831855815
ENSG00000146540	-1.8888218959629683	-1.6943402254406104	-1.248188088237125
ENSG00000146555	-1.4180037236476857	-1.545253103690749	-1.8204398565311855
ENSG00000146576	-1.4279704226706735	-1.6395969452609847	-1.7018085459583694
ENSG00000146587	-1.9769602651711686	-1.6807254434294272	-1.2040677878304145
ENSG00000146592	-0.8699610888175708	-1.476089385526335	-3.4207962011357296
ENSG00000146618			
ENSG00000146648	-1.6070465146980166	-1.325027480274138	-1.8752022717938965
ENSG00000146670	-1.0523175888358742	-0.949513438801226	-inf
ENSG00000146674	-1.646050663422802	-1.9428942919596583	-1.2501919994440884
ENSG00000146678	-3.185001909209467	-1.5741439908578192	-0.8515170220647098
ENSG00000146700	-0.629627782660907	-1.4995778947532006	-inf
ENSG00000146701	-1.7468389001980154	-1.1341379746092977	-2.0206973826666954
ENSG00000146729	-1.7690945040747617	-1.8115989804682755	-1.2456010669901827
ENSG00000146731	-1.670977702440399	-1.44192349241811	-1.6534307929715846
ENSG00000146733	-1.9565277837717898	-1.0268495321418591	-1.990959732822145
ENSG00000146755	-1.0065675732557098	-3.0922896227263035	-1.377006448622838
ENSG00000146776	-1.6581329564786305	-1.6575117460433666	-1.4494315151996535
ENSG00000146802	-1.627962120873739	-1.2950255115257572	-1.8947181445744516
ENSG00000146809	-0.38190015648547515	-2.538674013628436	-4.047564799025134
ENSG00000146826	-2.016409869293346	-1.3356003805847996	-1.487619938326227
ENSG00000146828	-1.9135796278094965	-1.5495653242068625	-1.3475680522165918
ENSG00000146830	-1.3739137168324922	-1.7232498554074114	-1.6836634288224934
ENSG00000146834	-1.6165885457948084	-1.6805319405325343	-1.4662304127886436
ENSG00000146839	-inf	0.0	-inf
ENSG00000146842	-1.6152864668666687	-1.3290117321704704	-1.8595665413947937
ENSG00000146856	-1.868235036278222	-2.243452060469129	-0.9576042416008141
ENSG00000146857	-0.6125161554500523	-1.7909719669770527	-4.1337116040761215
ENSG00000146858	-1.0022199013061432	-2.545617428766524	-1.6016748811389836
ENSG00000146859	-1.6498563350008029	-1.4270488039711315	-1.692281210959339
ENSG00000146872	-1.552666397285851	-1.9078129960953198	-1.3487785982282399
ENSG00000146904	-2.8068518181155526	-1.415145555145085	-1.0525324748861853
ENSG00000146909	-1.6022625922169182	-1.5159952300766337	-1.6394231618980337
ENSG00000146910			
ENSG00000146926	-2.329496894155251	-1.1946614801196895	-1.4573652928756295
ENSG00000146950	-1.9809958199633388	-1.7795400364973062	-1.1347659451491163
ENSG00000146955	-2.0891930658882454	-1.4061633855457363	-1.367083582323602
ENSG00000146963	-1.5555772850648804	-1.6231176266403837	-1.5770159492466145
ENSG00000146966	-2.413717873929529	-0.6477106792007054	-2.522541996494554
ENSG00000147003	-2.346609518874772	-1.2982590894119421	-1.3336036923632926
ENSG00000147010	-1.0405071941108468	-1.7330259524446265	-2.230918045179298
ENSG00000147027	-1.531633217302294	-1.521428548626977	-1.709464255506205
ENSG00000147036	-1.815499814120034	-0.6650076191348939	-3.552853298066481
ENSG00000147041	-2.857748237681328	-1.1535520142729399	-1.277430507814751
ENSG00000147044	-1.6074229401418498	-1.4056841952203225	-1.7642639279403183
ENSG00000147050	-1.9935694407390285	-1.189098428175825	-1.6882349656368392
ENSG00000147065	-1.1502301348733133	-1.4842991452398582	-2.380637561508202
ENSG00000147081			
ENSG00000147082	-1.369378462292482	-1.4064740598932537	-2.0849180626198187
ENSG00000147099	-2.0772459966411456	-1.3993600252288951	-1.3810607609874483
ENSG00000147100	-2.438925412077388	-2.0888373239072684	-0.7846097147879085
ENSG00000147113	-0.5139284804739531	-2.1597579756275103	-3.7198833673136593
ENSG00000147118	-0.6082780350540795	-2.7826775256788396	-2.33134303107463
ENSG00000147123	-1.4426179620964417	-1.6389549796627634	-1.6849581656269799
ENSG00000147130	-1.5450706221298756	-2.0691971148672295	-1.254878010692164
ENSG00000147133	-1.350963002224276	-1.9451499893504667	-1.5216724160134307
ENSG00000147138	-0.6283386446855163	-1.896308166598165	-3.565773521995689
ENSG00000147140	-1.4867163035818507	-1.5759673088766368	-1.7001314693288143
ENSG00000147144	-1.890200218081383	-1.2624125328284053	-1.6739962351586186
ENSG00000147145	-0.2068088253187789	-3.6283536417636433	-4.246489750451182
ENSG00000147160	-inf	-inf	0.0
ENSG00000147162	-1.1827880731797875	-1.9918284289118389	-1.6986204129741063
ENSG00000147164	-1.520041222484569	-1.638514195140157	-1.59886344287316
ENSG00000147166	-1.9094188104504721	-0.5643631278757849	-4.1191315851223544
ENSG00000147168	-1.7001253594499781	-1.0335331487417232	-2.2952815537405646
ENSG00000147174	-0.6221389531100426	-inf	-1.5133657373715323
ENSG00000147180	-0.7366663113371914	-2.2241587731660095	-2.427773858223586
ENSG00000147202	-1.1352938808350592	-1.5265799279813532	-2.3389173955749345
ENSG00000147206	-0.6726415395144403	-1.7617694344265982	-3.684887926682419
ENSG00000147223	-2.525553669262916	-4.120223645644883	-0.37927458488436544
ENSG00000147224	-1.7764493929886014	-1.1608409485717694	-1.9387223987569977
ENSG00000147231	-1.1231432426727865	-1.1510421046811639	-3.4642232360066854
ENSG00000147234	-2.7367955885515323	-3.686811664014302	-0.37271223543316384
ENSG00000147246	0.0	-inf	-inf
ENSG00000147251	-1.3526881888197373	-1.3432464444718573	-2.222259368450418
ENSG00000147255	-2.738874109024745	-2.3206110198271466	-0.6214536807498879
ENSG00000147256			
ENSG00000147257	-3.1978981308763768	-1.1427770780895887	-1.1905507825131088
ENSG00000147274	-0.7412389032563915	-2.436542589498179	-2.2039088260326007
ENSG00000147316	-1.0579643244548829	-1.561631825380409	-2.4665522370341684
ENSG00000147364	-0.6047335563005417	-2.2583992885918684	-2.906132259565127
ENSG00000147378	-0.6976707246057013	-1.3829530970387391	-inf
ENSG00000147382	-1.9037001260273119	-2.131116551827381	-0.9871829617829199
ENSG00000147383	-2.13183601130295	-1.7839587924038893	-1.0545504571492634
ENSG00000147394	-1.3683045343723959	-0.9873754346617292	-3.2074375772493395
ENSG00000147400	-2.0387560634746085	-1.3245681499579551	-1.484558741044366
ENSG00000147402	0.0	-inf	-inf
ENSG00000147403	-1.361088752130929	-1.3748997337074043	-2.1511563156290334
ENSG00000147408	-1.2340781986862275	-1.1656558576145064	-2.953166501912904
ENSG00000147416	-2.9712774893321305	-1.7993726176069107	-0.7730305053938841
ENSG00000147419	-1.5868008572726755	-1.1626347358577551	-2.1818356868719473
ENSG00000147421	-2.058911973042623	-1.4015043035704362	-1.3903630111641267
ENSG00000147434	-0.9422626686569303	-2.031112993398212	-2.089772605684719
ENSG00000147437	-1.5941028759824303	-1.8783483317162246	-1.3335999310525257
ENSG00000147439	-1.7480961250515166	-1.4346178997216927	-1.5891779535872272
ENSG00000147443	-1.853534510397512	-1.0668437130890611	-2.0237145212549814
ENSG00000147454	-1.5904968995532636	-1.823954199295651	-1.3752078461009183
ENSG00000147457	-2.0108755242938203	-1.6071072749150612	-1.239151850226859
ENSG00000147459	-1.701284015316874	-2.0518277645803153	-1.147811361088829
ENSG00000147465	-0.25768502761300527	-4.940757632277372	-2.9322395145871787
ENSG00000147471	-2.150584176896659	-1.2124877093173723	-1.5426485216443184
ENSG00000147475	-2.266485816432241	-1.7577305567770543	-1.0102753095584733
ENSG00000147481	-0.7889439734092532	-3.443712610214366	-1.6024055406626352
ENSG00000147485	-1.1684378132506736	-1.0889970826815587	-3.556238627685866
ENSG00000147488	-0.24274245208943687	-3.540052201669354	-3.8594673050238675
ENSG00000147509	-0.09721921117342339	-inf	-3.9397177781483137
ENSG00000147526	-1.940848893681705	-1.4555264724512542	-1.4153650833050906
ENSG00000147533	-1.7778964930775276	-1.2464940117840317	-1.8012769056985105
ENSG00000147535	-1.9247884234688541	-2.1978064484556827	-0.9471603529525431
ENSG00000147536	-0.9370653118912469	-2.09378214897601	-2.0383616785955803
ENSG00000147548	-1.555706308144263	-1.5744345144030811	-1.6256522942914435
ENSG00000147570	-0.18031540391275927	-3.089390613097817	-inf
ENSG00000147573	-0.6063658099295677	-1.6678422412536917	-5.136591707750946
ENSG00000147576	-2.0560413009548473	-1.782148374260207	-1.0930327271731968
ENSG00000147586	-1.679468547636752	-1.4502468314691652	-1.6355684412042097
ENSG00000147588	-inf	-0.4778136097548999	-1.8265656108496982
ENSG00000147592	-2.278982503895904	-0.8564081108640444	-2.049122525044912
ENSG00000147596	-0.8814754136557374	-inf	-1.1291406365800711
ENSG00000147601	-1.8774665291806991	-1.172813257007232	-1.814599214139932
ENSG00000147604	-8.491032957767475	-0.024550109911271066	-6.148824869403548
ENSG00000147606	-1.3655687876211393	-1.9894456927911897	-1.4735987383165705
ENSG00000147614	-0.6486436229281194	-2.7410036397089512	-2.2341970363578834
ENSG00000147642	-1.4240301627498542	-1.5956080173470373	-1.7541517288353827
ENSG00000147647	-2.0807732810727533	-2.626037989746924	-0.7330660455832865
ENSG00000147649	-2.021827967818255	-1.3939339650989935	-1.4218698454450631
ENSG00000147650	-1.7378535563688229	-1.6388538913531518	-1.3994519411582191
ENSG00000147654	-1.6286498769897728	-1.568551565012321	-1.558675538171984
ENSG00000147655	-inf	0.0	-inf
ENSG00000147669	-1.720965611336756	-1.2410557536078208	-1.8699050506678614
ENSG00000147677	-1.2446214739944605	-1.6069647371934956	-2.001772231303025
ENSG00000147679	-2.22222394835326	-1.7509472737913936	-1.0333255318050945
ENSG00000147684	-1.3022287290650154	-1.4076741037191176	-2.2003698464000148
ENSG00000147687	-1.4830169634181851	-1.5404420834999974	-1.7442939158926432
ENSG00000147689	-inf	-inf	0.0
ENSG00000147697	0.0	-inf	-inf
ENSG00000147724	-1.0335405013597452	-1.3098994511033069	-3.2090120949617797
ENSG00000147789	-1.5541624609957336	-1.825613269820487	-1.4060145360362755
ENSG00000147799	-1.8910121121722703	-1.8449866632521204	-1.1455281532466162
ENSG00000147813	-1.6627221361503002	-1.0090479696812515	-2.416705575219527
ENSG00000147852	-1.974988224713526	-1.9423785326971938	-1.0426324950243067
ENSG00000147853	-2.298118479296445	-1.121961271879408	-1.5683101949134295
ENSG00000147854	-1.8123772671805396	-1.3775630266409116	-1.597669601457611
ENSG00000147862	-1.8992932171594192	-1.2304457391973622	-1.7096247379332838
ENSG00000147869	-4.323182526234214	-0.5790886781080592	-1.8331201841833287
ENSG00000147872	-0.8223228659596552	-1.3648324488811978	-4.43628138536606
ENSG00000147874	-1.6226012238829508	-1.2330714806406342	-2.000924711832518
ENSG00000147885	0.0	-inf	-inf
ENSG00000147889	-0.1332071893081329	-3.503113679569469	-inf
ENSG00000147894	-1.053379063732153	-2.0334413995730793	-1.868331395455066
ENSG00000147905	-1.188104478210656	-1.5918071692922766	-2.124281194848126
ENSG00000147912	-1.5582520179037795	-1.6469696706282535	-1.5516166172666732
ENSG00000147955	-1.6732424900212872	-1.5023664304938102	-1.5843355678831292
ENSG00000148019	-1.274204492311255	-1.9134209509730717	-1.6389746428426708
ENSG00000148053	-2.6321303691618483	-0.9621326379812256	-1.6197285350278738
ENSG00000148057	-1.9839433936991244	-1.7353165153498922	-1.1621085791421089
ENSG00000148082	-2.314658104111186	-1.0530232153207135	-1.6572974730012495
ENSG00000148090	-1.4117375599765434	-3.58767006304054	-0.8863950276406976
ENSG00000148110	-1.7807493638667644	-1.3552180068748776	-1.6524837391521958
ENSG00000148120	-1.6586068231737516	-1.6452589414645822	-1.4597103503830529
ENSG00000148123	-1.283776420824717	-1.2705492722783058	-2.516395638482265
ENSG00000148143	-1.737659100156992	-1.2838262250620462	-1.788666979790528
ENSG00000148153	-1.4554298061547193	-1.3005671712774796	-2.124144479619146
ENSG00000148154	-1.4911775267352665	-1.3112350367165517	-2.0510873238764993
ENSG00000148156	-4.253224019458634	-inf	-0.07770883103468082
ENSG00000148158	-2.302867672046046	-1.9113337215118171	-0.9118761379300171
ENSG00000148175	-1.7888478042243918	-1.6163162771890944	-1.379208323840889
ENSG00000148180	-1.1519658424190131	-1.415871452564899	-2.5128834260046227
ENSG00000148187	-1.3903956260371075	-1.6500408998176228	-1.7374047443970864
ENSG00000148200	-1.6277901794868872	-1.4873462049268131	-1.6449904912299373
ENSG00000148204	-1.9985463629053242	-1.7743117486988562	-1.1284268230741799
ENSG00000148215	-1.5579160489731696	-inf	-0.5986782757388658
ENSG00000148218	-1.8840679759222019	-1.5843135885229518	-1.3378930502480486
ENSG00000148219	-0.6758322262084749	-2.2561815308032456	-2.602055145704589
ENSG00000148225	-2.0512773122455608	-1.045791769144259	-1.8659072452694319
ENSG00000148229	-1.3688009374977907	-1.6979046010947907	-1.7152319392907365
ENSG00000148248	-2.156991400310301	-1.519476041562032	-1.2278135000791512
ENSG00000148288	-0.8133206269393547	-1.3152981631184333	-5.103480044085024
ENSG00000148290	-1.9701403363500276	-1.631120400844224	-1.244909370790011
ENSG00000148291	-1.6604553698913818	-1.6258111987679287	-1.4754023932913125
ENSG00000148296	-1.4546204682839354	-1.8820200671324896	-1.458602620998491
ENSG00000148297	-1.6929136336796855	-1.5320918645650892	-1.535654909402473
ENSG00000148300	-1.1868837383607294	-2.0065285101647006	-1.68094575904882
ENSG00000148303	-0.0013516693159876909	-10.4294353040363	-12.208295276875534
ENSG00000148308	-1.0897269783263388	-1.5300413892518032	-2.4431455999609253
ENSG00000148331	-1.8000939130077782	-1.332356997727287	-1.6632587504422158
ENSG00000148334	-1.6392261769401202	-1.4677066763406148	-1.655558678698711
ENSG00000148335	-1.3458167481765453	-1.5098319440276637	-1.9690753216529886
ENSG00000148337	-1.352221144493682	-1.3887676239612639	-2.1429230615365076
ENSG00000148339	-1.156613982949116	-1.0553977599730051	-3.8309191185566434
ENSG00000148341	-2.029852609830497	-1.6161819920958074	-1.221211690096948
ENSG00000148343	-1.8255688249773525	-1.5979377072362606	-1.367652508088089
ENSG00000148344	-2.3208103625739276	-0.684842707772939	-2.4919053100826294
ENSG00000148356	-1.5424345084107758	-1.2611815938527562	-2.0619492450137167
ENSG00000148357	-2.8967546684396357	-3.963953886537037	-0.31896395276851713
ENSG00000148358	-1.5600667377786765	-1.8562863815875321	-1.3782755899113373
ENSG00000148362	-1.089413491273208	-1.8821186786418342	-1.9502990613944169
ENSG00000148377	-0.9370006674431818	-1.3421535889120444	-3.58638974771419
ENSG00000148384	-1.4444428891622834	-1.832482614589499	-1.5072343381322373
ENSG00000148386			
ENSG00000148396	-1.8077314112638092	-1.272849786683128	-1.7344729908661194
ENSG00000148399	-1.129522197206793	-1.7037776318584366	-2.083436581275092
ENSG00000148400	-1.9381791815359937	-1.2950449900122192	-1.5927844405840959
ENSG00000148408	-0.26822525292454735	-4.692928770246688	-2.9323906753492768
ENSG00000148411	-3.0452018179439673	-1.653988688091158	-0.8336822485531539
ENSG00000148426	-2.7261160999853895	-1.0055122293439516	-1.511384421556534
ENSG00000148429	-1.973894589562273	-1.6659291533069271	-1.2166061165042035
ENSG00000148444	-1.2676492030803217	-1.606751987380083	-1.9639410162860471
